Created as New Dataset,Forensic, 3
cm-1,%T
3008.00,96.24
3007.00,96.22
3006.00,96.21
3005.00,96.20
3004.00,96.19
3003.00,96.18
3002.00,96.15
3001.00,96.13
3000.00,96.11
2999.00,96.09
2998.00,96.07
2997.00,96.05
2996.00,96.03
2995.00,96.02
2994.00,96.01
2993.00,95.99
2992.00,95.98
2991.00,95.95
2990.00,95.91
2989.00,95.88
2988.00,95.86
2987.00,95.86
2986.00,95.86
2985.00,95.87
2984.00,95.86
2983.00,95.84
2982.00,95.81
2981.00,95.78
2980.00,95.74
2979.00,95.71
2978.00,95.68
2977.00,95.65
2976.00,95.61
2975.00,95.57
2974.00,95.52
2973.00,95.47
2972.00,95.42
2971.00,95.36
2970.00,95.29
2969.00,95.22
2968.00,95.14
2967.00,95.06
2966.00,94.98
2965.00,94.90
2964.00,94.84
2963.00,94.79
2962.00,94.75
2961.00,94.73
2960.00,94.71
2959.00,94.70
2958.00,94.69
2957.00,94.69
2956.00,94.67
2955.00,94.63
2954.00,94.58
2953.00,94.53
2952.00,94.49
2951.00,94.45
2950.00,94.42
2949.00,94.39
2948.00,94.37
2947.00,94.35
2946.00,94.33
2945.00,94.28
2944.00,94.23
2943.00,94.18
2942.00,94.15
2941.00,94.14
2940.00,94.14
2939.00,94.14
2938.00,94.14
2937.00,94.13
2936.00,94.12
2935.00,94.11
2934.00,94.11
2933.00,94.11
2932.00,94.12
2931.00,94.12
2930.00,94.13
2929.00,94.14
2928.00,94.16
2927.00,94.19
2926.00,94.21
2925.00,94.22
2924.00,94.23
2923.00,94.25
2922.00,94.28
2921.00,94.32
2920.00,94.35
2919.00,94.38
2918.00,94.41
2917.00,94.44
2916.00,94.49
2915.00,94.53
2914.00,94.57
2913.00,94.60
2912.00,94.62
2911.00,94.63
2910.00,94.64
2909.00,94.65
2908.00,94.66
2907.00,94.67
2906.00,94.69
2905.00,94.70
2904.00,94.71
2903.00,94.72
2902.00,94.72
2901.00,94.72
2900.00,94.72
2899.00,94.72
2898.00,94.71
2897.00,94.70
2896.00,94.70
2895.00,94.71
2894.00,94.72
2893.00,94.73
2892.00,94.74
2891.00,94.74
2890.00,94.74
2889.00,94.75
2888.00,94.75
2887.00,94.76
2886.00,94.76
2885.00,94.76
2884.00,94.77
2883.00,94.78
2882.00,94.79
2881.00,94.80
2880.00,94.80
2879.00,94.81
2878.00,94.81
2877.00,94.82
2876.00,94.82
2875.00,94.84
2874.00,94.87
2873.00,94.90
2872.00,94.93
2871.00,94.94
2870.00,94.95
2869.00,94.95
2868.00,94.96
2867.00,94.98
2866.00,95.00
2865.00,95.03
2864.00,95.05
2863.00,95.06
2862.00,95.06
2861.00,95.07
2860.00,95.07
2859.00,95.08
2858.00,95.09
2857.00,95.10
2856.00,95.10
2855.00,95.10
2854.00,95.12
2853.00,95.16
2852.00,95.21
2851.00,95.27
2850.00,95.33
2849.00,95.41
2848.00,95.50
2847.00,95.59
2846.00,95.67
2845.00,95.73
2844.00,95.78
2843.00,95.83
2842.00,95.87
2841.00,95.92
2840.00,95.97
2839.00,96.01
2838.00,96.05
2837.00,96.08
2836.00,96.11
2835.00,96.15
2834.00,96.18
2833.00,96.21
2832.00,96.23
2831.00,96.25
2830.00,96.27
2829.00,96.28
2828.00,96.28
2827.00,96.28
2826.00,96.29
2825.00,96.30
2824.00,96.31
2823.00,96.33
2822.00,96.34
2821.00,96.35
2820.00,96.36
2819.00,96.36
2818.00,96.36
2817.00,96.37
2816.00,96.38
2815.00,96.38
2814.00,96.39
2813.00,96.40
2812.00,96.40
2811.00,96.41
2810.00,96.42
2809.00,96.43
2808.00,96.44
2807.00,96.43
2806.00,96.42
2805.00,96.41
2804.00,96.42
2803.00,96.43
2802.00,96.44
2801.00,96.45
2800.00,96.47
2799.00,96.49
2798.00,96.50
2797.00,96.50
2796.00,96.50
2795.00,96.50
2794.00,96.50
2793.00,96.50
2792.00,96.49
2791.00,96.49
2790.00,96.49
2789.00,96.50
2788.00,96.51
2787.00,96.53
2786.00,96.53
2785.00,96.54
2784.00,96.55
2783.00,96.56
2782.00,96.56
2781.00,96.57
2780.00,96.57
2779.00,96.58
2778.00,96.59
2777.00,96.60
2776.00,96.59
2775.00,96.59
2774.00,96.59
2773.00,96.59
2772.00,96.59
2771.00,96.60
2770.00,96.60
2769.00,96.60
2768.00,96.60
2767.00,96.61
2766.00,96.62
2765.00,96.62
2764.00,96.62
2763.00,96.62
2762.00,96.62
2761.00,96.62
2760.00,96.62
2759.00,96.62
2758.00,96.62
2757.00,96.61
2756.00,96.60
2755.00,96.59
2754.00,96.58
2753.00,96.57
2752.00,96.58
2751.00,96.59
2750.00,96.61
2749.00,96.61
2748.00,96.61
2747.00,96.60
2746.00,96.58
2745.00,96.56
2744.00,96.55
2743.00,96.56
2742.00,96.56
2741.00,96.57
2740.00,96.58
2739.00,96.58
2738.00,96.58
2737.00,96.58
2736.00,96.57
2735.00,96.55
2734.00,96.53
2733.00,96.52
2732.00,96.52
2731.00,96.54
2730.00,96.55
2729.00,96.56
2728.00,96.57
2727.00,96.56
2726.00,96.55
2725.00,96.54
2724.00,96.53
2723.00,96.53
2722.00,96.54
2721.00,96.54
2720.00,96.55
2719.00,96.55
2718.00,96.56
2717.00,96.57
2716.00,96.59
2715.00,96.61
2714.00,96.62
2713.00,96.62
2712.00,96.62
2711.00,96.62
2710.00,96.63
2709.00,96.64
2708.00,96.65
2707.00,96.65
2706.00,96.65
2705.00,96.65
2704.00,96.65
2703.00,96.65
2702.00,96.66
2701.00,96.67
2700.00,96.67
2699.00,96.67
2698.00,96.66
2697.00,96.66
2696.00,96.66
2695.00,96.66
2694.00,96.66
2693.00,96.66
2692.00,96.66
2691.00,96.67
2690.00,96.67
2689.00,96.67
2688.00,96.67
2687.00,96.67
2686.00,96.67
2685.00,96.68
2684.00,96.68
2683.00,96.69
2682.00,96.70
2681.00,96.70
2680.00,96.69
2679.00,96.68
2678.00,96.66
2677.00,96.64
2676.00,96.64
2675.00,96.65
2674.00,96.65
2673.00,96.65
2672.00,96.65
2671.00,96.66
2670.00,96.67
2669.00,96.69
2668.00,96.69
2667.00,96.68
2666.00,96.67
2665.00,96.66
2664.00,96.65
2663.00,96.63
2662.00,96.61
2661.00,96.60
2660.00,96.59
2659.00,96.58
2658.00,96.58
2657.00,96.57
2656.00,96.56
2655.00,96.55
2654.00,96.54
2653.00,96.54
2652.00,96.54
2651.00,96.53
2650.00,96.54
2649.00,96.54
2648.00,96.54
2647.00,96.53
2646.00,96.51
2645.00,96.50
2644.00,96.49
2643.00,96.47
2642.00,96.45
2641.00,96.43
2640.00,96.42
2639.00,96.41
2638.00,96.41
2637.00,96.41
2636.00,96.41
2635.00,96.40
2634.00,96.39
2633.00,96.39
2632.00,96.40
2631.00,96.40
2630.00,96.40
2629.00,96.39
2628.00,96.37
2627.00,96.36
2626.00,96.37
2625.00,96.38
2624.00,96.38
2623.00,96.38
2622.00,96.36
2621.00,96.35
2620.00,96.35
2619.00,96.36
2618.00,96.39
2617.00,96.41
2616.00,96.41
2615.00,96.39
2614.00,96.37
2613.00,96.36
2612.00,96.36
2611.00,96.36
2610.00,96.36
2609.00,96.36
2608.00,96.35
2607.00,96.35
2606.00,96.33
2605.00,96.31
2604.00,96.29
2603.00,96.28
2602.00,96.28
2601.00,96.29
2600.00,96.31
2599.00,96.33
2598.00,96.33
2597.00,96.33
2596.00,96.32
2595.00,96.31
2594.00,96.29
2593.00,96.28
2592.00,96.26
2591.00,96.24
2590.00,96.23
2589.00,96.23
2588.00,96.23
2587.00,96.23
2586.00,96.22
2585.00,96.22
2584.00,96.22
2583.00,96.22
2582.00,96.23
2581.00,96.24
2580.00,96.25
2579.00,96.27
2578.00,96.27
2577.00,96.26
2576.00,96.25
2575.00,96.25
2574.00,96.26
2573.00,96.26
2572.00,96.25
2571.00,96.23
2570.00,96.21
2569.00,96.21
2568.00,96.23
2567.00,96.26
2566.00,96.27
2565.00,96.24
2564.00,96.21
2563.00,96.17
2562.00,96.16
2561.00,96.16
2560.00,96.17
2559.00,96.19
2558.00,96.21
2557.00,96.23
2556.00,96.22
2555.00,96.21
2554.00,96.19
2553.00,96.18
2552.00,96.19
2551.00,96.20
2550.00,96.22
2549.00,96.24
2548.00,96.25
2547.00,96.25
2546.00,96.25
2545.00,96.23
2544.00,96.21
2543.00,96.21
2542.00,96.22
2541.00,96.23
2540.00,96.21
2539.00,96.19
2538.00,96.18
2537.00,96.18
2536.00,96.19
2535.00,96.20
2534.00,96.20
2533.00,96.21
2532.00,96.22
2531.00,96.24
2530.00,96.26
2529.00,96.26
2528.00,96.25
2527.00,96.24
2526.00,96.24
2525.00,96.24
2524.00,96.24
2523.00,96.24
2522.00,96.24
2521.00,96.22
2520.00,96.20
2519.00,96.17
2518.00,96.15
2517.00,96.15
2516.00,96.17
2515.00,96.20
2514.00,96.22
2513.00,96.23
2512.00,96.22
2511.00,96.20
2510.00,96.19
2509.00,96.19
2508.00,96.19
2507.00,96.20
2506.00,96.21
2505.00,96.23
2504.00,96.23
2503.00,96.23
2502.00,96.22
2501.00,96.20
2500.00,96.19
2499.00,96.19
2498.00,96.19
2497.00,96.20
2496.00,96.19
2495.00,96.18
2494.00,96.18
2493.00,96.19
2492.00,96.21
2491.00,96.22
2490.00,96.22
2489.00,96.21
2488.00,96.21
2487.00,96.21
2486.00,96.20
2485.00,96.20
2484.00,96.19
2483.00,96.19
2482.00,96.20
2481.00,96.21
2480.00,96.21
2479.00,96.19
2478.00,96.17
2477.00,96.15
2476.00,96.13
2475.00,96.12
2474.00,96.12
2473.00,96.12
2472.00,96.12
2471.00,96.12
2470.00,96.12
2469.00,96.12
2468.00,96.13
2467.00,96.14
2466.00,96.15
2465.00,96.15
2464.00,96.15
2463.00,96.16
2462.00,96.18
2461.00,96.17
2460.00,96.16
2459.00,96.13
2458.00,96.11
2457.00,96.10
2456.00,96.10
2455.00,96.11
2454.00,96.12
