Created as New Dataset,Natural, 7.4. 
cm-1,%T
3527.00,95.90
3526.00,95.86
3525.00,95.85
3524.00,95.86
3523.00,95.87
3522.00,95.88
3521.00,95.86
3520.00,95.81
3519.00,95.76
3518.00,95.72
3517.00,95.71
3516.00,95.70
3515.00,95.68
3514.00,95.67
3513.00,95.65
3512.00,95.64
3511.00,95.64
3510.00,95.63
3509.00,95.62
3508.00,95.60
3507.00,95.56
3506.00,95.52
3505.00,95.48
3504.00,95.45
3503.00,95.43
3502.00,95.41
3501.00,95.39
3500.00,95.37
3499.00,95.35
3498.00,95.32
3497.00,95.29
3496.00,95.27
3495.00,95.25
3494.00,95.25
3493.00,95.24
3492.00,95.24
3491.00,95.22
3490.00,95.19
3489.00,95.15
3488.00,95.11
3487.00,95.08
3486.00,95.06
3485.00,95.05
3484.00,95.05
3483.00,95.06
3482.00,95.06
3481.00,95.05
3480.00,95.03
3479.00,95.01
3478.00,94.99
3477.00,94.98
3476.00,94.97
3475.00,94.96
3474.00,94.93
3473.00,94.90
3472.00,94.88
3471.00,94.86
3470.00,94.86
3469.00,94.85
3468.00,94.82
3467.00,94.79
3466.00,94.76
3465.00,94.75
3464.00,94.76
3463.00,94.77
3462.00,94.77
3461.00,94.76
3460.00,94.75
3459.00,94.72
3458.00,94.69
3457.00,94.65
3456.00,94.63
3455.00,94.60
3454.00,94.59
3453.00,94.58
3452.00,94.58
3451.00,94.57
3450.00,94.55
3449.00,94.53
3448.00,94.51
3447.00,94.49
3446.00,94.47
3445.00,94.46
3444.00,94.46
3443.00,94.46
3442.00,94.46
3441.00,94.46
3440.00,94.44
3439.00,94.41
3438.00,94.38
3437.00,94.34
3436.00,94.31
3435.00,94.28
3434.00,94.25
3433.00,94.23
3432.00,94.21
3431.00,94.20
3430.00,94.19
3429.00,94.17
3428.00,94.15
3427.00,94.13
3426.00,94.11
3425.00,94.10
3424.00,94.09
3423.00,94.09
3422.00,94.07
3421.00,94.05
3420.00,94.02
3419.00,94.00
3418.00,93.98
3417.00,93.97
3416.00,93.94
3415.00,93.91
3414.00,93.88
3413.00,93.86
3412.00,93.84
3411.00,93.82
3410.00,93.80
3409.00,93.79
3408.00,93.76
3407.00,93.74
3406.00,93.71
3405.00,93.70
3404.00,93.69
3403.00,93.68
3402.00,93.68
3401.00,93.66
3400.00,93.64
3399.00,93.61
3398.00,93.58
3397.00,93.56
3396.00,93.53
3395.00,93.51
3394.00,93.49
3393.00,93.48
3392.00,93.47
3391.00,93.46
3390.00,93.43
3389.00,93.41
3388.00,93.40
3387.00,93.39
3386.00,93.39
3385.00,93.36
3384.00,93.33
3383.00,93.29
3382.00,93.25
3381.00,93.22
3380.00,93.20
3379.00,93.19
3378.00,93.19
3377.00,93.17
3376.00,93.14
3375.00,93.10
3374.00,93.06
3373.00,93.05
3372.00,93.05
3371.00,93.07
3370.00,93.08
3369.00,93.07
3368.00,93.05
3367.00,93.02
3366.00,93.00
3365.00,92.98
3364.00,92.95
3363.00,92.92
3362.00,92.88
3361.00,92.84
3360.00,92.81
3359.00,92.78
3358.00,92.76
3357.00,92.75
3356.00,92.72
3355.00,92.70
3354.00,92.67
3353.00,92.65
3352.00,92.64
3351.00,92.62
3350.00,92.60
3349.00,92.58
3348.00,92.56
3347.00,92.54
3346.00,92.52
3345.00,92.50
3344.00,92.47
3343.00,92.44
3342.00,92.42
3341.00,92.40
3340.00,92.39
3339.00,92.38
3338.00,92.35
3337.00,92.31
3336.00,92.27
3335.00,92.23
3334.00,92.20
3333.00,92.19
3332.00,92.18
3331.00,92.16
3330.00,92.13
3329.00,92.09
3328.00,92.04
3327.00,92.00
3326.00,91.97
3325.00,91.95
3324.00,91.92
