Created as New Dataset,Forensic,5
cm-1,%T
3648.00,99.65
3647.00,99.64
3646.00,99.61
3645.00,99.57
3644.00,99.54
3643.00,99.52
3642.00,99.50
3641.00,99.50
3640.00,99.51
3639.00,99.52
3638.00,99.52
3637.00,99.50
3636.00,99.47
3635.00,99.45
3634.00,99.44
3633.00,99.46
3632.00,99.51
3631.00,99.55
3630.00,99.59
3629.00,99.59
3628.00,99.58
3627.00,99.56
3626.00,99.52
3625.00,99.46
3624.00,99.41
3623.00,99.38
3622.00,99.38
3621.00,99.40
3620.00,99.40
3619.00,99.40
3618.00,99.41
3617.00,99.44
3616.00,99.47
3615.00,99.48
3614.00,99.46
3613.00,99.43
3612.00,99.40
3611.00,99.39
3610.00,99.40
3609.00,99.42
3608.00,99.44
3607.00,99.45
3606.00,99.45
3605.00,99.43
3604.00,99.42
3603.00,99.42
3602.00,99.41
3601.00,99.41
3600.00,99.40
3599.00,99.40
3598.00,99.41
3597.00,99.43
3596.00,99.45
3595.00,99.48
3594.00,99.48
3593.00,99.45
3592.00,99.41
3591.00,99.37
3590.00,99.36
3589.00,99.38
3588.00,99.43
3587.00,99.48
3586.00,99.51
3585.00,99.53
3584.00,99.52
3583.00,99.51
3582.00,99.50
3581.00,99.50
3580.00,99.51
3579.00,99.52
3578.00,99.51
3577.00,99.48
3576.00,99.45
3575.00,99.43
3574.00,99.43
3573.00,99.45
3572.00,99.46
3571.00,99.47
3570.00,99.46
3569.00,99.45
3568.00,99.44
3567.00,99.43
3566.00,99.41
3565.00,99.40
3564.00,99.39
3563.00,99.40
3562.00,99.42
3561.00,99.42
3560.00,99.41
3559.00,99.38
3558.00,99.36
3557.00,99.35
3556.00,99.35
3555.00,99.37
3554.00,99.39
3553.00,99.40
3552.00,99.40
3551.00,99.39
3550.00,99.38
3549.00,99.37
3548.00,99.37
3547.00,99.36
3546.00,99.36
3545.00,99.37
3544.00,99.38
3543.00,99.40
3542.00,99.40
3541.00,99.39
3540.00,99.37
3539.00,99.36
3538.00,99.34
3537.00,99.34
3536.00,99.33
3535.00,99.33
3534.00,99.33
3533.00,99.32
3532.00,99.33
3531.00,99.33
3530.00,99.34
3529.00,99.34
3528.00,99.33
3527.00,99.33
3526.00,99.33
3525.00,99.33
3524.00,99.34
3523.00,99.35
3522.00,99.37
3521.00,99.39
3520.00,99.40
3519.00,99.40
3518.00,99.40
3517.00,99.39
3516.00,99.39
3515.00,99.40
3514.00,99.42
3513.00,99.44
3512.00,99.43
3511.00,99.41
3510.00,99.39
3509.00,99.41
3508.00,99.44
3507.00,99.48
3506.00,99.50
3505.00,99.50
3504.00,99.49
3503.00,99.46
3502.00,99.43
3501.00,99.41
3500.00,99.39
3499.00,99.39
3498.00,99.40
3497.00,99.41
3496.00,99.44
3495.00,99.47
3494.00,99.50
3493.00,99.51
3492.00,99.50
3491.00,99.47
3490.00,99.44
3489.00,99.42
3488.00,99.43
3487.00,99.44
3486.00,99.46
3485.00,99.47
3484.00,99.47
3483.00,99.45
3482.00,99.43
3481.00,99.43
3480.00,99.44
3479.00,99.45
3478.00,99.46
3477.00,99.45
3476.00,99.45
3475.00,99.45
3474.00,99.45
3473.00,99.46
3472.00,99.48
3471.00,99.50
3470.00,99.51
3469.00,99.51
3468.00,99.48
3467.00,99.46
3466.00,99.45
3465.00,99.44
3464.00,99.44
3463.00,99.43
3462.00,99.43
3461.00,99.44
3460.00,99.46
3459.00,99.48
3458.00,99.50
3457.00,99.49
3456.00,99.48
3455.00,99.45
3454.00,99.42
3453.00,99.40
3452.00,99.41
3451.00,99.44
3450.00,99.46
3449.00,99.48
3448.00,99.48
3447.00,99.47
3446.00,99.46
3445.00,99.45
3444.00,99.43
3443.00,99.42
3442.00,99.42
3441.00,99.44
3440.00,99.46
3439.00,99.48
3438.00,99.49
3437.00,99.49
3436.00,99.49
3435.00,99.49
3434.00,99.50
3433.00,99.51
3432.00,99.50
3431.00,99.47
3430.00,99.45
3429.00,99.45
3428.00,99.46
3427.00,99.47
3426.00,99.48
3425.00,99.47
3424.00,99.45
3423.00,99.44
3422.00,99.45
3421.00,99.46
3420.00,99.47
3419.00,99.48
3418.00,99.48
3417.00,99.47
3416.00,99.45
3415.00,99.44
3414.00,99.43
3413.00,99.44
3412.00,99.45
3411.00,99.46
3410.00,99.47
3409.00,99.49
3408.00,99.50
3407.00,99.50
3406.00,99.50
3405.00,99.50
3404.00,99.50
3403.00,99.51
3402.00,99.50
3401.00,99.50
3400.00,99.49
3399.00,99.49
3398.00,99.50
3397.00,99.50
3396.00,99.51
3395.00,99.51
3394.00,99.50
3393.00,99.48
3392.00,99.48
3391.00,99.50
3390.00,99.53
3389.00,99.54
3388.00,99.54
3387.00,99.51
3386.00,99.48
3385.00,99.46
3384.00,99.46
3383.00,99.48
3382.00,99.50
3381.00,99.51
3380.00,99.51
3379.00,99.50
3378.00,99.50
3377.00,99.50
3376.00,99.51
3375.00,99.52
3374.00,99.55
3373.00,99.57
3372.00,99.58
3371.00,99.58
3370.00,99.55
3369.00,99.53
3368.00,99.51
3367.00,99.49
3366.00,99.48
3365.00,99.47
3364.00,99.47
3363.00,99.47
3362.00,99.48
3361.00,99.49
3360.00,99.50
3359.00,99.50
3358.00,99.49
3357.00,99.48
3356.00,99.48
3355.00,99.50
3354.00,99.53
3353.00,99.56
3352.00,99.58
3351.00,99.58
3350.00,99.57
3349.00,99.56
3348.00,99.54
3347.00,99.53
3346.00,99.51
3345.00,99.50
3344.00,99.48
3343.00,99.47
3342.00,99.47
3341.00,99.46
3340.00,99.46
3339.00,99.45
3338.00,99.46
3337.00,99.48
3336.00,99.50
3335.00,99.51
3334.00,99.52
3333.00,99.52
3332.00,99.54
3331.00,99.55
3330.00,99.55
3329.00,99.53
3328.00,99.51
3327.00,99.50
3326.00,99.51
3325.00,99.53
3324.00,99.54
3323.00,99.54
3322.00,99.51
3321.00,99.48
3320.00,99.46
3319.00,99.46
3318.00,99.48
3317.00,99.50
3316.00,99.51
3315.00,99.52
3314.00,99.51
3313.00,99.50
3312.00,99.49
3311.00,99.49
3310.00,99.50
3309.00,99.51
3308.00,99.50
3307.00,99.48
3306.00,99.46
3305.00,99.46
3304.00,99.47
3303.00,99.49
3302.00,99.51
3301.00,99.51
3300.00,99.51
3299.00,99.50
3298.00,99.49
3297.00,99.46
3296.00,99.44
3295.00,99.41
3294.00,99.40
3293.00,99.41
3292.00,99.42
3291.00,99.43
3290.00,99.44
3289.00,99.44
3288.00,99.43
3287.00,99.41
3286.00,99.40
3285.00,99.41
3284.00,99.42
3283.00,99.44
3282.00,99.45
3281.00,99.45
3280.00,99.44
3279.00,99.43
3278.00,99.43
3277.00,99.43
3276.00,99.45
