Created as New Dataset,Natural, 7.1.
cm-1,%T
3648.00,99.90
3647.00,99.87
3646.00,99.86
3645.00,99.85
3644.00,99.84
3643.00,99.80
3642.00,99.74
3641.00,99.68
3640.00,99.63
3639.00,99.59
3638.00,99.57
3637.00,99.56
3636.00,99.56
3635.00,99.56
3634.00,99.57
3633.00,99.60
3632.00,99.64
3631.00,99.69
3630.00,99.71
3629.00,99.71
3628.00,99.71
3627.00,99.72
3626.00,99.73
3625.00,99.71
3624.00,99.67
3623.00,99.61
3622.00,99.57
3621.00,99.56
3620.00,99.59
3619.00,99.63
3618.00,99.67
3617.00,99.68
3616.00,99.66
3615.00,99.61
3614.00,99.55
3613.00,99.51
3612.00,99.50
3611.00,99.50
3610.00,99.50
3609.00,99.49
3608.00,99.48
3607.00,99.48
3606.00,99.48
3605.00,99.47
3604.00,99.46
3603.00,99.44
3602.00,99.41
3601.00,99.38
3600.00,99.35
3599.00,99.31
3598.00,99.30
3597.00,99.31
3596.00,99.34
3595.00,99.36
3594.00,99.36
3593.00,99.33
3592.00,99.31
3591.00,99.30
3590.00,99.33
3589.00,99.37
3588.00,99.39
3587.00,99.40
3586.00,99.40
3585.00,99.39
3584.00,99.37
3583.00,99.34
3582.00,99.30
3581.00,99.25
3580.00,99.21
3579.00,99.17
3578.00,99.16
3577.00,99.15
3576.00,99.15
3575.00,99.14
3574.00,99.12
3573.00,99.10
3572.00,99.09
3571.00,99.11
3570.00,99.14
3569.00,99.18
3568.00,99.20
3567.00,99.19
3566.00,99.18
3565.00,99.17
3564.00,99.15
3563.00,99.12
3562.00,99.07
3561.00,99.02
3560.00,98.98
3559.00,98.94
3558.00,98.92
3557.00,98.90
3556.00,98.89
3555.00,98.88
3554.00,98.87
3553.00,98.86
3552.00,98.85
3551.00,98.85
3550.00,98.85
3549.00,98.84
3548.00,98.83
3547.00,98.81
3546.00,98.79
3545.00,98.77
3544.00,98.76
3543.00,98.76
3542.00,98.75
3541.00,98.74
3540.00,98.71
3539.00,98.68
3538.00,98.65
3537.00,98.63
3536.00,98.62
3535.00,98.61
3534.00,98.60
3533.00,98.58
3532.00,98.56
3531.00,98.55
3530.00,98.54
3529.00,98.55
3528.00,98.57
3527.00,98.57
3526.00,98.55
3525.00,98.54
3524.00,98.52
3523.00,98.52
3522.00,98.52
3521.00,98.50
3520.00,98.47
3519.00,98.41
3518.00,98.36
3517.00,98.33
3516.00,98.32
3515.00,98.32
3514.00,98.33
