Created as New Dataset,Forensic, 49
cm-1,%T
3648.00,87.43
3647.00,87.41
3646.00,87.39
3645.00,87.38
3644.00,87.36
3643.00,87.34
3642.00,87.32
3641.00,87.30
3640.00,87.28
3639.00,87.24
3638.00,87.20
3637.00,87.15
3636.00,87.11
3635.00,87.10
3634.00,87.10
3633.00,87.11
3632.00,87.11
3631.00,87.07
3630.00,87.01
3629.00,86.98
3628.00,86.97
3627.00,86.98
3626.00,86.99
3625.00,87.01
3624.00,87.02
3623.00,87.01
3622.00,86.97
3621.00,86.92
3620.00,86.87
3619.00,86.84
3618.00,86.82
3617.00,86.81
3616.00,86.80
3615.00,86.79
3614.00,86.79
3613.00,86.79
3612.00,86.79
3611.00,86.78
3610.00,86.76
3609.00,86.74
3608.00,86.75
3607.00,86.78
3606.00,86.81
3605.00,86.84
3604.00,86.85
3603.00,86.84
3602.00,86.83
3601.00,86.81
3600.00,86.80
3599.00,86.78
3598.00,86.76
3597.00,86.75
3596.00,86.75
3595.00,86.77
3594.00,86.79
3593.00,86.80
3592.00,86.79
3591.00,86.76
3590.00,86.74
3589.00,86.74
3588.00,86.75
3587.00,86.76
3586.00,86.76
3585.00,86.73
3584.00,86.70
3583.00,86.67
3582.00,86.64
3581.00,86.63
3580.00,86.63
3579.00,86.63
3578.00,86.64
3577.00,86.65
3576.00,86.64
3575.00,86.63
3574.00,86.61
3573.00,86.58
3572.00,86.54
3571.00,86.50
3570.00,86.47
3569.00,86.44
3568.00,86.43
3567.00,86.42
3566.00,86.42
3565.00,86.41
3564.00,86.40
3563.00,86.39
3562.00,86.37
3561.00,86.34
3560.00,86.32
3559.00,86.30
3558.00,86.30
3557.00,86.31
3556.00,86.32
3555.00,86.32
3554.00,86.30
3553.00,86.25
3552.00,86.20
3551.00,86.14
3550.00,86.10
3549.00,86.07
3548.00,86.05
3547.00,86.02
3546.00,85.99
3545.00,85.95
3544.00,85.92
3543.00,85.90
3542.00,85.89
3541.00,85.89
3540.00,85.89
3539.00,85.89
3538.00,85.87
3537.00,85.84
3536.00,85.81
3535.00,85.79
3534.00,85.77
3533.00,85.74
3532.00,85.70
3531.00,85.67
3530.00,85.65
3529.00,85.65
3528.00,85.67
3527.00,85.68
3526.00,85.67
3525.00,85.63
3524.00,85.59
3523.00,85.56
3522.00,85.55
3521.00,85.57
3520.00,85.57
3519.00,85.57
3518.00,85.55
3517.00,85.52
3516.00,85.49
3515.00,85.47
3514.00,85.45
3513.00,85.43
3512.00,85.41
3511.00,85.40
3510.00,85.38
3509.00,85.37
3508.00,85.37
3507.00,85.38
3506.00,85.38
3505.00,85.37
3504.00,85.35
3503.00,85.31
3502.00,85.28
3501.00,85.26
3500.00,85.26
3499.00,85.26
3498.00,85.26
3497.00,85.26
3496.00,85.25
3495.00,85.24
3494.00,85.21
3493.00,85.19
3492.00,85.17
3491.00,85.16
3490.00,85.14
3489.00,85.12
3488.00,85.10
3487.00,85.08
3486.00,85.07
3485.00,85.07
3484.00,85.07
3483.00,85.07
3482.00,85.07
3481.00,85.08
3480.00,85.09
3479.00,85.10
3478.00,85.10
3477.00,85.08
3476.00,85.06
3475.00,85.03
3474.00,84.99
3473.00,84.97
3472.00,84.96
3471.00,84.97
3470.00,84.99
3469.00,85.01
3468.00,85.01
3467.00,85.01
3466.00,84.99
3465.00,84.99
3464.00,84.99
3463.00,85.00
3462.00,85.00
3461.00,84.99
3460.00,84.96
3459.00,84.93
3458.00,84.91
3457.00,84.90
3456.00,84.88
3455.00,84.86
3454.00,84.84
3453.00,84.83
3452.00,84.83
3451.00,84.84
3450.00,84.83
3449.00,84.82
3448.00,84.79
3447.00,84.77
3446.00,84.74
3445.00,84.72
3444.00,84.71
3443.00,84.69
