Created as New Dataset,92 Du Pont
3315.00,83.46
3314.00,83.01
3313.00,82.56
3312.00,82.12
3311.00,81.68
3310.00,81.26
3309.00,80.84
3308.00,80.45
3307.00,80.09
3306.00,79.76
3305.00,79.46
3304.00,79.21
3303.00,78.99
3302.00,78.82
3301.00,78.69
3300.00,78.60
3299.00,78.53
3298.00,78.48
3297.00,78.46
3296.00,78.47
3295.00,78.52
3294.00,78.61
3293.00,78.74
3292.00,78.89
3291.00,79.06
3290.00,79.24
3289.00,79.44
3288.00,79.64
3287.00,79.85
3286.00,80.05
3285.00,80.25
3284.00,80.45
3283.00,80.67
3282.00,80.89
3281.00,81.10
3280.00,81.32
3279.00,81.52
3278.00,81.71
3277.00,81.89
3276.00,82.09
3275.00,82.30
3274.00,82.53
3273.00,82.76
3272.00,82.97
3271.00,83.18
3270.00,83.36
3269.00,83.55
3268.00,83.74
3267.00,83.93
3266.00,84.14
3265.00,84.35
3264.00,84.58
3263.00,84.80
3262.00,85.01
3261.00,85.21
3260.00,85.41
3259.00,85.61
3258.00,85.82
3257.00,86.04
3256.00,86.27
3255.00,86.50
3254.00,86.71
3253.00,86.90
3252.00,87.08
3251.00,87.26
3250.00,87.45
3249.00,87.65
3248.00,87.85
3247.00,88.04
3246.00,88.21
3245.00,88.38
3244.00,88.54
3243.00,88.71
3242.00,88.87
3241.00,89.03
3240.00,89.18
3239.00,89.32
3238.00,89.47
3237.00,89.61
3236.00,89.76
3235.00,89.89
3234.00,90.01
3233.00,90.11
3232.00,90.21
3231.00,90.31
3230.00,90.43
3229.00,90.55
3228.00,90.66
3227.00,90.76
3226.00,90.84
3225.00,90.92
3224.00,90.99
3223.00,91.06
3222.00,91.13
3221.00,91.20
3220.00,91.26
3219.00,91.32
3218.00,91.39
3217.00,91.45
3216.00,91.51
3215.00,91.56
3214.00,91.61
3213.00,91.65
3212.00,91.68
3211.00,91.72
3210.00,91.75
3209.00,91.79
3208.00,91.83
3207.00,91.87
3206.00,91.91
3205.00,91.95
3204.00,91.99
3203.00,92.02
3202.00,92.06
3201.00,92.09
3200.00,92.13
3199.00,92.18
3198.00,92.23
3197.00,92.28
3196.00,92.33
3195.00,92.37
3194.00,92.41
3193.00,92.45
3192.00,92.49
3191.00,92.55
3190.00,92.61
3189.00,92.67
3188.00,92.73
3187.00,92.78
3186.00,92.82
3185.00,92.86
3184.00,92.90
3183.00,92.95
3182.00,93.02
3181.00,93.09
3180.00,93.16
3179.00,93.21
3178.00,93.25
3177.00,93.28
3176.00,93.31
3175.00,93.35
3174.00,93.41
3173.00,93.48
3172.00,93.55
3171.00,93.62
3170.00,93.68
3169.00,93.73
3168.00,93.78
3167.00,93.84
3166.00,93.91
3165.00,93.97
3164.00,94.03
3163.00,94.08
3162.00,94.13
3161.00,94.18
3160.00,94.23
3159.00,94.28
3158.00,94.32
3157.00,94.35
3156.00,94.37
3155.00,94.38
3154.00,94.40
3153.00,94.41
3152.00,94.44
3151.00,94.47
3150.00,94.51
3149.00,94.55
3148.00,94.60
3147.00,94.63
3146.00,94.66
3145.00,94.66
3144.00,94.67
3143.00,94.67
3142.00,94.68
3141.00,94.69
3140.00,94.70
3139.00,94.70
3138.00,94.71
3137.00,94.72
3136.00,94.73
3135.00,94.73
3134.00,94.73
3133.00,94.71
3132.00,94.69
3131.00,94.67
3130.00,94.65
3129.00,94.64
3128.00,94.62
3127.00,94.60
3126.00,94.58
3125.00,94.55
3124.00,94.53
3123.00,94.52
3122.00,94.51
3121.00,94.51
3120.00,94.50
3119.00,94.48
3118.00,94.45
3117.00,94.41
3116.00,94.37
3115.00,94.33
3114.00,94.29
3113.00,94.24
3112.00,94.18
3111.00,94.12
3110.00,94.05
3109.00,93.99
3108.00,93.95
3107.00,93.92
3106.00,93.90
3105.00,93.86
3104.00,93.80
3103.00,93.73
3102.00,93.64
3101.00,93.55
3100.00,93.47
3099.00,93.40
3098.00,93.34
3097.00,93.27
3096.00,93.20
3095.00,93.13
3094.00,93.06
3093.00,93.01
3092.00,92.96
3091.00,92.91
3090.00,92.87
3089.00,92.81
3088.00,92.76
3087.00,92.73
3086.00,92.71
3085.00,92.70
3084.00,92.70
3083.00,92.69
3082.00,92.68
3081.00,92.67
3080.00,92.65
3079.00,92.63
3078.00,92.62
3077.00,92.61
3076.00,92.62
3075.00,92.63
3074.00,92.64
3073.00,92.66
3072.00,92.68
3071.00,92.71
3070.00,92.74
3069.00,92.77
3068.00,92.80
3067.00,92.83
3066.00,92.86
3065.00,92.89
3064.00,92.92
3063.00,92.96
3062.00,93.01
3061.00,93.06
3060.00,93.12
3059.00,93.19
3058.00,93.27
3057.00,93.36
3056.00,93.44
3055.00,93.52
3054.00,93.59
3053.00,93.67
3052.00,93.75
3051.00,93.84
3050.00,93.92
3049.00,94.00
3048.00,94.09
3047.00,94.18
3046.00,94.28
3045.00,94.37
3044.00,94.46
3043.00,94.54
3042.00,94.61
3041.00,94.67
3040.00,94.73
3039.00,94.77
3038.00,94.81
3037.00,94.86
3036.00,94.93
3035.00,95.00
3034.00,95.07
3033.00,95.14
3032.00,95.19
3031.00,95.23
3030.00,95.26
3029.00,95.27
3028.00,95.29
3027.00,95.31
3026.00,95.34
3025.00,95.37
3024.00,95.39
3023.00,95.41
3022.00,95.42
3021.00,95.43
3020.00,95.46
3019.00,95.50
3018.00,95.54
3017.00,95.57
3016.00,95.59
3015.00,95.61
3014.00,95.63
3013.00,95.65
3012.00,95.66
3011.00,95.68
3010.00,95.69
3009.00,95.70
3008.00,95.70
3007.00,95.71
3006.00,95.72
3005.00,95.73
3004.00,95.74
3003.00,95.73
3002.00,95.72
3001.00,95.71
3000.00,95.70
2999.00,95.70
2998.00,95.69
2997.00,95.68
2996.00,95.66
2995.00,95.63
2994.00,95.60
2993.00,95.58
2992.00,95.57
2991.00,95.56
2990.00,95.55
2989.00,95.51
2988.00,95.46
2987.00,95.40
2986.00,95.33
2985.00,95.26
2984.00,95.18
2983.00,95.09
2982.00,94.99
2981.00,94.88
2980.00,94.75
2979.00,94.62
2978.00,94.48
2977.00,94.35
2976.00,94.20
2975.00,94.04
2974.00,93.85
2973.00,93.65
2972.00,93.43
2971.00,93.22
2970.00,93.02
2969.00,92.81
2968.00,92.59
2967.00,92.38
2966.00,92.16
2965.00,91.93
2964.00,91.68
2963.00,91.42
2962.00,91.16
2961.00,90.90
2960.00,90.63
2959.00,90.34
2958.00,90.03
2957.00,89.67
2956.00,89.28
2955.00,88.86
2954.00,88.40
2953.00,87.93
2952.00,87.43
2951.00,86.93
2950.00,86.41
2949.00,85.90
2948.00,85.38
2947.00,84.88
2946.00,84.39
2945.00,83.90
2944.00,83.44
2943.00,82.99
2942.00,82.54
2941.00,82.10
2940.00,81.65
2939.00,81.21
2938.00,80.81
2937.00,80.45
2936.00,80.15
2935.00,79.91
2934.00,79.73
2933.00,79.62
2932.00,79.58
2931.00,79.61
2930.00,79.70
2929.00,79.85
2928.00,80.06
2927.00,80.31
2926.00,80.60
2925.00,80.91
2924.00,81.24
2923.00,81.57
2922.00,81.91
2921.00,82.25
2920.00,82.59
2919.00,82.91
2918.00,83.20
2917.00,83.48
2916.00,83.74
2915.00,83.99
2914.00,84.23
2913.00,84.46
2912.00,84.68
2911.00,84.89
2910.00,85.09
2909.00,85.30
2908.00,85.50
2907.00,85.72
2906.00,85.94
2905.00,86.17
2904.00,86.41
2903.00,86.65
2902.00,86.89
2901.00,87.12
2900.00,87.34
2899.00,87.56
2898.00,87.78
2897.00,87.98
2896.00,88.18
2895.00,88.36
2894.00,88.51
2893.00,88.64
2892.00,88.75
2891.00,88.86
2890.00,88.94
2889.00,88.99
2888.00,89.00
2887.00,88.97
2886.00,88.91
2885.00,88.82
2884.00,88.71
2883.00,88.56
2882.00,88.37
2881.00,88.16
2880.00,87.91
2879.00,87.65
2878.00,87.39
2877.00,87.13
2876.00,86.87
2875.00,86.63
2874.00,86.42
2873.00,86.22
2872.00,86.03
2871.00,85.86
2870.00,85.68
2869.00,85.50
2868.00,85.30
2867.00,85.07
2866.00,84.84
2865.00,84.60
2864.00,84.39
2863.00,84.19
2862.00,84.03
2861.00,83.91
2860.00,83.85
2859.00,83.86
2858.00,83.97
2857.00,84.17
2856.00,84.45
2855.00,84.81
2854.00,85.23
2853.00,85.72
2852.00,86.24
2851.00,86.79
2850.00,87.35
2849.00,87.91
2848.00,88.46
2847.00,89.00
2846.00,89.51
2845.00,90.00
2844.00,90.46
2843.00,90.87
2842.00,91.24
2841.00,91.56
2840.00,91.82
2839.00,92.05
2838.00,92.26
2837.00,92.46
2836.00,92.63
2835.00,92.77
2834.00,92.89
2833.00,92.98
2832.00,93.06
2831.00,93.13
2830.00,93.20
2829.00,93.27
2828.00,93.34
2827.00,93.40
2826.00,93.45
2825.00,93.49
2824.00,93.54
2823.00,93.60
2822.00,93.67
2821.00,93.75
2820.00,93.81
2819.00,93.86
2818.00,93.91
2817.00,93.96
2816.00,94.01
2815.00,94.07
2814.00,94.11
2813.00,94.14
2812.00,94.18
2811.00,94.22
2810.00,94.25
2809.00,94.29
2808.00,94.33
2807.00,94.37
2806.00,94.42
2805.00,94.46
2804.00,94.50
2803.00,94.54
2802.00,94.57
2801.00,94.61
2800.00,94.64
2799.00,94.68
2798.00,94.72
2797.00,94.75
2796.00,94.79
2795.00,94.82
2794.00,94.84
2793.00,94.87
2792.00,94.90
2791.00,94.93
2790.00,94.97
2789.00,95.00
2788.00,95.03
2787.00,95.05
2786.00,95.06
2785.00,95.08
2784.00,95.10
2783.00,95.11
2782.00,95.13
2781.00,95.15
2780.00,95.18
2779.00,95.20
2778.00,95.23
2777.00,95.25
2776.00,95.27
2775.00,95.28
2774.00,95.28
2773.00,95.28
2772.00,95.29
2771.00,95.30
2770.00,95.31
2769.00,95.32
2768.00,95.33
2767.00,95.35
2766.00,95.36
2765.00,95.38
2764.00,95.40
2763.00,95.41
2762.00,95.40
2761.00,95.40
2760.00,95.40
2759.00,95.41
2758.00,95.43
2757.00,95.46
2756.00,95.47
2755.00,95.49
2754.00,95.49
2753.00,95.49
2752.00,95.49
2751.00,95.50
2750.00,95.50
2749.00,95.51
2748.00,95.51
2747.00,95.51
2746.00,95.50
2745.00,95.49
2744.00,95.49
2743.00,95.49
2742.00,95.49
2741.00,95.50
2740.00,95.51
2739.00,95.53
2738.00,95.56
2737.00,95.58
2736.00,95.60
2735.00,95.62
2734.00,95.64
2733.00,95.65
2732.00,95.67
2731.00,95.68
2730.00,95.70
2729.00,95.72
2728.00,95.73
2727.00,95.75
2726.00,95.75
2725.00,95.75
2724.00,95.75
2723.00,95.76
2722.00,95.78
2721.00,95.81
2720.00,95.83
2719.00,95.85
2718.00,95.86
2717.00,95.88
2716.00,95.89
2715.00,95.89
2714.00,95.88
2713.00,95.87
2712.00,95.87
2711.00,95.87
2710.00,95.89
2709.00,95.91
2708.00,95.94
2707.00,95.96
2706.00,95.98
2705.00,95.99
2704.00,95.99
2703.00,95.99
2702.00,95.98
2701.00,95.96
2700.00,95.94
2699.00,95.93
2698.00,95.94
2697.00,95.96
2696.00,95.98
2695.00,95.99
2694.00,95.99
2693.00,95.98
2692.00,95.98
2691.00,95.99
2690.00,96.00
2689.00,96.01
2688.00,96.01
2687.00,96.01
2686.00,96.00
2685.00,96.01
2684.00,96.03
2683.00,96.04
2682.00,96.04
2681.00,96.05
2680.00,96.05
2679.00,96.07
2678.00,96.07
2677.00,96.08
2676.00,96.08
2675.00,96.09
2674.00,96.09
2673.00,96.09
2672.00,96.09
2671.00,96.09
2670.00,96.09
2669.00,96.09
2668.00,96.11
2667.00,96.12
2666.00,96.12
2665.00,96.12
2664.00,96.13
2663.00,96.13
2662.00,96.13
2661.00,96.11
2660.00,96.09
2659.00,96.06
2658.00,96.05
2657.00,96.05
2656.00,96.05
2655.00,96.05
2654.00,96.03
2653.00,96.01
2652.00,96.01
2651.00,96.01
2650.00,96.02
2649.00,96.02
2648.00,96.01
2647.00,95.99
2646.00,95.98
2645.00,95.96
2644.00,95.96
2643.00,95.96
2642.00,95.96
2641.00,95.95
2640.00,95.95
2639.00,95.94
2638.00,95.94
2637.00,95.93
2636.00,95.93
2635.00,95.92
2634.00,95.92
2633.00,95.90
2632.00,95.89
2631.00,95.87
2630.00,95.85
2629.00,95.84
2628.00,95.83
2627.00,95.83
2626.00,95.82
2625.00,95.82
2624.00,95.82
2623.00,95.82
2622.00,95.82
2621.00,95.81
2620.00,95.80
2619.00,95.79
2618.00,95.78
2617.00,95.78
2616.00,95.76
2615.00,95.74
2614.00,95.71
2613.00,95.69
2612.00,95.68
2611.00,95.69
2610.00,95.68
2609.00,95.68
2608.00,95.67
2607.00,95.67
2606.00,95.66
2605.00,95.63
2604.00,95.60
2603.00,95.58
2602.00,95.57
2601.00,95.57
2600.00,95.56
2599.00,95.55
2598.00,95.53
2597.00,95.53
2596.00,95.54
2595.00,95.56
2594.00,95.57
2593.00,95.55
2592.00,95.53
2591.00,95.51
2590.00,95.50
2589.00,95.51
2588.00,95.51
2587.00,95.50
2586.00,95.48
2585.00,95.46
2584.00,95.45
2583.00,95.47
2582.00,95.49
2581.00,95.50
2580.00,95.49
2579.00,95.49
2578.00,95.47
2577.00,95.47
2576.00,95.46
2575.00,95.46
2574.00,95.46
2573.00,95.45
2572.00,95.44
2571.00,95.43
2570.00,95.44
2569.00,95.47
2568.00,95.48
2567.00,95.48
2566.00,95.47
2565.00,95.46
2564.00,95.46
2563.00,95.48
2562.00,95.51
2561.00,95.52
2560.00,95.52
2559.00,95.51
2558.00,95.51
2557.00,95.51
2556.00,95.52
2555.00,95.52
2554.00,95.51
2553.00,95.48
2552.00,95.46
2551.00,95.46
2550.00,95.47
2549.00,95.48
2548.00,95.50
2547.00,95.51
2546.00,95.51
2545.00,95.51
2544.00,95.51
2543.00,95.49
2542.00,95.48
2541.00,95.47
2540.00,95.47
2539.00,95.48
2538.00,95.48
2537.00,95.49
2536.00,95.48
2535.00,95.49
2534.00,95.49
2533.00,95.50
2532.00,95.52
2531.00,95.53
2530.00,95.55
2529.00,95.56
2528.00,95.56
2527.00,95.57
2526.00,95.56
2525.00,95.54
2524.00,95.52
2523.00,95.50
2522.00,95.48
2521.00,95.48
2520.00,95.50
2519.00,95.51
2518.00,95.52
2517.00,95.52
2516.00,95.53
2515.00,95.54
2514.00,95.55
2513.00,95.58
2512.00,95.60
2511.00,95.61
2510.00,95.60
2509.00,95.58
2508.00,95.56
2507.00,95.55
2506.00,95.55
2505.00,95.57
2504.00,95.59
2503.00,95.61
2502.00,95.62
2501.00,95.62
2500.00,95.63
2499.00,95.63
2498.00,95.63
2497.00,95.62
2496.00,95.61
2495.00,95.59
2494.00,95.58
2493.00,95.57
2492.00,95.56
2491.00,95.55
2490.00,95.53
2489.00,95.53
2488.00,95.55
2487.00,95.59
2486.00,95.62
2485.00,95.64
2484.00,95.63
2483.00,95.60
2482.00,95.58
2481.00,95.55
2480.00,95.54
2479.00,95.53
2478.00,95.54
2477.00,95.56
2476.00,95.58
2475.00,95.59
2474.00,95.59
2473.00,95.60
2472.00,95.60
2471.00,95.61
2470.00,95.61
2469.00,95.61
2468.00,95.62
2467.00,95.62
2466.00,95.62
2465.00,95.60
2464.00,95.58
2463.00,95.57
2462.00,95.58
2461.00,95.59
2460.00,95.62
2459.00,95.64
2458.00,95.65
2457.00,95.66
2456.00,95.67
2455.00,95.67
2454.00,95.67
2453.00,95.65
2452.00,95.64
2451.00,95.63
