Created as New Dataset,189 Courtaulds
3687.00,99.34
3686.00,99.35
3685.00,99.35
3684.00,99.35
3683.00,99.34
3682.00,99.32
3681.00,99.31
3680.00,99.28
3679.00,99.26
3678.00,99.24
3677.00,99.22
3676.00,99.20
3675.00,99.18
3674.00,99.18
3673.00,99.20
3672.00,99.24
3671.00,99.27
3670.00,99.26
3669.00,99.22
3668.00,99.19
3667.00,99.17
3666.00,99.17
3665.00,99.17
3664.00,99.17
3663.00,99.18
3662.00,99.20
3661.00,99.21
3660.00,99.22
3659.00,99.20
3658.00,99.18
3657.00,99.15
3656.00,99.12
3655.00,99.10
3654.00,99.08
3653.00,99.06
3652.00,99.05
3651.00,99.05
3650.00,99.04
3649.00,99.02
3648.00,98.99
3647.00,98.96
3646.00,98.95
3645.00,98.94
3644.00,98.95
3643.00,98.95
3642.00,98.94
3641.00,98.92
3640.00,98.90
3639.00,98.89
3638.00,98.90
3637.00,98.90
3636.00,98.89
3635.00,98.86
3634.00,98.81
3633.00,98.76
3632.00,98.73
3631.00,98.71
3630.00,98.69
3629.00,98.67
3628.00,98.63
3627.00,98.61
3626.00,98.59
3625.00,98.57
3624.00,98.57
3623.00,98.56
3622.00,98.55
3621.00,98.53
3620.00,98.51
3619.00,98.49
3618.00,98.48
3617.00,98.47
3616.00,98.47
3615.00,98.47
3614.00,98.45
3613.00,98.43
3612.00,98.39
3611.00,98.34
3610.00,98.28
3609.00,98.22
3608.00,98.17
3607.00,98.14
3606.00,98.13
3605.00,98.14
3604.00,98.14
3603.00,98.11
3602.00,98.06
3601.00,98.00
3600.00,97.96
3599.00,97.92
3598.00,97.90
3597.00,97.87
3596.00,97.85
3595.00,97.83
3594.00,97.82
3593.00,97.83
3592.00,97.83
3591.00,97.82
3590.00,97.78
3589.00,97.72
3588.00,97.67
3587.00,97.62
3586.00,97.60
3585.00,97.58
3584.00,97.56
3583.00,97.53
3582.00,97.50
3581.00,97.47
3580.00,97.43
3579.00,97.40
3578.00,97.38
3577.00,97.34
3576.00,97.30
3575.00,97.25
3574.00,97.20
3573.00,97.16
3572.00,97.13
3571.00,97.11
3570.00,97.10
3569.00,97.07
3568.00,97.03
3567.00,96.98
3566.00,96.91
3565.00,96.86
3564.00,96.82
3563.00,96.77
3562.00,96.73
3561.00,96.68
3560.00,96.64
3559.00,96.61
3558.00,96.59
3557.00,96.56
3556.00,96.53
3555.00,96.50
3554.00,96.46
3553.00,96.41
3552.00,96.35
3551.00,96.29
3550.00,96.24
3549.00,96.20
3548.00,96.16
3547.00,96.12
3546.00,96.08
3545.00,96.05
3544.00,96.03
3543.00,96.01
3542.00,95.98
3541.00,95.94
3540.00,95.89
3539.00,95.83
3538.00,95.78
3537.00,95.74
3536.00,95.71
3535.00,95.68
3534.00,95.65
3533.00,95.60
3532.00,95.55
3531.00,95.51
3530.00,95.47
3529.00,95.44
3528.00,95.39
3527.00,95.35
3526.00,95.30
3525.00,95.25
3524.00,95.19
3523.00,95.12
3522.00,95.07
3521.00,95.02
3520.00,94.97
3519.00,94.93
3518.00,94.89
3517.00,94.85
3516.00,94.81
3515.00,94.76
3514.00,94.69
3513.00,94.61
3512.00,94.53
3511.00,94.46
3510.00,94.40
3509.00,94.35
3508.00,94.30
3507.00,94.25
3506.00,94.20
3505.00,94.14
3504.00,94.09
3503.00,94.03
3502.00,93.96
3501.00,93.89
3500.00,93.82
3499.00,93.74
3498.00,93.66
3497.00,93.58
3496.00,93.51
3495.00,93.44
3494.00,93.38
3493.00,93.30
3492.00,93.22
3491.00,93.15
3490.00,93.10
3489.00,93.06
3488.00,93.03
3487.00,93.01
3486.00,92.98
3485.00,92.94
3484.00,92.91
3483.00,92.88
3482.00,92.84
3481.00,92.80
3480.00,92.76
3479.00,92.74
3478.00,92.73
3477.00,92.70
3476.00,92.66
3475.00,92.63
3474.00,92.59
3473.00,92.54
3472.00,92.47
3471.00,92.40
3470.00,92.34
3469.00,92.28
3468.00,92.24
3467.00,92.19
3466.00,92.14
3465.00,92.08
3464.00,92.02
3463.00,91.96
3462.00,91.91
3461.00,91.87
3460.00,91.82
3459.00,91.76
3458.00,91.70
3457.00,91.64
3456.00,91.58
3455.00,91.52
3454.00,91.47
3453.00,91.41
3452.00,91.34
3451.00,91.27
3450.00,91.20
3449.00,91.13
3448.00,91.06
3447.00,91.00
3446.00,90.94
3445.00,90.89
3444.00,90.85
3443.00,90.82
3442.00,90.79
3441.00,90.76
3440.00,90.73
3439.00,90.69
3438.00,90.66
3437.00,90.65
3436.00,90.65
3435.00,90.66
3434.00,90.67
3433.00,90.67
3432.00,90.66
3431.00,90.64
3430.00,90.61
3429.00,90.58
3428.00,90.55
3427.00,90.52
3426.00,90.49
3425.00,90.49
3424.00,90.49
3423.00,90.49
3422.00,90.47
3421.00,90.44
3420.00,90.41
3419.00,90.37
3418.00,90.34
3417.00,90.32
3416.00,90.28
3415.00,90.23
3414.00,90.19
3413.00,90.15
3412.00,90.14
3411.00,90.14
3410.00,90.14
3409.00,90.12
3408.00,90.08
3407.00,90.03
3406.00,89.99
3405.00,89.97
3404.00,89.96
3403.00,89.97
3402.00,89.97
3401.00,89.97
3400.00,89.97
3399.00,89.96
3398.00,89.94
3397.00,89.91
3396.00,89.87
3395.00,89.83
3394.00,89.78
3393.00,89.74
3392.00,89.72
3391.00,89.70
3390.00,89.69
3389.00,89.69
3388.00,89.67
3387.00,89.65
3386.00,89.62
3385.00,89.60
3384.00,89.59
3383.00,89.59
3382.00,89.59
3381.00,89.60
3380.00,89.59
3379.00,89.57
3378.00,89.54
3377.00,89.52
3376.00,89.50
3375.00,89.48
3374.00,89.46
3373.00,89.43
3372.00,89.40
3371.00,89.37
3370.00,89.35
3369.00,89.34
3368.00,89.34
3367.00,89.34
3366.00,89.35
3365.00,89.34
3364.00,89.33
3363.00,89.30
3362.00,89.28
3361.00,89.27
3360.00,89.26
3359.00,89.26
3358.00,89.26
3357.00,89.25
3356.00,89.25
3355.00,89.24
3354.00,89.22
3353.00,89.19
3352.00,89.18
3351.00,89.17
3350.00,89.17
3349.00,89.17
3348.00,89.18
3347.00,89.18
3346.00,89.18
3345.00,89.18
3344.00,89.16
3343.00,89.14
3342.00,89.12
3341.00,89.09
3340.00,89.08
3339.00,89.08
3338.00,89.09
3337.00,89.10
3336.00,89.11
3335.00,89.12
3334.00,89.12
3333.00,89.11
3332.00,89.09
3331.00,89.09
3330.00,89.09
3329.00,89.10
3328.00,89.11
3327.00,89.12
3326.00,89.12
3325.00,89.12
3324.00,89.12
3323.00,89.12
3322.00,89.11
3321.00,89.11
3320.00,89.12
3319.00,89.12
3318.00,89.13
3317.00,89.14
3316.00,89.14
3315.00,89.15
3314.00,89.15
3313.00,89.15
3312.00,89.16
3311.00,89.16
3310.00,89.15
3309.00,89.14
3308.00,89.13
3307.00,89.12
3306.00,89.13
3305.00,89.14
3304.00,89.16
3303.00,89.18
3302.00,89.20
3301.00,89.20
3300.00,89.19
3299.00,89.19
3298.00,89.19
3297.00,89.20
3296.00,89.22
3295.00,89.25
3294.00,89.27
3293.00,89.28
3292.00,89.29
3291.00,89.29
3290.00,89.30
3289.00,89.32
3288.00,89.32
3287.00,89.32
3286.00,89.32
3285.00,89.33
3284.00,89.33
3283.00,89.33
3282.00,89.32
3281.00,89.30
3280.00,89.30
3279.00,89.31
3278.00,89.32
3277.00,89.34
3276.00,89.36
3275.00,89.39
3274.00,89.42
3273.00,89.45
3272.00,89.47
3271.00,89.50
3270.00,89.51
3269.00,89.51
3268.00,89.51
3267.00,89.52
3266.00,89.52
3265.00,89.54
3264.00,89.56
3263.00,89.57
3262.00,89.58
3261.00,89.60
3260.00,89.61
3259.00,89.63
3258.00,89.65
3257.00,89.66
3256.00,89.66
3255.00,89.67
3254.00,89.70
3253.00,89.72
3252.00,89.74
3251.00,89.74
3250.00,89.74
3249.00,89.75
3248.00,89.77
3247.00,89.81
3246.00,89.84
3245.00,89.87
3244.00,89.88
3243.00,89.88
3242.00,89.88
3241.00,89.90
3240.00,89.92
3239.00,89.96
3238.00,90.00
3237.00,90.04
3236.00,90.06
3235.00,90.07
3234.00,90.07
3233.00,90.07
3232.00,90.07
3231.00,90.08
3230.00,90.10
3229.00,90.13
3228.00,90.15
3227.00,90.18
3226.00,90.21
3225.00,90.22
3224.00,90.22
3223.00,90.20
3222.00,90.20
3221.00,90.21
3220.00,90.24
3219.00,90.29
3218.00,90.33
3217.00,90.37
3216.00,90.40
3215.00,90.43
3214.00,90.46
3213.00,90.49
3212.00,90.51
3211.00,90.52
3210.00,90.54
3209.00,90.55
3208.00,90.58
3207.00,90.60
3206.00,90.63
3205.00,90.66
3204.00,90.67
3203.00,90.68
3202.00,90.69
3201.00,90.70
3200.00,90.73
3199.00,90.76
3198.00,90.78
3197.00,90.80
3196.00,90.82
3195.00,90.85
3194.00,90.87
3193.00,90.90
3192.00,90.93
3191.00,90.97
3190.00,91.01
3189.00,91.04
3188.00,91.07
3187.00,91.10
3186.00,91.12
3185.00,91.14
3184.00,91.16
3183.00,91.18
3182.00,91.21
3181.00,91.24
3180.00,91.26
3179.00,91.28
3178.00,91.31
3177.00,91.35
3176.00,91.38
3175.00,91.40
3174.00,91.41
3173.00,91.41
3172.00,91.43
3171.00,91.44
3170.00,91.45
3169.00,91.46
3168.00,91.48
3167.00,91.51
3166.00,91.55
3165.00,91.58
3164.00,91.63
3163.00,91.68
3162.00,91.73
3161.00,91.78
3160.00,91.81
3159.00,91.83
3158.00,91.85
3157.00,91.86
3156.00,91.89
3155.00,91.93
3154.00,91.97
3153.00,92.01
3152.00,92.03
3151.00,92.04
3150.00,92.06
3149.00,92.08
3148.00,92.12
3147.00,92.16
3146.00,92.21
3145.00,92.25
3144.00,92.29
3143.00,92.33
3142.00,92.36
3141.00,92.40
3140.00,92.43
3139.00,92.47
3138.00,92.50
3137.00,92.53
3136.00,92.55
3135.00,92.58
3134.00,92.61
3133.00,92.65
3132.00,92.69
3131.00,92.72
3130.00,92.75
3129.00,92.77
3128.00,92.79
3127.00,92.82
3126.00,92.86
3125.00,92.90
3124.00,92.95
3123.00,93.00
3122.00,93.05
3121.00,93.09
3120.00,93.13
3119.00,93.15
3118.00,93.16
3117.00,93.16
3116.00,93.17
3115.00,93.20
3114.00,93.24
3113.00,93.28
3112.00,93.31
3111.00,93.35
3110.00,93.41
3109.00,93.47
3108.00,93.52
3107.00,93.56
3106.00,93.59
3105.00,93.62
3104.00,93.66
3103.00,93.69
3102.00,93.73
3101.00,93.76
3100.00,93.79
3099.00,93.81
3098.00,93.85
3097.00,93.89
3096.00,93.93
3095.00,93.98
3094.00,94.01
3093.00,94.04
3092.00,94.06
3091.00,94.07
3090.00,94.08
3089.00,94.09
3088.00,94.12
3087.00,94.16
3086.00,94.20
3085.00,94.24
3084.00,94.27
3083.00,94.31
3082.00,94.35
3081.00,94.38
3080.00,94.40
3079.00,94.43
3078.00,94.46
3077.00,94.51
3076.00,94.56
3075.00,94.60
3074.00,94.63
3073.00,94.65
3072.00,94.67
3071.00,94.70
3070.00,94.74
3069.00,94.79
3068.00,94.83
3067.00,94.86
3066.00,94.88
3065.00,94.90
3064.00,94.93
3063.00,94.95
3062.00,94.98
3061.00,94.99
3060.00,95.00
3059.00,95.02
3058.00,95.04
3057.00,95.06
3056.00,95.09
3055.00,95.12
3054.00,95.14
3053.00,95.16
3052.00,95.18
3051.00,95.20
3050.00,95.23
3049.00,95.27
3048.00,95.30
3047.00,95.33
3046.00,95.36
3045.00,95.38
3044.00,95.41
3043.00,95.44
3042.00,95.46
3041.00,95.49
3040.00,95.51
3039.00,95.54
3038.00,95.57
3037.00,95.60
3036.00,95.63
3035.00,95.66
3034.00,95.68
3033.00,95.69
3032.00,95.70
3031.00,95.73
3030.00,95.75
3029.00,95.77
3028.00,95.78
3027.00,95.79
3026.00,95.82
3025.00,95.85
3024.00,95.88
3023.00,95.90
3022.00,95.92
3021.00,95.95
3020.00,95.98
3019.00,95.99
3018.00,96.00
3017.00,96.01
3016.00,96.02
3015.00,96.05
3014.00,96.08
3013.00,96.09
3012.00,96.09
3011.00,96.08
3010.00,96.07
3009.00,96.08
3008.00,96.11
3007.00,96.13
3006.00,96.15
3005.00,96.16
3004.00,96.16
3003.00,96.17
3002.00,96.18
3001.00,96.19
3000.00,96.20
2999.00,96.21
2998.00,96.22
2997.00,96.24
2996.00,96.25
2995.00,96.26
2994.00,96.25
2993.00,96.24
2992.00,96.23
2991.00,96.22
2990.00,96.22
2989.00,96.21
2988.00,96.21
2987.00,96.21
2986.00,96.21
2985.00,96.20
2984.00,96.19
2983.00,96.18
2982.00,96.16
2981.00,96.14
2980.00,96.13
2979.00,96.12
2978.00,96.11
2977.00,96.09
2976.00,96.07
2975.00,96.05
2974.00,96.02
2973.00,95.99
2972.00,95.98
2971.00,95.97
2970.00,95.97
2969.00,95.96
2968.00,95.95
2967.00,95.93
2966.00,95.90
2965.00,95.86
2964.00,95.83
2963.00,95.81
2962.00,95.77
2961.00,95.73
2960.00,95.68
2959.00,95.63
2958.00,95.60
2957.00,95.57
2956.00,95.54
2955.00,95.52
2954.00,95.50
2953.00,95.48
2952.00,95.45
2951.00,95.40
2950.00,95.34
2949.00,95.28
2948.00,95.25
2947.00,95.22
2946.00,95.20
2945.00,95.15
2944.00,95.09
2943.00,95.02
2942.00,94.95
2941.00,94.90
2940.00,94.85
2939.00,94.81
2938.00,94.77
2937.00,94.71
2936.00,94.64
2935.00,94.56
2934.00,94.49
2933.00,94.42
2932.00,94.38
2931.00,94.34
2930.00,94.32
2929.00,94.29
2928.00,94.27
2927.00,94.24
2926.00,94.21
2925.00,94.17
2924.00,94.13
2923.00,94.09
2922.00,94.07
2921.00,94.06
2920.00,94.04
2919.00,94.01
2918.00,93.97
2917.00,93.93
2916.00,93.91
2915.00,93.90
2914.00,93.89
2913.00,93.87
2912.00,93.82
2911.00,93.78
2910.00,93.73
2909.00,93.70
2908.00,93.68
2907.00,93.65
2906.00,93.63
2905.00,93.60
2904.00,93.58
2903.00,93.56
2902.00,93.55
2901.00,93.54
2900.00,93.52
2899.00,93.50
2898.00,93.48
2897.00,93.45
2896.00,93.42
2895.00,93.39
2894.00,93.37
2893.00,93.37
2892.00,93.37
2891.00,93.38
2890.00,93.38
2889.00,93.38
2888.00,93.38
2887.00,93.39
2886.00,93.41
2885.00,93.44
2884.00,93.47
2883.00,93.50
2882.00,93.54
2881.00,93.56
2880.00,93.57
2879.00,93.59
2878.00,93.61
2877.00,93.63
2876.00,93.65
2875.00,93.67
2874.00,93.69
2873.00,93.71
2872.00,93.75
2871.00,93.78
2870.00,93.83
2869.00,93.87
2868.00,93.92
2867.00,93.97
2866.00,94.02
2865.00,94.08
2864.00,94.15
2863.00,94.20
2862.00,94.25
2861.00,94.29
2860.00,94.33
2859.00,94.38
2858.00,94.43
2857.00,94.47
2856.00,94.51
2855.00,94.54
2854.00,94.58
2853.00,94.62
2852.00,94.67
2851.00,94.72
2850.00,94.77
2849.00,94.82
2848.00,94.88
2847.00,94.96
2846.00,95.04
2845.00,95.11
2844.00,95.16
2843.00,95.19
2842.00,95.23
2841.00,95.26
2840.00,95.29
2839.00,95.32
2838.00,95.36
2837.00,95.40
2836.00,95.45
2835.00,95.49
2834.00,95.52
2833.00,95.54
2832.00,95.56
2831.00,95.58
2830.00,95.61
2829.00,95.65
2828.00,95.69
2827.00,95.72
2826.00,95.74
2825.00,95.76
2824.00,95.78
2823.00,95.80
2822.00,95.83
2821.00,95.85
2820.00,95.86
2819.00,95.88
2818.00,95.90
2817.00,95.92
2816.00,95.95
2815.00,95.96
2814.00,95.98
2813.00,96.00
2812.00,96.02
2811.00,96.03
2810.00,96.03
2809.00,96.03
2808.00,96.04
2807.00,96.06
2806.00,96.09
2805.00,96.11
2804.00,96.12
2803.00,96.13
2802.00,96.15
2801.00,96.17
2800.00,96.18
2799.00,96.20
2798.00,96.22
2797.00,96.24
2796.00,96.26
2795.00,96.27
2794.00,96.28
2793.00,96.30
2792.00,96.31
2791.00,96.32
2790.00,96.33
2789.00,96.33
2788.00,96.33
2787.00,96.33
2786.00,96.33
2785.00,96.34
2784.00,96.36
2783.00,96.37
2782.00,96.38
2781.00,96.38
2780.00,96.40
2779.00,96.43
2778.00,96.46
2777.00,96.50
2776.00,96.51
2775.00,96.52
2774.00,96.52
2773.00,96.51
2772.00,96.51
2771.00,96.51
2770.00,96.53
2769.00,96.55
2768.00,96.57
2767.00,96.58
2766.00,96.60
2765.00,96.62
2764.00,96.64
2763.00,96.65
2762.00,96.65
2761.00,96.64
2760.00,96.63
2759.00,96.63
2758.00,96.64
2757.00,96.65
2756.00,96.65
2755.00,96.65
2754.00,96.65
2753.00,96.66
2752.00,96.68
2751.00,96.70
2750.00,96.70
2749.00,96.71
2748.00,96.71
2747.00,96.72
2746.00,96.71
2745.00,96.70
2744.00,96.68
2743.00,96.67
2742.00,96.66
2741.00,96.66
2740.00,96.66
2739.00,96.67
2738.00,96.67
2737.00,96.69
2736.00,96.71
2735.00,96.73
2734.00,96.73
2733.00,96.72
2732.00,96.71
2731.00,96.72
2730.00,96.73
2729.00,96.74
2728.00,96.75
2727.00,96.76
2726.00,96.77
2725.00,96.79
2724.00,96.81
2723.00,96.82
2722.00,96.83
2721.00,96.84
2720.00,96.84
2719.00,96.84
2718.00,96.84
2717.00,96.84
2716.00,96.84
2715.00,96.85
2714.00,96.85
2713.00,96.85
2712.00,96.85
2711.00,96.85
2710.00,96.86
2709.00,96.88
2708.00,96.89
2707.00,96.90
2706.00,96.91
2705.00,96.91
2704.00,96.92
2703.00,96.93
2702.00,96.94
2701.00,96.95
2700.00,96.94
2699.00,96.93
2698.00,96.93
2697.00,96.94
2696.00,96.95
2695.00,96.95
2694.00,96.95
2693.00,96.96
2692.00,96.96
2691.00,96.97
2690.00,96.98
2689.00,96.99
2688.00,97.00
2687.00,97.01
2686.00,97.01
2685.00,97.00
2684.00,97.00
2683.00,97.00
2682.00,97.02
2681.00,97.03
2680.00,97.04
2679.00,97.05
2678.00,97.06
2677.00,97.07
2676.00,97.08
2675.00,97.09
2674.00,97.09
2673.00,97.08
2672.00,97.07
2671.00,97.07
2670.00,97.08
2669.00,97.10
2668.00,97.12
2667.00,97.14
2666.00,97.15
2665.00,97.15
2664.00,97.15
2663.00,97.14
2662.00,97.13
2661.00,97.11
2660.00,97.10
2659.00,97.10
2658.00,97.11
2657.00,97.12
2656.00,97.13
2655.00,97.14
2654.00,97.13
2653.00,97.12
2652.00,97.11
2651.00,97.10
2650.00,97.10
2649.00,97.10
2648.00,97.09
2647.00,97.09
2646.00,97.09
2645.00,97.09
2644.00,97.09
2643.00,97.09
2642.00,97.09
2641.00,97.09
2640.00,97.08
2639.00,97.07
2638.00,97.05
2637.00,97.04
2636.00,97.03
2635.00,97.03
2634.00,97.03
2633.00,97.04
2632.00,97.07
2631.00,97.08
2630.00,97.09
2629.00,97.09
2628.00,97.10
2627.00,97.11
2626.00,97.11
2625.00,97.10
2624.00,97.09
2623.00,97.09
2622.00,97.09
2621.00,97.09
2620.00,97.10
2619.00,97.10
2618.00,97.09
2617.00,97.08
2616.00,97.06
2615.00,97.05
2614.00,97.06
2613.00,97.08
2612.00,97.09
2611.00,97.08
2610.00,97.07
2609.00,97.05
2608.00,97.05
2607.00,97.06
2606.00,97.07
2605.00,97.08
2604.00,97.08
2603.00,97.09
2602.00,97.09
2601.00,97.09
2600.00,97.09
2599.00,97.08
2598.00,97.08
2597.00,97.08
2596.00,97.07
2595.00,97.07
2594.00,97.07
2593.00,97.07
2592.00,97.08
2591.00,97.08
2590.00,97.08
2589.00,97.07
2588.00,97.06
2587.00,97.05
2586.00,97.05
2585.00,97.05
2584.00,97.04
2583.00,97.02
2582.00,97.01
2581.00,97.01
2580.00,97.01
2579.00,97.01
2578.00,97.01
2577.00,97.01
2576.00,97.02
2575.00,97.02
2574.00,97.03
2573.00,97.03
2572.00,97.04
2571.00,97.04
2570.00,97.04
2569.00,97.04
2568.00,97.04
2567.00,97.04
2566.00,97.05
2565.00,97.06
2564.00,97.07
2563.00,97.07
2562.00,97.07
2561.00,97.06
2560.00,97.06
2559.00,97.06
2558.00,97.05
2557.00,97.04
2556.00,97.03
2555.00,97.03
2554.00,97.03
2553.00,97.04
2552.00,97.05
2551.00,97.05
2550.00,97.05
2549.00,97.04
2548.00,97.04
2547.00,97.05
2546.00,97.06
2545.00,97.07
2544.00,97.08
2543.00,97.09
2542.00,97.10
2541.00,97.11
2540.00,97.10
2539.00,97.09
2538.00,97.07
2537.00,97.05
2536.00,97.04
2535.00,97.05
2534.00,97.07
2533.00,97.07
2532.00,97.06
2531.00,97.05
2530.00,97.04
2529.00,97.04
2528.00,97.04
2527.00,97.04
2526.00,97.04
2525.00,97.04
2524.00,97.05
2523.00,97.05
2522.00,97.06
2521.00,97.05
2520.00,97.05
2519.00,97.05
2518.00,97.06
2517.00,97.08
2516.00,97.10
2515.00,97.11
2514.00,97.11
2513.00,97.11
2512.00,97.11
2511.00,97.11
2510.00,97.13
2509.00,97.14
2508.00,97.14
2507.00,97.12
2506.00,97.11
2505.00,97.10
2504.00,97.11
2503.00,97.11
2502.00,97.11
2501.00,97.12
2500.00,97.13
2499.00,97.15
2498.00,97.16
2497.00,97.16
2496.00,97.16
2495.00,97.17
2494.00,97.19
2493.00,97.20
2492.00,97.19
2491.00,97.17
2490.00,97.15
2489.00,97.14
2488.00,97.15
2487.00,97.17
2486.00,97.19
2485.00,97.21
2484.00,97.23
2483.00,97.24
2482.00,97.24
2481.00,97.24
2480.00,97.24
2479.00,97.24
2478.00,97.23
2477.00,97.21
2476.00,97.19
2475.00,97.17
2474.00,97.16
2473.00,97.17
2472.00,97.18
2471.00,97.21
2470.00,97.23
2469.00,97.25
2468.00,97.26
2467.00,97.24
2466.00,97.22
2465.00,97.21
2464.00,97.22
2463.00,97.24
2462.00,97.26
2461.00,97.27
2460.00,97.25
2459.00,97.22
2458.00,97.20
2457.00,97.21
2456.00,97.23
2455.00,97.25
2454.00,97.25
2453.00,97.26
2452.00,97.26
2451.00,97.28
