Created as New Dataset,94. Du Pont
cm-1,%T
2459.00,97.61
2458.00,97.59
2457.00,97.59
2456.00,97.59
2455.00,97.61
2454.00,97.64
2453.00,97.66
2452.00,97.67
2451.00,97.67
2450.00,97.66
2449.00,97.64
2448.00,97.62
2447.00,97.63
2446.00,97.65
2445.00,97.66
2444.00,97.65
2443.00,97.63
2442.00,97.62
2441.00,97.63
2440.00,97.65
2439.00,97.66
2438.00,97.68
2437.00,97.69
2436.00,97.69
2435.00,97.68
2434.00,97.68
2433.00,97.68
2432.00,97.68
2431.00,97.70
2430.00,97.72
2429.00,97.73
2428.00,97.74
2427.00,97.75
2426.00,97.76
2425.00,97.75
2424.00,97.73
2423.00,97.71
2422.00,97.70
2421.00,97.70
2420.00,97.71
2419.00,97.72
2418.00,97.74
2417.00,97.76
2416.00,97.77
2415.00,97.78
2414.00,97.78
2413.00,97.77
2412.00,97.75
2411.00,97.73
2410.00,97.73
2409.00,97.73
2408.00,97.74
2407.00,97.75
2406.00,97.77
2405.00,97.78
2404.00,97.80
2403.00,97.82
2402.00,97.82
2401.00,97.81
2400.00,97.80
2399.00,97.80
2398.00,97.80
2397.00,97.79
2396.00,97.80
2395.00,97.80
2394.00,97.80
2393.00,97.79
2392.00,97.79
2391.00,97.81
2390.00,97.83
2389.00,97.86
2388.00,97.87
2387.00,97.88
2386.00,97.90
2385.00,97.92
2384.00,97.95
2383.00,97.98
2382.00,98.01
2381.00,98.05
2380.00,98.09
2379.00,98.12
2378.00,98.15
2377.00,98.18
2376.00,98.19
2375.00,98.18
2374.00,98.14
2373.00,98.10
2372.00,98.11
2371.00,98.16
2370.00,98.24
2369.00,98.31
2368.00,98.37
2367.00,98.43
2366.00,98.46
2365.00,98.45
2364.00,98.43
2363.00,98.39
2362.00,98.35
2361.00,98.32
2360.00,98.29
2359.00,98.27
2358.00,98.26
2357.00,98.27
2356.00,98.29
2355.00,98.34
2354.00,98.36
2353.00,98.37
2352.00,98.38
2351.00,98.41
2350.00,98.43
2349.00,98.44
2348.00,98.42
2347.00,98.38
2346.00,98.35
2345.00,98.35
2344.00,98.41
2343.00,98.49
2342.00,98.52
2341.00,98.48
2340.00,98.39
2339.00,98.29
2338.00,98.23
2337.00,98.23
2336.00,98.25
2335.00,98.28
2334.00,98.30
2333.00,98.31
2332.00,98.32
2331.00,98.31
2330.00,98.27
2329.00,98.23
2328.00,98.18
2327.00,98.15
2326.00,98.12
2325.00,98.09
2324.00,98.05
2323.00,98.04
2322.00,98.05
2321.00,98.05
2320.00,98.03
2319.00,97.99
2318.00,97.96
2317.00,97.94
2316.00,97.93
2315.00,97.93
2314.00,97.91
2313.00,97.90
2312.00,97.88
2311.00,97.87
2310.00,97.86
2309.00,97.84
2308.00,97.82
2307.00,97.80
2306.00,97.78
2305.00,97.77
2304.00,97.75
2303.00,97.74
2302.00,97.73
2301.00,97.73
2300.00,97.73
2299.00,97.71
2298.00,97.66
2297.00,97.60
2296.00,97.56
2295.00,97.53
2294.00,97.51
2293.00,97.50
2292.00,97.49
2291.00,97.47
2290.00,97.45
2289.00,97.41
2288.00,97.35
2287.00,97.30
2286.00,97.25
2285.00,97.22
2284.00,97.20
2283.00,97.20
2282.00,97.21
2281.00,97.22
2280.00,97.21
2279.00,97.18
2278.00,97.15
2277.00,97.13
2276.00,97.12
2275.00,97.12
2274.00,97.10
2273.00,97.08
2272.00,97.08
2271.00,97.09
2270.00,97.10
2269.00,97.10
2268.00,97.10
2267.00,97.10
2266.00,97.11
2265.00,97.09
2264.00,97.06
2263.00,97.00
2262.00,96.93
2261.00,96.88
2260.00,96.84
2259.00,96.83
2258.00,96.85
2257.00,96.87
2256.00,96.90
2255.00,96.92
2254.00,96.92
2253.00,96.91
2252.00,96.90
2251.00,96.90
2250.00,96.89
2249.00,96.87
2248.00,96.86
2247.00,96.84
2246.00,96.82
2245.00,96.78
2244.00,96.73
2243.00,96.68
2242.00,96.65
2241.00,96.65
2240.00,96.67
2239.00,96.69
2238.00,96.71
2237.00,96.71
2236.00,96.70
2235.00,96.67
2234.00,96.61
2233.00,96.56
2232.00,96.53
2231.00,96.53
2230.00,96.52
2229.00,96.50
2228.00,96.49
2227.00,96.48
2226.00,96.48
2225.00,96.49
2224.00,96.50
2223.00,96.51
2222.00,96.51
2221.00,96.51
2220.00,96.52
2219.00,96.50
2218.00,96.45
2217.00,96.38
2216.00,96.34
2215.00,96.34
2214.00,96.39
2213.00,96.44
2212.00,96.47
2211.00,96.44
2210.00,96.37
2209.00,96.28
2208.00,96.24
2207.00,96.24
2206.00,96.27
2205.00,96.27
2204.00,96.23
2203.00,96.17
2202.00,96.13
2201.00,96.11
2200.00,96.12
2199.00,96.15
2198.00,96.18
2197.00,96.19
2196.00,96.21
2195.00,96.22
2194.00,96.22
2193.00,96.18
2192.00,96.13
2191.00,96.11
2190.00,96.11
2189.00,96.10
2188.00,96.04
2187.00,95.95
2186.00,95.87
2185.00,95.83
2184.00,95.84
2183.00,95.89
2182.00,95.92
2181.00,95.91
2180.00,95.88
2179.00,95.86
2178.00,95.85
2177.00,95.85
2176.00,95.88
2175.00,95.90
2174.00,95.91
2173.00,95.88
2172.00,95.83
2171.00,95.78
2170.00,95.74
2169.00,95.71
2168.00,95.69
2167.00,95.67
2166.00,95.64
2165.00,95.55
2164.00,95.42
2163.00,95.30
2162.00,95.24
2161.00,95.30
2160.00,95.47
2159.00,95.68
2158.00,95.83
2157.00,95.91
2156.00,95.95
2155.00,96.03
2154.00,96.13
2153.00,96.19
2152.00,96.22
2151.00,96.22
2150.00,96.22
2149.00,96.20
2148.00,96.18
2147.00,96.17
2146.00,96.19
2145.00,96.23
2144.00,96.31
2143.00,96.40
2142.00,96.47
2141.00,96.50
2140.00,96.51
2139.00,96.55
2138.00,96.60
2137.00,96.66
2136.00,96.70
2135.00,96.76
2134.00,96.81
2133.00,96.86
2132.00,96.89
2131.00,96.90
2130.00,96.90
2129.00,96.88
2128.00,96.86
2127.00,96.86
2126.00,96.87
2125.00,96.88
2124.00,96.89
2123.00,96.90
2122.00,96.90
2121.00,96.90
2120.00,96.89
2119.00,96.91
2118.00,96.93
2117.00,96.93
2116.00,96.93
2115.00,96.93
2114.00,96.96
2113.00,96.98
2112.00,96.97
2111.00,96.93
2110.00,96.89
2109.00,96.89
2108.00,96.94
2107.00,97.01
2106.00,97.06
2105.00,97.08
2104.00,97.07
2103.00,97.03
2102.00,96.99
2101.00,96.94
2100.00,96.90
2099.00,96.87
2098.00,96.87
2097.00,96.89
2096.00,96.93
2095.00,96.96
2094.00,96.98
2093.00,96.99
2092.00,97.00
2091.00,96.99
2090.00,96.98
2089.00,96.96
2088.00,96.95
2087.00,96.95
2086.00,96.94
2085.00,96.93
2084.00,96.92
2083.00,96.91
2082.00,96.90
2081.00,96.87
2080.00,96.83
2079.00,96.80
2078.00,96.77
2077.00,96.74
2076.00,96.71
2075.00,96.70
2074.00,96.71
2073.00,96.73
2072.00,96.75
2071.00,96.76
2070.00,96.73
2069.00,96.70
2068.00,96.68
2067.00,96.69
2066.00,96.71
2065.00,96.71
2064.00,96.69
2063.00,96.66
2062.00,96.64
2061.00,96.62
2060.00,96.61
2059.00,96.59
2058.00,96.57
2057.00,96.56
2056.00,96.56
2055.00,96.56
2054.00,96.53
2053.00,96.44
2052.00,96.34
2051.00,96.27
2050.00,96.24
2049.00,96.24
2048.00,96.24
2047.00,96.24
2046.00,96.22
2045.00,96.20
2044.00,96.18
2043.00,96.16
2042.00,96.13
2041.00,96.08
2040.00,96.02
2039.00,95.95
2038.00,95.89
2037.00,95.85
2036.00,95.83
2035.00,95.84
2034.00,95.85
2033.00,95.85
2032.00,95.86
2031.00,95.87
2030.00,95.90
2029.00,95.93
2028.00,95.95
2027.00,95.96
2026.00,95.95
2025.00,95.89
2024.00,95.82
2023.00,95.78
2022.00,95.79
2021.00,95.85
2020.00,95.93
2019.00,95.98
2018.00,96.01
2017.00,96.02
2016.00,96.02
2015.00,96.02
2014.00,96.01
2013.00,96.00
2012.00,96.01
2011.00,96.03
2010.00,96.04
2009.00,96.05
2008.00,96.09
2007.00,96.17
2006.00,96.26
2005.00,96.33
2004.00,96.38
2003.00,96.43
2002.00,96.47
2001.00,96.48
2000.00,96.45
1999.00,96.41
1998.00,96.39
1997.00,96.40
1996.00,96.43
1995.00,96.44
1994.00,96.43
1993.00,96.40
1992.00,96.37
1991.00,96.36
1990.00,96.35
1989.00,96.32
1988.00,96.29
1987.00,96.28
1986.00,96.26
1985.00,96.22
1984.00,96.17
1983.00,96.12
1982.00,96.08
1981.00,96.00
1980.00,95.92
1979.00,95.87
1978.00,95.89
1977.00,95.95
1976.00,96.00
1975.00,96.06
1974.00,96.13
1973.00,96.21
1972.00,96.26
1971.00,96.28
1970.00,96.24
1969.00,96.19
1968.00,96.17
1967.00,96.22
1966.00,96.31
1965.00,96.41
1964.00,96.47
1963.00,96.50
1962.00,96.52
1961.00,96.55
1960.00,96.60
1959.00,96.66
1958.00,96.71
1957.00,96.73
1956.00,96.72
1955.00,96.72
1954.00,96.73
1953.00,96.75
1952.00,96.76
1951.00,96.76
1950.00,96.78
1949.00,96.81
1948.00,96.85
1947.00,96.88
1946.00,96.88
1945.00,96.89
1944.00,96.91
1943.00,96.97
1942.00,97.03
1941.00,97.07
1940.00,97.08
1939.00,97.08
1938.00,97.10
1937.00,97.13
1936.00,97.15
1935.00,97.15
1934.00,97.14
1933.00,97.13
1932.00,97.14
1931.00,97.15
1930.00,97.19
1929.00,97.23
1928.00,97.27
1927.00,97.28
1926.00,97.26
1925.00,97.25
1924.00,97.27
1923.00,97.32
1922.00,97.37
1921.00,97.40
1920.00,97.38
1919.00,97.34
1918.00,97.30
1917.00,97.28
1916.00,97.29
1915.00,97.32
1914.00,97.35
1913.00,97.39
1912.00,97.43
1911.00,97.47
1910.00,97.51
1909.00,97.52
1908.00,97.51
1907.00,97.50
1906.00,97.50
1905.00,97.49
1904.00,97.49
1903.00,97.49
1902.00,97.49
1901.00,97.51
1900.00,97.53
1899.00,97.55
1898.00,97.56
1897.00,97.56
1896.00,97.57
1895.00,97.58
1894.00,97.59
1893.00,97.60
1892.00,97.59
1891.00,97.59
1890.00,97.62
1889.00,97.65
1888.00,97.68
1887.00,97.70
1886.00,97.70
1885.00,97.69
1884.00,97.67
1883.00,97.67
1882.00,97.67
1881.00,97.66
1880.00,97.67
1879.00,97.70
1878.00,97.72
1877.00,97.74
1876.00,97.74
1875.00,97.74
1874.00,97.74
1873.00,97.74
1872.00,97.75
1871.00,97.76
1870.00,97.77
1869.00,97.78
1868.00,97.79
1867.00,97.81
1866.00,97.81
1865.00,97.80
1864.00,97.79
1863.00,97.81
1862.00,97.84
1861.00,97.85
1860.00,97.86
1859.00,97.86
1858.00,97.86
1857.00,97.86
1856.00,97.86
1855.00,97.85
1854.00,97.85
1853.00,97.86
1852.00,97.89
1851.00,97.91
1850.00,97.93
1849.00,97.92
1848.00,97.91
1847.00,97.92
1846.00,97.94
1845.00,97.97
1844.00,97.98
1843.00,97.98
1842.00,97.97
1841.00,97.97
1840.00,97.97
1839.00,97.99
1838.00,98.01
1837.00,98.03
1836.00,98.04
1835.00,98.05
1834.00,98.06
1833.00,98.06
1832.00,98.06
1831.00,98.05
1830.00,98.05
1829.00,98.06
1828.00,98.07
1827.00,98.08
1826.00,98.07
1825.00,98.06
1824.00,98.06
1823.00,98.08
1822.00,98.10
1821.00,98.11
1820.00,98.11
1819.00,98.11
1818.00,98.12
1817.00,98.13
1816.00,98.14
1815.00,98.14
1814.00,98.15
1813.00,98.16
1812.00,98.17
1811.00,98.16
1810.00,98.16
1809.00,98.17
1808.00,98.18
1807.00,98.19
1806.00,98.19
1805.00,98.19
1804.00,98.20
1803.00,98.21
1802.00,98.22
1801.00,98.22
1800.00,98.23
1799.00,98.24
1798.00,98.24
1797.00,98.23
1796.00,98.20
1795.00,98.18
1794.00,98.17
1793.00,98.18
1792.00,98.19
1791.00,98.20
1790.00,98.20
1789.00,98.20
1788.00,98.19
1787.00,98.19
1786.00,98.20
1785.00,98.21
1784.00,98.23
1783.00,98.24
1782.00,98.25
1781.00,98.26
1780.00,98.27
1779.00,98.28
1778.00,98.27
1777.00,98.26
1776.00,98.24
1775.00,98.23
1774.00,98.21
1773.00,98.19
1772.00,98.19
1771.00,98.21
1770.00,98.23
1769.00,98.23
1768.00,98.23
1767.00,98.23
1766.00,98.23
1765.00,98.23
1764.00,98.23
1763.00,98.22
1762.00,98.19
1761.00,98.17
1760.00,98.15
1759.00,98.15
1758.00,98.15
1757.00,98.14
1756.00,98.12
1755.00,98.10
1754.00,98.09
1753.00,98.07
1752.00,98.05
1751.00,98.02
1750.00,98.00
1749.00,97.97
1748.00,97.94
1747.00,97.91
1746.00,97.87
1745.00,97.84
1744.00,97.80
1743.00,97.77
1742.00,97.75
1741.00,97.72
1740.00,97.70
1739.00,97.69
1738.00,97.69
1737.00,97.68
1736.00,97.68
1735.00,97.69
1734.00,97.70
1733.00,97.69
1732.00,97.69
1731.00,97.69
1730.00,97.71
1729.00,97.72
1728.00,97.74
1727.00,97.75
1726.00,97.78
1725.00,97.80
1724.00,97.81
1723.00,97.82
1722.00,97.83
1721.00,97.83
1720.00,97.82
1719.00,97.82
1718.00,97.81
1717.00,97.79
1716.00,97.78
1715.00,97.78
1714.00,97.78
1713.00,97.78
1712.00,97.77
1711.00,97.78
1710.00,97.81
1709.00,97.82
1708.00,97.83
1707.00,97.84
1706.00,97.84
1705.00,97.84
1704.00,97.83
1703.00,97.82
1702.00,97.82
1701.00,97.82
1700.00,97.82
1699.00,97.83
1698.00,97.83
1697.00,97.83
1696.00,97.82
1695.00,97.80
1694.00,97.78
1693.00,97.75
1692.00,97.72
1691.00,97.68
1690.00,97.62
1689.00,97.55
1688.00,97.45
1687.00,97.36
1686.00,97.24
1685.00,97.05
1684.00,96.80
1683.00,96.55
1682.00,96.35
1681.00,96.14
1680.00,95.91
1679.00,95.69
1678.00,95.46
1677.00,95.22
1676.00,94.91
1675.00,94.57
1674.00,94.24
1673.00,93.94
1672.00,93.60
1671.00,93.21
1670.00,92.74
1669.00,92.19
1668.00,91.64
1667.00,91.14
1666.00,90.66
1665.00,90.15
1664.00,89.53
1663.00,88.82
1662.00,88.10
1661.00,87.43
1660.00,86.80
1659.00,86.19
1658.00,85.61
1657.00,85.06
1656.00,84.49
1655.00,83.85
1654.00,82.95
1653.00,81.76
1652.00,80.70
1651.00,79.95
1650.00,79.36
1649.00,78.69
1648.00,77.78
1647.00,76.64
1646.00,75.50
1645.00,74.47
1644.00,73.50
1643.00,72.53
1642.00,71.51
1641.00,70.42
1640.00,69.30
1639.00,68.23
1638.00,67.22
1637.00,66.11
1636.00,64.86
1635.00,63.71
1634.00,62.92
1633.00,62.47
1632.00,62.23
1631.00,62.21
1630.00,62.42
1629.00,62.89
1628.00,63.53
1627.00,64.23
1626.00,64.94
1625.00,65.70
1624.00,66.59
1623.00,67.59
1622.00,68.56
1621.00,69.42
1620.00,70.21
1619.00,71.05
1618.00,72.09
1617.00,73.36
1616.00,74.65
1615.00,75.71
1614.00,76.56
1613.00,77.34
1612.00,78.12
1611.00,78.89
1610.00,79.59
1609.00,80.23
1608.00,80.85
1607.00,81.45
1606.00,82.05
1605.00,82.67
1604.00,83.35
1603.00,84.03
1602.00,84.67
1601.00,85.25
1600.00,85.78
1599.00,86.26
1598.00,86.67
1597.00,87.04
1596.00,87.39
1595.00,87.72
1594.00,87.98
1593.00,88.19
1592.00,88.40
1591.00,88.58
1590.00,88.70
1589.00,88.79
1588.00,88.87
1587.00,88.92
1586.00,88.91
1585.00,88.88
1584.00,88.83
1583.00,88.76
1582.00,88.65
1581.00,88.50
1580.00,88.36
1579.00,88.21
1578.00,88.00
1577.00,87.71
1576.00,87.39
1575.00,87.07
1574.00,86.76
1573.00,86.46
1572.00,86.16
1571.00,85.79
1570.00,85.33
1569.00,84.83
1568.00,84.38
1567.00,83.98
1566.00,83.55
1565.00,83.08
1564.00,82.62
1563.00,82.21
1562.00,81.83
1561.00,81.41
1560.00,80.85
1559.00,80.17
1558.00,79.56
1557.00,79.10
1556.00,78.71
1555.00,78.27
1554.00,77.77
1553.00,77.26
1552.00,76.78
1551.00,76.27
1550.00,75.69
1549.00,75.06
1548.00,74.43
1547.00,73.81
1546.00,73.12
1545.00,72.36
1544.00,71.59
1543.00,70.86
1542.00,70.09
1541.00,69.18
1540.00,68.14
1539.00,67.16
1538.00,66.40
1537.00,65.84
1536.00,65.38
1535.00,64.97
1534.00,64.64
1533.00,64.47
1532.00,64.50
1531.00,64.67
1530.00,64.96
1529.00,65.40
1528.00,65.98
1527.00,66.70
1526.00,67.50
1525.00,68.29
1524.00,69.04
1523.00,69.84
1522.00,70.82
1521.00,71.92
1520.00,72.85
1519.00,73.60
1518.00,74.35
1517.00,75.17
1516.00,76.00
1515.00,76.71
1514.00,77.33
1513.00,77.94
1512.00,78.54
1511.00,79.11
1510.00,79.63
1509.00,80.12
1508.00,80.68
1507.00,81.40
1506.00,82.15
1505.00,82.69
1504.00,83.05
1503.00,83.36
1502.00,83.70
1501.00,84.06
1500.00,84.41
1499.00,84.76
1498.00,85.13
1497.00,85.51
1496.00,85.84
1495.00,86.14
1494.00,86.40
1493.00,86.62
1492.00,86.84
1491.00,87.07
1490.00,87.31
1489.00,87.51
1488.00,87.62
1487.00,87.66
1486.00,87.64
1485.00,87.52
1484.00,87.25
1483.00,86.82
1482.00,86.20
1481.00,85.38
1480.00,84.42
1479.00,83.39
1478.00,82.31
1477.00,81.24
1476.00,80.33
1475.00,79.79
1474.00,79.76
1473.00,80.25
1472.00,80.99
1471.00,81.59
1470.00,81.85
1469.00,81.79
1468.00,81.44
1467.00,80.88
1466.00,80.28
1465.00,79.85
1464.00,79.77
1463.00,80.00
1462.00,80.41
1461.00,80.86
1460.00,81.32
1459.00,81.76
1458.00,82.23
1457.00,82.73
1456.00,83.13
1455.00,83.40
1454.00,83.63
1453.00,83.85
1452.00,84.06
1451.00,84.27
1450.00,84.45
1449.00,84.61
1448.00,84.73
1447.00,84.80
1446.00,84.82
1445.00,84.79
1444.00,84.73
1443.00,84.66
1442.00,84.58
1441.00,84.51
1440.00,84.44
1439.00,84.38
1438.00,84.36
1437.00,84.38
1436.00,84.44
1435.00,84.52
1434.00,84.62
1433.00,84.76
1432.00,84.91
1431.00,85.08
1430.00,85.25
1429.00,85.39
1428.00,85.48
1427.00,85.50
1426.00,85.46
1425.00,85.34
1424.00,85.14
1423.00,84.85
1422.00,84.46
1421.00,83.84
1420.00,82.86
1419.00,81.60
1418.00,80.49
1417.00,79.88
1416.00,79.84
1415.00,80.30
1414.00,81.14
1413.00,82.18
1412.00,83.25
1411.00,84.25
1410.00,85.09
1409.00,85.78
1408.00,86.32
1407.00,86.77
1406.00,87.14
1405.00,87.48
1404.00,87.75
1403.00,87.95
1402.00,88.09
1401.00,88.19
1400.00,88.26
1399.00,88.30
1398.00,88.31
1397.00,88.31
1396.00,88.26
1395.00,88.17
1394.00,88.03
1393.00,87.89
1392.00,87.74
1391.00,87.59
1390.00,87.43
1389.00,87.26
1388.00,87.08
1387.00,86.91
1386.00,86.77
1385.00,86.65
1384.00,86.53
1383.00,86.38
1382.00,86.20
1381.00,86.00
1380.00,85.76
1379.00,85.48
1378.00,85.17
1377.00,84.83
1376.00,84.46
1375.00,84.06
1374.00,83.66
1373.00,83.35
1372.00,83.15
1371.00,83.05
1370.00,83.04
1369.00,83.10
1368.00,83.19
1367.00,83.32
1366.00,83.46
1365.00,83.63
1364.00,83.80
1363.00,83.98
1362.00,84.16
1361.00,84.34
1360.00,84.50
1359.00,84.64
1358.00,84.79
1357.00,84.94
1356.00,85.10
1355.00,85.28
1354.00,85.45
1353.00,85.63
1352.00,85.78
1351.00,85.94
1350.00,86.10
1349.00,86.26
1348.00,86.41
1347.00,86.55
1346.00,86.68
1345.00,86.82
1344.00,86.95
1343.00,87.06
1342.00,87.17
1341.00,87.28
1340.00,87.37
1339.00,87.46
1338.00,87.55
1337.00,87.62
1336.00,87.68
1335.00,87.73
1334.00,87.77
1333.00,87.79
1332.00,87.79
1331.00,87.78
1330.00,87.79
1329.00,87.81
1328.00,87.85
1327.00,87.92
1326.00,88.00
1325.00,88.09
1324.00,88.18
1323.00,88.26
1322.00,88.32
1321.00,88.37
1320.00,88.41
1319.00,88.44
1318.00,88.45
1317.00,88.44
1316.00,88.43
1315.00,88.39
1314.00,88.33
1313.00,88.25
1312.00,88.17
1311.00,88.06
1310.00,87.95
1309.00,87.84
1308.00,87.73
1307.00,87.61
1306.00,87.51
1305.00,87.41
1304.00,87.33
1303.00,87.28
1302.00,87.25
1301.00,87.24
1300.00,87.25
1299.00,87.26
1298.00,87.27
1297.00,87.27
1296.00,87.24
1295.00,87.19
1294.00,87.11
1293.00,87.01
1292.00,86.89
1291.00,86.75
1290.00,86.58
1289.00,86.36
1288.00,86.08
1287.00,85.74
1286.00,85.34
1285.00,84.90
1284.00,84.38
1283.00,83.81
1282.00,83.17
1281.00,82.50
1280.00,81.80
1279.00,81.12
1278.00,80.52
1277.00,80.04
1276.00,79.71
1275.00,79.52
1274.00,79.46
1273.00,79.51
1272.00,79.62
1271.00,79.78
1270.00,79.98
1269.00,80.20
1268.00,80.44
1267.00,80.71
1266.00,81.00
1265.00,81.29
1264.00,81.56
1263.00,81.81
1262.00,82.06
1261.00,82.29
1260.00,82.52
1259.00,82.74
1258.00,82.95
1257.00,83.16
1256.00,83.35
1255.00,83.52
1254.00,83.69
1253.00,83.85
1252.00,84.01
1251.00,84.15
1250.00,84.29
1249.00,84.43
1248.00,84.56
1247.00,84.70
1246.00,84.83
1245.00,84.96
1244.00,85.07
1243.00,85.17
1242.00,85.27
1241.00,85.37
1240.00,85.46
1239.00,85.56
1238.00,85.67
1237.00,85.79
1236.00,85.90
1235.00,86.01
1234.00,86.14
1233.00,86.30
1232.00,86.47
1231.00,86.63
1230.00,86.75
1229.00,86.83
1228.00,86.82
1227.00,86.73
1226.00,86.60
1225.00,86.49
1224.00,86.47
1223.00,86.59
1222.00,86.83
1221.00,87.14
1220.00,87.45
1219.00,87.71
1218.00,87.90
1217.00,88.03
1216.00,88.12
1215.00,88.19
1214.00,88.23
1213.00,88.25
1212.00,88.24
1211.00,88.19
1210.00,88.09
1209.00,87.93
1208.00,87.68
1207.00,87.34
1206.00,86.87
1205.00,86.26
1204.00,85.50
1203.00,84.60
1202.00,83.61
1201.00,82.58
1200.00,81.62
1199.00,80.86
1198.00,80.45
1197.00,80.43
1196.00,80.80
1195.00,81.43
1194.00,82.21
1193.00,83.01
1192.00,83.74
1191.00,84.36
1190.00,84.86
1189.00,85.22
1188.00,85.46
1187.00,85.60
1186.00,85.63
1185.00,85.56
1184.00,85.42
1183.00,85.23
1182.00,85.06
1181.00,84.93
1180.00,84.88
1179.00,84.93
1178.00,85.08
1177.00,85.34
1176.00,85.68
1175.00,86.08
1174.00,86.49
1173.00,86.90
1172.00,87.28
1171.00,87.62
1170.00,87.93
1169.00,88.20
1168.00,88.44
1167.00,88.66
1166.00,88.85
1165.00,89.02
1164.00,89.17
1163.00,89.30
1162.00,89.41
1161.00,89.49
1160.00,89.51
1159.00,89.48
1158.00,89.40
1157.00,89.31
1156.00,89.20
1155.00,89.06
1154.00,88.90
1153.00,88.72
1152.00,88.53
1151.00,88.33
1150.00,88.13
1149.00,87.96
1148.00,87.83
1147.00,87.75
1146.00,87.70
1145.00,87.65
1144.00,87.61
1143.00,87.57
1142.00,87.52
1141.00,87.45
1140.00,87.40
1139.00,87.40
1138.00,87.49
1137.00,87.69
1136.00,87.98
1135.00,88.33
1134.00,88.70
1133.00,89.02
1132.00,89.29
1131.00,89.51
1130.00,89.69
1129.00,89.85
1128.00,90.00
1127.00,90.14
1126.00,90.26
1125.00,90.36
1124.00,90.44
1123.00,90.50
1122.00,90.57
1121.00,90.64
1120.00,90.72
1119.00,90.79
1118.00,90.83
1117.00,90.86
1116.00,90.88
1115.00,90.89
1114.00,90.90
1113.00,90.89
1112.00,90.88
1111.00,90.88
1110.00,90.91
1109.00,90.95
1108.00,90.98
1107.00,90.98
1106.00,90.97
1105.00,90.96
1104.00,90.97
1103.00,90.98
1102.00,91.00
1101.00,91.02
1100.00,91.03
1099.00,91.04
1098.00,91.07
1097.00,91.11
1096.00,91.13
1095.00,91.13
1094.00,91.13
1093.00,91.14
1092.00,91.17
1091.00,91.20
1090.00,91.22
1089.00,91.25
1088.00,91.27
1087.00,91.31
1086.00,91.36
1085.00,91.44
1084.00,91.51
1083.00,91.56
1082.00,91.60
1081.00,91.64
1080.00,91.67
1079.00,91.68
1078.00,91.68
1077.00,91.68
1076.00,91.69
1075.00,91.70
1074.00,91.72
1073.00,91.72
1072.00,91.68
1071.00,91.60
1070.00,91.46
1069.00,91.30
1068.00,91.16
1067.00,91.05
1066.00,90.98
1065.00,90.94
1064.00,90.92
1063.00,90.92
1062.00,90.96
1061.00,91.01
1060.00,91.07
1059.00,91.13
1058.00,91.19
1057.00,91.26
1056.00,91.30
1055.00,91.31
1054.00,91.29
1053.00,91.26
1052.00,91.25
1051.00,91.26
1050.00,91.29
1049.00,91.28
1048.00,91.24
1047.00,91.15
1046.00,91.05
1045.00,90.98
1044.00,90.93
1043.00,90.90
1042.00,90.89
1041.00,90.89
1040.00,90.89
1039.00,90.93
1038.00,91.00
1037.00,91.10
1036.00,91.23
1035.00,91.36
1034.00,91.47
1033.00,91.55
1032.00,91.61
1031.00,91.65
1030.00,91.70
1029.00,91.75
1028.00,91.81
1027.00,91.87
1026.00,91.91
1025.00,91.96
1024.00,91.99
1023.00,92.02
1022.00,92.03
1021.00,92.02
1020.00,92.00
1019.00,91.97
1018.00,91.94
1017.00,91.92
1016.00,91.90
1015.00,91.88
1014.00,91.87
1013.00,91.87
1012.00,91.89
1011.00,91.92
1010.00,91.98
1009.00,92.04
1008.00,92.10
1007.00,92.15
1006.00,92.20
1005.00,92.25
1004.00,92.30
1003.00,92.34
1002.00,92.39
1001.00,92.43
1000.00,92.45
999.00,92.45
998.00,92.44
997.00,92.45
996.00,92.48
995.00,92.52
994.00,92.58
993.00,92.64
992.00,92.68
991.00,92.71
990.00,92.71
989.00,92.70
988.00,92.68
987.00,92.68
986.00,92.72
985.00,92.79
984.00,92.88
983.00,92.96
982.00,93.04
981.00,93.10
980.00,93.16
979.00,93.20
978.00,93.22
977.00,93.23
976.00,93.24
975.00,93.24
974.00,93.26
973.00,93.29
972.00,93.32
971.00,93.34
970.00,93.35
969.00,93.34
968.00,93.33
967.00,93.33
966.00,93.34
965.00,93.35
964.00,93.33
963.00,93.29
962.00,93.23
961.00,93.18
960.00,93.14
959.00,93.12
958.00,93.11
957.00,93.10
956.00,93.09
955.00,93.05
954.00,93.00
953.00,92.94
952.00,92.86
951.00,92.78
950.00,92.69
949.00,92.59
948.00,92.49
947.00,92.38
946.00,92.24
945.00,92.07
944.00,91.85
943.00,91.57
942.00,91.20
941.00,90.70
940.00,90.06
939.00,89.26
938.00,88.36
937.00,87.45
936.00,86.67
935.00,86.16
934.00,86.00
933.00,86.18
932.00,86.62
931.00,87.20
930.00,87.82
929.00,88.43
928.00,88.98
927.00,89.45
926.00,89.82
925.00,90.12
924.00,90.38
923.00,90.61
922.00,90.82
921.00,91.01
920.00,91.18
919.00,91.33
918.00,91.46
917.00,91.58
916.00,91.68
915.00,91.75
914.00,91.79
913.00,91.79
912.00,91.76
911.00,91.69
910.00,91.58
909.00,91.41
908.00,91.21
907.00,91.03
906.00,90.95
905.00,90.99
904.00,91.15
903.00,91.38
902.00,91.65
901.00,91.91
900.00,92.15
899.00,92.34
898.00,92.50
897.00,92.62
896.00,92.72
