Created as New Dataset,141. Du Pont
cm-1,%T
2459.00,97.72
2458.00,97.73
2457.00,97.74
2456.00,97.76
2455.00,97.77
2454.00,97.77
2453.00,97.78
2452.00,97.78
2451.00,97.78
2450.00,97.77
2449.00,97.77
2448.00,97.77
2447.00,97.77
2446.00,97.76
2445.00,97.76
2444.00,97.76
2443.00,97.78
2442.00,97.79
2441.00,97.79
2440.00,97.77
2439.00,97.75
2438.00,97.74
2437.00,97.74
2436.00,97.74
2435.00,97.73
2434.00,97.72
2433.00,97.72
2432.00,97.72
2431.00,97.73
2430.00,97.75
2429.00,97.76
2428.00,97.77
2427.00,97.77
2426.00,97.76
2425.00,97.75
2424.00,97.73
2423.00,97.71
2422.00,97.69
2421.00,97.68
2420.00,97.69
2419.00,97.69
2418.00,97.70
2417.00,97.71
2416.00,97.71
2415.00,97.72
2414.00,97.73
2413.00,97.72
2412.00,97.71
2411.00,97.69
2410.00,97.68
2409.00,97.67
2408.00,97.68
2407.00,97.70
2406.00,97.72
2405.00,97.73
2404.00,97.73
2403.00,97.72
2402.00,97.72
2401.00,97.72
2400.00,97.73
2399.00,97.74
2398.00,97.75
2397.00,97.76
2396.00,97.77
2395.00,97.77
2394.00,97.76
2393.00,97.76
2392.00,97.75
2391.00,97.75
2390.00,97.75
2389.00,97.76
2388.00,97.75
2387.00,97.75
2386.00,97.75
2385.00,97.76
2384.00,97.79
2383.00,97.81
2382.00,97.82
2381.00,97.83
2380.00,97.84
2379.00,97.86
2378.00,97.89
2377.00,97.89
2376.00,97.88
2375.00,97.85
2374.00,97.83
2373.00,97.84
2372.00,97.88
2371.00,97.93
2370.00,97.97
2369.00,97.98
2368.00,97.98
2367.00,97.95
2366.00,97.91
2365.00,97.87
2364.00,97.85
2363.00,97.85
2362.00,97.88
2361.00,97.92
2360.00,97.96
2359.00,97.99
2358.00,97.99
2357.00,97.98
2356.00,97.97
2355.00,97.98
2354.00,97.99
2353.00,98.00
2352.00,98.00
2351.00,98.00
2350.00,98.01
2349.00,98.06
2348.00,98.12
2347.00,98.18
2346.00,98.20
2345.00,98.15
2344.00,98.07
2343.00,98.00
2342.00,97.96
2341.00,97.96
2340.00,97.98
2339.00,98.01
2338.00,98.03
2337.00,98.04
2336.00,98.03
2335.00,98.02
2334.00,98.00
2333.00,97.97
2332.00,97.94
2331.00,97.93
2330.00,97.93
2329.00,97.93
2328.00,97.93
2327.00,97.89
2326.00,97.83
2325.00,97.77
2324.00,97.74
2323.00,97.76
2322.00,97.81
2321.00,97.83
2320.00,97.82
2319.00,97.80
2318.00,97.79
2317.00,97.80
2316.00,97.82
2315.00,97.82
2314.00,97.79
2313.00,97.75
2312.00,97.72
2311.00,97.71
2310.00,97.72
2309.00,97.72
2308.00,97.70
2307.00,97.67
2306.00,97.65
2305.00,97.63
2304.00,97.64
2303.00,97.65
2302.00,97.66
2301.00,97.66
2300.00,97.63
2299.00,97.59
2298.00,97.55
2297.00,97.50
2296.00,97.47
2295.00,97.45
2294.00,97.45
2293.00,97.46
2292.00,97.45
2291.00,97.43
2290.00,97.41
2289.00,97.40
2288.00,97.38
2287.00,97.34
2286.00,97.30
2285.00,97.27
2284.00,97.26
2283.00,97.28
2282.00,97.29
2281.00,97.29
2280.00,97.28
2279.00,97.28
2278.00,97.28
2277.00,97.27
2276.00,97.25
2275.00,97.21
2274.00,97.17
2273.00,97.13
2272.00,97.10
2271.00,97.08
2270.00,97.08
2269.00,97.09
2268.00,97.09
2267.00,97.09
2266.00,97.09
2265.00,97.10
2264.00,97.10
2263.00,97.08
2262.00,97.06
2261.00,97.03
2260.00,97.02
2259.00,97.02
2258.00,97.04
2257.00,97.05
2256.00,97.05
2255.00,97.04
2254.00,97.03
2253.00,97.01
2252.00,97.00
2251.00,96.99
2250.00,96.98
2249.00,96.99
2248.00,96.99
2247.00,96.99
2246.00,96.99
2245.00,96.99
2244.00,96.99
2243.00,96.97
2242.00,96.96
2241.00,96.96
2240.00,96.98
2239.00,96.99
2238.00,96.98
2237.00,96.94
2236.00,96.90
2235.00,96.85
2234.00,96.81
2233.00,96.76
2232.00,96.72
2231.00,96.71
2230.00,96.75
2229.00,96.80
2228.00,96.83
2227.00,96.85
2226.00,96.85
2225.00,96.84
2224.00,96.84
2223.00,96.85
2222.00,96.86
2221.00,96.87
2220.00,96.88
2219.00,96.87
2218.00,96.84
2217.00,96.81
2216.00,96.77
2215.00,96.75
2214.00,96.73
2213.00,96.71
2212.00,96.69
2211.00,96.67
2210.00,96.65
2209.00,96.65
2208.00,96.65
2207.00,96.65
2206.00,96.65
2205.00,96.65
2204.00,96.65
2203.00,96.66
2202.00,96.69
2201.00,96.74
2200.00,96.77
2199.00,96.77
2198.00,96.75
2197.00,96.74
2196.00,96.74
2195.00,96.71
2194.00,96.64
2193.00,96.56
2192.00,96.51
2191.00,96.50
2190.00,96.51
2189.00,96.50
2188.00,96.46
2187.00,96.41
2186.00,96.35
2185.00,96.32
2184.00,96.34
2183.00,96.38
2182.00,96.42
2181.00,96.43
2180.00,96.44
2179.00,96.46
2178.00,96.47
2177.00,96.46
2176.00,96.44
2175.00,96.41
2174.00,96.39
2173.00,96.37
2172.00,96.36
2171.00,96.35
2170.00,96.33
2169.00,96.29
2168.00,96.24
2167.00,96.20
2166.00,96.16
2165.00,96.11
2164.00,96.05
2163.00,95.99
2162.00,95.97
2161.00,96.01
2160.00,96.10
2159.00,96.22
2158.00,96.31
2157.00,96.37
2156.00,96.41
2155.00,96.45
2154.00,96.50
2153.00,96.54
2152.00,96.53
2151.00,96.51
2150.00,96.50
2149.00,96.52
2148.00,96.55
2147.00,96.61
2146.00,96.69
2145.00,96.76
2144.00,96.80
2143.00,96.79
2142.00,96.76
2141.00,96.73
2140.00,96.72
2139.00,96.74
2138.00,96.79
2137.00,96.84
2136.00,96.89
2135.00,96.92
2134.00,96.94
2133.00,96.97
2132.00,97.00
2131.00,97.03
2130.00,97.06
2129.00,97.08
2128.00,97.09
2127.00,97.08
2126.00,97.05
2125.00,97.03
2124.00,97.01
2123.00,97.01
2122.00,97.01
2121.00,97.01
2120.00,97.03
2119.00,97.04
2118.00,97.04
2117.00,97.02
2116.00,96.98
2115.00,96.96
2114.00,96.96
2113.00,96.99
2112.00,97.03
2111.00,97.03
2110.00,96.99
2109.00,96.93
2108.00,96.89
2107.00,96.88
2106.00,96.89
2105.00,96.90
2104.00,96.92
2103.00,96.94
2102.00,96.97
2101.00,96.98
2100.00,96.99
2099.00,97.00
2098.00,97.01
2097.00,97.02
2096.00,97.01
2095.00,96.98
2094.00,96.95
2093.00,96.92
2092.00,96.89
2091.00,96.88
2090.00,96.91
2089.00,96.95
2088.00,96.98
2087.00,97.00
2086.00,96.98
2085.00,96.96
2084.00,96.93
2083.00,96.91
2082.00,96.92
2081.00,96.94
2080.00,96.95
2079.00,96.96
2078.00,96.94
2077.00,96.90
2076.00,96.87
2075.00,96.86
2074.00,96.87
2073.00,96.89
2072.00,96.90
2071.00,96.89
2070.00,96.88
2069.00,96.89
2068.00,96.92
2067.00,96.96
2066.00,96.99
2065.00,97.01
2064.00,97.01
2063.00,97.00
2062.00,97.00
2061.00,96.98
2060.00,96.92
2059.00,96.85
2058.00,96.80
2057.00,96.79
2056.00,96.80
2055.00,96.83
2054.00,96.85
2053.00,96.87
2052.00,96.85
2051.00,96.81
2050.00,96.77
2049.00,96.73
2048.00,96.69
2047.00,96.64
2046.00,96.59
2045.00,96.56
2044.00,96.58
2043.00,96.60
2042.00,96.62
2041.00,96.62
2040.00,96.60
2039.00,96.60
2038.00,96.60
2037.00,96.59
2036.00,96.57
2035.00,96.53
2034.00,96.49
2033.00,96.48
2032.00,96.50
2031.00,96.55
2030.00,96.61
2029.00,96.65
2028.00,96.66
2027.00,96.62
2026.00,96.55
2025.00,96.49
2024.00,96.46
2023.00,96.45
2022.00,96.47
2021.00,96.50
2020.00,96.53
2019.00,96.55
2018.00,96.54
2017.00,96.54
2016.00,96.53
2015.00,96.53
2014.00,96.52
2013.00,96.50
2012.00,96.47
2011.00,96.44
2010.00,96.44
2009.00,96.45
2008.00,96.45
2007.00,96.44
2006.00,96.44
2005.00,96.47
2004.00,96.52
2003.00,96.58
2002.00,96.63
2001.00,96.66
2000.00,96.68
1999.00,96.70
1998.00,96.73
1997.00,96.75
1996.00,96.75
1995.00,96.71
1994.00,96.67
1993.00,96.63
1992.00,96.62
1991.00,96.61
1990.00,96.60
1989.00,96.59
1988.00,96.59
1987.00,96.60
1986.00,96.60
1985.00,96.57
1984.00,96.50
1983.00,96.41
1982.00,96.34
1981.00,96.29
1980.00,96.27
1979.00,96.25
1978.00,96.24
1977.00,96.24
1976.00,96.25
1975.00,96.26
1974.00,96.27
1973.00,96.28
1972.00,96.32
1971.00,96.40
1970.00,96.49
1969.00,96.56
1968.00,96.58
1967.00,96.57
1966.00,96.53
1965.00,96.47
1964.00,96.37
1963.00,96.30
1962.00,96.30
1961.00,96.37
1960.00,96.45
1959.00,96.49
1958.00,96.49
1957.00,96.48
1956.00,96.49
1955.00,96.51
1954.00,96.54
1953.00,96.57
1952.00,96.61
1951.00,96.63
1950.00,96.66
1949.00,96.70
1948.00,96.76
1947.00,96.84
1946.00,96.92
1945.00,96.98
1944.00,97.02
1943.00,97.05
1942.00,97.07
1941.00,97.08
1940.00,97.06
1939.00,97.05
1938.00,97.05
1937.00,97.08
1936.00,97.14
1935.00,97.18
1934.00,97.21
1933.00,97.22
1932.00,97.22
1931.00,97.23
1930.00,97.24
1929.00,97.26
1928.00,97.29
1927.00,97.35
1926.00,97.41
1925.00,97.46
1924.00,97.51
1923.00,97.55
1922.00,97.59
1921.00,97.62
1920.00,97.63
1919.00,97.63
1918.00,97.64
1917.00,97.64
1916.00,97.64
1915.00,97.62
1914.00,97.60
1913.00,97.58
1912.00,97.59
1911.00,97.62
1910.00,97.66
1909.00,97.70
1908.00,97.71
1907.00,97.72
1906.00,97.73
1905.00,97.73
1904.00,97.71
1903.00,97.69
1902.00,97.69
1901.00,97.72
1900.00,97.75
1899.00,97.76
1898.00,97.78
1897.00,97.80
1896.00,97.84
1895.00,97.86
1894.00,97.89
1893.00,97.91
1892.00,97.93
1891.00,97.94
1890.00,97.94
1889.00,97.94
1888.00,97.96
1887.00,97.98
1886.00,97.98
1885.00,97.95
1884.00,97.92
1883.00,97.90
1882.00,97.90
1881.00,97.91
1880.00,97.94
1879.00,97.96
1878.00,97.97
1877.00,97.97
1876.00,97.97
1875.00,97.97
1874.00,97.98
1873.00,97.99
1872.00,98.02
1871.00,98.04
1870.00,98.05
1869.00,98.04
1868.00,98.02
1867.00,98.00
1866.00,98.00
1865.00,98.02
1864.00,98.04
1863.00,98.05
1862.00,98.06
1861.00,98.06
1860.00,98.05
1859.00,98.05
1858.00,98.03
1857.00,98.02
1856.00,98.01
1855.00,98.01
1854.00,98.02
1853.00,98.02
1852.00,98.02
1851.00,98.01
1850.00,98.00
1849.00,98.01
1848.00,98.01
1847.00,98.00
1846.00,97.97
1845.00,97.94
1844.00,97.93
1843.00,97.93
1842.00,97.92
1841.00,97.92
1840.00,97.90
1839.00,97.88
1838.00,97.87
1837.00,97.86
1836.00,97.86
1835.00,97.86
1834.00,97.85
1833.00,97.84
1832.00,97.82
1831.00,97.82
1830.00,97.83
1829.00,97.84
1828.00,97.83
1827.00,97.82
1826.00,97.82
1825.00,97.83
1824.00,97.84
1823.00,97.84
1822.00,97.83
1821.00,97.83
1820.00,97.84
1819.00,97.87
1818.00,97.90
1817.00,97.93
1816.00,97.95
1815.00,97.97
1814.00,97.99
1813.00,97.99
1812.00,97.99
1811.00,97.98
1810.00,97.99
1809.00,98.01
1808.00,98.02
1807.00,98.01
1806.00,98.00
1805.00,98.01
1804.00,98.03
1803.00,98.04
1802.00,98.06
1801.00,98.06
1800.00,98.07
1799.00,98.09
1798.00,98.12
1797.00,98.15
1796.00,98.16
1795.00,98.16
1794.00,98.15
1793.00,98.17
1792.00,98.20
1791.00,98.22
1790.00,98.21
1789.00,98.19
1788.00,98.17
1787.00,98.17
1786.00,98.17
1785.00,98.18
1784.00,98.19
1783.00,98.20
1782.00,98.21
1781.00,98.23
1780.00,98.24
1779.00,98.23
1778.00,98.22
1777.00,98.22
1776.00,98.22
1775.00,98.24
1774.00,98.25
1773.00,98.25
1772.00,98.22
1771.00,98.19
1770.00,98.19
1769.00,98.19
1768.00,98.18
1767.00,98.16
1766.00,98.14
1765.00,98.12
1764.00,98.10
1763.00,98.06
1762.00,98.03
1761.00,98.01
1760.00,97.99
1759.00,97.95
1758.00,97.87
1757.00,97.77
1756.00,97.67
1755.00,97.57
1754.00,97.49
1753.00,97.39
1752.00,97.21
1751.00,96.94
1750.00,96.59
1749.00,96.18
1748.00,95.73
1747.00,95.24
1746.00,94.71
1745.00,94.09
1744.00,93.37
1743.00,92.55
1742.00,91.66
1741.00,90.69
1740.00,89.62
1739.00,88.55
1738.00,87.66
1737.00,86.93
1736.00,86.12
1735.00,84.96
1734.00,83.49
1733.00,82.17
1732.00,81.14
1731.00,80.17
1730.00,79.14
1729.00,78.09
1728.00,77.08
1727.00,76.12
1726.00,75.17
1725.00,74.19
1724.00,73.18
1723.00,72.17
1722.00,71.23
1721.00,70.38
1720.00,69.54
1719.00,68.51
1718.00,67.26
1717.00,66.10
1716.00,65.24
1715.00,64.59
1714.00,64.11
1713.00,63.89
1712.00,63.91
1711.00,64.13
1710.00,64.51
1709.00,65.09
1708.00,65.87
1707.00,66.86
1706.00,68.08
1705.00,69.44
1704.00,70.66
1703.00,71.65
1702.00,72.62
1701.00,73.97
1700.00,75.63
1699.00,76.97
1698.00,77.86
1697.00,78.67
1696.00,79.61
1695.00,80.53
1694.00,81.22
1693.00,81.75
1692.00,82.25
1691.00,82.78
1690.00,83.31
1689.00,83.78
1688.00,84.17
1687.00,84.47
1686.00,84.69
1685.00,84.93
1684.00,85.23
1683.00,85.55
1682.00,85.82
1681.00,86.09
1680.00,86.39
1679.00,86.70
1678.00,86.99
1677.00,87.28
1676.00,87.61
1675.00,87.97
1674.00,88.29
1673.00,88.54
1672.00,88.75
1671.00,88.98
1670.00,89.26
1669.00,89.59
1668.00,89.90
1667.00,90.16
1666.00,90.37
1665.00,90.58
1664.00,90.82
1663.00,91.10
1662.00,91.38
1661.00,91.62
1660.00,91.82
1659.00,91.98
1658.00,92.14
1657.00,92.30
1656.00,92.47
1655.00,92.61
1654.00,92.73
1653.00,92.89
1652.00,93.04
1651.00,93.10
1650.00,93.10
1649.00,93.14
1648.00,93.23
1647.00,93.36
1646.00,93.48
1645.00,93.57
1644.00,93.64
1643.00,93.69
1642.00,93.74
1641.00,93.78
1640.00,93.83
1639.00,93.88
1638.00,93.94
1637.00,94.00
1636.00,94.05
1635.00,94.11
1634.00,94.17
1633.00,94.22
1632.00,94.26
1631.00,94.29
1630.00,94.32
1629.00,94.35
1628.00,94.40
1627.00,94.46
1626.00,94.51
1625.00,94.55
1624.00,94.58
1623.00,94.61
1622.00,94.63
1621.00,94.66
1620.00,94.68
1619.00,94.68
1618.00,94.63
1617.00,94.55
1616.00,94.50
1615.00,94.49
1614.00,94.51
1613.00,94.54
1612.00,94.59
1611.00,94.65
1610.00,94.73
1609.00,94.81
1608.00,94.89
1607.00,94.98
1606.00,95.07
1605.00,95.16
1604.00,95.24
1603.00,95.32
1602.00,95.40
1601.00,95.48
1600.00,95.55
1599.00,95.62
1598.00,95.67
1597.00,95.70
1596.00,95.72
1595.00,95.73
1594.00,95.73
1593.00,95.73
1592.00,95.73
1591.00,95.73
1590.00,95.72
1589.00,95.70
1588.00,95.67
1587.00,95.61
1586.00,95.53
1585.00,95.41
1584.00,95.25
1583.00,95.05
1582.00,94.83
1581.00,94.63
1580.00,94.49
1579.00,94.44
1578.00,94.46
1577.00,94.56
1576.00,94.73
1575.00,94.89
1574.00,95.01
1573.00,95.10
1572.00,95.19
1571.00,95.31
1570.00,95.46
1569.00,95.62
1568.00,95.75
1567.00,95.83
1566.00,95.88
1565.00,95.93
1564.00,96.00
1563.00,96.08
1562.00,96.16
1561.00,96.20
1560.00,96.21
1559.00,96.23
1558.00,96.25
1557.00,96.28
1556.00,96.30
1555.00,96.32
1554.00,96.34
1553.00,96.35
1552.00,96.37
1551.00,96.37
1550.00,96.37
1549.00,96.36
1548.00,96.37
1547.00,96.40
1546.00,96.43
1545.00,96.45
1544.00,96.48
1543.00,96.50
1542.00,96.50
1541.00,96.50
1540.00,96.51
1539.00,96.53
1538.00,96.54
1537.00,96.52
1536.00,96.49
1535.00,96.47
1534.00,96.45
1533.00,96.44
1532.00,96.45
1531.00,96.46
1530.00,96.47
1529.00,96.47
1528.00,96.48
1527.00,96.49
1526.00,96.48
1525.00,96.49
1524.00,96.52
1523.00,96.56
1522.00,96.60
1521.00,96.62
1520.00,96.64
1519.00,96.65
1518.00,96.67
1517.00,96.68
1516.00,96.68
1515.00,96.65
1514.00,96.58
1513.00,96.46
1512.00,96.28
1511.00,96.05
1510.00,95.76
1509.00,95.35
1508.00,94.64
1507.00,93.65
1506.00,92.93
1505.00,92.81
1504.00,93.08
1503.00,93.53
1502.00,94.07
1501.00,94.64
1500.00,95.17
1499.00,95.65
1498.00,96.05
1497.00,96.33
1496.00,96.50
1495.00,96.59
1494.00,96.63
1493.00,96.63
1492.00,96.62
1491.00,96.61
1490.00,96.57
1489.00,96.48
1488.00,96.36
1487.00,96.24
1486.00,96.12
1485.00,96.01
1484.00,95.89
1483.00,95.74
1482.00,95.57
1481.00,95.38
1480.00,95.19
1479.00,95.01
1478.00,94.82
1477.00,94.59
1476.00,94.35
1475.00,94.07
1474.00,93.74
1473.00,93.36
1472.00,93.10
1471.00,93.07
1470.00,93.22
1469.00,93.45
1468.00,93.70
1467.00,93.91
1466.00,94.05
1465.00,94.12
1464.00,94.15
1463.00,94.15
1462.00,94.14
1461.00,94.12
1460.00,94.09
1459.00,94.05
1458.00,93.99
1457.00,93.91
1456.00,93.86
1455.00,93.82
1454.00,93.79
1453.00,93.80
1452.00,93.83
1451.00,93.88
1450.00,93.93
1449.00,93.99
1448.00,94.07
1447.00,94.15
1446.00,94.23
1445.00,94.29
1444.00,94.33
1443.00,94.37
1442.00,94.43
1441.00,94.49
1440.00,94.58
1439.00,94.67
1438.00,94.77
1437.00,94.91
1436.00,95.06
1435.00,95.21
1434.00,95.35
1433.00,95.49
1432.00,95.64
1431.00,95.77
1430.00,95.90
1429.00,96.01
1428.00,96.09
1427.00,96.15
1426.00,96.17
1425.00,96.15
1424.00,96.09
1423.00,96.00
1422.00,95.91
1421.00,95.75
1420.00,95.42
1419.00,94.87
1418.00,94.14
1417.00,93.29
1416.00,92.32
1415.00,91.19
1414.00,89.93
1413.00,88.60
1412.00,87.32
1411.00,86.24
1410.00,85.50
1409.00,85.16
1408.00,85.21
1407.00,85.66
1406.00,86.44
1405.00,87.42
1404.00,88.41
1403.00,89.30
1402.00,90.03
1401.00,90.68
1400.00,91.28
1399.00,91.83
1398.00,92.28
1397.00,92.63
1396.00,92.89
1395.00,93.12
1394.00,93.30
1393.00,93.43
1392.00,93.50
1391.00,93.54
1390.00,93.57
1389.00,93.58
1388.00,93.58
1387.00,93.57
1386.00,93.56
1385.00,93.55
1384.00,93.56
1383.00,93.58
1382.00,93.61
1381.00,93.65
1380.00,93.67
1379.00,93.67
1378.00,93.67
1377.00,93.65
1376.00,93.62
1375.00,93.57
1374.00,93.51
1373.00,93.44
1372.00,93.39
1371.00,93.39
1370.00,93.43
1369.00,93.52
1368.00,93.67
1367.00,93.85
1366.00,94.06
1365.00,94.28
1364.00,94.52
1363.00,94.74
1362.00,94.94
1361.00,95.08
1360.00,95.17
1359.00,95.21
1358.00,95.23
1357.00,95.21
1356.00,95.17
1355.00,95.08
1354.00,94.96
1353.00,94.77
1352.00,94.50
1351.00,94.14
1350.00,93.66
1349.00,93.02
1348.00,92.23
1347.00,91.28
1346.00,90.20
1345.00,89.01
1344.00,87.82
1343.00,86.72
1342.00,85.80
1341.00,85.15
1340.00,84.85
1339.00,84.94
1338.00,85.43
1337.00,86.22
1336.00,87.23
1335.00,88.37
1334.00,89.55
1333.00,90.68
1332.00,91.70
1331.00,92.55
1330.00,93.23
1329.00,93.74
1328.00,94.10
1327.00,94.34
1326.00,94.47
1325.00,94.54
1324.00,94.56
1323.00,94.55
1322.00,94.51
1321.00,94.45
1320.00,94.36
1319.00,94.25
1318.00,94.13
1317.00,94.01
1316.00,93.88
1315.00,93.73
1314.00,93.56
1313.00,93.36
1312.00,93.14
1311.00,92.91
1310.00,92.66
1309.00,92.41
1308.00,92.16
1307.00,91.91
1306.00,91.64
1305.00,91.36
1304.00,91.05
1303.00,90.71
1302.00,90.33
1301.00,89.91
1300.00,89.45
1299.00,88.95
1298.00,88.43
1297.00,87.88
1296.00,87.32
1295.00,86.77
1294.00,86.23
1293.00,85.69
1292.00,85.17
1291.00,84.66
1290.00,84.17
1289.00,83.69
1288.00,83.22
1287.00,82.74
1286.00,82.27
1285.00,81.80
1284.00,81.33
1283.00,80.87
1282.00,80.41
1281.00,79.93
1280.00,79.44
1279.00,78.95
1278.00,78.47
1277.00,77.98
1276.00,77.47
1275.00,76.96
1274.00,76.43
1273.00,75.87
1272.00,75.28
1271.00,74.67
1270.00,74.05
1269.00,73.41
1268.00,72.76
1267.00,72.13
1266.00,71.53
1265.00,70.96
1264.00,70.43
1263.00,69.95
1262.00,69.54
1261.00,69.17
1260.00,68.85
1259.00,68.57
1258.00,68.33
1257.00,68.08
1256.00,67.81
1255.00,67.52
1254.00,67.22
1253.00,66.91
1252.00,66.56
1251.00,66.21
1250.00,65.85
1249.00,65.47
1248.00,65.08
1247.00,64.72
1246.00,64.41
1245.00,64.14
1244.00,63.92
1243.00,63.77
1242.00,63.70
1241.00,63.73
1240.00,63.86
1239.00,64.11
1238.00,64.48
1237.00,64.96
1236.00,65.55
1235.00,66.24
1234.00,67.02
1233.00,67.82
1232.00,68.62
1231.00,69.40
1230.00,70.16
1229.00,70.86
1228.00,71.51
1227.00,72.13
1226.00,72.71
1225.00,73.26
1224.00,73.77
1223.00,74.29
1222.00,74.81
1221.00,75.36
1220.00,75.94
1219.00,76.55
1218.00,77.16
1217.00,77.76
1216.00,78.31
1215.00,78.83
1214.00,79.34
1213.00,79.82
1212.00,80.29
1211.00,80.74
1210.00,81.19
1209.00,81.61
1208.00,82.01
1207.00,82.39
1206.00,82.78
1205.00,83.16
1204.00,83.54
1203.00,83.93
1202.00,84.31
1201.00,84.67
1200.00,85.04
1199.00,85.41
1198.00,85.79
1197.00,86.16
1196.00,86.51
1195.00,86.84
1194.00,87.16
1193.00,87.47
1192.00,87.77
1191.00,88.04
1190.00,88.29
1189.00,88.51
1188.00,88.71
1187.00,88.89
1186.00,89.04
1185.00,89.15
1184.00,89.22
1183.00,89.28
1182.00,89.30
1181.00,89.30
1180.00,89.25
1179.00,89.20
1178.00,89.14
1177.00,89.12
1176.00,89.13
1175.00,89.19
1174.00,89.28
1173.00,89.43
1172.00,89.63
1171.00,89.90
1170.00,90.21
1169.00,90.54
1168.00,90.86
1167.00,91.14
1166.00,91.36
1165.00,91.51
1164.00,91.62
1163.00,91.69
1162.00,91.73
1161.00,91.73
1160.00,91.71
1159.00,91.68
1158.00,91.63
1157.00,91.56
1156.00,91.44
1155.00,91.29
1154.00,91.13
1153.00,90.98
1152.00,90.83
1151.00,90.64
1150.00,90.40
1149.00,90.09
1148.00,89.72
1147.00,89.34
1146.00,88.94
1145.00,88.53
1144.00,88.06
1143.00,87.54
1142.00,86.95
1141.00,86.31
1140.00,85.61
1139.00,84.87
1138.00,84.07
1137.00,83.23
1136.00,82.34
1135.00,81.43
1134.00,80.49
1133.00,79.53
1132.00,78.56
1131.00,77.63
1130.00,76.76
1129.00,75.96
1128.00,75.22
1127.00,74.53
1126.00,73.88
1125.00,73.28
1124.00,72.75
1123.00,72.31
1122.00,71.96
1121.00,71.67
1120.00,71.44
1119.00,71.29
1118.00,71.22
1117.00,71.21
1116.00,71.23
1115.00,71.25
1114.00,71.25
1113.00,71.18
1112.00,71.04
1111.00,70.83
1110.00,70.54
1109.00,70.16
1108.00,69.68
1107.00,69.14
1106.00,68.59
1105.00,68.02
1104.00,67.45
1103.00,66.92
1102.00,66.43
1101.00,65.99
1100.00,65.60
1099.00,65.29
1098.00,65.07
1097.00,64.91
1096.00,64.81
1095.00,64.77
1094.00,64.80
1093.00,64.88
1092.00,65.01
1091.00,65.23
1090.00,65.50
1089.00,65.79
1088.00,66.08
1087.00,66.39
1086.00,66.73
1085.00,67.10
1084.00,67.52
1083.00,68.02
1082.00,68.62
1081.00,69.25
1080.00,69.92
1079.00,70.63
1078.00,71.38
1077.00,72.12
1076.00,72.85
1075.00,73.57
1074.00,74.27
1073.00,74.94
1072.00,75.55
1071.00,76.12
1070.00,76.69
1069.00,77.22
1068.00,77.72
1067.00,78.20
1066.00,78.64
1065.00,79.04
1064.00,79.39
1063.00,79.72
1062.00,80.06
1061.00,80.40
1060.00,80.69
1059.00,80.93
1058.00,81.12
1057.00,81.27
1056.00,81.39
1055.00,81.48
1054.00,81.54
1053.00,81.58
1052.00,81.61
1051.00,81.62
1050.00,81.62
1049.00,81.59
1048.00,81.55
1047.00,81.53
1046.00,81.53
1045.00,81.52
1044.00,81.52
1043.00,81.55
1042.00,81.64
1041.00,81.76
1040.00,81.91
1039.00,82.08
1038.00,82.27
1037.00,82.50
1036.00,82.77
1035.00,83.06
1034.00,83.36
1033.00,83.64
1032.00,83.89
1031.00,84.10
1030.00,84.22
1029.00,84.17
1028.00,83.81
1027.00,83.06
1026.00,81.91
1025.00,80.51
1024.00,79.04
1023.00,77.66
1022.00,76.40
1021.00,75.23
1020.00,74.12
1019.00,73.18
1018.00,72.55
1017.00,72.38
1016.00,72.74
1015.00,73.59
1014.00,74.77
1013.00,76.07
1012.00,77.32
1011.00,78.43
1010.00,79.38
1009.00,80.17
1008.00,80.86
1007.00,81.46
1006.00,82.00
1005.00,82.45
1004.00,82.83
1003.00,83.14
1002.00,83.41
1001.00,83.64
1000.00,83.86
999.00,84.08
998.00,84.28
997.00,84.45
996.00,84.58
995.00,84.71
994.00,84.83
993.00,84.92
992.00,84.96
991.00,84.97
990.00,84.96
989.00,84.97
988.00,85.00
987.00,85.05
986.00,85.10
985.00,85.13
984.00,85.15
983.00,85.12
982.00,85.05
981.00,84.91
980.00,84.72
979.00,84.49
978.00,84.23
977.00,83.93
976.00,83.61
975.00,83.27
974.00,82.96
973.00,82.68
972.00,82.47
971.00,82.36
970.00,82.36
969.00,82.46
968.00,82.63
967.00,82.85
966.00,83.10
965.00,83.38
964.00,83.68
963.00,83.97
962.00,84.26
961.00,84.54
960.00,84.80
959.00,85.05
958.00,85.26
957.00,85.45
956.00,85.63
955.00,85.80
954.00,85.97
953.00,86.13
952.00,86.26
951.00,86.38
950.00,86.49
949.00,86.60
948.00,86.71
947.00,86.82
946.00,86.93
945.00,87.04
944.00,87.13
943.00,87.22
942.00,87.31
941.00,87.41
940.00,87.50
939.00,87.58
938.00,87.66
937.00,87.73
936.00,87.79
935.00,87.85
934.00,87.91
933.00,87.98
932.00,88.06
931.00,88.14
930.00,88.23
929.00,88.31
928.00,88.38
927.00,88.44
926.00,88.49
925.00,88.54
924.00,88.60
923.00,88.68
922.00,88.76
921.00,88.83
920.00,88.88
919.00,88.90
918.00,88.92
917.00,88.92
916.00,88.93
915.00,88.95
914.00,88.94
913.00,88.92
912.00,88.89
911.00,88.86
910.00,88.82
909.00,88.75
908.00,88.65
907.00,88.51
906.00,88.37
905.00,88.22
904.00,88.09
903.00,87.97
902.00,87.87
901.00,87.78
900.00,87.71
899.00,87.67
898.00,87.64
897.00,87.63
896.00,87.66
