Created as New Dataset,60 Lenzing
cm-1,%T
2462.00,95.36
2461.00,95.34
2460.00,95.34
2459.00,95.35
2458.00,95.36
2457.00,95.37
2456.00,95.38
2455.00,95.38
2454.00,95.40
2453.00,95.42
2452.00,95.45
2451.00,95.47
2450.00,95.49
2449.00,95.49
2448.00,95.47
2447.00,95.46
2446.00,95.47
2445.00,95.48
2444.00,95.50
2443.00,95.51
2442.00,95.50
2441.00,95.48
2440.00,95.46
2439.00,95.46
2438.00,95.47
2437.00,95.50
2436.00,95.53
2435.00,95.56
2434.00,95.57
2433.00,95.57
2432.00,95.56
2431.00,95.56
2430.00,95.57
2429.00,95.59
2428.00,95.59
2427.00,95.59
2426.00,95.58
2425.00,95.59
2424.00,95.59
2423.00,95.59
2422.00,95.59
2421.00,95.59
2420.00,95.59
2419.00,95.60
2418.00,95.60
2417.00,95.60
2416.00,95.60
2415.00,95.60
2414.00,95.61
2413.00,95.63
2412.00,95.64
2411.00,95.65
2410.00,95.65
2409.00,95.65
2408.00,95.67
2407.00,95.69
2406.00,95.71
2405.00,95.72
2404.00,95.73
2403.00,95.74
2402.00,95.76
2401.00,95.77
2400.00,95.77
2399.00,95.78
2398.00,95.80
2397.00,95.82
2396.00,95.83
2395.00,95.82
2394.00,95.81
2393.00,95.79
2392.00,95.78
2391.00,95.78
2390.00,95.79
2389.00,95.80
2388.00,95.81
2387.00,95.82
2386.00,95.82
2385.00,95.82
2384.00,95.84
2383.00,95.87
2382.00,95.90
2381.00,95.92
2380.00,95.92
2379.00,95.92
2378.00,95.90
2377.00,95.90
2376.00,95.91
2375.00,95.92
2374.00,95.93
2373.00,95.94
2372.00,95.97
2371.00,96.01
2370.00,96.04
2369.00,96.02
2368.00,95.96
2367.00,95.90
2366.00,95.88
2365.00,95.91
2364.00,95.97
2363.00,96.03
2362.00,96.07
2361.00,96.04
2360.00,95.97
2359.00,95.88
2358.00,95.83
2357.00,95.83
2356.00,95.87
2355.00,95.92
2354.00,95.98
2353.00,96.02
2352.00,96.01
2351.00,95.99
2350.00,95.99
2349.00,96.03
2348.00,96.08
2347.00,96.10
2346.00,96.07
2345.00,96.02
2344.00,95.97
2343.00,95.94
2342.00,95.92
2341.00,95.94
2340.00,95.98
2339.00,96.03
2338.00,96.04
2337.00,96.01
2336.00,95.97
2335.00,95.95
2334.00,95.94
2333.00,95.95
2332.00,95.94
2331.00,95.93
2330.00,95.91
2329.00,95.89
2328.00,95.88
2327.00,95.89
2326.00,95.88
2325.00,95.83
2324.00,95.77
2323.00,95.75
2322.00,95.77
2321.00,95.81
2320.00,95.83
2319.00,95.82
2318.00,95.78
2317.00,95.75
2316.00,95.73
2315.00,95.73
2314.00,95.74
2313.00,95.76
2312.00,95.78
2311.00,95.78
2310.00,95.75
2309.00,95.71
2308.00,95.67
2307.00,95.64
2306.00,95.63
2305.00,95.63
2304.00,95.64
2303.00,95.64
2302.00,95.64
2301.00,95.63
2300.00,95.60
2299.00,95.56
2298.00,95.54
2297.00,95.53
2296.00,95.53
2295.00,95.53
2294.00,95.50
2293.00,95.46
2292.00,95.44
2291.00,95.43
2290.00,95.43
2289.00,95.40
2288.00,95.36
2287.00,95.32
2286.00,95.27
2285.00,95.21
2284.00,95.16
2283.00,95.14
2282.00,95.15
2281.00,95.18
2280.00,95.20
2279.00,95.18
2278.00,95.13
2277.00,95.07
2276.00,95.02
2275.00,94.99
2274.00,95.00
2273.00,95.03
2272.00,95.05
2271.00,95.05
2270.00,95.01
2269.00,94.97
2268.00,94.95
2267.00,94.96
2266.00,94.97
2265.00,94.97
2264.00,94.96
2263.00,94.94
2262.00,94.92
2261.00,94.92
2260.00,94.93
2259.00,94.92
2258.00,94.91
2257.00,94.88
2256.00,94.84
2255.00,94.78
2254.00,94.72
2253.00,94.65
2252.00,94.60
2251.00,94.59
2250.00,94.63
2249.00,94.69
2248.00,94.76
2247.00,94.80
2246.00,94.80
2245.00,94.75
2244.00,94.69
2243.00,94.64
2242.00,94.61
2241.00,94.60
2240.00,94.60
2239.00,94.60
2238.00,94.59
2237.00,94.57
2236.00,94.55
2235.00,94.54
2234.00,94.55
2233.00,94.57
2232.00,94.59
2231.00,94.56
2230.00,94.51
2229.00,94.45
2228.00,94.41
2227.00,94.40
2226.00,94.40
2225.00,94.39
2224.00,94.36
2223.00,94.32
2222.00,94.28
2221.00,94.25
2220.00,94.24
2219.00,94.25
2218.00,94.27
2217.00,94.26
2216.00,94.24
2215.00,94.22
2214.00,94.23
2213.00,94.25
2212.00,94.25
2211.00,94.23
2210.00,94.19
2209.00,94.13
2208.00,94.06
2207.00,94.00
2206.00,93.98
2205.00,93.99
2204.00,94.04
2203.00,94.09
2202.00,94.12
2201.00,94.12
2200.00,94.09
2199.00,94.05
2198.00,94.04
2197.00,94.05
2196.00,94.06
2195.00,94.03
2194.00,93.95
2193.00,93.86
2192.00,93.80
2191.00,93.79
2190.00,93.80
2189.00,93.81
2188.00,93.77
2187.00,93.71
2186.00,93.65
2185.00,93.61
2184.00,93.59
2183.00,93.59
2182.00,93.59
2181.00,93.59
2180.00,93.60
2179.00,93.60
2178.00,93.60
2177.00,93.58
2176.00,93.56
2175.00,93.53
2174.00,93.51
2173.00,93.50
2172.00,93.49
2171.00,93.49
2170.00,93.48
2169.00,93.44
2168.00,93.37
2167.00,93.27
2166.00,93.15
2165.00,93.03
2164.00,92.91
2163.00,92.81
2162.00,92.76
2161.00,92.80
2160.00,92.93
2159.00,93.15
2158.00,93.38
2157.00,93.58
2156.00,93.68
2155.00,93.71
2154.00,93.71
2153.00,93.73
2152.00,93.78
2151.00,93.85
2150.00,93.90
2149.00,93.94
2148.00,93.96
2147.00,93.97
2146.00,93.98
2145.00,93.99
2144.00,94.00
2143.00,94.03
2142.00,94.07
2141.00,94.11
2140.00,94.17
2139.00,94.23
2138.00,94.30
2137.00,94.39
2136.00,94.49
2135.00,94.58
2134.00,94.66
2133.00,94.73
2132.00,94.78
2131.00,94.83
2130.00,94.87
2129.00,94.90
2128.00,94.89
2127.00,94.87
2126.00,94.84
2125.00,94.84
2124.00,94.85
2123.00,94.86
2122.00,94.86
2121.00,94.85
2120.00,94.84
2119.00,94.85
2118.00,94.86
2117.00,94.86
2116.00,94.84
2115.00,94.80
2114.00,94.77
2113.00,94.77
2112.00,94.77
2111.00,94.76
2110.00,94.75
2109.00,94.73
2108.00,94.71
2107.00,94.70
2106.00,94.70
2105.00,94.70
2104.00,94.71
2103.00,94.72
2102.00,94.73
2101.00,94.74
2100.00,94.74
2099.00,94.73
2098.00,94.71
2097.00,94.71
2096.00,94.73
2095.00,94.76
2094.00,94.80
2093.00,94.83
2092.00,94.84
2091.00,94.83
2090.00,94.82
2089.00,94.81
2088.00,94.79
2087.00,94.77
2086.00,94.75
2085.00,94.73
2084.00,94.71
2083.00,94.70
2082.00,94.70
2081.00,94.71
2080.00,94.72
2079.00,94.70
2078.00,94.66
2077.00,94.62
2076.00,94.59
2075.00,94.58
2074.00,94.58
2073.00,94.58
2072.00,94.58
2071.00,94.59
2070.00,94.60
2069.00,94.61
2068.00,94.61
2067.00,94.61
2066.00,94.58
2065.00,94.54
2064.00,94.48
2063.00,94.42
2062.00,94.37
2061.00,94.34
2060.00,94.33
2059.00,94.34
2058.00,94.34
2057.00,94.33
2056.00,94.31
2055.00,94.29
2054.00,94.27
2053.00,94.22
2052.00,94.14
2051.00,94.06
2050.00,94.03
2049.00,94.05
2048.00,94.04
2047.00,93.99
2046.00,93.91
2045.00,93.86
2044.00,93.83
2043.00,93.81
2042.00,93.77
2041.00,93.73
2040.00,93.70
2039.00,93.70
2038.00,93.70
2037.00,93.70
2036.00,93.69
2035.00,93.66
2034.00,93.63
2033.00,93.62
2032.00,93.66
2031.00,93.72
2030.00,93.78
2029.00,93.84
2028.00,93.85
2027.00,93.83
2026.00,93.79
2025.00,93.76
2024.00,93.74
2023.00,93.75
2022.00,93.79
2021.00,93.83
2020.00,93.84
2019.00,93.82
2018.00,93.78
2017.00,93.76
2016.00,93.79
2015.00,93.85
2014.00,93.89
2013.00,93.86
2012.00,93.79
2011.00,93.72
2010.00,93.71
2009.00,93.78
2008.00,93.89
2007.00,94.00
2006.00,94.07
2005.00,94.09
2004.00,94.08
2003.00,94.05
2002.00,94.00
2001.00,93.97
2000.00,93.94
1999.00,93.92
1998.00,93.92
1997.00,93.92
1996.00,93.94
1995.00,93.97
1994.00,94.02
1993.00,94.09
1992.00,94.15
1991.00,94.17
1990.00,94.14
1989.00,94.10
1988.00,94.07
1987.00,94.08
1986.00,94.10
1985.00,94.12
1984.00,94.11
1983.00,94.06
1982.00,93.97
1981.00,93.87
1980.00,93.79
1979.00,93.78
1978.00,93.83
1977.00,93.92
1976.00,93.98
1975.00,94.02
1974.00,94.04
1973.00,94.10
1972.00,94.17
1971.00,94.21
1970.00,94.21
1969.00,94.17
1968.00,94.14
1967.00,94.16
1966.00,94.22
1965.00,94.29
1964.00,94.36
1963.00,94.42
1962.00,94.47
1961.00,94.50
1960.00,94.52
1959.00,94.53
1958.00,94.55
1957.00,94.58
1956.00,94.62
1955.00,94.67
1954.00,94.74
1953.00,94.80
1952.00,94.84
1951.00,94.87
1950.00,94.90
1949.00,94.94
1948.00,94.99
1947.00,95.04
1946.00,95.06
1945.00,95.06
1944.00,95.04
1943.00,95.02
1942.00,95.02
1941.00,95.02
1940.00,95.03
1939.00,95.05
1938.00,95.08
1937.00,95.10
1936.00,95.12
1935.00,95.15
1934.00,95.19
1933.00,95.24
1932.00,95.27
1931.00,95.26
1930.00,95.24
1929.00,95.24
1928.00,95.28
1927.00,95.33
1926.00,95.37
1925.00,95.39
1924.00,95.40
1923.00,95.39
1922.00,95.38
1921.00,95.37
1920.00,95.37
1919.00,95.40
1918.00,95.45
1917.00,95.48
1916.00,95.50
1915.00,95.51
1914.00,95.51
1913.00,95.51
1912.00,95.52
1911.00,95.54
1910.00,95.57
1909.00,95.60
1908.00,95.60
1907.00,95.59
1906.00,95.55
1905.00,95.52
1904.00,95.51
1903.00,95.55
1902.00,95.59
1901.00,95.61
1900.00,95.61
1899.00,95.61
1898.00,95.62
1897.00,95.62
1896.00,95.61
1895.00,95.61
1894.00,95.63
1893.00,95.67
1892.00,95.71
1891.00,95.75
1890.00,95.79
1889.00,95.80
1888.00,95.79
1887.00,95.78
1886.00,95.76
1885.00,95.75
1884.00,95.75
1883.00,95.77
1882.00,95.79
1881.00,95.82
1880.00,95.84
1879.00,95.83
1878.00,95.82
1877.00,95.82
1876.00,95.83
1875.00,95.85
1874.00,95.86
1873.00,95.86
1872.00,95.84
1871.00,95.82
1870.00,95.82
1869.00,95.85
1868.00,95.88
1867.00,95.91
1866.00,95.91
1865.00,95.90
1864.00,95.89
1863.00,95.89
1862.00,95.90
1861.00,95.91
1860.00,95.92
1859.00,95.93
1858.00,95.94
1857.00,95.96
1856.00,95.97
1855.00,95.98
1854.00,95.98
1853.00,95.97
1852.00,95.97
1851.00,95.97
1850.00,95.98
1849.00,95.98
1848.00,95.99
1847.00,96.01
1846.00,96.03
1845.00,96.05
1844.00,96.06
1843.00,96.07
1842.00,96.07
1841.00,96.07
1840.00,96.06
1839.00,96.06
1838.00,96.07
1837.00,96.07
1836.00,96.07
1835.00,96.06
1834.00,96.05
1833.00,96.05
1832.00,96.06
1831.00,96.06
1830.00,96.07
1829.00,96.07
1828.00,96.08
1827.00,96.07
1826.00,96.07
1825.00,96.07
1824.00,96.07
1823.00,96.09
1822.00,96.12
1821.00,96.14
1820.00,96.16
1819.00,96.18
1818.00,96.19
1817.00,96.20
1816.00,96.19
1815.00,96.18
1814.00,96.17
1813.00,96.16
1812.00,96.15
1811.00,96.16
1810.00,96.19
1809.00,96.21
1808.00,96.22
1807.00,96.22
1806.00,96.23
1805.00,96.24
1804.00,96.25
1803.00,96.24
1802.00,96.24
1801.00,96.22
1800.00,96.21
1799.00,96.20
1798.00,96.20
1797.00,96.21
1796.00,96.22
1795.00,96.24
1794.00,96.26
1793.00,96.27
1792.00,96.26
1791.00,96.24
1790.00,96.23
1789.00,96.23
1788.00,96.23
1787.00,96.24
1786.00,96.24
1785.00,96.24
1784.00,96.24
1783.00,96.24
1782.00,96.24
1781.00,96.25
1780.00,96.25
1779.00,96.24
1778.00,96.25
1777.00,96.26
1776.00,96.28
1775.00,96.29
1774.00,96.27
1773.00,96.25
1772.00,96.23
1771.00,96.23
1770.00,96.23
1769.00,96.24
1768.00,96.24
1767.00,96.25
1766.00,96.25
1765.00,96.25
1764.00,96.25
1763.00,96.26
1762.00,96.26
1761.00,96.25
1760.00,96.25
1759.00,96.24
1758.00,96.24
1757.00,96.24
1756.00,96.24
1755.00,96.23
1754.00,96.23
1753.00,96.23
1752.00,96.23
1751.00,96.23
1750.00,96.24
1749.00,96.24
1748.00,96.23
1747.00,96.22
1746.00,96.22
1745.00,96.22
1744.00,96.23
1743.00,96.24
1742.00,96.25
1741.00,96.24
1740.00,96.22
1739.00,96.20
1738.00,96.19
1737.00,96.19
1736.00,96.20
1735.00,96.20
1734.00,96.21
1733.00,96.21
1732.00,96.20
1731.00,96.20
1730.00,96.19
1729.00,96.18
1728.00,96.16
1727.00,96.15
1726.00,96.15
1725.00,96.15
1724.00,96.17
1723.00,96.18
1722.00,96.19
1721.00,96.19
1720.00,96.18
1719.00,96.15
1718.00,96.12
1717.00,96.09
1716.00,96.07
1715.00,96.07
1714.00,96.08
1713.00,96.09
1712.00,96.09
1711.00,96.09
1710.00,96.08
1709.00,96.06
1708.00,96.03
1707.00,96.00
1706.00,95.97
1705.00,95.96
1704.00,95.96
1703.00,95.96
1702.00,95.95
1701.00,95.93
1700.00,95.93
1699.00,95.94
1698.00,95.93
1697.00,95.92
1696.00,95.89
1695.00,95.85
1694.00,95.80
1693.00,95.77
1692.00,95.73
1691.00,95.70
1690.00,95.68
1689.00,95.67
1688.00,95.67
1687.00,95.67
1686.00,95.64
1685.00,95.59
1684.00,95.51
1683.00,95.43
1682.00,95.38
1681.00,95.34
1680.00,95.33
1679.00,95.31
1678.00,95.28
1677.00,95.23
1676.00,95.17
1675.00,95.12
1674.00,95.09
1673.00,95.07
1672.00,95.04
1671.00,94.99
1670.00,94.93
1669.00,94.86
1668.00,94.80
1667.00,94.75
1666.00,94.71
1665.00,94.67
1664.00,94.62
1663.00,94.59
1662.00,94.56
1661.00,94.54
1660.00,94.50
1659.00,94.46
1658.00,94.43
1657.00,94.43
1656.00,94.44
1655.00,94.43
1654.00,94.40
1653.00,94.34
1652.00,94.27
1651.00,94.21
1650.00,94.18
1649.00,94.16
1648.00,94.13
1647.00,94.11
1646.00,94.07
1645.00,94.04
1644.00,94.02
1643.00,94.01
1642.00,94.01
1641.00,94.03
1640.00,94.05
1639.00,94.07
1638.00,94.08
1637.00,94.08
1636.00,94.08
1635.00,94.08
1634.00,94.09
1633.00,94.10
1632.00,94.12
1631.00,94.14
1630.00,94.16
1629.00,94.19
1628.00,94.21
1627.00,94.25
1626.00,94.28
1625.00,94.32
1624.00,94.35
1623.00,94.39
1622.00,94.42
1621.00,94.46
1620.00,94.50
1619.00,94.56
1618.00,94.63
1617.00,94.68
1616.00,94.71
1615.00,94.72
1614.00,94.73
1613.00,94.75
1612.00,94.78
1611.00,94.82
1610.00,94.85
1609.00,94.88
1608.00,94.92
1607.00,94.96
1606.00,95.00
1605.00,95.03
1604.00,95.05
1603.00,95.07
1602.00,95.08
1601.00,95.10
1600.00,95.13
1599.00,95.16
1598.00,95.18
1597.00,95.21
1596.00,95.23
1595.00,95.26
1594.00,95.28
1593.00,95.31
1592.00,95.33
1591.00,95.36
1590.00,95.38
1589.00,95.40
1588.00,95.41
1587.00,95.44
1586.00,95.46
1585.00,95.48
1584.00,95.50
1583.00,95.51
1582.00,95.53
1581.00,95.55
1580.00,95.58
1579.00,95.62
1578.00,95.66
1577.00,95.69
1576.00,95.71
1575.00,95.70
1574.00,95.70
1573.00,95.70
1572.00,95.71
1571.00,95.72
1570.00,95.73
1569.00,95.74
1568.00,95.75
1567.00,95.76
1566.00,95.77
1565.00,95.79
1564.00,95.82
1563.00,95.86
1562.00,95.90
1561.00,95.92
1560.00,95.90
1559.00,95.87
1558.00,95.87
1557.00,95.87
1556.00,95.87
1555.00,95.88
1554.00,95.88
1553.00,95.88
1552.00,95.87
1551.00,95.85
1550.00,95.84
1549.00,95.84
1548.00,95.85
1547.00,95.85
1546.00,95.85
1545.00,95.86
1544.00,95.86
1543.00,95.85
1542.00,95.85
1541.00,95.84
1540.00,95.85
1539.00,95.85
1538.00,95.85
1537.00,95.85
1536.00,95.85
1535.00,95.85
1534.00,95.87
1533.00,95.88
1532.00,95.89
1531.00,95.89
1530.00,95.90
1529.00,95.90
1528.00,95.91
1527.00,95.93
1526.00,95.95
1525.00,95.97
1524.00,95.98
1523.00,95.98
1522.00,95.96
1521.00,95.94
1520.00,95.92
1519.00,95.90
1518.00,95.89
1517.00,95.89
1516.00,95.88
1515.00,95.87
1514.00,95.87
1513.00,95.86
1512.00,95.86
1511.00,95.85
1510.00,95.85
1509.00,95.84
1508.00,95.84
1507.00,95.84
1506.00,95.83
1505.00,95.80
1504.00,95.77
1503.00,95.76
1502.00,95.75
1501.00,95.74
1500.00,95.71
1499.00,95.68
1498.00,95.65
1497.00,95.62
1496.00,95.59
1495.00,95.56
1494.00,95.53
1493.00,95.49
1492.00,95.43
1491.00,95.36
1490.00,95.29
1489.00,95.21
1488.00,95.15
1487.00,95.09
1486.00,95.03
1485.00,94.97
1484.00,94.90
1483.00,94.83
1482.00,94.75
1481.00,94.66
1480.00,94.57
1479.00,94.48
1478.00,94.38
1477.00,94.27
1476.00,94.17
1475.00,94.07
1474.00,93.97
1473.00,93.86
1472.00,93.73
1471.00,93.63
1470.00,93.54
1469.00,93.47
1468.00,93.40
1467.00,93.33
1466.00,93.26
1465.00,93.20
1464.00,93.14
1463.00,93.08
1462.00,93.03
1461.00,92.98
1460.00,92.94
1459.00,92.90
1458.00,92.86
1457.00,92.79
1456.00,92.71
1455.00,92.65
1454.00,92.60
1453.00,92.55
1452.00,92.51
1451.00,92.47
1450.00,92.42
1449.00,92.36
1448.00,92.29
1447.00,92.21
1446.00,92.14
1445.00,92.08
1444.00,92.03
1443.00,91.99
1442.00,91.96
1441.00,91.93
1440.00,91.91
1439.00,91.89
1438.00,91.86
1437.00,91.81
1436.00,91.75
1435.00,91.71
1434.00,91.69
1433.00,91.67
1432.00,91.65
1431.00,91.64
1430.00,91.63
1429.00,91.63
1428.00,91.63
1427.00,91.63
1426.00,91.63
1425.00,91.62
1424.00,91.61
1423.00,91.61
1422.00,91.62
1421.00,91.62
1420.00,91.61
1419.00,91.59
1418.00,91.57
1417.00,91.56
1416.00,91.57
1415.00,91.58
1414.00,91.60
1413.00,91.61
1412.00,91.62
1411.00,91.64
1410.00,91.66
1409.00,91.68
1408.00,91.69
1407.00,91.69
1406.00,91.69
1405.00,91.69
1404.00,91.69
1403.00,91.69
1402.00,91.69
1401.00,91.69
1400.00,91.67
1399.00,91.65
1398.00,91.63
1397.00,91.62
1396.00,91.62
1395.00,91.62
1394.00,91.61
1393.00,91.60
1392.00,91.57
1391.00,91.54
1390.00,91.50
1389.00,91.44
1388.00,91.37
1387.00,91.29
1386.00,91.19
1385.00,91.09
1384.00,90.96
1383.00,90.82
1382.00,90.66
1381.00,90.49
1380.00,90.32
1379.00,90.16
1378.00,90.01
1377.00,89.88
1376.00,89.76
1375.00,89.66
1374.00,89.57
1373.00,89.49
1372.00,89.43
1371.00,89.37
1370.00,89.31
1369.00,89.27
1368.00,89.23
1367.00,89.21
1366.00,89.21
1365.00,89.22
1364.00,89.24
1363.00,89.27
1362.00,89.31
1361.00,89.37
1360.00,89.42
1359.00,89.49
1358.00,89.56
1357.00,89.64
1356.00,89.72
1355.00,89.79
1354.00,89.84
1353.00,89.88
1352.00,89.92
1351.00,89.96
1350.00,89.99
1349.00,90.01
1348.00,90.03
1347.00,90.03
1346.00,90.02
1345.00,90.01
1344.00,90.00
1343.00,89.99
1342.00,89.96
1341.00,89.92
1340.00,89.87
1339.00,89.82
1338.00,89.77
1337.00,89.74
1336.00,89.71
1335.00,89.71
1334.00,89.71
1333.00,89.73
1332.00,89.74
1331.00,89.74
1330.00,89.73
1329.00,89.73
1328.00,89.74
1327.00,89.76
1326.00,89.77
1325.00,89.76
1324.00,89.73
1323.00,89.68
1322.00,89.61
1321.00,89.53
1320.00,89.44
1319.00,89.35
1318.00,89.25
1317.00,89.17
1316.00,89.11
1315.00,89.08
1314.00,89.07
1313.00,89.08
1312.00,89.12
1311.00,89.19
1310.00,89.27
1309.00,89.37
1308.00,89.49
1307.00,89.62
1306.00,89.75
1305.00,89.88
1304.00,90.00
1303.00,90.12
1302.00,90.22
1301.00,90.32
1300.00,90.41
1299.00,90.52
1298.00,90.62
1297.00,90.73
1296.00,90.83
1295.00,90.94
1294.00,91.04
1293.00,91.14
1292.00,91.26
1291.00,91.38
1290.00,91.50
1289.00,91.60
1288.00,91.67
1287.00,91.73
1286.00,91.77
1285.00,91.79
1284.00,91.81
1283.00,91.82
1282.00,91.80
1281.00,91.77
1280.00,91.73
1279.00,91.68
1278.00,91.64
1277.00,91.61
1276.00,91.58
1275.00,91.56
1274.00,91.54
1273.00,91.51
1272.00,91.49
1271.00,91.46
1270.00,91.43
1269.00,91.38
1268.00,91.33
1267.00,91.28
1266.00,91.25
1265.00,91.22
1264.00,91.19
1263.00,91.17
1262.00,91.15
1261.00,91.16
1260.00,91.19
1259.00,91.23
1258.00,91.29
1257.00,91.35
1256.00,91.41
1255.00,91.47
1254.00,91.55
1253.00,91.63
1252.00,91.70
1251.00,91.75
1250.00,91.79
1249.00,91.82
1248.00,91.85
1247.00,91.88
1246.00,91.90
1245.00,91.91
1244.00,91.91
1243.00,91.91
1242.00,91.93
1241.00,91.96
1240.00,91.97
1239.00,91.97
1238.00,91.95
1237.00,91.92
1236.00,91.89
1235.00,91.89
1234.00,91.91
1233.00,91.93
1232.00,91.95
1231.00,91.97
1230.00,91.99
1229.00,92.02
1228.00,92.06
1227.00,92.11
1226.00,92.17
1225.00,92.25
1224.00,92.35
1223.00,92.47
1222.00,92.60
1221.00,92.73
1220.00,92.86
1219.00,92.98
1218.00,93.08
1217.00,93.16
1216.00,93.23
1215.00,93.30
1214.00,93.34
1213.00,93.37
1212.00,93.36
1211.00,93.33
1210.00,93.26
1209.00,93.17
1208.00,93.07
1207.00,92.97
1206.00,92.85
1205.00,92.71
1204.00,92.57
1203.00,92.45
1202.00,92.35
1201.00,92.28
1200.00,92.23
1199.00,92.20
1198.00,92.22
1197.00,92.30
1196.00,92.42
1195.00,92.57
1194.00,92.73
1193.00,92.90
1192.00,93.08
1191.00,93.26
1190.00,93.41
1189.00,93.54
1188.00,93.64
1187.00,93.72
1186.00,93.79
1185.00,93.83
1184.00,93.84
1183.00,93.80
1182.00,93.71
1181.00,93.59
1180.00,93.46
1179.00,93.34
1178.00,93.20
1177.00,93.05
1176.00,92.87
1175.00,92.67
1174.00,92.44
1173.00,92.20
1172.00,91.94
1171.00,91.66
1170.00,91.34
1169.00,90.98
1168.00,90.59
1167.00,90.17
1166.00,89.76
1165.00,89.35
1164.00,88.95
1163.00,88.57
1162.00,88.24
1161.00,87.94
1160.00,87.68
1159.00,87.49
1158.00,87.37
1157.00,87.31
1156.00,87.31
1155.00,87.35
1154.00,87.44
1153.00,87.57
1152.00,87.72
1151.00,87.89
1150.00,88.06
1149.00,88.23
1148.00,88.41
1147.00,88.58
1146.00,88.73
1145.00,88.85
1144.00,88.92
1143.00,88.96
1142.00,88.98
1141.00,88.98
1140.00,88.96
1139.00,88.91
1138.00,88.81
1137.00,88.66
1136.00,88.46
1135.00,88.25
1134.00,88.03
1133.00,87.80
1132.00,87.55
1131.00,87.29
1130.00,87.03
1129.00,86.77
1128.00,86.49
1127.00,86.21
1126.00,85.93
1125.00,85.64
1124.00,85.34
1123.00,85.04
1122.00,84.75
1121.00,84.46
1120.00,84.18
1119.00,83.91
1118.00,83.68
1117.00,83.47
1116.00,83.30
1115.00,83.15
1114.00,83.01
1113.00,82.86
1112.00,82.72
1111.00,82.59
1110.00,82.49
1109.00,82.39
1108.00,82.28
1107.00,82.16
1106.00,82.03
1105.00,81.86
1104.00,81.65
1103.00,81.40
1102.00,81.14
1101.00,80.86
1100.00,80.57
1099.00,80.28
1098.00,80.01
1097.00,79.75
1096.00,79.50
1095.00,79.30
1094.00,79.11
1093.00,78.91
1092.00,78.69
1091.00,78.49
1090.00,78.32
1089.00,78.17
1088.00,78.02
1087.00,77.85
1086.00,77.66
1085.00,77.47
1084.00,77.28
1083.00,77.12
1082.00,76.96
1081.00,76.79
1080.00,76.60
1079.00,76.40
1078.00,76.20
1077.00,75.98
1076.00,75.73
1075.00,75.46
1074.00,75.20
1073.00,74.95
1072.00,74.73
1071.00,74.55
1070.00,74.37
1069.00,74.18
1068.00,73.97
1067.00,73.75
1066.00,73.53
1065.00,73.28
1064.00,73.00
1063.00,72.72
1062.00,72.46
1061.00,72.23
1060.00,72.01
1059.00,71.81
1058.00,71.63
1057.00,71.45
1056.00,71.28
1055.00,71.13
1054.00,70.99
1053.00,70.85
1052.00,70.72
1051.00,70.61
1050.00,70.53
1049.00,70.45
1048.00,70.34
1047.00,70.23
1046.00,70.12
1045.00,70.00
1044.00,69.87
1043.00,69.76
1042.00,69.66
1041.00,69.57
1040.00,69.46
1039.00,69.35
1038.00,69.23
1037.00,69.06
1036.00,68.86
1035.00,68.63
1034.00,68.41
1033.00,68.18
1032.00,67.94
1031.00,67.69
1030.00,67.44
1029.00,67.18
1028.00,66.92
1027.00,66.68
1026.00,66.48
1025.00,66.30
1024.00,66.12
1023.00,65.98
1022.00,65.88
1021.00,65.80
1020.00,65.73
1019.00,65.69
1018.00,65.69
1017.00,65.73
1016.00,65.82
1015.00,65.94
1014.00,66.10
1013.00,66.28
1012.00,66.46
1011.00,66.65
1010.00,66.85
1009.00,67.05
1008.00,67.24
1007.00,67.42
1006.00,67.59
1005.00,67.74
1004.00,67.85
1003.00,67.94
1002.00,68.00
1001.00,68.03
1000.00,68.03
999.00,68.01
998.00,67.99
997.00,67.98
996.00,68.00
995.00,68.06
994.00,68.16
993.00,68.29
992.00,68.45
991.00,68.67
990.00,68.95
989.00,69.27
988.00,69.62
987.00,70.02
986.00,70.48
985.00,70.98
984.00,71.50
983.00,72.04
982.00,72.60
981.00,73.14
980.00,73.66
979.00,74.17
978.00,74.66
977.00,75.12
976.00,75.54
975.00,75.92
974.00,76.27
973.00,76.59
972.00,76.90
971.00,77.19
970.00,77.47
969.00,77.74
968.00,77.99
967.00,78.22
966.00,78.44
965.00,78.66
964.00,78.88
963.00,79.11
962.00,79.34
961.00,79.56
960.00,79.77
959.00,79.99
958.00,80.23
957.00,80.48
956.00,80.74
955.00,81.01
954.00,81.29
953.00,81.55
952.00,81.77
951.00,81.97
950.00,82.16
949.00,82.38
948.00,82.59
947.00,82.81
946.00,83.02
945.00,83.22
944.00,83.40
943.00,83.56
942.00,83.71
941.00,83.85
940.00,83.98
939.00,84.11
938.00,84.22
937.00,84.31
936.00,84.40
935.00,84.50
934.00,84.61
933.00,84.73
932.00,84.84
931.00,84.94
930.00,85.02
929.00,85.10
928.00,85.17
927.00,85.23
926.00,85.31
925.00,85.39
924.00,85.48
923.00,85.57
922.00,85.65
921.00,85.74
920.00,85.83
919.00,85.90
918.00,85.96
917.00,85.99
916.00,86.00
915.00,85.97
914.00,85.93
913.00,85.87
912.00,85.80
911.00,85.70
910.00,85.59
909.00,85.46
908.00,85.31
907.00,85.15
906.00,84.98
905.00,84.80
904.00,84.61
903.00,84.41
902.00,84.20
901.00,84.00
900.00,83.81
899.00,83.63
