Created as New Dataset,191 FMC American Viscose
cm-1,%T
2457.00,95.74
2456.00,95.74
2455.00,95.75
2454.00,95.76
2453.00,95.76
2452.00,95.75
2451.00,95.74
2450.00,95.75
2449.00,95.77
2448.00,95.78
2447.00,95.79
2446.00,95.79
2445.00,95.80
2444.00,95.80
2443.00,95.80
2442.00,95.81
2441.00,95.82
2440.00,95.82
2439.00,95.82
2438.00,95.82
2437.00,95.82
2436.00,95.83
2435.00,95.84
2434.00,95.84
2433.00,95.85
2432.00,95.85
2431.00,95.85
2430.00,95.85
2429.00,95.86
2428.00,95.87
2427.00,95.88
2426.00,95.89
2425.00,95.89
2424.00,95.90
2423.00,95.92
2422.00,95.93
2421.00,95.94
2420.00,95.94
2419.00,95.95
2418.00,95.94
2417.00,95.93
2416.00,95.92
2415.00,95.91
2414.00,95.89
2413.00,95.88
2412.00,95.89
2411.00,95.91
2410.00,95.93
2409.00,95.96
2408.00,95.98
2407.00,96.00
2406.00,96.01
2405.00,96.01
2404.00,96.01
2403.00,96.02
2402.00,96.02
2401.00,96.01
2400.00,96.01
2399.00,96.01
2398.00,96.02
2397.00,96.04
2396.00,96.07
2395.00,96.10
2394.00,96.12
2393.00,96.11
2392.00,96.10
2391.00,96.10
2390.00,96.11
2389.00,96.12
2388.00,96.13
2387.00,96.13
2386.00,96.12
2385.00,96.12
2384.00,96.14
2383.00,96.18
2382.00,96.22
2381.00,96.25
2380.00,96.28
2379.00,96.30
2378.00,96.31
2377.00,96.30
2376.00,96.30
2375.00,96.30
2374.00,96.30
2373.00,96.27
2372.00,96.23
2371.00,96.21
2370.00,96.25
2369.00,96.32
2368.00,96.38
2367.00,96.39
2366.00,96.38
2365.00,96.37
2364.00,96.36
2363.00,96.36
2362.00,96.35
2361.00,96.36
2360.00,96.39
2359.00,96.43
2358.00,96.44
2357.00,96.41
2356.00,96.35
2355.00,96.32
2354.00,96.34
2353.00,96.38
2352.00,96.40
2351.00,96.41
2350.00,96.41
2349.00,96.42
2348.00,96.44
2347.00,96.47
2346.00,96.51
2345.00,96.53
2344.00,96.54
2343.00,96.51
2342.00,96.45
2341.00,96.39
2340.00,96.34
2339.00,96.31
2338.00,96.30
2337.00,96.32
2336.00,96.35
2335.00,96.35
2334.00,96.35
2333.00,96.34
2332.00,96.35
2331.00,96.36
2330.00,96.37
2329.00,96.36
2328.00,96.33
2327.00,96.28
2326.00,96.22
2325.00,96.15
2324.00,96.12
2323.00,96.12
2322.00,96.14
2321.00,96.17
2320.00,96.19
2319.00,96.19
2318.00,96.16
2317.00,96.11
2316.00,96.05
2315.00,96.02
2314.00,96.01
2313.00,96.00
2312.00,95.99
2311.00,95.98
2310.00,95.98
2309.00,95.98
2308.00,95.99
2307.00,96.00
2306.00,96.00
2305.00,95.98
2304.00,95.96
2303.00,95.93
2302.00,95.92
2301.00,95.94
2300.00,95.95
2299.00,95.94
2298.00,95.91
2297.00,95.88
2296.00,95.85
2295.00,95.83
2294.00,95.82
2293.00,95.80
2292.00,95.77
2291.00,95.75
2290.00,95.72
2289.00,95.70
2288.00,95.68
2287.00,95.66
2286.00,95.64
2285.00,95.62
2284.00,95.60
2283.00,95.57
2282.00,95.55
2281.00,95.54
2280.00,95.52
2279.00,95.52
2278.00,95.51
2277.00,95.52
2276.00,95.54
2275.00,95.56
2274.00,95.55
2273.00,95.53
2272.00,95.49
2271.00,95.44
2270.00,95.41
2269.00,95.40
2268.00,95.42
2267.00,95.42
2266.00,95.40
2265.00,95.38
2264.00,95.36
2263.00,95.38
2262.00,95.39
2261.00,95.38
2260.00,95.33
2259.00,95.27
2258.00,95.22
2257.00,95.20
2256.00,95.20
2255.00,95.21
2254.00,95.20
2253.00,95.18
2252.00,95.17
2251.00,95.19
2250.00,95.23
2249.00,95.25
2248.00,95.23
2247.00,95.18
2246.00,95.12
2245.00,95.07
2244.00,95.05
2243.00,95.04
2242.00,95.04
2241.00,95.06
2240.00,95.09
2239.00,95.11
2238.00,95.13
2237.00,95.13
2236.00,95.13
2235.00,95.14
2234.00,95.15
2233.00,95.13
2232.00,95.11
2231.00,95.09
2230.00,95.08
2229.00,95.07
2228.00,95.05
2227.00,95.01
2226.00,94.96
2225.00,94.90
2224.00,94.84
2223.00,94.80
2222.00,94.78
2221.00,94.80
2220.00,94.84
2219.00,94.87
2218.00,94.88
2217.00,94.86
2216.00,94.83
2215.00,94.79
2214.00,94.77
2213.00,94.77
2212.00,94.76
2211.00,94.75
2210.00,94.73
2209.00,94.71
2208.00,94.70
2207.00,94.69
2206.00,94.67
2205.00,94.65
2204.00,94.64
2203.00,94.66
2202.00,94.66
2201.00,94.63
2200.00,94.60
2199.00,94.59
2198.00,94.61
2197.00,94.64
2196.00,94.66
2195.00,94.65
2194.00,94.63
2193.00,94.60
2192.00,94.59
2191.00,94.58
2190.00,94.57
2189.00,94.54
2188.00,94.46
2187.00,94.36
2186.00,94.25
2185.00,94.19
2184.00,94.21
2183.00,94.26
2182.00,94.29
2181.00,94.29
2180.00,94.28
2179.00,94.30
2178.00,94.35
2177.00,94.40
2176.00,94.42
2175.00,94.39
2174.00,94.32
2173.00,94.26
2172.00,94.25
2171.00,94.28
2170.00,94.32
2169.00,94.33
2168.00,94.30
2167.00,94.22
2166.00,94.13
2165.00,94.02
2164.00,93.91
2163.00,93.81
2162.00,93.72
2161.00,93.70
2160.00,93.78
2159.00,93.95
2158.00,94.12
2157.00,94.23
2156.00,94.28
2155.00,94.34
2154.00,94.42
2153.00,94.49
2152.00,94.56
2151.00,94.62
2150.00,94.67
2149.00,94.69
2148.00,94.69
2147.00,94.69
2146.00,94.71
2145.00,94.73
2144.00,94.75
2143.00,94.77
2142.00,94.80
2141.00,94.84
2140.00,94.88
2139.00,94.90
2138.00,94.91
2137.00,94.93
2136.00,94.95
2135.00,94.99
2134.00,95.03
2133.00,95.06
2132.00,95.08
2131.00,95.11
2130.00,95.15
2129.00,95.20
2128.00,95.24
2127.00,95.26
2126.00,95.28
2125.00,95.29
2124.00,95.31
2123.00,95.31
2122.00,95.30
2121.00,95.26
2120.00,95.21
2119.00,95.16
2118.00,95.15
2117.00,95.17
2116.00,95.21
2115.00,95.24
2114.00,95.22
2113.00,95.19
2112.00,95.18
2111.00,95.21
2110.00,95.26
2109.00,95.30
2108.00,95.30
2107.00,95.28
2106.00,95.23
2105.00,95.17
2104.00,95.14
2103.00,95.13
2102.00,95.15
2101.00,95.15
2100.00,95.15
2099.00,95.16
2098.00,95.19
2097.00,95.24
2096.00,95.29
2095.00,95.34
2094.00,95.36
2093.00,95.35
2092.00,95.33
2091.00,95.30
2090.00,95.26
2089.00,95.22
2088.00,95.17
2087.00,95.15
2086.00,95.15
2085.00,95.18
2084.00,95.21
2083.00,95.23
2082.00,95.21
2081.00,95.18
2080.00,95.14
2079.00,95.12
2078.00,95.11
2077.00,95.10
2076.00,95.11
2075.00,95.11
2074.00,95.09
2073.00,95.07
2072.00,95.06
2071.00,95.06
2070.00,95.06
2069.00,95.04
2068.00,95.00
2067.00,94.97
2066.00,94.97
2065.00,94.97
2064.00,94.98
2063.00,95.00
2062.00,95.03
2061.00,95.05
2060.00,95.04
2059.00,95.01
2058.00,94.97
2057.00,94.94
2056.00,94.92
2055.00,94.91
2054.00,94.89
2053.00,94.88
2052.00,94.89
2051.00,94.90
2050.00,94.91
2049.00,94.88
2048.00,94.80
2047.00,94.70
2046.00,94.61
2045.00,94.56
2044.00,94.56
2043.00,94.58
2042.00,94.61
2041.00,94.60
2040.00,94.55
2039.00,94.46
2038.00,94.38
2037.00,94.32
2036.00,94.30
2035.00,94.33
2034.00,94.40
2033.00,94.49
2032.00,94.56
2031.00,94.60
2030.00,94.63
2029.00,94.64
2028.00,94.62
2027.00,94.56
2026.00,94.46
2025.00,94.39
2024.00,94.35
2023.00,94.39
2022.00,94.47
2021.00,94.56
2020.00,94.61
2019.00,94.60
2018.00,94.55
2017.00,94.51
2016.00,94.52
2015.00,94.56
2014.00,94.60
2013.00,94.63
2012.00,94.64
2011.00,94.63
2010.00,94.63
2009.00,94.63
2008.00,94.64
2007.00,94.67
2006.00,94.71
2005.00,94.73
2004.00,94.72
2003.00,94.67
2002.00,94.64
2001.00,94.69
2000.00,94.79
1999.00,94.87
1998.00,94.87
1997.00,94.82
1996.00,94.78
1995.00,94.76
1994.00,94.75
1993.00,94.73
1992.00,94.72
1991.00,94.73
1990.00,94.75
1989.00,94.77
1988.00,94.77
1987.00,94.75
1986.00,94.71
1985.00,94.67
1984.00,94.64
1983.00,94.62
1982.00,94.62
1981.00,94.62
1980.00,94.61
1979.00,94.62
1978.00,94.65
1977.00,94.70
1976.00,94.74
1975.00,94.76
1974.00,94.77
1973.00,94.79
1972.00,94.79
1971.00,94.80
1970.00,94.81
1969.00,94.84
1968.00,94.89
1967.00,94.96
1966.00,95.02
1965.00,95.08
1964.00,95.10
1963.00,95.09
1962.00,95.06
1961.00,95.05
1960.00,95.09
1959.00,95.14
1958.00,95.16
1957.00,95.16
1956.00,95.17
1955.00,95.20
1954.00,95.24
1953.00,95.26
1952.00,95.28
1951.00,95.30
1950.00,95.33
1949.00,95.36
1948.00,95.37
1947.00,95.35
1946.00,95.33
1945.00,95.32
1944.00,95.34
1943.00,95.38
1942.00,95.41
1941.00,95.43
1940.00,95.45
1939.00,95.47
1938.00,95.50
1937.00,95.52
1936.00,95.54
1935.00,95.56
1934.00,95.58
1933.00,95.59
1932.00,95.61
1931.00,95.62
1930.00,95.64
1929.00,95.65
1928.00,95.65
1927.00,95.66
1926.00,95.67
1925.00,95.68
1924.00,95.67
1923.00,95.66
1922.00,95.66
1921.00,95.68
1920.00,95.71
1919.00,95.73
1918.00,95.75
1917.00,95.76
1916.00,95.76
1915.00,95.77
1914.00,95.79
1913.00,95.83
1912.00,95.86
1911.00,95.86
1910.00,95.84
1909.00,95.81
1908.00,95.80
1907.00,95.80
1906.00,95.81
1905.00,95.83
1904.00,95.83
1903.00,95.84
1902.00,95.86
1901.00,95.88
1900.00,95.90
1899.00,95.92
1898.00,95.92
1897.00,95.92
1896.00,95.90
1895.00,95.88
1894.00,95.86
1893.00,95.85
1892.00,95.83
1891.00,95.83
1890.00,95.85
1889.00,95.89
1888.00,95.93
1887.00,95.96
1886.00,95.98
1885.00,95.98
1884.00,95.98
1883.00,95.99
1882.00,96.02
1881.00,96.04
1880.00,96.04
1879.00,96.02
1878.00,96.02
1877.00,96.03
1876.00,96.05
1875.00,96.07
1874.00,96.09
1873.00,96.08
1872.00,96.06
1871.00,96.04
1870.00,96.04
1869.00,96.07
1868.00,96.11
1867.00,96.14
1866.00,96.16
1865.00,96.16
1864.00,96.16
1863.00,96.16
1862.00,96.16
1861.00,96.14
1860.00,96.12
1859.00,96.10
1858.00,96.09
1857.00,96.09
1856.00,96.10
1855.00,96.11
1854.00,96.12
1853.00,96.14
1852.00,96.16
1851.00,96.18
1850.00,96.18
1849.00,96.17
1848.00,96.17
1847.00,96.17
1846.00,96.18
1845.00,96.19
1844.00,96.19
1843.00,96.20
1842.00,96.21
1841.00,96.22
1840.00,96.23
1839.00,96.23
1838.00,96.23
1837.00,96.24
1836.00,96.26
1835.00,96.29
1834.00,96.29
1833.00,96.27
1832.00,96.23
1831.00,96.20
1830.00,96.20
1829.00,96.23
1828.00,96.25
1827.00,96.26
1826.00,96.26
1825.00,96.26
1824.00,96.26
1823.00,96.26
1822.00,96.26
1821.00,96.28
1820.00,96.29
1819.00,96.32
1818.00,96.33
1817.00,96.34
1816.00,96.34
1815.00,96.34
1814.00,96.34
1813.00,96.33
1812.00,96.34
1811.00,96.34
1810.00,96.35
1809.00,96.37
1808.00,96.38
1807.00,96.39
1806.00,96.39
1805.00,96.38
1804.00,96.37
1803.00,96.36
1802.00,96.37
1801.00,96.38
1800.00,96.39
1799.00,96.39
1798.00,96.39
1797.00,96.39
1796.00,96.41
1795.00,96.42
1794.00,96.43
1793.00,96.42
1792.00,96.40
1791.00,96.40
1790.00,96.39
1789.00,96.39
1788.00,96.38
1787.00,96.37
1786.00,96.37
1785.00,96.38
1784.00,96.39
1783.00,96.40
1782.00,96.40
1781.00,96.40
1780.00,96.42
1779.00,96.43
1778.00,96.44
1777.00,96.44
1776.00,96.43
1775.00,96.42
1774.00,96.40
1773.00,96.40
1772.00,96.40
1771.00,96.41
1770.00,96.42
1769.00,96.42
1768.00,96.41
1767.00,96.40
1766.00,96.39
1765.00,96.39
1764.00,96.38
1763.00,96.38
1762.00,96.38
1761.00,96.38
1760.00,96.39
1759.00,96.39
1758.00,96.40
1757.00,96.41
1756.00,96.42
1755.00,96.42
1754.00,96.41
1753.00,96.39
1752.00,96.37
1751.00,96.35
1750.00,96.32
1749.00,96.31
1748.00,96.32
1747.00,96.35
1746.00,96.38
1745.00,96.39
1744.00,96.40
1743.00,96.40
1742.00,96.40
1741.00,96.39
1740.00,96.38
1739.00,96.37
1738.00,96.37
1737.00,96.36
1736.00,96.37
1735.00,96.37
1734.00,96.37
1733.00,96.34
1732.00,96.32
1731.00,96.30
1730.00,96.30
1729.00,96.31
1728.00,96.32
1727.00,96.32
1726.00,96.31
1725.00,96.30
1724.00,96.29
1723.00,96.30
1722.00,96.30
1721.00,96.29
1720.00,96.27
1719.00,96.25
1718.00,96.23
1717.00,96.21
1716.00,96.20
1715.00,96.19
1714.00,96.18
1713.00,96.18
1712.00,96.17
1711.00,96.16
1710.00,96.15
1709.00,96.14
1708.00,96.13
1707.00,96.12
1706.00,96.12
1705.00,96.12
1704.00,96.12
1703.00,96.11
1702.00,96.09
1701.00,96.07
1700.00,96.04
1699.00,96.02
1698.00,95.99
1697.00,95.96
1696.00,95.93
1695.00,95.92
1694.00,95.92
1693.00,95.91
1692.00,95.90
1691.00,95.90
1690.00,95.89
1689.00,95.88
1688.00,95.87
1687.00,95.86
1686.00,95.84
1685.00,95.82
1684.00,95.77
1683.00,95.71
1682.00,95.65
1681.00,95.60
1680.00,95.56
1679.00,95.54
1678.00,95.52
1677.00,95.49
1676.00,95.46
1675.00,95.42
1674.00,95.39
1673.00,95.36
1672.00,95.32
1671.00,95.28
1670.00,95.23
1669.00,95.17
1668.00,95.12
1667.00,95.08
1666.00,95.05
1665.00,95.03
1664.00,94.99
1663.00,94.94
1662.00,94.90
1661.00,94.86
1660.00,94.83
1659.00,94.79
1658.00,94.76
1657.00,94.75
1656.00,94.74
1655.00,94.72
1654.00,94.69
1653.00,94.66
1652.00,94.65
1651.00,94.65
1650.00,94.65
1649.00,94.65
1648.00,94.64
1647.00,94.62
1646.00,94.60
1645.00,94.58
1644.00,94.55
1643.00,94.53
1642.00,94.51
1641.00,94.50
1640.00,94.50
1639.00,94.50
1638.00,94.50
1637.00,94.52
1636.00,94.53
1635.00,94.56
1634.00,94.59
1633.00,94.61
1632.00,94.63
1631.00,94.65
1630.00,94.66
1629.00,94.68
1628.00,94.70
1627.00,94.72
1626.00,94.73
1625.00,94.74
1624.00,94.76
1623.00,94.79
1622.00,94.82
1621.00,94.85
1620.00,94.88
1619.00,94.91
1618.00,94.95
1617.00,95.00
1616.00,95.05
1615.00,95.09
1614.00,95.11
1613.00,95.12
1612.00,95.15
1611.00,95.18
1610.00,95.23
1609.00,95.27
1608.00,95.31
1607.00,95.34
1606.00,95.36
1605.00,95.38
1604.00,95.41
1603.00,95.43
1602.00,95.45
1601.00,95.46
1600.00,95.47
1599.00,95.49
1598.00,95.51
1597.00,95.55
1596.00,95.58
1595.00,95.61
1594.00,95.63
1593.00,95.65
1592.00,95.66
1591.00,95.66
1590.00,95.66
1589.00,95.67
1588.00,95.67
1587.00,95.68
1586.00,95.71
1585.00,95.75
1584.00,95.79
1583.00,95.81
1582.00,95.83
1581.00,95.83
1580.00,95.84
1579.00,95.86
1578.00,95.89
1577.00,95.92
1576.00,95.93
1575.00,95.93
1574.00,95.93
1573.00,95.93
1572.00,95.93
1571.00,95.94
1570.00,95.95
1569.00,95.96
1568.00,95.98
1567.00,95.99
1566.00,96.01
1565.00,96.03
1564.00,96.04
1563.00,96.05
1562.00,96.05
1561.00,96.05
1560.00,96.04
1559.00,96.02
1558.00,96.00
1557.00,95.98
1556.00,95.98
1555.00,95.99
1554.00,96.00
1553.00,96.01
1552.00,96.00
1551.00,95.99
1550.00,96.00
1549.00,96.01
1548.00,96.01
1547.00,95.99
1546.00,95.97
1545.00,95.96
1544.00,95.96
1543.00,95.99
1542.00,96.04
1541.00,96.07
1540.00,96.07
1539.00,96.06
1538.00,96.05
1537.00,96.05
1536.00,96.04
1535.00,96.03
1534.00,96.03
1533.00,96.04
1532.00,96.06
1531.00,96.08
1530.00,96.08
1529.00,96.08
1528.00,96.07
1527.00,96.09
1526.00,96.12
1525.00,96.15
1524.00,96.17
1523.00,96.18
1522.00,96.20
1521.00,96.21
1520.00,96.20
1519.00,96.18
1518.00,96.15
1517.00,96.14
1516.00,96.15
1515.00,96.16
1514.00,96.17
1513.00,96.17
1512.00,96.16
1511.00,96.16
1510.00,96.16
1509.00,96.15
1508.00,96.14
1507.00,96.11
1506.00,96.09
1505.00,96.07
1504.00,96.06
1503.00,96.05
1502.00,96.05
1501.00,96.04
1500.00,96.03
1499.00,96.02
1498.00,96.00
1497.00,95.98
1496.00,95.94
1495.00,95.91
1494.00,95.90
1493.00,95.88
1492.00,95.85
1491.00,95.82
1490.00,95.78
1489.00,95.74
1488.00,95.69
1487.00,95.65
1486.00,95.59
1485.00,95.53
1484.00,95.47
1483.00,95.40
1482.00,95.33
1481.00,95.26
1480.00,95.20
1479.00,95.14
1478.00,95.07
1477.00,95.00
1476.00,94.91
1475.00,94.82
1474.00,94.72
1473.00,94.61
1472.00,94.52
1471.00,94.45
1470.00,94.38
1469.00,94.29
1468.00,94.19
1467.00,94.10
1466.00,94.05
1465.00,94.03
1464.00,94.02
1463.00,94.00
1462.00,93.97
1461.00,93.93
1460.00,93.89
1459.00,93.84
1458.00,93.79
1457.00,93.74
1456.00,93.68
1455.00,93.65
1454.00,93.61
1453.00,93.56
1452.00,93.52
1451.00,93.46
1450.00,93.41
1449.00,93.35
1448.00,93.29
1447.00,93.25
1446.00,93.21
1445.00,93.18
1444.00,93.15
1443.00,93.12
1442.00,93.09
1441.00,93.06
1440.00,93.02
1439.00,92.98
1438.00,92.94
1437.00,92.89
1436.00,92.85
1435.00,92.83
1434.00,92.82
1433.00,92.81
1432.00,92.79
1431.00,92.79
1430.00,92.78
1429.00,92.78
1428.00,92.76
1427.00,92.74
1426.00,92.72
1425.00,92.69
1424.00,92.67
1423.00,92.66
1422.00,92.64
1421.00,92.63
1420.00,92.63
1419.00,92.63
1418.00,92.64
1417.00,92.63
1416.00,92.63
1415.00,92.63
1414.00,92.64
1413.00,92.66
1412.00,92.68
1411.00,92.70
1410.00,92.72
1409.00,92.74
1408.00,92.75
1407.00,92.76
1406.00,92.75
1405.00,92.74
1404.00,92.74
1403.00,92.74
1402.00,92.76
1401.00,92.76
1400.00,92.75
1399.00,92.73
1398.00,92.71
1397.00,92.69
1396.00,92.68
1395.00,92.66
1394.00,92.65
1393.00,92.64
1392.00,92.62
1391.00,92.59
1390.00,92.55
1389.00,92.50
1388.00,92.44
1387.00,92.37
1386.00,92.29
1385.00,92.20
1384.00,92.09
1383.00,91.97
1382.00,91.84
1381.00,91.70
1380.00,91.56
1379.00,91.43
1378.00,91.31
1377.00,91.20
1376.00,91.10
1375.00,91.00
1374.00,90.90
1373.00,90.82
1372.00,90.76
1371.00,90.71
1370.00,90.68
1369.00,90.64
1368.00,90.61
1367.00,90.59
1366.00,90.59
1365.00,90.59
1364.00,90.60
1363.00,90.63
1362.00,90.68
1361.00,90.75
1360.00,90.83
1359.00,90.90
1358.00,90.98
1357.00,91.06
1356.00,91.13
1355.00,91.20
1354.00,91.26
1353.00,91.30
1352.00,91.32
1351.00,91.34
1350.00,91.37
1349.00,91.40
1348.00,91.43
1347.00,91.44
1346.00,91.44
1345.00,91.43
1344.00,91.42
1343.00,91.40
1342.00,91.37
1341.00,91.34
1340.00,91.31
1339.00,91.28
1338.00,91.25
1337.00,91.22
1336.00,91.20
1335.00,91.19
1334.00,91.20
1333.00,91.21
1332.00,91.21
1331.00,91.22
1330.00,91.22
1329.00,91.22
1328.00,91.22
1327.00,91.22
1326.00,91.22
1325.00,91.23
1324.00,91.22
1323.00,91.21
1322.00,91.17
1321.00,91.11
1320.00,91.03
1319.00,90.95
1318.00,90.86
1317.00,90.80
1316.00,90.76
1315.00,90.75
1314.00,90.77
1313.00,90.79
1312.00,90.82
1311.00,90.87
1310.00,90.94
1309.00,91.02
1308.00,91.11
1307.00,91.20
1306.00,91.29
1305.00,91.37
1304.00,91.45
1303.00,91.53
1302.00,91.61
1301.00,91.69
1300.00,91.76
1299.00,91.84
1298.00,91.91
1297.00,91.97
1296.00,92.04
1295.00,92.12
1294.00,92.21
1293.00,92.31
1292.00,92.40
1291.00,92.48
1290.00,92.56
1289.00,92.65
1288.00,92.73
1287.00,92.80
1286.00,92.85
1285.00,92.87
1284.00,92.87
1283.00,92.86
1282.00,92.83
1281.00,92.78
1280.00,92.73
1279.00,92.68
1278.00,92.65
1277.00,92.64
1276.00,92.65
1275.00,92.67
1274.00,92.68
1273.00,92.67
1272.00,92.65
1271.00,92.63
1270.00,92.62
1269.00,92.60
1268.00,92.57
1267.00,92.53
1266.00,92.50
1265.00,92.47
1264.00,92.45
1263.00,92.44
1262.00,92.43
1261.00,92.44
1260.00,92.46
1259.00,92.49
1258.00,92.54
1257.00,92.59
1256.00,92.66
1255.00,92.73
1254.00,92.80
1253.00,92.88
1252.00,92.95
1251.00,93.01
1250.00,93.05
1249.00,93.07
1248.00,93.08
1247.00,93.08
1246.00,93.08
1245.00,93.10
1244.00,93.13
1243.00,93.16
1242.00,93.18
1241.00,93.18
1240.00,93.16
1239.00,93.14
1238.00,93.13
1237.00,93.12
1236.00,93.11
1235.00,93.10
1234.00,93.11
1233.00,93.13
1232.00,93.15
1231.00,93.18
1230.00,93.22
1229.00,93.26
1228.00,93.31
1227.00,93.36
1226.00,93.42
1225.00,93.48
1224.00,93.57
1223.00,93.67
1222.00,93.76
1221.00,93.85
1220.00,93.93
1219.00,93.99
1218.00,94.05
1217.00,94.12
1216.00,94.18
1215.00,94.23
1214.00,94.26
1213.00,94.26
1212.00,94.25
1211.00,94.22
1210.00,94.16
1209.00,94.08
1208.00,93.99
1207.00,93.89
1206.00,93.79
1205.00,93.69
1204.00,93.60
1203.00,93.52
1202.00,93.46
1201.00,93.42
1200.00,93.41
1199.00,93.41
1198.00,93.43
1197.00,93.46
1196.00,93.53
1195.00,93.63
1194.00,93.77
1193.00,93.91
1192.00,94.05
1191.00,94.18
1190.00,94.31
1189.00,94.42
1188.00,94.52
1187.00,94.58
1186.00,94.59
1185.00,94.58
1184.00,94.55
1183.00,94.51
1182.00,94.46
1181.00,94.39
1180.00,94.30
1179.00,94.19
1178.00,94.07
1177.00,93.92
1176.00,93.76
1175.00,93.59
1174.00,93.40
1173.00,93.17
1172.00,92.91
1171.00,92.64
1170.00,92.34
1169.00,92.04
1168.00,91.71
1167.00,91.38
1166.00,91.02
1165.00,90.65
1164.00,90.27
1163.00,89.93
1162.00,89.61
1161.00,89.32
1160.00,89.07
1159.00,88.85
1158.00,88.70
1157.00,88.62
1156.00,88.58
1155.00,88.59
1154.00,88.65
1153.00,88.74
1152.00,88.86
1151.00,89.00
1150.00,89.15
1149.00,89.31
1148.00,89.48
1147.00,89.66
1146.00,89.84
1145.00,90.00
1144.00,90.13
1143.00,90.23
1142.00,90.31
1141.00,90.35
1140.00,90.36
1139.00,90.33
1138.00,90.27
1137.00,90.17
1136.00,90.04
1135.00,89.89
1134.00,89.71
1133.00,89.51
1132.00,89.29
1131.00,89.07
1130.00,88.85
1129.00,88.63
1128.00,88.41
1127.00,88.17
1126.00,87.94
1125.00,87.69
1124.00,87.43
1123.00,87.18
1122.00,86.93
1121.00,86.67
1120.00,86.42
1119.00,86.17
1118.00,85.94
1117.00,85.71
1116.00,85.50
1115.00,85.30
1114.00,85.11
1113.00,84.91
1112.00,84.73
1111.00,84.58
1110.00,84.47
1109.00,84.38
1108.00,84.29
1107.00,84.21
1106.00,84.11
1105.00,83.99
1104.00,83.84
1103.00,83.67
1102.00,83.50
1101.00,83.32
1100.00,83.11
1099.00,82.90
1098.00,82.69
1097.00,82.49
1096.00,82.32
1095.00,82.18
1094.00,82.06
1093.00,81.97
1092.00,81.87
1091.00,81.75
1090.00,81.62
1089.00,81.49
1088.00,81.36
1087.00,81.23
1086.00,81.09
1085.00,80.93
1084.00,80.78
1083.00,80.60
1082.00,80.40
1081.00,80.17
1080.00,79.92
1079.00,79.67
1078.00,79.43
1077.00,79.19
1076.00,78.94
1075.00,78.69
1074.00,78.44
1073.00,78.19
1072.00,77.95
1071.00,77.71
1070.00,77.48
1069.00,77.23
1068.00,76.96
1067.00,76.67
1066.00,76.37
1065.00,76.09
1064.00,75.83
1063.00,75.60
1062.00,75.38
1061.00,75.14
1060.00,74.90
1059.00,74.70
1058.00,74.54
1057.00,74.41
1056.00,74.28
1055.00,74.17
1054.00,74.07
1053.00,73.99
1052.00,73.92
1051.00,73.85
1050.00,73.78
1049.00,73.71
1048.00,73.64
1047.00,73.59
1046.00,73.54
1045.00,73.47
1044.00,73.39
1043.00,73.31
1042.00,73.24
1041.00,73.17
1040.00,73.11
1039.00,73.04
1038.00,72.97
1037.00,72.87
1036.00,72.75
1035.00,72.61
1034.00,72.45
1033.00,72.27
1032.00,72.06
1031.00,71.84
1030.00,71.60
1029.00,71.37
1028.00,71.14
1027.00,70.92
1026.00,70.72
1025.00,70.54
1024.00,70.37
1023.00,70.20
1022.00,70.04
1021.00,69.89
1020.00,69.77
1019.00,69.70
1018.00,69.67
1017.00,69.68
1016.00,69.72
1015.00,69.81
1014.00,69.93
1013.00,70.07
1012.00,70.24
1011.00,70.44
1010.00,70.67
1009.00,70.90
1008.00,71.10
1007.00,71.28
1006.00,71.44
1005.00,71.57
1004.00,71.67
1003.00,71.74
1002.00,71.76
1001.00,71.74
1000.00,71.67
999.00,71.60
998.00,71.52
997.00,71.43
996.00,71.34
995.00,71.29
994.00,71.28
993.00,71.31
992.00,71.38
991.00,71.52
990.00,71.73
989.00,72.00
988.00,72.32
987.00,72.69
986.00,73.09
985.00,73.53
984.00,73.99
983.00,74.47
982.00,74.96
981.00,75.45
980.00,75.95
979.00,76.43
978.00,76.90
977.00,77.32
976.00,77.70
975.00,78.05
974.00,78.38
973.00,78.69
972.00,78.97
971.00,79.22
970.00,79.45
969.00,79.66
968.00,79.87
967.00,80.09
966.00,80.30
965.00,80.49
964.00,80.67
963.00,80.86
962.00,81.06
961.00,81.28
960.00,81.51
959.00,81.74
958.00,81.96
957.00,82.17
956.00,82.37
955.00,82.59
954.00,82.84
953.00,83.08
952.00,83.32
951.00,83.53
950.00,83.75
949.00,83.97
948.00,84.18
947.00,84.38
946.00,84.56
945.00,84.72
944.00,84.87
943.00,85.01
942.00,85.15
941.00,85.28
940.00,85.40
939.00,85.51
938.00,85.62
937.00,85.72
936.00,85.83
935.00,85.92
934.00,86.02
933.00,86.13
932.00,86.24
931.00,86.35
930.00,86.44
929.00,86.51
928.00,86.57
927.00,86.65
926.00,86.74
925.00,86.83
924.00,86.91
923.00,87.01
922.00,87.11
921.00,87.22
920.00,87.31
919.00,87.38
918.00,87.41
917.00,87.43
916.00,87.45
915.00,87.47
914.00,87.47
913.00,87.45
912.00,87.40
911.00,87.35
910.00,87.27
909.00,87.17
908.00,87.05
907.00,86.91
906.00,86.77
905.00,86.60
904.00,86.42
903.00,86.23
902.00,86.04
901.00,85.87
900.00,85.70
899.00,85.54
898.00,85.39
897.00,85.26
896.00,85.17
895.00,85.13
894.00,85.12
