Created as New Dataset,24 Du Pont
cm-1,%T
3648.00,98.12
3647.00,98.13
3646.00,98.14
3645.00,98.16
3644.00,98.17
3643.00,98.20
3642.00,98.21
3641.00,98.22
3640.00,98.22
3639.00,98.21
3638.00,98.20
3637.00,98.21
3636.00,98.22
3635.00,98.24
3634.00,98.25
3633.00,98.26
3632.00,98.26
3631.00,98.25
3630.00,98.23
3629.00,98.22
3628.00,98.21
3627.00,98.21
3626.00,98.22
3625.00,98.23
3624.00,98.24
3623.00,98.23
3622.00,98.20
3621.00,98.16
3620.00,98.13
3619.00,98.13
3618.00,98.13
3617.00,98.13
3616.00,98.13
3615.00,98.16
3614.00,98.20
3613.00,98.22
3612.00,98.23
3611.00,98.21
3610.00,98.18
3609.00,98.16
3608.00,98.16
3607.00,98.19
3606.00,98.22
3605.00,98.23
3604.00,98.22
3603.00,98.19
3602.00,98.16
3601.00,98.16
3600.00,98.16
3599.00,98.17
3598.00,98.18
3597.00,98.17
3596.00,98.17
3595.00,98.18
3594.00,98.21
3593.00,98.22
3592.00,98.23
3591.00,98.21
3590.00,98.18
3589.00,98.15
3588.00,98.15
3587.00,98.17
3586.00,98.21
3585.00,98.24
3584.00,98.27
3583.00,98.29
3582.00,98.30
3581.00,98.32
3580.00,98.33
3579.00,98.34
3578.00,98.34
3577.00,98.32
3576.00,98.30
3575.00,98.29
3574.00,98.30
3573.00,98.32
3572.00,98.34
3571.00,98.33
3570.00,98.31
3569.00,98.26
3568.00,98.22
3567.00,98.21
3566.00,98.22
3565.00,98.25
3564.00,98.27
3563.00,98.30
3562.00,98.32
3561.00,98.34
3560.00,98.34
3559.00,98.34
3558.00,98.34
3557.00,98.35
3556.00,98.35
3555.00,98.33
3554.00,98.31
3553.00,98.28
3552.00,98.27
3551.00,98.29
3550.00,98.32
3549.00,98.34
3548.00,98.34
3547.00,98.32
3546.00,98.30
3545.00,98.27
3544.00,98.25
3543.00,98.24
3542.00,98.23
3541.00,98.24
3540.00,98.25
3539.00,98.26
3538.00,98.27
3537.00,98.29
3536.00,98.32
3535.00,98.33
3534.00,98.35
3533.00,98.36
3532.00,98.38
3531.00,98.41
3530.00,98.44
3529.00,98.43
3528.00,98.41
3527.00,98.38
3526.00,98.35
3525.00,98.34
3524.00,98.35
3523.00,98.38
3522.00,98.39
3521.00,98.40
3520.00,98.40
3519.00,98.41
3518.00,98.41
3517.00,98.42
3516.00,98.42
3515.00,98.42
3514.00,98.42
3513.00,98.42
3512.00,98.42
3511.00,98.40
3510.00,98.38
3509.00,98.36
3508.00,98.36
3507.00,98.36
3506.00,98.37
3505.00,98.38
3504.00,98.38
3503.00,98.39
3502.00,98.38
3501.00,98.36
3500.00,98.34
3499.00,98.34
3498.00,98.36
3497.00,98.40
3496.00,98.43
3495.00,98.44
3494.00,98.46
3493.00,98.47
3492.00,98.48
3491.00,98.49
3490.00,98.50
3489.00,98.50
3488.00,98.49
3487.00,98.48
3486.00,98.46
3485.00,98.45
3484.00,98.45
3483.00,98.45
3482.00,98.45
3481.00,98.45
3480.00,98.46
3479.00,98.46
3478.00,98.45
3477.00,98.45
3476.00,98.44
3475.00,98.44
3474.00,98.45
3473.00,98.45
3472.00,98.46
3471.00,98.47
3470.00,98.46
3469.00,98.46
3468.00,98.47
3467.00,98.48
3466.00,98.49
3465.00,98.49
3464.00,98.48
3463.00,98.47
3462.00,98.47
3461.00,98.46
3460.00,98.45
3459.00,98.43
3458.00,98.42
3457.00,98.42
3456.00,98.43
3455.00,98.44
3454.00,98.45
3453.00,98.45
3452.00,98.46
3451.00,98.46
3450.00,98.47
3449.00,98.46
3448.00,98.44
3447.00,98.43
3446.00,98.42
3445.00,98.43
3444.00,98.45
3443.00,98.48
3442.00,98.49
3441.00,98.49
3440.00,98.48
3439.00,98.47
3438.00,98.47
3437.00,98.50
3436.00,98.52
3435.00,98.53
3434.00,98.50
3433.00,98.47
3432.00,98.45
3431.00,98.45
3430.00,98.47
3429.00,98.49
3428.00,98.50
3427.00,98.50
3426.00,98.50
3425.00,98.49
3424.00,98.46
3423.00,98.43
3422.00,98.41
3421.00,98.42
3420.00,98.45
3419.00,98.48
3418.00,98.49
3417.00,98.48
3416.00,98.47
3415.00,98.48
3414.00,98.51
3413.00,98.54
3412.00,98.56
3411.00,98.58
3410.00,98.59
3409.00,98.58
3408.00,98.57
3407.00,98.55
3406.00,98.53
3405.00,98.51
3404.00,98.51
3403.00,98.51
3402.00,98.52
3401.00,98.53
3400.00,98.54
3399.00,98.55
3398.00,98.55
3397.00,98.54
3396.00,98.53
3395.00,98.52
3394.00,98.51
3393.00,98.51
3392.00,98.50
3391.00,98.50
3390.00,98.50
3389.00,98.50
3388.00,98.50
3387.00,98.50
3386.00,98.51
3385.00,98.51
3384.00,98.51
3383.00,98.50
3382.00,98.48
3381.00,98.47
3380.00,98.48
3379.00,98.49
3378.00,98.51
3377.00,98.53
3376.00,98.53
3375.00,98.54
3374.00,98.56
3373.00,98.58
3372.00,98.59
3371.00,98.58
3370.00,98.57
3369.00,98.55
3368.00,98.54
3367.00,98.54
3366.00,98.55
3365.00,98.58
3364.00,98.59
3363.00,98.59
3362.00,98.56
3361.00,98.54
3360.00,98.52
3359.00,98.52
3358.00,98.52
3357.00,98.52
3356.00,98.52
3355.00,98.52
3354.00,98.52
3353.00,98.52
3352.00,98.50
3351.00,98.49
3350.00,98.49
3349.00,98.50
3348.00,98.51
3347.00,98.52
3346.00,98.53
3345.00,98.53
3344.00,98.52
3343.00,98.50
3342.00,98.49
3341.00,98.48
3340.00,98.50
3339.00,98.53
3338.00,98.56
3337.00,98.58
3336.00,98.58
3335.00,98.57
3334.00,98.57
3333.00,98.56
3332.00,98.54
3331.00,98.50
3330.00,98.47
3329.00,98.47
3328.00,98.49
3327.00,98.52
3326.00,98.53
3325.00,98.52
3324.00,98.49
3323.00,98.45
3322.00,98.43
3321.00,98.44
3320.00,98.45
3319.00,98.46
3318.00,98.47
3317.00,98.48
3316.00,98.50
3315.00,98.52
3314.00,98.53
3313.00,98.54
3312.00,98.53
3311.00,98.51
3310.00,98.50
3309.00,98.49
3308.00,98.49
3307.00,98.49
3306.00,98.49
3305.00,98.50
3304.00,98.51
3303.00,98.51
3302.00,98.50
3301.00,98.50
3300.00,98.50
3299.00,98.49
3298.00,98.48
3297.00,98.46
3296.00,98.44
3295.00,98.42
3294.00,98.41
3293.00,98.41
3292.00,98.41
3291.00,98.42
3290.00,98.43
3289.00,98.45
3288.00,98.45
3287.00,98.45
3286.00,98.45
3285.00,98.44
3284.00,98.43
3283.00,98.43
3282.00,98.43
3281.00,98.43
3280.00,98.43
3279.00,98.43
3278.00,98.44
3277.00,98.44
3276.00,98.44
3275.00,98.45
3274.00,98.47
3273.00,98.48
3272.00,98.48
3271.00,98.47
3270.00,98.46
3269.00,98.46
3268.00,98.46
3267.00,98.46
3266.00,98.46
3265.00,98.44
3264.00,98.42
3263.00,98.41
3262.00,98.41
3261.00,98.40
3260.00,98.39
3259.00,98.38
3258.00,98.37
3257.00,98.37
3256.00,98.38
3255.00,98.40
3254.00,98.43
3253.00,98.44
3252.00,98.45
3251.00,98.45
3250.00,98.45
3249.00,98.45
3248.00,98.46
3247.00,98.46
3246.00,98.46
3245.00,98.46
3244.00,98.45
3243.00,98.44
3242.00,98.43
3241.00,98.42
3240.00,98.41
3239.00,98.40
3238.00,98.38
3237.00,98.38
3236.00,98.37
3235.00,98.38
3234.00,98.38
3233.00,98.39
3232.00,98.39
3231.00,98.38
3230.00,98.36
3229.00,98.34
3228.00,98.34
3227.00,98.35
3226.00,98.37
3225.00,98.38
3224.00,98.39
3223.00,98.38
3222.00,98.37
3221.00,98.37
3220.00,98.37
3219.00,98.38
3218.00,98.39
3217.00,98.38
3216.00,98.38
3215.00,98.39
3214.00,98.40
3213.00,98.40
3212.00,98.39
3211.00,98.38
3210.00,98.37
3209.00,98.37
3208.00,98.37
3207.00,98.37
3206.00,98.37
3205.00,98.37
3204.00,98.38
3203.00,98.38
3202.00,98.39
3201.00,98.40
3200.00,98.41
3199.00,98.42
3198.00,98.42
3197.00,98.42
3196.00,98.43
3195.00,98.44
3194.00,98.46
3193.00,98.47
3192.00,98.47
3191.00,98.47
3190.00,98.47
3189.00,98.46
3188.00,98.45
3187.00,98.42
3186.00,98.40
3185.00,98.37
3184.00,98.37
3183.00,98.37
3182.00,98.39
3181.00,98.41
3180.00,98.44
3179.00,98.47
3178.00,98.47
3177.00,98.46
3176.00,98.46
3175.00,98.46
3174.00,98.45
3173.00,98.43
3172.00,98.41
3171.00,98.38
3170.00,98.38
3169.00,98.38
3168.00,98.40
3167.00,98.40
3166.00,98.40
3165.00,98.39
3164.00,98.39
3163.00,98.39
3162.00,98.39
3161.00,98.39
3160.00,98.39
3159.00,98.40
3158.00,98.42
3157.00,98.44
3156.00,98.44
3155.00,98.44
3154.00,98.43
3153.00,98.44
3152.00,98.45
3151.00,98.46
3150.00,98.46
3149.00,98.45
3148.00,98.44
3147.00,98.44
3146.00,98.44
3145.00,98.46
3144.00,98.47
3143.00,98.48
3142.00,98.47
3141.00,98.47
3140.00,98.46
3139.00,98.46
3138.00,98.46
3137.00,98.46
3136.00,98.46
3135.00,98.46
3134.00,98.47
3133.00,98.48
3132.00,98.48
3131.00,98.49
3130.00,98.49
3129.00,98.48
3128.00,98.46
3127.00,98.44
3126.00,98.43
3125.00,98.42
3124.00,98.42
3123.00,98.43
3122.00,98.43
3121.00,98.43
3120.00,98.42
3119.00,98.42
3118.00,98.42
3117.00,98.44
3116.00,98.44
3115.00,98.44
3114.00,98.44
3113.00,98.43
3112.00,98.44
3111.00,98.46
3110.00,98.48
3109.00,98.48
3108.00,98.48
3107.00,98.48
3106.00,98.48
3105.00,98.48
3104.00,98.47
3103.00,98.45
3102.00,98.43
3101.00,98.42
3100.00,98.43
3099.00,98.45
3098.00,98.48
3097.00,98.50
3096.00,98.51
3095.00,98.52
3094.00,98.51
3093.00,98.50
3092.00,98.49
3091.00,98.48
3090.00,98.46
3089.00,98.44
3088.00,98.43
3087.00,98.42
3086.00,98.42
3085.00,98.42
3084.00,98.42
3083.00,98.42
3082.00,98.43
3081.00,98.43
3080.00,98.44
3079.00,98.45
3078.00,98.46
3077.00,98.47
3076.00,98.47
3075.00,98.46
3074.00,98.45
3073.00,98.44
3072.00,98.43
3071.00,98.43
3070.00,98.44
3069.00,98.46
3068.00,98.46
3067.00,98.46
3066.00,98.45
3065.00,98.45
3064.00,98.44
3063.00,98.45
3062.00,98.45
3061.00,98.45
3060.00,98.45
3059.00,98.45
3058.00,98.45
3057.00,98.45
3056.00,98.44
3055.00,98.45
3054.00,98.45
3053.00,98.46
3052.00,98.46
3051.00,98.46
3050.00,98.45
3049.00,98.45
3048.00,98.47
3047.00,98.48
3046.00,98.49
3045.00,98.49
3044.00,98.48
3043.00,98.47
3042.00,98.45
3041.00,98.45
3040.00,98.45
3039.00,98.45
3038.00,98.45
3037.00,98.44
3036.00,98.44
3035.00,98.45
3034.00,98.45
3033.00,98.45
3032.00,98.44
3031.00,98.43
3030.00,98.43
3029.00,98.43
3028.00,98.43
3027.00,98.44
3026.00,98.45
3025.00,98.46
3024.00,98.46
3023.00,98.45
3022.00,98.44
3021.00,98.44
3020.00,98.44
3019.00,98.44
3018.00,98.44
3017.00,98.44
3016.00,98.42
3015.00,98.40
3014.00,98.39
3013.00,98.39
3012.00,98.39
3011.00,98.39
3010.00,98.39
3009.00,98.38
3008.00,98.37
3007.00,98.36
3006.00,98.35
3005.00,98.35
3004.00,98.36
3003.00,98.38
3002.00,98.39
3001.00,98.38
3000.00,98.35
2999.00,98.32
2998.00,98.30
2997.00,98.29
2996.00,98.30
2995.00,98.30
2994.00,98.31
2993.00,98.31
2992.00,98.30
2991.00,98.30
2990.00,98.30
2989.00,98.30
2988.00,98.31
2987.00,98.31
2986.00,98.32
2985.00,98.32
2984.00,98.32
2983.00,98.30
2982.00,98.28
2981.00,98.26
2980.00,98.25
2979.00,98.25
2978.00,98.25
2977.00,98.25
2976.00,98.25
2975.00,98.25
2974.00,98.25
2973.00,98.24
2972.00,98.23
2971.00,98.21
2970.00,98.19
2969.00,98.17
2968.00,98.16
2967.00,98.15
2966.00,98.14
2965.00,98.15
2964.00,98.16
2963.00,98.17
2962.00,98.17
2961.00,98.15
2960.00,98.12
2959.00,98.09
2958.00,98.06
2957.00,98.04
2956.00,98.02
2955.00,97.99
2954.00,97.97
2953.00,97.95
2952.00,97.94
2951.00,97.92
2950.00,97.90
2949.00,97.87
2948.00,97.85
2947.00,97.85
2946.00,97.86
2945.00,97.85
2944.00,97.82
2943.00,97.79
2942.00,97.76
2941.00,97.74
2940.00,97.72
2939.00,97.71
2938.00,97.70
2937.00,97.71
2936.00,97.73
2935.00,97.76
2934.00,97.79
2933.00,97.80
2932.00,97.79
2931.00,97.78
2930.00,97.77
2929.00,97.77
2928.00,97.79
2927.00,97.81
2926.00,97.82
2925.00,97.81
2924.00,97.80
2923.00,97.81
2922.00,97.84
2921.00,97.89
2920.00,97.94
2919.00,97.96
2918.00,97.97
2917.00,97.97
2916.00,97.96
2915.00,97.96
2914.00,97.96
2913.00,97.98
2912.00,98.00
2911.00,98.03
2910.00,98.06
2909.00,98.08
2908.00,98.08
2907.00,98.08
2906.00,98.08
2905.00,98.10
2904.00,98.13
2903.00,98.17
2902.00,98.19
2901.00,98.21
2900.00,98.21
2899.00,98.21
2898.00,98.21
2897.00,98.22
2896.00,98.23
2895.00,98.24
2894.00,98.25
2893.00,98.26
2892.00,98.26
2891.00,98.25
2890.00,98.25
2889.00,98.25
2888.00,98.25
2887.00,98.25
2886.00,98.24
2885.00,98.24
2884.00,98.24
2883.00,98.26
2882.00,98.27
2881.00,98.29
2880.00,98.30
2879.00,98.29
2878.00,98.27
2877.00,98.25
2876.00,98.25
2875.00,98.25
2874.00,98.26
2873.00,98.27
2872.00,98.28
2871.00,98.28
2870.00,98.27
2869.00,98.27
2868.00,98.27
2867.00,98.27
2866.00,98.29
2865.00,98.30
2864.00,98.31
2863.00,98.31
2862.00,98.31
2861.00,98.31
2860.00,98.33
2859.00,98.35
2858.00,98.37
2857.00,98.40
2856.00,98.43
2855.00,98.45
2854.00,98.46
2853.00,98.46
2852.00,98.45
2851.00,98.44
2850.00,98.44
2849.00,98.45
2848.00,98.47
2847.00,98.48
2846.00,98.49
2845.00,98.48
2844.00,98.46
2843.00,98.46
2842.00,98.46
2841.00,98.48
2840.00,98.49
2839.00,98.50
2838.00,98.51
2837.00,98.52
2836.00,98.52
2835.00,98.52
2834.00,98.52
2833.00,98.52
2832.00,98.52
2831.00,98.51
2830.00,98.51
2829.00,98.52
2828.00,98.54
2827.00,98.55
2826.00,98.56
2825.00,98.57
2824.00,98.58
2823.00,98.59
2822.00,98.59
2821.00,98.59
2820.00,98.59
2819.00,98.59
2818.00,98.60
2817.00,98.59
2816.00,98.58
2815.00,98.55
2814.00,98.52
2813.00,98.51
2812.00,98.51
2811.00,98.53
2810.00,98.53
2809.00,98.53
2808.00,98.53
2807.00,98.52
2806.00,98.53
2805.00,98.54
2804.00,98.56
2803.00,98.57
2802.00,98.58
2801.00,98.58
2800.00,98.58
2799.00,98.57
2798.00,98.57
2797.00,98.56
2796.00,98.56
2795.00,98.55
2794.00,98.55
2793.00,98.55
2792.00,98.55
2791.00,98.55
2790.00,98.55
2789.00,98.57
2788.00,98.58
2787.00,98.59
2786.00,98.59
2785.00,98.59
2784.00,98.59
2783.00,98.60
2782.00,98.60
2781.00,98.60
2780.00,98.60
2779.00,98.60
2778.00,98.60
2777.00,98.61
2776.00,98.62
2775.00,98.61
2774.00,98.59
2773.00,98.59
2772.00,98.60
2771.00,98.62
2770.00,98.64
