Created as New Dataset,74 Nylon Allied Signal Fibers 
cm-1,%T
2461.00,100.69
2460.00,100.67
2459.00,100.64
2458.00,100.62
2457.00,100.60
2456.00,100.59
2455.00,100.61
2454.00,100.65
2453.00,100.68
2452.00,100.70
2451.00,100.70
2450.00,100.68
2449.00,100.67
2448.00,100.66
2447.00,100.67
2446.00,100.68
2445.00,100.69
2444.00,100.70
2443.00,100.70
2442.00,100.69
2441.00,100.69
2440.00,100.70
2439.00,100.73
2438.00,100.75
2437.00,100.76
2436.00,100.76
2435.00,100.75
2434.00,100.73
2433.00,100.71
2432.00,100.71
2431.00,100.72
2430.00,100.72
2429.00,100.69
2428.00,100.67
2427.00,100.65
2426.00,100.66
2425.00,100.67
2424.00,100.70
2423.00,100.71
2422.00,100.71
2421.00,100.70
2420.00,100.69
2419.00,100.69
2418.00,100.70
2417.00,100.72
2416.00,100.73
2415.00,100.74
2414.00,100.75
2413.00,100.75
2412.00,100.76
2411.00,100.77
2410.00,100.78
2409.00,100.78
2408.00,100.79
2407.00,100.79
2406.00,100.79
2405.00,100.79
2404.00,100.79
2403.00,100.79
2402.00,100.78
2401.00,100.77
2400.00,100.76
2399.00,100.76
2398.00,100.77
2397.00,100.79
2396.00,100.82
2395.00,100.84
2394.00,100.84
2393.00,100.82
2392.00,100.80
2391.00,100.79
2390.00,100.79
2389.00,100.79
2388.00,100.80
2387.00,100.80
2386.00,100.81
2385.00,100.83
2384.00,100.86
2383.00,100.89
2382.00,100.91
2381.00,100.91
2380.00,100.92
2379.00,100.93
2378.00,100.95
2377.00,100.99
2376.00,101.06
2375.00,101.12
2374.00,101.13
2373.00,101.09
2372.00,101.00
2371.00,100.93
2370.00,100.91
2369.00,100.93
2368.00,100.98
2367.00,101.02
2366.00,101.02
2365.00,101.00
2364.00,100.99
2363.00,101.00
2362.00,101.00
2361.00,100.98
2360.00,100.95
2359.00,100.95
2358.00,100.97
2357.00,100.99
2356.00,101.00
2355.00,100.99
2354.00,100.98
2353.00,100.97
2352.00,100.96
2351.00,100.96
2350.00,100.98
2349.00,101.03
2348.00,101.11
2347.00,101.17
2346.00,101.17
2345.00,101.09
2344.00,100.97
2343.00,100.88
2342.00,100.85
2341.00,100.86
2340.00,100.89
2339.00,100.92
2338.00,100.94
2337.00,100.93
2336.00,100.89
2335.00,100.83
2334.00,100.79
2333.00,100.79
2332.00,100.81
2331.00,100.83
2330.00,100.84
2329.00,100.82
2328.00,100.78
2327.00,100.71
2326.00,100.62
2325.00,100.54
2324.00,100.50
2323.00,100.50
2322.00,100.52
2321.00,100.54
2320.00,100.55
2319.00,100.54
2318.00,100.52
2317.00,100.52
2316.00,100.53
2315.00,100.55
2314.00,100.57
2313.00,100.58
2312.00,100.60
2311.00,100.60
2310.00,100.59
2309.00,100.57
2308.00,100.55
2307.00,100.55
2306.00,100.55
2305.00,100.54
2304.00,100.55
2303.00,100.56
2302.00,100.57
2301.00,100.57
2300.00,100.54
2299.00,100.50
2298.00,100.46
2297.00,100.42
2296.00,100.40
2295.00,100.39
2294.00,100.36
2293.00,100.33
2292.00,100.30
2291.00,100.28
2290.00,100.27
2289.00,100.27
2288.00,100.26
2287.00,100.24
2286.00,100.21
2285.00,100.20
2284.00,100.21
2283.00,100.24
2282.00,100.26
2281.00,100.27
2280.00,100.26
2279.00,100.21
2278.00,100.15
2277.00,100.10
2276.00,100.11
2275.00,100.16
2274.00,100.24
2273.00,100.29
2272.00,100.31
2271.00,100.30
2270.00,100.27
2269.00,100.24
2268.00,100.23
2267.00,100.23
2266.00,100.25
2265.00,100.26
2264.00,100.27
2263.00,100.26
2262.00,100.22
2261.00,100.17
2260.00,100.13
2259.00,100.12
2258.00,100.13
2257.00,100.15
2256.00,100.19
2255.00,100.24
2254.00,100.25
2253.00,100.21
2252.00,100.13
2251.00,100.08
2250.00,100.06
2249.00,100.06
2248.00,100.07
2247.00,100.07
2246.00,100.08
2245.00,100.10
2244.00,100.10
2243.00,100.09
2242.00,100.09
2241.00,100.11
2240.00,100.13
2239.00,100.15
2238.00,100.15
2237.00,100.14
2236.00,100.11
2235.00,100.09
2234.00,100.08
2233.00,100.08
2232.00,100.09
2231.00,100.10
2230.00,100.10
2229.00,100.05
2228.00,99.99
2227.00,99.95
2226.00,99.93
2225.00,99.92
2224.00,99.93
2223.00,99.93
2222.00,99.93
2221.00,99.94
2220.00,99.96
2219.00,100.00
2218.00,100.02
2217.00,100.00
2216.00,99.94
2215.00,99.87
2214.00,99.82
2213.00,99.81
2212.00,99.83
2211.00,99.84
2210.00,99.84
2209.00,99.86
2208.00,99.90
2207.00,99.93
2206.00,99.91
2205.00,99.87
2204.00,99.85
2203.00,99.86
2202.00,99.84
2201.00,99.78
2200.00,99.73
2199.00,99.74
2198.00,99.77
2197.00,99.79
2196.00,99.77
2195.00,99.77
2194.00,99.79
2193.00,99.82
2192.00,99.83
2191.00,99.83
2190.00,99.80
2189.00,99.77
2188.00,99.73
2187.00,99.71
2186.00,99.70
2185.00,99.71
2184.00,99.74
2183.00,99.79
2182.00,99.84
2181.00,99.86
2180.00,99.86
2179.00,99.85
2178.00,99.83
2177.00,99.81
2176.00,99.80
2175.00,99.78
2174.00,99.77
2173.00,99.76
2172.00,99.74
2171.00,99.70
2170.00,99.62
2169.00,99.51
2168.00,99.41
2167.00,99.33
2166.00,99.26
2165.00,99.18
2164.00,99.13
2163.00,99.13
2162.00,99.19
2161.00,99.33
2160.00,99.55
2159.00,99.81
2158.00,100.04
2157.00,100.14
2156.00,100.12
2155.00,100.07
2154.00,100.03
2153.00,100.01
2152.00,99.99
2151.00,99.99
2150.00,100.00
2149.00,100.04
2148.00,100.07
2147.00,100.09
2146.00,100.09
2145.00,100.09
2144.00,100.11
2143.00,100.14
2142.00,100.17
2141.00,100.17
2140.00,100.16
2139.00,100.18
2138.00,100.23
2137.00,100.30
2136.00,100.38
2135.00,100.44
2134.00,100.47
2133.00,100.45
2132.00,100.40
2131.00,100.35
2130.00,100.34
2129.00,100.36
2128.00,100.38
2127.00,100.39
2126.00,100.40
2125.00,100.39
2124.00,100.37
2123.00,100.34
2122.00,100.31
2121.00,100.27
2120.00,100.23
2119.00,100.19
2118.00,100.17
2117.00,100.17
2116.00,100.15
2115.00,100.11
2114.00,100.08
2113.00,100.07
2112.00,100.09
2111.00,100.12
2110.00,100.14
2109.00,100.12
2108.00,100.10
2107.00,100.08
2106.00,100.09
2105.00,100.10
2104.00,100.11
2103.00,100.11
2102.00,100.10
2101.00,100.09
2100.00,100.09
2099.00,100.11
2098.00,100.13
2097.00,100.16
2096.00,100.19
2095.00,100.21
2094.00,100.18
2093.00,100.14
2092.00,100.10
2091.00,100.10
2090.00,100.11
2089.00,100.10
2088.00,100.07
2087.00,100.04
2086.00,100.04
2085.00,100.08
2084.00,100.11
2083.00,100.13
2082.00,100.13
2081.00,100.12
2080.00,100.11
2079.00,100.09
2078.00,100.06
2077.00,100.03
2076.00,100.01
2075.00,99.99
2074.00,99.97
2073.00,99.94
2072.00,99.92
2071.00,99.91
2070.00,99.89
2069.00,99.86
2068.00,99.86
2067.00,99.90
2066.00,99.96
2065.00,100.01
2064.00,100.04
2063.00,100.03
2062.00,99.98
2061.00,99.92
2060.00,99.91
2059.00,99.95
2058.00,100.01
2057.00,100.05
2056.00,100.08
2055.00,100.08
2054.00,100.04
2053.00,99.93
2052.00,99.79
2051.00,99.69
2050.00,99.68
2049.00,99.73
2048.00,99.81
2047.00,99.85
2046.00,99.84
2045.00,99.79
2044.00,99.72
2043.00,99.66
2042.00,99.61
2041.00,99.59
2040.00,99.60
2039.00,99.64
2038.00,99.70
2037.00,99.77
2036.00,99.83
2035.00,99.86
2034.00,99.85
2033.00,99.80
2032.00,99.74
2031.00,99.72
2030.00,99.71
2029.00,99.71
2028.00,99.69
2027.00,99.65
2026.00,99.63
2025.00,99.64
2024.00,99.69
2023.00,99.74
2022.00,99.78
2021.00,99.81
2020.00,99.83
2019.00,99.86
2018.00,99.89
2017.00,99.91
2016.00,99.87
2015.00,99.80
2014.00,99.71
2013.00,99.66
2012.00,99.67
2011.00,99.74
2010.00,99.86
2009.00,99.97
2008.00,100.05
2007.00,100.04
2006.00,99.98
2005.00,99.91
2004.00,99.87
2003.00,99.87
2002.00,99.86
2001.00,99.85
2000.00,99.88
1999.00,99.95
1998.00,100.00
1997.00,100.00
1996.00,99.91
1995.00,99.75
1994.00,99.59
1993.00,99.49
1992.00,99.54
1991.00,99.70
1990.00,99.87
1989.00,99.96
1988.00,99.95
1987.00,99.88
1986.00,99.78
1985.00,99.68
1984.00,99.58
1983.00,99.50
1982.00,99.43
1981.00,99.42
1980.00,99.50
1979.00,99.67
1978.00,99.84
1977.00,99.94
1976.00,99.97
1975.00,99.97
1974.00,99.95
1973.00,99.91
1972.00,99.87
1971.00,99.85
1970.00,99.87
1969.00,99.88
1968.00,99.86
1967.00,99.84
1966.00,99.88
1965.00,99.96
1964.00,100.06
1963.00,100.11
1962.00,100.12
1961.00,100.10
1960.00,100.06
1959.00,100.02
1958.00,99.98
1957.00,99.96
1956.00,99.97
1955.00,100.01
1954.00,100.05
1953.00,100.07
1952.00,100.09
1951.00,100.12
1950.00,100.13
1949.00,100.13
1948.00,100.11
1947.00,100.11
1946.00,100.12
1945.00,100.12
1944.00,100.12
1943.00,100.13
1942.00,100.17
1941.00,100.20
1940.00,100.21
1939.00,100.20
1938.00,100.17
1937.00,100.15
1936.00,100.16
1935.00,100.19
1934.00,100.22
1933.00,100.23
1932.00,100.21
1931.00,100.20
1930.00,100.21
1929.00,100.22
1928.00,100.24
1927.00,100.25
1926.00,100.25
1925.00,100.25
1924.00,100.25
1923.00,100.25
1922.00,100.25
1921.00,100.24
1920.00,100.23
1919.00,100.22
1918.00,100.23
1917.00,100.24
1916.00,100.25
1915.00,100.27
1914.00,100.28
1913.00,100.27
1912.00,100.26
1911.00,100.24
1910.00,100.22
1909.00,100.18
1908.00,100.13
1907.00,100.11
1906.00,100.12
1905.00,100.16
1904.00,100.20
1903.00,100.22
1902.00,100.24
1901.00,100.25
1900.00,100.26
1899.00,100.25
1898.00,100.24
1897.00,100.24
1896.00,100.26
1895.00,100.28
1894.00,100.30
1893.00,100.31
1892.00,100.31
1891.00,100.32
1890.00,100.33
1889.00,100.32
1888.00,100.32
1887.00,100.33
1886.00,100.35
1885.00,100.37
1884.00,100.37
1883.00,100.36
1882.00,100.33
1881.00,100.30
1880.00,100.29
1879.00,100.29
1878.00,100.29
1877.00,100.28
1876.00,100.26
1875.00,100.25
1874.00,100.25
1873.00,100.26
1872.00,100.27
1871.00,100.29
1870.00,100.31
1869.00,100.31
1868.00,100.28
1867.00,100.24
1866.00,100.24
1865.00,100.26
1864.00,100.29
1863.00,100.31
1862.00,100.32
1861.00,100.31
1860.00,100.30
1859.00,100.31
1858.00,100.33
1857.00,100.33
1856.00,100.33
1855.00,100.32
1854.00,100.31
1853.00,100.30
1852.00,100.30
1851.00,100.30
1850.00,100.31
1849.00,100.32
1848.00,100.32
1847.00,100.32
1846.00,100.31
1845.00,100.30
1844.00,100.31
1843.00,100.33
1842.00,100.35
1841.00,100.35
1840.00,100.34
1839.00,100.31
1838.00,100.30
1837.00,100.29
1836.00,100.29
1835.00,100.29
1834.00,100.28
1833.00,100.27
1832.00,100.26
1831.00,100.26
1830.00,100.27
1829.00,100.27
1828.00,100.26
1827.00,100.26
1826.00,100.27
1825.00,100.30
1824.00,100.33
1823.00,100.34
1822.00,100.34
1821.00,100.33
1820.00,100.34
1819.00,100.36
1818.00,100.39
1817.00,100.40
1816.00,100.39
1815.00,100.37
1814.00,100.34
1813.00,100.31
1812.00,100.28
1811.00,100.27
1810.00,100.28
1809.00,100.29
1808.00,100.30
1807.00,100.32
1806.00,100.33
1805.00,100.32
1804.00,100.29
1803.00,100.28
1802.00,100.28
1801.00,100.29
1800.00,100.30
1799.00,100.29
1798.00,100.29
1797.00,100.29
1796.00,100.29
1795.00,100.29
1794.00,100.29
1793.00,100.27
1792.00,100.25
1791.00,100.23
1790.00,100.22
1789.00,100.22
1788.00,100.21
1787.00,100.20
1786.00,100.20
1785.00,100.20
1784.00,100.21
1783.00,100.20
1782.00,100.20
1781.00,100.20
1780.00,100.20
1779.00,100.19
1778.00,100.17
1777.00,100.15
1776.00,100.15
1775.00,100.18
1774.00,100.22
1773.00,100.24
1772.00,100.25
1771.00,100.22
1770.00,100.19
1769.00,100.16
1768.00,100.15
1767.00,100.14
1766.00,100.13
1765.00,100.12
1764.00,100.10
1763.00,100.07
1762.00,100.05
1761.00,100.03
1760.00,100.00
1759.00,99.97
1758.00,99.96
1757.00,99.97
1756.00,99.99
1755.00,99.98
1754.00,99.96
1753.00,99.93
1752.00,99.90
1751.00,99.88
1750.00,99.87
1749.00,99.85
1748.00,99.83
1747.00,99.82
1746.00,99.81
1745.00,99.79
1744.00,99.77
1743.00,99.76
1742.00,99.74
1741.00,99.71
1740.00,99.69
1739.00,99.69
1738.00,99.71
1737.00,99.73
1736.00,99.74
1735.00,99.75
1734.00,99.75
1733.00,99.70
1732.00,99.63
1731.00,99.59
1730.00,99.59
1729.00,99.60
1728.00,99.61
1727.00,99.61
1726.00,99.60
1725.00,99.59
1724.00,99.58
1723.00,99.58
1722.00,99.59
1721.00,99.58
1720.00,99.56
1719.00,99.54
1718.00,99.55
1717.00,99.55
1716.00,99.54
1715.00,99.53
1714.00,99.52
1713.00,99.51
1712.00,99.48
1711.00,99.46
1710.00,99.44
1709.00,99.43
1708.00,99.42
1707.00,99.41
1706.00,99.41
1705.00,99.40
1704.00,99.38
1703.00,99.36
1702.00,99.35
1701.00,99.34
1700.00,99.33
1699.00,99.29
1698.00,99.25
1697.00,99.18
1696.00,99.10
1695.00,98.99
1694.00,98.85
1693.00,98.71
1692.00,98.56
1691.00,98.41
1690.00,98.25
1689.00,98.08
1688.00,97.92
1687.00,97.74
1686.00,97.48
1685.00,97.10
1684.00,96.64
1683.00,96.23
1682.00,95.88
1681.00,95.54
1680.00,95.19
1679.00,94.83
1678.00,94.49
1677.00,94.11
1676.00,93.68
1675.00,93.22
1674.00,92.78
1673.00,92.38
1672.00,91.97
1671.00,91.53
1670.00,91.02
1669.00,90.46
1668.00,89.89
1667.00,89.38
1666.00,88.92
1665.00,88.43
1664.00,87.89
1663.00,87.33
1662.00,86.79
1661.00,86.27
1660.00,85.75
1659.00,85.23
1658.00,84.74
1657.00,84.31
1656.00,83.90
1655.00,83.47
1654.00,82.87
1653.00,82.06
1652.00,81.24
1651.00,80.57
1650.00,80.01
1649.00,79.43
1648.00,78.71
1647.00,77.90
1646.00,77.09
1645.00,76.35
1644.00,75.67
1643.00,75.05
1642.00,74.47
1641.00,73.90
1640.00,73.38
1639.00,72.95
1638.00,72.62
1637.00,72.39
1636.00,72.28
1635.00,72.28
1634.00,72.38
1633.00,72.52
1632.00,72.68
1631.00,72.89
1630.00,73.16
1629.00,73.48
1628.00,73.85
1627.00,74.23
1626.00,74.63
1625.00,75.07
1624.00,75.59
1623.00,76.22
1622.00,76.88
1621.00,77.51
1620.00,78.15
1619.00,78.85
1618.00,79.69
1617.00,80.67
1616.00,81.63
1615.00,82.44
1614.00,83.13
1613.00,83.79
1612.00,84.49
1611.00,85.19
1610.00,85.88
1609.00,86.54
1608.00,87.19
1607.00,87.79
1606.00,88.34
1605.00,88.85
1604.00,89.34
1603.00,89.81
1602.00,90.23
1601.00,90.61
1600.00,90.97
1599.00,91.28
1598.00,91.54
1597.00,91.75
1596.00,91.94
1595.00,92.10
1594.00,92.22
1593.00,92.30
1592.00,92.37
1591.00,92.41
1590.00,92.42
1589.00,92.41
1588.00,92.39
1587.00,92.34
1586.00,92.24
1585.00,92.10
1584.00,91.94
1583.00,91.74
1582.00,91.49
1581.00,91.23
1580.00,91.00
1579.00,90.77
1578.00,90.49
1577.00,90.10
1576.00,89.61
1575.00,89.09
1574.00,88.62
1573.00,88.19
1572.00,87.79
1571.00,87.34
1570.00,86.82
1569.00,86.28
1568.00,85.79
1567.00,85.33
1566.00,84.84
1565.00,84.35
1564.00,83.90
1563.00,83.54
1562.00,83.22
1561.00,82.86
1560.00,82.36
1559.00,81.73
1558.00,81.13
1557.00,80.66
1556.00,80.28
1555.00,79.90
1554.00,79.49
1553.00,79.08
1552.00,78.67
1551.00,78.26
1550.00,77.84
1549.00,77.44
1548.00,77.07
1547.00,76.72
1546.00,76.37
1545.00,76.04
1544.00,75.77
1543.00,75.55
1542.00,75.36
1541.00,75.19
1540.00,75.08
1539.00,75.03
1538.00,75.01
1537.00,75.02
1536.00,75.07
1535.00,75.21
1534.00,75.45
1533.00,75.77
1532.00,76.08
1531.00,76.36
1530.00,76.64
1529.00,76.95
1528.00,77.32
1527.00,77.74
1526.00,78.21
1525.00,78.67
1524.00,79.11
1523.00,79.57
1522.00,80.12
1521.00,80.70
1520.00,81.20
1519.00,81.62
1518.00,82.05
1517.00,82.55
1516.00,83.07
1515.00,83.55
1514.00,83.99
1513.00,84.41
1512.00,84.82
1511.00,85.21
1510.00,85.58
1509.00,85.95
1508.00,86.40
1507.00,86.99
1506.00,87.60
1505.00,88.03
1504.00,88.32
1503.00,88.58
1502.00,88.88
1501.00,89.20
1500.00,89.52
1499.00,89.84
1498.00,90.16
1497.00,90.49
1496.00,90.78
1495.00,91.04
1494.00,91.26
1493.00,91.44
1492.00,91.57
1491.00,91.70
1490.00,91.82
1489.00,91.91
1488.00,91.94
1487.00,91.93
1486.00,91.86
1485.00,91.71
1484.00,91.47
1483.00,91.17
1482.00,90.83
1481.00,90.47
1480.00,90.12
1479.00,89.82
1478.00,89.57
1477.00,89.36
1476.00,89.21
1475.00,89.12
1474.00,89.08
1473.00,89.06
1472.00,89.00
1471.00,88.88
1470.00,88.67
1469.00,88.39
1468.00,88.03
1467.00,87.62
1466.00,87.19
1465.00,86.80
1464.00,86.52
1463.00,86.41
1462.00,86.45
1461.00,86.58
1460.00,86.78
1459.00,87.03
1458.00,87.32
1457.00,87.60
1456.00,87.79
1455.00,87.91
1454.00,88.01
1453.00,88.13
1452.00,88.25
1451.00,88.38
1450.00,88.50
1449.00,88.59
1448.00,88.64
1447.00,88.65
1446.00,88.63
1445.00,88.59
1444.00,88.53
1443.00,88.46
1442.00,88.38
1441.00,88.29
1440.00,88.19
1439.00,88.09
1438.00,88.00
1437.00,87.93
1436.00,87.91
1435.00,87.94
1434.00,88.02
1433.00,88.13
1432.00,88.27
1431.00,88.45
1430.00,88.66
1429.00,88.88
1428.00,89.06
1427.00,89.18
1426.00,89.23
1425.00,89.23
1424.00,89.18
1423.00,89.09
1422.00,88.99
1421.00,88.86
1420.00,88.75
1419.00,88.69
1418.00,88.73
1417.00,88.86
1416.00,89.05
1415.00,89.30
1414.00,89.60
1413.00,89.96
1412.00,90.35
1411.00,90.77
1410.00,91.19
1409.00,91.58
1408.00,91.92
1407.00,92.22
1406.00,92.48
1405.00,92.73
1404.00,92.97
1403.00,93.17
1402.00,93.32
1401.00,93.42
1400.00,93.50
1399.00,93.54
1398.00,93.57
1397.00,93.58
1396.00,93.57
1395.00,93.53
1394.00,93.47
1393.00,93.37
1392.00,93.26
1391.00,93.12
1390.00,92.96
1389.00,92.79
1388.00,92.60
1387.00,92.39
1386.00,92.19
1385.00,91.99
1384.00,91.77
1383.00,91.53
1382.00,91.28
1381.00,91.03
1380.00,90.78
1379.00,90.55
1378.00,90.36
1377.00,90.18
1376.00,90.01
1375.00,89.85
1374.00,89.72
1373.00,89.64
1372.00,89.60
1371.00,89.58
1370.00,89.61
1369.00,89.66
1368.00,89.73
1367.00,89.81
1366.00,89.88
1365.00,89.96
1364.00,90.04
1363.00,90.14
1362.00,90.27
1361.00,90.41
1360.00,90.53
1359.00,90.64
1358.00,90.75
1357.00,90.86
1356.00,90.98
1355.00,91.11
1354.00,91.25
1353.00,91.39
1352.00,91.52
1351.00,91.64
1350.00,91.74
1349.00,91.84
1348.00,91.92
1347.00,91.99
1346.00,92.06
1345.00,92.14
1344.00,92.20
1343.00,92.26
1342.00,92.31
1341.00,92.35
1340.00,92.41
1339.00,92.46
1338.00,92.50
1337.00,92.54
1336.00,92.57
1335.00,92.59
1334.00,92.62
1333.00,92.66
1332.00,92.72
1331.00,92.78
1330.00,92.84
1329.00,92.90
1328.00,92.96
1327.00,93.00
1326.00,93.02
1325.00,93.02
1324.00,93.00
1323.00,92.98
1322.00,92.95
1321.00,92.92
1320.00,92.87
1319.00,92.80
1318.00,92.72
1317.00,92.64
1316.00,92.58
1315.00,92.52
1314.00,92.47
1313.00,92.41
1312.00,92.35
1311.00,92.28
1310.00,92.22
1309.00,92.16
1308.00,92.09
1307.00,92.03
1306.00,91.97
1305.00,91.92
1304.00,91.87
1303.00,91.83
1302.00,91.80
1301.00,91.79
1300.00,91.78
1299.00,91.77
1298.00,91.77
1297.00,91.77
1296.00,91.76
1295.00,91.73
1294.00,91.69
1293.00,91.64
1292.00,91.59
1291.00,91.54
1290.00,91.49
1289.00,91.43
1288.00,91.35
1287.00,91.25
1286.00,91.12
1285.00,90.97
1284.00,90.83
1283.00,90.69
1282.00,90.57
1281.00,90.49
1280.00,90.43
1279.00,90.40
1278.00,90.39
1277.00,90.40
1276.00,90.42
1275.00,90.42
1274.00,90.40
1273.00,90.34
1272.00,90.24
1271.00,90.09
1270.00,89.89
1269.00,89.64
1268.00,89.33
1267.00,89.01
1266.00,88.69
1265.00,88.41
1264.00,88.19
1263.00,88.03
1262.00,87.92
1261.00,87.86
1260.00,87.84
1259.00,87.88
1258.00,87.96
1257.00,88.08
1256.00,88.23
1255.00,88.40
1254.00,88.58
1253.00,88.75
1252.00,88.91
1251.00,89.06
1250.00,89.19
1249.00,89.31
1248.00,89.41
1247.00,89.48
1246.00,89.52
1245.00,89.53
1244.00,89.52
1243.00,89.50
1242.00,89.48
1241.00,89.46
1240.00,89.44
1239.00,89.42
1238.00,89.42
1237.00,89.45
1236.00,89.52
1235.00,89.64
1234.00,89.83
1233.00,90.08
1232.00,90.37
1231.00,90.68
1230.00,91.02
1229.00,91.37
1228.00,91.71
1227.00,92.03
1226.00,92.34
1225.00,92.60
1224.00,92.80
1223.00,92.92
1222.00,92.96
1221.00,92.93
1220.00,92.84
1219.00,92.71
1218.00,92.56
1217.00,92.38
1216.00,92.21
1215.00,92.04
1214.00,91.88
1213.00,91.73
1212.00,91.61
1211.00,91.51
1210.00,91.45
1209.00,91.40
1208.00,91.33
1207.00,91.23
1206.00,91.09
1205.00,90.91
1204.00,90.71
1203.00,90.51
1202.00,90.35
1201.00,90.26
1200.00,90.28
1199.00,90.39
1198.00,90.58
1197.00,90.85
1196.00,91.15
1195.00,91.47
1194.00,91.78
1193.00,92.06
1192.00,92.31
1191.00,92.55
1190.00,92.78
1189.00,93.00
1188.00,93.20
1187.00,93.37
1186.00,93.52
1185.00,93.61
1184.00,93.65
1183.00,93.64
1182.00,93.58
1181.00,93.47
1180.00,93.28
1179.00,93.01
1178.00,92.67
1177.00,92.28
1176.00,91.86
1175.00,91.43
1174.00,91.04
1173.00,90.69
1172.00,90.42
1171.00,90.23
1170.00,90.15
1169.00,90.18
1168.00,90.30
1167.00,90.52
1166.00,90.82
1165.00,91.17
1164.00,91.56
1163.00,91.97
1162.00,92.37
1161.00,92.76
1160.00,93.11
1159.00,93.43
1158.00,93.71
1157.00,93.97
1156.00,94.21
1155.00,94.45
1154.00,94.68
1153.00,94.88
1152.00,95.05
1151.00,95.22
1150.00,95.37
1149.00,95.52
1148.00,95.64
1147.00,95.74
1146.00,95.82
1145.00,95.90
1144.00,95.98
1143.00,96.06
1142.00,96.13
1141.00,96.19
1140.00,96.24
1139.00,96.27
1138.00,96.29
1137.00,96.32
1136.00,96.34
1135.00,96.34
1134.00,96.32
1133.00,96.27
1132.00,96.19
1131.00,96.08
1130.00,95.93
1129.00,95.75
1128.00,95.54
1127.00,95.30
1126.00,95.04
1125.00,94.77
1124.00,94.51
1123.00,94.26
1122.00,94.05
1121.00,93.90
1120.00,93.80
1119.00,93.75
1118.00,93.72
1117.00,93.69
1116.00,93.67
1115.00,93.70
1114.00,93.77
1113.00,93.88
1112.00,93.99
1111.00,94.10
1110.00,94.20
1109.00,94.29
1108.00,94.37
1107.00,94.47
1106.00,94.60
1105.00,94.77
1104.00,94.95
1103.00,95.11
1102.00,95.22
1101.00,95.30
1100.00,95.36
1099.00,95.40
1098.00,95.44
1097.00,95.49
1096.00,95.54
1095.00,95.59
1094.00,95.63
1093.00,95.65
1092.00,95.63
1091.00,95.58
1090.00,95.55
1089.00,95.58
1088.00,95.64
1087.00,95.66
1086.00,95.64
1085.00,95.59
1084.00,95.56
1083.00,95.55
1082.00,95.53
1081.00,95.49
1080.00,95.44
1079.00,95.38
1078.00,95.32
1077.00,95.25
1076.00,95.19
1075.00,95.15
1074.00,95.14
1073.00,95.16
1072.00,95.19
1071.00,95.21
1070.00,95.23
1069.00,95.28
1068.00,95.34
1067.00,95.41
1066.00,95.49
1065.00,95.54
1064.00,95.57
1063.00,95.62
1062.00,95.69
1061.00,95.80
1060.00,95.94
1059.00,96.07
1058.00,96.18
1057.00,96.28
1056.00,96.37
1055.00,96.43
1054.00,96.49
1053.00,96.54
1052.00,96.59
1051.00,96.65
1050.00,96.71
1049.00,96.79
1048.00,96.87
1047.00,96.91
1046.00,96.92
1045.00,96.91
1044.00,96.89
1043.00,96.89
1042.00,96.90
1041.00,96.94
1040.00,96.97
1039.00,96.99
1038.00,96.98
1037.00,96.96
1036.00,96.96
1035.00,96.96
1034.00,96.95
1033.00,96.93
1032.00,96.90
1031.00,96.88
1030.00,96.87
1029.00,96.86
1028.00,96.84
1027.00,96.84
1026.00,96.86
1025.00,96.91
1024.00,96.97
1023.00,97.02
1022.00,97.06
1021.00,97.08
1020.00,97.09
1019.00,97.10
1018.00,97.08
1017.00,97.07
1016.00,97.07
1015.00,97.10
1014.00,97.15
1013.00,97.20
1012.00,97.23
1011.00,97.24
1010.00,97.21
1009.00,97.15
1008.00,97.10
1007.00,97.08
1006.00,97.09
1005.00,97.13
1004.00,97.18
1003.00,97.21
1002.00,97.23
1001.00,97.23
1000.00,97.20
999.00,97.14
998.00,97.08
997.00,97.02
996.00,96.99
995.00,96.98
994.00,96.97
993.00,96.95
992.00,96.92
991.00,96.87
990.00,96.79
989.00,96.68
988.00,96.57
987.00,96.47
986.00,96.41
985.00,96.39
984.00,96.39
983.00,96.40
982.00,96.39
981.00,96.35
980.00,96.29
979.00,96.23
978.00,96.18
977.00,96.13
976.00,96.10
975.00,96.09
974.00,96.11
973.00,96.13
972.00,96.14
971.00,96.13
970.00,96.10
969.00,96.08
968.00,96.08
967.00,96.10
966.00,96.12
965.00,96.14
964.00,96.16
963.00,96.15
962.00,96.13
961.00,96.11
960.00,96.09
959.00,96.12
958.00,96.17
957.00,96.23
956.00,96.28
955.00,96.31
954.00,96.34
953.00,96.37
952.00,96.41
951.00,96.46
950.00,96.52
949.00,96.60
948.00,96.69
947.00,96.79
946.00,96.89
945.00,96.96
944.00,97.02
943.00,97.05
942.00,97.08
941.00,97.10
940.00,97.12
939.00,97.13
938.00,97.13
937.00,97.12
936.00,97.10
935.00,97.06
934.00,97.00
933.00,96.91
932.00,96.82
931.00,96.78
930.00,96.79
929.00,96.84
928.00,96.88
927.00,96.92
926.00,96.95
925.00,96.99
924.00,97.02
923.00,97.03
922.00,97.04
921.00,97.07
920.00,97.12
919.00,97.19
918.00,97.25
917.00,97.29
916.00,97.31
915.00,97.31
914.00,97.30
913.00,97.30
912.00,97.31
911.00,97.32
910.00,97.36
909.00,97.40
908.00,97.46
907.00,97.50
906.00,97.53
905.00,97.53
904.00,97.53
903.00,97.54
902.00,97.57
901.00,97.59
900.00,97.61
