Created as New Dataset,188 Courtaulds
cm-1,%T
2462.00,99.44
2461.00,99.44
2460.00,99.43
2459.00,99.41
2458.00,99.41
2457.00,99.42
2456.00,99.44
2455.00,99.47
2454.00,99.49
2453.00,99.51
2452.00,99.52
2451.00,99.52
2450.00,99.51
2449.00,99.51
2448.00,99.51
2447.00,99.51
2446.00,99.52
2445.00,99.52
2444.00,99.53
2443.00,99.52
2442.00,99.52
2441.00,99.52
2440.00,99.52
2439.00,99.53
2438.00,99.54
2437.00,99.54
2436.00,99.53
2435.00,99.52
2434.00,99.50
2433.00,99.50
2432.00,99.51
2431.00,99.53
2430.00,99.54
2429.00,99.54
2428.00,99.55
2427.00,99.56
2426.00,99.56
2425.00,99.56
2424.00,99.55
2423.00,99.55
2422.00,99.55
2421.00,99.56
2420.00,99.57
2419.00,99.59
2418.00,99.60
2417.00,99.60
2416.00,99.57
2415.00,99.54
2414.00,99.52
2413.00,99.52
2412.00,99.54
2411.00,99.56
2410.00,99.57
2409.00,99.57
2408.00,99.56
2407.00,99.56
2406.00,99.57
2405.00,99.59
2404.00,99.62
2403.00,99.64
2402.00,99.65
2401.00,99.66
2400.00,99.66
2399.00,99.67
2398.00,99.67
2397.00,99.67
2396.00,99.66
2395.00,99.66
2394.00,99.67
2393.00,99.68
2392.00,99.67
2391.00,99.66
2390.00,99.65
2389.00,99.65
2388.00,99.66
2387.00,99.66
2386.00,99.67
2385.00,99.68
2384.00,99.71
2383.00,99.74
2382.00,99.78
2381.00,99.82
2380.00,99.83
2379.00,99.84
2378.00,99.85
2377.00,99.85
2376.00,99.84
2375.00,99.83
2374.00,99.82
2373.00,99.83
2372.00,99.84
2371.00,99.85
2370.00,99.84
2369.00,99.84
2368.00,99.87
2367.00,99.93
2366.00,99.98
2365.00,99.97
2364.00,99.93
2363.00,99.90
2362.00,99.90
2361.00,99.91
2360.00,99.90
2359.00,99.90
2358.00,99.92
2357.00,99.94
2356.00,99.95
2355.00,99.94
2354.00,99.92
2353.00,99.90
2352.00,99.89
2351.00,99.89
2350.00,99.89
2349.00,99.91
2348.00,99.92
2347.00,99.93
2346.00,99.92
2345.00,99.90
2344.00,99.90
2343.00,99.94
2342.00,100.01
2341.00,100.07
2340.00,100.10
2339.00,100.08
2338.00,100.02
2337.00,99.96
2336.00,99.90
2335.00,99.87
2334.00,99.85
2333.00,99.86
2332.00,99.86
2331.00,99.84
2330.00,99.79
2329.00,99.75
2328.00,99.71
2327.00,99.69
2326.00,99.68
2325.00,99.68
2324.00,99.69
2323.00,99.72
2322.00,99.76
2321.00,99.79
2320.00,99.80
2319.00,99.80
2318.00,99.79
2317.00,99.76
2316.00,99.73
2315.00,99.70
2314.00,99.70
2313.00,99.71
2312.00,99.71
2311.00,99.70
2310.00,99.67
2309.00,99.65
2308.00,99.64
2307.00,99.64
2306.00,99.65
2305.00,99.64
2304.00,99.61
2303.00,99.57
2302.00,99.53
2301.00,99.51
2300.00,99.51
2299.00,99.52
2298.00,99.53
2297.00,99.53
2296.00,99.51
2295.00,99.49
2294.00,99.47
2293.00,99.46
2292.00,99.46
2291.00,99.46
2290.00,99.46
2289.00,99.45
2288.00,99.42
2287.00,99.36
2286.00,99.30
2285.00,99.28
2284.00,99.30
2283.00,99.34
2282.00,99.37
2281.00,99.37
2280.00,99.37
2279.00,99.36
2278.00,99.36
2277.00,99.33
2276.00,99.30
2275.00,99.28
2274.00,99.27
2273.00,99.27
2272.00,99.28
2271.00,99.28
2270.00,99.27
2269.00,99.27
2268.00,99.25
2267.00,99.24
2266.00,99.24
2265.00,99.24
2264.00,99.24
2263.00,99.23
2262.00,99.19
2261.00,99.14
2260.00,99.10
2259.00,99.09
2258.00,99.12
2257.00,99.17
2256.00,99.21
2255.00,99.23
2254.00,99.22
2253.00,99.19
2252.00,99.14
2251.00,99.08
2250.00,99.03
2249.00,99.01
2248.00,99.00
2247.00,99.01
2246.00,99.03
2245.00,99.06
2244.00,99.08
2243.00,99.09
2242.00,99.09
2241.00,99.09
2240.00,99.08
2239.00,99.08
2238.00,99.07
2237.00,99.05
2236.00,99.01
2235.00,98.98
2234.00,98.96
2233.00,98.96
2232.00,98.99
2231.00,99.03
2230.00,99.05
2229.00,99.06
2228.00,99.06
2227.00,99.05
2226.00,99.03
2225.00,98.99
2224.00,98.97
2223.00,98.98
2222.00,99.00
2221.00,99.02
2220.00,99.01
2219.00,99.00
2218.00,98.97
2217.00,98.93
2216.00,98.90
2215.00,98.89
2214.00,98.91
2213.00,98.92
2212.00,98.92
2211.00,98.89
2210.00,98.86
2209.00,98.82
2208.00,98.79
2207.00,98.78
2206.00,98.83
2205.00,98.92
2204.00,98.99
2203.00,99.00
2202.00,98.95
2201.00,98.87
2200.00,98.80
2199.00,98.76
2198.00,98.75
2197.00,98.77
2196.00,98.79
2195.00,98.80
2194.00,98.79
2193.00,98.78
2192.00,98.76
2191.00,98.74
2190.00,98.73
2189.00,98.72
2188.00,98.74
2187.00,98.74
2186.00,98.73
2185.00,98.69
2184.00,98.66
2183.00,98.66
2182.00,98.68
2181.00,98.70
2180.00,98.67
2179.00,98.61
2178.00,98.55
2177.00,98.52
2176.00,98.53
2175.00,98.57
2174.00,98.60
2173.00,98.61
2172.00,98.60
2171.00,98.59
2170.00,98.58
2169.00,98.57
2168.00,98.56
2167.00,98.52
2166.00,98.46
2165.00,98.39
2164.00,98.33
2163.00,98.30
2162.00,98.32
2161.00,98.41
2160.00,98.53
2159.00,98.66
2158.00,98.74
2157.00,98.77
2156.00,98.79
2155.00,98.80
2154.00,98.81
2153.00,98.81
2152.00,98.80
2151.00,98.80
2150.00,98.81
2149.00,98.82
2148.00,98.84
2147.00,98.87
2146.00,98.90
2145.00,98.90
2144.00,98.89
2143.00,98.88
2142.00,98.88
2141.00,98.89
2140.00,98.91
2139.00,98.93
2138.00,98.96
2137.00,99.00
2136.00,99.07
2135.00,99.13
2134.00,99.16
2133.00,99.16
2132.00,99.16
2131.00,99.16
2130.00,99.14
2129.00,99.10
2128.00,99.06
2127.00,99.04
2126.00,99.05
2125.00,99.07
2124.00,99.08
2123.00,99.07
2122.00,99.07
2121.00,99.07
2120.00,99.10
2119.00,99.14
2118.00,99.16
2117.00,99.15
2116.00,99.11
2115.00,99.07
2114.00,99.04
2113.00,99.01
2112.00,98.99
2111.00,98.98
2110.00,98.98
2109.00,98.99
2108.00,98.98
2107.00,98.97
2106.00,98.95
2105.00,98.93
2104.00,98.93
2103.00,98.93
2102.00,98.93
2101.00,98.93
2100.00,98.95
2099.00,98.97
2098.00,98.99
2097.00,99.00
2096.00,99.01
2095.00,99.02
2094.00,99.03
2093.00,99.05
2092.00,99.06
2091.00,99.06
2090.00,99.03
2089.00,98.99
2088.00,98.97
2087.00,98.97
2086.00,98.99
2085.00,99.02
2084.00,99.03
2083.00,99.02
2082.00,98.98
2081.00,98.93
2080.00,98.92
2079.00,98.92
2078.00,98.93
2077.00,98.90
2076.00,98.86
2075.00,98.85
2074.00,98.87
2073.00,98.92
2072.00,98.96
2071.00,98.98
2070.00,98.98
2069.00,98.96
2068.00,98.95
2067.00,98.94
2066.00,98.94
2065.00,98.94
2064.00,98.93
2063.00,98.92
2062.00,98.91
2061.00,98.90
2060.00,98.91
2059.00,98.94
2058.00,98.97
2057.00,98.98
2056.00,98.95
2055.00,98.90
2054.00,98.83
2053.00,98.77
2052.00,98.73
2051.00,98.72
2050.00,98.73
2049.00,98.76
2048.00,98.78
2047.00,98.78
2046.00,98.75
2045.00,98.72
2044.00,98.67
2043.00,98.64
2042.00,98.62
2041.00,98.62
2040.00,98.61
2039.00,98.59
2038.00,98.56
2037.00,98.54
2036.00,98.53
2035.00,98.52
2034.00,98.48
2033.00,98.43
2032.00,98.43
2031.00,98.48
2030.00,98.58
2029.00,98.67
2028.00,98.74
2027.00,98.78
2026.00,98.76
2025.00,98.69
2024.00,98.60
2023.00,98.55
2022.00,98.54
2021.00,98.54
2020.00,98.56
2019.00,98.60
2018.00,98.67
2017.00,98.76
2016.00,98.83
2015.00,98.88
2014.00,98.88
2013.00,98.84
2012.00,98.76
2011.00,98.68
2010.00,98.63
2009.00,98.63
2008.00,98.67
2007.00,98.72
2006.00,98.74
2005.00,98.72
2004.00,98.68
2003.00,98.68
2002.00,98.72
2001.00,98.78
2000.00,98.85
1999.00,98.92
1998.00,98.97
1997.00,99.00
1996.00,98.99
1995.00,98.95
1994.00,98.87
1993.00,98.79
1992.00,98.72
1991.00,98.69
1990.00,98.70
1989.00,98.72
1988.00,98.74
1987.00,98.73
1986.00,98.68
1985.00,98.63
1984.00,98.59
1983.00,98.56
1982.00,98.51
1981.00,98.44
1980.00,98.38
1979.00,98.37
1978.00,98.42
1977.00,98.51
1976.00,98.60
1975.00,98.69
1974.00,98.77
1973.00,98.82
1972.00,98.83
1971.00,98.82
1970.00,98.79
1969.00,98.76
1968.00,98.79
1967.00,98.87
1966.00,98.99
1965.00,99.08
1964.00,99.12
1963.00,99.08
1962.00,99.01
1961.00,98.96
1960.00,98.98
1959.00,99.06
1958.00,99.13
1957.00,99.14
1956.00,99.09
1955.00,99.03
1954.00,98.99
1953.00,98.97
1952.00,98.97
1951.00,98.98
1950.00,99.00
1949.00,99.01
1948.00,99.02
1947.00,99.05
1946.00,99.09
1945.00,99.13
1944.00,99.15
1943.00,99.16
1942.00,99.15
1941.00,99.13
1940.00,99.13
1939.00,99.14
1938.00,99.14
1937.00,99.13
1936.00,99.11
1935.00,99.10
1934.00,99.11
1933.00,99.13
1932.00,99.13
1931.00,99.13
1930.00,99.14
1929.00,99.16
1928.00,99.19
1927.00,99.22
1926.00,99.25
1925.00,99.26
1924.00,99.25
1923.00,99.24
1922.00,99.25
1921.00,99.27
1920.00,99.28
1919.00,99.26
1918.00,99.23
1917.00,99.21
1916.00,99.21
1915.00,99.23
1914.00,99.26
1913.00,99.29
1912.00,99.29
1911.00,99.28
1910.00,99.26
1909.00,99.25
1908.00,99.27
1907.00,99.31
1906.00,99.35
1905.00,99.36
1904.00,99.36
1903.00,99.34
1902.00,99.32
1901.00,99.31
1900.00,99.31
1899.00,99.32
1898.00,99.33
1897.00,99.35
1896.00,99.35
1895.00,99.34
1894.00,99.31
1893.00,99.28
1892.00,99.26
1891.00,99.26
1890.00,99.28
1889.00,99.29
1888.00,99.31
1887.00,99.32
1886.00,99.34
1885.00,99.36
1884.00,99.39
1883.00,99.41
1882.00,99.42
1881.00,99.40
1880.00,99.36
1879.00,99.33
1878.00,99.33
1877.00,99.36
1876.00,99.40
1875.00,99.44
1874.00,99.45
1873.00,99.44
1872.00,99.41
1871.00,99.39
1870.00,99.38
1869.00,99.37
1868.00,99.36
1867.00,99.35
1866.00,99.34
1865.00,99.34
1864.00,99.35
1863.00,99.37
1862.00,99.39
1861.00,99.41
1860.00,99.42
1859.00,99.42
1858.00,99.41
1857.00,99.41
1856.00,99.40
1855.00,99.39
1854.00,99.40
1853.00,99.41
1852.00,99.42
1851.00,99.43
1850.00,99.44
1849.00,99.43
1848.00,99.42
1847.00,99.41
1846.00,99.41
1845.00,99.43
1844.00,99.44
1843.00,99.44
1842.00,99.45
1841.00,99.46
1840.00,99.47
1839.00,99.48
1838.00,99.48
1837.00,99.47
1836.00,99.45
1835.00,99.43
1834.00,99.41
1833.00,99.39
1832.00,99.38
1831.00,99.39
1830.00,99.40
1829.00,99.40
1828.00,99.39
1827.00,99.38
1826.00,99.38
1825.00,99.39
1824.00,99.40
1823.00,99.41
1822.00,99.42
1821.00,99.41
1820.00,99.41
1819.00,99.40
1818.00,99.42
1817.00,99.44
1816.00,99.46
1815.00,99.46
1814.00,99.45
1813.00,99.43
1812.00,99.42
1811.00,99.42
1810.00,99.42
1809.00,99.43
1808.00,99.43
1807.00,99.43
1806.00,99.43
1805.00,99.44
1804.00,99.45
1803.00,99.46
1802.00,99.46
1801.00,99.45
1800.00,99.43
1799.00,99.43
1798.00,99.43
1797.00,99.44
1796.00,99.45
1795.00,99.46
1794.00,99.46
1793.00,99.45
1792.00,99.43
1791.00,99.42
1790.00,99.43
1789.00,99.44
1788.00,99.45
1787.00,99.45
1786.00,99.44
1785.00,99.43
1784.00,99.42
1783.00,99.41
1782.00,99.41
1781.00,99.40
1780.00,99.40
1779.00,99.40
1778.00,99.39
1777.00,99.39
1776.00,99.37
1775.00,99.36
1774.00,99.36
1773.00,99.36
1772.00,99.37
1771.00,99.38
1770.00,99.39
1769.00,99.39
1768.00,99.38
1767.00,99.37
1766.00,99.38
1765.00,99.38
1764.00,99.38
1763.00,99.37
1762.00,99.34
1761.00,99.31
1760.00,99.30
1759.00,99.30
1758.00,99.32
1757.00,99.32
1756.00,99.32
1755.00,99.31
1754.00,99.31
1753.00,99.31
1752.00,99.30
1751.00,99.30
1750.00,99.30
1749.00,99.30
1748.00,99.30
1747.00,99.29
1746.00,99.27
1745.00,99.25
1744.00,99.24
1743.00,99.23
1742.00,99.23
1741.00,99.22
1740.00,99.21
1739.00,99.21
1738.00,99.23
1737.00,99.24
1736.00,99.23
1735.00,99.23
1734.00,99.22
1733.00,99.23
1732.00,99.23
1731.00,99.23
1730.00,99.23
1729.00,99.22
1728.00,99.21
1727.00,99.21
1726.00,99.20
1725.00,99.20
1724.00,99.19
1723.00,99.18
1722.00,99.18
1721.00,99.17
1720.00,99.18
1719.00,99.18
1718.00,99.20
1717.00,99.19
1716.00,99.16
1715.00,99.13
1714.00,99.12
1713.00,99.12
1712.00,99.13
1711.00,99.13
1710.00,99.12
1709.00,99.11
1708.00,99.08
1707.00,99.06
1706.00,99.05
1705.00,99.04
1704.00,99.05
1703.00,99.05
1702.00,99.04
1701.00,99.00
1700.00,98.96
1699.00,98.94
1698.00,98.93
1697.00,98.92
1696.00,98.91
1695.00,98.90
1694.00,98.90
1693.00,98.90
1692.00,98.88
1691.00,98.86
1690.00,98.84
1689.00,98.81
1688.00,98.78
1687.00,98.75
1686.00,98.72
1685.00,98.69
1684.00,98.67
1683.00,98.66
1682.00,98.65
1681.00,98.63
1680.00,98.60
1679.00,98.57
1678.00,98.53
1677.00,98.49
1676.00,98.44
1675.00,98.41
1674.00,98.40
1673.00,98.39
1672.00,98.37
1671.00,98.34
1670.00,98.31
1669.00,98.28
1668.00,98.26
1667.00,98.25
1666.00,98.24
1665.00,98.22
1664.00,98.18
1663.00,98.12
1662.00,98.06
1661.00,98.01
1660.00,97.98
1659.00,97.95
1658.00,97.92
1657.00,97.90
1656.00,97.87
1655.00,97.83
1654.00,97.81
1653.00,97.78
1652.00,97.76
1651.00,97.75
1650.00,97.73
1649.00,97.71
1648.00,97.70
1647.00,97.70
1646.00,97.71
1645.00,97.70
1644.00,97.69
1643.00,97.67
1642.00,97.66
1641.00,97.66
1640.00,97.66
1639.00,97.66
1638.00,97.66
1637.00,97.65
1636.00,97.67
1635.00,97.70
1634.00,97.73
1633.00,97.74
1632.00,97.74
1631.00,97.74
1630.00,97.75
1629.00,97.76
1628.00,97.78
1627.00,97.80
1626.00,97.82
1625.00,97.84
1624.00,97.86
1623.00,97.88
1622.00,97.92
1621.00,97.95
1620.00,97.98
1619.00,97.99
1618.00,98.01
1617.00,98.02
1616.00,98.05
1615.00,98.08
1614.00,98.10
1613.00,98.11
1612.00,98.14
1611.00,98.17
1610.00,98.21
1609.00,98.23
1608.00,98.24
1607.00,98.26
1606.00,98.28
1605.00,98.32
1604.00,98.35
1603.00,98.37
1602.00,98.39
1601.00,98.39
1600.00,98.40
1599.00,98.42
1598.00,98.44
1597.00,98.47
1596.00,98.48
1595.00,98.49
1594.00,98.50
1593.00,98.52
1592.00,98.53
1591.00,98.55
1590.00,98.58
1589.00,98.60
1588.00,98.61
1587.00,98.62
1586.00,98.63
1585.00,98.64
1584.00,98.66
1583.00,98.68
1582.00,98.72
1581.00,98.75
1580.00,98.78
1579.00,98.80
1578.00,98.81
1577.00,98.81
1576.00,98.80
1575.00,98.80
1574.00,98.82
1573.00,98.84
1572.00,98.84
1571.00,98.83
1570.00,98.82
1569.00,98.82
1568.00,98.83
1567.00,98.84
1566.00,98.85
1565.00,98.86
1564.00,98.86
1563.00,98.85
1562.00,98.85
1561.00,98.86
1560.00,98.87
1559.00,98.90
1558.00,98.90
1557.00,98.89
1556.00,98.87
1555.00,98.87
1554.00,98.87
1553.00,98.88
1552.00,98.89
1551.00,98.90
1550.00,98.91
1549.00,98.92
1548.00,98.92
1547.00,98.91
1546.00,98.91
1545.00,98.92
1544.00,98.93
1543.00,98.94
1542.00,98.93
1541.00,98.93
1540.00,98.92
1539.00,98.92
1538.00,98.91
1537.00,98.90
1536.00,98.88
1535.00,98.85
1534.00,98.83
1533.00,98.83
1532.00,98.85
1531.00,98.88
1530.00,98.91
1529.00,98.93
1528.00,98.94
1527.00,98.95
1526.00,98.94
1525.00,98.94
1524.00,98.93
1523.00,98.91
1522.00,98.90
1521.00,98.89
1520.00,98.89
1519.00,98.90
1518.00,98.92
1517.00,98.92
1516.00,98.90
1515.00,98.88
1514.00,98.86
1513.00,98.86
1512.00,98.86
1511.00,98.85
1510.00,98.85
1509.00,98.84
1508.00,98.83
1507.00,98.82
1506.00,98.79
1505.00,98.78
1504.00,98.78
1503.00,98.79
1502.00,98.78
1501.00,98.77
1500.00,98.75
1499.00,98.73
1498.00,98.70
1497.00,98.67
1496.00,98.64
1495.00,98.61
1494.00,98.59
1493.00,98.55
1492.00,98.51
1491.00,98.47
1490.00,98.44
1489.00,98.41
1488.00,98.37
1487.00,98.33
1486.00,98.28
1485.00,98.23
1484.00,98.17
1483.00,98.10
1482.00,98.03
1481.00,97.96
1480.00,97.90
1479.00,97.85
1478.00,97.80
1477.00,97.74
1476.00,97.68
1475.00,97.61
1474.00,97.53
1473.00,97.45
1472.00,97.37
1471.00,97.31
1470.00,97.26
1469.00,97.21
1468.00,97.16
1467.00,97.10
1466.00,97.05
1465.00,96.99
1464.00,96.94
1463.00,96.90
1462.00,96.86
1461.00,96.83
1460.00,96.79
1459.00,96.74
1458.00,96.69
1457.00,96.64
1456.00,96.61
1455.00,96.59
1454.00,96.56
1453.00,96.53
1452.00,96.49
1451.00,96.45
1450.00,96.40
1449.00,96.36
1448.00,96.32
1447.00,96.28
1446.00,96.25
1445.00,96.22
1444.00,96.18
1443.00,96.14
1442.00,96.10
1441.00,96.07
1440.00,96.03
1439.00,96.00
1438.00,95.97
1437.00,95.94
1436.00,95.93
1435.00,95.92
1434.00,95.91
1433.00,95.89
1432.00,95.88
1431.00,95.88
1430.00,95.89
1429.00,95.90
1428.00,95.89
1427.00,95.86
1426.00,95.82
1425.00,95.78
1424.00,95.76
1423.00,95.75
1422.00,95.75
1421.00,95.74
1420.00,95.73
1419.00,95.72
1418.00,95.73
1417.00,95.74
1416.00,95.75
1415.00,95.76
1414.00,95.77
1413.00,95.76
1412.00,95.76
1411.00,95.76
1410.00,95.78
1409.00,95.79
1408.00,95.81
1407.00,95.82
1406.00,95.83
1405.00,95.84
1404.00,95.85
1403.00,95.86
1402.00,95.85
1401.00,95.83
1400.00,95.81
1399.00,95.80
1398.00,95.79
1397.00,95.78
1396.00,95.77
1395.00,95.76
1394.00,95.75
1393.00,95.73
1392.00,95.70
1391.00,95.65
1390.00,95.60
1389.00,95.55
1388.00,95.51
1387.00,95.46
1386.00,95.38
1385.00,95.28
1384.00,95.16
1383.00,95.04
1382.00,94.92
1381.00,94.81
1380.00,94.70
1379.00,94.60
1378.00,94.49
1377.00,94.39
1376.00,94.28
1375.00,94.19
1374.00,94.12
1373.00,94.07
1372.00,94.04
1371.00,94.01
1370.00,93.98
1369.00,93.95
1368.00,93.93
1367.00,93.91
1366.00,93.90
1365.00,93.90
1364.00,93.92
1363.00,93.96
1362.00,94.00
1361.00,94.06
1360.00,94.11
1359.00,94.17
1358.00,94.23
1357.00,94.29
1356.00,94.36
1355.00,94.41
1354.00,94.47
1353.00,94.51
1352.00,94.54
1351.00,94.58
1350.00,94.60
1349.00,94.62
1348.00,94.61
1347.00,94.59
1346.00,94.57
1345.00,94.56
1344.00,94.56
1343.00,94.56
1342.00,94.55
1341.00,94.53
1340.00,94.49
1339.00,94.45
1338.00,94.41
1337.00,94.39
1336.00,94.38
1335.00,94.38
1334.00,94.38
1333.00,94.38
1332.00,94.38
1331.00,94.39
1330.00,94.39
1329.00,94.40
1328.00,94.40
1327.00,94.40
1326.00,94.40
1325.00,94.39
1324.00,94.38
1323.00,94.37
1322.00,94.35
1321.00,94.31
1320.00,94.25
1319.00,94.17
1318.00,94.09
1317.00,94.01
1316.00,93.95
1315.00,93.92
1314.00,93.93
1313.00,93.95
1312.00,94.00
1311.00,94.05
1310.00,94.11
1309.00,94.18
1308.00,94.26
1307.00,94.33
1306.00,94.40
1305.00,94.46
1304.00,94.52
1303.00,94.58
1302.00,94.65
1301.00,94.73
1300.00,94.80
1299.00,94.87
1298.00,94.94
1297.00,95.02
1296.00,95.10
1295.00,95.18
1294.00,95.26
1293.00,95.34
1292.00,95.43
1291.00,95.51
1290.00,95.58
1289.00,95.65
1288.00,95.70
1287.00,95.73
1286.00,95.75
1285.00,95.75
1284.00,95.75
1283.00,95.73
1282.00,95.71
1281.00,95.67
1280.00,95.62
1279.00,95.59
1278.00,95.58
1277.00,95.58
1276.00,95.59
1275.00,95.59
1274.00,95.58
1273.00,95.56
1272.00,95.52
1271.00,95.48
1270.00,95.45
1269.00,95.41
1268.00,95.38
1267.00,95.35
1266.00,95.33
1265.00,95.32
1264.00,95.33
1263.00,95.33
1262.00,95.35
1261.00,95.36
1260.00,95.38
1259.00,95.41
1258.00,95.45
1257.00,95.49
1256.00,95.54
1255.00,95.58
1254.00,95.62
1253.00,95.65
1252.00,95.70
1251.00,95.74
1250.00,95.79
1249.00,95.83
1248.00,95.86
1247.00,95.88
1246.00,95.89
1245.00,95.88
1244.00,95.88
1243.00,95.87
1242.00,95.87
1241.00,95.87
1240.00,95.87
1239.00,95.87
1238.00,95.86
1237.00,95.85
1236.00,95.83
1235.00,95.83
1234.00,95.83
1233.00,95.85
1232.00,95.89
1231.00,95.92
1230.00,95.95
1229.00,95.96
1228.00,95.97
1227.00,96.01
1226.00,96.05
1225.00,96.11
1224.00,96.19
1223.00,96.28
1222.00,96.38
1221.00,96.48
1220.00,96.57
1219.00,96.65
1218.00,96.71
1217.00,96.76
1216.00,96.78
1215.00,96.80
1214.00,96.81
1213.00,96.81
1212.00,96.81
1211.00,96.78
1210.00,96.74
1209.00,96.67
1208.00,96.61
1207.00,96.53
1206.00,96.44
1205.00,96.32
1204.00,96.21
1203.00,96.13
1202.00,96.08
1201.00,96.05
1200.00,96.04
1199.00,96.03
1198.00,96.04
1197.00,96.08
1196.00,96.16
1195.00,96.27
1194.00,96.38
1193.00,96.49
1192.00,96.60
1191.00,96.71
1190.00,96.83
1189.00,96.94
1188.00,97.03
1187.00,97.09
1186.00,97.11
1185.00,97.09
1184.00,97.06
1183.00,97.01
1182.00,96.93
1181.00,96.84
1180.00,96.74
1179.00,96.64
1178.00,96.53
1177.00,96.41
1176.00,96.27
1175.00,96.11
1174.00,95.92
1173.00,95.69
1172.00,95.46
1171.00,95.22
1170.00,94.96
1169.00,94.67
1168.00,94.36
1167.00,94.04
1166.00,93.72
1165.00,93.40
1164.00,93.08
1163.00,92.77
1162.00,92.46
1161.00,92.18
1160.00,91.95
1159.00,91.77
1158.00,91.65
1157.00,91.58
1156.00,91.55
1155.00,91.57
1154.00,91.63
1153.00,91.72
1152.00,91.84
1151.00,91.98
1150.00,92.13
1149.00,92.28
1148.00,92.44
1147.00,92.59
1146.00,92.72
1145.00,92.84
1144.00,92.95
1143.00,93.05
1142.00,93.11
1141.00,93.13
1140.00,93.12
1139.00,93.09
1138.00,93.02
1137.00,92.90
1136.00,92.73
1135.00,92.54
1134.00,92.36
1133.00,92.20
1132.00,92.06
1131.00,91.90
1130.00,91.70
1129.00,91.48
1128.00,91.24
1127.00,91.00
1126.00,90.78
1125.00,90.57
1124.00,90.35
1123.00,90.13
1122.00,89.89
1121.00,89.63
1120.00,89.37
1119.00,89.14
1118.00,88.95
1117.00,88.76
1116.00,88.56
1115.00,88.38
1114.00,88.22
1113.00,88.09
1112.00,87.99
1111.00,87.90
1110.00,87.83
1109.00,87.74
1108.00,87.64
1107.00,87.55
1106.00,87.46
1105.00,87.36
1104.00,87.22
1103.00,87.04
1102.00,86.84
1101.00,86.63
1100.00,86.41
1099.00,86.20
1098.00,86.00
1097.00,85.81
1096.00,85.65
1095.00,85.52
1094.00,85.41
1093.00,85.29
1092.00,85.15
1091.00,85.01
1090.00,84.89
1089.00,84.77
1088.00,84.65
1087.00,84.54
1086.00,84.41
1085.00,84.26
1084.00,84.07
1083.00,83.88
1082.00,83.71
1081.00,83.55
1080.00,83.35
1079.00,83.12
1078.00,82.87
1077.00,82.62
1076.00,82.38
1075.00,82.14
1074.00,81.92
1073.00,81.70
1072.00,81.48
1071.00,81.25
1070.00,81.01
1069.00,80.78
1068.00,80.56
1067.00,80.37
1066.00,80.20
1065.00,80.01
1064.00,79.79
1063.00,79.56
1062.00,79.32
1061.00,79.10
1060.00,78.91
1059.00,78.76
1058.00,78.63
1057.00,78.51
1056.00,78.39
1055.00,78.29
1054.00,78.21
1053.00,78.15
1052.00,78.08
1051.00,78.02
1050.00,77.96
1049.00,77.90
1048.00,77.84
1047.00,77.77
1046.00,77.71
1045.00,77.64
1044.00,77.58
1043.00,77.53
1042.00,77.46
1041.00,77.37
1040.00,77.28
1039.00,77.23
1038.00,77.19
1037.00,77.12
1036.00,77.01
1035.00,76.87
1034.00,76.71
1033.00,76.53
1032.00,76.33
1031.00,76.12
1030.00,75.90
1029.00,75.69
1028.00,75.48
1027.00,75.30
1026.00,75.12
1025.00,74.94
1024.00,74.76
1023.00,74.61
1022.00,74.51
1021.00,74.42
1020.00,74.34
1019.00,74.27
1018.00,74.22
1017.00,74.21
1016.00,74.24
1015.00,74.32
1014.00,74.45
1013.00,74.61
1012.00,74.80
1011.00,75.02
1010.00,75.23
1009.00,75.44
1008.00,75.63
1007.00,75.81
1006.00,75.96
1005.00,76.07
1004.00,76.14
1003.00,76.16
1002.00,76.14
1001.00,76.07
1000.00,75.97
999.00,75.86
998.00,75.77
997.00,75.70
996.00,75.65
995.00,75.64
994.00,75.66
993.00,75.71
992.00,75.81
991.00,75.96
990.00,76.16
989.00,76.41
988.00,76.69
987.00,77.03
986.00,77.42
985.00,77.83
984.00,78.27
983.00,78.71
982.00,79.16
981.00,79.61
980.00,80.05
979.00,80.47
978.00,80.87
977.00,81.25
976.00,81.60
975.00,81.92
974.00,82.21
973.00,82.49
972.00,82.75
971.00,82.99
970.00,83.20
969.00,83.39
968.00,83.58
967.00,83.75
966.00,83.92
965.00,84.08
964.00,84.24
963.00,84.41
962.00,84.59
961.00,84.80
960.00,85.01
959.00,85.22
958.00,85.42
957.00,85.61
956.00,85.81
955.00,86.03
954.00,86.26
953.00,86.48
952.00,86.69
951.00,86.90
950.00,87.11
949.00,87.30
948.00,87.46
947.00,87.60
946.00,87.74
945.00,87.88
944.00,88.03
943.00,88.20
942.00,88.36
941.00,88.50
940.00,88.60
939.00,88.68
938.00,88.77
937.00,88.88
936.00,88.98
935.00,89.07
934.00,89.15
933.00,89.22
932.00,89.28
931.00,89.35
930.00,89.42
929.00,89.49
928.00,89.56
927.00,89.64
926.00,89.74
925.00,89.85
924.00,89.94
923.00,90.01
922.00,90.07
921.00,90.15
920.00,90.23
919.00,90.30
918.00,90.34
917.00,90.34
916.00,90.33
915.00,90.32
914.00,90.30
913.00,90.27
912.00,90.24
911.00,90.19
910.00,90.13
909.00,90.04
908.00,89.92
907.00,89.78
906.00,89.62
905.00,89.45
904.00,89.29
903.00,89.12
902.00,88.95
901.00,88.76
900.00,88.57
