Created as New Dataset,136 Du Pont
3824.00,99.87
3823.00,99.83
3822.00,99.79
3821.00,99.77
3820.00,99.77
3819.00,99.76
3818.00,99.74
3817.00,99.74
3816.00,99.76
3815.00,99.78
3814.00,99.78
3813.00,99.76
3812.00,99.74
3811.00,99.75
3810.00,99.78
3809.00,99.80
3808.00,99.80
3807.00,99.79
3806.00,99.79
3805.00,99.79
3804.00,99.78
3803.00,99.76
3802.00,99.75
3801.00,99.76
3800.00,99.77
3799.00,99.78
3798.00,99.77
3797.00,99.77
3796.00,99.79
3795.00,99.80
3794.00,99.81
3793.00,99.81
3792.00,99.81
3791.00,99.82
3790.00,99.83
3789.00,99.81
3788.00,99.80
3787.00,99.78
3786.00,99.77
3785.00,99.76
3784.00,99.76
3783.00,99.75
3782.00,99.75
3781.00,99.75
3780.00,99.76
3779.00,99.78
3778.00,99.79
3777.00,99.79
3776.00,99.78
3775.00,99.78
3774.00,99.79
3773.00,99.80
3772.00,99.79
3771.00,99.77
3770.00,99.74
3769.00,99.73
3768.00,99.73
3767.00,99.73
3766.00,99.74
3765.00,99.75
3764.00,99.75
3763.00,99.73
3762.00,99.69
3761.00,99.66
3760.00,99.65
3759.00,99.67
3758.00,99.70
3757.00,99.72
3756.00,99.73
3755.00,99.72
3754.00,99.71
3753.00,99.70
3752.00,99.70
3751.00,99.72
3750.00,99.74
3749.00,99.74
3748.00,99.74
3747.00,99.74
3746.00,99.73
3745.00,99.73
3744.00,99.73
3743.00,99.72
3742.00,99.68
3741.00,99.63
3740.00,99.61
3739.00,99.64
3738.00,99.68
3737.00,99.70
3736.00,99.71
3735.00,99.72
3734.00,99.74
3733.00,99.76
3732.00,99.77
3731.00,99.79
3730.00,99.79
3729.00,99.78
3728.00,99.78
3727.00,99.78
3726.00,99.78
3725.00,99.78
3724.00,99.77
3723.00,99.75
3722.00,99.72
3721.00,99.69
3720.00,99.66
3719.00,99.64
3718.00,99.64
3717.00,99.65
3716.00,99.66
3715.00,99.66
3714.00,99.67
3713.00,99.67
3712.00,99.68
3711.00,99.70
3710.00,99.70
3709.00,99.70
3708.00,99.69
3707.00,99.69
3706.00,99.68
3705.00,99.67
3704.00,99.65
3703.00,99.63
3702.00,99.62
3701.00,99.64
3700.00,99.67
3699.00,99.69
3698.00,99.70
3697.00,99.70
3696.00,99.69
3695.00,99.69
3694.00,99.69
3693.00,99.71
3692.00,99.73
3691.00,99.73
3690.00,99.71
3689.00,99.66
3688.00,99.62
3687.00,99.61
3686.00,99.61
3685.00,99.62
3684.00,99.62
3683.00,99.63
3682.00,99.63
3681.00,99.62
3680.00,99.62
3679.00,99.62
3678.00,99.63
3677.00,99.63
3676.00,99.62
3675.00,99.62
3674.00,99.62
3673.00,99.60
3672.00,99.56
3671.00,99.54
3670.00,99.55
3669.00,99.58
3668.00,99.60
3667.00,99.60
3666.00,99.60
3665.00,99.60
3664.00,99.60
3663.00,99.60
3662.00,99.59
3661.00,99.58
3660.00,99.58
3659.00,99.58
3658.00,99.57
3657.00,99.55
3656.00,99.54
3655.00,99.53
3654.00,99.53
3653.00,99.54
3652.00,99.55
3651.00,99.57
3650.00,99.58
3649.00,99.57
3648.00,99.54
3647.00,99.50
3646.00,99.48
3645.00,99.49
3644.00,99.50
3643.00,99.52
3642.00,99.54
3641.00,99.55
3640.00,99.54
3639.00,99.53
3638.00,99.52
3637.00,99.53
3636.00,99.53
3635.00,99.53
3634.00,99.52
3633.00,99.53
3632.00,99.53
3631.00,99.52
3630.00,99.50
3629.00,99.49
3628.00,99.49
3627.00,99.50
3626.00,99.51
3625.00,99.52
3624.00,99.53
3623.00,99.55
3622.00,99.55
3621.00,99.53
3620.00,99.52
3619.00,99.51
3618.00,99.51
3617.00,99.51
3616.00,99.52
3615.00,99.53
3614.00,99.56
3613.00,99.59
3612.00,99.60
3611.00,99.59
3610.00,99.58
3609.00,99.58
3608.00,99.59
3607.00,99.59
3606.00,99.58
3605.00,99.55
3604.00,99.52
3603.00,99.50
3602.00,99.50
3601.00,99.51
3600.00,99.52
3599.00,99.51
3598.00,99.50
3597.00,99.49
3596.00,99.50
3595.00,99.52
3594.00,99.53
3593.00,99.53
3592.00,99.51
3591.00,99.50
3590.00,99.49
3589.00,99.50
3588.00,99.52
3587.00,99.53
3586.00,99.52
3585.00,99.51
3584.00,99.51
3583.00,99.51
3582.00,99.51
3581.00,99.51
3580.00,99.50
3579.00,99.48
3578.00,99.47
3577.00,99.47
3576.00,99.48
3575.00,99.49
3574.00,99.49
3573.00,99.48
3572.00,99.46
3571.00,99.45
3570.00,99.44
3569.00,99.44
3568.00,99.46
3567.00,99.49
3566.00,99.50
3565.00,99.51
3564.00,99.50
3563.00,99.51
3562.00,99.51
3561.00,99.51
3560.00,99.49
3559.00,99.47
3558.00,99.45
3557.00,99.45
3556.00,99.45
3555.00,99.44
3554.00,99.42
3553.00,99.41
3552.00,99.41
3551.00,99.42
3550.00,99.44
3549.00,99.46
3548.00,99.46
3547.00,99.46
3546.00,99.45
3545.00,99.45
3544.00,99.44
3543.00,99.42
3542.00,99.42
3541.00,99.41
3540.00,99.42
3539.00,99.43
3538.00,99.45
3537.00,99.45
3536.00,99.44
3535.00,99.43
3534.00,99.42
3533.00,99.41
3532.00,99.42
3531.00,99.42
3530.00,99.43
3529.00,99.45
3528.00,99.47
3527.00,99.48
3526.00,99.50
3525.00,99.50
3524.00,99.49
3523.00,99.49
3522.00,99.48
3521.00,99.48
3520.00,99.47
3519.00,99.48
3518.00,99.48
3517.00,99.48
3516.00,99.49
3515.00,99.49
3514.00,99.50
3513.00,99.51
3512.00,99.50
3511.00,99.48
3510.00,99.46
3509.00,99.43
3508.00,99.42
3507.00,99.43
3506.00,99.44
3505.00,99.45
3504.00,99.46
3503.00,99.45
3502.00,99.44
3501.00,99.44
3500.00,99.45
3499.00,99.47
3498.00,99.48
3497.00,99.49
3496.00,99.50
3495.00,99.52
3494.00,99.53
3493.00,99.52
3492.00,99.50
3491.00,99.47
3490.00,99.45
3489.00,99.45
3488.00,99.47
3487.00,99.50
3486.00,99.52
3485.00,99.53
3484.00,99.51
3483.00,99.48
3482.00,99.47
3481.00,99.49
3480.00,99.53
3479.00,99.54
3478.00,99.53
3477.00,99.49
3476.00,99.46
3475.00,99.45
3474.00,99.44
3473.00,99.44
3472.00,99.43
3471.00,99.43
3470.00,99.43
3469.00,99.44
3468.00,99.44
3467.00,99.42
3466.00,99.40
3465.00,99.40
3464.00,99.41
3463.00,99.43
3462.00,99.46
3461.00,99.48
3460.00,99.48
3459.00,99.47
3458.00,99.45
3457.00,99.43
3456.00,99.39
3455.00,99.35
3454.00,99.32
3453.00,99.32
3452.00,99.34
3451.00,99.38
3450.00,99.40
3449.00,99.41
3448.00,99.40
3447.00,99.38
3446.00,99.37
3445.00,99.38
3444.00,99.39
3443.00,99.38
3442.00,99.35
3441.00,99.30
3440.00,99.25
3439.00,99.22
3438.00,99.22
3437.00,99.23
3436.00,99.25
3435.00,99.26
3434.00,99.24
3433.00,99.23
3432.00,99.21
3431.00,99.21
3430.00,99.21
3429.00,99.22
3428.00,99.23
3427.00,99.23
3426.00,99.22
3425.00,99.21
3424.00,99.20
3423.00,99.21
3422.00,99.24
3421.00,99.27
3420.00,99.30
3419.00,99.33
3418.00,99.35
3417.00,99.38
3416.00,99.40
3415.00,99.41
3414.00,99.42
3413.00,99.43
3412.00,99.44
3411.00,99.45
3410.00,99.46
3409.00,99.47
3408.00,99.48
3407.00,99.48
3406.00,99.49
3405.00,99.51
3404.00,99.51
3403.00,99.51
3402.00,99.49
3401.00,99.46
3400.00,99.44
3399.00,99.44
3398.00,99.45
3397.00,99.46
3396.00,99.48
3395.00,99.49
3394.00,99.49
3393.00,99.48
3392.00,99.46
3391.00,99.45
3390.00,99.44
3389.00,99.44
3388.00,99.44
3387.00,99.43
3386.00,99.42
3385.00,99.43
3384.00,99.44
3383.00,99.47
3382.00,99.48
3381.00,99.49
3380.00,99.48
3379.00,99.46
3378.00,99.44
3377.00,99.43
3376.00,99.43
3375.00,99.44
3374.00,99.44
3373.00,99.44
3372.00,99.43
3371.00,99.42
3370.00,99.44
3369.00,99.45
3368.00,99.46
3367.00,99.46
3366.00,99.46
3365.00,99.46
3364.00,99.46
3363.00,99.46
3362.00,99.46
3361.00,99.46
3360.00,99.47
3359.00,99.48
3358.00,99.49
3357.00,99.50
3356.00,99.49
3355.00,99.47
3354.00,99.45
3353.00,99.44
3352.00,99.45
3351.00,99.47
3350.00,99.48
3349.00,99.47
3348.00,99.43
3347.00,99.39
3346.00,99.37
3345.00,99.36
3344.00,99.38
3343.00,99.41
3342.00,99.44
3341.00,99.46
3340.00,99.47
3339.00,99.48
3338.00,99.48
3337.00,99.47
3336.00,99.45
3335.00,99.43
3334.00,99.43
3333.00,99.43
3332.00,99.44
3331.00,99.45
3330.00,99.45
3329.00,99.44
3328.00,99.43
3327.00,99.42
3326.00,99.42
3325.00,99.44
3324.00,99.46
3323.00,99.48
3322.00,99.48
3321.00,99.46
3320.00,99.45
3319.00,99.44
3318.00,99.45
3317.00,99.47
3316.00,99.48
3315.00,99.46
3314.00,99.44
3313.00,99.41
3312.00,99.40
3311.00,99.39
3310.00,99.40
3309.00,99.40
3308.00,99.41
3307.00,99.41
3306.00,99.41
3305.00,99.40
3304.00,99.39
3303.00,99.39
3302.00,99.39
3301.00,99.39
3300.00,99.40
3299.00,99.43
3298.00,99.45
3297.00,99.47
3296.00,99.47
3295.00,99.46
3294.00,99.44
3293.00,99.42
3292.00,99.40
3291.00,99.39
3290.00,99.39
3289.00,99.40
3288.00,99.43
3287.00,99.45
3286.00,99.46
3285.00,99.46
3284.00,99.45
3283.00,99.45
3282.00,99.44
3281.00,99.44
3280.00,99.44
3279.00,99.44
3278.00,99.43
3277.00,99.42
3276.00,99.43
3275.00,99.44
3274.00,99.46
3273.00,99.47
3272.00,99.48
3271.00,99.48
3270.00,99.46
3269.00,99.45
3268.00,99.44
3267.00,99.45
3266.00,99.46
3265.00,99.46
3264.00,99.45
3263.00,99.43
3262.00,99.42
3261.00,99.41
3260.00,99.41
3259.00,99.40
3258.00,99.38
3257.00,99.38
3256.00,99.39
3255.00,99.40
3254.00,99.41
3253.00,99.42
3252.00,99.41
3251.00,99.40
3250.00,99.39
3249.00,99.39
3248.00,99.39
3247.00,99.39
3246.00,99.40
3245.00,99.41
3244.00,99.42
3243.00,99.42
3242.00,99.43
3241.00,99.45
3240.00,99.46
3239.00,99.48
3238.00,99.49
3237.00,99.49
3236.00,99.49
3235.00,99.47
3234.00,99.45
3233.00,99.42
3232.00,99.40
3231.00,99.40
3230.00,99.41
3229.00,99.43
3228.00,99.44
3227.00,99.44
3226.00,99.43
3225.00,99.42
3224.00,99.41
3223.00,99.40
3222.00,99.39
3221.00,99.38
3220.00,99.38
3219.00,99.40
3218.00,99.42
3217.00,99.44
3216.00,99.45
3215.00,99.45
3214.00,99.43
3213.00,99.41
3212.00,99.39
3211.00,99.38
3210.00,99.37
3209.00,99.36
3208.00,99.36
3207.00,99.37
3206.00,99.38
3205.00,99.39
3204.00,99.39
3203.00,99.39
3202.00,99.38
3201.00,99.38
3200.00,99.38
3199.00,99.38
3198.00,99.37
3197.00,99.36
3196.00,99.36
3195.00,99.37
3194.00,99.40
3193.00,99.42
3192.00,99.42
3191.00,99.40
3190.00,99.38
3189.00,99.37
3188.00,99.38
3187.00,99.39
3186.00,99.41
3185.00,99.41
3184.00,99.40
3183.00,99.39
3182.00,99.39
3181.00,99.39
3180.00,99.40
3179.00,99.41
3178.00,99.42
3177.00,99.43
3176.00,99.42
3175.00,99.41
3174.00,99.40
3173.00,99.41
3172.00,99.43
3171.00,99.43
3170.00,99.42
3169.00,99.40
3168.00,99.40
3167.00,99.41
3166.00,99.42
3165.00,99.43
3164.00,99.43
3163.00,99.42
3162.00,99.42
3161.00,99.42
3160.00,99.43
3159.00,99.44
3158.00,99.44
3157.00,99.44
3156.00,99.45
3155.00,99.44
3154.00,99.43
3153.00,99.42
3152.00,99.42
3151.00,99.41
3150.00,99.41
3149.00,99.42
3148.00,99.41
3147.00,99.41
3146.00,99.41
3145.00,99.41
3144.00,99.42
3143.00,99.43
3142.00,99.42
3141.00,99.41
3140.00,99.39
3139.00,99.38
3138.00,99.37
3137.00,99.36
3136.00,99.36
3135.00,99.36
3134.00,99.36
3133.00,99.36
3132.00,99.35
3131.00,99.35
3130.00,99.36
3129.00,99.37
3128.00,99.38
3127.00,99.36
3126.00,99.34
3125.00,99.32
3124.00,99.31
3123.00,99.30
3122.00,99.30
3121.00,99.31
3120.00,99.32
3119.00,99.32
3118.00,99.31
3117.00,99.30
3116.00,99.30
3115.00,99.30
3114.00,99.30
3113.00,99.31
3112.00,99.32
3111.00,99.32
3110.00,99.31
3109.00,99.29
3108.00,99.26
3107.00,99.24
3106.00,99.23
3105.00,99.23
3104.00,99.25
3103.00,99.25
3102.00,99.24
3101.00,99.22
3100.00,99.21
3099.00,99.22
3098.00,99.23
3097.00,99.26
3096.00,99.28
3095.00,99.30
3094.00,99.31
3093.00,99.31
3092.00,99.30
3091.00,99.29
3090.00,99.28
3089.00,99.27
3088.00,99.26
3087.00,99.25
3086.00,99.24
3085.00,99.23
3084.00,99.23
3083.00,99.23
3082.00,99.22
3081.00,99.20
3080.00,99.18
3079.00,99.16
3078.00,99.17
3077.00,99.20
3076.00,99.22
3075.00,99.23
3074.00,99.23
3073.00,99.22
3072.00,99.21
3071.00,99.21
3070.00,99.22
3069.00,99.22
3068.00,99.23
3067.00,99.22
3066.00,99.19
3065.00,99.18
3064.00,99.17
3063.00,99.18
3062.00,99.20
3061.00,99.21
3060.00,99.21
3059.00,99.21
3058.00,99.20
3057.00,99.19
3056.00,99.18
3055.00,99.18
3054.00,99.19
3053.00,99.21
3052.00,99.24
3051.00,99.25
3050.00,99.25
3049.00,99.24
3048.00,99.24
3047.00,99.24
3046.00,99.25
3045.00,99.27
3044.00,99.29
3043.00,99.31
3042.00,99.33
3041.00,99.35
3040.00,99.37
3039.00,99.38
3038.00,99.38
3037.00,99.36
3036.00,99.33
3035.00,99.31
3034.00,99.29
3033.00,99.30
3032.00,99.31
3031.00,99.32
3030.00,99.32
3029.00,99.30
3028.00,99.29
3027.00,99.28
3026.00,99.28
3025.00,99.27
3024.00,99.26
3023.00,99.24
3022.00,99.23
3021.00,99.21
3020.00,99.20
3019.00,99.19
3018.00,99.17
3017.00,99.15
3016.00,99.13
3015.00,99.11
3014.00,99.09
3013.00,99.07
3012.00,99.06
3011.00,99.06
3010.00,99.07
3009.00,99.07
3008.00,99.06
3007.00,99.05
3006.00,99.03
3005.00,99.02
3004.00,99.01
3003.00,99.00
3002.00,98.99
3001.00,98.99
3000.00,98.98
2999.00,98.99
2998.00,99.00
2997.00,99.02
2996.00,99.02
2995.00,99.01
2994.00,98.99
2993.00,98.96
2992.00,98.93
2991.00,98.91
2990.00,98.89
2989.00,98.88
2988.00,98.86
2987.00,98.84
2986.00,98.82
2985.00,98.80
2984.00,98.78
2983.00,98.76
2982.00,98.75
2981.00,98.73
2980.00,98.71
2979.00,98.67
2978.00,98.63
2977.00,98.58
2976.00,98.53
2975.00,98.49
2974.00,98.45
2973.00,98.42
2972.00,98.40
2971.00,98.39
2970.00,98.38
2969.00,98.36
2968.00,98.33
2967.00,98.32
2966.00,98.32
2965.00,98.34
2964.00,98.36
2963.00,98.39
2962.00,98.41
2961.00,98.43
2960.00,98.46
2959.00,98.47
2958.00,98.48
2957.00,98.50
2956.00,98.52
2955.00,98.55
2954.00,98.57
2953.00,98.59
2952.00,98.62
2951.00,98.64
2950.00,98.66
2949.00,98.68
2948.00,98.70
2947.00,98.73
2946.00,98.75
2945.00,98.77
2944.00,98.78
2943.00,98.80
2942.00,98.82
2941.00,98.85
2940.00,98.88
2939.00,98.90
2938.00,98.91
2937.00,98.92
2936.00,98.93
2935.00,98.93
2934.00,98.93
2933.00,98.93
2932.00,98.93
2931.00,98.93
2930.00,98.93
2929.00,98.93
2928.00,98.92
2927.00,98.91
2926.00,98.91
2925.00,98.91
2924.00,98.90
2923.00,98.89
2922.00,98.86
2921.00,98.85
2920.00,98.84
2919.00,98.86
2918.00,98.87
2917.00,98.87
2916.00,98.84
2915.00,98.81
2914.00,98.78
2913.00,98.77
2912.00,98.78
2911.00,98.78
2910.00,98.78
2909.00,98.78
2908.00,98.78
2907.00,98.79
2906.00,98.80
2905.00,98.82
2904.00,98.84
2903.00,98.85
2902.00,98.86
2901.00,98.86
2900.00,98.87
2899.00,98.87
2898.00,98.89
2897.00,98.91
2896.00,98.93
2895.00,98.94
2894.00,98.96
2893.00,98.97
2892.00,98.98
2891.00,98.98
2890.00,98.97
2889.00,98.97
2888.00,98.98
2887.00,98.99
2886.00,99.01
2885.00,99.02
2884.00,99.03
2883.00,99.03
2882.00,99.03
2881.00,99.03
2880.00,99.03
2879.00,99.04
2878.00,99.04
2877.00,99.04
2876.00,99.05
2875.00,99.06
2874.00,99.07
2873.00,99.07
2872.00,99.07
2871.00,99.07
2870.00,99.07
2869.00,99.07
2868.00,99.08
2867.00,99.09
2866.00,99.08
2865.00,99.07
2864.00,99.06
2863.00,99.05
2862.00,99.05
2861.00,99.05
2860.00,99.06
2859.00,99.06
2858.00,99.06
2857.00,99.06
2856.00,99.06
2855.00,99.07
2854.00,99.06
2853.00,99.05
2852.00,99.03
2851.00,99.01
2850.00,99.00
2849.00,99.01
2848.00,99.05
2847.00,99.09
2846.00,99.13
2845.00,99.16
2844.00,99.19
2843.00,99.22
2842.00,99.24
2841.00,99.26
2840.00,99.25
2839.00,99.23
2838.00,99.21
2837.00,99.20
2836.00,99.21
2835.00,99.22
2834.00,99.23
2833.00,99.24
2832.00,99.25
2831.00,99.25
2830.00,99.26
2829.00,99.27
2828.00,99.28
2827.00,99.29
2826.00,99.29
2825.00,99.30
2824.00,99.31
2823.00,99.33
2822.00,99.33
2821.00,99.33
2820.00,99.32
2819.00,99.32
2818.00,99.32
2817.00,99.32
2816.00,99.32
2815.00,99.32
2814.00,99.30
2813.00,99.29
2812.00,99.28
2811.00,99.28
2810.00,99.28
2809.00,99.28
2808.00,99.28
2807.00,99.28
2806.00,99.28
2805.00,99.27
2804.00,99.26
2803.00,99.25
2802.00,99.25
2801.00,99.26
2800.00,99.27
2799.00,99.28
2798.00,99.30
2797.00,99.31
2796.00,99.32
2795.00,99.32
2794.00,99.31
2793.00,99.31
2792.00,99.30
2791.00,99.30
2790.00,99.31
2789.00,99.32
2788.00,99.33
2787.00,99.34
2786.00,99.34
2785.00,99.34
2784.00,99.34
2783.00,99.34
2782.00,99.33
2781.00,99.33
2780.00,99.34
2779.00,99.34
2778.00,99.34
2777.00,99.34
2776.00,99.33
2775.00,99.33
2774.00,99.33
2773.00,99.32
2772.00,99.32
2771.00,99.33
2770.00,99.35
2769.00,99.36
2768.00,99.37
2767.00,99.38
2766.00,99.37
2765.00,99.37
2764.00,99.37
2763.00,99.37
2762.00,99.38
2761.00,99.38
2760.00,99.38
2759.00,99.37
2758.00,99.36
2757.00,99.35
2756.00,99.34
2755.00,99.33
2754.00,99.33
2753.00,99.33
2752.00,99.32
2751.00,99.32
2750.00,99.31
2749.00,99.29
2748.00,99.29
2747.00,99.29
2746.00,99.30
2745.00,99.32
2744.00,99.33
2743.00,99.33
2742.00,99.33
2741.00,99.32
2740.00,99.32
2739.00,99.32
2738.00,99.33
2737.00,99.34
2736.00,99.35
2735.00,99.36
2734.00,99.37
2733.00,99.37
2732.00,99.37
2731.00,99.36
2730.00,99.36
2729.00,99.37
2728.00,99.37
2727.00,99.38
2726.00,99.37
2725.00,99.37
2724.00,99.36
2723.00,99.37
2722.00,99.38
2721.00,99.39
2720.00,99.39
2719.00,99.40
2718.00,99.40
2717.00,99.41
2716.00,99.41
2715.00,99.40
2714.00,99.40
2713.00,99.40
2712.00,99.40
2711.00,99.40
2710.00,99.40
2709.00,99.40
2708.00,99.41
2707.00,99.41
2706.00,99.41
2705.00,99.40
2704.00,99.39
2703.00,99.38
2702.00,99.38
2701.00,99.37
2700.00,99.37
2699.00,99.36
2698.00,99.35
2697.00,99.34
2696.00,99.34
2695.00,99.35
2694.00,99.36
2693.00,99.36
2692.00,99.36
2691.00,99.36
2690.00,99.35
2689.00,99.35
2688.00,99.35
2687.00,99.36
2686.00,99.38
2685.00,99.39
2684.00,99.40
2683.00,99.40
2682.00,99.39
2681.00,99.37
2680.00,99.36
2679.00,99.36
2678.00,99.35
2677.00,99.35
2676.00,99.34
2675.00,99.34
2674.00,99.34
2673.00,99.34
2672.00,99.33
2671.00,99.33
2670.00,99.34
2669.00,99.35
2668.00,99.36
2667.00,99.37
2666.00,99.37
2665.00,99.36
2664.00,99.35
2663.00,99.34
2662.00,99.33
2661.00,99.34
2660.00,99.36
2659.00,99.37
2658.00,99.37
2657.00,99.36
2656.00,99.33
2655.00,99.31
2654.00,99.30
2653.00,99.30
2652.00,99.31
2651.00,99.31
2650.00,99.30
2649.00,99.28
2648.00,99.26
2647.00,99.24
2646.00,99.23
2645.00,99.23
2644.00,99.23
2643.00,99.23
2642.00,99.23
2641.00,99.22
2640.00,99.21
2639.00,99.20
2638.00,99.20
2637.00,99.20
2636.00,99.20
2635.00,99.19
2634.00,99.18
2633.00,99.17
2632.00,99.17
2631.00,99.17
2630.00,99.16
2629.00,99.14
2628.00,99.13
2627.00,99.12
2626.00,99.13
2625.00,99.15
2624.00,99.16
2623.00,99.16
2622.00,99.15
2621.00,99.13
2620.00,99.12
2619.00,99.12
2618.00,99.13
2617.00,99.13
2616.00,99.14
2615.00,99.14
2614.00,99.14
2613.00,99.13
2612.00,99.12
2611.00,99.11
2610.00,99.10
2609.00,99.11
2608.00,99.11
2607.00,99.12
2606.00,99.13
2605.00,99.12
2604.00,99.10
2603.00,99.08
2602.00,99.07
2601.00,99.08
2600.00,99.09
2599.00,99.08
2598.00,99.06
2597.00,99.04
2596.00,99.01
2595.00,98.99
2594.00,98.98
2593.00,98.98
2592.00,98.97
2591.00,98.97
2590.00,98.97
2589.00,98.96
2588.00,98.96
2587.00,98.96
2586.00,98.96
2585.00,98.96
2584.00,98.96
2583.00,98.96
2582.00,98.96
2581.00,98.96
2580.00,98.97
2579.00,98.98
2578.00,98.99
2577.00,98.99
2576.00,98.99
2575.00,99.00
2574.00,99.01
2573.00,99.02
2572.00,99.03
2571.00,99.02
2570.00,99.02
2569.00,99.02
2568.00,99.01
2567.00,99.00
2566.00,98.99
2565.00,98.98
2564.00,98.96
2563.00,98.94
2562.00,98.93
2561.00,98.93
2560.00,98.95
2559.00,98.97
2558.00,98.99
2557.00,98.99
2556.00,98.98
2555.00,98.95
2554.00,98.93
2553.00,98.92
2552.00,98.92
2551.00,98.93
2550.00,98.93
2549.00,98.93
2548.00,98.94
2547.00,98.95
2546.00,98.97
2545.00,98.98
2544.00,98.97
2543.00,98.97
2542.00,98.96
2541.00,98.96
2540.00,98.96
2539.00,98.96
2538.00,98.96
2537.00,98.95
2536.00,98.94
2535.00,98.94
2534.00,98.94
2533.00,98.95
2532.00,98.95
2531.00,98.95
2530.00,98.94
2529.00,98.94
2528.00,98.93
2527.00,98.92
2526.00,98.91
2525.00,98.91
2524.00,98.91
2523.00,98.92
2522.00,98.93
2521.00,98.93
2520.00,98.92
2519.00,98.91
2518.00,98.90
2517.00,98.91
2516.00,98.91
2515.00,98.91
2514.00,98.91
2513.00,98.90
2512.00,98.91
2511.00,98.93
2510.00,98.96
2509.00,98.98
2508.00,98.98
2507.00,98.97
2506.00,98.96
2505.00,98.96
2504.00,98.96
2503.00,98.97
2502.00,98.99
2501.00,99.00
2500.00,99.01
2499.00,99.00
2498.00,98.98
2497.00,98.98
2496.00,98.99
2495.00,99.01
2494.00,99.02
2493.00,99.00
2492.00,98.96
2491.00,98.92
2490.00,98.90
2489.00,98.90
2488.00,98.91
2487.00,98.93
2486.00,98.96
2485.00,98.98
2484.00,98.99
2483.00,98.99
2482.00,99.00
2481.00,99.01
2480.00,99.03
2479.00,99.04
2478.00,99.03
2477.00,99.01
2476.00,98.97
2475.00,98.94
2474.00,98.92
2473.00,98.92
2472.00,98.93
2471.00,98.95
2470.00,98.97
2469.00,98.99
2468.00,99.00
2467.00,99.00
2466.00,98.99
2465.00,98.99
2464.00,98.99
2463.00,99.00
2462.00,99.01
2461.00,99.02
2460.00,99.03
2459.00,99.03
2458.00,99.01
2457.00,98.99
2456.00,98.97
2455.00,98.95
2454.00,98.94
2453.00,98.93
2452.00,98.94
2451.00,98.96
