Created as New Dataset,16.3 Bombyx mori, yarn
cm-1,%T
2727.00,95.82
2726.00,95.83
2725.00,95.84
2724.00,95.85
2723.00,95.87
2722.00,95.88
2721.00,95.89
2720.00,95.89
2719.00,95.88
2718.00,95.87
2717.00,95.87
2716.00,95.88
2715.00,95.90
2714.00,95.92
2713.00,95.92
2712.00,95.92
2711.00,95.92
2710.00,95.93
2709.00,95.94
2708.00,95.95
2707.00,95.96
2706.00,95.95
2705.00,95.95
2704.00,95.95
2703.00,95.95
2702.00,95.95
2701.00,95.95
2700.00,95.95
2699.00,95.95
2698.00,95.96
2697.00,95.96
2696.00,95.96
2695.00,95.96
2694.00,95.96
2693.00,95.96
2692.00,95.97
2691.00,95.98
2690.00,95.99
2689.00,95.99
2688.00,95.98
2687.00,95.97
2686.00,95.96
2685.00,95.94
2684.00,95.94
2683.00,95.93
2682.00,95.94
2681.00,95.96
2680.00,95.99
2679.00,96.00
2678.00,96.02
2677.00,96.03
2676.00,96.04
2675.00,96.05
2674.00,96.05
2673.00,96.05
2672.00,96.04
2671.00,96.04
2670.00,96.04
2669.00,96.04
2668.00,96.05
2667.00,96.04
2666.00,96.04
2665.00,96.03
2664.00,96.02
2663.00,96.02
2662.00,96.03
2661.00,96.03
2660.00,96.03
2659.00,96.03
2658.00,96.01
2657.00,95.99
2656.00,95.98
2655.00,95.97
2654.00,95.97
2653.00,95.97
2652.00,95.97
2651.00,95.96
2650.00,95.96
2649.00,95.94
2648.00,95.93
2647.00,95.91
2646.00,95.89
2645.00,95.87
2644.00,95.86
2643.00,95.85
2642.00,95.86
2641.00,95.86
2640.00,95.86
2639.00,95.86
2638.00,95.85
2637.00,95.85
2636.00,95.84
2635.00,95.82
2634.00,95.81
2633.00,95.80
2632.00,95.80
2631.00,95.80
2630.00,95.79
2629.00,95.79
2628.00,95.78
2627.00,95.78
2626.00,95.77
2625.00,95.76
2624.00,95.75
2623.00,95.74
2622.00,95.73
2621.00,95.73
2620.00,95.73
2619.00,95.73
2618.00,95.73
2617.00,95.71
2616.00,95.70
2615.00,95.68
2614.00,95.66
2613.00,95.65
2612.00,95.64
2611.00,95.64
2610.00,95.65
2609.00,95.66
2608.00,95.68
2607.00,95.70
2606.00,95.70
2605.00,95.69
2604.00,95.69
2603.00,95.68
2602.00,95.67
2601.00,95.67
2600.00,95.66
2599.00,95.66
2598.00,95.67
2597.00,95.68
2596.00,95.69
2595.00,95.70
2594.00,95.69
2593.00,95.67
2592.00,95.65
2591.00,95.66
2590.00,95.67
2589.00,95.68
2588.00,95.68
2587.00,95.67
2586.00,95.65
2585.00,95.63
2584.00,95.62
2583.00,95.63
2582.00,95.63
2581.00,95.64
2580.00,95.63
2579.00,95.63
2578.00,95.62
2577.00,95.61
2576.00,95.60
2575.00,95.61
2574.00,95.60
2573.00,95.60
2572.00,95.60
2571.00,95.60
2570.00,95.61
2569.00,95.63
2568.00,95.65
2567.00,95.66
2566.00,95.66
2565.00,95.65
2564.00,95.64
2563.00,95.62
2562.00,95.62
2561.00,95.62
2560.00,95.63
