Created as New Dataset,123 Philips
2449.00,98.31
2448.00,98.31
2447.00,98.31
2446.00,98.30
2445.00,98.30
2444.00,98.29
2443.00,98.30
2442.00,98.30
2441.00,98.31
2440.00,98.31
2439.00,98.32
2438.00,98.32
2437.00,98.33
2436.00,98.34
2435.00,98.36
2434.00,98.37
2433.00,98.37
2432.00,98.36
2431.00,98.35
2430.00,98.35
2429.00,98.35
2428.00,98.33
2427.00,98.29
2426.00,98.25
2425.00,98.24
2424.00,98.27
2423.00,98.31
2422.00,98.35
2421.00,98.37
2420.00,98.37
2419.00,98.35
2418.00,98.33
2417.00,98.32
2416.00,98.34
2415.00,98.36
2414.00,98.38
2413.00,98.38
2412.00,98.37
2411.00,98.37
2410.00,98.37
2409.00,98.38
2408.00,98.39
2407.00,98.40
2406.00,98.41
2405.00,98.43
2404.00,98.44
2403.00,98.46
2402.00,98.47
2401.00,98.48
2400.00,98.48
2399.00,98.50
2398.00,98.51
2397.00,98.51
2396.00,98.50
2395.00,98.50
2394.00,98.51
2393.00,98.52
2392.00,98.53
2391.00,98.54
2390.00,98.55
2389.00,98.56
2388.00,98.56
2387.00,98.56
2386.00,98.57
2385.00,98.59
2384.00,98.61
2383.00,98.63
2382.00,98.65
2381.00,98.67
2380.00,98.68
2379.00,98.71
2378.00,98.74
2377.00,98.78
2376.00,98.83
2375.00,98.87
2374.00,98.90
2373.00,98.90
2372.00,98.87
2371.00,98.82
2370.00,98.78
2369.00,98.77
2368.00,98.78
2367.00,98.81
2366.00,98.84
2365.00,98.85
2364.00,98.81
2363.00,98.74
2362.00,98.69
2361.00,98.69
2360.00,98.72
2359.00,98.76
2358.00,98.79
2357.00,98.81
2356.00,98.83
2355.00,98.86
2354.00,98.88
2353.00,98.87
2352.00,98.86
2351.00,98.87
2350.00,98.93
2349.00,99.01
2348.00,99.09
2347.00,99.13
2346.00,99.12
2345.00,99.05
2344.00,98.95
2343.00,98.86
2342.00,98.80
2341.00,98.78
2340.00,98.77
2339.00,98.78
2338.00,98.79
2337.00,98.78
2336.00,98.77
2335.00,98.74
2334.00,98.71
2333.00,98.71
2332.00,98.72
2331.00,98.72
2330.00,98.70
2329.00,98.66
2328.00,98.62
2327.00,98.57
2326.00,98.51
2325.00,98.44
2324.00,98.38
2323.00,98.36
2322.00,98.36
2321.00,98.38
2320.00,98.40
2319.00,98.41
2318.00,98.42
2317.00,98.42
2316.00,98.42
2315.00,98.41
2314.00,98.40
2313.00,98.38
2312.00,98.35
2311.00,98.33
2310.00,98.31
2309.00,98.30
2308.00,98.28
2307.00,98.27
2306.00,98.27
2305.00,98.26
2304.00,98.24
2303.00,98.23
2302.00,98.21
2301.00,98.21
2300.00,98.19
2299.00,98.16
2298.00,98.12
2297.00,98.08
2296.00,98.05
2295.00,98.03
2294.00,98.01
2293.00,97.98
2292.00,97.96
2291.00,97.93
2290.00,97.90
2289.00,97.86
2288.00,97.82
2287.00,97.78
2286.00,97.75
2285.00,97.74
2284.00,97.75
2283.00,97.75
2282.00,97.76
2281.00,97.77
2280.00,97.77
2279.00,97.76
2278.00,97.74
2277.00,97.71
2276.00,97.68
2275.00,97.65
2274.00,97.64
2273.00,97.63
2272.00,97.62
2271.00,97.61
2270.00,97.63
2269.00,97.66
2268.00,97.67
2267.00,97.65
2266.00,97.61
2265.00,97.56
2264.00,97.51
2263.00,97.47
2262.00,97.43
2261.00,97.38
2260.00,97.32
2259.00,97.28
2258.00,97.27
2257.00,97.30
2256.00,97.36
2255.00,97.42
2254.00,97.45
2253.00,97.43
2252.00,97.35
2251.00,97.25
2250.00,97.18
2249.00,97.16
2248.00,97.18
2247.00,97.21
2246.00,97.21
2245.00,97.18
2244.00,97.14
2243.00,97.11
2242.00,97.09
2241.00,97.07
2240.00,97.05
2239.00,97.01
2238.00,96.98
2237.00,96.97
2236.00,97.00
2235.00,97.04
2234.00,97.06
2233.00,97.06
2232.00,97.06
2231.00,97.08
2230.00,97.10
2229.00,97.11
2228.00,97.09
2227.00,97.05
2226.00,96.99
2225.00,96.92
2224.00,96.86
2223.00,96.83
2222.00,96.83
2221.00,96.85
2220.00,96.86
2219.00,96.85
2218.00,96.83
2217.00,96.81
2216.00,96.80
2215.00,96.78
2214.00,96.74
2213.00,96.68
2212.00,96.64
2211.00,96.63
2210.00,96.65
2209.00,96.66
2208.00,96.66
2207.00,96.66
2206.00,96.66
2205.00,96.64
2204.00,96.63
2203.00,96.61
2202.00,96.61
2201.00,96.58
2200.00,96.52
2199.00,96.45
2198.00,96.40
2197.00,96.39
2196.00,96.42
2195.00,96.48
2194.00,96.53
2193.00,96.55
2192.00,96.52
2191.00,96.47
2190.00,96.39
2189.00,96.30
2188.00,96.20
2187.00,96.12
2186.00,96.07
2185.00,96.05
2184.00,96.05
2183.00,96.04
2182.00,96.06
2181.00,96.09
2180.00,96.14
2179.00,96.18
2178.00,96.21
2177.00,96.22
2176.00,96.22
2175.00,96.20
2174.00,96.17
2173.00,96.11
2172.00,96.01
2171.00,95.90
2170.00,95.81
2169.00,95.78
2168.00,95.78
2167.00,95.78
2166.00,95.74
2165.00,95.65
2164.00,95.53
2163.00,95.42
2162.00,95.33
2161.00,95.31
2160.00,95.40
2159.00,95.59
2158.00,95.84
2157.00,96.08
2156.00,96.28
2155.00,96.40
2154.00,96.45
2153.00,96.43
2152.00,96.41
2151.00,96.41
2150.00,96.47
2149.00,96.56
2148.00,96.65
2147.00,96.73
2146.00,96.78
2145.00,96.81
2144.00,96.82
2143.00,96.82
2142.00,96.83
2141.00,96.82
2140.00,96.82
2139.00,96.83
2138.00,96.87
2137.00,96.94
2136.00,97.04
2135.00,97.16
2134.00,97.25
2133.00,97.32
2132.00,97.34
2131.00,97.34
2130.00,97.33
2129.00,97.34
2128.00,97.36
2127.00,97.38
2126.00,97.39
2125.00,97.41
2124.00,97.41
2123.00,97.42
2122.00,97.44
2121.00,97.46
2120.00,97.48
2119.00,97.48
2118.00,97.45
2117.00,97.41
2116.00,97.37
2115.00,97.35
2114.00,97.35
2113.00,97.36
2112.00,97.38
2111.00,97.39
2110.00,97.38
2109.00,97.34
2108.00,97.29
2107.00,97.23
2106.00,97.21
2105.00,97.22
2104.00,97.27
2103.00,97.34
2102.00,97.39
2101.00,97.40
2100.00,97.37
2099.00,97.33
2098.00,97.31
2097.00,97.34
2096.00,97.41
2095.00,97.46
2094.00,97.47
2093.00,97.45
2092.00,97.42
2091.00,97.38
2090.00,97.35
2089.00,97.33
2088.00,97.32
2087.00,97.32
2086.00,97.32
2085.00,97.30
2084.00,97.27
2083.00,97.25
2082.00,97.24
2081.00,97.23
2080.00,97.23
2079.00,97.24
2078.00,97.24
2077.00,97.23
2076.00,97.21
2075.00,97.16
2074.00,97.10
2073.00,97.06
2072.00,97.05
2071.00,97.07
2070.00,97.08
2069.00,97.08
2068.00,97.06
2067.00,97.05
2066.00,97.04
2065.00,97.05
2064.00,97.07
2063.00,97.09
2062.00,97.12
2061.00,97.11
2060.00,97.08
2059.00,97.05
2058.00,97.03
2057.00,97.02
2056.00,97.01
2055.00,96.95
2054.00,96.84
2053.00,96.70
2052.00,96.57
2051.00,96.48
2050.00,96.43
2049.00,96.43
2048.00,96.44
2047.00,96.45
2046.00,96.45
2045.00,96.44
2044.00,96.41
2043.00,96.37
2042.00,96.30
2041.00,96.23
2040.00,96.19
2039.00,96.17
2038.00,96.13
2037.00,96.08
2036.00,96.02
2035.00,96.01
2034.00,96.06
2033.00,96.12
2032.00,96.16
2031.00,96.16
2030.00,96.15
2029.00,96.12
2028.00,96.07
2027.00,96.00
2026.00,95.97
2025.00,95.98
2024.00,96.04
2023.00,96.10
2022.00,96.14
2021.00,96.17
2020.00,96.21
2019.00,96.27
2018.00,96.31
2017.00,96.28
2016.00,96.22
2015.00,96.15
2014.00,96.11
2013.00,96.11
2012.00,96.13
2011.00,96.16
2010.00,96.19
2009.00,96.25
2008.00,96.33
2007.00,96.40
2006.00,96.45
2005.00,96.47
2004.00,96.49
2003.00,96.52
2002.00,96.56
2001.00,96.57
2000.00,96.54
1999.00,96.49
1998.00,96.44
1997.00,96.43
1996.00,96.47
1995.00,96.53
1994.00,96.57
1993.00,96.59
1992.00,96.59
1991.00,96.57
1990.00,96.55
1989.00,96.52
1988.00,96.46
1987.00,96.38
1986.00,96.31
1985.00,96.26
1984.00,96.23
1983.00,96.18
1982.00,96.10
1981.00,96.00
1980.00,95.94
1979.00,95.93
1978.00,95.95
1977.00,95.99
1976.00,96.02
1975.00,96.09
1974.00,96.18
1973.00,96.26
1972.00,96.30
1971.00,96.34
1970.00,96.39
1969.00,96.45
1968.00,96.50
1967.00,96.51
1966.00,96.50
1965.00,96.48
1964.00,96.49
1963.00,96.53
1962.00,96.61
1961.00,96.70
1960.00,96.78
1959.00,96.88
1958.00,96.97
1957.00,97.02
1956.00,97.01
1955.00,96.96
1954.00,96.92
1953.00,96.93
1952.00,96.98
1951.00,97.03
1950.00,97.05
1949.00,97.04
1948.00,97.03
1947.00,97.04
1946.00,97.07
1945.00,97.12
1944.00,97.16
1943.00,97.17
1942.00,97.17
1941.00,97.18
1940.00,97.22
1939.00,97.30
1938.00,97.38
1937.00,97.41
1936.00,97.38
1935.00,97.35
1934.00,97.35
1933.00,97.40
1932.00,97.46
1931.00,97.48
1930.00,97.48
1929.00,97.48
1928.00,97.48
1927.00,97.49
1926.00,97.50
1925.00,97.50
1924.00,97.49
1923.00,97.50
1922.00,97.50
1921.00,97.50
1920.00,97.53
1919.00,97.59
1918.00,97.66
1917.00,97.69
1916.00,97.70
1915.00,97.69
1914.00,97.69
1913.00,97.68
1912.00,97.67
1911.00,97.68
1910.00,97.71
1909.00,97.76
1908.00,97.78
1907.00,97.79
1906.00,97.77
1905.00,97.75
1904.00,97.75
1903.00,97.76
1902.00,97.78
1901.00,97.79
1900.00,97.81
1899.00,97.82
1898.00,97.84
1897.00,97.84
1896.00,97.83
1895.00,97.81
1894.00,97.78
1893.00,97.77
1892.00,97.77
1891.00,97.79
1890.00,97.82
1889.00,97.83
1888.00,97.84
1887.00,97.86
1886.00,97.89
1885.00,97.92
1884.00,97.93
1883.00,97.93
1882.00,97.92
1881.00,97.90
1880.00,97.89
1879.00,97.89
1878.00,97.90
1877.00,97.92
1876.00,97.93
1875.00,97.94
1874.00,97.95
1873.00,97.96
1872.00,97.97
1871.00,97.98
1870.00,97.98
1869.00,97.98
1868.00,97.98
1867.00,97.97
1866.00,97.96
1865.00,97.95
1864.00,97.96
1863.00,97.97
1862.00,97.98
1861.00,97.98
1860.00,97.98
1859.00,97.99
1858.00,98.00
1857.00,98.00
1856.00,97.99
1855.00,97.99
1854.00,97.99
1853.00,98.00
1852.00,98.01
1851.00,98.03
1850.00,98.05
1849.00,98.05
1848.00,98.05
1847.00,98.06
1846.00,98.07
1845.00,98.08
1844.00,98.06
1843.00,98.05
1842.00,98.05
1841.00,98.07
1840.00,98.10
1839.00,98.12
1838.00,98.13
1837.00,98.12
1836.00,98.10
1835.00,98.08
1834.00,98.09
1833.00,98.10
1832.00,98.11
1831.00,98.12
1830.00,98.11
1829.00,98.09
1828.00,98.07
1827.00,98.06
1826.00,98.06
1825.00,98.08
1824.00,98.11
1823.00,98.15
1822.00,98.16
1821.00,98.16
1820.00,98.15
1819.00,98.16
1818.00,98.18
1817.00,98.20
1816.00,98.21
1815.00,98.20
1814.00,98.19
1813.00,98.18
1812.00,98.17
1811.00,98.19
1810.00,98.21
1809.00,98.22
1808.00,98.22
1807.00,98.22
1806.00,98.22
1805.00,98.22
1804.00,98.22
1803.00,98.22
1802.00,98.21
1801.00,98.19
1800.00,98.16
1799.00,98.16
1798.00,98.18
1797.00,98.21
1796.00,98.24
1795.00,98.26
1794.00,98.27
1793.00,98.27
1792.00,98.28
1791.00,98.29
1790.00,98.28
1789.00,98.28
1788.00,98.27
1787.00,98.26
1786.00,98.26
1785.00,98.26
1784.00,98.26
1783.00,98.26
1782.00,98.25
1781.00,98.23
1780.00,98.21
1779.00,98.21
1778.00,98.22
1777.00,98.23
1776.00,98.22
1775.00,98.22
1774.00,98.22
1773.00,98.23
1772.00,98.23
1771.00,98.23
1770.00,98.21
1769.00,98.19
1768.00,98.16
1767.00,98.15
1766.00,98.14
1765.00,98.14
1764.00,98.14
1763.00,98.16
1762.00,98.16
1761.00,98.15
1760.00,98.13
1759.00,98.10
1758.00,98.08
1757.00,98.05
1756.00,98.03
1755.00,98.01
1754.00,98.00
1753.00,97.98
1752.00,97.97
1751.00,97.99
1750.00,98.01
1749.00,98.02
1748.00,98.01
1747.00,97.99
1746.00,97.97
1745.00,97.96
1744.00,97.96
1743.00,97.95
1742.00,97.94
1741.00,97.93
1740.00,97.92
1739.00,97.92
1738.00,97.92
1737.00,97.93
1736.00,97.93
1735.00,97.94
1734.00,97.93
1733.00,97.92
1732.00,97.91
1731.00,97.90
1730.00,97.90
1729.00,97.91
1728.00,97.91
1727.00,97.92
1726.00,97.92
1725.00,97.93
1724.00,97.92
1723.00,97.93
1722.00,97.93
1721.00,97.94
1720.00,97.95
1719.00,97.94
1718.00,97.91
1717.00,97.88
1716.00,97.85
1715.00,97.85
1714.00,97.85
1713.00,97.85
1712.00,97.85
1711.00,97.86
1710.00,97.87
1709.00,97.87
1708.00,97.87
1707.00,97.86
1706.00,97.84
1705.00,97.81
1704.00,97.80
1703.00,97.79
1702.00,97.78
1701.00,97.75
1700.00,97.70
1699.00,97.67
1698.00,97.67
1697.00,97.67
1696.00,97.67
1695.00,97.68
1694.00,97.69
1693.00,97.70
1692.00,97.71
1691.00,97.72
1690.00,97.72
1689.00,97.73
1688.00,97.74
1687.00,97.75
1686.00,97.76
1685.00,97.76
1684.00,97.75
1683.00,97.76
1682.00,97.77
1681.00,97.77
1680.00,97.77
1679.00,97.76
1678.00,97.76
1677.00,97.75
1676.00,97.73
1675.00,97.71
1674.00,97.70
1673.00,97.71
1672.00,97.73
1671.00,97.74
1670.00,97.74
1669.00,97.74
1668.00,97.73
1667.00,97.73
1666.00,97.72
1665.00,97.72
1664.00,97.72
1663.00,97.72
1662.00,97.71
1661.00,97.69
1660.00,97.68
1659.00,97.67
1658.00,97.67
1657.00,97.65
1656.00,97.63
1655.00,97.62
1654.00,97.63
1653.00,97.64
1652.00,97.63
1651.00,97.63
1650.00,97.63
1649.00,97.63
1648.00,97.63
1647.00,97.64
1646.00,97.65
1645.00,97.65
1644.00,97.66
1643.00,97.67
1642.00,97.69
1641.00,97.71
1640.00,97.73
1639.00,97.75
1638.00,97.76
1637.00,97.76
1636.00,97.74
1635.00,97.72
1634.00,97.71
1633.00,97.70
1632.00,97.69
1631.00,97.71
1630.00,97.73
1629.00,97.76
1628.00,97.78
1627.00,97.79
1626.00,97.79
1625.00,97.78
1624.00,97.78
1623.00,97.79
1622.00,97.81
1621.00,97.81
1620.00,97.80
1619.00,97.79
1618.00,97.79
1617.00,97.80
1616.00,97.80
1615.00,97.80
1614.00,97.80
1613.00,97.79
1612.00,97.79
1611.00,97.79
1610.00,97.78
1609.00,97.78
1608.00,97.79
1607.00,97.79
1606.00,97.80
1605.00,97.81
1604.00,97.82
1603.00,97.83
1602.00,97.82
1601.00,97.81
1600.00,97.80
1599.00,97.79
1598.00,97.79
1597.00,97.80
1596.00,97.81
1595.00,97.81
1594.00,97.81
1593.00,97.80
1592.00,97.79
1591.00,97.79
1590.00,97.79
1589.00,97.80
1588.00,97.81
1587.00,97.82
1586.00,97.84
1585.00,97.85
1584.00,97.85
1583.00,97.86
1582.00,97.86
1581.00,97.86
1580.00,97.85
1579.00,97.85
1578.00,97.85
1577.00,97.85
1576.00,97.85
1575.00,97.84
1574.00,97.83
1573.00,97.82
1572.00,97.82
1571.00,97.83
1570.00,97.85
1569.00,97.85
1568.00,97.84
1567.00,97.84
1566.00,97.85
1565.00,97.85
1564.00,97.85
1563.00,97.86
1562.00,97.85
1561.00,97.84
1560.00,97.82
1559.00,97.81
1558.00,97.82
1557.00,97.82
1556.00,97.81
1555.00,97.79
1554.00,97.76
1553.00,97.74
1552.00,97.72
1551.00,97.72
1550.00,97.72
1549.00,97.72
1548.00,97.72
1547.00,97.71
1546.00,97.71
1545.00,97.72
1544.00,97.72
1543.00,97.72
1542.00,97.73
1541.00,97.72
1540.00,97.70
1539.00,97.70
1538.00,97.71
1537.00,97.72
1536.00,97.73
1535.00,97.73
1534.00,97.73
1533.00,97.72
1532.00,97.71
1531.00,97.71
1530.00,97.73
1529.00,97.73
1528.00,97.73
1527.00,97.72
1526.00,97.73
1525.00,97.73
1524.00,97.74
1523.00,97.73
1522.00,97.72
1521.00,97.68
1520.00,97.63
1519.00,97.60
1518.00,97.60
1517.00,97.60
1516.00,97.61
1515.00,97.61
1514.00,97.61
1513.00,97.58
1512.00,97.56
1511.00,97.55
1510.00,97.55
1509.00,97.54
1508.00,97.53
1507.00,97.53
1506.00,97.53
1505.00,97.50
1504.00,97.46
1503.00,97.43
1502.00,97.40
1501.00,97.38
1500.00,97.35
1499.00,97.33
1498.00,97.31
1497.00,97.27
1496.00,97.20
1495.00,97.15
1494.00,97.10
1493.00,97.04
1492.00,96.98
1491.00,96.92
1490.00,96.84
1489.00,96.74
1488.00,96.63
1487.00,96.55
1486.00,96.48
1485.00,96.39
1484.00,96.28
1483.00,96.16
1482.00,96.02
1481.00,95.84
1480.00,95.64
1479.00,95.43
1478.00,95.18
1477.00,94.86
1476.00,94.48
1475.00,94.05
1474.00,93.50
1473.00,92.75
1472.00,91.85
1471.00,90.93
1470.00,90.02
1469.00,89.06
1468.00,88.04
1467.00,86.95
1466.00,85.76
1465.00,84.50
1464.00,83.37
1463.00,82.49
1462.00,81.84
1461.00,81.33
1460.00,80.92
1459.00,80.58
1458.00,80.26
1457.00,79.95
1456.00,79.73
1455.00,79.63
1454.00,79.59
1453.00,79.60
1452.00,79.71
1451.00,80.00
1450.00,80.51
1449.00,81.33
1448.00,82.46
1447.00,83.79
1446.00,85.10
1445.00,86.31
1444.00,87.38
1443.00,88.28
1442.00,88.98
1441.00,89.48
1440.00,89.81
1439.00,89.97
1438.00,90.03
1437.00,90.07
1436.00,90.22
1435.00,90.56
1434.00,91.07
1433.00,91.70
1432.00,92.39
1431.00,93.03
1430.00,93.55
1429.00,93.95
1428.00,94.25
1427.00,94.47
1426.00,94.63
1425.00,94.77
1424.00,94.91
1423.00,95.01
1422.00,95.09
1421.00,95.18
1420.00,95.27
1419.00,95.34
1418.00,95.40
1417.00,95.47
1416.00,95.54
1415.00,95.59
1414.00,95.64
1413.00,95.69
1412.00,95.75
1411.00,95.80
1410.00,95.83
1409.00,95.86
1408.00,95.89
1407.00,95.90
1406.00,95.91
1405.00,95.94
1404.00,95.98
1403.00,96.01
1402.00,96.03
1401.00,96.04
1400.00,96.04
1399.00,96.03
1398.00,96.00
1397.00,95.99
1396.00,95.98
1395.00,95.94
1394.00,95.88
1393.00,95.83
1392.00,95.76
1391.00,95.65
1390.00,95.50
1389.00,95.28
1388.00,94.94
1387.00,94.42
1386.00,93.67
1385.00,92.66
1384.00,91.29
1383.00,89.44
1382.00,87.09
1381.00,84.30
1380.00,81.15
1379.00,77.88
1378.00,74.99
1377.00,73.01
1376.00,72.35
1375.00,73.19
1374.00,75.34
1373.00,78.20
1372.00,81.14
1371.00,83.84
1370.00,86.18
1369.00,88.09
1368.00,89.50
1367.00,90.44
1366.00,91.01
1365.00,91.28
1364.00,91.33
1363.00,91.22
1362.00,90.99
1361.00,90.72
1360.00,90.52
1359.00,90.45
1358.00,90.59
1357.00,90.93
1356.00,91.43
1355.00,92.01
1354.00,92.58
1353.00,93.09
1352.00,93.51
1351.00,93.85
1350.00,94.14
1349.00,94.38
1348.00,94.58
1347.00,94.75
1346.00,94.90
1345.00,95.02
1344.00,95.13
1343.00,95.23
1342.00,95.30
1341.00,95.36
1340.00,95.39
1339.00,95.42
1338.00,95.44
1337.00,95.45
1336.00,95.45
1335.00,95.43
1334.00,95.39
1333.00,95.34
1332.00,95.27
1331.00,95.21
1330.00,95.17
1329.00,95.16
1328.00,95.19
1327.00,95.26
1326.00,95.35
1325.00,95.45
1324.00,95.54
1323.00,95.64
1322.00,95.72
1321.00,95.79
1320.00,95.84
1319.00,95.87
1318.00,95.89
1317.00,95.90
1316.00,95.92
1315.00,95.94
1314.00,95.96
1313.00,95.96
1312.00,95.94
1311.00,95.91
1310.00,95.83
1309.00,95.70
1308.00,95.51
1307.00,95.27
1306.00,95.04
1305.00,94.89
1304.00,94.86
1303.00,94.94
1302.00,95.08
1301.00,95.21
1300.00,95.29
1299.00,95.34
1298.00,95.37
1297.00,95.39
1296.00,95.41
1295.00,95.45
1294.00,95.50
1293.00,95.58
1292.00,95.66
1291.00,95.75
1290.00,95.84
1289.00,95.92
1288.00,95.99
1287.00,96.04
1286.00,96.06
1285.00,96.09
1284.00,96.12
1283.00,96.15
1282.00,96.18
1281.00,96.21
1280.00,96.25
1279.00,96.27
1278.00,96.28
1277.00,96.29
1276.00,96.29
1275.00,96.29
1274.00,96.29
1273.00,96.29
1272.00,96.29
1271.00,96.28
1270.00,96.27
1269.00,96.26
1268.00,96.26
1267.00,96.24
1266.00,96.22
1265.00,96.19
1264.00,96.14
1263.00,96.08
1262.00,96.00
1261.00,95.88
1260.00,95.74
1259.00,95.56
1258.00,95.38
1257.00,95.22
1256.00,95.12
1255.00,95.13
1254.00,95.23
1253.00,95.39
1252.00,95.57
1251.00,95.72
1250.00,95.83
1249.00,95.91
1248.00,95.97
1247.00,96.01
1246.00,96.05
1245.00,96.10
1244.00,96.13
1243.00,96.15
1242.00,96.16
1241.00,96.17
1240.00,96.19
1239.00,96.20
1238.00,96.22
1237.00,96.24
1236.00,96.25
1235.00,96.27
1234.00,96.27
1233.00,96.28
1232.00,96.28
1231.00,96.27
1230.00,96.27
1229.00,96.26
1228.00,96.24
1227.00,96.22
1226.00,96.19
1225.00,96.16
1224.00,96.14
1223.00,96.11
1222.00,96.06
1221.00,96.00
1220.00,95.94
1219.00,95.90
1218.00,95.89
1217.00,95.91
1216.00,95.98
1215.00,96.05
1214.00,96.12
1213.00,96.17
1212.00,96.21
1211.00,96.23
1210.00,96.23
1209.00,96.24
1208.00,96.26
1207.00,96.28
1206.00,96.29
1205.00,96.31
1204.00,96.32
1203.00,96.33
1202.00,96.35
1201.00,96.37
1200.00,96.39
1199.00,96.42
1198.00,96.44
1197.00,96.46
1196.00,96.47
1195.00,96.48
1194.00,96.49
1193.00,96.50
1192.00,96.49
1191.00,96.47
1190.00,96.43
1189.00,96.40
1188.00,96.39
1187.00,96.40
1186.00,96.40
1185.00,96.39
1184.00,96.35
1183.00,96.30
1182.00,96.23
1181.00,96.16
1180.00,96.06
1179.00,95.91
1178.00,95.70
1177.00,95.45
1176.00,95.15
1175.00,94.78
1174.00,94.32
1173.00,93.75
1172.00,93.10
1171.00,92.41
1170.00,91.76
1169.00,91.22
1168.00,90.86
1167.00,90.73
1166.00,90.80
1165.00,91.00
1164.00,91.29
1163.00,91.59
1162.00,91.89
1161.00,92.15
1160.00,92.38
1159.00,92.54
1158.00,92.66
1157.00,92.73
1156.00,92.77
1155.00,92.79
1154.00,92.81
1153.00,92.84
1152.00,92.91
1151.00,93.03
1150.00,93.19
1149.00,93.37
1148.00,93.54
1147.00,93.70
1146.00,93.84
1145.00,93.97
1144.00,94.09
1143.00,94.19
1142.00,94.29
1141.00,94.38
1140.00,94.45
1139.00,94.52
1138.00,94.59
1137.00,94.64
1136.00,94.68
1135.00,94.70
1134.00,94.69
1133.00,94.68
1132.00,94.67
1131.00,94.66
1130.00,94.64
1129.00,94.63
1128.00,94.62
1127.00,94.61
1126.00,94.60
1125.00,94.57
1124.00,94.53
1123.00,94.49
1122.00,94.45
1121.00,94.41
1120.00,94.38
1119.00,94.34
1118.00,94.30
1117.00,94.24
1116.00,94.18
1115.00,94.13
1114.00,94.08
1113.00,94.05
1112.00,94.03
1111.00,94.00
1110.00,93.96
1109.00,93.88
1108.00,93.79
1107.00,93.69
1106.00,93.58
1105.00,93.47
1104.00,93.37
1103.00,93.32
1102.00,93.34
1101.00,93.41
1100.00,93.52
1099.00,93.66
1098.00,93.80
1097.00,93.93
1096.00,94.04
1095.00,94.13
1094.00,94.20
1093.00,94.26
1092.00,94.30
1091.00,94.36
1090.00,94.43
1089.00,94.51
1088.00,94.58
1087.00,94.64
1086.00,94.67
1085.00,94.71
1084.00,94.75
1083.00,94.80
1082.00,94.84
1081.00,94.88
1080.00,94.89
1079.00,94.90
1078.00,94.90
1077.00,94.90
1076.00,94.90
1075.00,94.92
1074.00,94.94
1073.00,94.96
1072.00,94.95
1071.00,94.92
1070.00,94.90
1069.00,94.90
1068.00,94.91
1067.00,94.90
1066.00,94.90
1065.00,94.90
1064.00,94.91
1063.00,94.91
1062.00,94.89
1061.00,94.86
1060.00,94.81
1059.00,94.76
1058.00,94.74
1057.00,94.74
1056.00,94.77
1055.00,94.80
1054.00,94.82
1053.00,94.82
1052.00,94.80
1051.00,94.74
1050.00,94.65
1049.00,94.56
1048.00,94.46
1047.00,94.39
1046.00,94.35
1045.00,94.35
1044.00,94.38
1043.00,94.43
1042.00,94.48
1041.00,94.53
1040.00,94.57
1039.00,94.60
1038.00,94.62
1037.00,94.66
1036.00,94.70
1035.00,94.73
1034.00,94.75
1033.00,94.77
1032.00,94.79
1031.00,94.82
1030.00,94.84
1029.00,94.85
1028.00,94.86
1027.00,94.88
1026.00,94.90
1025.00,94.93
1024.00,94.95
1023.00,94.95
1022.00,94.93
1021.00,94.91
1020.00,94.88
1019.00,94.86
1018.00,94.85
1017.00,94.83
1016.00,94.81
1015.00,94.79
1014.00,94.79
1013.00,94.80
1012.00,94.80
1011.00,94.77
1010.00,94.71
1009.00,94.61
1008.00,94.48
1007.00,94.32
1006.00,94.13
1005.00,93.87
1004.00,93.50
1003.00,92.98
1002.00,92.28
1001.00,91.43
1000.00,90.53
999.00,89.78
998.00,89.37
997.00,89.42
996.00,89.92
995.00,90.70
994.00,91.55
993.00,92.32
992.00,92.93
991.00,93.39
990.00,93.72
989.00,93.97
988.00,94.14
987.00,94.25
986.00,94.31
985.00,94.33
984.00,94.30
983.00,94.20
982.00,94.01
981.00,93.71
980.00,93.29
979.00,92.72
978.00,92.01
977.00,91.17
976.00,90.27
975.00,89.43
974.00,88.78
973.00,88.47
972.00,88.61
971.00,89.21
970.00,90.12
969.00,91.14
968.00,92.08
967.00,92.85
966.00,93.43
965.00,93.85
964.00,94.15
963.00,94.38
962.00,94.57
961.00,94.72
960.00,94.86
959.00,94.98
958.00,95.10
957.00,95.21
956.00,95.29
955.00,95.35
954.00,95.38
953.00,95.41
952.00,95.44
951.00,95.46
950.00,95.49
949.00,95.51
948.00,95.53
947.00,95.55
946.00,95.55
945.00,95.52
944.00,95.46
943.00,95.40
942.00,95.36
941.00,95.34
940.00,95.35
939.00,95.41
938.00,95.49
937.00,95.60
936.00,95.71
935.00,95.79
934.00,95.85
933.00,95.89
932.00,95.92
931.00,95.95
930.00,95.99
929.00,96.03
928.00,96.06
927.00,96.07
926.00,96.07
925.00,96.06
924.00,96.06
923.00,96.07
922.00,96.09
921.00,96.10
920.00,96.11
919.00,96.10
918.00,96.11
917.00,96.12
916.00,96.14
915.00,96.14
914.00,96.14
913.00,96.13
912.00,96.11
911.00,96.08
910.00,96.04
909.00,95.98
908.00,95.89
907.00,95.76
906.00,95.58
905.00,95.34
904.00,95.04
903.00,94.69
902.00,94.32
901.00,94.01
900.00,93.81
899.00,93.76
898.00,93.88
897.00,94.12
896.00,94.43
895.00,94.75
894.00,95.03
893.00,95.25
892.00,95.40
891.00,95.48
890.00,95.53
889.00,95.59
888.00,95.65
887.00,95.70
886.00,95.73
885.00,95.74
884.00,95.74
