Created as New Dataset,79. Nylon Allied Signal Fibers Dyed
2452.00,98.05
2451.00,98.08
2450.00,98.10
2449.00,98.10
2448.00,98.10
2447.00,98.10
2446.00,98.10
2445.00,98.09
2444.00,98.05
2443.00,98.01
2442.00,97.99
2441.00,97.99
2440.00,98.00
2439.00,98.01
2438.00,98.01
2437.00,98.01
2436.00,98.02
2435.00,98.04
2434.00,98.05
2433.00,98.07
2432.00,98.08
2431.00,98.09
2430.00,98.10
2429.00,98.10
2428.00,98.10
2427.00,98.11
2426.00,98.11
2425.00,98.12
2424.00,98.13
2423.00,98.15
2422.00,98.17
2421.00,98.17
2420.00,98.16
2419.00,98.14
2418.00,98.11
2417.00,98.09
2416.00,98.07
2415.00,98.05
2414.00,98.06
2413.00,98.07
2412.00,98.09
2411.00,98.11
2410.00,98.12
2409.00,98.12
2408.00,98.13
2407.00,98.14
2406.00,98.15
2405.00,98.16
2404.00,98.16
2403.00,98.17
2402.00,98.18
2401.00,98.19
2400.00,98.19
2399.00,98.17
2398.00,98.15
2397.00,98.14
2396.00,98.14
2395.00,98.14
2394.00,98.13
2393.00,98.12
2392.00,98.12
2391.00,98.14
2390.00,98.17
2389.00,98.20
2388.00,98.21
2387.00,98.22
2386.00,98.23
2385.00,98.25
2384.00,98.28
2383.00,98.30
2382.00,98.32
2381.00,98.32
2380.00,98.33
2379.00,98.34
2378.00,98.36
2377.00,98.36
2376.00,98.34
2375.00,98.33
2374.00,98.34
2373.00,98.38
2372.00,98.44
2371.00,98.49
2370.00,98.50
2369.00,98.49
2368.00,98.45
2367.00,98.41
2366.00,98.37
2365.00,98.34
2364.00,98.35
2363.00,98.39
2362.00,98.46
2361.00,98.52
2360.00,98.55
2359.00,98.52
2358.00,98.44
2357.00,98.39
2356.00,98.41
2355.00,98.46
2354.00,98.50
2353.00,98.49
2352.00,98.47
2351.00,98.46
2350.00,98.47
2349.00,98.50
2348.00,98.53
2347.00,98.57
2346.00,98.60
2345.00,98.58
2344.00,98.53
2343.00,98.47
2342.00,98.41
2341.00,98.37
2340.00,98.37
2339.00,98.41
2338.00,98.48
2337.00,98.53
2336.00,98.55
2335.00,98.55
2334.00,98.54
2333.00,98.52
2332.00,98.50
2331.00,98.45
2330.00,98.41
2329.00,98.38
2328.00,98.39
2327.00,98.41
2326.00,98.42
2325.00,98.40
2324.00,98.36
2323.00,98.31
2322.00,98.27
2321.00,98.24
2320.00,98.25
2319.00,98.27
2318.00,98.29
2317.00,98.30
2316.00,98.30
2315.00,98.29
2314.00,98.29
2313.00,98.29
2312.00,98.27
2311.00,98.24
2310.00,98.22
2309.00,98.22
2308.00,98.22
2307.00,98.24
2306.00,98.24
2305.00,98.22
2304.00,98.20
2303.00,98.18
2302.00,98.17
2301.00,98.17
2300.00,98.18
2299.00,98.18
2298.00,98.18
2297.00,98.18
2296.00,98.18
2295.00,98.17
2294.00,98.16
2293.00,98.15
2292.00,98.14
2291.00,98.13
2290.00,98.11
2289.00,98.08
2288.00,98.06
2287.00,98.05
2286.00,98.05
2285.00,98.06
2284.00,98.06
2283.00,98.05
2282.00,98.01
2281.00,97.98
2280.00,97.96
2279.00,97.96
2278.00,97.96
2277.00,97.97
2276.00,97.98
2275.00,97.99
2274.00,98.01
2273.00,98.02
2272.00,98.02
2271.00,98.01
2270.00,97.98
2269.00,97.96
2268.00,97.95
2267.00,97.95
2266.00,97.97
2265.00,97.99
2264.00,98.00
2263.00,97.99
2262.00,97.96
2261.00,97.94
2260.00,97.93
2259.00,97.95
2258.00,97.97
2257.00,97.98
2256.00,97.98
2255.00,97.96
2254.00,97.93
2253.00,97.90
2252.00,97.90
2251.00,97.92
2250.00,97.96
2249.00,97.99
2248.00,97.99
2247.00,97.96
2246.00,97.91
2245.00,97.85
2244.00,97.81
2243.00,97.82
2242.00,97.84
2241.00,97.85
2240.00,97.83
2239.00,97.83
2238.00,97.84
2237.00,97.87
2236.00,97.87
2235.00,97.85
2234.00,97.82
2233.00,97.78
2232.00,97.76
2231.00,97.75
2230.00,97.76
2229.00,97.79
2228.00,97.79
2227.00,97.78
2226.00,97.76
2225.00,97.73
2224.00,97.71
2223.00,97.71
2222.00,97.71
2221.00,97.71
2220.00,97.72
2219.00,97.71
2218.00,97.66
2217.00,97.60
2216.00,97.54
2215.00,97.51
2214.00,97.54
2213.00,97.58
2212.00,97.61
2211.00,97.61
2210.00,97.58
2209.00,97.56
2208.00,97.56
2207.00,97.56
2206.00,97.58
2205.00,97.60
2204.00,97.64
2203.00,97.69
2202.00,97.73
2201.00,97.72
2200.00,97.68
2199.00,97.61
2198.00,97.53
2197.00,97.49
2196.00,97.47
2195.00,97.45
2194.00,97.41
2193.00,97.38
2192.00,97.40
2191.00,97.44
2190.00,97.45
2189.00,97.42
2188.00,97.39
2187.00,97.38
2186.00,97.38
2185.00,97.40
2184.00,97.43
2183.00,97.45
2182.00,97.46
2181.00,97.46
2180.00,97.47
2179.00,97.48
2178.00,97.46
2177.00,97.40
2176.00,97.35
2175.00,97.33
2174.00,97.33
2173.00,97.34
2172.00,97.35
2171.00,97.36
2170.00,97.36
2169.00,97.35
2168.00,97.31
2167.00,97.27
2166.00,97.25
2165.00,97.25
2164.00,97.25
2163.00,97.22
2162.00,97.18
2161.00,97.15
2160.00,97.19
2159.00,97.29
2158.00,97.40
2157.00,97.48
2156.00,97.55
2155.00,97.59
2154.00,97.59
2153.00,97.55
2152.00,97.50
2151.00,97.46
2150.00,97.45
2149.00,97.48
2148.00,97.55
2147.00,97.64
2146.00,97.70
2145.00,97.74
2144.00,97.75
2143.00,97.77
2142.00,97.79
2141.00,97.79
2140.00,97.80
2139.00,97.81
2138.00,97.83
2137.00,97.85
2136.00,97.87
2135.00,97.90
2134.00,97.94
2133.00,97.96
2132.00,97.96
2131.00,97.95
2130.00,97.95
2129.00,97.95
2128.00,97.96
2127.00,97.97
2126.00,97.97
2125.00,97.95
2124.00,97.96
2123.00,97.99
2122.00,98.03
2121.00,98.04
2120.00,98.05
2119.00,98.04
2118.00,98.02
2117.00,98.00
2116.00,97.99
2115.00,97.99
2114.00,98.01
2113.00,98.01
2112.00,97.98
2111.00,97.95
2110.00,97.95
2109.00,97.97
2108.00,98.00
2107.00,98.03
2106.00,98.03
2105.00,98.02
2104.00,98.02
2103.00,98.02
2102.00,98.02
2101.00,98.00
2100.00,97.97
2099.00,97.94
2098.00,97.92
2097.00,97.92
2096.00,97.94
2095.00,97.99
2094.00,98.05
2093.00,98.09
2092.00,98.10
2091.00,98.08
2090.00,98.07
2089.00,98.06
2088.00,98.06
2087.00,98.04
2086.00,98.01
2085.00,97.99
2084.00,97.97
2083.00,97.96
2082.00,97.97
2081.00,97.98
2080.00,97.98
2079.00,97.97
2078.00,97.95
2077.00,97.92
2076.00,97.90
2075.00,97.90
2074.00,97.90
2073.00,97.90
2072.00,97.89
2071.00,97.89
2070.00,97.88
2069.00,97.88
2068.00,97.89
2067.00,97.89
2066.00,97.89
2065.00,97.86
2064.00,97.83
2063.00,97.81
2062.00,97.81
2061.00,97.83
2060.00,97.84
2059.00,97.84
2058.00,97.84
2057.00,97.83
2056.00,97.84
2055.00,97.85
2054.00,97.84
2053.00,97.82
2052.00,97.78
2051.00,97.75
2050.00,97.74
2049.00,97.73
2048.00,97.72
2047.00,97.72
2046.00,97.71
2045.00,97.68
2044.00,97.62
2043.00,97.57
2042.00,97.54
2041.00,97.52
2040.00,97.51
2039.00,97.52
2038.00,97.53
2037.00,97.54
2036.00,97.53
2035.00,97.51
2034.00,97.46
2033.00,97.41
2032.00,97.38
2031.00,97.38
2030.00,97.41
2029.00,97.45
2028.00,97.50
2027.00,97.55
2026.00,97.59
2025.00,97.59
2024.00,97.57
2023.00,97.56
2022.00,97.54
2021.00,97.50
2020.00,97.44
2019.00,97.37
2018.00,97.33
2017.00,97.33
2016.00,97.39
2015.00,97.48
2014.00,97.58
2013.00,97.67
2012.00,97.72
2011.00,97.73
2010.00,97.69
2009.00,97.66
2008.00,97.67
2007.00,97.70
2006.00,97.71
2005.00,97.69
2004.00,97.67
2003.00,97.68
2002.00,97.71
2001.00,97.73
2000.00,97.73
1999.00,97.71
1998.00,97.69
1997.00,97.65
1996.00,97.60
1995.00,97.58
1994.00,97.59
1993.00,97.60
1992.00,97.60
1991.00,97.59
1990.00,97.58
1989.00,97.56
1988.00,97.53
1987.00,97.49
1986.00,97.48
1985.00,97.49
1984.00,97.50
1983.00,97.47
1982.00,97.41
1981.00,97.37
1980.00,97.39
1979.00,97.47
1978.00,97.58
1977.00,97.65
1976.00,97.66
1975.00,97.62
1974.00,97.58
1973.00,97.58
1972.00,97.63
1971.00,97.69
1970.00,97.74
1969.00,97.79
1968.00,97.85
1967.00,97.91
1966.00,97.91
1965.00,97.87
1964.00,97.82
1963.00,97.81
1962.00,97.84
1961.00,97.88
1960.00,97.90
1959.00,97.93
1958.00,97.95
1957.00,97.97
1956.00,97.97
1955.00,97.95
1954.00,97.92
1953.00,97.89
1952.00,97.88
1951.00,97.89
1950.00,97.91
1949.00,97.93
1948.00,97.95
1947.00,97.98
1946.00,97.99
1945.00,97.98
1944.00,97.98
1943.00,98.01
1942.00,98.07
1941.00,98.13
1940.00,98.15
1939.00,98.13
1938.00,98.10
1937.00,98.09
1936.00,98.10
1935.00,98.12
1934.00,98.13
1933.00,98.14
1932.00,98.17
1931.00,98.20
1930.00,98.22
1929.00,98.21
1928.00,98.20
1927.00,98.20
1926.00,98.17
1925.00,98.13
1924.00,98.08
1923.00,98.08
1922.00,98.12
1921.00,98.17
1920.00,98.20
1919.00,98.22
1918.00,98.24
1917.00,98.26
1916.00,98.28
1915.00,98.31
1914.00,98.32
1913.00,98.30
1912.00,98.27
1911.00,98.25
1910.00,98.26
1909.00,98.29
1908.00,98.34
1907.00,98.36
1906.00,98.36
1905.00,98.34
1904.00,98.33
1903.00,98.33
1902.00,98.32
1901.00,98.31
1900.00,98.29
1899.00,98.29
1898.00,98.31
1897.00,98.33
1896.00,98.34
1895.00,98.36
1894.00,98.36
1893.00,98.35
1892.00,98.33
1891.00,98.34
1890.00,98.35
1889.00,98.37
1888.00,98.37
1887.00,98.37
1886.00,98.39
1885.00,98.41
1884.00,98.44
1883.00,98.45
1882.00,98.45
1881.00,98.43
1880.00,98.43
1879.00,98.43
1878.00,98.45
1877.00,98.45
1876.00,98.45
1875.00,98.44
1874.00,98.44
1873.00,98.43
1872.00,98.40
1871.00,98.35
1870.00,98.30
1869.00,98.29
1868.00,98.32
1867.00,98.37
1866.00,98.40
1865.00,98.40
1864.00,98.40
1863.00,98.43
1862.00,98.48
1861.00,98.53
1860.00,98.54
1859.00,98.52
1858.00,98.49
1857.00,98.48
1856.00,98.48
1855.00,98.49
1854.00,98.49
1853.00,98.49
1852.00,98.48
1851.00,98.46
1850.00,98.44
1849.00,98.43
1848.00,98.44
1847.00,98.46
1846.00,98.49
1845.00,98.53
1844.00,98.56
1843.00,98.55
1842.00,98.51
1841.00,98.47
1840.00,98.45
1839.00,98.44
1838.00,98.46
1837.00,98.48
1836.00,98.51
1835.00,98.53
1834.00,98.53
1833.00,98.50
1832.00,98.43
1831.00,98.39
1830.00,98.40
1829.00,98.42
1828.00,98.42
1827.00,98.42
1826.00,98.43
1825.00,98.46
1824.00,98.50
1823.00,98.53
1822.00,98.55
1821.00,98.57
1820.00,98.60
1819.00,98.62
1818.00,98.64
1817.00,98.63
1816.00,98.62
1815.00,98.59
1814.00,98.56
1813.00,98.52
1812.00,98.50
1811.00,98.51
1810.00,98.52
1809.00,98.54
1808.00,98.57
1807.00,98.59
1806.00,98.60
1805.00,98.59
1804.00,98.57
1803.00,98.55
1802.00,98.55
1801.00,98.56
1800.00,98.56
1799.00,98.56
1798.00,98.56
1797.00,98.55
1796.00,98.54
1795.00,98.53
1794.00,98.51
1793.00,98.52
1792.00,98.55
1791.00,98.57
1790.00,98.57
1789.00,98.56
1788.00,98.55
1787.00,98.55
1786.00,98.57
1785.00,98.58
1784.00,98.57
1783.00,98.53
1782.00,98.50
1781.00,98.49
1780.00,98.48
1779.00,98.48
1778.00,98.48
1777.00,98.49
1776.00,98.52
1775.00,98.54
1774.00,98.54
1773.00,98.54
1772.00,98.53
1771.00,98.51
1770.00,98.49
1769.00,98.48
1768.00,98.48
1767.00,98.48
1766.00,98.45
1765.00,98.42
1764.00,98.39
1763.00,98.37
1762.00,98.36
1761.00,98.33
1760.00,98.28
1759.00,98.24
1758.00,98.24
1757.00,98.27
1756.00,98.29
1755.00,98.29
1754.00,98.27
1753.00,98.23
1752.00,98.16
1751.00,98.07
1750.00,97.97
1749.00,97.91
1748.00,97.88
1747.00,97.85
1746.00,97.80
1745.00,97.73
1744.00,97.68
1743.00,97.66
1742.00,97.63
1741.00,97.59
1740.00,97.54
1739.00,97.49
1738.00,97.48
1737.00,97.48
1736.00,97.48
1735.00,97.46
1734.00,97.41
1733.00,97.28
1732.00,97.13
1731.00,97.05
1730.00,97.04
1729.00,97.05
1728.00,97.04
1727.00,97.01
1726.00,96.98
1725.00,96.94
1724.00,96.90
1723.00,96.88
1722.00,96.88
1721.00,96.88
1720.00,96.89
1719.00,96.92
1718.00,96.96
1717.00,96.95
1716.00,96.91
1715.00,96.87
1714.00,96.86
1713.00,96.86
1712.00,96.86
1711.00,96.86
1710.00,96.86
1709.00,96.84
1708.00,96.80
1707.00,96.78
1706.00,96.82
1705.00,96.89
1704.00,96.96
1703.00,97.01
1702.00,97.03
1701.00,97.07
1700.00,97.12
1699.00,97.11
1698.00,97.08
1697.00,97.07
1696.00,97.06
1695.00,96.97
1694.00,96.83
1693.00,96.70
1692.00,96.60
1691.00,96.53
1690.00,96.47
1689.00,96.43
1688.00,96.41
1687.00,96.36
1686.00,96.21
1685.00,95.96
1684.00,95.68
1683.00,95.40
1682.00,95.16
1681.00,94.96
1680.00,94.77
1679.00,94.60
1678.00,94.43
1677.00,94.22
1676.00,93.94
1675.00,93.61
1674.00,93.26
1673.00,92.92
1672.00,92.57
1671.00,92.17
1670.00,91.69
1669.00,91.11
1668.00,90.51
1667.00,89.97
1666.00,89.51
1665.00,89.06
1664.00,88.57
1663.00,88.05
1662.00,87.58
1661.00,87.16
1660.00,86.77
1659.00,86.42
1658.00,86.13
1657.00,85.92
1656.00,85.75
1655.00,85.48
1654.00,84.92
1653.00,83.98
1652.00,82.95
1651.00,82.18
1650.00,81.60
1649.00,81.02
1648.00,80.20
1647.00,79.10
1646.00,77.92
1645.00,76.85
1644.00,75.90
1643.00,75.00
1642.00,74.10
1641.00,73.19
1640.00,72.32
1639.00,71.60
1638.00,71.02
1637.00,70.51
1636.00,70.03
1635.00,69.73
1634.00,69.71
1633.00,69.94
1632.00,70.32
1631.00,70.79
1630.00,71.31
1629.00,71.88
1628.00,72.47
1627.00,73.05
1626.00,73.61
1625.00,74.17
1624.00,74.78
1623.00,75.45
1622.00,76.13
1621.00,76.79
1620.00,77.49
1619.00,78.23
1618.00,79.02
1617.00,79.84
1616.00,80.58
1615.00,81.17
1614.00,81.68
1613.00,82.20
1612.00,82.76
1611.00,83.31
1610.00,83.85
1609.00,84.40
1608.00,84.98
1607.00,85.56
1606.00,86.12
1605.00,86.68
1604.00,87.24
1603.00,87.78
1602.00,88.27
1601.00,88.72
1600.00,89.16
1599.00,89.55
1598.00,89.87
1597.00,90.16
1596.00,90.42
1595.00,90.67
1594.00,90.88
1593.00,91.04
1592.00,91.19
1591.00,91.29
1590.00,91.35
1589.00,91.39
1588.00,91.43
1587.00,91.45
1586.00,91.42
1585.00,91.36
1584.00,91.28
1583.00,91.19
1582.00,91.05
1581.00,90.90
1580.00,90.79
1579.00,90.71
1578.00,90.57
1577.00,90.33
1576.00,90.00
1575.00,89.61
1574.00,89.25
1573.00,88.97
1572.00,88.72
1571.00,88.41
1570.00,88.01
1569.00,87.59
1568.00,87.22
1567.00,86.89
1566.00,86.54
1565.00,86.19
1564.00,85.92
1563.00,85.76
1562.00,85.65
1561.00,85.39
1560.00,84.89
1559.00,84.15
1558.00,83.42
1557.00,82.92
1556.00,82.54
1555.00,82.11
1554.00,81.56
1553.00,80.95
1552.00,80.32
1551.00,79.66
1550.00,78.95
1549.00,78.24
1548.00,77.61
1547.00,77.03
1546.00,76.44
1545.00,75.84
1544.00,75.31
1543.00,74.91
1542.00,74.60
1541.00,74.33
1540.00,74.11
1539.00,73.97
1538.00,73.96
1537.00,74.06
1536.00,74.28
1535.00,74.58
1534.00,74.98
1533.00,75.44
1532.00,75.91
1531.00,76.36
1530.00,76.82
1529.00,77.31
1528.00,77.84
1527.00,78.42
1526.00,79.02
1525.00,79.60
1524.00,80.13
1523.00,80.69
1522.00,81.33
1521.00,81.97
1520.00,82.48
1519.00,82.88
1518.00,83.32
1517.00,83.87
1516.00,84.43
1515.00,84.94
1514.00,85.38
1513.00,85.79
1512.00,86.17
1511.00,86.53
1510.00,86.88
1509.00,87.23
1508.00,87.64
1507.00,88.20
1506.00,88.78
1505.00,89.13
1504.00,89.31
1503.00,89.48
1502.00,89.70
1501.00,89.95
1500.00,90.21
1499.00,90.49
1498.00,90.80
1497.00,91.09
1496.00,91.32
1495.00,91.47
1494.00,91.57
1493.00,91.64
1492.00,91.66
1491.00,91.69
1490.00,91.73
1489.00,91.72
1488.00,91.61
1487.00,91.41
1486.00,91.08
1485.00,90.62
1484.00,90.04
1483.00,89.38
1482.00,88.73
1481.00,88.16
1480.00,87.72
1479.00,87.43
1478.00,87.28
1477.00,87.29
1476.00,87.46
1475.00,87.73
1474.00,88.07
1473.00,88.41
1472.00,88.64
1471.00,88.67
1470.00,88.51
1469.00,88.18
1468.00,87.71
1467.00,87.09
1466.00,86.38
1465.00,85.71
1464.00,85.30
1463.00,85.22
1462.00,85.42
1461.00,85.78
1460.00,86.23
1459.00,86.72
1458.00,87.25
1457.00,87.73
1456.00,87.99
1455.00,88.07
1454.00,88.12
1453.00,88.19
1452.00,88.28
1451.00,88.37
1450.00,88.48
1449.00,88.61
1448.00,88.76
1447.00,88.89
1446.00,88.99
1445.00,89.05
1444.00,89.08
1443.00,89.09
1442.00,89.07
1441.00,89.06
1440.00,89.05
1439.00,89.05
1438.00,89.05
1437.00,89.05
1436.00,89.04
1435.00,89.05
1434.00,89.11
1433.00,89.22
1432.00,89.37
1431.00,89.54
1430.00,89.72
1429.00,89.85
1428.00,89.89
1427.00,89.82
1426.00,89.65
1425.00,89.39
1424.00,89.05
1423.00,88.70
1422.00,88.35
1421.00,87.97
1420.00,87.48
1419.00,86.96
1418.00,86.59
1417.00,86.41
1416.00,86.40
1415.00,86.54
1414.00,86.80
1413.00,87.17
1412.00,87.64
1411.00,88.19
1410.00,88.78
1409.00,89.34
1408.00,89.85
1407.00,90.31
1406.00,90.74
1405.00,91.13
1404.00,91.46
1403.00,91.70
1402.00,91.86
1401.00,91.97
1400.00,92.06
1399.00,92.13
1398.00,92.18
1397.00,92.20
1396.00,92.21
1395.00,92.21
1394.00,92.20
1393.00,92.14
1392.00,92.05
1391.00,91.93
1390.00,91.81
1389.00,91.68
1388.00,91.52
1387.00,91.35
1386.00,91.15
1385.00,90.94
1384.00,90.72
1383.00,90.48
1382.00,90.23
1381.00,89.98
1380.00,89.72
1379.00,89.46
1378.00,89.23
1377.00,89.02
1376.00,88.83
1375.00,88.68
1374.00,88.59
1373.00,88.57
1372.00,88.61
1371.00,88.67
1370.00,88.76
1369.00,88.87
1368.00,88.99
1367.00,89.11
1366.00,89.22
1365.00,89.32
1364.00,89.41
1363.00,89.52
1362.00,89.65
1361.00,89.78
1360.00,89.91
1359.00,90.02
1358.00,90.12
1357.00,90.22
1356.00,90.32
1355.00,90.43
1354.00,90.54
1353.00,90.64
1352.00,90.73
1351.00,90.80
1350.00,90.87
1349.00,90.93
1348.00,90.98
1347.00,91.03
1346.00,91.09
1345.00,91.16
1344.00,91.24
1343.00,91.30
1342.00,91.35
1341.00,91.40
1340.00,91.47
1339.00,91.55
1338.00,91.63
1337.00,91.70
1336.00,91.76
1335.00,91.81
1334.00,91.87
1333.00,91.93
1332.00,92.00
1331.00,92.06
1330.00,92.13
1329.00,92.20
1328.00,92.27
1327.00,92.33
1326.00,92.38
1325.00,92.42
1324.00,92.45
1323.00,92.44
1322.00,92.41
1321.00,92.36
1320.00,92.31
1319.00,92.27
1318.00,92.24
1317.00,92.21
1316.00,92.18
1315.00,92.16
1314.00,92.14
1313.00,92.11
1312.00,92.08
1311.00,92.03
1310.00,91.96
1309.00,91.88
1308.00,91.79
1307.00,91.70
1306.00,91.61
1305.00,91.52
1304.00,91.44
1303.00,91.37
1302.00,91.33
1301.00,91.29
1300.00,91.27
1299.00,91.24
1298.00,91.19
1297.00,91.12
1296.00,91.02
1295.00,90.89
1294.00,90.77
1293.00,90.66
1292.00,90.58
1291.00,90.54
1290.00,90.55
1289.00,90.57
1288.00,90.59
1287.00,90.59
1286.00,90.56
1285.00,90.51
1284.00,90.43
1283.00,90.34
1282.00,90.25
1281.00,90.15
1280.00,90.07
1279.00,89.99
1278.00,89.94
1277.00,89.89
1276.00,89.83
1275.00,89.73
1274.00,89.58
1273.00,89.36
1272.00,89.07
1271.00,88.69
1270.00,88.25
1269.00,87.76
1268.00,87.26
1267.00,86.81
1266.00,86.44
1265.00,86.20
1264.00,86.08
1263.00,86.08
1262.00,86.18
1261.00,86.35
1260.00,86.57
1259.00,86.82
1258.00,87.10
1257.00,87.37
1256.00,87.64
1255.00,87.90
1254.00,88.15
1253.00,88.39
1252.00,88.61
1251.00,88.80
1250.00,88.97
1249.00,89.12
1248.00,89.25
1247.00,89.34
1246.00,89.41
1245.00,89.45
1244.00,89.46
1243.00,89.45
1242.00,89.44
1241.00,89.43
1240.00,89.45
1239.00,89.49
1238.00,89.56
1237.00,89.67
1236.00,89.82
1235.00,90.02
1234.00,90.26
1233.00,90.53
1232.00,90.80
1231.00,91.07
1230.00,91.34
1229.00,91.60
1228.00,91.84
1227.00,92.05
1226.00,92.22
1225.00,92.36
1224.00,92.45
1223.00,92.48
1222.00,92.43
1221.00,92.32
1220.00,92.15
1219.00,91.92
1218.00,91.66
1217.00,91.40
1216.00,91.16
1215.00,90.97
1214.00,90.84
1213.00,90.78
1212.00,90.79
1211.00,90.82
1210.00,90.83
1209.00,90.80
1208.00,90.69
1207.00,90.50
1206.00,90.21
1205.00,89.81
1204.00,89.29
1203.00,88.72
1202.00,88.18
1201.00,87.79
1200.00,87.63
1199.00,87.74
1198.00,88.06
1197.00,88.51
1196.00,89.01
1195.00,89.49
1194.00,89.92
1193.00,90.31
1192.00,90.64
1191.00,90.93
1190.00,91.17
1189.00,91.39
1188.00,91.59
1187.00,91.76
1186.00,91.89
1185.00,91.97
1184.00,92.02
1183.00,92.04
1182.00,92.02
1181.00,91.96
1180.00,91.84
1179.00,91.66
1178.00,91.44
1177.00,91.17
1176.00,90.87
1175.00,90.56
1174.00,90.25
1173.00,89.98
1172.00,89.77
1171.00,89.63
1170.00,89.58
1169.00,89.61
1168.00,89.72
1167.00,89.90
1166.00,90.13
1165.00,90.40
1164.00,90.69
1163.00,90.99
1162.00,91.30
1161.00,91.59
1160.00,91.87
1159.00,92.13
1158.00,92.39
1157.00,92.62
1156.00,92.83
1155.00,93.00
1154.00,93.15
1153.00,93.28
1152.00,93.42
1151.00,93.56
1150.00,93.72
1149.00,93.88
1148.00,94.04
1147.00,94.19
1146.00,94.33
1145.00,94.47
1144.00,94.59
1143.00,94.69
1142.00,94.77
1141.00,94.86
1140.00,94.96
1139.00,95.05
1138.00,95.13
1137.00,95.17
1136.00,95.19
1135.00,95.18
1134.00,95.15
1133.00,95.11
1132.00,95.05
1131.00,94.94
1130.00,94.77
1129.00,94.56
1128.00,94.32
1127.00,94.11
1126.00,93.96
1125.00,93.86
1124.00,93.81
1123.00,93.78
1122.00,93.74
1121.00,93.72
1120.00,93.71
1119.00,93.71
1118.00,93.73
1117.00,93.75
1116.00,93.77
1115.00,93.80
1114.00,93.85
1113.00,93.89
1112.00,93.92
1111.00,93.94
1110.00,93.97
1109.00,94.02
1108.00,94.08
1107.00,94.17
1106.00,94.28
1105.00,94.43
1104.00,94.58
1103.00,94.71
1102.00,94.82
1101.00,94.90
1100.00,94.97
1099.00,95.04
1098.00,95.10
1097.00,95.16
1096.00,95.18
1095.00,95.18
1094.00,95.18
1093.00,95.22
1092.00,95.28
1091.00,95.35
1090.00,95.38
1089.00,95.39
1088.00,95.37
1087.00,95.34
1086.00,95.30
1085.00,95.28
1084.00,95.27
1083.00,95.28
1082.00,95.29
1081.00,95.27
1080.00,95.24
1079.00,95.19
1078.00,95.15
1077.00,95.13
1076.00,95.13
1075.00,95.12
1074.00,95.12
1073.00,95.13
1072.00,95.14
1071.00,95.15
1070.00,95.17
1069.00,95.22
1068.00,95.29
1067.00,95.37
1066.00,95.46
1065.00,95.54
1064.00,95.62
1063.00,95.68
1062.00,95.74
1061.00,95.80
1060.00,95.85
1059.00,95.92
1058.00,95.99
1057.00,96.08
1056.00,96.18
1055.00,96.26
1054.00,96.34
1053.00,96.41
1052.00,96.49
1051.00,96.55
1050.00,96.59
1049.00,96.59
1048.00,96.58
1047.00,96.57
1046.00,96.56
1045.00,96.56
1044.00,96.55
1043.00,96.53
1042.00,96.52
1041.00,96.52
1040.00,96.52
1039.00,96.53
1038.00,96.53
1037.00,96.51
1036.00,96.46
1035.00,96.37
1034.00,96.24
1033.00,96.10
1032.00,95.96
1031.00,95.84
1030.00,95.76
1029.00,95.75
1028.00,95.78
1027.00,95.85
1026.00,95.95
1025.00,96.07
1024.00,96.20
1023.00,96.32
1022.00,96.43
1021.00,96.51
1020.00,96.58
1019.00,96.64
1018.00,96.69
1017.00,96.72
1016.00,96.74
1015.00,96.75
1014.00,96.76
1013.00,96.78
1012.00,96.81
1011.00,96.83
1010.00,96.86
1009.00,96.90
1008.00,96.93
1007.00,96.96
1006.00,96.97
1005.00,96.96
1004.00,96.95
1003.00,96.95
1002.00,96.96
1001.00,96.97
1000.00,96.97
999.00,96.96
998.00,96.94
997.00,96.93
996.00,96.93
995.00,96.92
994.00,96.90
993.00,96.87
992.00,96.82
991.00,96.74
990.00,96.66
989.00,96.59
988.00,96.53
987.00,96.49
986.00,96.45
985.00,96.42
984.00,96.40
983.00,96.40
982.00,96.40
981.00,96.39
980.00,96.36
979.00,96.32
978.00,96.28
977.00,96.26
976.00,96.24
975.00,96.23
974.00,96.21
973.00,96.16
972.00,96.10
971.00,96.03
970.00,95.98
969.00,95.94
968.00,95.90
967.00,95.83
966.00,95.72
965.00,95.59
964.00,95.44
963.00,95.26
962.00,95.07
961.00,94.89
960.00,94.78
959.00,94.77
958.00,94.86
957.00,95.00
956.00,95.15
955.00,95.27
954.00,95.33
953.00,95.36
952.00,95.37
951.00,95.40
950.00,95.46
949.00,95.56
948.00,95.70
947.00,95.84
946.00,95.97
945.00,96.09
944.00,96.19
943.00,96.29
942.00,96.38
941.00,96.44
940.00,96.49
939.00,96.50
938.00,96.48
937.00,96.44
936.00,96.38
935.00,96.28
934.00,96.15
933.00,95.99
932.00,95.82
931.00,95.65
930.00,95.52
929.00,95.46
928.00,95.48
927.00,95.56
926.00,95.70
925.00,95.88
924.00,96.06
923.00,96.24
922.00,96.39
921.00,96.53
920.00,96.63
919.00,96.69
918.00,96.73
917.00,96.77
916.00,96.82
915.00,96.87
914.00,96.91
913.00,96.95
912.00,96.98
911.00,96.99
910.00,97.00
909.00,97.01
908.00,97.04
907.00,97.10
906.00,97.16
905.00,97.22
904.00,97.26
903.00,97.29
902.00,97.31
901.00,97.32
900.00,97.32
899.00,97.32
898.00,97.32
897.00,97.33
896.00,97.34
895.00,97.35
894.00,97.35
893.00,97.35
892.00,97.36
891.00,97.39
890.00,97.41
889.00,97.44
