Created as New Dataset,193 FMC American Viscose
3810.00,96.16
3809.00,96.15
3808.00,96.13
3807.00,96.10
3806.00,96.06
3805.00,96.02
3804.00,96.00
3803.00,96.00
3802.00,96.01
3801.00,96.01
3800.00,96.02
3799.00,96.03
3798.00,96.04
3797.00,96.06
3796.00,96.07
3795.00,96.09
3794.00,96.10
3793.00,96.13
3792.00,96.14
3791.00,96.15
3790.00,96.15
3789.00,96.15
3788.00,96.14
3787.00,96.13
3786.00,96.12
3785.00,96.10
3784.00,96.07
3783.00,96.05
3782.00,96.03
3781.00,96.04
3780.00,96.05
3779.00,96.08
3778.00,96.09
3777.00,96.10
3776.00,96.09
3775.00,96.07
3774.00,96.04
3773.00,96.01
3772.00,95.99
3771.00,95.99
3770.00,96.00
3769.00,96.02
3768.00,96.03
3767.00,96.04
3766.00,96.03
3765.00,96.00
3764.00,95.98
3763.00,95.98
3762.00,96.00
3761.00,96.01
3760.00,96.01
3759.00,95.99
3758.00,95.97
3757.00,95.96
3756.00,95.95
3755.00,95.93
3754.00,95.91
3753.00,95.89
3752.00,95.90
3751.00,95.92
3750.00,95.94
3749.00,95.94
3748.00,95.94
3747.00,95.96
3746.00,95.98
3745.00,96.00
3744.00,96.00
3743.00,95.99
3742.00,95.99
3741.00,96.00
3740.00,96.00
3739.00,95.98
3738.00,95.97
3737.00,95.97
3736.00,95.96
3735.00,95.96
3734.00,95.95
3733.00,95.96
3732.00,95.97
3731.00,95.99
3730.00,96.00
3729.00,96.03
3728.00,96.05
3727.00,96.05
3726.00,96.04
3725.00,96.02
3724.00,96.01
3723.00,96.01
3722.00,96.02
3721.00,96.02
3720.00,96.01
3719.00,95.99
3718.00,95.96
3717.00,95.93
3716.00,95.91
3715.00,95.92
3714.00,95.94
3713.00,95.96
3712.00,95.97
3711.00,95.97
3710.00,95.97
3709.00,95.97
3708.00,95.96
3707.00,95.94
3706.00,95.92
3705.00,95.91
3704.00,95.91
3703.00,95.92
3702.00,95.92
3701.00,95.92
3700.00,95.93
3699.00,95.93
3698.00,95.94
3697.00,95.95
3696.00,95.95
3695.00,95.95
3694.00,95.95
3693.00,95.93
3692.00,95.91
3691.00,95.89
3690.00,95.89
3689.00,95.91
3688.00,95.92
3687.00,95.92
3686.00,95.92
3685.00,95.92
3684.00,95.92
3683.00,95.91
3682.00,95.90
3681.00,95.88
3680.00,95.86
3679.00,95.84
3678.00,95.82
3677.00,95.81
3676.00,95.79
3675.00,95.78
3674.00,95.77
3673.00,95.79
3672.00,95.81
3671.00,95.82
3670.00,95.81
3669.00,95.79
3668.00,95.76
3667.00,95.75
3666.00,95.74
3665.00,95.73
3664.00,95.71
3663.00,95.69
3662.00,95.68
3661.00,95.67
3660.00,95.66
3659.00,95.65
3658.00,95.65
3657.00,95.64
3656.00,95.63
3655.00,95.60
3654.00,95.59
3653.00,95.60
3652.00,95.59
3651.00,95.57
3650.00,95.52
3649.00,95.48
3648.00,95.46
3647.00,95.46
3646.00,95.46
3645.00,95.45
3644.00,95.44
3643.00,95.42
3642.00,95.41
3641.00,95.40
3640.00,95.40
3639.00,95.41
3638.00,95.42
3637.00,95.43
3636.00,95.43
3635.00,95.42
3634.00,95.41
3633.00,95.40
3632.00,95.38
3631.00,95.37
3630.00,95.34
3629.00,95.30
3628.00,95.25
3627.00,95.21
3626.00,95.19
3625.00,95.16
3624.00,95.14
3623.00,95.13
3622.00,95.13
3621.00,95.12
3620.00,95.10
3619.00,95.07
3618.00,95.05
3617.00,95.03
3616.00,95.03
3615.00,95.01
3614.00,94.99
3613.00,94.95
3612.00,94.90
3611.00,94.84
3610.00,94.79
3609.00,94.75
3608.00,94.73
3607.00,94.71
3606.00,94.69
3605.00,94.67
3604.00,94.65
3603.00,94.63
3602.00,94.61
3601.00,94.59
3600.00,94.58
3599.00,94.56
3598.00,94.54
3597.00,94.51
3596.00,94.48
3595.00,94.45
3594.00,94.43
3593.00,94.40
3592.00,94.36
3591.00,94.33
3590.00,94.30
3589.00,94.26
3588.00,94.20
3587.00,94.15
3586.00,94.10
3585.00,94.07
3584.00,94.06
3583.00,94.06
3582.00,94.05
3581.00,94.01
3580.00,93.97
3579.00,93.92
3578.00,93.87
3577.00,93.83
3576.00,93.81
3575.00,93.78
3574.00,93.75
3573.00,93.71
3572.00,93.66
3571.00,93.62
3570.00,93.60
3569.00,93.59
3568.00,93.58
3567.00,93.55
3566.00,93.51
3565.00,93.46
3564.00,93.42
3563.00,93.39
3562.00,93.36
3561.00,93.32
3560.00,93.27
3559.00,93.22
3558.00,93.17
3557.00,93.13
3556.00,93.11
3555.00,93.08
3554.00,93.04
3553.00,92.98
3552.00,92.93
3551.00,92.88
3550.00,92.85
3549.00,92.83
3548.00,92.80
3547.00,92.76
3546.00,92.71
3545.00,92.65
3544.00,92.59
3543.00,92.54
3542.00,92.51
3541.00,92.48
3540.00,92.44
3539.00,92.40
3538.00,92.36
3537.00,92.32
3536.00,92.30
3535.00,92.29
3534.00,92.27
3533.00,92.24
3532.00,92.19
3531.00,92.13
3530.00,92.06
3529.00,92.00
3528.00,91.93
3527.00,91.87
3526.00,91.82
3525.00,91.78
3524.00,91.73
3523.00,91.69
3522.00,91.65
3521.00,91.62
3520.00,91.58
3519.00,91.54
3518.00,91.50
3517.00,91.46
3516.00,91.41
3515.00,91.34
3514.00,91.26
3513.00,91.18
3512.00,91.11
3511.00,91.04
3510.00,90.97
3509.00,90.90
3508.00,90.85
3507.00,90.81
3506.00,90.77
3505.00,90.73
3504.00,90.68
3503.00,90.62
3502.00,90.55
3501.00,90.48
3500.00,90.39
3499.00,90.30
3498.00,90.22
3497.00,90.15
3496.00,90.10
3495.00,90.05
3494.00,90.00
3493.00,89.93
3492.00,89.85
3491.00,89.77
3490.00,89.70
3489.00,89.66
3488.00,89.63
3487.00,89.60
3486.00,89.56
3485.00,89.52
3484.00,89.47
3483.00,89.43
3482.00,89.39
3481.00,89.34
3480.00,89.30
3479.00,89.26
3478.00,89.23
3477.00,89.20
3476.00,89.18
3475.00,89.15
3474.00,89.11
3473.00,89.06
3472.00,89.01
3471.00,88.96
3470.00,88.91
3469.00,88.87
3468.00,88.83
3467.00,88.78
3466.00,88.72
3465.00,88.66
3464.00,88.60
3463.00,88.55
3462.00,88.51
3461.00,88.47
3460.00,88.44
3459.00,88.40
3458.00,88.36
3457.00,88.31
3456.00,88.25
3455.00,88.18
3454.00,88.10
3453.00,88.02
3452.00,87.94
3451.00,87.87
3450.00,87.82
3449.00,87.77
3448.00,87.74
3447.00,87.69
3446.00,87.64
3445.00,87.57
3444.00,87.51
3443.00,87.46
3442.00,87.43
3441.00,87.41
3440.00,87.39
3439.00,87.35
3438.00,87.31
3437.00,87.27
3436.00,87.24
3435.00,87.20
3434.00,87.16
3433.00,87.12
3432.00,87.09
3431.00,87.08
3430.00,87.06
3429.00,87.04
3428.00,87.01
3427.00,86.98
3426.00,86.95
3425.00,86.94
3424.00,86.94
3423.00,86.93
3422.00,86.91
3421.00,86.89
3420.00,86.87
3419.00,86.84
3418.00,86.80
3417.00,86.75
3416.00,86.71
3415.00,86.69
3414.00,86.68
3413.00,86.68
3412.00,86.67
3411.00,86.67
3410.00,86.65
3409.00,86.61
3408.00,86.58
3407.00,86.54
3406.00,86.50
3405.00,86.47
3404.00,86.44
3403.00,86.40
3402.00,86.37
3401.00,86.34
3400.00,86.32
3399.00,86.30
3398.00,86.28
3397.00,86.25
3396.00,86.22
3395.00,86.19
3394.00,86.18
3393.00,86.18
3392.00,86.18
3391.00,86.17
3390.00,86.15
3389.00,86.12
3388.00,86.10
3387.00,86.09
3386.00,86.09
3385.00,86.08
3384.00,86.05
3383.00,86.02
3382.00,86.00
3381.00,85.98
3380.00,85.98
3379.00,85.97
3378.00,85.95
3377.00,85.92
3376.00,85.88
3375.00,85.85
3374.00,85.83
3373.00,85.82
3372.00,85.80
3371.00,85.78
3370.00,85.76
3369.00,85.76
3368.00,85.76
3367.00,85.76
3366.00,85.75
3365.00,85.74
3364.00,85.74
3363.00,85.73
3362.00,85.71
3361.00,85.70
3360.00,85.67
3359.00,85.65
3358.00,85.63
3357.00,85.62
3356.00,85.62
3355.00,85.62
3354.00,85.62
3353.00,85.61
3352.00,85.60
3351.00,85.59
3350.00,85.58
3349.00,85.59
3348.00,85.60
3347.00,85.60
3346.00,85.59
3345.00,85.58
3344.00,85.57
3343.00,85.56
3342.00,85.57
3341.00,85.56
3340.00,85.56
3339.00,85.56
3338.00,85.57
3337.00,85.57
3336.00,85.55
3335.00,85.53
3334.00,85.51
3333.00,85.50
3332.00,85.51
3331.00,85.52
3330.00,85.54
3329.00,85.56
3328.00,85.57
3327.00,85.57
3326.00,85.57
3325.00,85.56
3324.00,85.54
3323.00,85.54
3322.00,85.55
3321.00,85.56
3320.00,85.58
3319.00,85.59
3318.00,85.61
3317.00,85.63
3316.00,85.65
3315.00,85.66
3314.00,85.65
3313.00,85.65
3312.00,85.63
3311.00,85.62
3310.00,85.61
3309.00,85.60
3308.00,85.61
3307.00,85.63
3306.00,85.64
3305.00,85.65
3304.00,85.65
3303.00,85.65
3302.00,85.64
3301.00,85.63
3300.00,85.63
3299.00,85.65
3298.00,85.67
3297.00,85.69
3296.00,85.69
3295.00,85.70
3294.00,85.71
3293.00,85.73
3292.00,85.75
3291.00,85.76
3290.00,85.77
3289.00,85.76
3288.00,85.76
3287.00,85.77
3286.00,85.79
3285.00,85.82
3284.00,85.84
3283.00,85.87
3282.00,85.90
3281.00,85.92
3280.00,85.92
3279.00,85.91
3278.00,85.91
3277.00,85.92
3276.00,85.94
3275.00,85.97
3274.00,85.98
3273.00,85.98
3272.00,85.98
3271.00,85.99
3270.00,86.00
3269.00,86.02
3268.00,86.03
3267.00,86.04
3266.00,86.07
3265.00,86.10
3264.00,86.12
3263.00,86.14
3262.00,86.17
3261.00,86.20
3260.00,86.23
3259.00,86.25
3258.00,86.27
3257.00,86.28
3256.00,86.30
3255.00,86.32
3254.00,86.34
3253.00,86.36
3252.00,86.38
3251.00,86.38
3250.00,86.38
3249.00,86.38
3248.00,86.39
3247.00,86.42
3246.00,86.45
3245.00,86.48
3244.00,86.51
3243.00,86.53
3242.00,86.54
3241.00,86.55
3240.00,86.56
3239.00,86.56
3238.00,86.57
3237.00,86.59
3236.00,86.62
3235.00,86.63
3234.00,86.64
3233.00,86.66
3232.00,86.68
3231.00,86.72
3230.00,86.76
3229.00,86.79
3228.00,86.81
3227.00,86.84
3226.00,86.88
3225.00,86.92
3224.00,86.95
3223.00,86.97
3222.00,86.98
3221.00,86.99
3220.00,87.01
3219.00,87.03
3218.00,87.05
3217.00,87.07
3216.00,87.09
3215.00,87.11
3214.00,87.14
3213.00,87.17
3212.00,87.20
3211.00,87.23
3210.00,87.26
3209.00,87.30
3208.00,87.33
3207.00,87.36
3206.00,87.39
3205.00,87.42
3204.00,87.45
3203.00,87.47
3202.00,87.49
3201.00,87.51
3200.00,87.53
3199.00,87.56
3198.00,87.59
3197.00,87.62
3196.00,87.66
3195.00,87.69
3194.00,87.72
3193.00,87.76
3192.00,87.78
3191.00,87.81
3190.00,87.83
3189.00,87.86
3188.00,87.90
3187.00,87.93
3186.00,87.95
3185.00,87.96
3184.00,87.97
3183.00,88.00
3182.00,88.05
3181.00,88.10
3180.00,88.15
3179.00,88.18
3178.00,88.18
3177.00,88.19
3176.00,88.20
3175.00,88.22
3174.00,88.25
3173.00,88.28
3172.00,88.30
3171.00,88.32
3170.00,88.35
3169.00,88.38
3168.00,88.40
3167.00,88.43
3166.00,88.46
3165.00,88.50
3164.00,88.54
3163.00,88.58
3162.00,88.62
3161.00,88.66
3160.00,88.70
3159.00,88.73
3158.00,88.76
3157.00,88.79
3156.00,88.83
3155.00,88.87
3154.00,88.91
3153.00,88.94
3152.00,88.97
3151.00,88.99
3150.00,89.00
3149.00,89.02
3148.00,89.05
3147.00,89.09
3146.00,89.13
3145.00,89.17
3144.00,89.21
3143.00,89.24
3142.00,89.27
3141.00,89.31
3140.00,89.35
3139.00,89.39
3138.00,89.43
3137.00,89.45
3136.00,89.48
3135.00,89.50
3134.00,89.55
3133.00,89.61
3132.00,89.66
3131.00,89.70
3130.00,89.74
3129.00,89.77
3128.00,89.80
3127.00,89.83
3126.00,89.86
3125.00,89.89
3124.00,89.92
3123.00,89.94
3122.00,89.97
3121.00,90.00
3120.00,90.03
3119.00,90.08
3118.00,90.13
3117.00,90.18
3116.00,90.23
3115.00,90.27
3114.00,90.31
3113.00,90.35
3112.00,90.38
3111.00,90.40
3110.00,90.43
3109.00,90.46
3108.00,90.50
3107.00,90.53
3106.00,90.57
3105.00,90.60
3104.00,90.64
3103.00,90.69
3102.00,90.74
3101.00,90.79
3100.00,90.82
3099.00,90.86
3098.00,90.89
3097.00,90.92
3096.00,90.96
3095.00,91.01
3094.00,91.05
3093.00,91.09
3092.00,91.12
3091.00,91.14
3090.00,91.15
3089.00,91.17
3088.00,91.19
3087.00,91.23
3086.00,91.27
3085.00,91.33
3084.00,91.37
3083.00,91.39
3082.00,91.40
3081.00,91.41
3080.00,91.43
3079.00,91.47
3078.00,91.52
3077.00,91.56
3076.00,91.59
3075.00,91.61
3074.00,91.64
3073.00,91.67
3072.00,91.71
3071.00,91.76
3070.00,91.79
3069.00,91.83
3068.00,91.85
3067.00,91.86
3066.00,91.87
3065.00,91.89
3064.00,91.91
3063.00,91.93
3062.00,91.96
3061.00,91.98
3060.00,92.02
3059.00,92.05
3058.00,92.07
3057.00,92.10
3056.00,92.13
3055.00,92.17
3054.00,92.20
3053.00,92.23
3052.00,92.26
3051.00,92.29
3050.00,92.33
3049.00,92.36
3048.00,92.38
3047.00,92.40
3046.00,92.40
3045.00,92.41
3044.00,92.42
3043.00,92.45
3042.00,92.49
3041.00,92.53
3040.00,92.57
3039.00,92.60
3038.00,92.61
3037.00,92.61
3036.00,92.61
3035.00,92.61
3034.00,92.63
3033.00,92.66
3032.00,92.70
3031.00,92.74
3030.00,92.78
3029.00,92.81
3028.00,92.84
3027.00,92.86
3026.00,92.87
3025.00,92.88
3024.00,92.90
3023.00,92.92
3022.00,92.95
3021.00,92.97
3020.00,93.00
3019.00,93.03
3018.00,93.06
3017.00,93.08
3016.00,93.09
3015.00,93.10
3014.00,93.10
3013.00,93.11
3012.00,93.11
3011.00,93.11
3010.00,93.11
3009.00,93.13
3008.00,93.14
3007.00,93.16
3006.00,93.17
3005.00,93.18
3004.00,93.20
3003.00,93.22
3002.00,93.23
3001.00,93.24
3000.00,93.25
2999.00,93.25
2998.00,93.26
2997.00,93.26
2996.00,93.27
2995.00,93.27
2994.00,93.27
2993.00,93.28
2992.00,93.29
2991.00,93.30
2990.00,93.31
2989.00,93.31
2988.00,93.30
2987.00,93.29
2986.00,93.28
2985.00,93.28
2984.00,93.27
2983.00,93.27
2982.00,93.26
2981.00,93.24
2980.00,93.23
2979.00,93.21
2978.00,93.20
2977.00,93.18
2976.00,93.16
2975.00,93.14
2974.00,93.12
2973.00,93.11
2972.00,93.10
2971.00,93.10
2970.00,93.09
2969.00,93.08
2968.00,93.07
2967.00,93.04
2966.00,93.02
2965.00,92.99
2964.00,92.96
2963.00,92.93
2962.00,92.90
2961.00,92.88
2960.00,92.86
2959.00,92.83
2958.00,92.79
2957.00,92.74
2956.00,92.70
2955.00,92.66
2954.00,92.63
2953.00,92.59
2952.00,92.55
2951.00,92.51
2950.00,92.47
2949.00,92.43
2948.00,92.40
2947.00,92.34
2946.00,92.27
2945.00,92.19
2944.00,92.11
2943.00,92.06
2942.00,92.01
2941.00,91.96
2940.00,91.92
2939.00,91.87
2938.00,91.83
2937.00,91.78
2936.00,91.74
2935.00,91.69
2934.00,91.64
2933.00,91.59
2932.00,91.54
2931.00,91.50
2930.00,91.47
2929.00,91.44
2928.00,91.41
2927.00,91.37
2926.00,91.33
2925.00,91.30
2924.00,91.29
2923.00,91.28
2922.00,91.25
2921.00,91.22
2920.00,91.18
2919.00,91.15
2918.00,91.13
2917.00,91.10
2916.00,91.07
2915.00,91.02
2914.00,90.96
2913.00,90.91
2912.00,90.87
2911.00,90.83
2910.00,90.79
2909.00,90.74
2908.00,90.70
2907.00,90.67
2906.00,90.65
2905.00,90.64
2904.00,90.63
2903.00,90.61
2902.00,90.58
2901.00,90.55
2900.00,90.53
2899.00,90.51
2898.00,90.48
2897.00,90.46
2896.00,90.45
2895.00,90.43
2894.00,90.42
2893.00,90.41
2892.00,90.41
2891.00,90.41
2890.00,90.43
2889.00,90.45
2888.00,90.47
2887.00,90.49
2886.00,90.50
2885.00,90.52
2884.00,90.53
2883.00,90.55
2882.00,90.56
2881.00,90.57
2880.00,90.58
2879.00,90.59
2878.00,90.61
2877.00,90.62
2876.00,90.63
2875.00,90.65
2874.00,90.68
2873.00,90.71
2872.00,90.76
2871.00,90.81
2870.00,90.88
2869.00,90.95
2868.00,91.01
2867.00,91.07
2866.00,91.11
2865.00,91.15
2864.00,91.18
2863.00,91.22
2862.00,91.26
2861.00,91.32
2860.00,91.39
2859.00,91.46
2858.00,91.51
2857.00,91.57
2856.00,91.62
2855.00,91.67
2854.00,91.72
2853.00,91.77
2852.00,91.82
2851.00,91.88
2850.00,91.95
2849.00,92.01
2848.00,92.07
2847.00,92.13
2846.00,92.17
2845.00,92.21
2844.00,92.24
2843.00,92.27
2842.00,92.32
2841.00,92.38
2840.00,92.44
2839.00,92.50
2838.00,92.54
2837.00,92.57
2836.00,92.59
2835.00,92.60
2834.00,92.61
2833.00,92.63
2832.00,92.66
2831.00,92.69
2830.00,92.72
2829.00,92.75
2828.00,92.78
2827.00,92.81
2826.00,92.84
2825.00,92.87
2824.00,92.89
2823.00,92.91
2822.00,92.94
2821.00,92.97
2820.00,93.00
2819.00,93.02
2818.00,93.04
2817.00,93.04
2816.00,93.04
2815.00,93.04
2814.00,93.03
2813.00,93.05
2812.00,93.08
2811.00,93.11
2810.00,93.14
2809.00,93.16
2808.00,93.18
2807.00,93.20
2806.00,93.21
2805.00,93.22
2804.00,93.23
2803.00,93.24
2802.00,93.26
2801.00,93.28
2800.00,93.30
2799.00,93.32
2798.00,93.33
2797.00,93.33
2796.00,93.34
2795.00,93.36
2794.00,93.39
2793.00,93.41
2792.00,93.43
2791.00,93.45
2790.00,93.47
2789.00,93.49
2788.00,93.50
2787.00,93.50
2786.00,93.49
2785.00,93.50
2784.00,93.51
2783.00,93.53
2782.00,93.56
2781.00,93.57
2780.00,93.58
2779.00,93.58
2778.00,93.59
2777.00,93.59
2776.00,93.61
2775.00,93.62
2774.00,93.65
2773.00,93.67
2772.00,93.69
2771.00,93.70
2770.00,93.71
2769.00,93.73
2768.00,93.74
2767.00,93.75
2766.00,93.76
2765.00,93.75
2764.00,93.74
2763.00,93.74
2762.00,93.74
2761.00,93.75
2760.00,93.75
2759.00,93.76
2758.00,93.77
2757.00,93.78
2756.00,93.80
2755.00,93.81
2754.00,93.82
2753.00,93.82
2752.00,93.83
2751.00,93.82
2750.00,93.82
2749.00,93.80
2748.00,93.80
2747.00,93.80
2746.00,93.82
2745.00,93.84
2744.00,93.85
2743.00,93.87
2742.00,93.87
2741.00,93.86
2740.00,93.85
2739.00,93.84
2738.00,93.84
2737.00,93.85
2736.00,93.86
2735.00,93.87
2734.00,93.87
2733.00,93.86
2732.00,93.84
2731.00,93.84
2730.00,93.85
2729.00,93.87
2728.00,93.89
2727.00,93.91
2726.00,93.92
2725.00,93.94
2724.00,93.94
2723.00,93.95
2722.00,93.96
2721.00,93.96
2720.00,93.96
2719.00,93.96
2718.00,93.97
2717.00,93.97
2716.00,93.98
2715.00,93.98
2714.00,93.99
2713.00,94.01
2712.00,94.04
2711.00,94.06
2710.00,94.07
2709.00,94.06
2708.00,94.05
2707.00,94.05
2706.00,94.06
2705.00,94.08
2704.00,94.10
2703.00,94.12
2702.00,94.12
2701.00,94.11
2700.00,94.10
2699.00,94.09
2698.00,94.09
2697.00,94.11
2696.00,94.12
2695.00,94.13
2694.00,94.15
2693.00,94.16
2692.00,94.16
2691.00,94.16
2690.00,94.15
2689.00,94.14
2688.00,94.14
2687.00,94.14
2686.00,94.15
2685.00,94.17
2684.00,94.18
2683.00,94.19
2682.00,94.21
2681.00,94.22
2680.00,94.24
2679.00,94.24
2678.00,94.25
2677.00,94.25
2676.00,94.25
2675.00,94.26
2674.00,94.26
2673.00,94.26
2672.00,94.26
2671.00,94.27
2670.00,94.28
2669.00,94.29
2668.00,94.29
2667.00,94.29
2666.00,94.29
2665.00,94.30
2664.00,94.30
2663.00,94.30
2662.00,94.29
2661.00,94.28
2660.00,94.27
2659.00,94.26
2658.00,94.26
2657.00,94.27
2656.00,94.28
2655.00,94.28
2654.00,94.28
2653.00,94.27
2652.00,94.27
2651.00,94.28
2650.00,94.28
2649.00,94.28
2648.00,94.27
2647.00,94.25
2646.00,94.23
2645.00,94.22
2644.00,94.22
2643.00,94.23
2642.00,94.23
2641.00,94.24
2640.00,94.25
2639.00,94.26
2638.00,94.26
2637.00,94.24
2636.00,94.23
2635.00,94.21
2634.00,94.21
2633.00,94.21
2632.00,94.21
2631.00,94.22
2630.00,94.23
2629.00,94.24
2628.00,94.23
2627.00,94.22
2626.00,94.20
2625.00,94.20
2624.00,94.21
2623.00,94.21
2622.00,94.22
2621.00,94.22
2620.00,94.22
2619.00,94.22
2618.00,94.21
2617.00,94.20
2616.00,94.20
2615.00,94.21
2614.00,94.22
2613.00,94.21
2612.00,94.18
2611.00,94.16
2610.00,94.16
2609.00,94.19
2608.00,94.22
2607.00,94.23
2606.00,94.22
2605.00,94.19
2604.00,94.17
2603.00,94.15
2602.00,94.16
2601.00,94.18
2600.00,94.20
2599.00,94.21
2598.00,94.20
2597.00,94.18
2596.00,94.17
2595.00,94.16
2594.00,94.15
2593.00,94.15
2592.00,94.14
2591.00,94.14
2590.00,94.13
2589.00,94.14
2588.00,94.16
2587.00,94.17
2586.00,94.16
2585.00,94.15
2584.00,94.12
2583.00,94.11
2582.00,94.10
2581.00,94.11
2580.00,94.12
2579.00,94.13
2578.00,94.13
2577.00,94.14
2576.00,94.14
2575.00,94.13
2574.00,94.13
2573.00,94.13
2572.00,94.13
2571.00,94.12
2570.00,94.10
2569.00,94.10
2568.00,94.11
2567.00,94.15
2566.00,94.18
2565.00,94.19
2564.00,94.20
2563.00,94.20
2562.00,94.21
2561.00,94.22
2560.00,94.21
2559.00,94.20
2558.00,94.18
2557.00,94.16
2556.00,94.15
2555.00,94.14
2554.00,94.12
2553.00,94.11
2552.00,94.10
2551.00,94.11
2550.00,94.14
2549.00,94.16
2548.00,94.18
2547.00,94.19
2546.00,94.18
2545.00,94.15
2544.00,94.13
2543.00,94.13
2542.00,94.15
2541.00,94.17
2540.00,94.19
2539.00,94.20
2538.00,94.20
2537.00,94.18
2536.00,94.15
2535.00,94.13
2534.00,94.12
2533.00,94.12
2532.00,94.13
2531.00,94.15
2530.00,94.16
2529.00,94.17
2528.00,94.17
2527.00,94.18
2526.00,94.18
2525.00,94.18
2524.00,94.18
2523.00,94.18
2522.00,94.18
2521.00,94.17
2520.00,94.18
2519.00,94.19
2518.00,94.20
2517.00,94.22
2516.00,94.22
2515.00,94.21
2514.00,94.21
2513.00,94.21
2512.00,94.21
2511.00,94.20
2510.00,94.19
2509.00,94.19
2508.00,94.21
2507.00,94.23
2506.00,94.26
2505.00,94.28
2504.00,94.28
2503.00,94.28
2502.00,94.28
2501.00,94.28
2500.00,94.29
2499.00,94.30
2498.00,94.31
2497.00,94.31
2496.00,94.31
2495.00,94.30
2494.00,94.30
2493.00,94.29
2492.00,94.28
2491.00,94.26
2490.00,94.24
2489.00,94.24
2488.00,94.26
2487.00,94.29
2486.00,94.31
2485.00,94.32
2484.00,94.32
2483.00,94.32
2482.00,94.31
2481.00,94.30
2480.00,94.31
2479.00,94.32
2478.00,94.34
2477.00,94.35
2476.00,94.34
2475.00,94.33
2474.00,94.33
2473.00,94.34
2472.00,94.35
2471.00,94.36
2470.00,94.36
2469.00,94.34
2468.00,94.32
2467.00,94.31
2466.00,94.31
2465.00,94.33
2464.00,94.35
2463.00,94.37
2462.00,94.39
2461.00,94.39
2460.00,94.39
2459.00,94.39
2458.00,94.38
2457.00,94.38
2456.00,94.38
2455.00,94.38
2454.00,94.39
2453.00,94.40
2452.00,94.40
2451.00,94.39
