Created as New Dataset,57 Bayer
cm-1,%T
2456.00,98.93
2455.00,98.93
2454.00,98.95
2453.00,98.96
2452.00,98.96
2451.00,98.97
2450.00,98.97
2449.00,98.97
2448.00,98.97
2447.00,98.96
2446.00,98.96
2445.00,98.96
2444.00,98.96
2443.00,98.95
2442.00,98.95
2441.00,98.93
2440.00,98.92
2439.00,98.91
2438.00,98.90
2437.00,98.91
2436.00,98.93
2435.00,98.96
2434.00,98.99
2433.00,99.00
2432.00,99.01
2431.00,99.02
2430.00,99.01
2429.00,99.01
2428.00,99.00
2427.00,98.99
2426.00,99.00
2425.00,99.01
2424.00,99.02
2423.00,99.02
2422.00,99.02
2421.00,99.02
2420.00,99.01
2419.00,99.01
2418.00,98.99
2417.00,98.99
2416.00,99.00
2415.00,99.03
2414.00,99.07
2413.00,99.09
2412.00,99.09
2411.00,99.07
2410.00,99.04
2409.00,99.01
2408.00,98.99
2407.00,98.99
2406.00,99.01
2405.00,99.06
2404.00,99.10
2403.00,99.13
2402.00,99.14
2401.00,99.14
2400.00,99.14
2399.00,99.13
2398.00,99.12
2397.00,99.12
2396.00,99.12
2395.00,99.11
2394.00,99.12
2393.00,99.13
2392.00,99.16
2391.00,99.18
2390.00,99.19
2389.00,99.18
2388.00,99.18
2387.00,99.18
2386.00,99.19
2385.00,99.20
2384.00,99.22
2383.00,99.25
2382.00,99.29
2381.00,99.34
2380.00,99.40
2379.00,99.44
2378.00,99.48
2377.00,99.51
2376.00,99.54
2375.00,99.58
2374.00,99.62
2373.00,99.66
2372.00,99.68
2371.00,99.69
2370.00,99.66
2369.00,99.62
2368.00,99.58
2367.00,99.58
2366.00,99.60
2365.00,99.62
2364.00,99.62
2363.00,99.64
2362.00,99.68
2361.00,99.73
2360.00,99.74
2359.00,99.71
2358.00,99.64
2357.00,99.60
2356.00,99.61
2355.00,99.64
2354.00,99.68
2353.00,99.69
2352.00,99.69
2351.00,99.69
2350.00,99.69
2349.00,99.68
2348.00,99.68
2347.00,99.67
2346.00,99.67
2345.00,99.67
2344.00,99.67
2343.00,99.66
2342.00,99.65
2341.00,99.65
2340.00,99.66
2339.00,99.69
2338.00,99.69
2337.00,99.66
2336.00,99.62
2335.00,99.60
2334.00,99.59
2333.00,99.59
2332.00,99.60
2331.00,99.60
2330.00,99.59
2329.00,99.57
2328.00,99.54
2327.00,99.50
2326.00,99.46
2325.00,99.42
2324.00,99.40
2323.00,99.41
2322.00,99.45
2321.00,99.47
2320.00,99.46
2319.00,99.42
2318.00,99.37
2317.00,99.32
2316.00,99.29
2315.00,99.26
2314.00,99.24
2313.00,99.23
2312.00,99.22
2311.00,99.21
2310.00,99.20
2309.00,99.18
2308.00,99.18
2307.00,99.18
2306.00,99.18
2305.00,99.16
2304.00,99.13
2303.00,99.09
2302.00,99.05
2301.00,99.00
2300.00,98.96
2299.00,98.92
2298.00,98.89
2297.00,98.88
2296.00,98.87
2295.00,98.86
2294.00,98.87
2293.00,98.88
2292.00,98.88
2291.00,98.86
2290.00,98.82
2289.00,98.77
2288.00,98.72
2287.00,98.69
2286.00,98.66
2285.00,98.64
2284.00,98.61
2283.00,98.59
2282.00,98.56
2281.00,98.55
2280.00,98.55
2279.00,98.55
2278.00,98.54
2277.00,98.53
2276.00,98.50
2275.00,98.48
2274.00,98.45
2273.00,98.42
2272.00,98.41
2271.00,98.40
2270.00,98.41
2269.00,98.42
2268.00,98.41
2267.00,98.38
2266.00,98.33
2265.00,98.29
2264.00,98.28
2263.00,98.28
2262.00,98.27
2261.00,98.21
2260.00,98.09
2259.00,97.95
2258.00,97.84
2257.00,97.76
2256.00,97.68
2255.00,97.59
2254.00,97.48
2253.00,97.34
2252.00,97.18
2251.00,97.00
2250.00,96.82
2249.00,96.65
2248.00,96.50
2247.00,96.37
2246.00,96.26
2245.00,96.17
2244.00,96.10
2243.00,96.08
2242.00,96.10
2241.00,96.19
2240.00,96.34
2239.00,96.56
2238.00,96.81
2237.00,97.06
2236.00,97.27
2235.00,97.41
2234.00,97.51
2233.00,97.58
2232.00,97.64
2231.00,97.70
2230.00,97.74
2229.00,97.75
2228.00,97.75
2227.00,97.76
2226.00,97.78
2225.00,97.79
2224.00,97.80
2223.00,97.79
2222.00,97.79
2221.00,97.80
2220.00,97.79
2219.00,97.77
2218.00,97.76
2217.00,97.79
2216.00,97.83
2215.00,97.86
2214.00,97.85
2213.00,97.81
2212.00,97.77
2211.00,97.75
2210.00,97.74
2209.00,97.72
2208.00,97.70
2207.00,97.70
2206.00,97.72
2205.00,97.75
2204.00,97.77
2203.00,97.76
2202.00,97.72
2201.00,97.66
2200.00,97.62
2199.00,97.63
2198.00,97.68
2197.00,97.71
2196.00,97.66
2195.00,97.57
2194.00,97.47
2193.00,97.42
2192.00,97.42
2191.00,97.46
2190.00,97.51
2189.00,97.55
2188.00,97.53
2187.00,97.48
2186.00,97.42
2185.00,97.38
2184.00,97.38
2183.00,97.40
2182.00,97.46
2181.00,97.51
2180.00,97.55
2179.00,97.54
2178.00,97.51
2177.00,97.48
2176.00,97.46
2175.00,97.44
2174.00,97.40
2173.00,97.35
2172.00,97.30
2171.00,97.26
2170.00,97.22
2169.00,97.17
2168.00,97.11
2167.00,97.03
2166.00,96.95
2165.00,96.89
2164.00,96.88
2163.00,96.88
2162.00,96.89
2161.00,96.90
2160.00,96.96
2159.00,97.08
2158.00,97.21
2157.00,97.29
2156.00,97.33
2155.00,97.36
2154.00,97.39
2153.00,97.40
2152.00,97.40
2151.00,97.42
2150.00,97.47
2149.00,97.56
2148.00,97.66
2147.00,97.76
2146.00,97.84
2145.00,97.87
2144.00,97.84
2143.00,97.78
2142.00,97.75
2141.00,97.77
2140.00,97.81
2139.00,97.84
2138.00,97.87
2137.00,97.93
2136.00,98.01
2135.00,98.10
2134.00,98.17
2133.00,98.22
2132.00,98.28
2131.00,98.33
2130.00,98.37
2129.00,98.39
2128.00,98.40
2127.00,98.40
2126.00,98.40
2125.00,98.38
2124.00,98.36
2123.00,98.35
2122.00,98.38
2121.00,98.43
2120.00,98.45
2119.00,98.44
2118.00,98.42
2117.00,98.40
2116.00,98.40
2115.00,98.40
2114.00,98.38
2113.00,98.35
2112.00,98.35
2111.00,98.37
2110.00,98.40
2109.00,98.41
2108.00,98.38
2107.00,98.32
2106.00,98.27
2105.00,98.25
2104.00,98.26
2103.00,98.29
2102.00,98.33
2101.00,98.36
2100.00,98.35
2099.00,98.32
2098.00,98.30
2097.00,98.30
2096.00,98.31
2095.00,98.33
2094.00,98.33
2093.00,98.31
2092.00,98.28
2091.00,98.28
2090.00,98.30
2089.00,98.32
2088.00,98.33
2087.00,98.31
2086.00,98.28
2085.00,98.25
2084.00,98.23
2083.00,98.23
2082.00,98.23
2081.00,98.23
2080.00,98.23
2079.00,98.23
2078.00,98.23
2077.00,98.23
2076.00,98.22
2075.00,98.20
2074.00,98.18
2073.00,98.16
2072.00,98.13
2071.00,98.09
2070.00,98.05
2069.00,98.01
2068.00,98.02
2067.00,98.06
2066.00,98.11
2065.00,98.16
2064.00,98.18
2063.00,98.17
2062.00,98.14
2061.00,98.09
2060.00,98.04
2059.00,97.99
2058.00,97.95
2057.00,97.94
2056.00,97.95
2055.00,97.96
2054.00,97.95
2053.00,97.89
2052.00,97.78
2051.00,97.69
2050.00,97.65
2049.00,97.65
2048.00,97.65
2047.00,97.61
2046.00,97.54
2045.00,97.49
2044.00,97.48
2043.00,97.48
2042.00,97.49
2041.00,97.50
2040.00,97.49
2039.00,97.45
2038.00,97.42
2037.00,97.38
2036.00,97.34
2035.00,97.30
2034.00,97.27
2033.00,97.26
2032.00,97.28
2031.00,97.30
2030.00,97.33
2029.00,97.37
2028.00,97.40
2027.00,97.42
2026.00,97.42
2025.00,97.42
2024.00,97.41
2023.00,97.40
2022.00,97.39
2021.00,97.38
2020.00,97.37
2019.00,97.35
2018.00,97.35
2017.00,97.39
2016.00,97.46
2015.00,97.50
2014.00,97.49
2013.00,97.45
2012.00,97.42
2011.00,97.44
2010.00,97.47
2009.00,97.50
2008.00,97.51
2007.00,97.52
2006.00,97.52
2005.00,97.55
2004.00,97.61
2003.00,97.66
2002.00,97.70
2001.00,97.71
2000.00,97.68
1999.00,97.63
1998.00,97.57
1997.00,97.52
1996.00,97.52
1995.00,97.57
1994.00,97.63
1993.00,97.65
1992.00,97.59
1991.00,97.48
1990.00,97.39
1989.00,97.36
1988.00,97.39
1987.00,97.45
1986.00,97.49
1985.00,97.50
1984.00,97.48
1983.00,97.43
1982.00,97.36
1981.00,97.29
1980.00,97.26
1979.00,97.27
1978.00,97.32
1977.00,97.39
1976.00,97.43
1975.00,97.44
1974.00,97.42
1973.00,97.40
1972.00,97.42
1971.00,97.46
1970.00,97.51
1969.00,97.56
1968.00,97.60
1967.00,97.64
1966.00,97.68
1965.00,97.71
1964.00,97.74
1963.00,97.76
1962.00,97.77
1961.00,97.78
1960.00,97.81
1959.00,97.90
1958.00,98.01
1957.00,98.09
1956.00,98.09
1955.00,98.04
1954.00,97.99
1953.00,97.97
1952.00,97.98
1951.00,98.01
1950.00,98.04
1949.00,98.10
1948.00,98.16
1947.00,98.22
1946.00,98.26
1945.00,98.26
1944.00,98.25
1943.00,98.23
1942.00,98.23
1941.00,98.22
1940.00,98.23
1939.00,98.24
1938.00,98.25
1937.00,98.28
1936.00,98.31
1935.00,98.35
1934.00,98.38
1933.00,98.39
1932.00,98.37
1931.00,98.34
1930.00,98.33
1929.00,98.37
1928.00,98.42
1927.00,98.47
1926.00,98.48
1925.00,98.47
1924.00,98.45
1923.00,98.46
1922.00,98.49
1921.00,98.54
1920.00,98.57
1919.00,98.57
1918.00,98.54
1917.00,98.51
1916.00,98.50
1915.00,98.53
1914.00,98.57
1913.00,98.60
1912.00,98.61
1911.00,98.59
1910.00,98.58
1909.00,98.58
1908.00,98.59
1907.00,98.58
1906.00,98.57
1905.00,98.57
1904.00,98.58
1903.00,98.61
1902.00,98.63
1901.00,98.63
1900.00,98.62
1899.00,98.61
1898.00,98.60
1897.00,98.60
1896.00,98.62
1895.00,98.64
1894.00,98.64
1893.00,98.64
1892.00,98.65
1891.00,98.66
1890.00,98.67
1889.00,98.68
1888.00,98.68
1887.00,98.68
1886.00,98.69
1885.00,98.70
1884.00,98.73
1883.00,98.76
1882.00,98.77
1881.00,98.77
1880.00,98.75
1879.00,98.74
1878.00,98.74
1877.00,98.75
1876.00,98.75
1875.00,98.76
1874.00,98.77
1873.00,98.78
1872.00,98.78
1871.00,98.78
1870.00,98.78
1869.00,98.79
1868.00,98.80
1867.00,98.81
1866.00,98.80
1865.00,98.80
1864.00,98.80
1863.00,98.81
1862.00,98.80
1861.00,98.79
1860.00,98.79
1859.00,98.80
1858.00,98.80
1857.00,98.80
1856.00,98.81
1855.00,98.84
1854.00,98.88
1853.00,98.93
1852.00,98.96
1851.00,98.97
1850.00,98.95
1849.00,98.93
1848.00,98.90
1847.00,98.90
1846.00,98.91
1845.00,98.94
1844.00,98.96
1843.00,98.96
1842.00,98.95
1841.00,98.95
1840.00,98.94
1839.00,98.93
1838.00,98.91
1837.00,98.91
1836.00,98.92
1835.00,98.94
1834.00,98.96
1833.00,98.97
1832.00,98.96
1831.00,98.94
1830.00,98.93
1829.00,98.94
1828.00,98.97
1827.00,98.99
1826.00,99.00
1825.00,98.99
1824.00,98.97
1823.00,98.95
1822.00,98.95
1821.00,98.96
1820.00,98.96
1819.00,98.97
1818.00,98.97
1817.00,98.99
1816.00,99.01
1815.00,99.03
1814.00,99.04
1813.00,99.06
1812.00,99.06
1811.00,99.07
1810.00,99.07
1809.00,99.06
1808.00,99.04
1807.00,99.03
1806.00,99.02
1805.00,99.02
1804.00,99.03
1803.00,99.03
1802.00,99.02
1801.00,99.02
1800.00,99.03
1799.00,99.03
1798.00,99.03
1797.00,99.03
1796.00,99.03
1795.00,99.04
1794.00,99.05
1793.00,99.06
1792.00,99.07
1791.00,99.07
1790.00,99.06
1789.00,99.05
1788.00,99.04
1787.00,99.05
1786.00,99.07
1785.00,99.09
1784.00,99.10
1783.00,99.11
1782.00,99.10
1781.00,99.10
1780.00,99.08
1779.00,99.07
1778.00,99.06
1777.00,99.07
1776.00,99.08
1775.00,99.09
1774.00,99.09
1773.00,99.08
1772.00,99.07
1771.00,99.05
1770.00,99.05
1769.00,99.04
1768.00,99.04
1767.00,99.03
1766.00,99.02
1765.00,99.02
1764.00,99.01
1763.00,99.02
1762.00,99.03
1761.00,99.03
1760.00,99.01
1759.00,99.00
1758.00,99.00
1757.00,99.00
1756.00,99.00
1755.00,99.00
1754.00,99.01
1753.00,99.03
1752.00,99.04
1751.00,99.04
1750.00,99.02
1749.00,99.01
1748.00,98.99
1747.00,98.97
1746.00,98.94
1745.00,98.93
1744.00,98.93
1743.00,98.94
1742.00,98.96
1741.00,98.96
1740.00,98.95
1739.00,98.93
1738.00,98.92
1737.00,98.92
1736.00,98.92
1735.00,98.92
1734.00,98.92
1733.00,98.93
1732.00,98.93
1731.00,98.94
1730.00,98.95
1729.00,98.96
1728.00,98.97
1727.00,98.96
1726.00,98.94
1725.00,98.93
1724.00,98.93
1723.00,98.93
1722.00,98.93
1721.00,98.94
1720.00,98.95
1719.00,98.96
1718.00,98.97
1717.00,98.97
1716.00,98.96
1715.00,98.95
1714.00,98.95
1713.00,98.95
1712.00,98.96
1711.00,98.98
1710.00,98.99
1709.00,98.99
1708.00,99.00
1707.00,99.00
1706.00,98.99
1705.00,98.99
1704.00,98.98
1703.00,98.97
1702.00,98.95
1701.00,98.94
1700.00,98.94
1699.00,98.97
1698.00,98.98
1697.00,98.99
1696.00,98.99
1695.00,98.99
1694.00,99.00
1693.00,99.00
1692.00,98.98
1691.00,98.96
1690.00,98.93
1689.00,98.91
1688.00,98.90
1687.00,98.90
1686.00,98.90
1685.00,98.89
1684.00,98.86
1683.00,98.84
1682.00,98.83
1681.00,98.82
1680.00,98.81
1679.00,98.80
1678.00,98.78
1677.00,98.76
1676.00,98.72
1675.00,98.69
1674.00,98.68
1673.00,98.67
1672.00,98.66
1671.00,98.64
1670.00,98.60
1669.00,98.56
1668.00,98.53
1667.00,98.52
1666.00,98.51
1665.00,98.51
1664.00,98.51
1663.00,98.51
1662.00,98.51
1661.00,98.51
1660.00,98.50
1659.00,98.49
1658.00,98.48
1657.00,98.48
1656.00,98.48
1655.00,98.49
1654.00,98.48
1653.00,98.48
1652.00,98.49
1651.00,98.51
1650.00,98.53
1649.00,98.54
1648.00,98.52
1647.00,98.50
1646.00,98.48
1645.00,98.49
1644.00,98.50
1643.00,98.52
1642.00,98.53
1641.00,98.53
1640.00,98.51
1639.00,98.48
1638.00,98.46
1637.00,98.43
1636.00,98.43
1635.00,98.44
1634.00,98.46
1633.00,98.47
1632.00,98.48
1631.00,98.48
1630.00,98.47
1629.00,98.44
1628.00,98.43
1627.00,98.43
1626.00,98.45
1625.00,98.46
1624.00,98.47
1623.00,98.47
1622.00,98.46
1621.00,98.47
1620.00,98.47
1619.00,98.48
1618.00,98.49
1617.00,98.50
1616.00,98.49
1615.00,98.49
1614.00,98.50
1613.00,98.51
1612.00,98.54
1611.00,98.57
1610.00,98.61
1609.00,98.65
1608.00,98.67
1607.00,98.68
1606.00,98.69
1605.00,98.69
1604.00,98.70
1603.00,98.71
1602.00,98.71
1601.00,98.72
1600.00,98.73
1599.00,98.74
1598.00,98.74
1597.00,98.75
1596.00,98.75
1595.00,98.77
1594.00,98.78
1593.00,98.80
1592.00,98.81
1591.00,98.82
1590.00,98.83
1589.00,98.84
1588.00,98.86
1587.00,98.87
1586.00,98.88
1585.00,98.88
1584.00,98.89
1583.00,98.89
1582.00,98.89
1581.00,98.90
1580.00,98.90
1579.00,98.90
1578.00,98.89
1577.00,98.89
1576.00,98.89
1575.00,98.91
1574.00,98.94
1573.00,98.97
1572.00,98.99
1571.00,99.01
1570.00,99.01
1569.00,98.98
1568.00,98.95
1567.00,98.93
1566.00,98.93
1565.00,98.93
1564.00,98.94
1563.00,98.95
1562.00,98.97
1561.00,98.98
1560.00,98.99
1559.00,98.98
1558.00,98.99
1557.00,98.99
1556.00,98.98
1555.00,98.98
1554.00,98.98
1553.00,98.98
1552.00,98.98
1551.00,98.97
1550.00,98.95
1549.00,98.95
1548.00,98.95
1547.00,98.97
1546.00,98.98
1545.00,98.98
1544.00,98.97
1543.00,98.96
1542.00,98.96
1541.00,98.96
1540.00,98.98
1539.00,98.99
1538.00,98.99
1537.00,98.99
1536.00,98.99
1535.00,98.99
1534.00,98.98
1533.00,98.96
1532.00,98.95
1531.00,98.95
1530.00,98.95
1529.00,98.96
1528.00,98.97
1527.00,98.98
1526.00,98.98
1525.00,98.99
1524.00,99.01
1523.00,99.03
1522.00,99.02
1521.00,99.00
1520.00,98.98
1519.00,98.98
1518.00,99.00
1517.00,99.02
1516.00,99.02
1515.00,99.01
1514.00,99.00
1513.00,98.99
1512.00,98.97
1511.00,98.95
1510.00,98.95
1509.00,98.94
1508.00,98.94
1507.00,98.93
1506.00,98.92
1505.00,98.92
1504.00,98.92
1503.00,98.92
1502.00,98.93
1501.00,98.93
1500.00,98.95
1499.00,98.96
1498.00,98.97
1497.00,98.97
1496.00,98.97
1495.00,98.97
1494.00,98.96
1493.00,98.95
1492.00,98.93
1491.00,98.92
1490.00,98.91
1489.00,98.90
1488.00,98.91
1487.00,98.90
1486.00,98.89
1485.00,98.88
1484.00,98.86
1483.00,98.86
1482.00,98.86
1481.00,98.85
1480.00,98.83
1479.00,98.82
1478.00,98.81
1477.00,98.79
1476.00,98.77
1475.00,98.75
1474.00,98.74
1473.00,98.70
1472.00,98.65
1471.00,98.61
1470.00,98.59
1469.00,98.58
1468.00,98.58
1467.00,98.59
1466.00,98.58
1465.00,98.53
1464.00,98.42
1463.00,98.30
1462.00,98.18
1461.00,98.06
1460.00,97.93
1459.00,97.76
1458.00,97.53
1457.00,97.22
1456.00,96.96
1455.00,96.79
1454.00,96.67
1453.00,96.56
1452.00,96.46
1451.00,96.38
1450.00,96.31
1449.00,96.25
1448.00,96.21
1447.00,96.20
1446.00,96.20
1445.00,96.21
1444.00,96.22
1443.00,96.23
1442.00,96.22
1441.00,96.23
1440.00,96.25
1439.00,96.28
1438.00,96.31
1437.00,96.33
1436.00,96.36
1435.00,96.40
1434.00,96.45
1433.00,96.51
1432.00,96.58
1431.00,96.67
1430.00,96.77
1429.00,96.88
1428.00,96.98
1427.00,97.08
1426.00,97.18
1425.00,97.29
1424.00,97.40
1423.00,97.51
1422.00,97.60
1421.00,97.68
1420.00,97.74
1419.00,97.79
1418.00,97.85
1417.00,97.91
1416.00,97.97
1415.00,98.02
1414.00,98.05
1413.00,98.08
1412.00,98.11
1411.00,98.15
1410.00,98.19
1409.00,98.22
1408.00,98.26
1407.00,98.29
1406.00,98.33
1405.00,98.37
1404.00,98.41
1403.00,98.42
1402.00,98.43
1401.00,98.44
1400.00,98.46
1399.00,98.47
1398.00,98.48
1397.00,98.47
1396.00,98.45
1395.00,98.42
1394.00,98.40
1393.00,98.38
1392.00,98.37
1391.00,98.36
1390.00,98.35
1389.00,98.33
1388.00,98.31
1387.00,98.29
1386.00,98.27
1385.00,98.26
1384.00,98.25
1383.00,98.23
1382.00,98.20
1381.00,98.17
1380.00,98.13
1379.00,98.09
1378.00,98.06
1377.00,98.04
1376.00,98.01
1375.00,97.97
1374.00,97.94
1373.00,97.91
1372.00,97.89
1371.00,97.89
1370.00,97.88
1369.00,97.86
1368.00,97.83
1367.00,97.80
1366.00,97.77
1365.00,97.76
1364.00,97.75
1363.00,97.74
1362.00,97.72
1361.00,97.71
1360.00,97.70
1359.00,97.68
1358.00,97.65
1357.00,97.64
1356.00,97.64
1355.00,97.64
1354.00,97.65
1353.00,97.65
1352.00,97.66
1351.00,97.68
1350.00,97.71
1349.00,97.75
1348.00,97.78
1347.00,97.81
1346.00,97.83
1345.00,97.85
1344.00,97.87
1343.00,97.90
1342.00,97.94
1341.00,97.97
1340.00,98.00
1339.00,98.03
1338.00,98.06
1337.00,98.08
1336.00,98.09
1335.00,98.09
1334.00,98.09
1333.00,98.10
1332.00,98.11
1331.00,98.12
1330.00,98.13
1329.00,98.14
1328.00,98.15
1327.00,98.16
1326.00,98.16
1325.00,98.16
1324.00,98.16
1323.00,98.15
1322.00,98.15
1321.00,98.15
1320.00,98.14
1319.00,98.14
1318.00,98.14
1317.00,98.14
1316.00,98.15
1315.00,98.15
1314.00,98.14
1313.00,98.13
1312.00,98.12
1311.00,98.11
1310.00,98.11
1309.00,98.12
1308.00,98.13
1307.00,98.13
1306.00,98.12
1305.00,98.11
1304.00,98.10
1303.00,98.09
1302.00,98.08
1301.00,98.08
1300.00,98.09
1299.00,98.09
1298.00,98.08
1297.00,98.06
1296.00,98.05
1295.00,98.04
1294.00,98.03
1293.00,98.01
1292.00,98.00
1291.00,97.99
1290.00,97.99
1289.00,97.99
1288.00,97.98
1287.00,97.97
1286.00,97.95
1285.00,97.93
1284.00,97.90
1283.00,97.87
1282.00,97.86
1281.00,97.84
1280.00,97.83
1279.00,97.81
1278.00,97.80
1277.00,97.79
1276.00,97.78
1275.00,97.76
1274.00,97.74
1273.00,97.71
1272.00,97.68
1271.00,97.64
1270.00,97.61
1269.00,97.59
1268.00,97.57
1267.00,97.56
1266.00,97.55
1265.00,97.53
1264.00,97.51
1263.00,97.48
1262.00,97.45
1261.00,97.42
1260.00,97.39
1259.00,97.35
1258.00,97.32
1257.00,97.28
1256.00,97.25
1255.00,97.23
1254.00,97.20
1253.00,97.17
1252.00,97.15
1251.00,97.12
1250.00,97.10
1249.00,97.08
1248.00,97.06
1247.00,97.04
1246.00,97.03
1245.00,97.01
1244.00,96.99
1243.00,96.98
1242.00,96.98
1241.00,96.98
1240.00,96.97
1239.00,96.96
1238.00,96.96
1237.00,96.96
1236.00,96.96
1235.00,96.95
1234.00,96.93
1233.00,96.92
1232.00,96.91
1231.00,96.89
1230.00,96.88
1229.00,96.87
1228.00,96.87
1227.00,96.85
1226.00,96.83
1225.00,96.81
1224.00,96.81
1223.00,96.81
1222.00,96.80
1221.00,96.78
1220.00,96.76
1219.00,96.74
1218.00,96.73
1217.00,96.72
1216.00,96.70
1215.00,96.68
1214.00,96.66
1213.00,96.65
1212.00,96.64
1211.00,96.63
1210.00,96.63
1209.00,96.63
1208.00,96.65
1207.00,96.67
1206.00,96.70
1205.00,96.71
1204.00,96.70
1203.00,96.69
1202.00,96.68
1201.00,96.70
1200.00,96.72
1199.00,96.73
1198.00,96.72
1197.00,96.71
1196.00,96.71
1195.00,96.73
1194.00,96.76
1193.00,96.79
1192.00,96.80
1191.00,96.81
1190.00,96.80
1189.00,96.80
1188.00,96.80
1187.00,96.81
1186.00,96.81
1185.00,96.80
1184.00,96.78
1183.00,96.76
1182.00,96.76
1181.00,96.78
1180.00,96.80
1179.00,96.83
1178.00,96.85
1177.00,96.87
1176.00,96.90
1175.00,96.92
1174.00,96.95
1173.00,96.97
1172.00,97.00
1171.00,97.04
1170.00,97.08
1169.00,97.11
1168.00,97.13
1167.00,97.17
1166.00,97.21
1165.00,97.24
1164.00,97.26
1163.00,97.26
1162.00,97.27
1161.00,97.30
1160.00,97.35
1159.00,97.41
1158.00,97.45
1157.00,97.47
1156.00,97.48
1155.00,97.50
1154.00,97.51
1153.00,97.52
1152.00,97.52
1151.00,97.52
1150.00,97.54
1149.00,97.56
1148.00,97.57
1147.00,97.56
1146.00,97.55
1145.00,97.54
1144.00,97.55
1143.00,97.56
1142.00,97.57
1141.00,97.58
1140.00,97.59
1139.00,97.61
1138.00,97.62
1137.00,97.62
1136.00,97.62
1135.00,97.63
1134.00,97.63
1133.00,97.64
1132.00,97.62
1131.00,97.60
1130.00,97.58
1129.00,97.59
1128.00,97.61
1127.00,97.63
1126.00,97.63
1125.00,97.62
1124.00,97.60
1123.00,97.57
1122.00,97.51
1121.00,97.46
1120.00,97.41
1119.00,97.38
1118.00,97.35
1117.00,97.32
1116.00,97.30
1115.00,97.28
1114.00,97.26
1113.00,97.22
1112.00,97.17
1111.00,97.11
1110.00,97.04
1109.00,96.95
1108.00,96.87
1107.00,96.80
1106.00,96.76
1105.00,96.70
1104.00,96.62
1103.00,96.54
1102.00,96.46
1101.00,96.39
1100.00,96.31
1099.00,96.23
1098.00,96.16
1097.00,96.12
1096.00,96.09
1095.00,96.04
1094.00,95.98
1093.00,95.92
1092.00,95.88
1091.00,95.86
1090.00,95.83
1089.00,95.77
1088.00,95.69
1087.00,95.61
1086.00,95.54
1085.00,95.48
1084.00,95.43
1083.00,95.36
1082.00,95.29
1081.00,95.23
1080.00,95.19
1079.00,95.15
1078.00,95.10
1077.00,95.06
1076.00,95.01
1075.00,94.98
1074.00,94.96
1073.00,94.94
1072.00,94.93
1071.00,94.91
1070.00,94.87
1069.00,94.83
1068.00,94.81
1067.00,94.81
1066.00,94.80
1065.00,94.78
1064.00,94.74
1063.00,94.73
1062.00,94.76
1061.00,94.79
1060.00,94.82
1059.00,94.82
1058.00,94.82
1057.00,94.81
1056.00,94.84
1055.00,94.89
1054.00,94.94
1053.00,94.97
1052.00,94.99
1051.00,94.99
1050.00,94.97
1049.00,94.91
1048.00,94.83
1047.00,94.77
1046.00,94.71
1045.00,94.67
1044.00,94.64
1043.00,94.62
1042.00,94.61
1041.00,94.61
1040.00,94.61
1039.00,94.63
1038.00,94.68
1037.00,94.75
1036.00,94.86
1035.00,94.99
1034.00,95.13
1033.00,95.28
1032.00,95.42
1031.00,95.54
1030.00,95.66
1029.00,95.74
1028.00,95.80
1027.00,95.85
1026.00,95.88
1025.00,95.91
1024.00,95.96
1023.00,96.02
1022.00,96.09
1021.00,96.16
1020.00,96.23
1019.00,96.30
1018.00,96.35
1017.00,96.37
1016.00,96.38
1015.00,96.38
1014.00,96.38
1013.00,96.40
1012.00,96.43
1011.00,96.46
1010.00,96.48
1009.00,96.50
1008.00,96.51
1007.00,96.53
1006.00,96.54
1005.00,96.53
1004.00,96.52
1003.00,96.51
1002.00,96.52
1001.00,96.54
1000.00,96.57
999.00,96.59
998.00,96.60
997.00,96.60
996.00,96.61
995.00,96.63
994.00,96.66
993.00,96.68
992.00,96.69
991.00,96.70
990.00,96.72
989.00,96.73
988.00,96.73
987.00,96.75
986.00,96.77
985.00,96.79
984.00,96.81
983.00,96.83
982.00,96.82
981.00,96.81
980.00,96.80
979.00,96.79
978.00,96.79
977.00,96.79
976.00,96.78
975.00,96.77
974.00,96.78
973.00,96.80
972.00,96.80
971.00,96.78
970.00,96.76
969.00,96.75
968.00,96.75
967.00,96.76
966.00,96.77
965.00,96.78
964.00,96.80
963.00,96.83
962.00,96.84
961.00,96.85
960.00,96.85
959.00,96.85
958.00,96.85
957.00,96.85
956.00,96.85
955.00,96.86
954.00,96.87
953.00,96.86
952.00,96.84
951.00,96.82
950.00,96.80
949.00,96.77
948.00,96.75
947.00,96.71
946.00,96.69
945.00,96.69
944.00,96.70
943.00,96.71
942.00,96.73
941.00,96.74
940.00,96.75
939.00,96.73
938.00,96.71
937.00,96.70
936.00,96.71
935.00,96.72
934.00,96.73
933.00,96.73
932.00,96.72
931.00,96.72
930.00,96.71
929.00,96.70
928.00,96.70
927.00,96.71
926.00,96.73
925.00,96.74
924.00,96.74
923.00,96.73
922.00,96.72
921.00,96.72
920.00,96.73
919.00,96.73
918.00,96.73
917.00,96.72
916.00,96.72
915.00,96.73
914.00,96.74
913.00,96.74
912.00,96.74
911.00,96.75
910.00,96.75
909.00,96.76
908.00,96.75
907.00,96.74
906.00,96.74
905.00,96.76
904.00,96.78
903.00,96.80
902.00,96.82
901.00,96.81
900.00,96.78
899.00,96.78
898.00,96.81
897.00,96.84
896.00,96.84
895.00,96.82
894.00,96.80
893.00,96.78
