Created as New Dataset,18.1 Wild, two colors,m from India (light)
cm-1,%T
3649.00,100.42
3648.00,100.42
3647.00,100.42
3646.00,100.43
3645.00,100.43
3644.00,100.43
3643.00,100.44
3642.00,100.45
3641.00,100.45
3640.00,100.45
3639.00,100.46
3638.00,100.46
3637.00,100.44
3636.00,100.41
3635.00,100.38
3634.00,100.37
3633.00,100.36
3632.00,100.34
3631.00,100.32
3630.00,100.30
3629.00,100.29
3628.00,100.28
3627.00,100.27
3626.00,100.27
3625.00,100.28
3624.00,100.26
3623.00,100.23
3622.00,100.19
3621.00,100.16
3620.00,100.13
3619.00,100.10
3618.00,100.07
3617.00,100.03
3616.00,100.00
3615.00,99.99
3614.00,100.00
3613.00,100.01
3612.00,100.01
3611.00,100.01
3610.00,100.00
3609.00,100.00
3608.00,100.01
3607.00,100.01
3606.00,100.01
3605.00,99.99
3604.00,99.95
3603.00,99.92
3602.00,99.89
3601.00,99.89
3600.00,99.90
3599.00,99.90
3598.00,99.90
3597.00,99.90
3596.00,99.90
3595.00,99.89
3594.00,99.87
3593.00,99.82
3592.00,99.76
3591.00,99.71
3590.00,99.67
3589.00,99.67
3588.00,99.66
3587.00,99.64
3586.00,99.61
3585.00,99.59
3584.00,99.60
3583.00,99.63
3582.00,99.67
3581.00,99.68
3580.00,99.67
3579.00,99.65
3578.00,99.62
3577.00,99.60
3576.00,99.59
3575.00,99.59
3574.00,99.58
3573.00,99.56
3572.00,99.52
3571.00,99.47
3570.00,99.41
3569.00,99.36
3568.00,99.35
3567.00,99.36
3566.00,99.36
3565.00,99.36
3564.00,99.35
3563.00,99.35
3562.00,99.35
3561.00,99.36
3560.00,99.35
3559.00,99.34
3558.00,99.32
3557.00,99.29
3556.00,99.27
3555.00,99.24
3554.00,99.23
3553.00,99.21
3552.00,99.19
3551.00,99.16
3550.00,99.13
3549.00,99.11
3548.00,99.09
3547.00,99.07
3546.00,99.05
3545.00,99.02
3544.00,99.01
3543.00,99.00
3542.00,98.99
3541.00,98.97
3540.00,98.94
3539.00,98.91
3538.00,98.90
3537.00,98.89
3536.00,98.89
3535.00,98.88
3534.00,98.86
3533.00,98.83
3532.00,98.80
3531.00,98.78
3530.00,98.77
3529.00,98.76
3528.00,98.73
3527.00,98.70
3526.00,98.67
3525.00,98.67
3524.00,98.67
3523.00,98.67
3522.00,98.64
3521.00,98.60
3520.00,98.56
3519.00,98.55
3518.00,98.56
3517.00,98.59
3516.00,98.60
3515.00,98.59
3514.00,98.57
3513.00,98.54
3512.00,98.50
3511.00,98.48
3510.00,98.46
3509.00,98.45
3508.00,98.44
3507.00,98.44
3506.00,98.44
3505.00,98.44
3504.00,98.43
3503.00,98.42
3502.00,98.40
3501.00,98.38
3500.00,98.37
3499.00,98.37
3498.00,98.37
3497.00,98.36
3496.00,98.34
3495.00,98.32
3494.00,98.29
3493.00,98.27
3492.00,98.25
3491.00,98.22
3490.00,98.19
3489.00,98.17
3488.00,98.17
3487.00,98.19
3486.00,98.20
3485.00,98.20
3484.00,98.20
3483.00,98.19
3482.00,98.18
3481.00,98.16
3480.00,98.14
3479.00,98.12
3478.00,98.10
3477.00,98.08
3476.00,98.08
3475.00,98.08
3474.00,98.07
3473.00,98.06
3472.00,98.04
3471.00,98.03
3470.00,98.00
3469.00,97.97
3468.00,97.93
3467.00,97.91
3466.00,97.90
3465.00,97.91
3464.00,97.91
3463.00,97.91
3462.00,97.91
3461.00,97.90
3460.00,97.88
3459.00,97.85
3458.00,97.82
3457.00,97.81
3456.00,97.81
3455.00,97.80
3454.00,97.78
3453.00,97.76
3452.00,97.73
3451.00,97.71
3450.00,97.71
3449.00,97.72
3448.00,97.73
3447.00,97.73
3446.00,97.71
3445.00,97.69
3444.00,97.67
3443.00,97.66
3442.00,97.65
3441.00,97.63
3440.00,97.61
3439.00,97.59
3438.00,97.58
3437.00,97.57
3436.00,97.56
3435.00,97.54
3434.00,97.52
3433.00,97.49
3432.00,97.46
3431.00,97.44
3430.00,97.43
3429.00,97.43
3428.00,97.43
3427.00,97.42
3426.00,97.39
3425.00,97.36
3424.00,97.34
3423.00,97.32
3422.00,97.31
3421.00,97.29
3420.00,97.27
3419.00,97.26
3418.00,97.26
3417.00,97.26
3416.00,97.27
3415.00,97.27
3414.00,97.25
3413.00,97.22
3412.00,97.18
3411.00,97.15
3410.00,97.11
3409.00,97.09
3408.00,97.07
3407.00,97.05
3406.00,97.03
3405.00,97.01
3404.00,96.99
3403.00,96.98
3402.00,96.96
3401.00,96.94
3400.00,96.91
3399.00,96.89
3398.00,96.88
3397.00,96.88
3396.00,96.88
3395.00,96.87
3394.00,96.85
3393.00,96.82
3392.00,96.78
3391.00,96.75
3390.00,96.74
3389.00,96.73
3388.00,96.74
3387.00,96.73
3386.00,96.73
3385.00,96.71
3384.00,96.69
3383.00,96.65
3382.00,96.62
3381.00,96.59
3380.00,96.56
3379.00,96.55
3378.00,96.53
3377.00,96.51
3376.00,96.49
3375.00,96.46
3374.00,96.44
3373.00,96.43
3372.00,96.41
3371.00,96.40
3370.00,96.37
3369.00,96.35
3368.00,96.34
3367.00,96.33
3366.00,96.32
3365.00,96.30
3364.00,96.28
3363.00,96.25
3362.00,96.23
3361.00,96.21
3360.00,96.18
3359.00,96.14
3358.00,96.10
3357.00,96.06
3356.00,96.04
3355.00,96.02
3354.00,96.00
3353.00,95.96
3352.00,95.93
3351.00,95.90
3350.00,95.87
3349.00,95.85
3348.00,95.82
3347.00,95.77
3346.00,95.71
