Created as New Dataset,141 Du Pont
cm-1,%T
3648.00,100.86
3647.00,100.86
3646.00,100.83
3645.00,100.79
3644.00,100.74
3643.00,100.71
3642.00,100.69
3641.00,100.67
3640.00,100.65
3639.00,100.64
3638.00,100.65
3637.00,100.66
3636.00,100.68
3635.00,100.68
3634.00,100.68
3633.00,100.68
3632.00,100.69
3631.00,100.69
3630.00,100.67
3629.00,100.64
3628.00,100.63
3627.00,100.63
3626.00,100.63
3625.00,100.61
3624.00,100.60
3623.00,100.61
3622.00,100.62
3621.00,100.64
3620.00,100.65
3619.00,100.65
3618.00,100.65
3617.00,100.67
3616.00,100.68
3615.00,100.67
3614.00,100.66
3613.00,100.66
3612.00,100.67
3611.00,100.68
3610.00,100.70
3609.00,100.70
3608.00,100.70
3607.00,100.69
3606.00,100.67
3605.00,100.64
3604.00,100.61
3603.00,100.58
3602.00,100.56
3601.00,100.55
3600.00,100.57
3599.00,100.60
3598.00,100.63
3597.00,100.65
3596.00,100.65
3595.00,100.64
3594.00,100.65
3593.00,100.66
3592.00,100.67
3591.00,100.68
3590.00,100.68
3589.00,100.69
3588.00,100.69
3587.00,100.71
3586.00,100.73
3585.00,100.74
3584.00,100.74
3583.00,100.74
3582.00,100.73
3581.00,100.72
3580.00,100.72
3579.00,100.71
3578.00,100.70
3577.00,100.70
3576.00,100.69
3575.00,100.67
3574.00,100.65
3573.00,100.62
3572.00,100.61
3571.00,100.61
3570.00,100.61
3569.00,100.60
3568.00,100.59
3567.00,100.57
3566.00,100.57
3565.00,100.58
3564.00,100.58
3563.00,100.58
3562.00,100.57
3561.00,100.55
3560.00,100.54
3559.00,100.53
3558.00,100.52
3557.00,100.52
3556.00,100.52
3555.00,100.52
3554.00,100.53
3553.00,100.53
3552.00,100.52
3551.00,100.51
3550.00,100.50
3549.00,100.50
3548.00,100.50
3547.00,100.51
3546.00,100.52
3545.00,100.52
3544.00,100.53
3543.00,100.54
3542.00,100.55
3541.00,100.56
3540.00,100.56
3539.00,100.55
3538.00,100.54
3537.00,100.53
3536.00,100.52
3535.00,100.52
3534.00,100.52
3533.00,100.53
3532.00,100.53
3531.00,100.53
3530.00,100.52
3529.00,100.49
3528.00,100.46
3527.00,100.46
3526.00,100.49
3525.00,100.54
3524.00,100.58
3523.00,100.60
3522.00,100.60
3521.00,100.59
3520.00,100.56
3519.00,100.54
3518.00,100.54
3517.00,100.56
3516.00,100.59
3515.00,100.61
3514.00,100.63
3513.00,100.65
3512.00,100.66
3511.00,100.67
3510.00,100.65
3509.00,100.62
3508.00,100.59
3507.00,100.57
3506.00,100.57
3505.00,100.58
3504.00,100.60
3503.00,100.62
3502.00,100.63
3501.00,100.63
3500.00,100.61
3499.00,100.59
3498.00,100.57
3497.00,100.57
3496.00,100.57
3495.00,100.58
3494.00,100.59
3493.00,100.58
3492.00,100.56
3491.00,100.55
3490.00,100.56
3489.00,100.58
3488.00,100.62
3487.00,100.64
3486.00,100.64
3485.00,100.64
3484.00,100.64
3483.00,100.65
3482.00,100.64
3481.00,100.62
3480.00,100.60
3479.00,100.59
3478.00,100.59
3477.00,100.60
3476.00,100.60
3475.00,100.60
3474.00,100.59
3473.00,100.58
3472.00,100.58
3471.00,100.58
3470.00,100.58
3469.00,100.57
3468.00,100.55
3467.00,100.53
3466.00,100.51
3465.00,100.49
3464.00,100.46
3463.00,100.43
3462.00,100.41
3461.00,100.42
3460.00,100.44
3459.00,100.45
3458.00,100.45
3457.00,100.43
3456.00,100.41
3455.00,100.42
3454.00,100.43
3453.00,100.44
3452.00,100.43
3451.00,100.40
3450.00,100.36
3449.00,100.33
3448.00,100.31
3447.00,100.30
3446.00,100.31
3445.00,100.33
3444.00,100.35
3443.00,100.34
3442.00,100.33
3441.00,100.32
3440.00,100.31
3439.00,100.30
3438.00,100.29
3437.00,100.28
3436.00,100.24
3435.00,100.20
3434.00,100.16
3433.00,100.13
3432.00,100.13
3431.00,100.14
3430.00,100.17
3429.00,100.19
3428.00,100.20
3427.00,100.20
3426.00,100.20
3425.00,100.21
3424.00,100.24
3423.00,100.26
3422.00,100.28
3421.00,100.29
3420.00,100.30
3419.00,100.31
3418.00,100.32
3417.00,100.35
3416.00,100.37
3415.00,100.40
3414.00,100.43
3413.00,100.45
3412.00,100.48
3411.00,100.50
3410.00,100.51
3409.00,100.51
3408.00,100.50
3407.00,100.49
3406.00,100.48
3405.00,100.47
3404.00,100.48
3403.00,100.49
3402.00,100.51
3401.00,100.53
3400.00,100.56
3399.00,100.57
3398.00,100.58
3397.00,100.57
3396.00,100.57
3395.00,100.57
3394.00,100.59
3393.00,100.61
3392.00,100.62
3391.00,100.62
3390.00,100.60
3389.00,100.58
3388.00,100.57
3387.00,100.57
3386.00,100.58
3385.00,100.59
3384.00,100.60
3383.00,100.61
3382.00,100.61
3381.00,100.61
3380.00,100.60
3379.00,100.59
3378.00,100.58
3377.00,100.58
3376.00,100.59
3375.00,100.60
3374.00,100.61
3373.00,100.62
3372.00,100.61
3371.00,100.59
3370.00,100.57
3369.00,100.55
3368.00,100.54
3367.00,100.54
3366.00,100.54
3365.00,100.55
3364.00,100.55
3363.00,100.57
3362.00,100.59
3361.00,100.61
3360.00,100.62
3359.00,100.61
3358.00,100.59
3357.00,100.57
3356.00,100.54
3355.00,100.52
3354.00,100.51
3353.00,100.51
3352.00,100.52
3351.00,100.54
3350.00,100.55
3349.00,100.56
3348.00,100.56
3347.00,100.55
3346.00,100.53
3345.00,100.51
3344.00,100.51
3343.00,100.51
3342.00,100.52
3341.00,100.53
3340.00,100.54
3339.00,100.54
3338.00,100.53
3337.00,100.53
3336.00,100.53
3335.00,100.53
3334.00,100.53
3333.00,100.53
3332.00,100.52
3331.00,100.51
3330.00,100.51
3329.00,100.53
3328.00,100.56
3327.00,100.58
3326.00,100.58
3325.00,100.57
3324.00,100.54
3323.00,100.51
3322.00,100.49
3321.00,100.48
3320.00,100.49
3319.00,100.50
3318.00,100.54
3317.00,100.59
3316.00,100.64
3315.00,100.66
3314.00,100.67
3313.00,100.65
3312.00,100.62
3311.00,100.61
3310.00,100.59
3309.00,100.58
3308.00,100.57
3307.00,100.56
3306.00,100.56
3305.00,100.55
3304.00,100.55
3303.00,100.55
3302.00,100.55
3301.00,100.55
3300.00,100.54
3299.00,100.52
3298.00,100.52
3297.00,100.52
3296.00,100.52
3295.00,100.53
3294.00,100.54
3293.00,100.54
3292.00,100.54
3291.00,100.54
3290.00,100.55
3289.00,100.56
3288.00,100.57
3287.00,100.58
3286.00,100.58
3285.00,100.58
3284.00,100.57
3283.00,100.56
3282.00,100.55
3281.00,100.54
3280.00,100.53
3279.00,100.52
3278.00,100.52
3277.00,100.52
3276.00,100.52
3275.00,100.52
3274.00,100.52
3273.00,100.52
3272.00,100.53
3271.00,100.53
3270.00,100.53
3269.00,100.53
3268.00,100.53
3267.00,100.53
3266.00,100.53
3265.00,100.52
3264.00,100.50
3263.00,100.49
3262.00,100.49
3261.00,100.50
3260.00,100.51
3259.00,100.51
3258.00,100.52
3257.00,100.52
3256.00,100.53
3255.00,100.53
3254.00,100.53
3253.00,100.53
3252.00,100.52
3251.00,100.52
3250.00,100.52
3249.00,100.51
3248.00,100.51
3247.00,100.51
3246.00,100.51
3245.00,100.52
3244.00,100.51
3243.00,100.50
3242.00,100.49
3241.00,100.49
3240.00,100.50
3239.00,100.52
3238.00,100.54
3237.00,100.55
3236.00,100.55
3235.00,100.54
3234.00,100.53
3233.00,100.52
3232.00,100.51
3231.00,100.50
3230.00,100.49
3229.00,100.48
3228.00,100.48
3227.00,100.48
3226.00,100.49
3225.00,100.50
3224.00,100.52
3223.00,100.53
3222.00,100.53
3221.00,100.51
3220.00,100.50
3219.00,100.49
3218.00,100.49
3217.00,100.49
3216.00,100.50
3215.00,100.49
3214.00,100.48
3213.00,100.48
3212.00,100.48
3211.00,100.49
3210.00,100.49
3209.00,100.48
3208.00,100.47
3207.00,100.47
3206.00,100.48
3205.00,100.49
3204.00,100.49
3203.00,100.47
3202.00,100.45
3201.00,100.44
3200.00,100.45
3199.00,100.47
3198.00,100.51
3197.00,100.54
3196.00,100.55
3195.00,100.55
3194.00,100.52
3193.00,100.49
3192.00,100.46
3191.00,100.45
3190.00,100.46
3189.00,100.47
3188.00,100.47
3187.00,100.47
3186.00,100.46
3185.00,100.45
3184.00,100.45
3183.00,100.45
3182.00,100.45
3181.00,100.47
3180.00,100.48
3179.00,100.49
3178.00,100.48
3177.00,100.47
3176.00,100.45
3175.00,100.45
3174.00,100.46
3173.00,100.46
3172.00,100.44
3171.00,100.42
3170.00,100.40
3169.00,100.40
3168.00,100.42
3167.00,100.45
3166.00,100.46
3165.00,100.47
3164.00,100.46
3163.00,100.45
3162.00,100.44
3161.00,100.43
3160.00,100.44
3159.00,100.45
3158.00,100.45
3157.00,100.45
3156.00,100.44
3155.00,100.43
3154.00,100.43
3153.00,100.43
3152.00,100.43
3151.00,100.42
3150.00,100.42
3149.00,100.43
3148.00,100.44
3147.00,100.45
3146.00,100.46
3145.00,100.46
3144.00,100.45
3143.00,100.44
3142.00,100.43
3141.00,100.43
3140.00,100.44
3139.00,100.44
3138.00,100.42
3137.00,100.39
3136.00,100.36
3135.00,100.34
3134.00,100.32
3133.00,100.32
3132.00,100.31
3131.00,100.30
3130.00,100.30
3129.00,100.29
3128.00,100.27
3127.00,100.26
3126.00,100.25
3125.00,100.25
3124.00,100.27
3123.00,100.28
3122.00,100.30
3121.00,100.31
3120.00,100.32
3119.00,100.32
3118.00,100.31
3117.00,100.30
3116.00,100.28
3115.00,100.28
3114.00,100.27
3113.00,100.26
3112.00,100.25
3111.00,100.24
3110.00,100.23
3109.00,100.21
3108.00,100.18
3107.00,100.15
3106.00,100.13
3105.00,100.13
3104.00,100.14
3103.00,100.13
3102.00,100.13
3101.00,100.13
3100.00,100.14
3099.00,100.16
3098.00,100.18
3097.00,100.20
3096.00,100.21
3095.00,100.20
3094.00,100.19
3093.00,100.18
3092.00,100.19
3091.00,100.20
3090.00,100.21
3089.00,100.20
3088.00,100.17
3087.00,100.14
3086.00,100.11
3085.00,100.10
3084.00,100.10
3083.00,100.10
3082.00,100.09
3081.00,100.07
3080.00,100.06
3079.00,100.06
3078.00,100.07
3077.00,100.08
3076.00,100.08
3075.00,100.08
3074.00,100.07
3073.00,100.05
3072.00,100.03
3071.00,100.03
3070.00,100.03
3069.00,100.04
3068.00,100.05
3067.00,100.06
3066.00,100.07
3065.00,100.08
3064.00,100.08
3063.00,100.07
3062.00,100.05
3061.00,100.03
3060.00,100.01
3059.00,99.99
3058.00,99.98
3057.00,99.98
3056.00,99.98
3055.00,99.98
3054.00,99.99
3053.00,100.00
3052.00,100.02
3051.00,100.04
3050.00,100.07
3049.00,100.10
3048.00,100.13
3047.00,100.16
3046.00,100.20
3045.00,100.22
3044.00,100.24
3043.00,100.25
3042.00,100.26
3041.00,100.28
3040.00,100.28
3039.00,100.29
3038.00,100.28
3037.00,100.27
3036.00,100.26
3035.00,100.27
3034.00,100.28
3033.00,100.28
3032.00,100.29
3031.00,100.29
3030.00,100.28
3029.00,100.26
3028.00,100.23
3027.00,100.19
3026.00,100.16
3025.00,100.13
3024.00,100.11
3023.00,100.09
3022.00,100.07
3021.00,100.03
3020.00,99.99
3019.00,99.95
3018.00,99.91
3017.00,99.88
3016.00,99.87
3015.00,99.86
3014.00,99.86
3013.00,99.85
3012.00,99.82
3011.00,99.78
3010.00,99.74
3009.00,99.71
3008.00,99.70
3007.00,99.69
3006.00,99.68
3005.00,99.67
3004.00,99.65
3003.00,99.64
3002.00,99.63
3001.00,99.62
3000.00,99.62
2999.00,99.61
2998.00,99.61
2997.00,99.61
2996.00,99.61
2995.00,99.60
2994.00,99.58
2993.00,99.56
2992.00,99.53
2991.00,99.49
2990.00,99.46
2989.00,99.43
2988.00,99.40
2987.00,99.37
2986.00,99.34
2985.00,99.28
2984.00,99.22
2983.00,99.16
2982.00,99.11
2981.00,99.06
2980.00,99.01
2979.00,98.93
2978.00,98.85
2977.00,98.77
2976.00,98.70
2975.00,98.65
2974.00,98.60
2973.00,98.55
2972.00,98.51
2971.00,98.47
2970.00,98.44
2969.00,98.43
2968.00,98.41
2967.00,98.40
2966.00,98.39
2965.00,98.40
2964.00,98.42
2963.00,98.45
2962.00,98.49
2961.00,98.53
2960.00,98.57
2959.00,98.62
2958.00,98.65
2957.00,98.69
2956.00,98.72
2955.00,98.76
2954.00,98.80
2953.00,98.85
2952.00,98.90
2951.00,98.95
2950.00,98.99
2949.00,99.04
2948.00,99.08
2947.00,99.12
2946.00,99.15
2945.00,99.19
2944.00,99.23
2943.00,99.27
2942.00,99.32
2941.00,99.36
2940.00,99.39
2939.00,99.41
2938.00,99.43
2937.00,99.45
2936.00,99.47
2935.00,99.47
2934.00,99.47
2933.00,99.47
2932.00,99.47
2931.00,99.47
2930.00,99.46
2929.00,99.45
2928.00,99.43
2927.00,99.42
2926.00,99.41
2925.00,99.40
2924.00,99.41
2923.00,99.41
2922.00,99.41
2921.00,99.39
2920.00,99.37
2919.00,99.34
2918.00,99.31
2917.00,99.29
2916.00,99.27
2915.00,99.25
2914.00,99.24
2913.00,99.23
2912.00,99.20
2911.00,99.15
2910.00,99.10
2909.00,99.07
2908.00,99.06
2907.00,99.07
2906.00,99.11
2905.00,99.16
2904.00,99.22
2903.00,99.27
2902.00,99.31
2901.00,99.35
2900.00,99.37
2899.00,99.40
2898.00,99.42
2897.00,99.44
2896.00,99.45
2895.00,99.47
2894.00,99.48
2893.00,99.48
2892.00,99.47
2891.00,99.47
2890.00,99.48
2889.00,99.50
2888.00,99.51
2887.00,99.53
2886.00,99.53
2885.00,99.52
2884.00,99.50
2883.00,99.50
2882.00,99.52
2881.00,99.55
2880.00,99.60
2879.00,99.64
2878.00,99.65
2877.00,99.64
2876.00,99.63
2875.00,99.63
2874.00,99.63
2873.00,99.63
2872.00,99.64
2871.00,99.65
2870.00,99.68
2869.00,99.70
2868.00,99.70
2867.00,99.70
2866.00,99.69
2865.00,99.68
2864.00,99.67
2863.00,99.66
2862.00,99.65
2861.00,99.64
2860.00,99.64
2859.00,99.65
2858.00,99.67
2857.00,99.67
2856.00,99.67
2855.00,99.67
2854.00,99.67
2853.00,99.68
2852.00,99.70
2851.00,99.73
2850.00,99.77
2849.00,99.81
2848.00,99.84
2847.00,99.86
2846.00,99.87
2845.00,99.87
2844.00,99.89
2843.00,99.92
2842.00,99.94
2841.00,99.97
2840.00,99.99
2839.00,100.02
2838.00,100.04
2837.00,100.05
2836.00,100.05
