Created as New Dataset,17. Cyanenka SA
2450.00,97.16
2449.00,97.16
2448.00,97.17
2447.00,97.19
2446.00,97.21
2445.00,97.22
2444.00,97.22
2443.00,97.23
2442.00,97.23
2441.00,97.23
2440.00,97.24
2439.00,97.25
2438.00,97.27
2437.00,97.28
2436.00,97.27
2435.00,97.26
2434.00,97.25
2433.00,97.25
2432.00,97.25
2431.00,97.25
2430.00,97.25
2429.00,97.24
2428.00,97.23
2427.00,97.24
2426.00,97.25
2425.00,97.26
2424.00,97.25
2423.00,97.24
2422.00,97.24
2421.00,97.26
2420.00,97.29
2419.00,97.30
2418.00,97.30
2417.00,97.30
2416.00,97.31
2415.00,97.32
2414.00,97.31
2413.00,97.29
2412.00,97.27
2411.00,97.27
2410.00,97.28
2409.00,97.28
2408.00,97.28
2407.00,97.27
2406.00,97.26
2405.00,97.27
2404.00,97.28
2403.00,97.30
2402.00,97.30
2401.00,97.30
2400.00,97.31
2399.00,97.33
2398.00,97.35
2397.00,97.38
2396.00,97.40
2395.00,97.43
2394.00,97.46
2393.00,97.48
2392.00,97.50
2391.00,97.51
2390.00,97.53
2389.00,97.55
2388.00,97.56
2387.00,97.57
2386.00,97.57
2385.00,97.56
2384.00,97.58
2383.00,97.61
2382.00,97.65
2381.00,97.71
2380.00,97.76
2379.00,97.81
2378.00,97.83
2377.00,97.83
2376.00,97.82
2375.00,97.80
2374.00,97.80
2373.00,97.79
2372.00,97.77
2371.00,97.73
2370.00,97.69
2369.00,97.68
2368.00,97.70
2367.00,97.74
2366.00,97.78
2365.00,97.81
2364.00,97.82
2363.00,97.82
2362.00,97.82
2361.00,97.82
2360.00,97.83
2359.00,97.85
2358.00,97.86
2357.00,97.83
2356.00,97.78
2355.00,97.72
2354.00,97.70
2353.00,97.73
2352.00,97.78
2351.00,97.83
2350.00,97.86
2349.00,97.88
2348.00,97.87
2347.00,97.85
2346.00,97.83
2345.00,97.82
2344.00,97.83
2343.00,97.86
2342.00,97.88
2341.00,97.88
2340.00,97.86
2339.00,97.81
2338.00,97.75
2337.00,97.71
2336.00,97.70
2335.00,97.71
2334.00,97.73
2333.00,97.74
2332.00,97.76
2331.00,97.77
2330.00,97.77
2329.00,97.77
2328.00,97.78
2327.00,97.77
2326.00,97.71
2325.00,97.63
2324.00,97.55
2323.00,97.50
2322.00,97.49
2321.00,97.48
2320.00,97.46
2319.00,97.44
2318.00,97.45
2317.00,97.48
2316.00,97.49
2315.00,97.48
2314.00,97.43
2313.00,97.38
2312.00,97.35
2311.00,97.34
2310.00,97.34
2309.00,97.33
2308.00,97.30
2307.00,97.29
2306.00,97.29
2305.00,97.30
2304.00,97.29
2303.00,97.27
2302.00,97.23
2301.00,97.18
2300.00,97.14
2299.00,97.10
2298.00,97.08
2297.00,97.07
2296.00,97.06
2295.00,97.04
2294.00,97.01
2293.00,96.97
2292.00,96.94
2291.00,96.91
2290.00,96.88
2289.00,96.83
2288.00,96.77
2287.00,96.71
2286.00,96.67
2285.00,96.63
2284.00,96.60
2283.00,96.56
2282.00,96.54
2281.00,96.54
2280.00,96.53
2279.00,96.51
2278.00,96.48
2277.00,96.44
2276.00,96.43
2275.00,96.44
2274.00,96.44
2273.00,96.42
2272.00,96.36
2271.00,96.28
2270.00,96.22
2269.00,96.20
2268.00,96.21
2267.00,96.23
2266.00,96.24
2265.00,96.22
2264.00,96.19
2263.00,96.17
2262.00,96.13
2261.00,96.08
2260.00,96.00
2259.00,95.92
2258.00,95.82
2257.00,95.69
2256.00,95.53
2255.00,95.35
2254.00,95.15
2253.00,94.94
2252.00,94.70
2251.00,94.41
2250.00,94.08
2249.00,93.73
2248.00,93.37
2247.00,93.03
2246.00,92.72
2245.00,92.45
2244.00,92.23
2243.00,92.10
2242.00,92.05
2241.00,92.11
2240.00,92.27
2239.00,92.53
2238.00,92.87
2237.00,93.26
2236.00,93.66
2235.00,94.01
2234.00,94.31
2233.00,94.57
2232.00,94.79
2231.00,94.96
2230.00,95.06
2229.00,95.09
2228.00,95.08
2227.00,95.07
2226.00,95.07
2225.00,95.10
2224.00,95.15
2223.00,95.20
2222.00,95.24
2221.00,95.26
2220.00,95.25
2219.00,95.24
2218.00,95.22
2217.00,95.20
2216.00,95.19
2215.00,95.19
2214.00,95.21
2213.00,95.22
2212.00,95.20
2211.00,95.17
2210.00,95.15
2209.00,95.14
2208.00,95.14
2207.00,95.14
2206.00,95.16
2205.00,95.18
2204.00,95.18
2203.00,95.15
2202.00,95.08
2201.00,95.01
2200.00,94.98
2199.00,94.98
2198.00,94.99
2197.00,94.97
2196.00,94.90
2195.00,94.82
2194.00,94.77
2193.00,94.78
2192.00,94.81
2191.00,94.83
2190.00,94.83
2189.00,94.80
2188.00,94.76
2187.00,94.69
2186.00,94.59
2185.00,94.51
2184.00,94.46
2183.00,94.48
2182.00,94.54
2181.00,94.61
2180.00,94.65
2179.00,94.67
2178.00,94.70
2177.00,94.72
2176.00,94.71
2175.00,94.66
2174.00,94.61
2173.00,94.57
2172.00,94.55
2171.00,94.53
2170.00,94.50
2169.00,94.43
2168.00,94.33
2167.00,94.21
2166.00,94.10
2165.00,94.02
2164.00,93.95
2163.00,93.88
2162.00,93.82
2161.00,93.82
2160.00,93.93
2159.00,94.13
2158.00,94.34
2157.00,94.50
2156.00,94.59
2155.00,94.64
2154.00,94.68
2153.00,94.71
2152.00,94.75
2151.00,94.78
2150.00,94.83
2149.00,94.89
2148.00,94.94
2147.00,94.97
2146.00,95.00
2145.00,95.04
2144.00,95.10
2143.00,95.16
2142.00,95.24
2141.00,95.33
2140.00,95.44
2139.00,95.55
2138.00,95.64
2137.00,95.71
2136.00,95.76
2135.00,95.79
2134.00,95.83
2133.00,95.89
2132.00,95.94
2131.00,95.98
2130.00,96.01
2129.00,96.03
2128.00,96.06
2127.00,96.08
2126.00,96.09
2125.00,96.09
2124.00,96.09
2123.00,96.09
2122.00,96.11
2121.00,96.12
2120.00,96.13
2119.00,96.14
2118.00,96.13
2117.00,96.12
2116.00,96.11
2115.00,96.11
2114.00,96.10
2113.00,96.09
2112.00,96.07
2111.00,96.05
2110.00,96.02
2109.00,95.99
2108.00,95.98
2107.00,95.98
2106.00,95.99
2105.00,96.02
2104.00,96.04
2103.00,96.05
2102.00,96.05
2101.00,96.05
2100.00,96.03
2099.00,96.01
2098.00,96.00
2097.00,96.02
2096.00,96.06
2095.00,96.09
2094.00,96.11
2093.00,96.11
2092.00,96.11
2091.00,96.11
2090.00,96.10
2089.00,96.08
2088.00,96.07
2087.00,96.07
2086.00,96.06
2085.00,96.04
2084.00,96.00
2083.00,95.96
2082.00,95.91
2081.00,95.87
2080.00,95.84
2079.00,95.83
2078.00,95.83
2077.00,95.84
2076.00,95.86
2075.00,95.87
2074.00,95.89
2073.00,95.89
2072.00,95.88
2071.00,95.85
2070.00,95.80
2069.00,95.76
2068.00,95.72
2067.00,95.70
2066.00,95.68
2065.00,95.64
2064.00,95.60
2063.00,95.57
2062.00,95.56
2061.00,95.56
2060.00,95.57
2059.00,95.57
2058.00,95.54
2057.00,95.49
2056.00,95.44
2055.00,95.42
2054.00,95.42
2053.00,95.39
2052.00,95.33
2051.00,95.25
2050.00,95.18
2049.00,95.12
2048.00,95.07
2047.00,94.99
2046.00,94.92
2045.00,94.87
2044.00,94.84
2043.00,94.80
2042.00,94.75
2041.00,94.70
2040.00,94.63
2039.00,94.56
2038.00,94.47
2037.00,94.41
2036.00,94.40
2035.00,94.41
2034.00,94.41
2033.00,94.39
2032.00,94.37
2031.00,94.36
2030.00,94.36
2029.00,94.35
2028.00,94.35
2027.00,94.37
2026.00,94.41
2025.00,94.44
2024.00,94.44
2023.00,94.40
2022.00,94.37
2021.00,94.40
2020.00,94.48
2019.00,94.55
2018.00,94.60
2017.00,94.61
2016.00,94.61
2015.00,94.60
2014.00,94.57
2013.00,94.54
2012.00,94.53
2011.00,94.53
2010.00,94.53
2009.00,94.55
2008.00,94.62
2007.00,94.72
2006.00,94.84
2005.00,94.95
2004.00,95.03
2003.00,95.09
2002.00,95.11
2001.00,95.10
2000.00,95.07
1999.00,95.07
1998.00,95.08
1997.00,95.09
1996.00,95.09
1995.00,95.10
1994.00,95.09
1993.00,95.08
1992.00,95.05
1991.00,95.02
1990.00,94.97
1989.00,94.92
1988.00,94.89
1987.00,94.90
1986.00,94.92
1985.00,94.90
1984.00,94.83
1983.00,94.72
1982.00,94.60
1981.00,94.50
1980.00,94.43
1979.00,94.44
1978.00,94.53
1977.00,94.65
1976.00,94.73
1975.00,94.74
1974.00,94.72
1973.00,94.70
1972.00,94.71
1971.00,94.74
1970.00,94.77
1969.00,94.83
1968.00,94.90
1967.00,94.98
1966.00,95.03
1965.00,95.05
1964.00,95.06
1963.00,95.10
1962.00,95.18
1961.00,95.28
1960.00,95.36
1959.00,95.42
1958.00,95.47
1957.00,95.52
1956.00,95.54
1955.00,95.54
1954.00,95.52
1953.00,95.53
1952.00,95.56
1951.00,95.62
1950.00,95.68
1949.00,95.74
1948.00,95.77
1947.00,95.79
1946.00,95.81
1945.00,95.84
1944.00,95.89
1943.00,95.95
1942.00,96.01
1941.00,96.05
1940.00,96.06
1939.00,96.07
1938.00,96.10
1937.00,96.12
1936.00,96.14
1935.00,96.14
1934.00,96.14
1933.00,96.15
1932.00,96.17
1931.00,96.17
1930.00,96.17
1929.00,96.18
1928.00,96.21
1927.00,96.26
1926.00,96.30
1925.00,96.33
1924.00,96.34
1923.00,96.33
1922.00,96.32
1921.00,96.31
1920.00,96.32
1919.00,96.34
1918.00,96.37
1917.00,96.41
1916.00,96.43
1915.00,96.44
1914.00,96.44
1913.00,96.45
1912.00,96.48
1911.00,96.51
1910.00,96.54
1909.00,96.58
1908.00,96.60
1907.00,96.60
1906.00,96.58
1905.00,96.56
1904.00,96.54
1903.00,96.54
1902.00,96.56
1901.00,96.59
1900.00,96.62
1899.00,96.65
1898.00,96.65
1897.00,96.64
1896.00,96.63
1895.00,96.63
1894.00,96.63
1893.00,96.64
1892.00,96.64
1891.00,96.66
1890.00,96.68
1889.00,96.72
1888.00,96.75
1887.00,96.76
1886.00,96.74
1885.00,96.73
1884.00,96.71
1883.00,96.71
1882.00,96.72
1881.00,96.74
1880.00,96.76
1879.00,96.78
1878.00,96.78
1877.00,96.78
1876.00,96.80
1875.00,96.83
1874.00,96.87
1873.00,96.91
1872.00,96.93
1871.00,96.93
1870.00,96.93
1869.00,96.91
1868.00,96.88
1867.00,96.86
1866.00,96.84
1865.00,96.85
1864.00,96.88
1863.00,96.92
1862.00,96.96
1861.00,96.98
1860.00,96.99
1859.00,96.99
1858.00,96.98
1857.00,96.98
1856.00,96.98
1855.00,96.99
1854.00,97.00
1853.00,97.01
1852.00,97.01
1851.00,97.00
1850.00,96.98
1849.00,96.97
1848.00,96.97
1847.00,96.98
1846.00,97.01
1845.00,97.05
1844.00,97.07
1843.00,97.08
1842.00,97.07
1841.00,97.08
1840.00,97.09
1839.00,97.10
1838.00,97.12
1837.00,97.13
1836.00,97.14
1835.00,97.12
1834.00,97.11
1833.00,97.10
1832.00,97.11
1831.00,97.14
1830.00,97.16
1829.00,97.17
1828.00,97.18
1827.00,97.18
1826.00,97.18
1825.00,97.18
1824.00,97.19
1823.00,97.21
1822.00,97.23
1821.00,97.25
1820.00,97.25
1819.00,97.25
1818.00,97.25
1817.00,97.26
1816.00,97.28
1815.00,97.29
1814.00,97.30
1813.00,97.29
1812.00,97.27
1811.00,97.24
1810.00,97.23
1809.00,97.22
1808.00,97.23
1807.00,97.23
1806.00,97.24
1805.00,97.26
1804.00,97.28
1803.00,97.28
1802.00,97.28
1801.00,97.29
1800.00,97.30
1799.00,97.32
1798.00,97.34
1797.00,97.34
1796.00,97.34
1795.00,97.34
1794.00,97.34
1793.00,97.33
1792.00,97.32
1791.00,97.31
1790.00,97.30
1789.00,97.32
1788.00,97.34
1787.00,97.35
1786.00,97.36
1785.00,97.36
1784.00,97.36
1783.00,97.35
1782.00,97.34
1781.00,97.34
1780.00,97.34
1779.00,97.36
1778.00,97.38
1777.00,97.39
1776.00,97.40
1775.00,97.40
1774.00,97.38
1773.00,97.36
1772.00,97.36
1771.00,97.37
1770.00,97.37
1769.00,97.37
1768.00,97.37
1767.00,97.37
1766.00,97.37
1765.00,97.36
1764.00,97.35
1763.00,97.34
1762.00,97.34
1761.00,97.35
1760.00,97.35
1759.00,97.33
1758.00,97.31
1757.00,97.28
1756.00,97.26
1755.00,97.22
1754.00,97.19
1753.00,97.15
1752.00,97.10
1751.00,97.02
1750.00,96.94
1749.00,96.84
1748.00,96.74
1747.00,96.61
1746.00,96.47
1745.00,96.30
1744.00,96.12
1743.00,95.92
1742.00,95.70
1741.00,95.47
1740.00,95.21
1739.00,94.93
1738.00,94.68
1737.00,94.46
1736.00,94.22
1735.00,93.88
1734.00,93.45
1733.00,93.08
1732.00,92.83
1731.00,92.63
1730.00,92.45
1729.00,92.28
1728.00,92.15
1727.00,92.05
1726.00,91.96
1725.00,91.90
1724.00,91.89
1723.00,91.93
1722.00,92.00
1721.00,92.10
1720.00,92.24
1719.00,92.42
1718.00,92.65
1717.00,92.91
1716.00,93.17
1715.00,93.42
1714.00,93.67
1713.00,93.90
1712.00,94.13
1711.00,94.36
1710.00,94.59
1709.00,94.80
1708.00,94.99
1707.00,95.18
1706.00,95.37
1705.00,95.54
1704.00,95.68
1703.00,95.81
1702.00,95.94
1701.00,96.08
1700.00,96.19
1699.00,96.26
1698.00,96.31
1697.00,96.37
1696.00,96.42
1695.00,96.46
1694.00,96.47
1693.00,96.48
1692.00,96.50
1691.00,96.52
1690.00,96.55
1689.00,96.57
1688.00,96.58
1687.00,96.58
1686.00,96.58
1685.00,96.58
1684.00,96.59
1683.00,96.61
1682.00,96.63
1681.00,96.64
1680.00,96.65
1679.00,96.67
1678.00,96.69
1677.00,96.71
1676.00,96.71
1675.00,96.72
1674.00,96.72
1673.00,96.74
1672.00,96.75
1671.00,96.77
1670.00,96.78
1669.00,96.79
1668.00,96.79
1667.00,96.79
1666.00,96.80
1665.00,96.80
1664.00,96.80
1663.00,96.80
1662.00,96.80
1661.00,96.79
1660.00,96.78
1659.00,96.78
1658.00,96.78
1657.00,96.78
1656.00,96.79
1655.00,96.80
1654.00,96.82
1653.00,96.78
1652.00,96.71
1651.00,96.67
1650.00,96.67
1649.00,96.67
1648.00,96.67
1647.00,96.66
1646.00,96.63
1645.00,96.60
1644.00,96.58
1643.00,96.57
1642.00,96.58
1641.00,96.58
1640.00,96.57
1639.00,96.56
1638.00,96.56
1637.00,96.58
1636.00,96.57
1635.00,96.52
1634.00,96.46
1633.00,96.41
1632.00,96.40
1631.00,96.40
1630.00,96.40
1629.00,96.40
1628.00,96.39
1627.00,96.39
1626.00,96.40
1625.00,96.40
1624.00,96.41
1623.00,96.42
1622.00,96.42
1621.00,96.42
1620.00,96.41
1619.00,96.41
1618.00,96.43
1617.00,96.45
1616.00,96.47
1615.00,96.49
1614.00,96.51
1613.00,96.53
1612.00,96.55
1611.00,96.58
1610.00,96.60
1609.00,96.63
1608.00,96.64
1607.00,96.66
1606.00,96.68
1605.00,96.70
1604.00,96.71
1603.00,96.72
1602.00,96.74
1601.00,96.74
1600.00,96.76
1599.00,96.77
1598.00,96.78
1597.00,96.80
1596.00,96.80
1595.00,96.81
1594.00,96.81
1593.00,96.82
1592.00,96.83
1591.00,96.85
1590.00,96.87
1589.00,96.88
1588.00,96.88
1587.00,96.87
1586.00,96.87
1585.00,96.87
1584.00,96.86
1583.00,96.85
1582.00,96.83
1581.00,96.82
1580.00,96.81
1579.00,96.82
1578.00,96.82
1577.00,96.83
1576.00,96.85
1575.00,96.88
1574.00,96.92
1573.00,96.96
1572.00,96.99
1571.00,97.01
1570.00,97.02
1569.00,97.01
1568.00,96.98
1567.00,96.96
1566.00,96.96
1565.00,96.96
1564.00,96.98
1563.00,96.98
1562.00,96.99
1561.00,96.98
1560.00,96.96
1559.00,96.94
1558.00,96.95
1557.00,96.97
1556.00,96.98
1555.00,96.99
1554.00,97.00
1553.00,96.99
1552.00,96.98
1551.00,96.95
1550.00,96.93
1549.00,96.93
1548.00,96.92
1547.00,96.92
1546.00,96.92
1545.00,96.93
1544.00,96.93
1543.00,96.94
1542.00,96.93
1541.00,96.92
1540.00,96.91
1539.00,96.90
1538.00,96.91
1537.00,96.92
1536.00,96.94
1535.00,96.96
1534.00,96.98
1533.00,96.99
1532.00,97.00
1531.00,97.02
1530.00,97.04
1529.00,97.06
1528.00,97.06
1527.00,97.07
1526.00,97.06
1525.00,97.05
1524.00,97.04
1523.00,97.04
1522.00,97.06
1521.00,97.09
1520.00,97.10
1519.00,97.10
1518.00,97.10
1517.00,97.10
1516.00,97.09
1515.00,97.09
1514.00,97.09
1513.00,97.10
1512.00,97.10
1511.00,97.10
1510.00,97.10
1509.00,97.11
1508.00,97.12
1507.00,97.13
1506.00,97.11
1505.00,97.09
1504.00,97.08
1503.00,97.08
1502.00,97.08
1501.00,97.08
1500.00,97.08
1499.00,97.10
1498.00,97.12
1497.00,97.12
1496.00,97.11
1495.00,97.09
1494.00,97.08
1493.00,97.06
1492.00,97.05
1491.00,97.04
1490.00,97.03
1489.00,97.01
1488.00,96.96
1487.00,96.91
1486.00,96.85
1485.00,96.79
1484.00,96.73
1483.00,96.67
1482.00,96.61
1481.00,96.54
1480.00,96.46
1479.00,96.39
1478.00,96.32
1477.00,96.23
1476.00,96.15
1475.00,96.07
1474.00,96.02
1473.00,95.97
1472.00,95.93
1471.00,95.91
1470.00,95.89
1469.00,95.87
1468.00,95.84
1467.00,95.77
1466.00,95.64
1465.00,95.43
1464.00,95.17
1463.00,94.91
1462.00,94.66
1461.00,94.38
1460.00,94.05
1459.00,93.64
1458.00,93.11
1457.00,92.53
1456.00,92.12
1455.00,91.91
1454.00,91.79
1453.00,91.70
1452.00,91.65
1451.00,91.63
1450.00,91.66
1449.00,91.72
1448.00,91.83
1447.00,91.99
1446.00,92.17
1445.00,92.34
1444.00,92.53
1443.00,92.72
1442.00,92.92
1441.00,93.11
1440.00,93.31
1439.00,93.50
1438.00,93.69
1437.00,93.86
1436.00,94.02
1435.00,94.16
1434.00,94.28
1433.00,94.41
1432.00,94.55
1431.00,94.72
1430.00,94.89
1429.00,95.07
1428.00,95.24
1427.00,95.38
1426.00,95.50
1425.00,95.61
1424.00,95.73
1423.00,95.85
1422.00,95.94
1421.00,96.02
1420.00,96.08
1419.00,96.13
1418.00,96.16
1417.00,96.19
1416.00,96.22
1415.00,96.26
1414.00,96.29
1413.00,96.34
1412.00,96.37
1411.00,96.40
1410.00,96.41
1409.00,96.42
1408.00,96.42
1407.00,96.41
1406.00,96.41
1405.00,96.41
1404.00,96.41
1403.00,96.40
1402.00,96.39
1401.00,96.36
1400.00,96.31
1399.00,96.24
1398.00,96.15
1397.00,96.08
1396.00,96.00
1395.00,95.92
1394.00,95.85
1393.00,95.81
1392.00,95.80
1391.00,95.80
1390.00,95.80
1389.00,95.81
1388.00,95.81
1387.00,95.82
1386.00,95.83
1385.00,95.85
1384.00,95.85
1383.00,95.84
1382.00,95.83
1381.00,95.80
1380.00,95.76
1379.00,95.71
1378.00,95.66
1377.00,95.61
1376.00,95.56
1375.00,95.51
1374.00,95.45
1373.00,95.40
1372.00,95.35
1371.00,95.29
1370.00,95.24
1369.00,95.18
1368.00,95.12
1367.00,95.06
1366.00,95.03
1365.00,95.01
1364.00,95.01
1363.00,95.00
1362.00,94.98
1361.00,94.97
1360.00,94.97
1359.00,94.97
1358.00,94.98
1357.00,94.98
1356.00,94.97
1355.00,94.97
1354.00,94.99
1353.00,95.02
1352.00,95.04
1351.00,95.05
1350.00,95.06
1349.00,95.07
1348.00,95.11
1347.00,95.14
1346.00,95.17
1345.00,95.20
1344.00,95.23
1343.00,95.26
1342.00,95.29
1341.00,95.32
1340.00,95.35
1339.00,95.38
1338.00,95.42
1337.00,95.45
1336.00,95.47
1335.00,95.49
1334.00,95.52
1333.00,95.54
1332.00,95.57
1331.00,95.59
1330.00,95.62
1329.00,95.65
1328.00,95.67
1327.00,95.68
1326.00,95.68
1325.00,95.68
1324.00,95.68
1323.00,95.67
1322.00,95.66
1321.00,95.64
1320.00,95.63
1319.00,95.61
1318.00,95.58
1317.00,95.56
1316.00,95.53
1315.00,95.50
1314.00,95.49
1313.00,95.48
1312.00,95.48
1311.00,95.48
1310.00,95.48
1309.00,95.49
1308.00,95.50
1307.00,95.50
1306.00,95.49
1305.00,95.49
1304.00,95.49
1303.00,95.49
1302.00,95.50
1301.00,95.50
1300.00,95.48
1299.00,95.46
1298.00,95.44
1297.00,95.44
1296.00,95.45
1295.00,95.45
1294.00,95.45
1293.00,95.44
1292.00,95.43
1291.00,95.42
1290.00,95.43
1289.00,95.43
1288.00,95.43
1287.00,95.43
1286.00,95.42
1285.00,95.40
1284.00,95.39
1283.00,95.37
1282.00,95.36
1281.00,95.35
1280.00,95.34
1279.00,95.32
1278.00,95.31
1277.00,95.31
1276.00,95.31
1275.00,95.31
1274.00,95.31
1273.00,95.30
1272.00,95.28
1271.00,95.26
1270.00,95.22
1269.00,95.20
1268.00,95.18
1267.00,95.15
1266.00,95.12
1265.00,95.08
1264.00,95.03
1263.00,94.98
1262.00,94.93
1261.00,94.89
1260.00,94.83
1259.00,94.78
1258.00,94.72
1257.00,94.66
1256.00,94.61
1255.00,94.55
1254.00,94.49
1253.00,94.43
1252.00,94.36
1251.00,94.28
1250.00,94.21
1249.00,94.15
1248.00,94.09
1247.00,94.03
1246.00,93.96
1245.00,93.89
1244.00,93.84
1243.00,93.80
1242.00,93.77
1241.00,93.74
1240.00,93.70
1239.00,93.65
1238.00,93.59
1237.00,93.52
1236.00,93.45
1235.00,93.38
1234.00,93.31
1233.00,93.25
1232.00,93.17
1231.00,93.09
1230.00,93.01
1229.00,92.94
1228.00,92.87
1227.00,92.79
1226.00,92.71
1225.00,92.64
1224.00,92.58
1223.00,92.54
1222.00,92.50
1221.00,92.45
1220.00,92.41
1219.00,92.37
1218.00,92.35
1217.00,92.34
1216.00,92.33
1215.00,92.32
1214.00,92.31
1213.00,92.31
1212.00,92.32
1211.00,92.35
1210.00,92.40
1209.00,92.45
1208.00,92.50
1207.00,92.55
1206.00,92.61
1205.00,92.68
1204.00,92.76
1203.00,92.85
1202.00,92.95
1201.00,93.03
1200.00,93.10
1199.00,93.17
1198.00,93.25
1197.00,93.34
1196.00,93.41
1195.00,93.48
1194.00,93.53
1193.00,93.58
1192.00,93.64
1191.00,93.72
1190.00,93.79
1189.00,93.86
1188.00,93.92
1187.00,93.97
1186.00,94.02
1185.00,94.06
1184.00,94.10
1183.00,94.13
1182.00,94.15
1181.00,94.16
1180.00,94.16
1179.00,94.17
1178.00,94.19
1177.00,94.21
1176.00,94.24
1175.00,94.27
1174.00,94.30
1173.00,94.31
1172.00,94.32
1171.00,94.33
1170.00,94.35
1169.00,94.37
1168.00,94.38
1167.00,94.39
1166.00,94.41
1165.00,94.44
1164.00,94.47
1163.00,94.50
1162.00,94.54
1161.00,94.58
1160.00,94.62
1159.00,94.67
1158.00,94.73
1157.00,94.79
1156.00,94.85
1155.00,94.89
1154.00,94.91
1153.00,94.91
1152.00,94.91
1151.00,94.90
1150.00,94.88
1149.00,94.85
1148.00,94.80
1147.00,94.75
1146.00,94.68
1145.00,94.61
1144.00,94.56
1143.00,94.52
1142.00,94.48
1141.00,94.44
1140.00,94.38
1139.00,94.29
1138.00,94.19
1137.00,94.08
1136.00,93.94
1135.00,93.80
1134.00,93.65
1133.00,93.50
1132.00,93.35
1131.00,93.22
1130.00,93.11
1129.00,93.02
1128.00,92.94
1127.00,92.87
1126.00,92.83
1125.00,92.84
1124.00,92.89
1123.00,92.98
1122.00,93.09
1121.00,93.23
1120.00,93.38
1119.00,93.53
1118.00,93.67
1117.00,93.81
1116.00,93.94
1115.00,94.07
1114.00,94.17
1113.00,94.26
1112.00,94.34
1111.00,94.42
1110.00,94.48
1109.00,94.52
1108.00,94.56
1107.00,94.60
1106.00,94.63
1105.00,94.65
1104.00,94.67
1103.00,94.68
1102.00,94.70
1101.00,94.71
1100.00,94.71
1099.00,94.71
1098.00,94.70
1097.00,94.69
1096.00,94.69
1095.00,94.68
1094.00,94.68
1093.00,94.67
1092.00,94.63
1091.00,94.58
1090.00,94.54
1089.00,94.52
1088.00,94.53
1087.00,94.55
1086.00,94.55
1085.00,94.53
1084.00,94.47
1083.00,94.40
1082.00,94.33
1081.00,94.27
1080.00,94.22
1079.00,94.17
1078.00,94.14
1077.00,94.13
1076.00,94.11
1075.00,94.08
1074.00,94.04
1073.00,94.01
1072.00,93.98
1071.00,93.96
1070.00,93.95
1069.00,93.94
1068.00,93.93
1067.00,93.95
1066.00,93.98
1065.00,94.02
1064.00,94.07
1063.00,94.11
1062.00,94.16
1061.00,94.23
1060.00,94.32
1059.00,94.40
1058.00,94.44
1057.00,94.45
1056.00,94.46
1055.00,94.50
1054.00,94.56
1053.00,94.61
1052.00,94.64
1051.00,94.66
1050.00,94.66
1049.00,94.66
1048.00,94.65
1047.00,94.64
1046.00,94.62
1045.00,94.61
1044.00,94.58
1043.00,94.55
1042.00,94.54
1041.00,94.53
1040.00,94.54
1039.00,94.56
1038.00,94.59
1037.00,94.64
1036.00,94.70
1035.00,94.78
1034.00,94.86
1033.00,94.94
1032.00,95.01
1031.00,95.06
1030.00,95.10
1029.00,95.13
1028.00,95.16
1027.00,95.17
1026.00,95.17
1025.00,95.15
1024.00,95.14
1023.00,95.14
1022.00,95.16
1021.00,95.18
1020.00,95.20
1019.00,95.23
1018.00,95.26
1017.00,95.29
1016.00,95.31
1015.00,95.32
1014.00,95.32
1013.00,95.33
1012.00,95.32
1011.00,95.31
1010.00,95.30
1009.00,95.30
1008.00,95.31
1007.00,95.31
1006.00,95.30
1005.00,95.29
1004.00,95.30
1003.00,95.30
1002.00,95.29
1001.00,95.27
1000.00,95.24
999.00,95.22
998.00,95.20
997.00,95.16
996.00,95.13
995.00,95.10
994.00,95.09
993.00,95.08
992.00,95.07
991.00,95.04
990.00,95.01
989.00,94.97
988.00,94.94
987.00,94.91
986.00,94.88
985.00,94.85
984.00,94.83
983.00,94.83
982.00,94.83
981.00,94.85
980.00,94.86
979.00,94.87
978.00,94.90
977.00,94.93
976.00,94.97
975.00,95.01
974.00,95.04
973.00,95.07
972.00,95.08
971.00,95.09
970.00,95.10
969.00,95.12
968.00,95.14
967.00,95.17
966.00,95.20
965.00,95.23
964.00,95.26
963.00,95.28
962.00,95.29
961.00,95.29
960.00,95.29
959.00,95.30
958.00,95.30
957.00,95.31
956.00,95.32
955.00,95.35
954.00,95.38
953.00,95.39
952.00,95.39
951.00,95.38
950.00,95.39
949.00,95.39
948.00,95.40
947.00,95.40
946.00,95.39
945.00,95.38
944.00,95.36
943.00,95.35
942.00,95.36
941.00,95.37
940.00,95.37
939.00,95.37
938.00,95.37
937.00,95.38
936.00,95.40
935.00,95.42
934.00,95.42
933.00,95.40
932.00,95.37
931.00,95.36
930.00,95.35
929.00,95.34
928.00,95.32
927.00,95.31
926.00,95.33
925.00,95.38
924.00,95.43
923.00,95.46
922.00,95.46
921.00,95.43
920.00,95.40
919.00,95.38
918.00,95.38
917.00,95.38
916.00,95.37
915.00,95.36
914.00,95.34
913.00,95.31
912.00,95.30
911.00,95.32
910.00,95.34
909.00,95.37
908.00,95.38
907.00,95.40
906.00,95.40
905.00,95.41
904.00,95.41
903.00,95.43
902.00,95.46
901.00,95.47
900.00,95.47
899.00,95.47
898.00,95.46
897.00,95.44
896.00,95.43
895.00,95.42
894.00,95.43
893.00,95.44
892.00,95.45
891.00,95.45
890.00,95.45
889.00,95.45
888.00,95.44
887.00,95.43
886.00,95.43
885.00,95.42
