Created as New Dataset,93 Du Pont
cm-1,%T
3436.00,95.60
3435.00,95.61
3434.00,95.61
3433.00,95.61
3432.00,95.60
3431.00,95.61
3430.00,95.62
3429.00,95.63
3428.00,95.62
3427.00,95.61
3426.00,95.61
3425.00,95.62
3424.00,95.63
3423.00,95.63
3422.00,95.60
3421.00,95.55
3420.00,95.52
3419.00,95.50
3418.00,95.50
3417.00,95.50
3416.00,95.50
3415.00,95.50
3414.00,95.49
3413.00,95.47
3412.00,95.44
3411.00,95.41
3410.00,95.38
3409.00,95.36
3408.00,95.36
3407.00,95.37
3406.00,95.39
3405.00,95.38
3404.00,95.36
3403.00,95.32
3402.00,95.27
3401.00,95.24
3400.00,95.23
3399.00,95.24
3398.00,95.25
3397.00,95.25
3396.00,95.23
3395.00,95.19
3394.00,95.15
3393.00,95.13
3392.00,95.11
3391.00,95.10
3390.00,95.08
3389.00,95.05
3388.00,95.02
3387.00,95.00
3386.00,94.99
3385.00,94.99
3384.00,94.97
3383.00,94.95
3382.00,94.90
3381.00,94.85
3380.00,94.81
3379.00,94.76
3378.00,94.73
3377.00,94.69
3376.00,94.64
3375.00,94.59
3374.00,94.52
3373.00,94.46
3372.00,94.41
3371.00,94.36
3370.00,94.29
3369.00,94.22
3368.00,94.15
3367.00,94.08
3366.00,94.02
3365.00,93.96
3364.00,93.91
3363.00,93.86
3362.00,93.81
3361.00,93.74
3360.00,93.66
3359.00,93.57
3358.00,93.47
3357.00,93.37
3356.00,93.28
3355.00,93.20
3354.00,93.13
3353.00,93.04
3352.00,92.93
3351.00,92.80
3350.00,92.65
3349.00,92.50
3348.00,92.34
3347.00,92.19
3346.00,92.04
3345.00,91.90
3344.00,91.75
3343.00,91.59
3342.00,91.41
3341.00,91.22
3340.00,91.03
3339.00,90.85
3338.00,90.68
3337.00,90.50
3336.00,90.31
3335.00,90.10
3334.00,89.86
3333.00,89.61
3332.00,89.34
3331.00,89.06
3330.00,88.76
3329.00,88.46
3328.00,88.15
3327.00,87.84
3326.00,87.52
3325.00,87.19
3324.00,86.84
3323.00,86.47
3322.00,86.09
3321.00,85.70
3320.00,85.30
3319.00,84.90
3318.00,84.48
3317.00,84.03
3316.00,83.56
3315.00,83.08
3314.00,82.61
3313.00,82.15
3312.00,81.70
3311.00,81.27
