Created as New Dataset,55 Courtaulds
cm-1,%T
2459.00,95.99
2458.00,95.99
2457.00,96.00
2456.00,96.01
2455.00,96.03
2454.00,96.06
2453.00,96.09
2452.00,96.12
2451.00,96.13
2450.00,96.12
2449.00,96.11
2448.00,96.10
2447.00,96.10
2446.00,96.10
2445.00,96.10
2444.00,96.10
2443.00,96.12
2442.00,96.13
2441.00,96.15
2440.00,96.16
2439.00,96.17
2438.00,96.16
2437.00,96.15
2436.00,96.14
2435.00,96.13
2434.00,96.13
2433.00,96.14
2432.00,96.18
2431.00,96.21
2430.00,96.23
2429.00,96.23
2428.00,96.23
2427.00,96.22
2426.00,96.20
2425.00,96.20
2424.00,96.21
2423.00,96.23
2422.00,96.25
2421.00,96.25
2420.00,96.24
2419.00,96.24
2418.00,96.25
2417.00,96.26
2416.00,96.26
2415.00,96.26
2414.00,96.26
2413.00,96.27
2412.00,96.29
2411.00,96.32
2410.00,96.34
2409.00,96.37
2408.00,96.40
2407.00,96.42
2406.00,96.43
2405.00,96.46
2404.00,96.48
2403.00,96.50
2402.00,96.51
2401.00,96.52
2400.00,96.53
2399.00,96.53
2398.00,96.53
2397.00,96.52
2396.00,96.51
2395.00,96.51
2394.00,96.52
2393.00,96.53
2392.00,96.55
2391.00,96.57
2390.00,96.60
2389.00,96.62
2388.00,96.65
2387.00,96.68
2386.00,96.72
2385.00,96.75
2384.00,96.76
2383.00,96.76
2382.00,96.75
2381.00,96.76
2380.00,96.78
2379.00,96.82
2378.00,96.84
2377.00,96.86
2376.00,96.87
2375.00,96.85
2374.00,96.82
2373.00,96.79
2372.00,96.78
2371.00,96.81
2370.00,96.86
2369.00,96.89
2368.00,96.90
2367.00,96.91
2366.00,96.91
2365.00,96.89
2364.00,96.88
2363.00,96.87
2362.00,96.85
2361.00,96.81
2360.00,96.73
2359.00,96.69
2358.00,96.69
2357.00,96.71
2356.00,96.72
2355.00,96.73
2354.00,96.74
2353.00,96.77
2352.00,96.81
2351.00,96.86
2350.00,96.87
2349.00,96.86
2348.00,96.85
2347.00,96.87
2346.00,96.91
2345.00,96.94
2344.00,96.95
2343.00,96.92
2342.00,96.88
2341.00,96.84
2340.00,96.80
2339.00,96.79
2338.00,96.78
2337.00,96.79
2336.00,96.80
2335.00,96.79
2334.00,96.75
2333.00,96.73
2332.00,96.75
2331.00,96.81
2330.00,96.85
2329.00,96.83
2328.00,96.75
2327.00,96.65
2326.00,96.56
2325.00,96.51
2324.00,96.51
2323.00,96.51
2322.00,96.51
2321.00,96.50
2320.00,96.50
2319.00,96.51
2318.00,96.53
2317.00,96.55
2316.00,96.55
2315.00,96.55
2314.00,96.55
2313.00,96.56
2312.00,96.56
2311.00,96.53
2310.00,96.49
2309.00,96.45
2308.00,96.43
2307.00,96.43
2306.00,96.45
2305.00,96.46
2304.00,96.48
2303.00,96.48
2302.00,96.46
2301.00,96.42
2300.00,96.38
2299.00,96.35
2298.00,96.33
2297.00,96.31
2296.00,96.29
2295.00,96.28
2294.00,96.25
2293.00,96.21
2292.00,96.16
2291.00,96.12
2290.00,96.08
2289.00,96.02
2288.00,95.95
2287.00,95.88
2286.00,95.84
2285.00,95.82
2284.00,95.82
2283.00,95.82
2282.00,95.81
2281.00,95.79
2280.00,95.78
2279.00,95.79
2278.00,95.79
2277.00,95.77
2276.00,95.74
2275.00,95.70
2274.00,95.67
2273.00,95.65
2272.00,95.64
2271.00,95.63
2270.00,95.61
2269.00,95.59
2268.00,95.56
2267.00,95.53
2266.00,95.51
2265.00,95.47
2264.00,95.41
2263.00,95.35
2262.00,95.33
2261.00,95.34
2260.00,95.35
2259.00,95.32
2258.00,95.26
2257.00,95.23
2256.00,95.23
2255.00,95.25
2254.00,95.28
2253.00,95.30
2252.00,95.29
2251.00,95.28
2250.00,95.26
2249.00,95.25
2248.00,95.24
2247.00,95.23
2246.00,95.19
2245.00,95.13
2244.00,95.09
2243.00,95.07
2242.00,95.06
2241.00,95.04
2240.00,95.02
2239.00,95.00
2238.00,95.00
2237.00,95.00
2236.00,94.97
2235.00,94.91
2234.00,94.84
2233.00,94.79
2232.00,94.78
2231.00,94.80
2230.00,94.81
2229.00,94.79
2228.00,94.76
2227.00,94.75
2226.00,94.76
2225.00,94.78
2224.00,94.78
2223.00,94.78
2222.00,94.77
2221.00,94.76
2220.00,94.73
2219.00,94.68
2218.00,94.62
2217.00,94.58
2216.00,94.55
2215.00,94.52
2214.00,94.50
2213.00,94.48
2212.00,94.44
2211.00,94.41
2210.00,94.40
2209.00,94.42
2208.00,94.44
2207.00,94.45
2206.00,94.44
2205.00,94.42
2204.00,94.40
2203.00,94.38
2202.00,94.37
2201.00,94.35
2200.00,94.33
2199.00,94.30
2198.00,94.25
2197.00,94.18
2196.00,94.09
2195.00,93.98
2194.00,93.92
2193.00,93.94
2192.00,94.02
2191.00,94.09
2190.00,94.09
2189.00,94.03
2188.00,93.96
2187.00,93.91
2186.00,93.91
2185.00,93.93
2184.00,93.93
2183.00,93.91
2182.00,93.87
2181.00,93.84
2180.00,93.83
2179.00,93.78
2178.00,93.69
2177.00,93.60
2176.00,93.58
2175.00,93.62
2174.00,93.69
2173.00,93.70
2172.00,93.65
2171.00,93.56
2170.00,93.44
2169.00,93.30
2168.00,93.14
2167.00,93.01
2166.00,92.92
2165.00,92.88
2164.00,92.85
2163.00,92.80
2162.00,92.75
2161.00,92.75
2160.00,92.88
2159.00,93.13
2158.00,93.43
2157.00,93.69
2156.00,93.84
2155.00,93.90
2154.00,93.93
2153.00,93.97
2152.00,93.99
2151.00,93.99
2150.00,93.97
2149.00,93.98
2148.00,94.01
2147.00,94.08
2146.00,94.17
2145.00,94.28
2144.00,94.41
2143.00,94.54
2142.00,94.63
2141.00,94.67
2140.00,94.66
2139.00,94.64
2138.00,94.66
2137.00,94.70
2136.00,94.78
2135.00,94.90
2134.00,95.06
2133.00,95.21
2132.00,95.33
2131.00,95.40
2130.00,95.41
2129.00,95.40
2128.00,95.37
2127.00,95.35
2126.00,95.33
2125.00,95.32
2124.00,95.34
2123.00,95.36
2122.00,95.37
2121.00,95.37
2120.00,95.35
2119.00,95.34
2118.00,95.33
2117.00,95.33
2116.00,95.33
2115.00,95.32
2114.00,95.29
2113.00,95.26
2112.00,95.25
2111.00,95.25
2110.00,95.25
2109.00,95.23
2108.00,95.20
2107.00,95.21
2106.00,95.26
2105.00,95.32
2104.00,95.36
2103.00,95.36
2102.00,95.32
2101.00,95.29
2100.00,95.29
2099.00,95.30
2098.00,95.30
2097.00,95.28
2096.00,95.27
2095.00,95.30
2094.00,95.34
2093.00,95.38
2092.00,95.41
2091.00,95.42
2090.00,95.44
2089.00,95.44
2088.00,95.43
2087.00,95.41
2086.00,95.38
2085.00,95.34
2084.00,95.30
2083.00,95.26
2082.00,95.23
2081.00,95.23
2080.00,95.23
2079.00,95.21
2078.00,95.17
2077.00,95.12
2076.00,95.09
2075.00,95.07
2074.00,95.07
2073.00,95.07
2072.00,95.06
2071.00,95.03
2070.00,95.01
2069.00,94.99
2068.00,94.97
2067.00,94.97
2066.00,94.97
2065.00,94.97
2064.00,94.97
2063.00,94.97
2062.00,94.97
2061.00,94.96
2060.00,94.96
2059.00,94.94
2058.00,94.89
2057.00,94.83
2056.00,94.80
2055.00,94.80
2054.00,94.80
2053.00,94.74
2052.00,94.61
2051.00,94.45
2050.00,94.32
2049.00,94.25
2048.00,94.23
2047.00,94.22
2046.00,94.22
2045.00,94.20
2044.00,94.18
2043.00,94.15
2042.00,94.10
2041.00,94.02
2040.00,93.93
2039.00,93.86
2038.00,93.82
2037.00,93.81
2036.00,93.80
2035.00,93.78
2034.00,93.74
2033.00,93.71
2032.00,93.68
2031.00,93.69
2030.00,93.75
2029.00,93.83
2028.00,93.88
2027.00,93.88
2026.00,93.84
2025.00,93.80
2024.00,93.79
2023.00,93.80
2022.00,93.84
2021.00,93.88
2020.00,93.91
2019.00,93.90
2018.00,93.87
2017.00,93.84
2016.00,93.85
2015.00,93.89
2014.00,93.96
2013.00,94.01
2012.00,94.02
2011.00,94.00
2010.00,94.01
2009.00,94.06
2008.00,94.12
2007.00,94.17
2006.00,94.23
2005.00,94.30
2004.00,94.39
2003.00,94.45
2002.00,94.48
2001.00,94.49
2000.00,94.48
1999.00,94.48
1998.00,94.49
1997.00,94.49
1996.00,94.50
1995.00,94.49
1994.00,94.48
1993.00,94.47
1992.00,94.48
1991.00,94.47
1990.00,94.45
1989.00,94.43
1988.00,94.42
1987.00,94.43
1986.00,94.44
1985.00,94.43
1984.00,94.37
1983.00,94.23
1982.00,94.05
1981.00,93.90
1980.00,93.83
1979.00,93.85
1978.00,93.90
1977.00,93.95
1976.00,94.01
1975.00,94.09
1974.00,94.18
1973.00,94.27
1972.00,94.35
1971.00,94.42
1970.00,94.46
1969.00,94.47
1968.00,94.47
1967.00,94.50
1966.00,94.55
1965.00,94.60
1964.00,94.66
1963.00,94.71
1962.00,94.76
1961.00,94.83
1960.00,94.90
1959.00,94.98
1958.00,95.04
1957.00,95.10
1956.00,95.15
1955.00,95.20
1954.00,95.23
1953.00,95.26
1952.00,95.27
1951.00,95.29
1950.00,95.31
1949.00,95.33
1948.00,95.37
1947.00,95.42
1946.00,95.48
1945.00,95.54
1944.00,95.59
1943.00,95.64
1942.00,95.67
1941.00,95.67
1940.00,95.67
1939.00,95.67
1938.00,95.70
1937.00,95.74
1936.00,95.77
1935.00,95.79
1934.00,95.80
1933.00,95.79
1932.00,95.78
1931.00,95.79
1930.00,95.83
1929.00,95.87
1928.00,95.91
1927.00,95.93
1926.00,95.95
1925.00,95.98
1924.00,96.03
1923.00,96.08
1922.00,96.13
1921.00,96.16
1920.00,96.17
1919.00,96.17
1918.00,96.15
1917.00,96.13
1916.00,96.11
1915.00,96.12
1914.00,96.15
1913.00,96.18
1912.00,96.21
1911.00,96.24
1910.00,96.27
1909.00,96.28
1908.00,96.29
1907.00,96.31
1906.00,96.34
1905.00,96.36
1904.00,96.37
1903.00,96.37
1902.00,96.37
1901.00,96.39
1900.00,96.44
1899.00,96.49
1898.00,96.53
1897.00,96.54
1896.00,96.55
1895.00,96.55
1894.00,96.55
1893.00,96.55
1892.00,96.54
1891.00,96.53
1890.00,96.53
1889.00,96.54
1888.00,96.55
1887.00,96.55
1886.00,96.55
1885.00,96.54
1884.00,96.54
1883.00,96.53
1882.00,96.54
1881.00,96.54
1880.00,96.56
1879.00,96.58
1878.00,96.61
1877.00,96.64
1876.00,96.64
1875.00,96.62
1874.00,96.60
1873.00,96.58
1872.00,96.60
1871.00,96.65
1870.00,96.71
1869.00,96.73
1868.00,96.72
1867.00,96.70
1866.00,96.68
1865.00,96.67
1864.00,96.67
1863.00,96.67
1862.00,96.68
1861.00,96.69
1860.00,96.70
1859.00,96.72
1858.00,96.73
1857.00,96.74
1856.00,96.76
1855.00,96.77
1854.00,96.78
1853.00,96.78
1852.00,96.77
1851.00,96.75
1850.00,96.74
1849.00,96.73
1848.00,96.75
1847.00,96.78
1846.00,96.82
1845.00,96.85
1844.00,96.87
1843.00,96.88
1842.00,96.89
1841.00,96.91
1840.00,96.91
1839.00,96.91
1838.00,96.90
1837.00,96.88
1836.00,96.86
1835.00,96.85
1834.00,96.86
1833.00,96.87
1832.00,96.89
1831.00,96.90
1830.00,96.91
1829.00,96.92
1828.00,96.93
1827.00,96.93
1826.00,96.94
1825.00,96.95
1824.00,96.96
1823.00,96.97
1822.00,96.97
1821.00,96.96
1820.00,96.95
1819.00,96.96
1818.00,96.98
1817.00,97.01
1816.00,97.03
1815.00,97.04
1814.00,97.04
1813.00,97.04
1812.00,97.05
1811.00,97.06
1810.00,97.07
1809.00,97.07
1808.00,97.07
1807.00,97.07
1806.00,97.09
1805.00,97.11
1804.00,97.11
1803.00,97.11
1802.00,97.09
1801.00,97.07
1800.00,97.06
1799.00,97.07
1798.00,97.08
1797.00,97.10
1796.00,97.11
1795.00,97.10
1794.00,97.09
1793.00,97.08
1792.00,97.09
1791.00,97.11
1790.00,97.12
1789.00,97.12
1788.00,97.11
1787.00,97.09
1786.00,97.09
1785.00,97.10
1784.00,97.12
1783.00,97.14
1782.00,97.14
1781.00,97.13
1780.00,97.11
1779.00,97.10
1778.00,97.10
1777.00,97.10
1776.00,97.10
1775.00,97.11
1774.00,97.11
1773.00,97.10
1772.00,97.10
1771.00,97.10
1770.00,97.10
1769.00,97.09
1768.00,97.08
1767.00,97.07
1766.00,97.06
1765.00,97.06
1764.00,97.05
1763.00,97.05
1762.00,97.05
1761.00,97.04
1760.00,97.04
1759.00,97.03
1758.00,97.03
1757.00,97.04
1756.00,97.05
1755.00,97.07
1754.00,97.08
1753.00,97.07
1752.00,97.05
1751.00,97.04
1750.00,97.03
1749.00,97.04
1748.00,97.03
1747.00,97.02
1746.00,97.00
1745.00,96.97
1744.00,96.95
1743.00,96.93
1742.00,96.94
1741.00,96.95
1740.00,96.96
1739.00,96.97
1738.00,96.98
1737.00,96.98
1736.00,96.98
1735.00,96.98
1734.00,96.97
1733.00,96.96
1732.00,96.94
1731.00,96.92
1730.00,96.91
1729.00,96.92
1728.00,96.92
1727.00,96.91
1726.00,96.90
1725.00,96.90
1724.00,96.89
1723.00,96.90
1722.00,96.90
1721.00,96.89
1720.00,96.87
1719.00,96.85
1718.00,96.83
1717.00,96.83
1716.00,96.83
1715.00,96.82
1714.00,96.80
1713.00,96.79
1712.00,96.78
1711.00,96.77
1710.00,96.75
1709.00,96.73
1708.00,96.70
1707.00,96.69
1706.00,96.68
1705.00,96.67
1704.00,96.67
1703.00,96.66
1702.00,96.65
1701.00,96.62
1700.00,96.58
1699.00,96.54
1698.00,96.51
1697.00,96.48
1696.00,96.45
1695.00,96.42
1694.00,96.40
1693.00,96.36
1692.00,96.32
1691.00,96.28
1690.00,96.25
1689.00,96.23
1688.00,96.22
1687.00,96.20
1686.00,96.17
1685.00,96.11
1684.00,96.04
1683.00,95.99
1682.00,95.95
1681.00,95.92
1680.00,95.89
1679.00,95.85
1678.00,95.80
1677.00,95.74
1676.00,95.67
1675.00,95.60
1674.00,95.54
1673.00,95.49
1672.00,95.43
1671.00,95.38
1670.00,95.33
1669.00,95.29
1668.00,95.24
1667.00,95.19
1666.00,95.15
1665.00,95.10
1664.00,95.04
1663.00,94.97
1662.00,94.92
1661.00,94.88
1660.00,94.84
1659.00,94.79
1658.00,94.75
1657.00,94.71
1656.00,94.67
1655.00,94.64
1654.00,94.60
1653.00,94.58
1652.00,94.57
1651.00,94.56
1650.00,94.54
1649.00,94.52
1648.00,94.50
1647.00,94.48
1646.00,94.47
1645.00,94.45
1644.00,94.44
1643.00,94.43
1642.00,94.44
1641.00,94.45
1640.00,94.44
1639.00,94.43
1638.00,94.41
1637.00,94.42
1636.00,94.44
1635.00,94.48
1634.00,94.51
1633.00,94.54
1632.00,94.57
1631.00,94.59
1630.00,94.62
1629.00,94.66
1628.00,94.69
1627.00,94.73
1626.00,94.76
1625.00,94.77
1624.00,94.79
1623.00,94.82
1622.00,94.88
1621.00,94.94
1620.00,95.00
1619.00,95.06
1618.00,95.10
1617.00,95.15
1616.00,95.20
1615.00,95.24
1614.00,95.27
1613.00,95.31
1612.00,95.35
1611.00,95.41
1610.00,95.46
1609.00,95.51
1608.00,95.54
1607.00,95.56
1606.00,95.59
1605.00,95.62
1604.00,95.65
1603.00,95.68
1602.00,95.71
1601.00,95.74
1600.00,95.76
1599.00,95.78
1598.00,95.81
1597.00,95.84
1596.00,95.87
1595.00,95.89
1594.00,95.92
1593.00,95.95
1592.00,95.99
1591.00,96.02
1590.00,96.05
1589.00,96.07
1588.00,96.08
1587.00,96.09
1586.00,96.10
1585.00,96.12
1584.00,96.15
1583.00,96.17
1582.00,96.19
1581.00,96.21
1580.00,96.22
1579.00,96.23
1578.00,96.25
1577.00,96.27
1576.00,96.31
1575.00,96.34
1574.00,96.36
1573.00,96.37
1572.00,96.38
1571.00,96.39
1570.00,96.41
1569.00,96.43
1568.00,96.44
1567.00,96.44
1566.00,96.44
1565.00,96.45
1564.00,96.46
1563.00,96.47
1562.00,96.47
1561.00,96.46
1560.00,96.44
1559.00,96.44
1558.00,96.48
1557.00,96.50
1556.00,96.51
1555.00,96.50
1554.00,96.50
1553.00,96.50
1552.00,96.51
1551.00,96.51
1550.00,96.52
1549.00,96.53
1548.00,96.54
1547.00,96.54
1546.00,96.54
1545.00,96.55
1544.00,96.56
1543.00,96.56
1542.00,96.55
1541.00,96.54
1540.00,96.53
1539.00,96.55
1538.00,96.55
1537.00,96.55
1536.00,96.54
1535.00,96.53
1534.00,96.52
1533.00,96.53
1532.00,96.53
1531.00,96.53
1530.00,96.53
1529.00,96.51
1528.00,96.50
1527.00,96.50
1526.00,96.50
1525.00,96.50
1524.00,96.50
1523.00,96.51
1522.00,96.51
1521.00,96.51
1520.00,96.50
1519.00,96.48
1518.00,96.46
1517.00,96.45
1516.00,96.44
1515.00,96.43
1514.00,96.41
1513.00,96.39
1512.00,96.37
1511.00,96.36
1510.00,96.35
1509.00,96.34
1508.00,96.31
1507.00,96.27
1506.00,96.22
1505.00,96.19
1504.00,96.16
1503.00,96.13
1502.00,96.10
1501.00,96.06
1500.00,96.00
1499.00,95.95
1498.00,95.91
1497.00,95.86
1496.00,95.82
1495.00,95.78
1494.00,95.74
1493.00,95.68
1492.00,95.60
1491.00,95.51
1490.00,95.41
1489.00,95.32
1488.00,95.22
1487.00,95.12
1486.00,95.02
1485.00,94.92
1484.00,94.82
1483.00,94.71
1482.00,94.60
1481.00,94.48
1480.00,94.36
1479.00,94.24
1478.00,94.13
1477.00,94.00
1476.00,93.89
1475.00,93.77
1474.00,93.65
1473.00,93.52
1472.00,93.38
1471.00,93.26
1470.00,93.16
1469.00,93.06
1468.00,92.97
1467.00,92.90
1466.00,92.82
1465.00,92.74
1464.00,92.66
1463.00,92.60
1462.00,92.56
1461.00,92.54
1460.00,92.52
1459.00,92.50
1458.00,92.45
1457.00,92.37
1456.00,92.31
1455.00,92.26
1454.00,92.22
1453.00,92.17
1452.00,92.12
1451.00,92.07
1450.00,92.02
1449.00,91.95
1448.00,91.88
1447.00,91.81
1446.00,91.75
1445.00,91.69
1444.00,91.63
1443.00,91.57
1442.00,91.51
1441.00,91.46
1440.00,91.42
1439.00,91.39
1438.00,91.35
1437.00,91.31
1436.00,91.27
1435.00,91.23
1434.00,91.20
1433.00,91.17
1432.00,91.14
1431.00,91.12
1430.00,91.10
1429.00,91.07
1428.00,91.03
1427.00,90.99
1426.00,90.97
1425.00,90.95
1424.00,90.95
1423.00,90.95
1422.00,90.96
1421.00,90.96
1420.00,90.94
1419.00,90.92
1418.00,90.92
1417.00,90.93
1416.00,90.95
1415.00,90.97
1414.00,90.99
1413.00,91.02
1412.00,91.04
1411.00,91.08
1410.00,91.12
1409.00,91.15
1408.00,91.17
1407.00,91.19
1406.00,91.20
1405.00,91.19
1404.00,91.19
1403.00,91.17
1402.00,91.15
1401.00,91.13
1400.00,91.10
1399.00,91.06
1398.00,91.03
1397.00,91.00
1396.00,90.97
1395.00,90.94
1394.00,90.89
1393.00,90.84
1392.00,90.79
1391.00,90.74
1390.00,90.69
1389.00,90.60
1388.00,90.49
1387.00,90.36
1386.00,90.22
1385.00,90.06
1384.00,89.88
1383.00,89.67
1382.00,89.45
1381.00,89.21
1380.00,88.96
1379.00,88.72
1378.00,88.50
1377.00,88.32
1376.00,88.16
1375.00,88.01
1374.00,87.86
1373.00,87.73
1372.00,87.61
1371.00,87.52
1370.00,87.45
1369.00,87.38
1368.00,87.33
1367.00,87.29
1366.00,87.28
1365.00,87.31
1364.00,87.36
1363.00,87.44
1362.00,87.53
1361.00,87.63
1360.00,87.73
1359.00,87.85
1358.00,88.00
1357.00,88.15
1356.00,88.28
1355.00,88.39
1354.00,88.49
1353.00,88.59
1352.00,88.67
1351.00,88.74
1350.00,88.79
1349.00,88.81
1348.00,88.81
1347.00,88.80
1346.00,88.79
1345.00,88.76
1344.00,88.74
1343.00,88.71
1342.00,88.67
1341.00,88.62
1340.00,88.56
1339.00,88.50
1338.00,88.45
1337.00,88.40
1336.00,88.38
1335.00,88.37
1334.00,88.39
1333.00,88.41
1332.00,88.44
1331.00,88.46
1330.00,88.48
1329.00,88.49
1328.00,88.50
1327.00,88.52
1326.00,88.52
1325.00,88.49
1324.00,88.43
1323.00,88.33
1322.00,88.21
1321.00,88.06
1320.00,87.88
1319.00,87.69
1318.00,87.52
1317.00,87.38
1316.00,87.29
1315.00,87.25
1314.00,87.26
1313.00,87.29
1312.00,87.36
1311.00,87.48
1310.00,87.63
1309.00,87.81
1308.00,88.01
1307.00,88.21
1306.00,88.42
1305.00,88.60
1304.00,88.77
1303.00,88.94
1302.00,89.10
1301.00,89.24
1300.00,89.38
1299.00,89.50
1298.00,89.63
1297.00,89.77
1296.00,89.91
1295.00,90.06
1294.00,90.21
1293.00,90.36
1292.00,90.52
1291.00,90.67
1290.00,90.83
1289.00,90.96
1288.00,91.07
1287.00,91.16
1286.00,91.22
1285.00,91.26
1284.00,91.27
1283.00,91.26
1282.00,91.21
1281.00,91.12
1280.00,91.02
1279.00,90.94
1278.00,90.88
1277.00,90.85
1276.00,90.82
1275.00,90.81
1274.00,90.79
1273.00,90.76
1272.00,90.72
1271.00,90.68
1270.00,90.62
1269.00,90.56
1268.00,90.51
1267.00,90.47
1266.00,90.43
1265.00,90.41
1264.00,90.39
1263.00,90.38
1262.00,90.37
1261.00,90.38
1260.00,90.40
1259.00,90.45
1258.00,90.52
1257.00,90.61
1256.00,90.71
1255.00,90.82
1254.00,90.92
1253.00,91.02
1252.00,91.11
1251.00,91.20
1250.00,91.27
1249.00,91.33
1248.00,91.38
1247.00,91.41
1246.00,91.45
1245.00,91.48
1244.00,91.49
1243.00,91.48
1242.00,91.45
1241.00,91.41
1240.00,91.37
1239.00,91.34
1238.00,91.31
1237.00,91.27
1236.00,91.24
1235.00,91.22
1234.00,91.21
1233.00,91.21
1232.00,91.20
1231.00,91.18
1230.00,91.16
1229.00,91.16
1228.00,91.17
1227.00,91.21
1226.00,91.28
1225.00,91.37
1224.00,91.51
1223.00,91.68
1222.00,91.87
1221.00,92.06
1220.00,92.23
1219.00,92.39
1218.00,92.53
1217.00,92.65
1216.00,92.76
1215.00,92.84
1214.00,92.90
1213.00,92.93
1212.00,92.92
1211.00,92.87
1210.00,92.79
1209.00,92.67
1208.00,92.53
1207.00,92.36
1206.00,92.17
1205.00,91.98
1204.00,91.78
1203.00,91.60
1202.00,91.45
1201.00,91.33
1200.00,91.26
1199.00,91.23
1198.00,91.25
1197.00,91.32
1196.00,91.43
1195.00,91.60
1194.00,91.81
1193.00,92.04
1192.00,92.28
1191.00,92.52
1190.00,92.72
1189.00,92.89
1188.00,93.02
1187.00,93.11
1186.00,93.17
1185.00,93.19
1184.00,93.17
1183.00,93.10
1182.00,93.01
1181.00,92.89
1180.00,92.77
1179.00,92.61
1178.00,92.42
1177.00,92.19
1176.00,91.92
1175.00,91.62
1174.00,91.30
1173.00,90.97
1172.00,90.64
1171.00,90.28
1170.00,89.88
1169.00,89.44
1168.00,88.95
1167.00,88.44
1166.00,87.92
1165.00,87.40
1164.00,86.88
1163.00,86.40
1162.00,85.95
1161.00,85.55
1160.00,85.21
1159.00,84.97
1158.00,84.82
1157.00,84.74
1156.00,84.72
1155.00,84.77
1154.00,84.88
1153.00,85.04
1152.00,85.23
1151.00,85.44
1150.00,85.65
1149.00,85.85
1148.00,86.04
1147.00,86.23
1146.00,86.43
1145.00,86.61
1144.00,86.76
1143.00,86.86
1142.00,86.90
1141.00,86.89
1140.00,86.82
1139.00,86.70
1138.00,86.54
1137.00,86.34
1136.00,86.11
1135.00,85.85
1134.00,85.57
1133.00,85.28
1132.00,84.97
1131.00,84.65
1130.00,84.30
1129.00,83.91
1128.00,83.49
1127.00,83.10
1126.00,82.74
1125.00,82.39
1124.00,82.05
1123.00,81.71
1122.00,81.38
1121.00,81.05
1120.00,80.72
1119.00,80.40
1118.00,80.12
1117.00,79.86
1116.00,79.62
1115.00,79.39
1114.00,79.16
1113.00,78.93
1112.00,78.71
1111.00,78.55
1110.00,78.42
1109.00,78.31
1108.00,78.20
1107.00,78.08
1106.00,77.94
1105.00,77.76
1104.00,77.52
1103.00,77.22
1102.00,76.87
1101.00,76.45
1100.00,76.00
1099.00,75.56
1098.00,75.16
1097.00,74.80
1096.00,74.47
1095.00,74.18
1094.00,73.91
1093.00,73.65
1092.00,73.40
1091.00,73.16
1090.00,72.94
1089.00,72.74
1088.00,72.53
1087.00,72.30
1086.00,72.02
1085.00,71.72
1084.00,71.44
1083.00,71.21
1082.00,71.04
1081.00,70.87
1080.00,70.70
1079.00,70.52
1078.00,70.30
1077.00,70.05
1076.00,69.78
1075.00,69.54
1074.00,69.34
1073.00,69.14
1072.00,68.94
1071.00,68.73
1070.00,68.51
1069.00,68.27
1068.00,68.01
1067.00,67.74
1066.00,67.44
1065.00,67.07
1064.00,66.67
1063.00,66.28
1062.00,65.91
1061.00,65.56
1060.00,65.22
1059.00,64.92
1058.00,64.67
1057.00,64.45
1056.00,64.24
1055.00,64.06
1054.00,63.90
1053.00,63.74
1052.00,63.60
1051.00,63.49
1050.00,63.39
1049.00,63.26
1048.00,63.12
1047.00,62.97
1046.00,62.81
1045.00,62.65
1044.00,62.51
1043.00,62.43
1042.00,62.40
1041.00,62.35
1040.00,62.25
1039.00,62.11
1038.00,61.95
1037.00,61.76
1036.00,61.54
1035.00,61.31
1034.00,61.07
1033.00,60.82
1032.00,60.55
1031.00,60.28
1030.00,60.02
1029.00,59.75
1028.00,59.50
1027.00,59.28
1026.00,59.10
1025.00,58.93
1024.00,58.76
1023.00,58.64
1022.00,58.56
1021.00,58.50
1020.00,58.45
1019.00,58.45
1018.00,58.50
1017.00,58.59
1016.00,58.72
1015.00,58.90
1014.00,59.12
1013.00,59.36
1012.00,59.60
1011.00,59.84
1010.00,60.08
1009.00,60.30
1008.00,60.49
1007.00,60.69
1006.00,60.88
1005.00,61.06
1004.00,61.19
1003.00,61.29
1002.00,61.35
1001.00,61.35
1000.00,61.30
999.00,61.25
998.00,61.22
997.00,61.22
996.00,61.26
995.00,61.36
994.00,61.52
993.00,61.74
992.00,61.99
991.00,62.32
990.00,62.73
989.00,63.22
988.00,63.76
987.00,64.36
986.00,65.00
985.00,65.66
984.00,66.33
983.00,67.02
982.00,67.71
981.00,68.39
980.00,69.05
979.00,69.70
978.00,70.34
977.00,70.93
976.00,71.47
975.00,71.95
974.00,72.39
973.00,72.80
972.00,73.16
971.00,73.51
970.00,73.84
969.00,74.15
968.00,74.43
967.00,74.69
966.00,74.95
965.00,75.22
964.00,75.50
963.00,75.79
962.00,76.12
961.00,76.45
960.00,76.79
959.00,77.14
958.00,77.49
957.00,77.85
956.00,78.22
955.00,78.58
954.00,78.95
953.00,79.30
952.00,79.63
951.00,79.96
950.00,80.27
949.00,80.57
948.00,80.84
947.00,81.09
946.00,81.32
945.00,81.54
944.00,81.77
943.00,81.98
942.00,82.19
941.00,82.37
940.00,82.53
939.00,82.69
938.00,82.83
937.00,82.95
936.00,83.06
935.00,83.17
934.00,83.29
933.00,83.42
932.00,83.54
931.00,83.65
930.00,83.78
929.00,83.91
928.00,84.02
927.00,84.12
926.00,84.23
925.00,84.35
924.00,84.49
923.00,84.60
922.00,84.71
921.00,84.80
920.00,84.90
919.00,84.98
918.00,85.02
917.00,85.01
916.00,84.95
915.00,84.88
914.00,84.81
913.00,84.73
912.00,84.62
911.00,84.49
910.00,84.33
909.00,84.13
908.00,83.88
907.00,83.60
906.00,83.33
905.00,83.06
904.00,82.77
903.00,82.47
902.00,82.15
901.00,81.82
900.00,81.48
899.00,81.14
898.00,80.84
897.00,80.58
896.00,80.38
