Created as New Dataset,194 FMC American Viscose
3882.00,100.52
3881.00,100.52
3880.00,100.57
3879.00,100.60
3878.00,100.62
3877.00,100.62
3876.00,100.63
3875.00,100.65
3874.00,100.65
3873.00,100.61
3872.00,100.55
3871.00,100.52
3870.00,100.54
3869.00,100.56
3868.00,100.55
3867.00,100.52
3866.00,100.51
3865.00,100.53
3864.00,100.55
3863.00,100.56
3862.00,100.57
3861.00,100.60
3860.00,100.62
3859.00,100.65
3858.00,100.66
3857.00,100.64
3856.00,100.60
3855.00,100.58
3854.00,100.58
3853.00,100.59
3852.00,100.60
3851.00,100.60
3850.00,100.61
3849.00,100.62
3848.00,100.62
3847.00,100.60
3846.00,100.59
3845.00,100.59
3844.00,100.60
3843.00,100.61
3842.00,100.62
3841.00,100.61
3840.00,100.60
3839.00,100.60
3838.00,100.61
3837.00,100.61
3836.00,100.59
3835.00,100.56
3834.00,100.53
3833.00,100.52
3832.00,100.54
3831.00,100.56
3830.00,100.56
3829.00,100.54
3828.00,100.53
3827.00,100.54
3826.00,100.57
3825.00,100.57
3824.00,100.54
3823.00,100.51
3822.00,100.52
3821.00,100.55
3820.00,100.55
3819.00,100.52
3818.00,100.48
3817.00,100.50
3816.00,100.54
3815.00,100.56
3814.00,100.53
3813.00,100.50
3812.00,100.50
3811.00,100.52
3810.00,100.54
3809.00,100.55
3808.00,100.57
3807.00,100.60
3806.00,100.62
3805.00,100.60
3804.00,100.57
3803.00,100.55
3802.00,100.58
3801.00,100.60
3800.00,100.58
3799.00,100.54
3798.00,100.52
3797.00,100.54
3796.00,100.57
3795.00,100.57
3794.00,100.55
3793.00,100.52
3792.00,100.51
3791.00,100.50
3790.00,100.50
3789.00,100.50
3788.00,100.49
3787.00,100.48
3786.00,100.48
3785.00,100.50
3784.00,100.53
3783.00,100.54
3782.00,100.53
3781.00,100.51
3780.00,100.50
3779.00,100.50
3778.00,100.50
3777.00,100.49
3776.00,100.49
3775.00,100.51
3774.00,100.54
3773.00,100.54
3772.00,100.52
3771.00,100.50
3770.00,100.48
3769.00,100.47
3768.00,100.45
3767.00,100.44
3766.00,100.45
3765.00,100.45
3764.00,100.45
3763.00,100.43
3762.00,100.42
3761.00,100.43
3760.00,100.45
3759.00,100.44
3758.00,100.43
3757.00,100.43
3756.00,100.44
3755.00,100.45
3754.00,100.47
3753.00,100.48
3752.00,100.48
3751.00,100.47
3750.00,100.50
3749.00,100.53
3748.00,100.54
3747.00,100.52
3746.00,100.51
3745.00,100.55
3744.00,100.57
3743.00,100.56
3742.00,100.54
3741.00,100.53
3740.00,100.55
3739.00,100.58
3738.00,100.60
3737.00,100.61
3736.00,100.61
3735.00,100.58
3734.00,100.54
3733.00,100.53
3732.00,100.54
3731.00,100.53
3730.00,100.49
3729.00,100.45
3728.00,100.44
3727.00,100.47
3726.00,100.51
3725.00,100.51
3724.00,100.49
3723.00,100.46
3722.00,100.44
3721.00,100.44
3720.00,100.45
3719.00,100.46
3718.00,100.48
3717.00,100.49
3716.00,100.49
3715.00,100.47
3714.00,100.45
3713.00,100.46
3712.00,100.49
3711.00,100.52
3710.00,100.53
3709.00,100.52
3708.00,100.51
3707.00,100.50
3706.00,100.48
3705.00,100.46
3704.00,100.44
3703.00,100.43
3702.00,100.45
3701.00,100.47
3700.00,100.47
3699.00,100.45
3698.00,100.43
3697.00,100.44
3696.00,100.45
3695.00,100.46
3694.00,100.47
3693.00,100.46
3692.00,100.46
3691.00,100.45
3690.00,100.45
3689.00,100.45
3688.00,100.45
3687.00,100.43
3686.00,100.41
3685.00,100.40
3684.00,100.40
3683.00,100.40
3682.00,100.39
3681.00,100.39
3680.00,100.40
3679.00,100.42
3678.00,100.43
3677.00,100.46
3676.00,100.50
3675.00,100.52
3674.00,100.49
3673.00,100.44
3672.00,100.40
3671.00,100.40
3670.00,100.41
3669.00,100.40
3668.00,100.37
3667.00,100.35
3666.00,100.34
3665.00,100.35
3664.00,100.35
3663.00,100.35
3662.00,100.35
3661.00,100.35
3660.00,100.33
3659.00,100.30
3658.00,100.28
3657.00,100.29
3656.00,100.32
3655.00,100.33
3654.00,100.33
3653.00,100.31
3652.00,100.32
3651.00,100.34
3650.00,100.36
3649.00,100.35
3648.00,100.31
3647.00,100.27
3646.00,100.23
3645.00,100.19
3644.00,100.17
3643.00,100.17
3642.00,100.18
3641.00,100.19
3640.00,100.18
3639.00,100.17
3638.00,100.15
3637.00,100.13
3636.00,100.10
3635.00,100.10
3634.00,100.11
3633.00,100.11
3632.00,100.07
3631.00,100.00
3630.00,99.95
3629.00,99.94
3628.00,99.96
3627.00,99.98
3626.00,99.98
3625.00,99.99
3624.00,99.99
3623.00,99.99
3622.00,99.98
3621.00,99.97
3620.00,99.95
3619.00,99.94
3618.00,99.92
3617.00,99.90
3616.00,99.90
3615.00,99.91
3614.00,99.92
3613.00,99.92
3612.00,99.89
3611.00,99.85
3610.00,99.82
3609.00,99.81
3608.00,99.81
3607.00,99.80
3606.00,99.78
3605.00,99.75
3604.00,99.74
3603.00,99.73
3602.00,99.73
3601.00,99.71
3600.00,99.69
3599.00,99.65
3598.00,99.61
3597.00,99.57
3596.00,99.55
3595.00,99.55
3594.00,99.55
3593.00,99.57
3592.00,99.57
3591.00,99.55
3590.00,99.51
3589.00,99.48
3588.00,99.45
3587.00,99.42
3586.00,99.40
3585.00,99.38
3584.00,99.36
3583.00,99.34
3582.00,99.32
3581.00,99.30
3580.00,99.27
3579.00,99.24
3578.00,99.21
3577.00,99.21
3576.00,99.21
3575.00,99.21
3574.00,99.18
3573.00,99.14
3572.00,99.10
3571.00,99.07
3570.00,99.05
3569.00,99.03
3568.00,99.01
3567.00,99.00
3566.00,98.99
3565.00,98.97
3564.00,98.94
3563.00,98.89
3562.00,98.85
3561.00,98.82
3560.00,98.80
3559.00,98.79
3558.00,98.77
3557.00,98.74
3556.00,98.71
3555.00,98.68
3554.00,98.65
3553.00,98.61
3552.00,98.57
3551.00,98.54
3550.00,98.54
3549.00,98.55
3548.00,98.56
3547.00,98.56
3546.00,98.52
3545.00,98.47
3544.00,98.42
3543.00,98.38
3542.00,98.34
3541.00,98.32
3540.00,98.30
3539.00,98.28
3538.00,98.26
3537.00,98.23
3536.00,98.19
3535.00,98.14
3534.00,98.10
3533.00,98.07
3532.00,98.05
3531.00,98.03
3530.00,98.02
3529.00,98.00
3528.00,97.98
3527.00,97.96
3526.00,97.93
3525.00,97.89
3524.00,97.85
3523.00,97.82
3522.00,97.81
3521.00,97.80
3520.00,97.79
3519.00,97.77
3518.00,97.74
3517.00,97.70
3516.00,97.64
3515.00,97.58
3514.00,97.52
3513.00,97.46
3512.00,97.41
3511.00,97.36
3510.00,97.30
3509.00,97.26
3508.00,97.24
3507.00,97.23
3506.00,97.21
3505.00,97.18
3504.00,97.14
3503.00,97.10
3502.00,97.05
3501.00,97.00
3500.00,96.96
3499.00,96.91
3498.00,96.86
3497.00,96.81
3496.00,96.76
3495.00,96.72
3494.00,96.67
3493.00,96.61
3492.00,96.55
3491.00,96.50
3490.00,96.47
3489.00,96.43
3488.00,96.39
3487.00,96.34
3486.00,96.29
3485.00,96.26
3484.00,96.24
3483.00,96.22
3482.00,96.21
3481.00,96.20
3480.00,96.18
3479.00,96.15
3478.00,96.10
3477.00,96.06
3476.00,96.04
3475.00,96.04
3474.00,96.06
3473.00,96.06
3472.00,96.03
3471.00,95.99
3470.00,95.92
3469.00,95.86
3468.00,95.81
3467.00,95.79
3466.00,95.79
3465.00,95.79
3464.00,95.78
3463.00,95.73
3462.00,95.67
3461.00,95.61
3460.00,95.57
3459.00,95.53
3458.00,95.49
3457.00,95.44
3456.00,95.39
3455.00,95.34
3454.00,95.30
3453.00,95.27
3452.00,95.24
3451.00,95.20
3450.00,95.13
3449.00,95.07
3448.00,95.02
3447.00,95.00
3446.00,94.99
3445.00,94.97
3444.00,94.94
3443.00,94.90
3442.00,94.86
3441.00,94.82
3440.00,94.78
3439.00,94.74
3438.00,94.71
3437.00,94.71
3436.00,94.72
3435.00,94.72
3434.00,94.70
3433.00,94.69
3432.00,94.69
3431.00,94.71
3430.00,94.73
3429.00,94.74
3428.00,94.72
3427.00,94.68
3426.00,94.65
3425.00,94.61
3424.00,94.59
3423.00,94.57
3422.00,94.57
3421.00,94.57
3420.00,94.57
3419.00,94.57
3418.00,94.56
3417.00,94.54
3416.00,94.52
3415.00,94.49
3414.00,94.45
3413.00,94.42
3412.00,94.39
3411.00,94.37
3410.00,94.35
3409.00,94.34
3408.00,94.33
3407.00,94.33
3406.00,94.33
3405.00,94.32
3404.00,94.30
3403.00,94.28
3402.00,94.27
3401.00,94.25
3400.00,94.22
3399.00,94.20
3398.00,94.19
3397.00,94.18
3396.00,94.17
3395.00,94.16
3394.00,94.15
3393.00,94.15
3392.00,94.15
3391.00,94.15
3390.00,94.14
3389.00,94.12
3388.00,94.11
3387.00,94.09
3386.00,94.08
3385.00,94.06
3384.00,94.04
3383.00,94.02
3382.00,94.01
3381.00,94.01
3380.00,94.00
3379.00,93.99
3378.00,93.97
3377.00,93.94
3376.00,93.92
3375.00,93.90
3374.00,93.90
3373.00,93.91
3372.00,93.91
3371.00,93.90
3370.00,93.88
3369.00,93.87
3368.00,93.86
3367.00,93.85
3366.00,93.85
3365.00,93.84
3364.00,93.83
3363.00,93.82
3362.00,93.82
3361.00,93.81
3360.00,93.80
3359.00,93.79
3358.00,93.78
3357.00,93.78
3356.00,93.77
3355.00,93.75
3354.00,93.72
3353.00,93.70
3352.00,93.70
3351.00,93.71
3350.00,93.73
3349.00,93.74
3348.00,93.75
3347.00,93.75
3346.00,93.74
3345.00,93.72
3344.00,93.71
3343.00,93.70
3342.00,93.70
3341.00,93.70
3340.00,93.70
3339.00,93.69
3338.00,93.68
3337.00,93.67
3336.00,93.67
3335.00,93.67
3334.00,93.67
3333.00,93.67
3332.00,93.66
3331.00,93.65
3330.00,93.66
3329.00,93.67
3328.00,93.69
3327.00,93.70
3326.00,93.70
3325.00,93.69
3324.00,93.68
3323.00,93.68
3322.00,93.67
3321.00,93.67
3320.00,93.66
3319.00,93.66
3318.00,93.67
3317.00,93.69
3316.00,93.71
3315.00,93.71
3314.00,93.71
3313.00,93.71
3312.00,93.71
3311.00,93.71
3310.00,93.72
3309.00,93.71
3308.00,93.69
3307.00,93.68
3306.00,93.67
3305.00,93.67
3304.00,93.68
3303.00,93.69
3302.00,93.70
3301.00,93.71
3300.00,93.72
3299.00,93.74
3298.00,93.75
3297.00,93.76
3296.00,93.77
3295.00,93.78
3294.00,93.80
3293.00,93.82
3292.00,93.83
3291.00,93.84
3290.00,93.83
3289.00,93.83
3288.00,93.82
3287.00,93.82
3286.00,93.82
3285.00,93.82
3284.00,93.81
3283.00,93.81
3282.00,93.80
3281.00,93.80
3280.00,93.81
3279.00,93.82
3278.00,93.83
3277.00,93.84
3276.00,93.85
3275.00,93.86
3274.00,93.87
3273.00,93.88
3272.00,93.89
3271.00,93.90
3270.00,93.90
3269.00,93.90
3268.00,93.90
3267.00,93.91
3266.00,93.93
3265.00,93.95
3264.00,93.96
3263.00,93.97
3262.00,93.97
3261.00,93.98
3260.00,93.99
3259.00,94.00
3258.00,94.01
3257.00,94.03
3256.00,94.04
3255.00,94.04
3254.00,94.04
3253.00,94.04
3252.00,94.04
3251.00,94.04
3250.00,94.07
3249.00,94.09
3248.00,94.12
3247.00,94.14
3246.00,94.14
3245.00,94.14
3244.00,94.15
3243.00,94.16
3242.00,94.18
3241.00,94.20
3240.00,94.23
3239.00,94.26
3238.00,94.28
3237.00,94.30
3236.00,94.31
3235.00,94.31
3234.00,94.32
3233.00,94.33
3232.00,94.33
3231.00,94.34
3230.00,94.35
3229.00,94.35
3228.00,94.36
3227.00,94.36
3226.00,94.37
3225.00,94.38
3224.00,94.40
3223.00,94.42
3222.00,94.44
3221.00,94.45
3220.00,94.45
3219.00,94.46
3218.00,94.47
3217.00,94.48
3216.00,94.49
3215.00,94.50
3214.00,94.51
3213.00,94.53
3212.00,94.54
3211.00,94.56
3210.00,94.57
3209.00,94.59
3208.00,94.60
3207.00,94.61
3206.00,94.62
3205.00,94.62
3204.00,94.63
3203.00,94.66
3202.00,94.69
3201.00,94.73
3200.00,94.75
3199.00,94.75
3198.00,94.74
3197.00,94.74
3196.00,94.74
3195.00,94.76
3194.00,94.79
3193.00,94.81
3192.00,94.84
3191.00,94.85
3190.00,94.87
3189.00,94.88
3188.00,94.90
3187.00,94.92
3186.00,94.94
3185.00,94.96
3184.00,94.98
3183.00,95.00
3182.00,95.02
3181.00,95.04
3180.00,95.05
3179.00,95.06
3178.00,95.06
3177.00,95.07
3176.00,95.08
3175.00,95.09
3174.00,95.10
3173.00,95.12
3172.00,95.14
3171.00,95.17
3170.00,95.19
3169.00,95.22
3168.00,95.24
3167.00,95.27
3166.00,95.29
3165.00,95.30
3164.00,95.30
3163.00,95.31
3162.00,95.32
3161.00,95.35
3160.00,95.38
3159.00,95.40
3158.00,95.41
3157.00,95.40
3156.00,95.40
3155.00,95.42
3154.00,95.45
3153.00,95.48
3152.00,95.51
3151.00,95.53
3150.00,95.55
3149.00,95.57
3148.00,95.59
3147.00,95.60
3146.00,95.60
3145.00,95.61
3144.00,95.63
3143.00,95.66
3142.00,95.67
3141.00,95.69
3140.00,95.71
3139.00,95.73
3138.00,95.76
3137.00,95.78
3136.00,95.79
3135.00,95.81
3134.00,95.83
3133.00,95.87
3132.00,95.91
3131.00,95.93
3130.00,95.94
3129.00,95.94
3128.00,95.95
3127.00,95.96
3126.00,95.97
3125.00,95.99
3124.00,96.02
3123.00,96.06
3122.00,96.12
3121.00,96.17
3120.00,96.20
3119.00,96.20
3118.00,96.20
3117.00,96.20
3116.00,96.22
3115.00,96.25
3114.00,96.28
3113.00,96.30
3112.00,96.32
3111.00,96.36
3110.00,96.40
3109.00,96.43
3108.00,96.45
3107.00,96.45
3106.00,96.46
3105.00,96.49
3104.00,96.52
3103.00,96.54
3102.00,96.55
3101.00,96.56
3100.00,96.58
3099.00,96.61
3098.00,96.64
3097.00,96.66
3096.00,96.68
3095.00,96.70
3094.00,96.71
3093.00,96.73
3092.00,96.75
3091.00,96.78
3090.00,96.81
3089.00,96.84
3088.00,96.87
3087.00,96.89
3086.00,96.91
3085.00,96.92
3084.00,96.93
3083.00,96.95
3082.00,96.97
3081.00,97.00
3080.00,97.01
3079.00,97.03
3078.00,97.04
3077.00,97.05
3076.00,97.08
3075.00,97.10
3074.00,97.13
3073.00,97.16
3072.00,97.17
3071.00,97.18
3070.00,97.18
3069.00,97.19
3068.00,97.20
3067.00,97.21
3066.00,97.23
3065.00,97.25
3064.00,97.27
3063.00,97.30
3062.00,97.32
3061.00,97.33
3060.00,97.33
3059.00,97.34
3058.00,97.36
3057.00,97.39
3056.00,97.42
3055.00,97.43
3054.00,97.45
3053.00,97.46
3052.00,97.49
3051.00,97.51
3050.00,97.53
3049.00,97.55
3048.00,97.58
3047.00,97.60
3046.00,97.62
3045.00,97.64
3044.00,97.64
3043.00,97.65
3042.00,97.66
3041.00,97.68
3040.00,97.69
3039.00,97.70
3038.00,97.71
3037.00,97.71
3036.00,97.72
3035.00,97.73
3034.00,97.75
3033.00,97.78
3032.00,97.81
3031.00,97.84
3030.00,97.86
3029.00,97.87
3028.00,97.88
3027.00,97.89
3026.00,97.91
3025.00,97.92
3024.00,97.93
3023.00,97.94
3022.00,97.95
3021.00,97.96
3020.00,97.96
3019.00,97.95
3018.00,97.95
3017.00,97.96
3016.00,97.97
3015.00,97.99
3014.00,98.01
3013.00,98.03
3012.00,98.05
3011.00,98.06
3010.00,98.06
3009.00,98.06
3008.00,98.07
3007.00,98.07
3006.00,98.08
3005.00,98.10
3004.00,98.11
3003.00,98.13
3002.00,98.14
3001.00,98.14
3000.00,98.14
2999.00,98.14
2998.00,98.14
2997.00,98.15
2996.00,98.16
2995.00,98.16
2994.00,98.16
2993.00,98.16
2992.00,98.16
2991.00,98.16
2990.00,98.16
2989.00,98.14
2988.00,98.13
2987.00,98.12
2986.00,98.11
2985.00,98.10
2984.00,98.08
2983.00,98.08
2982.00,98.08
2981.00,98.08
2980.00,98.08
2979.00,98.09
2978.00,98.09
2977.00,98.09
2976.00,98.09
2975.00,98.08
2974.00,98.07
2973.00,98.05
2972.00,98.04
2971.00,98.03
2970.00,98.01
2969.00,98.00
2968.00,97.98
2967.00,97.98
2966.00,97.97
2965.00,97.96
2964.00,97.94
2963.00,97.91
2962.00,97.90
2961.00,97.89
2960.00,97.89
2959.00,97.88
2958.00,97.86
2957.00,97.83
2956.00,97.80
2955.00,97.78
2954.00,97.75
2953.00,97.72
2952.00,97.69
2951.00,97.66
2950.00,97.64
2949.00,97.62
2948.00,97.60
2947.00,97.57
2946.00,97.54
2945.00,97.51
2944.00,97.47
2943.00,97.43
2942.00,97.40
2941.00,97.39
2940.00,97.39
2939.00,97.38
2938.00,97.35
2937.00,97.29
2936.00,97.23
2935.00,97.18
2934.00,97.16
2933.00,97.15
2932.00,97.13
2931.00,97.12
2930.00,97.10
2929.00,97.08
2928.00,97.06
2927.00,97.04
2926.00,97.00
2925.00,96.97
2924.00,96.94
2923.00,96.92
2922.00,96.91
2921.00,96.89
2920.00,96.88
2919.00,96.86
2918.00,96.84
2917.00,96.81
2916.00,96.79
2915.00,96.77
2914.00,96.74
2913.00,96.71
2912.00,96.68
2911.00,96.66
2910.00,96.64
2909.00,96.62
2908.00,96.59
2907.00,96.56
2906.00,96.53
2905.00,96.51
2904.00,96.49
2903.00,96.47
2902.00,96.45
2901.00,96.43
2900.00,96.41
2899.00,96.40
2898.00,96.39
2897.00,96.38
2896.00,96.36
2895.00,96.33
2894.00,96.31
2893.00,96.30
2892.00,96.30
2891.00,96.30
2890.00,96.31
2889.00,96.33
2888.00,96.35
2887.00,96.37
2886.00,96.38
2885.00,96.39
2884.00,96.39
2883.00,96.40
2882.00,96.40
2881.00,96.41
2880.00,96.42
2879.00,96.43
2878.00,96.44
2877.00,96.45
2876.00,96.47
2875.00,96.49
2874.00,96.51
2873.00,96.53
2872.00,96.54
2871.00,96.56
2870.00,96.57
2869.00,96.60
2868.00,96.63
2867.00,96.66
2866.00,96.69
2865.00,96.71
2864.00,96.74
2863.00,96.77
2862.00,96.80
2861.00,96.84
2860.00,96.88
2859.00,96.92
2858.00,96.95
2857.00,96.98
2856.00,97.01
2855.00,97.04
2854.00,97.08
2853.00,97.13
2852.00,97.17
2851.00,97.20
2850.00,97.22
2849.00,97.24
2848.00,97.27
2847.00,97.31
2846.00,97.34
2845.00,97.37
2844.00,97.39
2843.00,97.41
2842.00,97.44
2841.00,97.46
2840.00,97.47
2839.00,97.49
2838.00,97.50
2837.00,97.52
2836.00,97.55
2835.00,97.57
2834.00,97.60
2833.00,97.63
2832.00,97.65
2831.00,97.67
2830.00,97.69
2829.00,97.69
2828.00,97.68
2827.00,97.68
2826.00,97.68
2825.00,97.70
2824.00,97.73
2823.00,97.75
2822.00,97.77
2821.00,97.79
2820.00,97.80
2819.00,97.82
2818.00,97.83
2817.00,97.84
2816.00,97.84
2815.00,97.84
2814.00,97.84
2813.00,97.85
2812.00,97.87
2811.00,97.89
2810.00,97.91
2809.00,97.92
2808.00,97.93
2807.00,97.93
2806.00,97.93
2805.00,97.94
2804.00,97.95
2803.00,97.96
2802.00,97.97
2801.00,97.98
2800.00,97.99
2799.00,97.99
2798.00,98.00
2797.00,98.01
2796.00,98.02
2795.00,98.03
2794.00,98.03
2793.00,98.04
2792.00,98.05
2791.00,98.06
2790.00,98.07
2789.00,98.08
2788.00,98.08
2787.00,98.08
2786.00,98.09
2785.00,98.10
2784.00,98.11
2783.00,98.13
2782.00,98.15
2781.00,98.16
2780.00,98.17
2779.00,98.16
2778.00,98.15
2777.00,98.15
2776.00,98.16
2775.00,98.17
2774.00,98.18
2773.00,98.19
2772.00,98.20
2771.00,98.22
2770.00,98.23
2769.00,98.23
2768.00,98.23
2767.00,98.24
2766.00,98.25
2765.00,98.26
2764.00,98.28
2763.00,98.30
2762.00,98.30
2761.00,98.29
2760.00,98.29
2759.00,98.29
2758.00,98.30
2757.00,98.30
2756.00,98.31
2755.00,98.31
2754.00,98.31
2753.00,98.31
2752.00,98.30
2751.00,98.29
2750.00,98.28
2749.00,98.29
2748.00,98.31
2747.00,98.33
2746.00,98.34
2745.00,98.32
2744.00,98.31
2743.00,98.30
2742.00,98.29
2741.00,98.29
2740.00,98.29
2739.00,98.29
2738.00,98.29
2737.00,98.30
2736.00,98.30
2735.00,98.31
2734.00,98.31
2733.00,98.31
2732.00,98.32
2731.00,98.33
2730.00,98.34
2729.00,98.35
2728.00,98.35
2727.00,98.35
2726.00,98.34
2725.00,98.33
2724.00,98.33
2723.00,98.33
2722.00,98.33
2721.00,98.34
2720.00,98.34
2719.00,98.35
2718.00,98.36
2717.00,98.37
2716.00,98.37
2715.00,98.38
2714.00,98.38
2713.00,98.39
2712.00,98.39
2711.00,98.40
2710.00,98.41
2709.00,98.42
2708.00,98.43
2707.00,98.43
2706.00,98.43
2705.00,98.43
2704.00,98.43
2703.00,98.42
2702.00,98.42
2701.00,98.42
2700.00,98.43
2699.00,98.44
2698.00,98.45
2697.00,98.45
2696.00,98.45
2695.00,98.44
2694.00,98.44
2693.00,98.43
2692.00,98.42
2691.00,98.43
2690.00,98.44
2689.00,98.46
2688.00,98.47
2687.00,98.47
2686.00,98.47
2685.00,98.47
2684.00,98.47
2683.00,98.47
2682.00,98.47
2681.00,98.47
2680.00,98.49
2679.00,98.50
2678.00,98.51
2677.00,98.51
2676.00,98.52
2675.00,98.52
2674.00,98.52
2673.00,98.54
2672.00,98.56
2671.00,98.57
2670.00,98.58
2669.00,98.58
2668.00,98.58
2667.00,98.57
2666.00,98.56
2665.00,98.54
2664.00,98.54
2663.00,98.54
2662.00,98.54
2661.00,98.53
2660.00,98.52
2659.00,98.51
2658.00,98.50
2657.00,98.50
2656.00,98.51
2655.00,98.52
2654.00,98.53
2653.00,98.52
2652.00,98.51
2651.00,98.50
2650.00,98.51
2649.00,98.52
2648.00,98.52
2647.00,98.52
2646.00,98.50
2645.00,98.50
2644.00,98.50
2643.00,98.51
2642.00,98.52
2641.00,98.53
2640.00,98.53
2639.00,98.52
2638.00,98.51
2637.00,98.51
2636.00,98.51
2635.00,98.51
2634.00,98.50
2633.00,98.50
2632.00,98.49
2631.00,98.49
2630.00,98.49
2629.00,98.49
2628.00,98.50
2627.00,98.52
2626.00,98.54
2625.00,98.54
2624.00,98.54
2623.00,98.53
2622.00,98.52
2621.00,98.52
2620.00,98.51
2619.00,98.51
2618.00,98.52
2617.00,98.53
2616.00,98.54
2615.00,98.55
2614.00,98.54
2613.00,98.53
2612.00,98.52
2611.00,98.52
2610.00,98.52
2609.00,98.52
2608.00,98.52
2607.00,98.52
2606.00,98.52
2605.00,98.53
2604.00,98.52
2603.00,98.50
2602.00,98.47
2601.00,98.45
2600.00,98.45
2599.00,98.47
2598.00,98.48
2597.00,98.48
2596.00,98.47
2595.00,98.46
2594.00,98.46
2593.00,98.47
2592.00,98.48
2591.00,98.48
2590.00,98.48
2589.00,98.48
2588.00,98.47
2587.00,98.47
2586.00,98.45
2585.00,98.45
2584.00,98.45
2583.00,98.47
2582.00,98.50
2581.00,98.52
2580.00,98.52
2579.00,98.52
2578.00,98.51
2577.00,98.50
2576.00,98.49
2575.00,98.50
2574.00,98.51
2573.00,98.51
2572.00,98.50
2571.00,98.49
2570.00,98.48
2569.00,98.48
2568.00,98.48
2567.00,98.46
2566.00,98.44
2565.00,98.43
2564.00,98.43
2563.00,98.45
2562.00,98.47
2561.00,98.49
2560.00,98.49
2559.00,98.49
2558.00,98.47
2557.00,98.46
2556.00,98.46
2555.00,98.47
2554.00,98.48
2553.00,98.48
2552.00,98.47
2551.00,98.46
2550.00,98.45
2549.00,98.45
2548.00,98.46
2547.00,98.47
2546.00,98.46
2545.00,98.43
2544.00,98.41
2543.00,98.41
2542.00,98.44
2541.00,98.47
2540.00,98.49
2539.00,98.49
2538.00,98.48
2537.00,98.47
2536.00,98.48
2535.00,98.50
2534.00,98.51
2533.00,98.52
2532.00,98.52
2531.00,98.51
2530.00,98.50
2529.00,98.50
2528.00,98.49
2527.00,98.48
2526.00,98.47
2525.00,98.45
2524.00,98.45
2523.00,98.46
2522.00,98.48
2521.00,98.49
2520.00,98.50
2519.00,98.50
2518.00,98.51
2517.00,98.51
2516.00,98.51
2515.00,98.50
2514.00,98.50
2513.00,98.50
2512.00,98.49
2511.00,98.48
2510.00,98.46
2509.00,98.46
2508.00,98.48
2507.00,98.51
2506.00,98.55
2505.00,98.58
2504.00,98.60
2503.00,98.61
2502.00,98.59
2501.00,98.54
2500.00,98.50
2499.00,98.47
2498.00,98.47
2497.00,98.48
2496.00,98.50
2495.00,98.53
2494.00,98.55
2493.00,98.56
2492.00,98.56
2491.00,98.56
2490.00,98.55
2489.00,98.55
2488.00,98.54
2487.00,98.54
2486.00,98.53
2485.00,98.53
2484.00,98.53
2483.00,98.56
2482.00,98.59
2481.00,98.61
2480.00,98.61
2479.00,98.59
2478.00,98.57
2477.00,98.56
2476.00,98.56
2475.00,98.57
2474.00,98.58
2473.00,98.58
2472.00,98.56
2471.00,98.53
2470.00,98.51
2469.00,98.50
2468.00,98.52
2467.00,98.54
2466.00,98.55
2465.00,98.54
2464.00,98.54
2463.00,98.55
2462.00,98.57
2461.00,98.58
2460.00,98.59
2459.00,98.59
2458.00,98.60
2457.00,98.59
2456.00,98.59
2455.00,98.58
2454.00,98.58
2453.00,98.59
2452.00,98.59
2451.00,98.59
