Created as New Dataset,91 Du Pont
cm-1,%T
3340.00,94.34
3339.00,94.20
3338.00,94.06
3337.00,93.93
3336.00,93.81
3335.00,93.68
3334.00,93.53
3333.00,93.36
3332.00,93.17
3331.00,92.98
3330.00,92.79
3329.00,92.61
3328.00,92.41
3327.00,92.21
3326.00,91.99
3325.00,91.76
3324.00,91.51
3323.00,91.25
3322.00,90.97
3321.00,90.70
3320.00,90.41
3319.00,90.12
3318.00,89.80
3317.00,89.46
3316.00,89.12
3315.00,88.77
3314.00,88.42
3313.00,88.07
3312.00,87.71
3311.00,87.35
3310.00,87.00
3309.00,86.65
3308.00,86.31
3307.00,86.01
3306.00,85.73
3305.00,85.49
3304.00,85.26
3303.00,85.06
3302.00,84.88
3301.00,84.73
3300.00,84.62
3299.00,84.55
3298.00,84.51
3297.00,84.49
3296.00,84.50
3295.00,84.54
3294.00,84.61
3293.00,84.70
3292.00,84.80
3291.00,84.92
3290.00,85.04
3289.00,85.18
3288.00,85.34
3287.00,85.51
3286.00,85.69
3285.00,85.87
3284.00,86.07
3283.00,86.26
3282.00,86.43
3281.00,86.58
3280.00,86.73
3279.00,86.88
3278.00,87.06
3277.00,87.23
3276.00,87.39
3275.00,87.55
3274.00,87.72
3273.00,87.89
3272.00,88.07
3271.00,88.24
3270.00,88.39
3269.00,88.54
3268.00,88.69
3267.00,88.84
3266.00,89.01
3265.00,89.19
3264.00,89.37
3263.00,89.55
3262.00,89.72
3261.00,89.90
3260.00,90.08
3259.00,90.27
3258.00,90.44
3257.00,90.61
3256.00,90.77
3255.00,90.94
3254.00,91.11
3253.00,91.28
3252.00,91.44
3251.00,91.58
3250.00,91.72
3249.00,91.84
3248.00,91.97
3247.00,92.10
3246.00,92.25
3245.00,92.39
3244.00,92.53
3243.00,92.67
3242.00,92.80
3241.00,92.91
3240.00,93.02
3239.00,93.12
3238.00,93.23
3237.00,93.35
3236.00,93.47
3235.00,93.58
3234.00,93.68
3233.00,93.77
3232.00,93.84
3231.00,93.92
3230.00,93.99
3229.00,94.07
3228.00,94.14
3227.00,94.22
3226.00,94.30
3225.00,94.39
3224.00,94.46
3223.00,94.52
3222.00,94.56
3221.00,94.60
3220.00,94.63
