Created as New Dataset,3.1 Jute, burlap
cm-1,%T
3648.00,99.41
3647.00,99.39
3646.00,99.36
3645.00,99.34
3644.00,99.32
3643.00,99.32
3642.00,99.32
3641.00,99.33
3640.00,99.32
3639.00,99.31
3638.00,99.27
3637.00,99.23
3636.00,99.21
3635.00,99.22
3634.00,99.24
3633.00,99.25
3632.00,99.21
3631.00,99.15
3630.00,99.10
3629.00,99.08
3628.00,99.06
3627.00,99.04
3626.00,99.03
3625.00,99.03
3624.00,99.03
3623.00,99.02
3622.00,98.99
3621.00,98.94
3620.00,98.89
3619.00,98.86
3618.00,98.84
3617.00,98.82
3616.00,98.81
3615.00,98.80
3614.00,98.79
3613.00,98.77
3612.00,98.77
3611.00,98.77
3610.00,98.78
3609.00,98.79
3608.00,98.77
3607.00,98.75
3606.00,98.74
3605.00,98.73
3604.00,98.72
3603.00,98.69
3602.00,98.64
3601.00,98.59
3600.00,98.55
3599.00,98.55
3598.00,98.55
3597.00,98.54
3596.00,98.53
3595.00,98.51
3594.00,98.50
3593.00,98.48
3592.00,98.45
3591.00,98.40
3590.00,98.35
3589.00,98.32
3588.00,98.31
3587.00,98.31
3586.00,98.31
3585.00,98.30
3584.00,98.28
3583.00,98.25
3582.00,98.21
3581.00,98.18
3580.00,98.15
3579.00,98.13
3578.00,98.11
3577.00,98.09
3576.00,98.07
3575.00,98.04
3574.00,98.02
3573.00,97.99
3572.00,97.96
3571.00,97.92
3570.00,97.89
3569.00,97.86
3568.00,97.84
3567.00,97.81
3566.00,97.78
3565.00,97.76
3564.00,97.74
3563.00,97.73
3562.00,97.73
3561.00,97.71
3560.00,97.69
3559.00,97.65
3558.00,97.61
3557.00,97.58
3556.00,97.56
3555.00,97.53
3554.00,97.51
3553.00,97.49
3552.00,97.48
3551.00,97.47
3550.00,97.44
3549.00,97.39
3548.00,97.34
3547.00,97.30
3546.00,97.27
3545.00,97.25
3544.00,97.23
3543.00,97.21
3542.00,97.20
3541.00,97.20
3540.00,97.20
3539.00,97.17
3538.00,97.13
3537.00,97.08
3536.00,97.02
3535.00,96.97
3534.00,96.94
3533.00,96.91
3532.00,96.89
3531.00,96.88
3530.00,96.86
3529.00,96.84
3528.00,96.81
3527.00,96.78
3526.00,96.75
3525.00,96.73
3524.00,96.70
3523.00,96.66
3522.00,96.62
3521.00,96.60
3520.00,96.58
