Created as New Dataset,17. Cyanenka SA
cm-1,%T
2461.00,99.88
2460.00,99.88
2459.00,99.88
2458.00,99.88
2457.00,99.88
2456.00,99.86
2455.00,99.84
2454.00,99.84
2453.00,99.85
2452.00,99.86
2451.00,99.87
2450.00,99.88
2449.00,99.90
2448.00,99.91
2447.00,99.92
2446.00,99.92
2445.00,99.93
2444.00,99.92
2443.00,99.92
2442.00,99.91
2441.00,99.89
2440.00,99.88
2439.00,99.88
2438.00,99.89
2437.00,99.89
2436.00,99.88
2435.00,99.86
2434.00,99.84
2433.00,99.83
2432.00,99.83
2431.00,99.84
2430.00,99.85
2429.00,99.88
2428.00,99.89
2427.00,99.90
2426.00,99.91
2425.00,99.91
2424.00,99.91
2423.00,99.91
2422.00,99.91
2421.00,99.90
2420.00,99.90
2419.00,99.90
2418.00,99.88
2417.00,99.86
2416.00,99.86
2415.00,99.86
2414.00,99.88
2413.00,99.88
2412.00,99.88
2411.00,99.89
2410.00,99.89
2409.00,99.89
2408.00,99.89
2407.00,99.89
2406.00,99.88
2405.00,99.88
2404.00,99.89
2403.00,99.90
2402.00,99.90
2401.00,99.90
2400.00,99.89
2399.00,99.89
2398.00,99.90
2397.00,99.91
2396.00,99.92
2395.00,99.91
2394.00,99.90
2393.00,99.89
2392.00,99.88
2391.00,99.87
2390.00,99.85
2389.00,99.85
2388.00,99.85
2387.00,99.87
2386.00,99.90
2385.00,99.92
2384.00,99.93
2383.00,99.91
2382.00,99.89
2381.00,99.89
2380.00,99.90
2379.00,99.94
2378.00,99.97
2377.00,99.98
2376.00,99.96
2375.00,99.92
2374.00,99.87
2373.00,99.83
2372.00,99.81
2371.00,99.80
2370.00,99.81
2369.00,99.83
2368.00,99.86
2367.00,99.89
2366.00,99.93
2365.00,99.97
2364.00,100.00
2363.00,100.00
2362.00,99.96
2361.00,99.90
2360.00,99.83
2359.00,99.79
2358.00,99.79
2357.00,99.82
2356.00,99.85
2355.00,99.87
2354.00,99.88
2353.00,99.87
2352.00,99.85
2351.00,99.85
2350.00,99.87
2349.00,99.89
2348.00,99.90
2347.00,99.89
2346.00,99.88
2345.00,99.88
2344.00,99.89
2343.00,99.91
2342.00,99.91
2341.00,99.92
2340.00,99.92
2339.00,99.92
2338.00,99.90
2337.00,99.87
2336.00,99.82
2335.00,99.79
2334.00,99.79
2333.00,99.82
2332.00,99.87
2331.00,99.91
2330.00,99.93
2329.00,99.94
2328.00,99.95
2327.00,99.94
2326.00,99.92
2325.00,99.90
2324.00,99.88
2323.00,99.88
2322.00,99.90
2321.00,99.91
2320.00,99.91
2319.00,99.90
2318.00,99.88
2317.00,99.87
2316.00,99.87
2315.00,99.87
2314.00,99.87
2313.00,99.87
2312.00,99.85
2311.00,99.83
2310.00,99.81
2309.00,99.81
2308.00,99.81
2307.00,99.83
2306.00,99.84
2305.00,99.85
2304.00,99.86
2303.00,99.87
2302.00,99.88
2301.00,99.90
2300.00,99.90
2299.00,99.90
2298.00,99.89
2297.00,99.86
2296.00,99.83
2295.00,99.82
2294.00,99.82
2293.00,99.84
2292.00,99.86
2291.00,99.89
2290.00,99.92
2289.00,99.92
2288.00,99.90
2287.00,99.88
2286.00,99.87
2285.00,99.87
2284.00,99.87
2283.00,99.88
2282.00,99.88
2281.00,99.88
2280.00,99.88
2279.00,99.88
2278.00,99.89
2277.00,99.88
2276.00,99.86
2275.00,99.84
2274.00,99.82
2273.00,99.84
2272.00,99.87
2271.00,99.91
2270.00,99.93
2269.00,99.93
2268.00,99.91
2267.00,99.89
2266.00,99.88
2265.00,99.88
2264.00,99.89
2263.00,99.89
2262.00,99.89
2261.00,99.89
2260.00,99.87
2259.00,99.83
2258.00,99.77
2257.00,99.73
2256.00,99.70
2255.00,99.70
2254.00,99.71
2253.00,99.72
2252.00,99.69
2251.00,99.65
2250.00,99.59
2249.00,99.53
2248.00,99.46
2247.00,99.36
2246.00,99.23
2245.00,99.12
2244.00,99.04
2243.00,99.01
2242.00,99.02
2241.00,99.06
2240.00,99.13
2239.00,99.20
2238.00,99.25
2237.00,99.30
2236.00,99.36
2235.00,99.43
2234.00,99.51
2233.00,99.58
2232.00,99.63
2231.00,99.67
2230.00,99.71
2229.00,99.75
2228.00,99.77
2227.00,99.75
2226.00,99.71
2225.00,99.68
2224.00,99.69
2223.00,99.73
2222.00,99.78
2221.00,99.81
2220.00,99.82
2219.00,99.81
2218.00,99.80
2217.00,99.80
2216.00,99.82
2215.00,99.86
2214.00,99.89
2213.00,99.89
2212.00,99.87
2211.00,99.84
2210.00,99.82
2209.00,99.80
2208.00,99.79
2207.00,99.80
2206.00,99.83
2205.00,99.87
2204.00,99.87
2203.00,99.83
2202.00,99.76
2201.00,99.73
2200.00,99.76
2199.00,99.84
2198.00,99.92
2197.00,99.96
2196.00,99.97
2195.00,99.97
2194.00,99.97
2193.00,99.93
2192.00,99.86
2191.00,99.79
2190.00,99.75
2189.00,99.74
2188.00,99.72
2187.00,99.70
2186.00,99.69
2185.00,99.69
2184.00,99.71
2183.00,99.73
2182.00,99.76
2181.00,99.78
2180.00,99.80
2179.00,99.80
2178.00,99.80
2177.00,99.79
2176.00,99.79
2175.00,99.81
2174.00,99.85
2173.00,99.90
2172.00,99.93
2171.00,99.92
2170.00,99.89
2169.00,99.85
2168.00,99.83
2167.00,99.82
2166.00,99.82
2165.00,99.83
2164.00,99.84
2163.00,99.85
2162.00,99.90
2161.00,99.95
2160.00,100.00
2159.00,100.00
2158.00,99.98
2157.00,99.96
2156.00,99.95
2155.00,99.91
2154.00,99.86
2153.00,99.83
2152.00,99.82
2151.00,99.85
2150.00,99.90
2149.00,99.93
2148.00,99.94
2147.00,99.97
2146.00,100.00
2145.00,100.04
2144.00,100.05
2143.00,100.03
2142.00,99.97
2141.00,99.90
2140.00,99.85
2139.00,99.82
2138.00,99.78
2137.00,99.76
2136.00,99.76
2135.00,99.79
2134.00,99.85
2133.00,99.90
2132.00,99.92
2131.00,99.92
2130.00,99.91
2129.00,99.90
2128.00,99.89
2127.00,99.89
2126.00,99.89
2125.00,99.90
2124.00,99.90
2123.00,99.88
2122.00,99.88
2121.00,99.88
2120.00,99.89
2119.00,99.91
2118.00,99.90
2117.00,99.89
2116.00,99.85
2115.00,99.81
2114.00,99.78
2113.00,99.77
2112.00,99.80
2111.00,99.84
2110.00,99.87
2109.00,99.89
2108.00,99.88
2107.00,99.88
2106.00,99.88
2105.00,99.88
2104.00,99.87
2103.00,99.84
2102.00,99.83
2101.00,99.84
2100.00,99.85
2099.00,99.86
2098.00,99.86
2097.00,99.86
2096.00,99.87
2095.00,99.89
2094.00,99.89
2093.00,99.85
2092.00,99.80
2091.00,99.75
2090.00,99.73
2089.00,99.75
2088.00,99.77
2087.00,99.80
2086.00,99.83
2085.00,99.85
2084.00,99.87
2083.00,99.86
2082.00,99.83
2081.00,99.81
2080.00,99.80
2079.00,99.82
2078.00,99.82
2077.00,99.82
2076.00,99.81
2075.00,99.82
2074.00,99.82
2073.00,99.80
2072.00,99.76
2071.00,99.73
2070.00,99.73
2069.00,99.75
2068.00,99.77
2067.00,99.79
2066.00,99.81
2065.00,99.86
2064.00,99.90
2063.00,99.92
2062.00,99.91
2061.00,99.89
2060.00,99.88
2059.00,99.89
2058.00,99.92
2057.00,99.94
2056.00,99.93
2055.00,99.91
2054.00,99.87
2053.00,99.85
2052.00,99.84
2051.00,99.83
2050.00,99.83
2049.00,99.85
2048.00,99.86
2047.00,99.86
2046.00,99.83
2045.00,99.81
2044.00,99.80
2043.00,99.80
2042.00,99.79
2041.00,99.77
2040.00,99.76
2039.00,99.75
2038.00,99.72
2037.00,99.69
2036.00,99.67
2035.00,99.68
2034.00,99.74
2033.00,99.80
2032.00,99.83
2031.00,99.82
2030.00,99.81
2029.00,99.84
2028.00,99.89
2027.00,99.93
2026.00,99.90
2025.00,99.82
2024.00,99.75
2023.00,99.71
2022.00,99.70
2021.00,99.69
2020.00,99.67
2019.00,99.66
2018.00,99.65
2017.00,99.64
2016.00,99.66
2015.00,99.69
2014.00,99.73
2013.00,99.77
2012.00,99.80
2011.00,99.81
2010.00,99.80
2009.00,99.76
2008.00,99.71
2007.00,99.69
2006.00,99.70
2005.00,99.75
2004.00,99.81
2003.00,99.88
2002.00,99.93
2001.00,99.95
2000.00,99.94
1999.00,99.91
1998.00,99.88
1997.00,99.83
1996.00,99.77
1995.00,99.72
1994.00,99.67
1993.00,99.64
1992.00,99.64
1991.00,99.68
1990.00,99.77
1989.00,99.84
1988.00,99.87
1987.00,99.84
1986.00,99.80
1985.00,99.77
1984.00,99.77
1983.00,99.78
1982.00,99.77
1981.00,99.74
1980.00,99.72
1979.00,99.74
1978.00,99.82
1977.00,99.90
1976.00,99.94
1975.00,99.91
1974.00,99.87
1973.00,99.85
1972.00,99.86
1971.00,99.87
1970.00,99.87
1969.00,99.86
1968.00,99.85
1967.00,99.86
1966.00,99.90
1965.00,99.95
1964.00,99.98
1963.00,99.96
1962.00,99.92
1961.00,99.88
1960.00,99.84
1959.00,99.82
1958.00,99.81
1957.00,99.82
1956.00,99.84
1955.00,99.85
1954.00,99.86
1953.00,99.86
1952.00,99.85
1951.00,99.84
1950.00,99.82
1949.00,99.81
1948.00,99.79
1947.00,99.76
1946.00,99.73
1945.00,99.72
1944.00,99.73
1943.00,99.75
1942.00,99.76
1941.00,99.78
1940.00,99.80
1939.00,99.82
1938.00,99.82
1937.00,99.80
1936.00,99.78
1935.00,99.79
1934.00,99.83
1933.00,99.86
1932.00,99.88
1931.00,99.87
1930.00,99.84
1929.00,99.79
1928.00,99.75
1927.00,99.72
1926.00,99.70
1925.00,99.68
1924.00,99.68
1923.00,99.69
1922.00,99.72
1921.00,99.76
1920.00,99.79
1919.00,99.81
1918.00,99.81
1917.00,99.80
1916.00,99.78
1915.00,99.75
1914.00,99.72
1913.00,99.69
1912.00,99.69
1911.00,99.71
1910.00,99.73
1909.00,99.76
1908.00,99.78
1907.00,99.79
1906.00,99.81
1905.00,99.84
1904.00,99.86
1903.00,99.86
1902.00,99.82
1901.00,99.79
1900.00,99.76
1899.00,99.75
1898.00,99.76
1897.00,99.79
1896.00,99.83
1895.00,99.86
1894.00,99.86
1893.00,99.85
1892.00,99.82
1891.00,99.78
1890.00,99.75
1889.00,99.75
1888.00,99.76
1887.00,99.78
1886.00,99.80
1885.00,99.81
1884.00,99.81
1883.00,99.80
1882.00,99.80
1881.00,99.81
1880.00,99.82
1879.00,99.80
1878.00,99.75
1877.00,99.70
1876.00,99.69
1875.00,99.72
1874.00,99.79
1873.00,99.83
1872.00,99.84
1871.00,99.82
1870.00,99.79
1869.00,99.76
1868.00,99.77
1867.00,99.77
1866.00,99.77
1865.00,99.75
1864.00,99.74
1863.00,99.74
1862.00,99.74
1861.00,99.75
1860.00,99.76
1859.00,99.76
1858.00,99.77
1857.00,99.78
1856.00,99.80
1855.00,99.80
1854.00,99.79
1853.00,99.78
1852.00,99.76
1851.00,99.76
1850.00,99.77
1849.00,99.79
1848.00,99.80
1847.00,99.80
1846.00,99.80
1845.00,99.80
1844.00,99.79
1843.00,99.78
1842.00,99.77
1841.00,99.77
1840.00,99.78
1839.00,99.77
1838.00,99.76
1837.00,99.76
1836.00,99.77
1835.00,99.78
1834.00,99.79
1833.00,99.79
1832.00,99.78
1831.00,99.79
1830.00,99.81
1829.00,99.83
1828.00,99.82
1827.00,99.80
1826.00,99.77
1825.00,99.75
1824.00,99.74
1823.00,99.73
1822.00,99.72
1821.00,99.72
1820.00,99.72
1819.00,99.74
1818.00,99.77
1817.00,99.79
1816.00,99.80
1815.00,99.79
1814.00,99.78
1813.00,99.77
1812.00,99.76
1811.00,99.75
1810.00,99.75
1809.00,99.74
1808.00,99.74
1807.00,99.74
1806.00,99.74
1805.00,99.75
1804.00,99.77
1803.00,99.77
1802.00,99.77
1801.00,99.76
1800.00,99.74
1799.00,99.74
1798.00,99.75
1797.00,99.76
1796.00,99.77
1795.00,99.79
1794.00,99.80
1793.00,99.80
1792.00,99.79
1791.00,99.77
1790.00,99.77
1789.00,99.76
1788.00,99.76
1787.00,99.76
1786.00,99.75
1785.00,99.74
1784.00,99.74
1783.00,99.73
1782.00,99.73
1781.00,99.73
1780.00,99.72
1779.00,99.71
1778.00,99.71
1777.00,99.71
1776.00,99.71
1775.00,99.72
1774.00,99.73
1773.00,99.74
1772.00,99.74
1771.00,99.74
1770.00,99.75
1769.00,99.77
1768.00,99.79
1767.00,99.81
1766.00,99.81
1765.00,99.79
1764.00,99.76
1763.00,99.74
1762.00,99.73
1761.00,99.74
1760.00,99.76
1759.00,99.76
1758.00,99.75
1757.00,99.74
1756.00,99.74
1755.00,99.74
1754.00,99.74
1753.00,99.74
1752.00,99.73
1751.00,99.72
1750.00,99.71
1749.00,99.70
1748.00,99.67
1747.00,99.62
1746.00,99.57
1745.00,99.54
1744.00,99.51
1743.00,99.49
1742.00,99.44
1741.00,99.36
1740.00,99.28
1739.00,99.22
1738.00,99.17
1737.00,99.14
1736.00,99.09
1735.00,99.02
1734.00,98.94
1733.00,98.88
1732.00,98.85
1731.00,98.82
1730.00,98.79
1729.00,98.75
1728.00,98.71
1727.00,98.67
1726.00,98.64
1725.00,98.63
1724.00,98.64
1723.00,98.65
1722.00,98.66
1721.00,98.66
1720.00,98.67
1719.00,98.72
1718.00,98.80
1717.00,98.88
1716.00,98.94
1715.00,98.97
1714.00,99.00
1713.00,99.04
1712.00,99.08
1711.00,99.12
1710.00,99.16
1709.00,99.19
1708.00,99.21
1707.00,99.23
1706.00,99.26
1705.00,99.29
1704.00,99.32
1703.00,99.36
1702.00,99.39
1701.00,99.42
1700.00,99.45
1699.00,99.46
1698.00,99.47
1697.00,99.48
1696.00,99.50
1695.00,99.53
1694.00,99.54
1693.00,99.53
1692.00,99.52
1691.00,99.52
1690.00,99.52
1689.00,99.52
1688.00,99.51
1687.00,99.51
1686.00,99.51
1685.00,99.51
1684.00,99.53
1683.00,99.55
1682.00,99.56
1681.00,99.56
1680.00,99.57
1679.00,99.57
1678.00,99.57
1677.00,99.56
1676.00,99.55
1675.00,99.54
1674.00,99.55
1673.00,99.55
1672.00,99.56
1671.00,99.58
1670.00,99.60
1669.00,99.60
1668.00,99.59
1667.00,99.57
1666.00,99.57
1665.00,99.58
1664.00,99.59
1663.00,99.59
1662.00,99.59
1661.00,99.58
1660.00,99.57
1659.00,99.56
1658.00,99.56
1657.00,99.55
1656.00,99.55
1655.00,99.55
1654.00,99.56
1653.00,99.58
1652.00,99.58
1651.00,99.58
1650.00,99.57
1649.00,99.57
1648.00,99.57
1647.00,99.57
1646.00,99.55
1645.00,99.52
1644.00,99.50
1643.00,99.49
1642.00,99.51
1641.00,99.53
1640.00,99.55
1639.00,99.55
1638.00,99.52
1637.00,99.49
1636.00,99.46
1635.00,99.43
1634.00,99.42
1633.00,99.40
1632.00,99.40
1631.00,99.41
1630.00,99.42
1629.00,99.45
1628.00,99.48
1627.00,99.50
1626.00,99.52
1625.00,99.52
1624.00,99.51
1623.00,99.51
1622.00,99.51
1621.00,99.52
1620.00,99.51
1619.00,99.51
1618.00,99.51
1617.00,99.51
1616.00,99.52
1615.00,99.52
1614.00,99.53
1613.00,99.53
1612.00,99.53
1611.00,99.52
1610.00,99.51
1609.00,99.52
1608.00,99.53
1607.00,99.54
1606.00,99.54
1605.00,99.53
1604.00,99.53
1603.00,99.55
1602.00,99.57
1601.00,99.58
1600.00,99.59
1599.00,99.59
1598.00,99.58
1597.00,99.58
1596.00,99.58
1595.00,99.59
1594.00,99.59
1593.00,99.59
1592.00,99.59
1591.00,99.58
1590.00,99.57
1589.00,99.57
1588.00,99.57
1587.00,99.57
1586.00,99.56
1585.00,99.55
1584.00,99.55
1583.00,99.54
1582.00,99.53
1581.00,99.52
1580.00,99.52
1579.00,99.52
1578.00,99.53
1577.00,99.53
1576.00,99.54
1575.00,99.55
1574.00,99.56
1573.00,99.56
1572.00,99.57
1571.00,99.58
1570.00,99.59
1569.00,99.59
1568.00,99.59
1567.00,99.59
1566.00,99.59
1565.00,99.59
1564.00,99.58
1563.00,99.57
1562.00,99.56
1561.00,99.55
1560.00,99.55
1559.00,99.58
1558.00,99.60
1557.00,99.60
1556.00,99.60
1555.00,99.60
1554.00,99.60
1553.00,99.59
1552.00,99.59
1551.00,99.60
1550.00,99.61
1549.00,99.62
1548.00,99.61
1547.00,99.58
1546.00,99.56
1545.00,99.53
1544.00,99.52
1543.00,99.51
1542.00,99.51
1541.00,99.51
1540.00,99.50
1539.00,99.50
1538.00,99.50
1537.00,99.51
1536.00,99.52
1535.00,99.53
1534.00,99.55
1533.00,99.56
1532.00,99.58
1531.00,99.59
1530.00,99.59
1529.00,99.60
1528.00,99.61
1527.00,99.62
1526.00,99.64
1525.00,99.67
1524.00,99.69
1523.00,99.68
1522.00,99.66
1521.00,99.64
1520.00,99.63
1519.00,99.62
1518.00,99.62
1517.00,99.62
1516.00,99.63
1515.00,99.64
1514.00,99.65
1513.00,99.66
1512.00,99.66
1511.00,99.66
1510.00,99.65
1509.00,99.65
1508.00,99.64
1507.00,99.64
1506.00,99.64
1505.00,99.63
1504.00,99.63
1503.00,99.63
1502.00,99.63
1501.00,99.62
1500.00,99.61
1499.00,99.61
1498.00,99.63
1497.00,99.65
1496.00,99.66
1495.00,99.66
1494.00,99.65
1493.00,99.64
1492.00,99.63
1491.00,99.61
1490.00,99.60
1489.00,99.60
1488.00,99.61
1487.00,99.62
1486.00,99.62
1485.00,99.61
1484.00,99.59
1483.00,99.56
1482.00,99.53
1481.00,99.51
1480.00,99.49
1479.00,99.48
1478.00,99.46
1477.00,99.44
1476.00,99.42
1475.00,99.42
1474.00,99.42
1473.00,99.43
1472.00,99.42
1471.00,99.41
1470.00,99.38
1469.00,99.36
1468.00,99.34
1467.00,99.33
1466.00,99.32
1465.00,99.31
1464.00,99.29
1463.00,99.24
1462.00,99.18
1461.00,99.10
1460.00,99.01
1459.00,98.94
1458.00,98.85
1457.00,98.75
1456.00,98.64
1455.00,98.57
1454.00,98.52
1453.00,98.49
1452.00,98.47
1451.00,98.46
1450.00,98.46
1449.00,98.47
1448.00,98.50
1447.00,98.55
1446.00,98.59
1445.00,98.63
1444.00,98.67
1443.00,98.70
1442.00,98.74
1441.00,98.77
1440.00,98.80
1439.00,98.82
1438.00,98.84
1437.00,98.88
1436.00,98.93
1435.00,98.97
1434.00,99.00
1433.00,99.03
1432.00,99.05
1431.00,99.08
1430.00,99.11
1429.00,99.14
1428.00,99.17
1427.00,99.20
1426.00,99.23
1425.00,99.25
1424.00,99.26
1423.00,99.28
1422.00,99.29
1421.00,99.31
1420.00,99.34
1419.00,99.38
1418.00,99.40
1417.00,99.40
1416.00,99.40
1415.00,99.40
1414.00,99.41
1413.00,99.42
1412.00,99.44
1411.00,99.45
1410.00,99.46
1409.00,99.47
1408.00,99.48
1407.00,99.49
1406.00,99.50
1405.00,99.50
1404.00,99.50
1403.00,99.49
1402.00,99.48
1401.00,99.47
1400.00,99.46
1399.00,99.45
1398.00,99.44
1397.00,99.42
1396.00,99.39
1395.00,99.37
1394.00,99.35
1393.00,99.34
1392.00,99.33
1391.00,99.33
1390.00,99.33
1389.00,99.33
1388.00,99.34
1387.00,99.35
1386.00,99.36
1385.00,99.37
1384.00,99.37
1383.00,99.36
1382.00,99.34
1381.00,99.33
1380.00,99.32
1379.00,99.30
1378.00,99.28
1377.00,99.27
1376.00,99.26
1375.00,99.25
1374.00,99.24
1373.00,99.24
1372.00,99.24
1371.00,99.23
1370.00,99.22
1369.00,99.21
1368.00,99.19
1367.00,99.18
1366.00,99.16
1365.00,99.16
1364.00,99.16
1363.00,99.17
1362.00,99.17
1361.00,99.16
1360.00,99.15
1359.00,99.14
1358.00,99.14
1357.00,99.14
1356.00,99.14
1355.00,99.15
1354.00,99.16
1353.00,99.16
1352.00,99.16
1351.00,99.16
1350.00,99.16
1349.00,99.16
1348.00,99.15
1347.00,99.15
1346.00,99.16
1345.00,99.19
1344.00,99.21
1343.00,99.23
1342.00,99.23
1341.00,99.22
1340.00,99.22
1339.00,99.23
1338.00,99.25
1337.00,99.27
1336.00,99.28
1335.00,99.28
1334.00,99.27
1333.00,99.26
1332.00,99.26
1331.00,99.26
1330.00,99.28
1329.00,99.30
1328.00,99.31
1327.00,99.31
1326.00,99.30
1325.00,99.29
1324.00,99.28
1323.00,99.28
1322.00,99.28
1321.00,99.28
1320.00,99.28
1319.00,99.28
1318.00,99.28
1317.00,99.27
1316.00,99.25
1315.00,99.24
1314.00,99.25
1313.00,99.26
1312.00,99.27
1311.00,99.26
1310.00,99.24
1309.00,99.23
1308.00,99.23
1307.00,99.25
1306.00,99.27
1305.00,99.27
1304.00,99.27
1303.00,99.26
1302.00,99.25
1301.00,99.24
1300.00,99.23
1299.00,99.24
1298.00,99.24
1297.00,99.25
1296.00,99.26
1295.00,99.27
1294.00,99.28
1293.00,99.27
1292.00,99.26
1291.00,99.25
1290.00,99.25
1289.00,99.24
1288.00,99.22
1287.00,99.21
1286.00,99.21
1285.00,99.21
1284.00,99.22
1283.00,99.22
1282.00,99.22
1281.00,99.22
1280.00,99.22
1279.00,99.23
1278.00,99.23
1277.00,99.23
1276.00,99.22
1275.00,99.22
1274.00,99.21
1273.00,99.21
1272.00,99.21
1271.00,99.21
1270.00,99.20
1269.00,99.21
1268.00,99.21
1267.00,99.20
1266.00,99.20
1265.00,99.19
1264.00,99.18
1263.00,99.16
1262.00,99.14
1261.00,99.12
1260.00,99.11
1259.00,99.11
1258.00,99.11
1257.00,99.10
1256.00,99.08
1255.00,99.07
1254.00,99.06
1253.00,99.05
1252.00,99.05
1251.00,99.04
1250.00,99.04
1249.00,99.03
1248.00,99.00
1247.00,98.97
1246.00,98.94
1245.00,98.91
1244.00,98.89
1243.00,98.88
1242.00,98.88
1241.00,98.90
1240.00,98.92
1239.00,98.93
1238.00,98.92
1237.00,98.91
1236.00,98.89
1235.00,98.87
1234.00,98.85
1233.00,98.84
1232.00,98.81
1231.00,98.77
1230.00,98.73
1229.00,98.70
1228.00,98.68
1227.00,98.67
1226.00,98.65
1225.00,98.63
1224.00,98.61
1223.00,98.59
1222.00,98.59
1221.00,98.60
1220.00,98.61
1219.00,98.60
1218.00,98.58
1217.00,98.57
1216.00,98.56
1215.00,98.54
1214.00,98.52
1213.00,98.50
1212.00,98.50
1211.00,98.51
1210.00,98.53
1209.00,98.55
1208.00,98.57
1207.00,98.58
1206.00,98.59
1205.00,98.60
1204.00,98.61
1203.00,98.61
1202.00,98.63
1201.00,98.64
1200.00,98.66
1199.00,98.68
1198.00,98.72
1197.00,98.75
1196.00,98.77
1195.00,98.78
1194.00,98.79
1193.00,98.80
1192.00,98.82
1191.00,98.84
1190.00,98.85
1189.00,98.86
1188.00,98.87
1187.00,98.89
1186.00,98.92
1185.00,98.95
1184.00,98.97
1183.00,98.98
1182.00,98.98
1181.00,98.97
1180.00,98.98
1179.00,98.99
1178.00,98.99
1177.00,98.98
1176.00,98.97
1175.00,98.98
1174.00,99.00
1173.00,99.02
1172.00,99.03
1171.00,99.04
1170.00,99.05
1169.00,99.07
1168.00,99.07
1167.00,99.05
1166.00,99.04
1165.00,99.04
1164.00,99.04
1163.00,99.03
1162.00,99.03
1161.00,99.03
1160.00,99.05
1159.00,99.05
1158.00,99.06
1157.00,99.07
1156.00,99.10
1155.00,99.13
1154.00,99.14
1153.00,99.14
1152.00,99.13
1151.00,99.13
1150.00,99.15
1149.00,99.16
1148.00,99.16
1147.00,99.16
1146.00,99.16
1145.00,99.14
1144.00,99.10
1143.00,99.07
1142.00,99.05
1141.00,99.05
1140.00,99.03
1139.00,99.00
1138.00,98.95
1137.00,98.90
1136.00,98.88
1135.00,98.88
1134.00,98.88
1133.00,98.87
1132.00,98.84
1131.00,98.81
1130.00,98.77
1129.00,98.73
1128.00,98.71
1127.00,98.70
1126.00,98.68
1125.00,98.68
1124.00,98.68
1123.00,98.70
1122.00,98.72
1121.00,98.76
1120.00,98.81
1119.00,98.85
1118.00,98.89
1117.00,98.92
1116.00,98.92
1115.00,98.92
1114.00,98.92
1113.00,98.93
1112.00,98.95
1111.00,98.97
1110.00,98.98
1109.00,99.00
1108.00,99.02
1107.00,99.04
1106.00,99.04
1105.00,99.01
1104.00,98.99
1103.00,98.99
1102.00,99.01
1101.00,99.03
1100.00,99.05
1099.00,99.05
1098.00,99.05
1097.00,99.06
1096.00,99.09
1095.00,99.12
1094.00,99.13
1093.00,99.12
1092.00,99.07
1091.00,99.03
1090.00,99.00
1089.00,99.00
1088.00,99.00
1087.00,99.02
1086.00,99.04
1085.00,99.05
1084.00,99.05
1083.00,99.06
1082.00,99.06
1081.00,99.06
1080.00,99.05
1079.00,99.02
1078.00,98.99
1077.00,98.96
1076.00,98.94
1075.00,98.92
1074.00,98.89
1073.00,98.87
1072.00,98.87
1071.00,98.89
1070.00,98.91
1069.00,98.92
1068.00,98.93
1067.00,98.92
1066.00,98.92
1065.00,98.92
1064.00,98.94
1063.00,98.99
1062.00,99.04
1061.00,99.07
1060.00,99.07
1059.00,99.06
1058.00,99.05
1057.00,99.04
1056.00,99.04
1055.00,99.04
1054.00,99.04
1053.00,99.03
1052.00,99.04
1051.00,99.04
1050.00,99.06
1049.00,99.07
1048.00,99.08
1047.00,99.08
1046.00,99.07
1045.00,99.05
1044.00,99.04
1043.00,99.04
1042.00,99.05
1041.00,99.05
1040.00,99.04
1039.00,99.03
1038.00,99.03
1037.00,99.05
1036.00,99.08
1035.00,99.12
1034.00,99.16
1033.00,99.20
1032.00,99.22
1031.00,99.22
1030.00,99.20
1029.00,99.18
1028.00,99.17
1027.00,99.18
1026.00,99.18
1025.00,99.17
1024.00,99.14
1023.00,99.13
1022.00,99.13
1021.00,99.15
1020.00,99.18
1019.00,99.21
1018.00,99.23
1017.00,99.22
1016.00,99.21
1015.00,99.20
1014.00,99.19
1013.00,99.19
1012.00,99.19
1011.00,99.20
1010.00,99.21
1009.00,99.23
1008.00,99.23
1007.00,99.22
1006.00,99.20
1005.00,99.18
1004.00,99.17
1003.00,99.15
1002.00,99.15
1001.00,99.16
1000.00,99.17
999.00,99.17
998.00,99.16
997.00,99.15
996.00,99.15
995.00,99.14
994.00,99.14
993.00,99.13
992.00,99.13
991.00,99.13
990.00,99.14
989.00,99.15
988.00,99.13
987.00,99.12
986.00,99.12
985.00,99.11
984.00,99.11
983.00,99.10
982.00,99.10
981.00,99.10
980.00,99.10
979.00,99.10
978.00,99.10
977.00,99.11
976.00,99.12
975.00,99.12
974.00,99.13
973.00,99.14
972.00,99.15
971.00,99.16
970.00,99.19
969.00,99.21
968.00,99.23
967.00,99.22
966.00,99.21
965.00,99.21
964.00,99.22
963.00,99.23
962.00,99.24
961.00,99.25
960.00,99.25
959.00,99.24
958.00,99.20
957.00,99.17
956.00,99.15
955.00,99.14
954.00,99.15
953.00,99.16
952.00,99.18
951.00,99.20
950.00,99.22
949.00,99.23
948.00,99.24
947.00,99.25
946.00,99.25
945.00,99.24
944.00,99.22
943.00,99.19
942.00,99.18
941.00,99.18
940.00,99.19
939.00,99.21
938.00,99.24
937.00,99.26
936.00,99.27
935.00,99.27
934.00,99.25
933.00,99.22
932.00,99.19
931.00,99.16
930.00,99.14
929.00,99.14
928.00,99.14
927.00,99.16
926.00,99.18
925.00,99.21
924.00,99.23
923.00,99.25
922.00,99.27
921.00,99.29
920.00,99.28
919.00,99.26
918.00,99.24
917.00,99.23
916.00,99.24
915.00,99.26
914.00,99.28
913.00,99.30
912.00,99.30
911.00,99.29
910.00,99.29
909.00,99.29
908.00,99.29
907.00,99.28
906.00,99.26
905.00,99.25
904.00,99.25
903.00,99.24
902.00,99.23
901.00,99.23
900.00,99.23
899.00,99.22
