Created as New Dataset,135 Bayer
cm-1,%T
2464.00,99.85
2463.00,99.83
2462.00,99.83
2461.00,99.83
2460.00,99.85
2459.00,99.86
2458.00,99.87
2457.00,99.86
2456.00,99.86
2455.00,99.86
2454.00,99.87
2453.00,99.88
2452.00,99.89
2451.00,99.90
2450.00,99.91
2449.00,99.91
2448.00,99.90
2447.00,99.90
2446.00,99.90
2445.00,99.89
2444.00,99.88
2443.00,99.88
2442.00,99.89
2441.00,99.91
2440.00,99.92
2439.00,99.92
2438.00,99.92
2437.00,99.92
2436.00,99.91
2435.00,99.89
2434.00,99.86
2433.00,99.85
2432.00,99.85
2431.00,99.87
2430.00,99.89
2429.00,99.90
2428.00,99.90
2427.00,99.89
2426.00,99.88
2425.00,99.86
2424.00,99.84
2423.00,99.83
2422.00,99.84
2421.00,99.85
2420.00,99.86
2419.00,99.86
2418.00,99.85
2417.00,99.85
2416.00,99.86
2415.00,99.87
2414.00,99.88
2413.00,99.88
2412.00,99.87
2411.00,99.87
2410.00,99.87
2409.00,99.88
2408.00,99.89
2407.00,99.90
2406.00,99.90
2405.00,99.89
2404.00,99.88
2403.00,99.87
2402.00,99.87
2401.00,99.86
2400.00,99.87
2399.00,99.88
2398.00,99.89
2397.00,99.89
2396.00,99.89
2395.00,99.88
2394.00,99.87
2393.00,99.88
2392.00,99.89
2391.00,99.90
2390.00,99.90
2389.00,99.91
2388.00,99.92
2387.00,99.93
2386.00,99.96
2385.00,99.98
2384.00,100.00
2383.00,100.01
2382.00,100.03
2381.00,100.06
2380.00,100.09
2379.00,100.12
2378.00,100.12
2377.00,100.10
2376.00,100.08
2375.00,100.06
2374.00,100.06
2373.00,100.07
2372.00,100.09
2371.00,100.13
2370.00,100.19
2369.00,100.24
2368.00,100.25
2367.00,100.21
2366.00,100.13
2365.00,100.09
2364.00,100.11
2363.00,100.15
2362.00,100.16
2361.00,100.13
2360.00,100.10
2359.00,100.11
2358.00,100.14
2357.00,100.16
2356.00,100.15
2355.00,100.13
2354.00,100.12
2353.00,100.12
2352.00,100.15
2351.00,100.20
2350.00,100.25
2349.00,100.28
2348.00,100.29
2347.00,100.30
2346.00,100.28
2345.00,100.23
2344.00,100.16
2343.00,100.10
2342.00,100.08
2341.00,100.09
2340.00,100.12
2339.00,100.15
2338.00,100.17
2337.00,100.16
2336.00,100.12
2335.00,100.06
2334.00,100.01
2333.00,99.99
2332.00,100.00
2331.00,100.01
2330.00,100.03
2329.00,100.03
2328.00,100.01
2327.00,99.98
2326.00,99.92
2325.00,99.85
2324.00,99.81
2323.00,99.79
2322.00,99.80
2321.00,99.82
2320.00,99.85
2319.00,99.87
2318.00,99.87
2317.00,99.87
2316.00,99.86
2315.00,99.84
2314.00,99.83
2313.00,99.82
2312.00,99.83
2311.00,99.84
2310.00,99.85
2309.00,99.84
2308.00,99.83
2307.00,99.82
2306.00,99.81
2305.00,99.80
2304.00,99.78
2303.00,99.74
2302.00,99.71
2301.00,99.68
2300.00,99.67
2299.00,99.67
2298.00,99.67
2297.00,99.66
2296.00,99.66
2295.00,99.65
2294.00,99.64
2293.00,99.63
2292.00,99.60
2291.00,99.57
2290.00,99.54
2289.00,99.52
2288.00,99.50
2287.00,99.48
2286.00,99.46
2285.00,99.44
2284.00,99.43
2283.00,99.44
2282.00,99.46
2281.00,99.46
2280.00,99.45
2279.00,99.45
2278.00,99.46
2277.00,99.47
2276.00,99.48
2275.00,99.48
2274.00,99.46
2273.00,99.42
2272.00,99.39
2271.00,99.36
2270.00,99.34
2269.00,99.34
2268.00,99.36
2267.00,99.38
2266.00,99.39
2265.00,99.39
2264.00,99.37
2263.00,99.37
2262.00,99.38
2261.00,99.39
2260.00,99.40
2259.00,99.39
2258.00,99.37
2257.00,99.35
2256.00,99.36
2255.00,99.37
2254.00,99.36
2253.00,99.33
2252.00,99.28
2251.00,99.25
2250.00,99.24
2249.00,99.26
2248.00,99.27
2247.00,99.26
2246.00,99.23
2245.00,99.23
2244.00,99.25
2243.00,99.29
2242.00,99.31
2241.00,99.29
2240.00,99.25
2239.00,99.22
2238.00,99.21
2237.00,99.22
2236.00,99.23
2235.00,99.21
2234.00,99.17
2233.00,99.16
2232.00,99.18
2231.00,99.22
2230.00,99.26
2229.00,99.28
2228.00,99.28
2227.00,99.25
2226.00,99.21
2225.00,99.16
2224.00,99.14
2223.00,99.15
2222.00,99.15
2221.00,99.14
2220.00,99.10
2219.00,99.07
2218.00,99.06
2217.00,99.06
2216.00,99.06
2215.00,99.06
2214.00,99.05
2213.00,99.05
2212.00,99.06
2211.00,99.09
2210.00,99.11
2209.00,99.12
2208.00,99.11
2207.00,99.09
2206.00,99.06
2205.00,99.03
2204.00,99.00
2203.00,98.97
2202.00,98.94
2201.00,98.91
2200.00,98.91
2199.00,98.92
2198.00,98.94
2197.00,98.96
2196.00,98.97
2195.00,98.97
2194.00,98.96
2193.00,98.95
2192.00,98.95
2191.00,98.96
2190.00,98.98
2189.00,98.98
2188.00,98.99
2187.00,98.98
2186.00,98.97
2185.00,98.94
2184.00,98.92
2183.00,98.93
2182.00,98.97
2181.00,99.00
2180.00,99.02
2179.00,99.02
2178.00,99.00
2177.00,98.97
2176.00,98.95
2175.00,98.95
2174.00,98.94
2173.00,98.92
2172.00,98.88
2171.00,98.83
2170.00,98.80
2169.00,98.80
2168.00,98.82
2167.00,98.85
2166.00,98.87
2165.00,98.84
2164.00,98.74
2163.00,98.63
2162.00,98.56
2161.00,98.59
2160.00,98.71
2159.00,98.88
2158.00,99.03
2157.00,99.14
2156.00,99.19
2155.00,99.20
2154.00,99.21
2153.00,99.23
2152.00,99.23
2151.00,99.22
2150.00,99.18
2149.00,99.14
2148.00,99.13
2147.00,99.13
2146.00,99.12
2145.00,99.10
2144.00,99.10
2143.00,99.14
2142.00,99.17
2141.00,99.17
2140.00,99.14
2139.00,99.14
2138.00,99.20
2137.00,99.29
2136.00,99.36
2135.00,99.40
2134.00,99.43
2133.00,99.43
2132.00,99.44
2131.00,99.45
2130.00,99.48
2129.00,99.50
2128.00,99.51
2127.00,99.52
2126.00,99.52
2125.00,99.51
2124.00,99.48
2123.00,99.44
2122.00,99.40
2121.00,99.38
2120.00,99.36
2119.00,99.35
2118.00,99.34
2117.00,99.34
2116.00,99.33
2115.00,99.30
2114.00,99.27
2113.00,99.23
2112.00,99.22
2111.00,99.23
2110.00,99.26
2109.00,99.29
2108.00,99.32
2107.00,99.34
2106.00,99.34
2105.00,99.32
2104.00,99.28
2103.00,99.25
2102.00,99.23
2101.00,99.21
2100.00,99.20
2099.00,99.19
2098.00,99.21
2097.00,99.26
2096.00,99.31
2095.00,99.33
2094.00,99.33
2093.00,99.31
2092.00,99.28
2091.00,99.27
2090.00,99.27
2089.00,99.28
2088.00,99.29
2087.00,99.30
2086.00,99.28
2085.00,99.25
2084.00,99.23
2083.00,99.22
2082.00,99.20
2081.00,99.18
2080.00,99.15
2079.00,99.13
2078.00,99.14
2077.00,99.17
2076.00,99.18
2075.00,99.17
2074.00,99.15
2073.00,99.13
2072.00,99.13
2071.00,99.14
2070.00,99.14
2069.00,99.13
2068.00,99.13
2067.00,99.14
2066.00,99.15
2065.00,99.14
2064.00,99.12
2063.00,99.09
2062.00,99.08
2061.00,99.07
2060.00,99.06
2059.00,99.06
2058.00,99.08
2057.00,99.11
2056.00,99.12
2055.00,99.11
2054.00,99.08
2053.00,99.02
2052.00,98.96
2051.00,98.93
2050.00,98.91
2049.00,98.90
2048.00,98.87
2047.00,98.87
2046.00,98.90
2045.00,98.93
2044.00,98.92
2043.00,98.87
2042.00,98.84
2041.00,98.84
2040.00,98.89
2039.00,98.94
2038.00,98.96
2037.00,98.94
2036.00,98.90
2035.00,98.88
2034.00,98.89
2033.00,98.90
2032.00,98.91
2031.00,98.92
2030.00,98.94
2029.00,98.94
2028.00,98.90
2027.00,98.84
2026.00,98.80
2025.00,98.82
2024.00,98.86
2023.00,98.91
2022.00,98.96
2021.00,99.01
2020.00,99.03
2019.00,99.02
2018.00,98.97
2017.00,98.93
2016.00,98.88
2015.00,98.86
2014.00,98.86
2013.00,98.92
2012.00,99.00
2011.00,99.07
2010.00,99.11
2009.00,99.15
2008.00,99.18
2007.00,99.18
2006.00,99.12
2005.00,99.01
2004.00,98.91
2003.00,98.83
2002.00,98.80
2001.00,98.84
2000.00,98.92
1999.00,99.02
1998.00,99.10
1997.00,99.14
1996.00,99.15
1995.00,99.11
1994.00,99.01
1993.00,98.90
1992.00,98.85
1991.00,98.89
1990.00,98.99
1989.00,99.07
1988.00,99.10
1987.00,99.09
1986.00,99.04
1985.00,98.97
1984.00,98.88
1983.00,98.82
1982.00,98.78
1981.00,98.78
1980.00,98.78
1979.00,98.79
1978.00,98.82
1977.00,98.87
1976.00,98.91
1975.00,98.96
1974.00,99.00
1973.00,99.05
1972.00,99.11
1971.00,99.16
1970.00,99.18
1969.00,99.13
1968.00,99.03
1967.00,98.92
1966.00,98.84
1965.00,98.81
1964.00,98.82
1963.00,98.85
1962.00,98.90
1961.00,98.96
1960.00,99.02
1959.00,99.06
1958.00,99.08
1957.00,99.07
1956.00,99.06
1955.00,99.05
1954.00,99.05
1953.00,99.07
1952.00,99.08
1951.00,99.08
1950.00,99.08
1949.00,99.11
1948.00,99.14
1947.00,99.16
1946.00,99.14
1945.00,99.10
1944.00,99.06
1943.00,99.05
1942.00,99.08
1941.00,99.11
1940.00,99.14
1939.00,99.14
1938.00,99.14
1937.00,99.15
1936.00,99.18
1935.00,99.21
1934.00,99.22
1933.00,99.23
1932.00,99.25
1931.00,99.27
1930.00,99.29
1929.00,99.29
1928.00,99.29
1927.00,99.28
1926.00,99.27
1925.00,99.26
1924.00,99.26
1923.00,99.28
1922.00,99.31
1921.00,99.32
1920.00,99.33
1919.00,99.35
1918.00,99.37
1917.00,99.36
1916.00,99.35
1915.00,99.33
1914.00,99.32
1913.00,99.32
1912.00,99.33
1911.00,99.34
1910.00,99.35
1909.00,99.35
1908.00,99.35
1907.00,99.35
1906.00,99.36
1905.00,99.38
1904.00,99.41
1903.00,99.43
1902.00,99.45
1901.00,99.47
1900.00,99.49
1899.00,99.52
1898.00,99.53
1897.00,99.53
1896.00,99.53
1895.00,99.53
1894.00,99.54
1893.00,99.54
1892.00,99.53
1891.00,99.51
1890.00,99.51
1889.00,99.51
1888.00,99.51
1887.00,99.50
1886.00,99.48
1885.00,99.46
1884.00,99.46
1883.00,99.48
1882.00,99.51
1881.00,99.55
1880.00,99.58
1879.00,99.58
1878.00,99.58
1877.00,99.56
1876.00,99.54
1875.00,99.52
1874.00,99.51
1873.00,99.51
1872.00,99.53
1871.00,99.54
1870.00,99.55
1869.00,99.56
1868.00,99.57
1867.00,99.57
1866.00,99.58
1865.00,99.58
1864.00,99.60
1863.00,99.61
1862.00,99.62
1861.00,99.61
1860.00,99.60
1859.00,99.59
1858.00,99.59
1857.00,99.61
1856.00,99.62
1855.00,99.63
1854.00,99.63
1853.00,99.61
1852.00,99.59
1851.00,99.58
1850.00,99.57
1849.00,99.55
1848.00,99.55
1847.00,99.56
1846.00,99.59
1845.00,99.60
1844.00,99.60
1843.00,99.57
1842.00,99.54
1841.00,99.53
1840.00,99.52
1839.00,99.51
1838.00,99.50
1837.00,99.50
1836.00,99.50
1835.00,99.48
1834.00,99.46
1833.00,99.43
1832.00,99.42
1831.00,99.41
1830.00,99.40
1829.00,99.38
1828.00,99.37
1827.00,99.37
1826.00,99.38
1825.00,99.38
1824.00,99.38
1823.00,99.38
1822.00,99.38
1821.00,99.40
1820.00,99.42
1819.00,99.46
1818.00,99.49
1817.00,99.50
1816.00,99.51
1815.00,99.51
1814.00,99.50
1813.00,99.50
1812.00,99.51
1811.00,99.52
1810.00,99.53
1809.00,99.55
1808.00,99.55
1807.00,99.54
1806.00,99.52
1805.00,99.51
1804.00,99.50
1803.00,99.51
1802.00,99.53
1801.00,99.54
1800.00,99.55
1799.00,99.56
1798.00,99.56
1797.00,99.56
1796.00,99.55
1795.00,99.55
1794.00,99.54
1793.00,99.54
1792.00,99.54
1791.00,99.53
1790.00,99.53
1789.00,99.53
1788.00,99.52
1787.00,99.52
1786.00,99.51
1785.00,99.50
1784.00,99.48
1783.00,99.46
1782.00,99.44
1781.00,99.44
1780.00,99.44
1779.00,99.46
1778.00,99.47
1777.00,99.48
1776.00,99.47
1775.00,99.47
1774.00,99.47
1773.00,99.47
1772.00,99.47
1771.00,99.47
1770.00,99.46
1769.00,99.47
1768.00,99.47
1767.00,99.46
1766.00,99.45
1765.00,99.43
1764.00,99.42
1763.00,99.41
1762.00,99.40
1761.00,99.39
1760.00,99.37
1759.00,99.35
1758.00,99.34
1757.00,99.31
1756.00,99.28
1755.00,99.25
1754.00,99.21
1753.00,99.16
1752.00,99.10
1751.00,99.02
1750.00,98.94
1749.00,98.87
1748.00,98.80
1747.00,98.71
1746.00,98.60
1745.00,98.47
1744.00,98.31
1743.00,98.10
1742.00,97.82
1741.00,97.47
1740.00,97.01
1739.00,96.48
1738.00,95.96
1737.00,95.46
1736.00,94.84
1735.00,93.94
1734.00,92.78
1733.00,91.67
1732.00,90.71
1731.00,89.76
1730.00,88.74
1729.00,87.67
1728.00,86.60
1727.00,85.53
1726.00,84.42
1725.00,83.27
1724.00,82.07
1723.00,80.84
1722.00,79.64
1721.00,78.52
1720.00,77.40
1719.00,76.11
1718.00,74.63
1717.00,73.25
1716.00,72.16
1715.00,71.27
1714.00,70.56
1713.00,70.12
1712.00,69.96
1711.00,70.02
1710.00,70.31
1709.00,70.88
1708.00,71.78
1707.00,72.99
1706.00,74.48
1705.00,76.09
1704.00,77.51
1703.00,78.68
1702.00,79.84
1701.00,81.37
1700.00,83.09
1699.00,84.40
1698.00,85.28
1697.00,86.10
1696.00,87.05
1695.00,87.94
1694.00,88.61
1693.00,89.10
1692.00,89.55
1691.00,89.99
1690.00,90.43
1689.00,90.83
1688.00,91.17
1687.00,91.46
1686.00,91.71
1685.00,91.96
1684.00,92.21
1683.00,92.39
1682.00,92.52
1681.00,92.63
1680.00,92.70
1679.00,92.74
1678.00,92.76
1677.00,92.80
1676.00,92.88
1675.00,93.00
1674.00,93.13
1673.00,93.28
1672.00,93.46
1671.00,93.68
1670.00,93.95
1669.00,94.23
1668.00,94.48
1667.00,94.68
1666.00,94.86
1665.00,95.03
1664.00,95.20
1663.00,95.39
1662.00,95.55
1661.00,95.70
1660.00,95.82
1659.00,95.93
1658.00,96.00
1657.00,96.08
1656.00,96.16
1655.00,96.24
1654.00,96.34
1653.00,96.44
1652.00,96.51
1651.00,96.53
1650.00,96.54
1649.00,96.58
1648.00,96.65
1647.00,96.74
1646.00,96.81
1645.00,96.86
1644.00,96.90
1643.00,96.95
1642.00,97.00
1641.00,97.03
1640.00,97.05
1639.00,97.06
1638.00,97.07
1637.00,97.08
1636.00,97.09
1635.00,97.12
1634.00,97.18
1633.00,97.24
1632.00,97.29
1631.00,97.33
1630.00,97.35
1629.00,97.36
1628.00,97.37
1627.00,97.39
1626.00,97.41
1625.00,97.43
1624.00,97.46
1623.00,97.49
1622.00,97.52
1621.00,97.55
1620.00,97.58
1619.00,97.60
1618.00,97.60
1617.00,97.56
1616.00,97.51
1615.00,97.48
1614.00,97.48
1613.00,97.50
1612.00,97.51
1611.00,97.52
1610.00,97.52
1609.00,97.54
1608.00,97.58
1607.00,97.63
1606.00,97.70
1605.00,97.76
1604.00,97.80
1603.00,97.84
1602.00,97.88
1601.00,97.91
1600.00,97.93
1599.00,97.95
1598.00,97.97
1597.00,97.99
1596.00,98.01
1595.00,98.02
1594.00,98.04
1593.00,98.06
1592.00,98.08
1591.00,98.10
1590.00,98.11
1589.00,98.11
1588.00,98.10
1587.00,98.09
1586.00,98.07
1585.00,98.02
1584.00,97.95
1583.00,97.85
1582.00,97.73
1581.00,97.60
1580.00,97.49
1579.00,97.43
1578.00,97.41
1577.00,97.44
1576.00,97.52
1575.00,97.60
1574.00,97.68
1573.00,97.76
1572.00,97.83
1571.00,97.91
1570.00,97.98
1569.00,98.05
1568.00,98.10
1567.00,98.14
1566.00,98.18
1565.00,98.21
1564.00,98.24
1563.00,98.26
1562.00,98.27
1561.00,98.26
1560.00,98.27
1559.00,98.30
1558.00,98.31
1557.00,98.32
1556.00,98.35
1555.00,98.37
1554.00,98.39
1553.00,98.39
1552.00,98.39
1551.00,98.39
1550.00,98.39
1549.00,98.40
1548.00,98.41
1547.00,98.42
1546.00,98.43
1545.00,98.44
1544.00,98.45
1543.00,98.46
1542.00,98.46
1541.00,98.46
1540.00,98.47
1539.00,98.47
1538.00,98.46
1537.00,98.42
1536.00,98.38
1535.00,98.33
1534.00,98.28
1533.00,98.23
1532.00,98.20
1531.00,98.19
1530.00,98.18
1529.00,98.18
1528.00,98.19
1527.00,98.21
1526.00,98.25
1525.00,98.29
1524.00,98.33
1523.00,98.37
1522.00,98.40
1521.00,98.41
1520.00,98.41
1519.00,98.42
1518.00,98.43
1517.00,98.43
1516.00,98.42
1515.00,98.40
1514.00,98.38
1513.00,98.35
1512.00,98.27
1511.00,98.16
1510.00,98.01
1509.00,97.80
1508.00,97.47
1507.00,96.94
1506.00,96.38
1505.00,96.01
1504.00,95.87
1503.00,95.94
1502.00,96.17
1501.00,96.54
1500.00,96.97
1499.00,97.40
1498.00,97.76
1497.00,98.03
1496.00,98.21
1495.00,98.33
1494.00,98.42
1493.00,98.46
1492.00,98.48
1491.00,98.49
1490.00,98.50
1489.00,98.51
1488.00,98.53
1487.00,98.56
1486.00,98.58
1485.00,98.58
1484.00,98.56
1483.00,98.54
1482.00,98.50
1481.00,98.43
1480.00,98.34
1479.00,98.24
1478.00,98.12
1477.00,97.98
1476.00,97.82
1475.00,97.65
1474.00,97.43
1473.00,97.16
1472.00,96.86
1471.00,96.60
1470.00,96.37
1469.00,96.16
1468.00,95.95
1467.00,95.74
1466.00,95.54
1465.00,95.36
1464.00,95.21
1463.00,95.08
1462.00,94.96
1461.00,94.83
1460.00,94.69
1459.00,94.55
1458.00,94.38
1457.00,94.13
1456.00,93.81
1455.00,93.42
1454.00,92.97
1453.00,92.49
1452.00,92.06
1451.00,91.80
1450.00,91.77
1449.00,91.99
1448.00,92.42
1447.00,92.95
1446.00,93.49
1445.00,94.01
1444.00,94.49
1443.00,94.92
1442.00,95.28
1441.00,95.56
1440.00,95.79
1439.00,96.00
1438.00,96.24
1437.00,96.54
1436.00,96.87
1435.00,97.14
1434.00,97.34
1433.00,97.49
1432.00,97.62
1431.00,97.71
1430.00,97.77
1429.00,97.82
1428.00,97.86
1427.00,97.89
1426.00,97.90
1425.00,97.90
1424.00,97.88
1423.00,97.86
1422.00,97.82
1421.00,97.75
1420.00,97.62
1419.00,97.42
1418.00,97.18
1417.00,96.92
1416.00,96.63
1415.00,96.25
1414.00,95.75
1413.00,95.09
1412.00,94.27
1411.00,93.35
1410.00,92.42
1409.00,91.57
1408.00,90.91
1407.00,90.55
1406.00,90.57
1405.00,90.97
1404.00,91.64
1403.00,92.39
1402.00,93.08
1401.00,93.65
1400.00,94.11
1399.00,94.44
1398.00,94.66
1397.00,94.77
1396.00,94.79
1395.00,94.73
1394.00,94.61
1393.00,94.46
1392.00,94.29
1391.00,94.12
1390.00,93.98
1389.00,93.89
1388.00,93.88
1387.00,93.96
1386.00,94.11
1385.00,94.28
1384.00,94.44
1383.00,94.57
1382.00,94.64
1381.00,94.64
1380.00,94.58
1379.00,94.50
1378.00,94.43
1377.00,94.40
1376.00,94.45
1375.00,94.59
1374.00,94.82
1373.00,95.10
1372.00,95.36
1371.00,95.60
1370.00,95.82
1369.00,96.01
1368.00,96.20
1367.00,96.38
1366.00,96.55
1365.00,96.72
1364.00,96.87
1363.00,97.02
1362.00,97.14
1361.00,97.23
1360.00,97.30
1359.00,97.35
1358.00,97.39
1357.00,97.43
1356.00,97.46
1355.00,97.49
1354.00,97.51
1353.00,97.55
1352.00,97.59
1351.00,97.64
1350.00,97.70
1349.00,97.77
1348.00,97.84
1347.00,97.89
1346.00,97.93
1345.00,97.95
1344.00,97.97
1343.00,97.97
1342.00,97.95
1341.00,97.91
1340.00,97.86
1339.00,97.80
1338.00,97.75
1337.00,97.72
1336.00,97.70
1335.00,97.68
1334.00,97.66
1333.00,97.62
1332.00,97.55
1331.00,97.45
1330.00,97.31
1329.00,97.12
1328.00,96.90
1327.00,96.66
1326.00,96.38
1325.00,96.09
1324.00,95.79
1323.00,95.48
1322.00,95.18
1321.00,94.91
1320.00,94.68
1319.00,94.52
1318.00,94.44
1317.00,94.43
1316.00,94.45
1315.00,94.51
1314.00,94.58
1313.00,94.63
1312.00,94.64
1311.00,94.57
1310.00,94.42
1309.00,94.19
1308.00,93.89
1307.00,93.53
1306.00,93.11
1305.00,92.65
1304.00,92.17
1303.00,91.69
1302.00,91.21
1301.00,90.73
1300.00,90.26
1299.00,89.81
1298.00,89.39
1297.00,89.04
1296.00,88.76
1295.00,88.58
1294.00,88.51
1293.00,88.49
1292.00,88.48
1291.00,88.41
1290.00,88.25
1289.00,87.96
1288.00,87.51
1287.00,86.93
1286.00,86.24
1285.00,85.47
1284.00,84.64
1283.00,83.78
1282.00,82.89
1281.00,81.97
1280.00,81.04
1279.00,80.11
1278.00,79.17
1277.00,78.23
1276.00,77.31
1275.00,76.43
1274.00,75.59
1273.00,74.77
1272.00,74.00
1271.00,73.29
1270.00,72.65
1269.00,72.06
1268.00,71.52
1267.00,71.04
1266.00,70.64
1265.00,70.35
1264.00,70.21
1263.00,70.24
1262.00,70.43
1261.00,70.73
1260.00,71.07
1259.00,71.40
1258.00,71.67
1257.00,71.80
1256.00,71.80
1255.00,71.65
1254.00,71.41
1253.00,71.09
1252.00,70.74
1251.00,70.43
1250.00,70.19
1249.00,70.02
1248.00,69.94
1247.00,69.96
1246.00,70.09
1245.00,70.34
1244.00,70.71
1243.00,71.21
1242.00,71.83
1241.00,72.54
1240.00,73.34
1239.00,74.22
1238.00,75.15
1237.00,76.11
1236.00,77.05
1235.00,77.96
1234.00,78.84
1233.00,79.66
1232.00,80.44
1231.00,81.16
1230.00,81.81
1229.00,82.33
1228.00,82.71
1227.00,82.93
1226.00,83.03
1225.00,83.05
1224.00,83.06
1223.00,83.11
1222.00,83.22
1221.00,83.40
1220.00,83.66
1219.00,84.01
1218.00,84.44
1217.00,84.90
1216.00,85.37
1215.00,85.83
1214.00,86.27
1213.00,86.70
1212.00,87.12
1211.00,87.54
1210.00,87.94
1209.00,88.32
1208.00,88.66
1207.00,88.99
1206.00,89.29
1205.00,89.57
1204.00,89.83
1203.00,90.08
1202.00,90.32
1201.00,90.57
1200.00,90.82
1199.00,91.06
1198.00,91.29
1197.00,91.50
1196.00,91.68
1195.00,91.84
1194.00,92.00
1193.00,92.17
1192.00,92.36
1191.00,92.56
1190.00,92.76
1189.00,92.94
1188.00,93.12
1187.00,93.28
1186.00,93.41
1185.00,93.52
1184.00,93.60
1183.00,93.67
1182.00,93.72
1181.00,93.74
1180.00,93.74
1179.00,93.72
1178.00,93.68
1177.00,93.61
1176.00,93.51
1175.00,93.37
1174.00,93.25
1173.00,93.16
1172.00,93.12
1171.00,93.14
1170.00,93.19
1169.00,93.28
1168.00,93.40
1167.00,93.52
1166.00,93.63
1165.00,93.74
1164.00,93.83
1163.00,93.90
1162.00,93.97
1161.00,94.01
1160.00,94.04
1159.00,94.05
1158.00,94.02
1157.00,93.98
1156.00,93.92
1155.00,93.87
1154.00,93.84
1153.00,93.84
1152.00,93.86
1151.00,93.92
1150.00,94.00
1149.00,94.07
1148.00,94.13
1147.00,94.16
1146.00,94.13
1145.00,94.05
1144.00,93.88
1143.00,93.58
1142.00,93.14
1141.00,92.54
1140.00,91.79
1139.00,90.92
1138.00,90.01
1137.00,89.14
1136.00,88.39
1135.00,87.79
1134.00,87.34
1133.00,87.00
1132.00,86.73
1131.00,86.46
1130.00,86.15
1129.00,85.77
1128.00,85.30
1127.00,84.72
1126.00,84.02
1125.00,83.22
1124.00,82.34
1123.00,81.41
1122.00,80.45
1121.00,79.47
1120.00,78.53
1119.00,77.72
1118.00,77.12
1117.00,76.77
1116.00,76.68
1115.00,76.86
1114.00,77.26
1113.00,77.77
1112.00,78.23
1111.00,78.44
1110.00,78.29
1109.00,77.73
1108.00,76.88
1107.00,75.90
1106.00,74.95
1105.00,74.07
1104.00,73.27
1103.00,72.57
1102.00,71.98
1101.00,71.54
1100.00,71.27
1099.00,71.20
1098.00,71.34
1097.00,71.63
1096.00,72.05
1095.00,72.58
1094.00,73.19
1093.00,73.82
1092.00,74.44
1091.00,75.03
1090.00,75.59
1089.00,76.10
1088.00,76.55
1087.00,76.95
1086.00,77.33
1085.00,77.75
1084.00,78.21
1083.00,78.76
1082.00,79.39
1081.00,80.10
1080.00,80.84
1079.00,81.59
1078.00,82.30
1077.00,82.95
1076.00,83.54
1075.00,84.09
1074.00,84.61
1073.00,85.09
1072.00,85.53
1071.00,85.93
1070.00,86.28
1069.00,86.61
1068.00,86.90
1067.00,87.19
1066.00,87.47
1065.00,87.74
1064.00,88.00
1063.00,88.24
1062.00,88.45
1061.00,88.65
1060.00,88.83
1059.00,89.02
1058.00,89.23
1057.00,89.45
1056.00,89.66
1055.00,89.87
1054.00,90.07
1053.00,90.27
1052.00,90.45
1051.00,90.61
1050.00,90.74
1049.00,90.85
1048.00,90.95
1047.00,91.05
1046.00,91.16
1045.00,91.28
1044.00,91.41
1043.00,91.55
1042.00,91.71
1041.00,91.87
1040.00,92.02
1039.00,92.16
1038.00,92.31
1037.00,92.47
1036.00,92.61
1035.00,92.74
1034.00,92.85
1033.00,92.94
1032.00,93.00
1031.00,93.04
1030.00,93.04
1029.00,92.98
1028.00,92.84
1027.00,92.57
1026.00,92.13
1025.00,91.43
1024.00,90.38
1023.00,88.95
1022.00,87.21
1021.00,85.31
1020.00,83.49
1019.00,82.01
1018.00,81.05
1017.00,80.68
1016.00,80.79
1015.00,81.16
1014.00,81.66
1013.00,82.29
1012.00,83.14
1011.00,84.24
1010.00,85.45
1009.00,86.59
1008.00,87.53
1007.00,88.25
1006.00,88.82
1005.00,89.27
1004.00,89.66
1003.00,90.00
1002.00,90.31
1001.00,90.59
1000.00,90.82
999.00,91.00
998.00,91.14
997.00,91.26
996.00,91.36
995.00,91.42
994.00,91.43
993.00,91.39
992.00,91.33
991.00,91.25
990.00,91.17
989.00,91.09
988.00,91.04
987.00,91.03
986.00,91.06
985.00,91.11
984.00,91.16
983.00,91.19
982.00,91.17
981.00,91.09
980.00,90.93
979.00,90.66
978.00,90.26
977.00,89.71
976.00,89.04
975.00,88.34
974.00,87.69
973.00,87.20
972.00,86.91
971.00,86.80
970.00,86.82
969.00,86.92
968.00,87.04
967.00,87.15
966.00,87.18
965.00,87.08
964.00,86.79
963.00,86.28
962.00,85.55
961.00,84.69
960.00,83.83
959.00,83.13
958.00,82.67
957.00,82.49
956.00,82.54
955.00,82.76
954.00,83.09
953.00,83.46
952.00,83.83
951.00,84.21
950.00,84.59
949.00,84.97
948.00,85.37
947.00,85.79
946.00,86.24
945.00,86.68
944.00,87.10
943.00,87.51
942.00,87.90
941.00,88.25
940.00,88.55
939.00,88.82
938.00,89.06
937.00,89.27
936.00,89.45
935.00,89.61
934.00,89.74
933.00,89.86
932.00,89.98
931.00,90.11
930.00,90.23
929.00,90.34
928.00,90.45
927.00,90.55
926.00,90.63
925.00,90.71
924.00,90.79
923.00,90.88
922.00,90.99
921.00,91.09
920.00,91.19
919.00,91.27
918.00,91.33
917.00,91.40
916.00,91.49
915.00,91.61
914.00,91.75
913.00,91.89
912.00,91.99
911.00,92.05
910.00,92.06
909.00,92.01
908.00,91.93
907.00,91.84
906.00,91.76
905.00,91.69
904.00,91.64
903.00,91.62
902.00,91.61
