Created as New Dataset,Natural Brown fiber
cm-1,%T
2492.00,96.92
2491.00,96.93
2490.00,96.93
2489.00,96.94
2488.00,96.93
2487.00,96.93
2486.00,96.93
2485.00,96.93
2484.00,96.92
2483.00,96.92
2482.00,96.92
2481.00,96.93
2480.00,96.94
2479.00,96.95
2478.00,96.95
2477.00,96.95
2476.00,96.95
2475.00,96.95
2474.00,96.95
2473.00,96.95
2472.00,96.95
2471.00,96.93
2470.00,96.92
2469.00,96.92
2468.00,96.94
2467.00,96.97
2466.00,96.99
2465.00,97.01
2464.00,97.02
2463.00,97.03
2462.00,97.03
2461.00,97.01
2460.00,96.99
2459.00,96.97
2458.00,96.96
2457.00,96.94
2456.00,96.93
2455.00,96.93
2454.00,96.94
2453.00,96.96
2452.00,96.97
2451.00,96.97
2450.00,96.97
2449.00,96.97
2448.00,96.97
2447.00,96.99
2446.00,97.01
2445.00,97.02
2444.00,97.01
2443.00,97.00
2442.00,96.99
2441.00,96.99
2440.00,97.00
2439.00,97.01
2438.00,97.02
2437.00,97.02
2436.00,97.03
2435.00,97.04
2434.00,97.05
2433.00,97.06
2432.00,97.07
2431.00,97.07
2430.00,97.09
2429.00,97.10
2428.00,97.11
2427.00,97.11
2426.00,97.11
2425.00,97.11
2424.00,97.10
2423.00,97.10
2422.00,97.10
2421.00,97.11
2420.00,97.11
2419.00,97.11
2418.00,97.11
2417.00,97.10
2416.00,97.10
2415.00,97.10
2414.00,97.11
2413.00,97.11
2412.00,97.11
2411.00,97.12
2410.00,97.14
2409.00,97.16
2408.00,97.18
2407.00,97.19
2406.00,97.19
2405.00,97.19
2404.00,97.18
2403.00,97.19
2402.00,97.20
2401.00,97.23
2400.00,97.26
2399.00,97.29
2398.00,97.30
2397.00,97.30
2396.00,97.30
2395.00,97.29
2394.00,97.29
2393.00,97.30
2392.00,97.31
2391.00,97.32
2390.00,97.33
2389.00,97.34
2388.00,97.34
2387.00,97.35
2386.00,97.37
2385.00,97.39
2384.00,97.41
2383.00,97.43
2382.00,97.45
2381.00,97.47
2380.00,97.49
2379.00,97.51
2378.00,97.54
2377.00,97.56
2376.00,97.57
2375.00,97.57
2374.00,97.56
2373.00,97.56
2372.00,97.55
2371.00,97.54
2370.00,97.54
2369.00,97.55
2368.00,97.57
2367.00,97.59
2366.00,97.59
2365.00,97.59
2364.00,97.58
2363.00,97.59
2362.00,97.60
2361.00,97.62
2360.00,97.64
2359.00,97.65
2358.00,97.64
2357.00,97.63
2356.00,97.61
2355.00,97.62
2354.00,97.63
2353.00,97.64
2352.00,97.64
2351.00,97.64
2350.00,97.65
2349.00,97.68
2348.00,97.72
2347.00,97.74
2346.00,97.74
2345.00,97.73
2344.00,97.71
2343.00,97.70
2342.00,97.67
2341.00,97.64
2340.00,97.62
2339.00,97.60
2338.00,97.59
2337.00,97.59
2336.00,97.59
2335.00,97.59
2334.00,97.60
2333.00,97.61
2332.00,97.61
2331.00,97.61
2330.00,97.60
2329.00,97.58
2328.00,97.54
2327.00,97.50
2326.00,97.48
2325.00,97.47
2324.00,97.47
2323.00,97.47
2322.00,97.46
2321.00,97.45
2320.00,97.43
2319.00,97.42
2318.00,97.39
2317.00,97.38
2316.00,97.36
2315.00,97.33
2314.00,97.31
2313.00,97.30
2312.00,97.30
2311.00,97.30
2310.00,97.31
2309.00,97.32
2308.00,97.31
2307.00,97.30
2306.00,97.28
2305.00,97.26
2304.00,97.26
2303.00,97.25
2302.00,97.23
2301.00,97.21
2300.00,97.18
2299.00,97.16
2298.00,97.14
2297.00,97.13
2296.00,97.11
2295.00,97.09
2294.00,97.06
2293.00,97.04
2292.00,97.02
2291.00,97.00
2290.00,96.97
2289.00,96.94
2288.00,96.90
2287.00,96.88
2286.00,96.87
2285.00,96.85
2284.00,96.83
2283.00,96.80
2282.00,96.78
2281.00,96.76
2280.00,96.73
2279.00,96.71
2278.00,96.70
2277.00,96.70
2276.00,96.72
2275.00,96.73
2274.00,96.72
2273.00,96.69
2272.00,96.65
2271.00,96.62
2270.00,96.61
2269.00,96.59
2268.00,96.59
2267.00,96.58
2266.00,96.59
2265.00,96.59
2264.00,96.58
2263.00,96.57
2262.00,96.55
2261.00,96.53
2260.00,96.50
2259.00,96.47
2258.00,96.45
2257.00,96.45
2256.00,96.46
2255.00,96.45
2254.00,96.44
2253.00,96.42
2252.00,96.41
2251.00,96.40
2250.00,96.38
2249.00,96.37
2248.00,96.36
2247.00,96.35
2246.00,96.33
2245.00,96.31
2244.00,96.29
2243.00,96.28
2242.00,96.27
2241.00,96.26
2240.00,96.25
2239.00,96.26
2238.00,96.25
2237.00,96.22
2236.00,96.19
2235.00,96.15
2234.00,96.14
2233.00,96.14
2232.00,96.14
2231.00,96.13
2230.00,96.12
2229.00,96.11
2228.00,96.11
2227.00,96.10
2226.00,96.10
2225.00,96.11
2224.00,96.12
2223.00,96.11
2222.00,96.08
2221.00,96.03
2220.00,95.99
2219.00,95.99
2218.00,96.02
2217.00,96.06
2216.00,96.09
2215.00,96.08
2214.00,96.05
2213.00,96.01
2212.00,96.00
2211.00,96.01
2210.00,96.01
2209.00,95.97
2208.00,95.92
2207.00,95.86
2206.00,95.81
2205.00,95.76
2204.00,95.73
2203.00,95.72
2202.00,95.74
2201.00,95.78
2200.00,95.79
2199.00,95.76
2198.00,95.72
2197.00,95.68
2196.00,95.68
2195.00,95.68
2194.00,95.69
2193.00,95.69
2192.00,95.69
2191.00,95.70
2190.00,95.70
2189.00,95.68
2188.00,95.65
2187.00,95.60
2186.00,95.55
2185.00,95.51
2184.00,95.48
2183.00,95.49
2182.00,95.53
2181.00,95.56
2180.00,95.56
2179.00,95.54
2178.00,95.50
2177.00,95.48
2176.00,95.48
2175.00,95.48
2174.00,95.48
2173.00,95.45
2172.00,95.41
2171.00,95.36
2170.00,95.31
2169.00,95.27
2168.00,95.22
2167.00,95.17
2166.00,95.09
2165.00,95.00
2164.00,94.90
2163.00,94.79
2162.00,94.73
2161.00,94.73
2160.00,94.81
2159.00,94.97
2158.00,95.15
2157.00,95.30
2156.00,95.42
2155.00,95.52
2154.00,95.60
2153.00,95.66
2152.00,95.69
2151.00,95.70
2150.00,95.71
2149.00,95.71
2148.00,95.70
2147.00,95.70
2146.00,95.73
2145.00,95.78
2144.00,95.85
2143.00,95.91
2142.00,95.95
2141.00,95.97
2140.00,96.00
2139.00,96.03
2138.00,96.08
2137.00,96.13
2136.00,96.17
2135.00,96.20
2134.00,96.23
2133.00,96.26
2132.00,96.30
2131.00,96.34
2130.00,96.39
2129.00,96.45
2128.00,96.49
2127.00,96.52
2126.00,96.53
2125.00,96.54
2124.00,96.55
2123.00,96.56
2122.00,96.54
2121.00,96.50
2120.00,96.47
2119.00,96.46
2118.00,96.47
2117.00,96.48
2116.00,96.48
2115.00,96.49
2114.00,96.50
2113.00,96.51
2112.00,96.49
2111.00,96.47
2110.00,96.45
2109.00,96.45
2108.00,96.48
2107.00,96.50
2106.00,96.50
2105.00,96.47
2104.00,96.43
2103.00,96.40
2102.00,96.39
2101.00,96.40
2100.00,96.41
2099.00,96.43
2098.00,96.43
2097.00,96.44
2096.00,96.45
2095.00,96.48
2094.00,96.50
2093.00,96.51
2092.00,96.50
2091.00,96.48
2090.00,96.47
2089.00,96.47
2088.00,96.47
2087.00,96.47
2086.00,96.46
2085.00,96.44
2084.00,96.42
2083.00,96.39
2082.00,96.35
2081.00,96.33
2080.00,96.31
2079.00,96.29
2078.00,96.28
2077.00,96.28
2076.00,96.31
2075.00,96.34
2074.00,96.35
2073.00,96.32
2072.00,96.27
2071.00,96.25
2070.00,96.24
2069.00,96.24
2068.00,96.25
2067.00,96.26
2066.00,96.27
2065.00,96.26
2064.00,96.25
2063.00,96.26
2062.00,96.28
2061.00,96.29
2060.00,96.27
2059.00,96.22
2058.00,96.17
2057.00,96.14
2056.00,96.14
2055.00,96.15
2054.00,96.12
2053.00,96.07
2052.00,95.99
2051.00,95.92
2050.00,95.87
2049.00,95.85
2048.00,95.82
2047.00,95.78
2046.00,95.74
2045.00,95.71
2044.00,95.70
2043.00,95.67
2042.00,95.62
2041.00,95.56
2040.00,95.49
2039.00,95.43
2038.00,95.40
2037.00,95.40
2036.00,95.41
2035.00,95.43
2034.00,95.44
2033.00,95.43
2032.00,95.43
2031.00,95.42
2030.00,95.41
2029.00,95.40
2028.00,95.40
2027.00,95.42
2026.00,95.46
2025.00,95.49
2024.00,95.51
2023.00,95.51
2022.00,95.52
2021.00,95.55
2020.00,95.60
2019.00,95.66
2018.00,95.70
2017.00,95.70
2016.00,95.66
2015.00,95.62
2014.00,95.60
2013.00,95.60
2012.00,95.61
2011.00,95.61
2010.00,95.61
2009.00,95.61
2008.00,95.64
2007.00,95.69
2006.00,95.76
2005.00,95.82
2004.00,95.88
2003.00,95.92
2002.00,95.94
2001.00,95.94
2000.00,95.93
1999.00,95.92
1998.00,95.92
1997.00,95.94
1996.00,95.97
1995.00,95.97
1994.00,95.97
1993.00,95.95
1992.00,95.94
1991.00,95.95
1990.00,95.96
1989.00,95.98
1988.00,95.98
1987.00,95.96
1986.00,95.90
1985.00,95.82
1984.00,95.76
1983.00,95.72
1982.00,95.66
1981.00,95.59
1980.00,95.53
1979.00,95.52
1978.00,95.59
1977.00,95.68
1976.00,95.77
1975.00,95.81
1974.00,95.80
1973.00,95.78
1972.00,95.77
1971.00,95.80
1970.00,95.85
1969.00,95.89
1968.00,95.91
1967.00,95.91
1966.00,95.93
1965.00,95.96
1964.00,96.01
1963.00,96.07
1962.00,96.13
1961.00,96.19
1960.00,96.23
1959.00,96.25
1958.00,96.25
1957.00,96.25
1956.00,96.27
1955.00,96.32
1954.00,96.38
1953.00,96.42
1952.00,96.43
1951.00,96.41
1950.00,96.39
1949.00,96.39
1948.00,96.40
1947.00,96.42
1946.00,96.44
1945.00,96.47
1944.00,96.50
1943.00,96.56
1942.00,96.62
1941.00,96.66
1940.00,96.67
1939.00,96.66
1938.00,96.64
1937.00,96.62
1936.00,96.62
1935.00,96.65
1934.00,96.69
1933.00,96.73
1932.00,96.75
1931.00,96.76
1930.00,96.78
1929.00,96.81
1928.00,96.86
1927.00,96.92
1926.00,96.95
1925.00,96.96
1924.00,96.95
1923.00,96.93
1922.00,96.93
1921.00,96.94
1920.00,96.94
1919.00,96.95
1918.00,96.95
1917.00,96.96
1916.00,96.96
1915.00,96.96
1914.00,96.98
1913.00,96.99
1912.00,97.00
1911.00,97.00
1910.00,97.01
1909.00,97.02
1908.00,97.04
1907.00,97.07
1906.00,97.09
1905.00,97.11
1904.00,97.11
1903.00,97.12
1902.00,97.14
1901.00,97.16
1900.00,97.18
1899.00,97.18
1898.00,97.17
1897.00,97.15
1896.00,97.15
1895.00,97.16
1894.00,97.17
1893.00,97.18
1892.00,97.20
1891.00,97.22
1890.00,97.23
1889.00,97.23
1888.00,97.23
1887.00,97.23
1886.00,97.24
1885.00,97.25
1884.00,97.26
1883.00,97.26
1882.00,97.27
1881.00,97.26
1880.00,97.26
1879.00,97.26
1878.00,97.27
1877.00,97.29
1876.00,97.32
1875.00,97.33
1874.00,97.34
1873.00,97.33
1872.00,97.32
1871.00,97.31
1870.00,97.32
1869.00,97.33
1868.00,97.34
1867.00,97.35
1866.00,97.36
1865.00,97.36
1864.00,97.36
1863.00,97.36
1862.00,97.36
1861.00,97.36
1860.00,97.36
1859.00,97.37
1858.00,97.39
1857.00,97.40
1856.00,97.40
1855.00,97.39
1854.00,97.39
1853.00,97.39
1852.00,97.40
1851.00,97.41
1850.00,97.41
1849.00,97.42
1848.00,97.43
1847.00,97.44
1846.00,97.44
1845.00,97.44
1844.00,97.44
1843.00,97.45
1842.00,97.47
1841.00,97.49
1840.00,97.51
1839.00,97.52
1838.00,97.53
1837.00,97.52
1836.00,97.51
1835.00,97.50
1834.00,97.50
1833.00,97.51
1832.00,97.51
1831.00,97.52
1830.00,97.53
1829.00,97.53
1828.00,97.52
1827.00,97.53
1826.00,97.54
1825.00,97.56
1824.00,97.57
1823.00,97.57
1822.00,97.56
1821.00,97.57
1820.00,97.58
1819.00,97.60
1818.00,97.63
1817.00,97.65
1816.00,97.65
1815.00,97.64
1814.00,97.63
1813.00,97.63
1812.00,97.64
1811.00,97.65
1810.00,97.65
1809.00,97.64
1808.00,97.63
1807.00,97.62
1806.00,97.62
1805.00,97.62
1804.00,97.61
1803.00,97.61
1802.00,97.62
1801.00,97.64
1800.00,97.64
1799.00,97.63
1798.00,97.62
1797.00,97.61
1796.00,97.60
1795.00,97.60
1794.00,97.61
1793.00,97.60
1792.00,97.60
1791.00,97.59
1790.00,97.59
1789.00,97.59
1788.00,97.58
1787.00,97.57
1786.00,97.57
1785.00,97.57
1784.00,97.58
1783.00,97.59
1782.00,97.60
1781.00,97.60
1780.00,97.60
1779.00,97.60
1778.00,97.60
1777.00,97.60
1776.00,97.59
1775.00,97.58
1774.00,97.57
1773.00,97.56
1772.00,97.54
1771.00,97.52
1770.00,97.51
1769.00,97.51
1768.00,97.50
1767.00,97.49
1766.00,97.48
1765.00,97.47
1764.00,97.46
1763.00,97.45
1762.00,97.44
1761.00,97.42
1760.00,97.40
1759.00,97.39
1758.00,97.38
1757.00,97.36
1756.00,97.35
1755.00,97.33
1754.00,97.31
1753.00,97.29
1752.00,97.27
1751.00,97.24
1750.00,97.22
1749.00,97.21
1748.00,97.19
1747.00,97.17
1746.00,97.16
1745.00,97.14
1744.00,97.13
1743.00,97.11
1742.00,97.10
1741.00,97.08
1740.00,97.06
1739.00,97.03
1738.00,97.01
1737.00,96.98
1736.00,96.96
1735.00,96.94
1734.00,96.92
1733.00,96.89
1732.00,96.88
1731.00,96.87
1730.00,96.87
1729.00,96.87
1728.00,96.87
1727.00,96.88
1726.00,96.87
1725.00,96.85
1724.00,96.83
1723.00,96.81
1722.00,96.79
1721.00,96.78
1720.00,96.76
1719.00,96.76
1718.00,96.75
1717.00,96.73
1716.00,96.70
1715.00,96.69
1714.00,96.69
1713.00,96.70
1712.00,96.72
1711.00,96.72
1710.00,96.71
1709.00,96.70
1708.00,96.69
1707.00,96.69
1706.00,96.70
1705.00,96.68
1704.00,96.66
1703.00,96.63
1702.00,96.62
1701.00,96.62
1700.00,96.59
1699.00,96.57
1698.00,96.55
1697.00,96.54
1696.00,96.52
1695.00,96.51
1694.00,96.50
1693.00,96.50
1692.00,96.48
1691.00,96.46
1690.00,96.42
1689.00,96.38
1688.00,96.34
1687.00,96.30
1686.00,96.27
1685.00,96.23
1684.00,96.16
1683.00,96.10
1682.00,96.08
1681.00,96.06
1680.00,96.04
1679.00,96.02
1678.00,96.00
1677.00,95.96
1676.00,95.92
1675.00,95.86
1674.00,95.82
1673.00,95.79
1672.00,95.76
1671.00,95.72
1670.00,95.67
1669.00,95.59
1668.00,95.52
1667.00,95.47
1666.00,95.43
1665.00,95.41
1664.00,95.37
1663.00,95.31
1662.00,95.25
1661.00,95.19
1660.00,95.14
1659.00,95.09
1658.00,95.06
1657.00,95.01
1656.00,94.95
1655.00,94.90
1654.00,94.85
1653.00,94.75
1652.00,94.68
1651.00,94.68
1650.00,94.68
1649.00,94.66
1648.00,94.60
1647.00,94.51
1646.00,94.43
1645.00,94.40
1644.00,94.38
1643.00,94.37
1642.00,94.35
1641.00,94.32
1640.00,94.29
1639.00,94.27
1638.00,94.25
1637.00,94.21
1636.00,94.15
1635.00,94.08
1634.00,94.03
1633.00,94.01
1632.00,93.99
1631.00,93.97
1630.00,93.95
1629.00,93.94
1628.00,93.91
1627.00,93.88
1626.00,93.85
1625.00,93.84
1624.00,93.83
1623.00,93.81
1622.00,93.79
1621.00,93.78
1620.00,93.77
1619.00,93.76
1618.00,93.76
1617.00,93.76
1616.00,93.75
1615.00,93.74
1614.00,93.74
1613.00,93.74
1612.00,93.75
1611.00,93.76
1610.00,93.78
1609.00,93.80
1608.00,93.82
1607.00,93.85
1606.00,93.88
1605.00,93.90
1604.00,93.93
1603.00,93.96
1602.00,94.00
1601.00,94.04
1600.00,94.08
1599.00,94.14
1598.00,94.19
1597.00,94.25
1596.00,94.31
1595.00,94.37
1594.00,94.42
1593.00,94.48
1592.00,94.54
1591.00,94.60
1590.00,94.66
1589.00,94.71
1588.00,94.76
1587.00,94.80
1586.00,94.85
1585.00,94.90
1584.00,94.94
1583.00,94.99
1582.00,95.04
1581.00,95.10
1580.00,95.15
1579.00,95.20
1578.00,95.24
1577.00,95.28
1576.00,95.32
1575.00,95.36
1574.00,95.40
1573.00,95.44
1572.00,95.48
1571.00,95.52
1570.00,95.57
1569.00,95.61
1568.00,95.64
1567.00,95.67
1566.00,95.69
1565.00,95.72
1564.00,95.74
1563.00,95.74
1562.00,95.75
1561.00,95.77
1560.00,95.84
1559.00,95.88
1558.00,95.89
1557.00,95.90
1556.00,95.90
1555.00,95.90
1554.00,95.90
1553.00,95.90
1552.00,95.91
1551.00,95.93
1550.00,95.95
1549.00,95.97
1548.00,95.98
1547.00,95.98
1546.00,95.98
1545.00,95.99
1544.00,96.01
1543.00,96.04
1542.00,96.06
1541.00,96.08
1540.00,96.07
1539.00,96.06
1538.00,96.08
1537.00,96.11
1536.00,96.14
1535.00,96.16
1534.00,96.18
1533.00,96.18
1532.00,96.18
1531.00,96.20
1530.00,96.21
1529.00,96.22
1528.00,96.22
1527.00,96.23
1526.00,96.26
1525.00,96.28
1524.00,96.29
1523.00,96.29
1522.00,96.28
1521.00,96.28
1520.00,96.30
1519.00,96.32
1518.00,96.34
1517.00,96.35
1516.00,96.36
1515.00,96.37
1514.00,96.38
1513.00,96.39
1512.00,96.40
1511.00,96.40
1510.00,96.40
1509.00,96.41
1508.00,96.43
1507.00,96.45
1506.00,96.46
1505.00,96.47
1504.00,96.48
1503.00,96.49
1502.00,96.50
1501.00,96.51
1500.00,96.51
1499.00,96.51
1498.00,96.51
1497.00,96.50
1496.00,96.48
1495.00,96.46
1494.00,96.46
1493.00,96.45
1492.00,96.42
1491.00,96.38
1490.00,96.33
1489.00,96.27
1488.00,96.21
1487.00,96.15
1486.00,96.08
1485.00,96.00
1484.00,95.93
1483.00,95.85
1482.00,95.79
1481.00,95.73
1480.00,95.68
1479.00,95.64
1478.00,95.60
1477.00,95.54
1476.00,95.48
1475.00,95.41
1474.00,95.34
1473.00,95.25
1472.00,95.16
1471.00,95.10
1470.00,95.05
1469.00,94.99
1468.00,94.91
1467.00,94.82
1466.00,94.71
1465.00,94.58
1464.00,94.44
1463.00,94.33
1462.00,94.24
1461.00,94.15
1460.00,94.05
1459.00,93.93
1458.00,93.79
1457.00,93.66
1456.00,93.56
1455.00,93.52
1454.00,93.49
1453.00,93.45
1452.00,93.40
1451.00,93.36
1450.00,93.32
1449.00,93.28
1448.00,93.25
1447.00,93.23
1446.00,93.22
1445.00,93.22
1444.00,93.21
1443.00,93.19
1442.00,93.15
1441.00,93.10
1440.00,93.02
1439.00,92.94
1438.00,92.85
1437.00,92.73
1436.00,92.60
1435.00,92.49
1434.00,92.38
1433.00,92.28
1432.00,92.18
1431.00,92.09
1430.00,92.02
1429.00,91.97
1428.00,91.93
1427.00,91.92
1426.00,91.93
1425.00,91.97
1424.00,92.02
1423.00,92.09
1422.00,92.16
1421.00,92.23
1420.00,92.34
1419.00,92.48
1418.00,92.63
1417.00,92.76
1416.00,92.86
1415.00,92.96
1414.00,93.06
1413.00,93.14
1412.00,93.21
1411.00,93.27
1410.00,93.31
1409.00,93.34
1408.00,93.36
1407.00,93.38
1406.00,93.38
1405.00,93.40
1404.00,93.42
1403.00,93.45
1402.00,93.47
1401.00,93.49
1400.00,93.51
1399.00,93.53
1398.00,93.55
1397.00,93.56
1396.00,93.57
1395.00,93.58
1394.00,93.59
1393.00,93.60
1392.00,93.60
1391.00,93.58
1390.00,93.54
1389.00,93.49
1388.00,93.41
1387.00,93.33
1386.00,93.24
1385.00,93.14
1384.00,93.03
1383.00,92.89
1382.00,92.74
1381.00,92.58
1380.00,92.41
1379.00,92.24
1378.00,92.06
1377.00,91.89
1376.00,91.70
1375.00,91.50
1374.00,91.30
1373.00,91.14
1372.00,91.02
1371.00,90.94
1370.00,90.89
1369.00,90.87
1368.00,90.87
1367.00,90.89
1366.00,90.90
1365.00,90.91
1364.00,90.89
1363.00,90.88
1362.00,90.86
1361.00,90.87
1360.00,90.89
1359.00,90.93
1358.00,90.98
1357.00,91.03
1356.00,91.07
1355.00,91.13
1354.00,91.20
1353.00,91.28
1352.00,91.35
1351.00,91.40
1350.00,91.44
1349.00,91.45
1348.00,91.42
1347.00,91.35
1346.00,91.26
1345.00,91.14
1344.00,91.00
1343.00,90.86
1342.00,90.70
1341.00,90.54
1340.00,90.37
1339.00,90.22
1338.00,90.10
1337.00,90.02
1336.00,89.98
1335.00,89.97
1334.00,89.99
1333.00,90.04
1332.00,90.12
1331.00,90.20
1330.00,90.29
1329.00,90.36
1328.00,90.41
1327.00,90.42
1326.00,90.39
1325.00,90.31
1324.00,90.18
1323.00,90.04
1322.00,89.88
1321.00,89.70
1320.00,89.50
1319.00,89.29
1318.00,89.11
1317.00,88.96
1316.00,88.87
1315.00,88.84
1314.00,88.88
1313.00,88.97
1312.00,89.11
1311.00,89.28
1310.00,89.47
1309.00,89.69
1308.00,89.92
1307.00,90.15
1306.00,90.38
1305.00,90.60
1304.00,90.82
1303.00,91.02
1302.00,91.22
1301.00,91.41
1300.00,91.58
1299.00,91.73
1298.00,91.85
1297.00,91.96
1296.00,92.04
1295.00,92.10
1294.00,92.14
1293.00,92.17
1292.00,92.19
1291.00,92.21
1290.00,92.24
1289.00,92.25
1288.00,92.26
1287.00,92.24
1286.00,92.20
1285.00,92.15
1284.00,92.08
1283.00,92.01
1282.00,91.95
1281.00,91.91
1280.00,91.91
1279.00,91.93
1278.00,91.97
1277.00,92.02
1276.00,92.06
1275.00,92.11
1274.00,92.17
1273.00,92.23
1272.00,92.30
1271.00,92.37
1270.00,92.45
1269.00,92.52
1268.00,92.57
1267.00,92.62
1266.00,92.65
1265.00,92.67
1264.00,92.68
1263.00,92.70
1262.00,92.71
1261.00,92.72
1260.00,92.74
1259.00,92.77
1258.00,92.82
1257.00,92.86
1256.00,92.88
1255.00,92.89
1254.00,92.89
1253.00,92.88
1252.00,92.86
1251.00,92.84
1250.00,92.83
1249.00,92.82
1248.00,92.81
1247.00,92.82
1246.00,92.84
1245.00,92.88
1244.00,92.92
1243.00,92.96
1242.00,93.01
1241.00,93.05
1240.00,93.08
1239.00,93.09
1238.00,93.08
1237.00,93.07
1236.00,93.06
1235.00,93.07
1234.00,93.11
1233.00,93.16
1232.00,93.24
1231.00,93.34
1230.00,93.44
1229.00,93.55
1228.00,93.66
1227.00,93.76
1226.00,93.86
1225.00,93.97
1224.00,94.08
1223.00,94.17
1222.00,94.25
1221.00,94.32
1220.00,94.39
1219.00,94.45
1218.00,94.51
1217.00,94.54
1216.00,94.55
1215.00,94.54
1214.00,94.49
1213.00,94.40
1212.00,94.28
1211.00,94.12
1210.00,93.94
1209.00,93.74
1208.00,93.55
1207.00,93.39
1206.00,93.27
1205.00,93.19
1204.00,93.15
1203.00,93.14
1202.00,93.18
1201.00,93.24
1200.00,93.32
1199.00,93.42
1198.00,93.52
1197.00,93.63
1196.00,93.76
1195.00,93.89
1194.00,94.03
1193.00,94.16
1192.00,94.27
1191.00,94.36
1190.00,94.43
1189.00,94.48
1188.00,94.50
1187.00,94.51
1186.00,94.51
1185.00,94.50
1184.00,94.47
1183.00,94.41
1182.00,94.33
1181.00,94.22
1180.00,94.08
1179.00,93.92
1178.00,93.75
1177.00,93.55
1176.00,93.33
1175.00,93.08
1174.00,92.77
1173.00,92.41
1172.00,91.99
1171.00,91.52
1170.00,91.00
1169.00,90.45
1168.00,89.88
1167.00,89.32
1166.00,88.79
1165.00,88.31
1164.00,87.89
1163.00,87.56
1162.00,87.32
1161.00,87.18
1160.00,87.12
1159.00,87.15
1158.00,87.23
1157.00,87.34
1156.00,87.46
1155.00,87.59
1154.00,87.71
1153.00,87.83
1152.00,87.94
1151.00,88.06
1150.00,88.20
1149.00,88.36
1148.00,88.54
1147.00,88.74
1146.00,88.95
1145.00,89.17
1144.00,89.39
1143.00,89.61
1142.00,89.80
1141.00,89.95
1140.00,90.06
1139.00,90.11
1138.00,90.12
1137.00,90.08
1136.00,90.01
1135.00,89.91
1134.00,89.77
1133.00,89.59
1132.00,89.38
1131.00,89.15
1130.00,88.88
1129.00,88.56
1128.00,88.19
1127.00,87.80
1126.00,87.41
1125.00,87.03
1124.00,86.69
1123.00,86.38
1122.00,86.07
1121.00,85.75
1120.00,85.38
1119.00,84.95
1118.00,84.47
1117.00,83.92
1116.00,83.32
1115.00,82.71
1114.00,82.12
1113.00,81.59
1112.00,81.15
1111.00,80.82
1110.00,80.59
1109.00,80.43
1108.00,80.31
1107.00,80.25
1106.00,80.23
1105.00,80.22
1104.00,80.24
1103.00,80.29
1102.00,80.38
1101.00,80.51
1100.00,80.69
1099.00,80.91
1098.00,81.17
1097.00,81.42
1096.00,81.67
1095.00,81.90
1094.00,82.14
1093.00,82.36
1092.00,82.55
1091.00,82.71
1090.00,82.83
1089.00,82.91
1088.00,82.96
1087.00,83.01
1086.00,83.05
1085.00,83.06
1084.00,83.04
1083.00,82.97
1082.00,82.85
1081.00,82.67
1080.00,82.43
1079.00,82.15
1078.00,81.86
1077.00,81.56
1076.00,81.28
1075.00,81.01
1074.00,80.77
1073.00,80.51
1072.00,80.21
1071.00,79.88
1070.00,79.50
1069.00,79.06
1068.00,78.54
1067.00,77.94
1066.00,77.30
1065.00,76.59
1064.00,75.83
1063.00,75.06
1062.00,74.30
1061.00,73.59
1060.00,72.95
1059.00,72.41
1058.00,71.99
1057.00,71.67
1056.00,71.42
1055.00,71.26
1054.00,71.17
1053.00,71.14
1052.00,71.17
1051.00,71.29
1050.00,71.49
1049.00,71.73
1048.00,71.99
1047.00,72.27
1046.00,72.56
1045.00,72.80
1044.00,72.97
1043.00,73.05
1042.00,73.06
1041.00,72.96
1040.00,72.75
1039.00,72.44
1038.00,72.06
1037.00,71.63
1036.00,71.20
1035.00,70.81
1034.00,70.48
1033.00,70.22
1032.00,70.03
1031.00,69.93
1030.00,69.90
1029.00,69.93
1028.00,70.00
1027.00,70.11
1026.00,70.25
1025.00,70.40
1024.00,70.56
1023.00,70.72
1022.00,70.88
1021.00,71.03
1020.00,71.17
1019.00,71.30
1018.00,71.44
1017.00,71.57
1016.00,71.69
1015.00,71.81
1014.00,71.92
1013.00,72.01
1012.00,72.09
1011.00,72.18
1010.00,72.26
1009.00,72.31
1008.00,72.33
1007.00,72.34
1006.00,72.36
1005.00,72.35
1004.00,72.33
1003.00,72.31
1002.00,72.31
1001.00,72.34
1000.00,72.39
999.00,72.47
998.00,72.59
997.00,72.73
996.00,72.87
995.00,73.03
994.00,73.20
993.00,73.36
992.00,73.50
991.00,73.61
990.00,73.70
989.00,73.74
988.00,73.74
987.00,73.73
986.00,73.73
985.00,73.76
984.00,73.86
983.00,74.07
982.00,74.39
981.00,74.80
980.00,75.28
979.00,75.79
978.00,76.33
977.00,76.86
976.00,77.36
975.00,77.84
974.00,78.28
973.00,78.69
972.00,79.07
971.00,79.44
970.00,79.78
969.00,80.09
968.00,80.38
967.00,80.66
966.00,80.93
965.00,81.19
964.00,81.43
963.00,81.68
962.00,81.93
961.00,82.18
960.00,82.43
959.00,82.67
958.00,82.92
957.00,83.15
956.00,83.36
955.00,83.58
954.00,83.79
953.00,84.00
952.00,84.20
951.00,84.41
950.00,84.63
949.00,84.83
948.00,85.02
947.00,85.20
946.00,85.38
945.00,85.56
944.00,85.73
943.00,85.88
942.00,86.02
941.00,86.14
940.00,86.26
939.00,86.38
938.00,86.50
937.00,86.63
936.00,86.74
935.00,86.85
934.00,86.95
933.00,87.04
