Created as New Dataset,4 FMC American Viscose
cm-1,%T
2461.00,95.18
2460.00,95.18
2459.00,95.17
2458.00,95.16
2457.00,95.13
2456.00,95.11
2455.00,95.10
2454.00,95.11
2453.00,95.13
2452.00,95.14
2451.00,95.16
2450.00,95.16
2449.00,95.16
2448.00,95.17
2447.00,95.17
2446.00,95.18
2445.00,95.17
2444.00,95.16
2443.00,95.14
2442.00,95.14
2441.00,95.14
2440.00,95.16
2439.00,95.17
2438.00,95.18
2437.00,95.18
2436.00,95.18
2435.00,95.20
2434.00,95.21
2433.00,95.22
2432.00,95.21
2431.00,95.18
2430.00,95.16
2429.00,95.16
2428.00,95.17
2427.00,95.18
2426.00,95.20
2425.00,95.20
2424.00,95.20
2423.00,95.19
2422.00,95.19
2421.00,95.20
2420.00,95.21
2419.00,95.21
2418.00,95.20
2417.00,95.20
2416.00,95.21
2415.00,95.22
2414.00,95.23
2413.00,95.24
2412.00,95.26
2411.00,95.27
2410.00,95.29
2409.00,95.31
2408.00,95.33
2407.00,95.36
2406.00,95.38
2405.00,95.39
2404.00,95.38
2403.00,95.36
2402.00,95.34
2401.00,95.34
2400.00,95.34
2399.00,95.35
2398.00,95.36
2397.00,95.38
2396.00,95.41
2395.00,95.45
2394.00,95.48
2393.00,95.50
2392.00,95.52
2391.00,95.52
2390.00,95.53
2389.00,95.53
2388.00,95.53
2387.00,95.54
2386.00,95.56
2385.00,95.57
2384.00,95.59
2383.00,95.60
2382.00,95.61
2381.00,95.62
2380.00,95.63
2379.00,95.66
2378.00,95.70
2377.00,95.75
2376.00,95.79
2375.00,95.81
2374.00,95.81
2373.00,95.82
2372.00,95.82
2371.00,95.81
2370.00,95.79
2369.00,95.76
2368.00,95.72
2367.00,95.72
2366.00,95.76
2365.00,95.82
2364.00,95.85
2363.00,95.84
2362.00,95.84
2361.00,95.85
2360.00,95.86
2359.00,95.85
2358.00,95.83
2357.00,95.84
2356.00,95.88
2355.00,95.89
2354.00,95.87
2353.00,95.83
2352.00,95.82
2351.00,95.88
2350.00,95.99
2349.00,96.10
2348.00,96.14
2347.00,96.11
2346.00,96.06
2345.00,96.02
2344.00,95.99
2343.00,95.96
2342.00,95.91
2341.00,95.86
2340.00,95.83
2339.00,95.83
2338.00,95.83
2337.00,95.83
2336.00,95.83
2335.00,95.86
2334.00,95.90
2333.00,95.92
2332.00,95.92
2331.00,95.90
2330.00,95.91
2329.00,95.93
2328.00,95.94
2327.00,95.90
2326.00,95.82
2325.00,95.72
2324.00,95.63
2323.00,95.57
2322.00,95.54
2321.00,95.54
2320.00,95.56
2319.00,95.57
2318.00,95.57
2317.00,95.55
2316.00,95.52
2315.00,95.49
2314.00,95.48
2313.00,95.48
2312.00,95.48
2311.00,95.47
2310.00,95.46
2309.00,95.43
2308.00,95.40
2307.00,95.37
2306.00,95.36
2305.00,95.36
2304.00,95.36
2303.00,95.35
2302.00,95.31
2301.00,95.26
2300.00,95.22
2299.00,95.20
2298.00,95.18
2297.00,95.18
2296.00,95.17
2295.00,95.16
2294.00,95.14
2293.00,95.11
2292.00,95.07
2291.00,95.02
2290.00,94.97
2289.00,94.93
2288.00,94.89
2287.00,94.86
2286.00,94.82
2285.00,94.77
2284.00,94.72
2283.00,94.68
2282.00,94.67
2281.00,94.67
2280.00,94.69
2279.00,94.69
2278.00,94.68
2277.00,94.66
2276.00,94.63
2275.00,94.60
2274.00,94.57
2273.00,94.56
2272.00,94.56
2271.00,94.55
2270.00,94.52
2269.00,94.48
2268.00,94.45
2267.00,94.42
2266.00,94.41
2265.00,94.41
2264.00,94.42
2263.00,94.44
2262.00,94.45
2261.00,94.43
2260.00,94.38
2259.00,94.35
2258.00,94.34
2257.00,94.35
2256.00,94.35
2255.00,94.33
2254.00,94.28
2253.00,94.25
2252.00,94.25
2251.00,94.28
2250.00,94.32
2249.00,94.34
2248.00,94.33
2247.00,94.29
2246.00,94.25
2245.00,94.23
2244.00,94.22
2243.00,94.21
2242.00,94.17
2241.00,94.11
2240.00,94.04
2239.00,93.99
2238.00,93.96
2237.00,93.97
2236.00,93.98
2235.00,94.00
2234.00,94.01
2233.00,94.03
2232.00,94.03
2231.00,94.02
2230.00,94.01
2229.00,94.00
2228.00,93.98
2227.00,93.94
2226.00,93.91
2225.00,93.89
2224.00,93.89
2223.00,93.89
2222.00,93.88
2221.00,93.84
2220.00,93.79
2219.00,93.75
2218.00,93.72
2217.00,93.71
2216.00,93.70
2215.00,93.68
2214.00,93.67
2213.00,93.65
2212.00,93.64
2211.00,93.62
2210.00,93.57
2209.00,93.53
2208.00,93.50
2207.00,93.49
2206.00,93.49
2205.00,93.49
2204.00,93.50
2203.00,93.52
2202.00,93.54
2201.00,93.56
2200.00,93.57
2199.00,93.55
2198.00,93.50
2197.00,93.46
2196.00,93.44
2195.00,93.44
2194.00,93.41
2193.00,93.36
2192.00,93.31
2191.00,93.29
2190.00,93.28
2189.00,93.26
2188.00,93.22
2187.00,93.17
2186.00,93.12
2185.00,93.06
2184.00,93.00
2183.00,92.99
2182.00,93.03
2181.00,93.07
2180.00,93.06
2179.00,93.02
2178.00,93.01
2177.00,93.04
2176.00,93.11
2175.00,93.15
2174.00,93.16
2173.00,93.15
2172.00,93.10
2171.00,93.03
2170.00,92.94
2169.00,92.85
2168.00,92.78
2167.00,92.71
2166.00,92.64
2165.00,92.53
2164.00,92.37
2163.00,92.20
2162.00,92.10
2161.00,92.13
2160.00,92.30
2159.00,92.56
2158.00,92.80
2157.00,92.97
2156.00,93.05
2155.00,93.09
2154.00,93.14
2153.00,93.18
2152.00,93.20
2151.00,93.21
2150.00,93.24
2149.00,93.32
2148.00,93.40
2147.00,93.46
2146.00,93.50
2145.00,93.53
2144.00,93.53
2143.00,93.52
2142.00,93.51
2141.00,93.52
2140.00,93.54
2139.00,93.56
2138.00,93.61
2137.00,93.70
2136.00,93.82
2135.00,93.95
2134.00,94.06
2133.00,94.13
2132.00,94.16
2131.00,94.18
2130.00,94.21
2129.00,94.25
2128.00,94.27
2127.00,94.28
2126.00,94.28
2125.00,94.28
2124.00,94.30
2123.00,94.33
2122.00,94.36
2121.00,94.40
2120.00,94.41
2119.00,94.40
2118.00,94.37
2117.00,94.35
2116.00,94.33
2115.00,94.31
2114.00,94.30
2113.00,94.28
2112.00,94.27
2111.00,94.26
2110.00,94.26
2109.00,94.25
2108.00,94.24
2107.00,94.24
2106.00,94.25
2105.00,94.26
2104.00,94.26
2103.00,94.25
2102.00,94.23
2101.00,94.23
2100.00,94.25
2099.00,94.27
2098.00,94.29
2097.00,94.29
2096.00,94.29
2095.00,94.30
2094.00,94.31
2093.00,94.31
2092.00,94.31
2091.00,94.32
2090.00,94.34
2089.00,94.38
2088.00,94.40
2087.00,94.41
2086.00,94.40
2085.00,94.39
2084.00,94.36
2083.00,94.34
2082.00,94.32
2081.00,94.29
2080.00,94.23
2079.00,94.16
2078.00,94.10
2077.00,94.08
2076.00,94.10
2075.00,94.13
2074.00,94.15
2073.00,94.16
2072.00,94.16
2071.00,94.15
2070.00,94.14
2069.00,94.12
2068.00,94.11
2067.00,94.09
2066.00,94.09
2065.00,94.10
2064.00,94.11
2063.00,94.12
2062.00,94.11
2061.00,94.08
2060.00,94.03
2059.00,94.00
2058.00,94.01
2057.00,94.05
2056.00,94.09
2055.00,94.09
2054.00,94.03
2053.00,93.93
2052.00,93.81
2051.00,93.70
2050.00,93.63
2049.00,93.59
2048.00,93.55
2047.00,93.51
2046.00,93.45
2045.00,93.41
2044.00,93.39
2043.00,93.37
2042.00,93.37
2041.00,93.38
2040.00,93.37
2039.00,93.34
2038.00,93.30
2037.00,93.27
2036.00,93.26
2035.00,93.25
2034.00,93.26
2033.00,93.26
2032.00,93.25
2031.00,93.24
2030.00,93.25
2029.00,93.26
2028.00,93.24
2027.00,93.18
2026.00,93.11
2025.00,93.09
2024.00,93.12
2023.00,93.18
2022.00,93.23
2021.00,93.27
2020.00,93.28
2019.00,93.26
2018.00,93.27
2017.00,93.32
2016.00,93.39
2015.00,93.43
2014.00,93.43
2013.00,93.41
2012.00,93.39
2011.00,93.38
2010.00,93.39
2009.00,93.43
2008.00,93.48
2007.00,93.53
2006.00,93.61
2005.00,93.69
2004.00,93.76
2003.00,93.81
2002.00,93.85
2001.00,93.91
2000.00,93.97
1999.00,94.01
1998.00,93.98
1997.00,93.90
1996.00,93.79
1995.00,93.70
1994.00,93.64
1993.00,93.63
1992.00,93.63
1991.00,93.66
1990.00,93.71
1989.00,93.79
1988.00,93.87
1987.00,93.89
1986.00,93.86
1985.00,93.79
1984.00,93.68
1983.00,93.57
1982.00,93.48
1981.00,93.39
1980.00,93.32
1979.00,93.26
1978.00,93.27
1977.00,93.36
1976.00,93.50
1975.00,93.61
1974.00,93.65
1973.00,93.64
1972.00,93.61
1971.00,93.59
1970.00,93.61
1969.00,93.65
1968.00,93.70
1967.00,93.73
1966.00,93.75
1965.00,93.77
1964.00,93.79
1963.00,93.83
1962.00,93.90
1961.00,94.01
1960.00,94.14
1959.00,94.24
1958.00,94.31
1957.00,94.34
1956.00,94.34
1955.00,94.35
1954.00,94.39
1953.00,94.46
1952.00,94.52
1951.00,94.54
1950.00,94.56
1949.00,94.58
1948.00,94.61
1947.00,94.64
1946.00,94.65
1945.00,94.65
1944.00,94.66
1943.00,94.68
1942.00,94.71
1941.00,94.76
1940.00,94.80
1939.00,94.83
1938.00,94.85
1937.00,94.86
1936.00,94.84
1935.00,94.83
1934.00,94.86
1933.00,94.93
1932.00,94.98
1931.00,95.01
1930.00,95.00
1929.00,94.99
1928.00,94.98
1927.00,94.99
1926.00,95.02
1925.00,95.07
1924.00,95.11
1923.00,95.15
1922.00,95.17
1921.00,95.21
1920.00,95.26
1919.00,95.31
1918.00,95.33
1917.00,95.34
1916.00,95.33
1915.00,95.34
1914.00,95.36
1913.00,95.39
1912.00,95.39
1911.00,95.37
1910.00,95.36
1909.00,95.38
1908.00,95.42
1907.00,95.45
1906.00,95.45
1905.00,95.43
1904.00,95.44
1903.00,95.48
1902.00,95.52
1901.00,95.54
1900.00,95.54
1899.00,95.52
1898.00,95.51
1897.00,95.51
1896.00,95.54
1895.00,95.59
1894.00,95.65
1893.00,95.70
1892.00,95.73
1891.00,95.74
1890.00,95.73
1889.00,95.71
1888.00,95.71
1887.00,95.74
1886.00,95.78
1885.00,95.82
1884.00,95.84
1883.00,95.84
1882.00,95.83
1881.00,95.82
1880.00,95.82
1879.00,95.84
1878.00,95.85
1877.00,95.86
1876.00,95.85
1875.00,95.84
1874.00,95.85
1873.00,95.89
1872.00,95.94
1871.00,95.97
1870.00,95.97
1869.00,95.95
1868.00,95.95
1867.00,95.97
1866.00,95.99
1865.00,95.99
1864.00,95.98
1863.00,95.95
1862.00,95.95
1861.00,95.96
1860.00,96.00
1859.00,96.03
1858.00,96.05
1857.00,96.07
1856.00,96.09
1855.00,96.12
1854.00,96.16
1853.00,96.19
1852.00,96.20
1851.00,96.20
1850.00,96.19
1849.00,96.19
1848.00,96.19
1847.00,96.20
1846.00,96.20
1845.00,96.20
1844.00,96.21
1843.00,96.22
1842.00,96.23
1841.00,96.24
1840.00,96.25
1839.00,96.27
1838.00,96.29
1837.00,96.30
1836.00,96.31
1835.00,96.31
1834.00,96.31
1833.00,96.31
1832.00,96.30
1831.00,96.29
1830.00,96.30
1829.00,96.31
1828.00,96.32
1827.00,96.32
1826.00,96.32
1825.00,96.32
1824.00,96.31
1823.00,96.30
1822.00,96.30
1821.00,96.31
1820.00,96.32
1819.00,96.33
1818.00,96.34
1817.00,96.35
1816.00,96.35
1815.00,96.34
1814.00,96.33
1813.00,96.32
1812.00,96.32
1811.00,96.31
1810.00,96.30
1809.00,96.31
1808.00,96.31
1807.00,96.31
1806.00,96.31
1805.00,96.30
1804.00,96.29
1803.00,96.27
1802.00,96.26
1801.00,96.24
1800.00,96.22
1799.00,96.21
1798.00,96.18
1797.00,96.16
1796.00,96.14
1795.00,96.11
1794.00,96.09
1793.00,96.05
1792.00,95.99
1791.00,95.92
1790.00,95.87
1789.00,95.83
1788.00,95.79
1787.00,95.74
1786.00,95.68
1785.00,95.59
1784.00,95.49
1783.00,95.38
1782.00,95.27
1781.00,95.14
1780.00,94.97
1779.00,94.78
1778.00,94.58
1777.00,94.38
1776.00,94.16
1775.00,93.91
1774.00,93.58
1773.00,93.16
1772.00,92.63
1771.00,92.06
1770.00,91.48
1769.00,90.82
1768.00,90.03
1767.00,89.13
1766.00,88.20
1765.00,87.25
1764.00,86.21
1763.00,85.02
1762.00,83.71
1761.00,82.42
1760.00,81.26
1759.00,80.20
1758.00,79.15
1757.00,78.09
1756.00,77.09
1755.00,76.24
1754.00,75.51
1753.00,74.82
1752.00,74.10
1751.00,73.39
1750.00,72.74
1749.00,72.16
1748.00,71.65
1747.00,71.17
1746.00,70.73
1745.00,70.30
1744.00,69.89
1743.00,69.53
1742.00,69.22
1741.00,68.94
1740.00,68.70
1739.00,68.51
1738.00,68.39
1737.00,68.34
1736.00,68.35
1735.00,68.40
1734.00,68.53
1733.00,68.74
1732.00,69.02
1731.00,69.35
1730.00,69.72
1729.00,70.16
1728.00,70.66
1727.00,71.19
1726.00,71.75
1725.00,72.35
1724.00,73.03
1723.00,73.73
1722.00,74.42
1721.00,75.08
1720.00,75.76
1719.00,76.51
1718.00,77.36
1717.00,78.25
1716.00,79.09
1715.00,79.87
1714.00,80.59
1713.00,81.26
1712.00,81.90
1711.00,82.51
1710.00,83.11
1709.00,83.68
1708.00,84.22
1707.00,84.76
1706.00,85.28
1705.00,85.74
1704.00,86.12
1703.00,86.45
1702.00,86.78
1701.00,87.19
1700.00,87.64
1699.00,88.00
1698.00,88.25
1697.00,88.48
1696.00,88.77
1695.00,89.08
1694.00,89.32
1693.00,89.51
1692.00,89.69
1691.00,89.87
1690.00,90.05
1689.00,90.21
1688.00,90.34
1687.00,90.46
1686.00,90.56
1685.00,90.69
1684.00,90.85
1683.00,91.01
1682.00,91.14
1681.00,91.24
1680.00,91.34
1679.00,91.43
1678.00,91.50
1677.00,91.57
1676.00,91.63
1675.00,91.70
1674.00,91.76
1673.00,91.80
1672.00,91.84
1671.00,91.89
1670.00,91.95
1669.00,91.99
1668.00,92.02
1667.00,92.03
1666.00,92.04
1665.00,92.06
1664.00,92.07
1663.00,92.08
1662.00,92.09
1661.00,92.09
1660.00,92.09
1659.00,92.09
1658.00,92.10
1657.00,92.10
1656.00,92.11
1655.00,92.10
1654.00,92.09
1653.00,92.06
1652.00,92.04
1651.00,92.03
1650.00,92.04
1649.00,92.06
1648.00,92.07
1647.00,92.06
1646.00,92.07
1645.00,92.08
1644.00,92.09
1643.00,92.10
1642.00,92.11
1641.00,92.11
1640.00,92.11
1639.00,92.12
1638.00,92.14
1637.00,92.17
1636.00,92.20
1635.00,92.22
1634.00,92.23
1633.00,92.24
1632.00,92.26
1631.00,92.29
1630.00,92.32
1629.00,92.36
1628.00,92.41
1627.00,92.47
1626.00,92.53
1625.00,92.58
1624.00,92.64
1623.00,92.70
1622.00,92.76
1621.00,92.81
1620.00,92.87
1619.00,92.93
1618.00,92.99
1617.00,93.05
1616.00,93.11
1615.00,93.18
1614.00,93.24
1613.00,93.30
1612.00,93.37
1611.00,93.45
1610.00,93.52
1609.00,93.58
1608.00,93.62
1607.00,93.66
1606.00,93.70
1605.00,93.76
1604.00,93.83
1603.00,93.89
1602.00,93.95
1601.00,93.99
1600.00,94.02
1599.00,94.06
1598.00,94.10
1597.00,94.14
1596.00,94.17
1595.00,94.20
1594.00,94.23
1593.00,94.26
1592.00,94.29
1591.00,94.33
1590.00,94.38
1589.00,94.42
1588.00,94.47
1587.00,94.51
1586.00,94.53
1585.00,94.54
1584.00,94.55
1583.00,94.57
1582.00,94.59
1581.00,94.61
1580.00,94.63
1579.00,94.65
1578.00,94.67
1577.00,94.69
1576.00,94.73
1575.00,94.76
1574.00,94.78
1573.00,94.80
1572.00,94.82
1571.00,94.85
1570.00,94.86
1569.00,94.87
1568.00,94.88
1567.00,94.88
1566.00,94.88
1565.00,94.90
1564.00,94.91
1563.00,94.91
1562.00,94.91
1561.00,94.91
1560.00,94.91
1559.00,94.91
1558.00,94.91
1557.00,94.92
1556.00,94.91
1555.00,94.92
1554.00,94.92
1553.00,94.94
1552.00,94.95
1551.00,94.97
1550.00,94.99
1549.00,95.01
1548.00,95.01
1547.00,95.01
1546.00,95.01
1545.00,95.01
1544.00,95.01
1543.00,95.03
1542.00,95.05
1541.00,95.06
1540.00,95.07
1539.00,95.09
1538.00,95.10
1537.00,95.10
1536.00,95.11
1535.00,95.11
1534.00,95.11
1533.00,95.12
1532.00,95.14
1531.00,95.16
1530.00,95.17
1529.00,95.18
1528.00,95.20
1527.00,95.22
1526.00,95.24
1525.00,95.24
1524.00,95.25
1523.00,95.26
1522.00,95.28
1521.00,95.30
1520.00,95.30
1519.00,95.30
1518.00,95.30
1517.00,95.29
1516.00,95.29
1515.00,95.29
1514.00,95.31
1513.00,95.33
1512.00,95.35
1511.00,95.38
1510.00,95.41
1509.00,95.42
1508.00,95.42
1507.00,95.42
1506.00,95.43
1505.00,95.43
1504.00,95.43
1503.00,95.44
1502.00,95.45
1501.00,95.45
1500.00,95.45
1499.00,95.46
1498.00,95.47
1497.00,95.48
1496.00,95.48
1495.00,95.48
1494.00,95.48
1493.00,95.48
1492.00,95.47
1491.00,95.47
1490.00,95.45
1489.00,95.44
1488.00,95.42
1487.00,95.42
1486.00,95.41
1485.00,95.40
1484.00,95.39
1483.00,95.38
1482.00,95.36
1481.00,95.33
1480.00,95.29
1479.00,95.25
1478.00,95.21
1477.00,95.15
1476.00,95.09
1475.00,95.02
1474.00,94.94
1473.00,94.85
1472.00,94.76
1471.00,94.66
1470.00,94.56
1469.00,94.46
1468.00,94.36
1467.00,94.26
1466.00,94.14
1465.00,94.01
1464.00,93.88
1463.00,93.75
1462.00,93.65
1461.00,93.55
1460.00,93.47
1459.00,93.38
1458.00,93.27
1457.00,93.15
1456.00,93.04
1455.00,92.98
1454.00,92.94
1453.00,92.90
1452.00,92.83
1451.00,92.76
1450.00,92.67
1449.00,92.56
1448.00,92.45
1447.00,92.33
1446.00,92.22
1445.00,92.10
1444.00,91.96
1443.00,91.83
1442.00,91.70
1441.00,91.56
1440.00,91.43
1439.00,91.30
1438.00,91.17
1437.00,91.03
1436.00,90.88
1435.00,90.78
1434.00,90.72
1433.00,90.67
1432.00,90.64
1431.00,90.63
1430.00,90.65
1429.00,90.69
1428.00,90.76
1427.00,90.85
1426.00,90.95
1425.00,91.04
1424.00,91.14
1423.00,91.25
1422.00,91.36
1421.00,91.47
1420.00,91.57
1419.00,91.67
1418.00,91.78
1417.00,91.88
1416.00,92.00
1415.00,92.12
1414.00,92.22
1413.00,92.31
1412.00,92.39
1411.00,92.46
1410.00,92.52
1409.00,92.58
1408.00,92.64
1407.00,92.69
1406.00,92.74
1405.00,92.78
1404.00,92.82
1403.00,92.84
1402.00,92.84
1401.00,92.82
1400.00,92.78
1399.00,92.70
1398.00,92.60
1397.00,92.47
1396.00,92.29
1395.00,92.07
1394.00,91.79
1393.00,91.49
1392.00,91.14
1391.00,90.76
1390.00,90.32
1389.00,89.83
1388.00,89.25
1387.00,88.61
1386.00,87.97
1385.00,87.37
1384.00,86.77
1383.00,86.15
1382.00,85.54
1381.00,84.94
1380.00,84.35
1379.00,83.79
1378.00,83.27
1377.00,82.77
1376.00,82.26
1375.00,81.72
1374.00,81.18
1373.00,80.66
1372.00,80.19
1371.00,79.76
1370.00,79.38
1369.00,79.06
1368.00,78.84
1367.00,78.77
1366.00,78.85
1365.00,79.10
1364.00,79.53
1363.00,80.17
1362.00,81.01
1361.00,81.97
1360.00,82.99
1359.00,84.04
1358.00,85.10
1357.00,86.11
1356.00,87.07
1355.00,87.96
1354.00,88.73
1353.00,89.39
1352.00,89.93
1351.00,90.39
1350.00,90.78
1349.00,91.11
1348.00,91.39
1347.00,91.62
1346.00,91.82
1345.00,91.97
1344.00,92.10
1343.00,92.20
1342.00,92.28
1341.00,92.33
1340.00,92.38
1339.00,92.42
1338.00,92.47
1337.00,92.52
1336.00,92.57
1335.00,92.60
1334.00,92.61
1333.00,92.60
1332.00,92.57
1331.00,92.55
1330.00,92.53
1329.00,92.50
1328.00,92.47
1327.00,92.44
1326.00,92.41
1325.00,92.40
1324.00,92.38
1323.00,92.38
1322.00,92.38
1321.00,92.39
1320.00,92.41
1319.00,92.44
1318.00,92.47
1317.00,92.50
1316.00,92.54
1315.00,92.59
1314.00,92.64
1313.00,92.71
1312.00,92.80
1311.00,92.90
1310.00,92.99
1309.00,93.07
1308.00,93.14
1307.00,93.19
1306.00,93.23
1305.00,93.26
1304.00,93.28
1303.00,93.28
1302.00,93.27
1301.00,93.24
1300.00,93.20
1299.00,93.15
1298.00,93.09
1297.00,93.02
1296.00,92.94
1295.00,92.85
1294.00,92.75
1293.00,92.63
1292.00,92.50
1291.00,92.37
1290.00,92.23
1289.00,92.09
1288.00,91.94
1287.00,91.77
1286.00,91.60
1285.00,91.41
1284.00,91.20
1283.00,90.97
1282.00,90.71
1281.00,90.43
1280.00,90.12
1279.00,89.80
1278.00,89.46
1277.00,89.08
1276.00,88.68
1275.00,88.27
1274.00,87.84
1273.00,87.40
1272.00,86.95
1271.00,86.49
1270.00,86.01
1269.00,85.51
1268.00,84.97
1267.00,84.42
1266.00,83.86
1265.00,83.28
1264.00,82.67
1263.00,82.06
1262.00,81.43
1261.00,80.77
1260.00,80.09
1259.00,79.40
1258.00,78.71
1257.00,78.02
1256.00,77.30
1255.00,76.58
1254.00,75.85
1253.00,75.12
1252.00,74.37
1251.00,73.63
1250.00,72.89
1249.00,72.14
1248.00,71.37
1247.00,70.61
1246.00,69.84
1245.00,69.07
1244.00,68.29
1243.00,67.53
1242.00,66.78
1241.00,66.04
1240.00,65.28
1239.00,64.56
1238.00,63.87
1237.00,63.21
1236.00,62.57
1235.00,61.97
1234.00,61.41
1233.00,60.89
1232.00,60.39
1231.00,59.94
1230.00,59.53
1229.00,59.14
1228.00,58.79
1227.00,58.48
1226.00,58.22
1225.00,57.97
1224.00,57.72
1223.00,57.48
1222.00,57.26
1221.00,57.05
1220.00,56.84
1219.00,56.67
1218.00,56.54
1217.00,56.44
1216.00,56.40
1215.00,56.45
1214.00,56.60
1213.00,56.86
1212.00,57.22
1211.00,57.72
1210.00,58.36
1209.00,59.14
1208.00,60.05
1207.00,61.10
1206.00,62.28
1205.00,63.55
1204.00,64.89
1203.00,66.29
1202.00,67.70
1201.00,69.10
1200.00,70.45
1199.00,71.77
1198.00,73.04
1197.00,74.23
1196.00,75.35
1195.00,76.41
1194.00,77.39
1193.00,78.27
1192.00,79.06
1191.00,79.76
1190.00,80.38
1189.00,80.92
1188.00,81.38
1187.00,81.76
1186.00,82.07
1185.00,82.29
1184.00,82.43
1183.00,82.52
1182.00,82.58
1181.00,82.58
1180.00,82.54
1179.00,82.46
1178.00,82.36
1177.00,82.23
1176.00,82.09
1175.00,81.93
1174.00,81.78
1173.00,81.61
1172.00,81.44
1171.00,81.27
1170.00,81.10
1169.00,80.92
1168.00,80.73
1167.00,80.55
1166.00,80.38
1165.00,80.21
1164.00,80.05
1163.00,79.93
1162.00,79.85
1161.00,79.80
1160.00,79.78
1159.00,79.81
1158.00,79.89
1157.00,80.00
1156.00,80.15
1155.00,80.33
1154.00,80.55
1153.00,80.80
1152.00,81.07
1151.00,81.35
1150.00,81.65
1149.00,81.95
1148.00,82.24
1147.00,82.53
1146.00,82.78
1145.00,82.98
1144.00,83.13
1143.00,83.24
1142.00,83.30
1141.00,83.32
1140.00,83.31
1139.00,83.27
1138.00,83.21
1137.00,83.11
1136.00,82.96
1135.00,82.79
1134.00,82.60
1133.00,82.40
1132.00,82.19
1131.00,81.96
1130.00,81.73
1129.00,81.52
1128.00,81.34
1127.00,81.21
1126.00,81.12
1125.00,81.04
1124.00,80.95
1123.00,80.87
1122.00,80.81
1121.00,80.79
1120.00,80.80
1119.00,80.84
1118.00,80.90
1117.00,80.95
1116.00,80.99
1115.00,81.04
1114.00,81.10
1113.00,81.16
1112.00,81.21
1111.00,81.27
1110.00,81.35
1109.00,81.41
1108.00,81.45
1107.00,81.46
1106.00,81.46
1105.00,81.44
1104.00,81.38
1103.00,81.29
1102.00,81.14
1101.00,80.95
1100.00,80.70
1099.00,80.43
1098.00,80.12
1097.00,79.80
1096.00,79.44
1095.00,79.05
1094.00,78.62
1093.00,78.15
1092.00,77.65
1091.00,77.13
1090.00,76.63
1089.00,76.14
1088.00,75.65
1087.00,75.18
1086.00,74.70
1085.00,74.20
1084.00,73.69
1083.00,73.20
1082.00,72.71
1081.00,72.20
1080.00,71.67
1079.00,71.14
1078.00,70.65
1077.00,70.15
1076.00,69.64
1075.00,69.13
1074.00,68.63
1073.00,68.13
1072.00,67.63
1071.00,67.15
1070.00,66.70
1069.00,66.28
1068.00,65.89
1067.00,65.50
1066.00,65.12
1065.00,64.72
1064.00,64.32
1063.00,63.92
1062.00,63.50
1061.00,63.04
1060.00,62.52
1059.00,61.97
1058.00,61.42
1057.00,60.85
1056.00,60.27
1055.00,59.69
1054.00,59.11
1053.00,58.51
1052.00,57.90
1051.00,57.33
1050.00,56.82
1049.00,56.33
1048.00,55.85
1047.00,55.38
1046.00,54.94
1045.00,54.51
1044.00,54.09
1043.00,53.69
1042.00,53.32
1041.00,52.94
1040.00,52.53
1039.00,52.14
1038.00,51.76
1037.00,51.41
1036.00,51.07
1035.00,50.77
1034.00,50.55
1033.00,50.39
1032.00,50.30
1031.00,50.29
1030.00,50.36
1029.00,50.50
1028.00,50.71
1027.00,51.04
1026.00,51.46
1025.00,51.93
1024.00,52.43
1023.00,52.98
1022.00,53.59
1021.00,54.22
1020.00,54.88
1019.00,55.57
1018.00,56.28
1017.00,56.98
1016.00,57.69
1015.00,58.41
1014.00,59.13
1013.00,59.83
1012.00,60.50
1011.00,61.15
1010.00,61.79
1009.00,62.43
1008.00,63.06
1007.00,63.68
1006.00,64.29
1005.00,64.89
1004.00,65.47
1003.00,66.04
1002.00,66.58
1001.00,67.08
1000.00,67.52
999.00,67.93
998.00,68.31
997.00,68.65
996.00,68.97
995.00,69.27
994.00,69.54
993.00,69.79
992.00,70.01
991.00,70.23
990.00,70.45
989.00,70.67
988.00,70.89
987.00,71.11
986.00,71.35
985.00,71.60
984.00,71.87
983.00,72.17
982.00,72.50
981.00,72.83
980.00,73.15
979.00,73.48
978.00,73.83
977.00,74.19
976.00,74.56
975.00,74.94
974.00,75.34
973.00,75.75
972.00,76.15
971.00,76.55
970.00,76.92
969.00,77.28
968.00,77.62
967.00,77.96
966.00,78.28
965.00,78.57
964.00,78.84
963.00,79.09
962.00,79.32
961.00,79.52
960.00,79.68
959.00,79.81
958.00,79.92
957.00,80.02
956.00,80.13
955.00,80.24
954.00,80.36
953.00,80.50
952.00,80.64
951.00,80.78
950.00,80.92
949.00,81.04
948.00,81.16
947.00,81.30
946.00,81.44
945.00,81.58
944.00,81.72
943.00,81.85
942.00,81.97
941.00,82.07
940.00,82.17
939.00,82.27
938.00,82.35
937.00,82.41
936.00,82.46
935.00,82.49
934.00,82.53
933.00,82.56
932.00,82.57
931.00,82.56
930.00,82.54
929.00,82.50
928.00,82.47
927.00,82.44
926.00,82.39
925.00,82.33
924.00,82.25
923.00,82.15
922.00,82.05
921.00,81.93
920.00,81.81
919.00,81.70
918.00,81.59
917.00,81.47
916.00,81.33
915.00,81.17
914.00,80.97
913.00,80.75
912.00,80.50
911.00,80.24
910.00,79.97
909.00,79.67
908.00,79.35
907.00,79.05
906.00,78.77
905.00,78.52
904.00,78.29
903.00,78.10
902.00,77.97
901.00,77.90
900.00,77.88
899.00,77.93
