Created as New Dataset,196 FMC American Viscose
3799.00,100.32
3798.00,100.34
3797.00,100.36
3796.00,100.37
3795.00,100.37
3794.00,100.36
3793.00,100.36
3792.00,100.35
3791.00,100.33
3790.00,100.30
3789.00,100.28
3788.00,100.27
3787.00,100.29
3786.00,100.32
3785.00,100.34
3784.00,100.35
3783.00,100.35
3782.00,100.34
3781.00,100.34
3780.00,100.33
3779.00,100.34
3778.00,100.34
3777.00,100.35
3776.00,100.35
3775.00,100.33
3774.00,100.31
3773.00,100.31
3772.00,100.31
3771.00,100.32
3770.00,100.30
3769.00,100.28
3768.00,100.27
3767.00,100.28
3766.00,100.32
3765.00,100.36
3764.00,100.37
3763.00,100.36
3762.00,100.34
3761.00,100.31
3760.00,100.30
3759.00,100.30
3758.00,100.30
3757.00,100.30
3756.00,100.30
3755.00,100.28
3754.00,100.26
3753.00,100.24
3752.00,100.23
3751.00,100.22
3750.00,100.20
3749.00,100.17
3748.00,100.15
3747.00,100.15
3746.00,100.17
3745.00,100.18
3744.00,100.18
3743.00,100.19
3742.00,100.21
3741.00,100.24
3740.00,100.26
3739.00,100.26
3738.00,100.23
3737.00,100.18
3736.00,100.12
3735.00,100.09
3734.00,100.10
3733.00,100.13
3732.00,100.17
3731.00,100.19
3730.00,100.21
3729.00,100.22
3728.00,100.22
3727.00,100.21
3726.00,100.21
3725.00,100.21
3724.00,100.23
3723.00,100.26
3722.00,100.28
3721.00,100.28
3720.00,100.28
3719.00,100.26
3718.00,100.24
3717.00,100.22
3716.00,100.21
3715.00,100.19
3714.00,100.19
3713.00,100.19
3712.00,100.19
3711.00,100.18
3710.00,100.18
3709.00,100.19
3708.00,100.20
3707.00,100.21
3706.00,100.21
3705.00,100.21
3704.00,100.21
3703.00,100.20
3702.00,100.18
3701.00,100.16
3700.00,100.14
3699.00,100.13
3698.00,100.14
3697.00,100.16
3696.00,100.18
3695.00,100.17
3694.00,100.15
3693.00,100.13
3692.00,100.10
3691.00,100.09
3690.00,100.10
3689.00,100.11
3688.00,100.13
3687.00,100.15
3686.00,100.17
3685.00,100.19
3684.00,100.20
3683.00,100.20
3682.00,100.20
3681.00,100.18
3680.00,100.14
3679.00,100.08
3678.00,100.03
3677.00,100.01
3676.00,100.02
3675.00,100.05
3674.00,100.06
3673.00,100.05
3672.00,100.04
3671.00,100.04
3670.00,100.05
3669.00,100.06
3668.00,100.07
3667.00,100.07
3666.00,100.06
3665.00,100.06
3664.00,100.06
3663.00,100.05
3662.00,100.04
3661.00,100.02
3660.00,99.98
3659.00,99.94
3658.00,99.91
3657.00,99.89
3656.00,99.88
3655.00,99.88
3654.00,99.88
3653.00,99.90
3652.00,99.92
3651.00,99.93
3650.00,99.91
3649.00,99.86
3648.00,99.81
3647.00,99.78
3646.00,99.77
3645.00,99.76
3644.00,99.77
3643.00,99.77
3642.00,99.78
3641.00,99.77
3640.00,99.76
3639.00,99.75
3638.00,99.76
3637.00,99.78
3636.00,99.80
3635.00,99.79
3634.00,99.74
3633.00,99.67
3632.00,99.61
3631.00,99.59
3630.00,99.59
3629.00,99.59
3628.00,99.57
3627.00,99.55
3626.00,99.53
3625.00,99.52
3624.00,99.51
3623.00,99.50
3622.00,99.49
3621.00,99.49
3620.00,99.48
3619.00,99.46
3618.00,99.45
3617.00,99.43
3616.00,99.41
3615.00,99.38
3614.00,99.35
3613.00,99.31
3612.00,99.28
3611.00,99.25
3610.00,99.24
3609.00,99.23
3608.00,99.23
3607.00,99.23
3606.00,99.22
3605.00,99.21
3604.00,99.19
3603.00,99.17
3602.00,99.15
3601.00,99.11
3600.00,99.06
3599.00,99.01
3598.00,98.97
3597.00,98.95
3596.00,98.93
3595.00,98.92
3594.00,98.92
3593.00,98.91
3592.00,98.89
3591.00,98.86
3590.00,98.83
3589.00,98.79
3588.00,98.75
3587.00,98.73
3586.00,98.72
3585.00,98.72
3584.00,98.72
3583.00,98.70
3582.00,98.66
3581.00,98.62
3580.00,98.57
3579.00,98.54
3578.00,98.51
3577.00,98.48
3576.00,98.45
3575.00,98.43
3574.00,98.43
3573.00,98.41
3572.00,98.39
3571.00,98.35
3570.00,98.30
3569.00,98.27
3568.00,98.24
3567.00,98.20
3566.00,98.16
3565.00,98.11
3564.00,98.07
3563.00,98.04
3562.00,98.02
3561.00,98.01
3560.00,98.01
3559.00,97.99
3558.00,97.95
3557.00,97.89
3556.00,97.83
3555.00,97.78
3554.00,97.74
3553.00,97.72
3552.00,97.68
3551.00,97.64
3550.00,97.60
3549.00,97.56
3548.00,97.52
3547.00,97.48
3546.00,97.45
3545.00,97.41
3544.00,97.39
3543.00,97.37
3542.00,97.35
3541.00,97.32
3540.00,97.30
3539.00,97.28
3538.00,97.26
3537.00,97.22
3536.00,97.18
3535.00,97.13
3534.00,97.08
3533.00,97.04
3532.00,97.01
3531.00,96.98
3530.00,96.95
3529.00,96.92
3528.00,96.88
3527.00,96.83
3526.00,96.79
3525.00,96.74
3524.00,96.70
3523.00,96.67
3522.00,96.64
3521.00,96.61
3520.00,96.58
3519.00,96.54
3518.00,96.50
3517.00,96.45
3516.00,96.40
3515.00,96.35
3514.00,96.29
3513.00,96.23
3512.00,96.16
3511.00,96.10
3510.00,96.04
3509.00,95.98
3508.00,95.93
3507.00,95.88
3506.00,95.84
3505.00,95.79
3504.00,95.74
3503.00,95.68
3502.00,95.61
3501.00,95.55
3500.00,95.50
3499.00,95.45
3498.00,95.40
3497.00,95.34
3496.00,95.28
3495.00,95.23
3494.00,95.18
3493.00,95.13
3492.00,95.07
3491.00,95.00
3490.00,94.93
3489.00,94.86
3488.00,94.81
3487.00,94.77
3486.00,94.73
3485.00,94.69
3484.00,94.66
3483.00,94.63
3482.00,94.61
3481.00,94.60
3480.00,94.60
3479.00,94.60
3478.00,94.57
3477.00,94.54
3476.00,94.50
3475.00,94.46
3474.00,94.43
3473.00,94.40
3472.00,94.38
3471.00,94.36
3470.00,94.33
3469.00,94.29
3468.00,94.24
3467.00,94.19
3466.00,94.12
3465.00,94.06
3464.00,93.99
3463.00,93.94
3462.00,93.90
3461.00,93.87
3460.00,93.84
3459.00,93.80
3458.00,93.75
3457.00,93.70
3456.00,93.65
3455.00,93.61
3454.00,93.56
3453.00,93.51
3452.00,93.45
3451.00,93.38
3450.00,93.31
3449.00,93.24
3448.00,93.18
3447.00,93.12
3446.00,93.07
3445.00,93.03
3444.00,92.99
3443.00,92.95
3442.00,92.91
3441.00,92.89
3440.00,92.88
3439.00,92.87
3438.00,92.86
3437.00,92.84
3436.00,92.82
3435.00,92.81
3434.00,92.79
3433.00,92.79
3432.00,92.78
3431.00,92.76
3430.00,92.75
3429.00,92.74
3428.00,92.73
3427.00,92.73
3426.00,92.72
3425.00,92.70
3424.00,92.67
3423.00,92.64
3422.00,92.62
3421.00,92.59
3420.00,92.56
3419.00,92.54
3418.00,92.54
3417.00,92.54
3416.00,92.54
3415.00,92.52
3414.00,92.49
3413.00,92.46
3412.00,92.44
3411.00,92.43
3410.00,92.41
3409.00,92.38
3408.00,92.35
3407.00,92.32
3406.00,92.31
3405.00,92.30
3404.00,92.29
3403.00,92.27
3402.00,92.24
3401.00,92.23
3400.00,92.22
3399.00,92.21
3398.00,92.20
3397.00,92.18
3396.00,92.16
3395.00,92.13
3394.00,92.11
3393.00,92.08
3392.00,92.06
3391.00,92.04
3390.00,92.03
3389.00,92.02
3388.00,92.00
3387.00,91.98
3386.00,91.95
3385.00,91.92
3384.00,91.91
3383.00,91.91
3382.00,91.91
3381.00,91.91
3380.00,91.90
3379.00,91.89
3378.00,91.88
3377.00,91.86
3376.00,91.83
3375.00,91.81
3374.00,91.79
3373.00,91.77
3372.00,91.76
3371.00,91.74
3370.00,91.73
3369.00,91.73
3368.00,91.73
3367.00,91.73
3366.00,91.72
3365.00,91.72
3364.00,91.70
3363.00,91.67
3362.00,91.63
3361.00,91.60
3360.00,91.59
3359.00,91.59
3358.00,91.58
3357.00,91.56
3356.00,91.55
3355.00,91.55
3354.00,91.56
3353.00,91.57
3352.00,91.57
3351.00,91.56
3350.00,91.56
3349.00,91.55
3348.00,91.54
3347.00,91.52
3346.00,91.49
3345.00,91.48
3344.00,91.48
3343.00,91.48
3342.00,91.47
3341.00,91.46
3340.00,91.44
3339.00,91.42
3338.00,91.42
3337.00,91.44
3336.00,91.46
3335.00,91.48
3334.00,91.47
3333.00,91.45
3332.00,91.44
3331.00,91.43
3330.00,91.43
3329.00,91.44
3328.00,91.46
3327.00,91.47
3326.00,91.50
3325.00,91.52
3324.00,91.53
3323.00,91.54
3322.00,91.55
3321.00,91.55
3320.00,91.55
3319.00,91.53
3318.00,91.51
3317.00,91.48
3316.00,91.47
3315.00,91.48
3314.00,91.51
3313.00,91.55
3312.00,91.56
3311.00,91.56
3310.00,91.54
3309.00,91.52
3308.00,91.51
3307.00,91.52
3306.00,91.53
3305.00,91.55
3304.00,91.56
3303.00,91.58
3302.00,91.59
3301.00,91.60
3300.00,91.61
3299.00,91.62
3298.00,91.63
3297.00,91.63
3296.00,91.63
3295.00,91.63
3294.00,91.64
3293.00,91.64
3292.00,91.64
3291.00,91.63
3290.00,91.62
3289.00,91.62
3288.00,91.62
3287.00,91.63
3286.00,91.64
3285.00,91.66
3284.00,91.67
3283.00,91.67
3282.00,91.66
3281.00,91.66
3280.00,91.68
3279.00,91.73
3278.00,91.79
3277.00,91.83
3276.00,91.86
3275.00,91.85
3274.00,91.84
3273.00,91.83
3272.00,91.82
3271.00,91.83
3270.00,91.84
3269.00,91.85
3268.00,91.86
3267.00,91.86
3266.00,91.87
3265.00,91.89
3264.00,91.92
3263.00,91.95
3262.00,91.96
3261.00,91.95
3260.00,91.94
3259.00,91.94
3258.00,91.96
3257.00,91.99
3256.00,92.01
3255.00,92.02
3254.00,92.03
3253.00,92.06
3252.00,92.11
3251.00,92.16
3250.00,92.20
3249.00,92.21
3248.00,92.22
3247.00,92.23
3246.00,92.23
3245.00,92.24
3244.00,92.24
3243.00,92.24
3242.00,92.25
3241.00,92.26
3240.00,92.27
3239.00,92.28
3238.00,92.30
3237.00,92.32
3236.00,92.36
3235.00,92.40
3234.00,92.43
3233.00,92.43
3232.00,92.42
3231.00,92.42
3230.00,92.43
3229.00,92.45
3228.00,92.47
3227.00,92.49
3226.00,92.52
3225.00,92.55
3224.00,92.58
3223.00,92.59
3222.00,92.59
3221.00,92.59
3220.00,92.61
3219.00,92.63
3218.00,92.65
3217.00,92.67
3216.00,92.68
3215.00,92.70
3214.00,92.73
3213.00,92.77
3212.00,92.80
3211.00,92.83
3210.00,92.85
3209.00,92.85
3208.00,92.85
3207.00,92.86
3206.00,92.88
3205.00,92.90
3204.00,92.94
3203.00,92.98
3202.00,93.03
3201.00,93.07
3200.00,93.10
3199.00,93.13
3198.00,93.15
3197.00,93.16
3196.00,93.19
3195.00,93.21
3194.00,93.23
3193.00,93.25
3192.00,93.27
3191.00,93.28
3190.00,93.30
3189.00,93.30
3188.00,93.31
3187.00,93.31
3186.00,93.33
3185.00,93.37
3184.00,93.41
3183.00,93.46
3182.00,93.51
3181.00,93.53
3180.00,93.54
3179.00,93.53
3178.00,93.52
3177.00,93.52
3176.00,93.54
3175.00,93.58
3174.00,93.62
3173.00,93.66
3172.00,93.68
3171.00,93.70
3170.00,93.71
3169.00,93.73
3168.00,93.76
3167.00,93.79
3166.00,93.81
3165.00,93.82
3164.00,93.82
3163.00,93.83
3162.00,93.86
3161.00,93.91
3160.00,93.95
3159.00,93.99
3158.00,94.03
3157.00,94.06
3156.00,94.08
3155.00,94.09
3154.00,94.10
3153.00,94.11
3152.00,94.14
3151.00,94.19
3150.00,94.23
3149.00,94.26
3148.00,94.28
3147.00,94.30
3146.00,94.32
3145.00,94.34
3144.00,94.37
3143.00,94.40
3142.00,94.44
3141.00,94.47
3140.00,94.51
3139.00,94.55
3138.00,94.58
3137.00,94.61
3136.00,94.63
3135.00,94.64
3134.00,94.66
3133.00,94.69
3132.00,94.73
3131.00,94.78
3130.00,94.83
3129.00,94.86
3128.00,94.89
3127.00,94.91
3126.00,94.93
3125.00,94.97
3124.00,95.00
3123.00,95.02
3122.00,95.04
3121.00,95.06
3120.00,95.09
3119.00,95.13
3118.00,95.15
3117.00,95.17
3116.00,95.18
3115.00,95.21
3114.00,95.24
3113.00,95.27
3112.00,95.31
3111.00,95.34
3110.00,95.36
3109.00,95.38
3108.00,95.41
3107.00,95.45
3106.00,95.50
3105.00,95.56
3104.00,95.61
3103.00,95.65
3102.00,95.68
3101.00,95.71
3100.00,95.73
3099.00,95.75
3098.00,95.77
3097.00,95.79
3096.00,95.81
3095.00,95.84
3094.00,95.87
3093.00,95.90
3092.00,95.94
3091.00,95.96
3090.00,95.99
3089.00,96.00
3088.00,96.03
3087.00,96.06
3086.00,96.08
3085.00,96.11
3084.00,96.15
3083.00,96.19
3082.00,96.23
3081.00,96.27
3080.00,96.30
3079.00,96.32
3078.00,96.35
3077.00,96.38
3076.00,96.40
3075.00,96.42
3074.00,96.44
3073.00,96.47
3072.00,96.50
3071.00,96.53
3070.00,96.54
3069.00,96.55
3068.00,96.56
3067.00,96.58
3066.00,96.61
3065.00,96.64
3064.00,96.67
3063.00,96.70
3062.00,96.71
3061.00,96.73
3060.00,96.76
3059.00,96.79
3058.00,96.81
3057.00,96.84
3056.00,96.86
3055.00,96.88
3054.00,96.90
3053.00,96.91
3052.00,96.94
3051.00,96.96
3050.00,96.98
3049.00,96.99
3048.00,97.01
3047.00,97.05
3046.00,97.10
3045.00,97.14
3044.00,97.17
3043.00,97.19
3042.00,97.20
3041.00,97.20
3040.00,97.21
3039.00,97.22
3038.00,97.25
3037.00,97.29
3036.00,97.32
3035.00,97.33
3034.00,97.34
3033.00,97.34
3032.00,97.35
3031.00,97.37
3030.00,97.39
3029.00,97.41
3028.00,97.42
3027.00,97.42
3026.00,97.43
3025.00,97.46
3024.00,97.49
3023.00,97.52
3022.00,97.54
3021.00,97.54
3020.00,97.54
3019.00,97.55
3018.00,97.57
3017.00,97.59
3016.00,97.61
3015.00,97.62
3014.00,97.63
3013.00,97.63
3012.00,97.64
3011.00,97.64
3010.00,97.65
3009.00,97.65
3008.00,97.66
3007.00,97.67
3006.00,97.68
3005.00,97.69
3004.00,97.71
3003.00,97.73
3002.00,97.75
3001.00,97.78
3000.00,97.79
2999.00,97.78
2998.00,97.78
2997.00,97.77
2996.00,97.77
2995.00,97.76
2994.00,97.76
2993.00,97.75
2992.00,97.75
2991.00,97.76
2990.00,97.78
2989.00,97.79
2988.00,97.78
2987.00,97.76
2986.00,97.74
2985.00,97.73
2984.00,97.71
2983.00,97.70
2982.00,97.69
2981.00,97.69
2980.00,97.68
2979.00,97.67
2978.00,97.66
2977.00,97.64
2976.00,97.61
2975.00,97.59
2974.00,97.57
2973.00,97.57
2972.00,97.56
2971.00,97.54
2970.00,97.50
2969.00,97.46
2968.00,97.43
2967.00,97.40
2966.00,97.39
2965.00,97.39
2964.00,97.38
2963.00,97.37
2962.00,97.34
2961.00,97.31
2960.00,97.27
2959.00,97.24
2958.00,97.21
2957.00,97.18
2956.00,97.15
2955.00,97.12
2954.00,97.09
2953.00,97.06
2952.00,97.04
2951.00,97.01
2950.00,96.99
2949.00,96.96
2948.00,96.91
2947.00,96.85
2946.00,96.81
2945.00,96.78
2944.00,96.76
2943.00,96.73
2942.00,96.69
2941.00,96.63
2940.00,96.56
2939.00,96.49
2938.00,96.42
2937.00,96.37
2936.00,96.32
2935.00,96.26
2934.00,96.21
2933.00,96.17
2932.00,96.14
2931.00,96.11
2930.00,96.07
2929.00,96.00
2928.00,95.94
2927.00,95.88
2926.00,95.83
2925.00,95.78
2924.00,95.75
2923.00,95.72
2922.00,95.68
2921.00,95.64
2920.00,95.58
2919.00,95.53
2918.00,95.50
2917.00,95.47
2916.00,95.45
2915.00,95.44
2914.00,95.44
2913.00,95.43
2912.00,95.42
2911.00,95.40
2910.00,95.39
2909.00,95.37
2908.00,95.34
2907.00,95.31
2906.00,95.28
2905.00,95.26
2904.00,95.27
2903.00,95.29
2902.00,95.30
2901.00,95.30
2900.00,95.28
2899.00,95.26
2898.00,95.23
2897.00,95.21
2896.00,95.19
2895.00,95.17
2894.00,95.15
2893.00,95.14
2892.00,95.14
2891.00,95.14
2890.00,95.15
2889.00,95.16
2888.00,95.17
2887.00,95.20
2886.00,95.23
2885.00,95.27
2884.00,95.31
2883.00,95.33
2882.00,95.35
2881.00,95.35
2880.00,95.36
2879.00,95.35
2878.00,95.35
2877.00,95.37
2876.00,95.39
2875.00,95.44
2874.00,95.49
2873.00,95.54
2872.00,95.59
2871.00,95.64
2870.00,95.68
2869.00,95.70
2868.00,95.72
2867.00,95.74
2866.00,95.77
2865.00,95.81
2864.00,95.85
2863.00,95.89
2862.00,95.95
2861.00,96.00
2860.00,96.06
2859.00,96.10
2858.00,96.13
2857.00,96.16
2856.00,96.18
2855.00,96.21
2854.00,96.23
2853.00,96.25
2852.00,96.28
2851.00,96.32
2850.00,96.38
2849.00,96.44
2848.00,96.52
2847.00,96.58
2846.00,96.64
2845.00,96.70
2844.00,96.74
2843.00,96.79
2842.00,96.83
2841.00,96.87
2840.00,96.92
2839.00,96.96
2838.00,96.99
2837.00,97.01
2836.00,97.03
2835.00,97.06
2834.00,97.09
2833.00,97.12
2832.00,97.16
2831.00,97.19
2830.00,97.21
2829.00,97.22
2828.00,97.24
2827.00,97.27
2826.00,97.29
2825.00,97.30
2824.00,97.32
2823.00,97.35
2822.00,97.38
2821.00,97.41
2820.00,97.42
2819.00,97.43
2818.00,97.45
2817.00,97.46
2816.00,97.47
2815.00,97.48
2814.00,97.49
2813.00,97.50
2812.00,97.51
2811.00,97.53
2810.00,97.54
2809.00,97.56
2808.00,97.59
2807.00,97.61
2806.00,97.62
2805.00,97.61
2804.00,97.60
2803.00,97.61
2802.00,97.63
2801.00,97.65
2800.00,97.68
2799.00,97.69
2798.00,97.69
2797.00,97.69
2796.00,97.69
2795.00,97.69
2794.00,97.70
2793.00,97.72
2792.00,97.75
2791.00,97.78
2790.00,97.80
2789.00,97.80
2788.00,97.80
2787.00,97.79
2786.00,97.79
2785.00,97.80
2784.00,97.81
2783.00,97.83
2782.00,97.85
2781.00,97.87
2780.00,97.88
2779.00,97.89
2778.00,97.88
2777.00,97.89
2776.00,97.90
2775.00,97.93
2774.00,97.95
2773.00,97.97
2772.00,97.97
2771.00,97.98
2770.00,97.99
2769.00,98.00
2768.00,98.00
2767.00,97.99
2766.00,97.99
2765.00,97.98
2764.00,97.99
2763.00,97.99
2762.00,98.01
2761.00,98.03
2760.00,98.04
2759.00,98.05
2758.00,98.05
2757.00,98.06
2756.00,98.07
2755.00,98.08
2754.00,98.08
2753.00,98.07
2752.00,98.06
2751.00,98.06
2750.00,98.07
2749.00,98.07
2748.00,98.07
2747.00,98.06
2746.00,98.06
2745.00,98.05
2744.00,98.06
2743.00,98.08
2742.00,98.09
2741.00,98.09
2740.00,98.09
2739.00,98.10
2738.00,98.11
2737.00,98.13
2736.00,98.14
2735.00,98.15
2734.00,98.14
2733.00,98.13
2732.00,98.12
2731.00,98.11
2730.00,98.11
2729.00,98.12
2728.00,98.12
2727.00,98.13
2726.00,98.13
2725.00,98.13
2724.00,98.12
2723.00,98.13
2722.00,98.13
2721.00,98.14
2720.00,98.15
2719.00,98.16
2718.00,98.17
2717.00,98.19
2716.00,98.20
2715.00,98.21
2714.00,98.21
2713.00,98.22
2712.00,98.22
2711.00,98.22
2710.00,98.22
2709.00,98.22
2708.00,98.22
2707.00,98.24
2706.00,98.25
2705.00,98.27
2704.00,98.27
2703.00,98.28
2702.00,98.28
2701.00,98.28
2700.00,98.28
2699.00,98.28
2698.00,98.28
2697.00,98.28
2696.00,98.28
2695.00,98.28
2694.00,98.28
2693.00,98.27
2692.00,98.26
2691.00,98.25
2690.00,98.26
2689.00,98.29
2688.00,98.32
2687.00,98.34
2686.00,98.35
2685.00,98.34
2684.00,98.32
2683.00,98.31
2682.00,98.31
2681.00,98.34
2680.00,98.36
2679.00,98.38
2678.00,98.38
2677.00,98.37
2676.00,98.36
2675.00,98.36
2674.00,98.37
2673.00,98.37
2672.00,98.38
2671.00,98.40
2670.00,98.41
2669.00,98.42
2668.00,98.42
2667.00,98.43
2666.00,98.43
2665.00,98.43
2664.00,98.44
2663.00,98.44
2662.00,98.45
2661.00,98.45
2660.00,98.44
2659.00,98.44
2658.00,98.44
2657.00,98.43
2656.00,98.43
2655.00,98.42
2654.00,98.41
2653.00,98.42
2652.00,98.44
2651.00,98.44
2650.00,98.44
2649.00,98.43
2648.00,98.41
2647.00,98.40
2646.00,98.39
2645.00,98.38
2644.00,98.37
2643.00,98.36
2642.00,98.37
2641.00,98.38
2640.00,98.39
2639.00,98.39
2638.00,98.37
2637.00,98.35
2636.00,98.32
2635.00,98.31
2634.00,98.31
2633.00,98.33
2632.00,98.34
2631.00,98.36
2630.00,98.37
2629.00,98.39
2628.00,98.40
2627.00,98.39
2626.00,98.38
2625.00,98.37
2624.00,98.35
2623.00,98.33
2622.00,98.32
2621.00,98.32
2620.00,98.32
2619.00,98.33
2618.00,98.34
2617.00,98.34
2616.00,98.35
2615.00,98.36
2614.00,98.36
2613.00,98.37
2612.00,98.38
2611.00,98.39
2610.00,98.40
2609.00,98.41
2608.00,98.42
2607.00,98.41
2606.00,98.39
2605.00,98.36
2604.00,98.34
2603.00,98.33
2602.00,98.32
2601.00,98.32
2600.00,98.32
2599.00,98.32
2598.00,98.33
2597.00,98.34
2596.00,98.35
2595.00,98.35
2594.00,98.34
2593.00,98.32
2592.00,98.32
2591.00,98.32
2590.00,98.33
2589.00,98.34
2588.00,98.34
2587.00,98.34
2586.00,98.34
2585.00,98.32
2584.00,98.32
2583.00,98.33
2582.00,98.35
2581.00,98.38
2580.00,98.39
2579.00,98.37
2578.00,98.34
2577.00,98.32
2576.00,98.32
2575.00,98.33
2574.00,98.33
2573.00,98.34
2572.00,98.36
2571.00,98.38
2570.00,98.39
2569.00,98.39
2568.00,98.37
2567.00,98.35
2566.00,98.33
2565.00,98.31
2564.00,98.31
2563.00,98.31
2562.00,98.31
2561.00,98.32
2560.00,98.34
2559.00,98.38
2558.00,98.41
2557.00,98.43
2556.00,98.44
2555.00,98.44
2554.00,98.44
2553.00,98.43
2552.00,98.41
2551.00,98.38
2550.00,98.35
2549.00,98.33
2548.00,98.33
2547.00,98.33
2546.00,98.32
2545.00,98.31
2544.00,98.30
2543.00,98.29
2542.00,98.28
2541.00,98.28
2540.00,98.29
2539.00,98.32
2538.00,98.34
2537.00,98.36
2536.00,98.38
2535.00,98.38
2534.00,98.38
2533.00,98.36
2532.00,98.34
2531.00,98.34
2530.00,98.35
2529.00,98.37
2528.00,98.40
2527.00,98.42
2526.00,98.42
2525.00,98.39
2524.00,98.35
2523.00,98.34
2522.00,98.35
2521.00,98.37
2520.00,98.38
2519.00,98.37
2518.00,98.35
2517.00,98.32
2516.00,98.30
2515.00,98.29
2514.00,98.31
2513.00,98.33
2512.00,98.34
2511.00,98.35
2510.00,98.35
2509.00,98.35
2508.00,98.35
2507.00,98.36
2506.00,98.38
2505.00,98.39
2504.00,98.39
2503.00,98.38
2502.00,98.38
2501.00,98.37
2500.00,98.38
2499.00,98.40
2498.00,98.42
2497.00,98.44
2496.00,98.44
2495.00,98.43
2494.00,98.43
2493.00,98.42
2492.00,98.43
2491.00,98.44
2490.00,98.45
2489.00,98.44
2488.00,98.43
2487.00,98.41
2486.00,98.40
2485.00,98.41
2484.00,98.42
2483.00,98.42
2482.00,98.43
2481.00,98.44
2480.00,98.44
2479.00,98.44
2478.00,98.43
2477.00,98.43
2476.00,98.43
2475.00,98.44
2474.00,98.46
2473.00,98.49
2472.00,98.51
2471.00,98.53
2470.00,98.52
2469.00,98.51
2468.00,98.49
2467.00,98.47
2466.00,98.46
2465.00,98.47
2464.00,98.50
2463.00,98.53
2462.00,98.55
2461.00,98.54
2460.00,98.52
2459.00,98.49
2458.00,98.46
2457.00,98.45
2456.00,98.44
2455.00,98.44
2454.00,98.45
2453.00,98.47
2452.00,98.49
2451.00,98.50
