Created as New Dataset,75 Nylon Allied Signal Fibers
cm-1,%T
2496.00,100.45
2495.00,100.44
2494.00,100.43
2493.00,100.41
2492.00,100.40
2491.00,100.40
2490.00,100.40
2489.00,100.41
2488.00,100.42
2487.00,100.43
2486.00,100.45
2485.00,100.46
2484.00,100.46
2483.00,100.47
2482.00,100.48
2481.00,100.48
2480.00,100.48
2479.00,100.46
2478.00,100.43
2477.00,100.41
2476.00,100.40
2475.00,100.41
2474.00,100.42
2473.00,100.43
2472.00,100.44
2471.00,100.45
2470.00,100.47
2469.00,100.47
2468.00,100.46
2467.00,100.44
2466.00,100.41
2465.00,100.40
2464.00,100.41
2463.00,100.42
2462.00,100.43
2461.00,100.42
2460.00,100.41
2459.00,100.41
2458.00,100.41
2457.00,100.42
2456.00,100.42
2455.00,100.40
2454.00,100.38
2453.00,100.38
2452.00,100.40
2451.00,100.43
2450.00,100.46
2449.00,100.48
2448.00,100.49
2447.00,100.48
2446.00,100.47
2445.00,100.47
2444.00,100.47
2443.00,100.48
2442.00,100.48
2441.00,100.47
2440.00,100.46
2439.00,100.45
2438.00,100.45
2437.00,100.46
2436.00,100.46
2435.00,100.46
2434.00,100.46
2433.00,100.45
2432.00,100.45
2431.00,100.46
2430.00,100.48
2429.00,100.50
2428.00,100.53
2427.00,100.54
2426.00,100.53
2425.00,100.51
2424.00,100.49
2423.00,100.46
2422.00,100.44
2421.00,100.43
2420.00,100.44
2419.00,100.46
2418.00,100.47
2417.00,100.46
2416.00,100.44
2415.00,100.42
2414.00,100.42
2413.00,100.43
2412.00,100.45
2411.00,100.48
2410.00,100.49
2409.00,100.50
2408.00,100.51
2407.00,100.50
2406.00,100.50
2405.00,100.51
2404.00,100.52
2403.00,100.53
2402.00,100.53
2401.00,100.52
2400.00,100.52
2399.00,100.51
2398.00,100.49
2397.00,100.48
2396.00,100.47
2395.00,100.48
2394.00,100.50
2393.00,100.51
2392.00,100.52
2391.00,100.52
2390.00,100.52
2389.00,100.52
2388.00,100.51
2387.00,100.50
2386.00,100.49
2385.00,100.50
2384.00,100.53
2383.00,100.55
2382.00,100.56
2381.00,100.55
2380.00,100.54
2379.00,100.54
2378.00,100.54
2377.00,100.54
2376.00,100.55
2375.00,100.57
2374.00,100.58
2373.00,100.60
2372.00,100.62
2371.00,100.63
2370.00,100.64
2369.00,100.63
2368.00,100.60
2367.00,100.57
2366.00,100.53
2365.00,100.51
2364.00,100.53
2363.00,100.58
2362.00,100.62
2361.00,100.64
2360.00,100.63
2359.00,100.61
2358.00,100.59
2357.00,100.56
2356.00,100.55
2355.00,100.56
2354.00,100.58
2353.00,100.59
2352.00,100.58
2351.00,100.56
2350.00,100.54
2349.00,100.50
2348.00,100.48
2347.00,100.53
2346.00,100.63
2345.00,100.74
2344.00,100.81
2343.00,100.84
2342.00,100.78
2341.00,100.68
2340.00,100.59
2339.00,100.54
2338.00,100.51
2337.00,100.49
2336.00,100.49
2335.00,100.51
2334.00,100.52
2333.00,100.52
2332.00,100.49
2331.00,100.47
2330.00,100.46
2329.00,100.46
2328.00,100.46
2327.00,100.46
2326.00,100.45
2325.00,100.41
2324.00,100.35
2323.00,100.32
2322.00,100.30
2321.00,100.32
2320.00,100.35
2319.00,100.37
2318.00,100.37
2317.00,100.34
2316.00,100.32
2315.00,100.31
2314.00,100.32
2313.00,100.33
2312.00,100.32
2311.00,100.32
2310.00,100.32
2309.00,100.33
2308.00,100.33
2307.00,100.33
2306.00,100.33
2305.00,100.34
2304.00,100.34
2303.00,100.34
2302.00,100.34
2301.00,100.35
2300.00,100.36
2299.00,100.36
2298.00,100.36
2297.00,100.34
2296.00,100.31
2295.00,100.29
2294.00,100.27
2293.00,100.26
2292.00,100.26
2291.00,100.26
2290.00,100.25
2289.00,100.23
2288.00,100.22
2287.00,100.23
2286.00,100.24
2285.00,100.25
2284.00,100.24
2283.00,100.24
2282.00,100.25
2281.00,100.28
2280.00,100.29
2279.00,100.29
2278.00,100.27
2277.00,100.25
2276.00,100.24
2275.00,100.24
2274.00,100.24
2273.00,100.24
2272.00,100.24
2271.00,100.24
2270.00,100.23
2269.00,100.21
2268.00,100.20
2267.00,100.20
2266.00,100.22
2265.00,100.25
2264.00,100.27
2263.00,100.28
2262.00,100.28
2261.00,100.29
2260.00,100.29
2259.00,100.28
2258.00,100.25
2257.00,100.23
2256.00,100.22
2255.00,100.23
2254.00,100.25
2253.00,100.27
2252.00,100.27
2251.00,100.26
2250.00,100.24
2249.00,100.21
2248.00,100.18
2247.00,100.15
2246.00,100.14
2245.00,100.13
2244.00,100.13
2243.00,100.12
2242.00,100.13
2241.00,100.14
2240.00,100.17
2239.00,100.18
2238.00,100.17
2237.00,100.14
2236.00,100.12
2235.00,100.11
2234.00,100.11
2233.00,100.11
2232.00,100.11
2231.00,100.11
2230.00,100.12
2229.00,100.14
2228.00,100.17
2227.00,100.20
2226.00,100.20
2225.00,100.17
2224.00,100.13
2223.00,100.11
2222.00,100.11
2221.00,100.11
2220.00,100.10
2219.00,100.09
2218.00,100.10
2217.00,100.12
2216.00,100.13
2215.00,100.12
2214.00,100.08
2213.00,100.01
2212.00,99.96
2211.00,99.96
2210.00,99.99
2209.00,100.04
2208.00,100.09
2207.00,100.09
2206.00,100.07
2205.00,100.03
2204.00,100.00
2203.00,100.00
2202.00,100.00
2201.00,100.01
2200.00,100.00
2199.00,100.01
2198.00,100.03
2197.00,100.08
2196.00,100.12
2195.00,100.11
2194.00,100.07
2193.00,100.02
2192.00,100.02
2191.00,100.07
2190.00,100.15
2189.00,100.20
2188.00,100.19
2187.00,100.14
2186.00,100.06
2185.00,99.97
2184.00,99.90
2183.00,99.86
2182.00,99.86
2181.00,99.89
2180.00,99.92
2179.00,99.92
2178.00,99.92
2177.00,99.90
2176.00,99.87
2175.00,99.86
2174.00,99.87
2173.00,99.88
2172.00,99.87
2171.00,99.85
2170.00,99.83
2169.00,99.83
2168.00,99.85
2167.00,99.87
2166.00,99.85
2165.00,99.79
2164.00,99.74
2163.00,99.68
2162.00,99.65
2161.00,99.69
2160.00,99.84
2159.00,100.08
2158.00,100.28
2157.00,100.36
2156.00,100.33
2155.00,100.26
2154.00,100.21
2153.00,100.18
2152.00,100.14
2151.00,100.09
2150.00,100.05
2149.00,100.02
2148.00,100.01
2147.00,100.01
2146.00,100.04
2145.00,100.10
2144.00,100.17
2143.00,100.22
2142.00,100.26
2141.00,100.26
2140.00,100.24
2139.00,100.21
2138.00,100.19
2137.00,100.20
2136.00,100.21
2135.00,100.22
2134.00,100.21
2133.00,100.19
2132.00,100.20
2131.00,100.21
2130.00,100.23
2129.00,100.24
2128.00,100.25
2127.00,100.25
2126.00,100.26
2125.00,100.25
2124.00,100.23
2123.00,100.22
2122.00,100.21
2121.00,100.23
2120.00,100.24
2119.00,100.23
2118.00,100.20
2117.00,100.17
2116.00,100.16
2115.00,100.17
2114.00,100.18
2113.00,100.20
2112.00,100.21
2111.00,100.22
2110.00,100.22
2109.00,100.22
2108.00,100.20
2107.00,100.17
2106.00,100.11
2105.00,100.04
2104.00,100.00
2103.00,100.00
2102.00,100.01
2101.00,100.05
2100.00,100.09
2099.00,100.12
2098.00,100.13
2097.00,100.11
2096.00,100.10
2095.00,100.10
2094.00,100.12
2093.00,100.17
2092.00,100.22
2091.00,100.25
2090.00,100.26
2089.00,100.22
2088.00,100.17
2087.00,100.14
2086.00,100.14
2085.00,100.15
2084.00,100.16
2083.00,100.17
2082.00,100.17
2081.00,100.18
2080.00,100.18
2079.00,100.17
2078.00,100.13
2077.00,100.08
2076.00,100.05
2075.00,100.03
2074.00,100.02
2073.00,100.01
2072.00,100.00
2071.00,100.02
2070.00,100.06
2069.00,100.12
2068.00,100.14
2067.00,100.13
2066.00,100.12
2065.00,100.11
2064.00,100.11
2063.00,100.10
2062.00,100.09
2061.00,100.08
2060.00,100.05
2059.00,100.03
2058.00,100.03
2057.00,100.05
2056.00,100.09
2055.00,100.13
2054.00,100.13
2053.00,100.10
2052.00,100.04
2051.00,99.96
2050.00,99.88
2049.00,99.82
2048.00,99.80
2047.00,99.80
2046.00,99.82
2045.00,99.83
2044.00,99.86
2043.00,99.88
2042.00,99.89
2041.00,99.89
2040.00,99.87
2039.00,99.85
2038.00,99.81
2037.00,99.78
2036.00,99.78
2035.00,99.83
2034.00,99.91
2033.00,100.00
2032.00,100.04
2031.00,100.04
2030.00,100.00
2029.00,99.93
2028.00,99.85
2027.00,99.78
2026.00,99.73
2025.00,99.72
2024.00,99.77
2023.00,99.85
2022.00,99.94
2021.00,99.99
2020.00,99.99
2019.00,99.98
2018.00,99.98
2017.00,99.98
2016.00,99.98
2015.00,99.99
2014.00,100.01
2013.00,100.00
2012.00,99.97
2011.00,99.93
2010.00,99.94
2009.00,99.98
2008.00,100.03
2007.00,100.04
2006.00,99.99
2005.00,99.94
2004.00,99.93
2003.00,99.97
2002.00,100.04
2001.00,100.13
2000.00,100.18
1999.00,100.20
1998.00,100.17
1997.00,100.13
1996.00,100.08
1995.00,100.04
1994.00,100.02
1993.00,100.01
1992.00,100.00
1991.00,99.98
1990.00,99.98
1989.00,99.97
1988.00,99.96
1987.00,99.93
1986.00,99.88
1985.00,99.82
1984.00,99.77
1983.00,99.71
1982.00,99.69
1981.00,99.72
1980.00,99.79
1979.00,99.88
1978.00,99.95
1977.00,100.01
1976.00,100.05
1975.00,100.05
1974.00,100.01
1973.00,99.96
1972.00,99.95
1971.00,99.96
1970.00,99.99
1969.00,100.02
1968.00,100.05
1967.00,100.09
1966.00,100.12
1965.00,100.13
1964.00,100.11
1963.00,100.07
1962.00,100.04
1961.00,100.04
1960.00,100.09
1959.00,100.16
1958.00,100.20
1957.00,100.17
1956.00,100.11
1955.00,100.06
1954.00,100.05
1953.00,100.08
1952.00,100.13
1951.00,100.17
1950.00,100.18
1949.00,100.18
1948.00,100.19
1947.00,100.20
1946.00,100.20
1945.00,100.17
1944.00,100.16
1943.00,100.17
1942.00,100.18
1941.00,100.17
1940.00,100.13
1939.00,100.09
1938.00,100.06
1937.00,100.06
1936.00,100.09
1935.00,100.15
1934.00,100.20
1933.00,100.22
1932.00,100.23
1931.00,100.23
1930.00,100.23
1929.00,100.22
1928.00,100.21
1927.00,100.21
1926.00,100.22
1925.00,100.24
1924.00,100.24
1923.00,100.23
1922.00,100.21
1921.00,100.18
1920.00,100.16
1919.00,100.15
1918.00,100.15
1917.00,100.15
1916.00,100.16
1915.00,100.18
1914.00,100.21
1913.00,100.24
1912.00,100.26
1911.00,100.25
1910.00,100.23
1909.00,100.20
1908.00,100.18
1907.00,100.17
1906.00,100.17
1905.00,100.17
1904.00,100.19
1903.00,100.21
1902.00,100.22
1901.00,100.23
1900.00,100.24
1899.00,100.25
1898.00,100.24
1897.00,100.20
1896.00,100.15
1895.00,100.13
1894.00,100.15
1893.00,100.19
1892.00,100.24
1891.00,100.26
1890.00,100.26
1889.00,100.24
1888.00,100.22
1887.00,100.22
1886.00,100.22
1885.00,100.20
1884.00,100.18
1883.00,100.17
1882.00,100.18
1881.00,100.19
1880.00,100.19
1879.00,100.20
1878.00,100.20
1877.00,100.20
1876.00,100.20
1875.00,100.21
1874.00,100.21
1873.00,100.21
1872.00,100.20
1871.00,100.20
1870.00,100.20
1869.00,100.21
1868.00,100.22
1867.00,100.21
1866.00,100.20
1865.00,100.18
1864.00,100.16
1863.00,100.15
1862.00,100.16
1861.00,100.17
1860.00,100.18
1859.00,100.19
1858.00,100.21
1857.00,100.24
1856.00,100.26
1855.00,100.27
1854.00,100.26
1853.00,100.25
1852.00,100.24
1851.00,100.24
1850.00,100.26
1849.00,100.27
1848.00,100.26
1847.00,100.24
1846.00,100.21
1845.00,100.18
1844.00,100.17
1843.00,100.19
1842.00,100.22
1841.00,100.24
1840.00,100.25
1839.00,100.25
1838.00,100.24
1837.00,100.23
1836.00,100.21
1835.00,100.20
1834.00,100.20
1833.00,100.21
1832.00,100.23
1831.00,100.24
1830.00,100.23
1829.00,100.23
1828.00,100.24
1827.00,100.28
1826.00,100.31
1825.00,100.31
1824.00,100.28
1823.00,100.26
1822.00,100.24
1821.00,100.23
1820.00,100.23
1819.00,100.24
1818.00,100.26
1817.00,100.27
1816.00,100.27
1815.00,100.27
1814.00,100.26
1813.00,100.24
1812.00,100.23
1811.00,100.22
1810.00,100.22
1809.00,100.22
1808.00,100.23
1807.00,100.24
1806.00,100.27
1805.00,100.28
1804.00,100.28
1803.00,100.28
1802.00,100.27
1801.00,100.25
1800.00,100.23
1799.00,100.22
1798.00,100.22
1797.00,100.23
1796.00,100.24
1795.00,100.26
1794.00,100.27
1793.00,100.26
1792.00,100.25
1791.00,100.23
1790.00,100.23
1789.00,100.23
1788.00,100.23
1787.00,100.24
1786.00,100.23
1785.00,100.22
1784.00,100.21
1783.00,100.20
1782.00,100.20
1781.00,100.20
1780.00,100.20
1779.00,100.20
1778.00,100.20
1777.00,100.20
1776.00,100.20
1775.00,100.20
1774.00,100.19
1773.00,100.18
1772.00,100.18
1771.00,100.20
1770.00,100.23
1769.00,100.25
1768.00,100.25
1767.00,100.24
1766.00,100.22
1765.00,100.21
1764.00,100.20
1763.00,100.19
1762.00,100.17
1761.00,100.14
1760.00,100.12
1759.00,100.11
1758.00,100.10
1757.00,100.10
1756.00,100.09
1755.00,100.08
1754.00,100.07
1753.00,100.06
1752.00,100.05
1751.00,100.05
1750.00,100.05
1749.00,100.04
1748.00,100.03
1747.00,100.02
1746.00,100.02
1745.00,100.01
1744.00,99.99
1743.00,99.97
1742.00,99.96
1741.00,99.96
1740.00,99.95
1739.00,99.95
1738.00,99.95
1737.00,99.95
1736.00,99.96
1735.00,99.96
1734.00,99.96
1733.00,99.95
1732.00,99.94
1731.00,99.92
1730.00,99.91
1729.00,99.90
1728.00,99.90
1727.00,99.89
1726.00,99.89
1725.00,99.88
1724.00,99.88
1723.00,99.88
1722.00,99.90
1721.00,99.92
1720.00,99.94
1719.00,99.95
1718.00,99.93
1717.00,99.89
1716.00,99.86
1715.00,99.85
1714.00,99.86
1713.00,99.86
1712.00,99.84
1711.00,99.82
1710.00,99.81
1709.00,99.80
1708.00,99.81
1707.00,99.82
1706.00,99.82
1705.00,99.80
1704.00,99.77
1703.00,99.76
1702.00,99.75
1701.00,99.73
1700.00,99.71
1699.00,99.71
1698.00,99.69
1697.00,99.66
1696.00,99.60
1695.00,99.54
1694.00,99.49
1693.00,99.45
1692.00,99.39
1691.00,99.33
1690.00,99.27
1689.00,99.20
1688.00,99.12
1687.00,99.05
1686.00,98.94
1685.00,98.76
1684.00,98.54
1683.00,98.35
1682.00,98.20
1681.00,98.05
1680.00,97.86
1679.00,97.67
1678.00,97.50
1677.00,97.34
1676.00,97.16
1675.00,96.96
1674.00,96.74
1673.00,96.53
1672.00,96.31
1671.00,96.08
1670.00,95.84
1669.00,95.57
1668.00,95.29
1667.00,95.03
1666.00,94.79
1665.00,94.54
1664.00,94.27
1663.00,93.99
1662.00,93.73
1661.00,93.47
1660.00,93.20
1659.00,92.93
1658.00,92.67
1657.00,92.41
1656.00,92.14
1655.00,91.86
1654.00,91.58
1653.00,91.31
1652.00,91.03
1651.00,90.70
1650.00,90.34
1649.00,89.97
1648.00,89.59
1647.00,89.23
1646.00,88.90
1645.00,88.57
1644.00,88.20
1643.00,87.81
1642.00,87.45
1641.00,87.10
1640.00,86.75
1639.00,86.42
1638.00,86.13
1637.00,85.96
1636.00,85.95
1635.00,86.06
1634.00,86.14
1633.00,86.13
1632.00,86.08
1631.00,86.07
1630.00,86.14
1629.00,86.27
1628.00,86.45
1627.00,86.61
1626.00,86.75
1625.00,86.90
1624.00,87.13
1623.00,87.43
1622.00,87.74
1621.00,87.96
1620.00,88.13
1619.00,88.34
1618.00,88.69
1617.00,89.20
1616.00,89.77
1615.00,90.23
1614.00,90.57
1613.00,90.87
1612.00,91.19
1611.00,91.54
1610.00,91.90
1609.00,92.26
1608.00,92.62
1607.00,92.96
1606.00,93.28
1605.00,93.57
1604.00,93.87
1603.00,94.14
1602.00,94.39
1601.00,94.62
1600.00,94.84
1599.00,95.04
1598.00,95.23
1597.00,95.37
1596.00,95.50
1595.00,95.62
1594.00,95.72
1593.00,95.80
1592.00,95.87
1591.00,95.91
1590.00,95.91
1589.00,95.90
1588.00,95.88
1587.00,95.85
1586.00,95.81
1585.00,95.74
1584.00,95.66
1583.00,95.57
1582.00,95.46
1581.00,95.33
1580.00,95.19
1579.00,95.04
1578.00,94.87
1577.00,94.68
1576.00,94.50
1575.00,94.31
1574.00,94.11
1573.00,93.89
1572.00,93.67
1571.00,93.44
1570.00,93.21
1569.00,92.96
1568.00,92.72
1567.00,92.48
1566.00,92.23
1565.00,91.97
1564.00,91.71
1563.00,91.44
1562.00,91.17
1561.00,90.89
1560.00,90.66
1559.00,90.54
1558.00,90.44
1557.00,90.26
1556.00,90.02
1555.00,89.78
1554.00,89.57
1553.00,89.37
1552.00,89.17
1551.00,88.99
1550.00,88.82
1549.00,88.63
1548.00,88.41
1547.00,88.18
1546.00,87.96
1545.00,87.77
1544.00,87.61
1543.00,87.48
1542.00,87.39
1541.00,87.38
1540.00,87.47
1539.00,87.56
1538.00,87.57
1537.00,87.48
1536.00,87.38
1535.00,87.38
1534.00,87.51
1533.00,87.72
1532.00,87.89
1531.00,87.98
1530.00,88.04
1529.00,88.14
1528.00,88.29
1527.00,88.48
1526.00,88.70
1525.00,88.89
1524.00,89.05
1523.00,89.23
1522.00,89.52
1521.00,89.86
1520.00,90.15
1519.00,90.34
1518.00,90.53
1517.00,90.76
1516.00,91.02
1515.00,91.23
1514.00,91.41
1513.00,91.59
1512.00,91.79
1511.00,91.98
1510.00,92.15
1509.00,92.31
1508.00,92.53
1507.00,92.88
1506.00,93.26
1505.00,93.53
1504.00,93.66
1503.00,93.73
1502.00,93.83
1501.00,93.96
1500.00,94.11
1499.00,94.28
1498.00,94.46
1497.00,94.65
1496.00,94.83
1495.00,94.97
1494.00,95.09
1493.00,95.18
1492.00,95.28
1491.00,95.41
1490.00,95.54
1489.00,95.63
1488.00,95.66
1487.00,95.63
1486.00,95.56
1485.00,95.45
1484.00,95.29
1483.00,95.11
1482.00,94.92
1481.00,94.72
1480.00,94.52
1479.00,94.35
1478.00,94.20
1477.00,94.09
1476.00,94.01
1475.00,93.97
1474.00,93.97
1473.00,94.01
1472.00,94.05
1471.00,94.03
1470.00,93.93
1469.00,93.75
1468.00,93.53
1467.00,93.29
1466.00,93.04
1465.00,92.82
1464.00,92.65
1463.00,92.54
1462.00,92.50
1461.00,92.52
1460.00,92.59
1459.00,92.72
1458.00,92.92
1457.00,93.17
1456.00,93.36
1455.00,93.46
1454.00,93.49
1453.00,93.53
1452.00,93.57
1451.00,93.62
1450.00,93.67
1449.00,93.72
1448.00,93.78
1447.00,93.83
1446.00,93.83
1445.00,93.80
1444.00,93.75
1443.00,93.70
1442.00,93.64
1441.00,93.57
1440.00,93.49
1439.00,93.42
1438.00,93.38
1437.00,93.40
1436.00,93.44
1435.00,93.48
1434.00,93.50
1433.00,93.53
1432.00,93.60
1431.00,93.70
1430.00,93.82
1429.00,93.94
1428.00,94.04
1427.00,94.10
1426.00,94.12
1425.00,94.10
1424.00,94.05
1423.00,93.98
1422.00,93.88
1421.00,93.79
1420.00,93.72
1419.00,93.70
1418.00,93.70
1417.00,93.72
1416.00,93.77
1415.00,93.87
1414.00,94.00
1413.00,94.18
1412.00,94.38
1411.00,94.62
1410.00,94.87
1409.00,95.11
1408.00,95.33
1407.00,95.52
1406.00,95.70
1405.00,95.86
1404.00,96.01
1403.00,96.12
1402.00,96.22
1401.00,96.30
1400.00,96.38
1399.00,96.43
1398.00,96.47
1397.00,96.48
1396.00,96.48
1395.00,96.46
1394.00,96.43
1393.00,96.39
1392.00,96.32
1391.00,96.24
1390.00,96.15
1389.00,96.07
1388.00,95.99
1387.00,95.90
1386.00,95.79
1385.00,95.68
1384.00,95.55
1383.00,95.41
1382.00,95.26
1381.00,95.12
1380.00,94.99
1379.00,94.87
1378.00,94.75
1377.00,94.64
1376.00,94.54
1375.00,94.44
1374.00,94.38
1373.00,94.36
1372.00,94.34
1371.00,94.34
1370.00,94.34
1369.00,94.36
1368.00,94.39
1367.00,94.42
1366.00,94.47
1365.00,94.52
1364.00,94.58
1363.00,94.64
1362.00,94.70
1361.00,94.75
1360.00,94.81
1359.00,94.86
1358.00,94.93
1357.00,95.01
1356.00,95.07
1355.00,95.14
1354.00,95.19
1353.00,95.25
1352.00,95.31
1351.00,95.36
1350.00,95.41
1349.00,95.47
1348.00,95.52
1347.00,95.56
1346.00,95.60
1345.00,95.63
1344.00,95.67
1343.00,95.71
1342.00,95.76
1341.00,95.80
1340.00,95.84
1339.00,95.87
1338.00,95.91
1337.00,95.93
1336.00,95.95
1335.00,95.96
1334.00,95.97
1333.00,95.99
1332.00,96.01
1331.00,96.03
1330.00,96.06
1329.00,96.09
1328.00,96.12
1327.00,96.15
1326.00,96.17
1325.00,96.19
1324.00,96.20
1323.00,96.20
1322.00,96.18
1321.00,96.15
1320.00,96.13
1319.00,96.10
1318.00,96.08
1317.00,96.05
1316.00,96.01
1315.00,95.98
1314.00,95.94
1313.00,95.90
1312.00,95.88
1311.00,95.85
1310.00,95.83
1309.00,95.81
1308.00,95.80
1307.00,95.78
1306.00,95.76
1305.00,95.73
1304.00,95.70
1303.00,95.65
1302.00,95.61
1301.00,95.58
1300.00,95.56
1299.00,95.57
1298.00,95.58
1297.00,95.60
1296.00,95.61
1295.00,95.60
1294.00,95.58
1293.00,95.55
1292.00,95.52
1291.00,95.49
1290.00,95.44
1289.00,95.39
1288.00,95.33
1287.00,95.27
1286.00,95.22
1285.00,95.16
1284.00,95.09
1283.00,95.02
1282.00,94.95
1281.00,94.90
1280.00,94.86
1279.00,94.84
1278.00,94.84
1277.00,94.86
1276.00,94.88
1275.00,94.89
1274.00,94.89
1273.00,94.87
1272.00,94.83
1271.00,94.76
1270.00,94.67
1269.00,94.55
1268.00,94.39
1267.00,94.22
1266.00,94.05
1265.00,93.89
1264.00,93.75
1263.00,93.64
1262.00,93.57
1261.00,93.52
1260.00,93.51
1259.00,93.52
1258.00,93.57
1257.00,93.63
1256.00,93.70
1255.00,93.77
1254.00,93.85
1253.00,93.94
1252.00,94.03
1251.00,94.11
1250.00,94.18
1249.00,94.25
1248.00,94.31
1247.00,94.38
1246.00,94.42
1245.00,94.43
1244.00,94.42
1243.00,94.40
1242.00,94.39
1241.00,94.38
1240.00,94.37
1239.00,94.37
1238.00,94.38
1237.00,94.40
1236.00,94.44
1235.00,94.52
1234.00,94.62
1233.00,94.76
1232.00,94.92
1231.00,95.09
1230.00,95.27
1229.00,95.45
1228.00,95.62
1227.00,95.77
1226.00,95.92
1225.00,96.06
1224.00,96.17
1223.00,96.24
1222.00,96.25
1221.00,96.23
1220.00,96.19
1219.00,96.13
1218.00,96.07
1217.00,96.00
1216.00,95.92
1215.00,95.83
1214.00,95.73
1213.00,95.65
1212.00,95.57
1211.00,95.51
1210.00,95.45
1209.00,95.41
1208.00,95.36
1207.00,95.30
1206.00,95.23
1205.00,95.14
1204.00,95.05
1203.00,94.95
1202.00,94.88
1201.00,94.82
1200.00,94.81
1199.00,94.85
1198.00,94.93
1197.00,95.04
1196.00,95.15
1195.00,95.26
1194.00,95.39
1193.00,95.53
1192.00,95.68
1191.00,95.84
1190.00,95.99
1189.00,96.13
1188.00,96.26
1187.00,96.36
1186.00,96.45
1185.00,96.50
1184.00,96.51
1183.00,96.50
1182.00,96.45
1181.00,96.37
1180.00,96.27
1179.00,96.13
1178.00,95.95
1177.00,95.74
1176.00,95.50
1175.00,95.25
1174.00,95.01
1173.00,94.79
1172.00,94.61
1171.00,94.48
1170.00,94.44
1169.00,94.47
1168.00,94.56
1167.00,94.69
1166.00,94.85
1165.00,95.03
1164.00,95.24
1163.00,95.45
1162.00,95.66
1161.00,95.87
1160.00,96.08
1159.00,96.29
1158.00,96.49
1157.00,96.68
1156.00,96.84
1155.00,96.96
1154.00,97.07
1153.00,97.16
1152.00,97.24
1151.00,97.32
1150.00,97.39
1149.00,97.48
1148.00,97.58
1147.00,97.69
1146.00,97.78
1145.00,97.84
1144.00,97.87
1143.00,97.90
1142.00,97.93
1141.00,97.97
1140.00,98.03
1139.00,98.08
1138.00,98.12
1137.00,98.14
1136.00,98.14
1135.00,98.13
1134.00,98.10
1133.00,98.05
1132.00,97.99
1131.00,97.92
1130.00,97.85
1129.00,97.77
1128.00,97.68
1127.00,97.57
1126.00,97.45
1125.00,97.33
1124.00,97.20
1123.00,97.06
1122.00,96.93
1121.00,96.83
1120.00,96.76
1119.00,96.69
1118.00,96.65
1117.00,96.62
1116.00,96.63
1115.00,96.66
1114.00,96.70
1113.00,96.75
1112.00,96.80
1111.00,96.85
1110.00,96.89
1109.00,96.94
1108.00,96.97
1107.00,97.01
1106.00,97.07
1105.00,97.19
1104.00,97.33
1103.00,97.45
1102.00,97.53
1101.00,97.56
1100.00,97.57
1099.00,97.60
1098.00,97.63
1097.00,97.67
1096.00,97.69
1095.00,97.70
1094.00,97.70
1093.00,97.73
1092.00,97.77
1091.00,97.82
1090.00,97.84
1089.00,97.83
1088.00,97.79
1087.00,97.77
1086.00,97.75
1085.00,97.76
1084.00,97.76
1083.00,97.75
1082.00,97.72
1081.00,97.68
1080.00,97.63
1079.00,97.59
1078.00,97.56
1077.00,97.54
1076.00,97.54
1075.00,97.53
1074.00,97.53
1073.00,97.54
1072.00,97.55
1071.00,97.57
1070.00,97.59
1069.00,97.60
1068.00,97.61
1067.00,97.64
1066.00,97.70
1065.00,97.76
1064.00,97.84
1063.00,97.91
1062.00,97.96
1061.00,98.01
1060.00,98.06
1059.00,98.11
1058.00,98.15
1057.00,98.20
1056.00,98.26
1055.00,98.33
1054.00,98.39
1053.00,98.43
1052.00,98.45
1051.00,98.47
1050.00,98.49
1049.00,98.51
1048.00,98.53
1047.00,98.56
1046.00,98.60
1045.00,98.62
1044.00,98.64
1043.00,98.67
1042.00,98.70
1041.00,98.73
1040.00,98.74
1039.00,98.73
1038.00,98.69
1037.00,98.66
1036.00,98.62
1035.00,98.59
1034.00,98.57
1033.00,98.56
1032.00,98.54
1031.00,98.50
1030.00,98.47
1029.00,98.46
1028.00,98.47
1027.00,98.50
1026.00,98.54
1025.00,98.58
1024.00,98.62
1023.00,98.63
1022.00,98.65
1021.00,98.68
1020.00,98.73
1019.00,98.77
1018.00,98.78
1017.00,98.78
1016.00,98.79
1015.00,98.80
1014.00,98.82
1013.00,98.83
1012.00,98.83
1011.00,98.82
1010.00,98.81
1009.00,98.81
1008.00,98.82
1007.00,98.83
1006.00,98.85
1005.00,98.86
1004.00,98.86
1003.00,98.85
1002.00,98.83
1001.00,98.83
1000.00,98.83
999.00,98.82
998.00,98.81
997.00,98.79
996.00,98.76
995.00,98.74
994.00,98.72
993.00,98.68
992.00,98.63
991.00,98.58
990.00,98.55
989.00,98.52
988.00,98.50
987.00,98.48
986.00,98.46
985.00,98.44
984.00,98.42
983.00,98.40
982.00,98.39
981.00,98.38
980.00,98.34
979.00,98.29
978.00,98.25
977.00,98.22
976.00,98.22
975.00,98.23
974.00,98.24
973.00,98.25
972.00,98.25
971.00,98.26
970.00,98.27
969.00,98.28
968.00,98.30
967.00,98.30
966.00,98.29
965.00,98.27
964.00,98.25
963.00,98.24
962.00,98.24
961.00,98.25
960.00,98.26
959.00,98.26
958.00,98.24
957.00,98.24
956.00,98.26
955.00,98.31
954.00,98.38
953.00,98.44
952.00,98.48
951.00,98.49
950.00,98.49
949.00,98.50
948.00,98.55
947.00,98.60
946.00,98.65
945.00,98.68
944.00,98.72
943.00,98.78
942.00,98.83
941.00,98.88
940.00,98.90
939.00,98.91
