Created as New Dataset,70. Waxman
cm-1,%T
2450.00,98.25
2449.00,98.27
2448.00,98.28
2447.00,98.28
2446.00,98.27
2445.00,98.24
2444.00,98.21
2443.00,98.20
2442.00,98.22
2441.00,98.25
2440.00,98.27
2439.00,98.28
2438.00,98.27
2437.00,98.26
2436.00,98.25
2435.00,98.25
2434.00,98.25
2433.00,98.23
2432.00,98.21
2431.00,98.20
2430.00,98.21
2429.00,98.23
2428.00,98.26
2427.00,98.28
2426.00,98.29
2425.00,98.29
2424.00,98.28
2423.00,98.27
2422.00,98.25
2421.00,98.23
2420.00,98.22
2419.00,98.22
2418.00,98.24
2417.00,98.27
2416.00,98.30
2415.00,98.32
2414.00,98.32
2413.00,98.31
2412.00,98.30
2411.00,98.28
2410.00,98.27
2409.00,98.26
2408.00,98.25
2407.00,98.24
2406.00,98.25
2405.00,98.26
2404.00,98.28
2403.00,98.31
2402.00,98.33
2401.00,98.36
2400.00,98.38
2399.00,98.39
2398.00,98.39
2397.00,98.37
2396.00,98.35
2395.00,98.35
2394.00,98.35
2393.00,98.37
2392.00,98.39
2391.00,98.40
2390.00,98.40
2389.00,98.40
2388.00,98.41
2387.00,98.42
2386.00,98.43
2385.00,98.44
2384.00,98.45
2383.00,98.46
2382.00,98.49
2381.00,98.54
2380.00,98.61
2379.00,98.68
2378.00,98.72
2377.00,98.74
2376.00,98.73
2375.00,98.71
2374.00,98.71
2373.00,98.73
2372.00,98.76
2371.00,98.80
2370.00,98.83
2369.00,98.83
2368.00,98.81
2367.00,98.78
2366.00,98.77
2365.00,98.77
2364.00,98.79
2363.00,98.80
2362.00,98.82
2361.00,98.84
2360.00,98.84
2359.00,98.81
2358.00,98.78
2357.00,98.79
2356.00,98.82
2355.00,98.86
2354.00,98.87
2353.00,98.85
2352.00,98.84
2351.00,98.84
2350.00,98.84
2349.00,98.84
2348.00,98.83
2347.00,98.83
2346.00,98.83
2345.00,98.83
2344.00,98.82
2343.00,98.78
2342.00,98.75
2341.00,98.74
2340.00,98.76
2339.00,98.78
2338.00,98.79
2337.00,98.79
2336.00,98.79
2335.00,98.79
2334.00,98.77
2333.00,98.75
2332.00,98.74
2331.00,98.76
2330.00,98.76
2329.00,98.73
2328.00,98.68
2327.00,98.59
2326.00,98.49
2325.00,98.40
2324.00,98.37
2323.00,98.40
2322.00,98.45
2321.00,98.48
2320.00,98.49
2319.00,98.50
2318.00,98.49
2317.00,98.47
2316.00,98.43
2315.00,98.40
2314.00,98.39
2313.00,98.38
2312.00,98.38
2311.00,98.39
2310.00,98.42
2309.00,98.44
2308.00,98.43
2307.00,98.39
2306.00,98.33
2305.00,98.28
2304.00,98.24
2303.00,98.22
2302.00,98.21
2301.00,98.20
2300.00,98.19
2299.00,98.18
2298.00,98.16
2297.00,98.12
2296.00,98.07
2295.00,98.02
2294.00,97.98
2293.00,97.95
2292.00,97.92
2291.00,97.90
2290.00,97.88
2289.00,97.86
2288.00,97.86
2287.00,97.87
2286.00,97.86
2285.00,97.85
2284.00,97.81
2283.00,97.78
2282.00,97.76
2281.00,97.76
2280.00,97.76
2279.00,97.75
2278.00,97.73
2277.00,97.68
2276.00,97.63
2275.00,97.60
2274.00,97.59
2273.00,97.59
2272.00,97.59
2271.00,97.58
2270.00,97.57
2269.00,97.56
2268.00,97.55
2267.00,97.54
2266.00,97.52
2265.00,97.48
2264.00,97.42
2263.00,97.37
2262.00,97.31
2261.00,97.27
2260.00,97.22
2259.00,97.18
2258.00,97.16
2257.00,97.15
2256.00,97.13
2255.00,97.06
2254.00,96.94
2253.00,96.75
2252.00,96.52
2251.00,96.26
2250.00,96.02
2249.00,95.79
2248.00,95.59
2247.00,95.40
2246.00,95.21
2245.00,95.02
2244.00,94.84
2243.00,94.70
2242.00,94.64
2241.00,94.66
2240.00,94.78
2239.00,94.97
2238.00,95.20
2237.00,95.44
2236.00,95.68
2235.00,95.89
2234.00,96.10
2233.00,96.29
2232.00,96.44
2231.00,96.55
2230.00,96.64
2229.00,96.71
2228.00,96.76
2227.00,96.79
2226.00,96.82
2225.00,96.86
2224.00,96.92
2223.00,96.95
2222.00,96.94
2221.00,96.90
2220.00,96.88
2219.00,96.88
2218.00,96.89
2217.00,96.89
2216.00,96.88
2215.00,96.87
2214.00,96.86
2213.00,96.86
2212.00,96.84
2211.00,96.80
2210.00,96.76
2209.00,96.76
2208.00,96.79
2207.00,96.81
2206.00,96.80
2205.00,96.75
2204.00,96.70
2203.00,96.67
2202.00,96.68
2201.00,96.71
2200.00,96.72
2199.00,96.71
2198.00,96.68
2197.00,96.64
2196.00,96.60
2195.00,96.56
2194.00,96.51
2193.00,96.48
2192.00,96.44
2191.00,96.38
2190.00,96.33
2189.00,96.32
2188.00,96.36
2187.00,96.41
2186.00,96.42
2185.00,96.41
2184.00,96.40
2183.00,96.42
2182.00,96.45
2181.00,96.47
2180.00,96.47
2179.00,96.46
2178.00,96.48
2177.00,96.51
2176.00,96.52
2175.00,96.50
2174.00,96.46
2173.00,96.41
2172.00,96.36
2171.00,96.29
2170.00,96.22
2169.00,96.15
2168.00,96.10
2167.00,96.07
2166.00,96.00
2165.00,95.92
2164.00,95.86
2163.00,95.83
2162.00,95.85
2161.00,95.89
2160.00,95.97
2159.00,96.11
2158.00,96.31
2157.00,96.51
2156.00,96.68
2155.00,96.78
2154.00,96.81
2153.00,96.75
2152.00,96.64
2151.00,96.56
2150.00,96.53
2149.00,96.58
2148.00,96.66
2147.00,96.74
2146.00,96.81
2145.00,96.85
2144.00,96.87
2143.00,96.91
2142.00,96.96
2141.00,97.01
2140.00,97.05
2139.00,97.09
2138.00,97.12
2137.00,97.16
2136.00,97.22
2135.00,97.28
2134.00,97.33
2133.00,97.35
2132.00,97.36
2131.00,97.36
2130.00,97.37
2129.00,97.38
2128.00,97.40
2127.00,97.41
2126.00,97.43
2125.00,97.45
2124.00,97.45
2123.00,97.47
2122.00,97.48
2121.00,97.47
2120.00,97.45
2119.00,97.41
2118.00,97.37
2117.00,97.33
2116.00,97.29
2115.00,97.28
2114.00,97.28
2113.00,97.31
2112.00,97.33
2111.00,97.34
2110.00,97.32
2109.00,97.29
2108.00,97.27
2107.00,97.27
2106.00,97.29
2105.00,97.33
2104.00,97.36
2103.00,97.38
2102.00,97.38
2101.00,97.36
2100.00,97.33
2099.00,97.31
2098.00,97.31
2097.00,97.32
2096.00,97.34
2095.00,97.34
2094.00,97.34
2093.00,97.33
2092.00,97.33
2091.00,97.33
2090.00,97.34
2089.00,97.36
2088.00,97.37
2087.00,97.37
2086.00,97.36
2085.00,97.34
2084.00,97.31
2083.00,97.28
2082.00,97.24
2081.00,97.22
2080.00,97.20
2079.00,97.18
2078.00,97.16
2077.00,97.16
2076.00,97.16
2075.00,97.16
2074.00,97.15
2073.00,97.14
2072.00,97.14
2071.00,97.13
2070.00,97.13
2069.00,97.12
2068.00,97.10
2067.00,97.08
2066.00,97.06
2065.00,97.05
2064.00,97.06
2063.00,97.08
2062.00,97.09
2061.00,97.09
2060.00,97.06
2059.00,97.02
2058.00,96.98
2057.00,96.95
2056.00,96.93
2055.00,96.91
2054.00,96.87
2053.00,96.81
2052.00,96.72
2051.00,96.64
2050.00,96.62
2049.00,96.64
2048.00,96.66
2047.00,96.66
2046.00,96.62
2045.00,96.57
2044.00,96.53
2043.00,96.48
2042.00,96.43
2041.00,96.38
2040.00,96.34
2039.00,96.29
2038.00,96.22
2037.00,96.18
2036.00,96.17
2035.00,96.17
2034.00,96.17
2033.00,96.14
2032.00,96.12
2031.00,96.12
2030.00,96.15
2029.00,96.21
2028.00,96.29
2027.00,96.36
2026.00,96.38
2025.00,96.35
2024.00,96.28
2023.00,96.21
2022.00,96.18
2021.00,96.20
2020.00,96.23
2019.00,96.24
2018.00,96.23
2017.00,96.20
2016.00,96.21
2015.00,96.28
2014.00,96.38
2013.00,96.49
2012.00,96.56
2011.00,96.57
2010.00,96.53
2009.00,96.48
2008.00,96.45
2007.00,96.45
2006.00,96.47
2005.00,96.49
2004.00,96.51
2003.00,96.53
2002.00,96.57
2001.00,96.62
2000.00,96.68
1999.00,96.70
1998.00,96.68
1997.00,96.65
1996.00,96.62
1995.00,96.60
1994.00,96.60
1993.00,96.61
1992.00,96.63
1991.00,96.64
1990.00,96.61
1989.00,96.55
1988.00,96.50
1987.00,96.45
1986.00,96.42
1985.00,96.39
1984.00,96.37
1983.00,96.34
1982.00,96.28
1981.00,96.19
1980.00,96.14
1979.00,96.16
1978.00,96.24
1977.00,96.35
1976.00,96.43
1975.00,96.47
1974.00,96.47
1973.00,96.44
1972.00,96.41
1971.00,96.38
1970.00,96.37
1969.00,96.39
1968.00,96.41
1967.00,96.44
1966.00,96.47
1965.00,96.52
1964.00,96.58
1963.00,96.65
1962.00,96.72
1961.00,96.80
1960.00,96.85
1959.00,96.87
1958.00,96.89
1957.00,96.91
1956.00,96.94
1955.00,96.98
1954.00,97.03
1953.00,97.08
1952.00,97.11
1951.00,97.10
1950.00,97.07
1949.00,97.04
1948.00,97.05
1947.00,97.10
1946.00,97.17
1945.00,97.23
1944.00,97.24
1943.00,97.22
1942.00,97.18
1941.00,97.15
1940.00,97.15
1939.00,97.18
1938.00,97.22
1937.00,97.27
1936.00,97.32
1935.00,97.34
1934.00,97.34
1933.00,97.32
1932.00,97.30
1931.00,97.31
1930.00,97.33
1929.00,97.36
1928.00,97.38
1927.00,97.38
1926.00,97.35
1925.00,97.32
1924.00,97.31
1923.00,97.32
1922.00,97.33
1921.00,97.33
1920.00,97.33
1919.00,97.35
1918.00,97.38
1917.00,97.41
1916.00,97.43
1915.00,97.43
1914.00,97.44
1913.00,97.45
1912.00,97.48
1911.00,97.51
1910.00,97.53
1909.00,97.53
1908.00,97.52
1907.00,97.53
1906.00,97.55
1905.00,97.56
1904.00,97.55
1903.00,97.53
1902.00,97.52
1901.00,97.52
1900.00,97.52
1899.00,97.52
1898.00,97.52
1897.00,97.51
1896.00,97.50
1895.00,97.52
1894.00,97.56
1893.00,97.60
1892.00,97.64
1891.00,97.65
1890.00,97.64
1889.00,97.64
1888.00,97.65
1887.00,97.66
1886.00,97.65
1885.00,97.64
1884.00,97.63
1883.00,97.63
1882.00,97.64
1881.00,97.65
1880.00,97.65
1879.00,97.65
1878.00,97.64
1877.00,97.65
1876.00,97.66
1875.00,97.68
1874.00,97.69
1873.00,97.70
1872.00,97.69
1871.00,97.67
1870.00,97.66
1869.00,97.64
1868.00,97.63
1867.00,97.63
1866.00,97.63
1865.00,97.64
1864.00,97.65
1863.00,97.67
1862.00,97.68
1861.00,97.69
1860.00,97.71
1859.00,97.72
1858.00,97.73
1857.00,97.72
1856.00,97.72
1855.00,97.72
1854.00,97.74
1853.00,97.76
1852.00,97.77
1851.00,97.79
1850.00,97.80
1849.00,97.81
1848.00,97.82
1847.00,97.82
1846.00,97.82
1845.00,97.81
1844.00,97.80
1843.00,97.80
1842.00,97.79
1841.00,97.79
1840.00,97.81
1839.00,97.82
1838.00,97.83
1837.00,97.82
1836.00,97.81
1835.00,97.81
1834.00,97.82
1833.00,97.83
1832.00,97.84
1831.00,97.83
1830.00,97.82
1829.00,97.82
1828.00,97.82
1827.00,97.84
1826.00,97.85
1825.00,97.86
1824.00,97.86
1823.00,97.86
1822.00,97.86
1821.00,97.86
1820.00,97.88
1819.00,97.90
1818.00,97.93
1817.00,97.94
1816.00,97.94
1815.00,97.93
1814.00,97.92
1813.00,97.91
1812.00,97.91
1811.00,97.91
1810.00,97.92
1809.00,97.94
1808.00,97.95
1807.00,97.95
1806.00,97.95
1805.00,97.94
1804.00,97.93
1803.00,97.93
1802.00,97.93
1801.00,97.94
1800.00,97.94
1799.00,97.94
1798.00,97.94
1797.00,97.95
1796.00,97.96
1795.00,97.97
1794.00,97.97
1793.00,97.96
1792.00,97.95
1791.00,97.94
1790.00,97.95
1789.00,97.96
1788.00,97.97
1787.00,97.98
1786.00,97.99
1785.00,97.99
1784.00,97.98
1783.00,97.97
1782.00,97.95
1781.00,97.95
1780.00,97.96
1779.00,97.97
1778.00,97.98
1777.00,97.99
1776.00,97.99
1775.00,97.98
1774.00,97.98
1773.00,97.99
1772.00,98.00
1771.00,98.00
1770.00,97.98
1769.00,97.94
1768.00,97.91
1767.00,97.90
1766.00,97.90
1765.00,97.91
1764.00,97.91
1763.00,97.90
1762.00,97.90
1761.00,97.90
1760.00,97.91
1759.00,97.90
1758.00,97.88
1757.00,97.86
1756.00,97.84
1755.00,97.83
1754.00,97.81
1753.00,97.78
1752.00,97.73
1751.00,97.69
1750.00,97.66
1749.00,97.64
1748.00,97.63
1747.00,97.60
1746.00,97.55
1745.00,97.50
1744.00,97.44
1743.00,97.39
1742.00,97.33
1741.00,97.27
1740.00,97.21
1739.00,97.17
1738.00,97.15
1737.00,97.12
1736.00,97.08
1735.00,97.04
1734.00,97.02
1733.00,97.00
1732.00,96.98
1731.00,96.97
1730.00,96.97
1729.00,96.98
1728.00,96.99
1727.00,97.00
1726.00,97.02
1725.00,97.04
1724.00,97.08
1723.00,97.12
1722.00,97.15
1721.00,97.15
1720.00,97.16
1719.00,97.17
1718.00,97.20
1717.00,97.25
1716.00,97.31
1715.00,97.36
1714.00,97.41
1713.00,97.46
1712.00,97.50
1711.00,97.51
1710.00,97.52
1709.00,97.52
1708.00,97.53
1707.00,97.54
1706.00,97.56
1705.00,97.59
1704.00,97.61
1703.00,97.61
1702.00,97.62
1701.00,97.62
1700.00,97.63
1699.00,97.65
1698.00,97.66
1697.00,97.66
1696.00,97.67
1695.00,97.69
1694.00,97.72
1693.00,97.73
1692.00,97.74
1691.00,97.74
1690.00,97.73
1689.00,97.73
1688.00,97.73
1687.00,97.72
1686.00,97.72
1685.00,97.72
1684.00,97.74
1683.00,97.76
1682.00,97.76
1681.00,97.75
1680.00,97.74
1679.00,97.74
1678.00,97.73
1677.00,97.72
1676.00,97.71
1675.00,97.70
1674.00,97.70
1673.00,97.70
1672.00,97.71
1671.00,97.72
1670.00,97.73
1669.00,97.73
1668.00,97.72
1667.00,97.70
1666.00,97.69
1665.00,97.68
1664.00,97.67
1663.00,97.66
1662.00,97.66
1661.00,97.67
1660.00,97.68
1659.00,97.69
1658.00,97.69
1657.00,97.67
1656.00,97.64
1655.00,97.60
1654.00,97.56
1653.00,97.55
1652.00,97.58
1651.00,97.59
1650.00,97.59
1649.00,97.59
1648.00,97.58
1647.00,97.58
1646.00,97.58
1645.00,97.57
1644.00,97.57
1643.00,97.57
1642.00,97.57
1641.00,97.57
1640.00,97.57
1639.00,97.57
1638.00,97.55
1637.00,97.52
1636.00,97.50
1635.00,97.50
1634.00,97.50
1633.00,97.50
1632.00,97.50
1631.00,97.50
1630.00,97.49
1629.00,97.48
1628.00,97.46
1627.00,97.45
1626.00,97.44
1625.00,97.43
1624.00,97.43
1623.00,97.45
1622.00,97.47
1621.00,97.48
1620.00,97.48
1619.00,97.47
1618.00,97.48
1617.00,97.49
1616.00,97.49
1615.00,97.49
1614.00,97.49
1613.00,97.50
1612.00,97.51
1611.00,97.53
1610.00,97.54
1609.00,97.55
1608.00,97.56
1607.00,97.58
1606.00,97.59
1605.00,97.60
1604.00,97.61
1603.00,97.62
1602.00,97.62
1601.00,97.63
1600.00,97.63
1599.00,97.65
1598.00,97.66
1597.00,97.67
1596.00,97.67
1595.00,97.67
1594.00,97.67
1593.00,97.69
1592.00,97.70
1591.00,97.72
1590.00,97.73
1589.00,97.74
1588.00,97.74
1587.00,97.75
1586.00,97.76
1585.00,97.77
1584.00,97.77
1583.00,97.78
1582.00,97.79
1581.00,97.79
1580.00,97.79
1579.00,97.79
1578.00,97.78
1577.00,97.77
1576.00,97.76
1575.00,97.76
1574.00,97.76
1573.00,97.76
1572.00,97.75
1571.00,97.76
1570.00,97.78
1569.00,97.81
1568.00,97.82
1567.00,97.82
1566.00,97.82
1565.00,97.81
1564.00,97.80
1563.00,97.80
1562.00,97.79
1561.00,97.79
1560.00,97.79
1559.00,97.79
1558.00,97.79
1557.00,97.78
1556.00,97.77
1555.00,97.77
1554.00,97.79
1553.00,97.79
1552.00,97.80
1551.00,97.80
1550.00,97.80
1549.00,97.80
1548.00,97.79
1547.00,97.77
1546.00,97.77
1545.00,97.79
1544.00,97.82
1543.00,97.86
1542.00,97.88
1541.00,97.88
1540.00,97.85
1539.00,97.81
1538.00,97.78
1537.00,97.77
1536.00,97.76
1535.00,97.76
1534.00,97.77
1533.00,97.79
1532.00,97.79
1531.00,97.78
1530.00,97.77
1529.00,97.76
1528.00,97.76
1527.00,97.78
1526.00,97.79
1525.00,97.81
1524.00,97.82
1523.00,97.82
1522.00,97.82
1521.00,97.82
1520.00,97.81
1519.00,97.81
1518.00,97.80
1517.00,97.81
1516.00,97.83
1515.00,97.83
1514.00,97.81
1513.00,97.80
1512.00,97.79
1511.00,97.80
1510.00,97.80
1509.00,97.81
1508.00,97.80
1507.00,97.78
1506.00,97.79
1505.00,97.79
1504.00,97.79
1503.00,97.79
1502.00,97.78
1501.00,97.77
1500.00,97.75
1499.00,97.73
1498.00,97.73
1497.00,97.72
1496.00,97.72
1495.00,97.71
1494.00,97.70
1493.00,97.69
1492.00,97.68
1491.00,97.68
1490.00,97.69
1489.00,97.68
1488.00,97.66
1487.00,97.64
1486.00,97.62
1485.00,97.61
1484.00,97.60
1483.00,97.60
1482.00,97.60
1481.00,97.60
1480.00,97.60
1479.00,97.60
1478.00,97.60
1477.00,97.60
1476.00,97.58
1475.00,97.57
1474.00,97.55
1473.00,97.54
1472.00,97.54
1471.00,97.54
1470.00,97.52
1469.00,97.50
1468.00,97.49
1467.00,97.49
1466.00,97.47
1465.00,97.42
1464.00,97.34
1463.00,97.26
1462.00,97.18
1461.00,97.09
1460.00,96.98
1459.00,96.83
1458.00,96.62
1457.00,96.35
1456.00,96.07
1455.00,95.84
1454.00,95.63
1453.00,95.41
1452.00,95.18
1451.00,94.97
1450.00,94.78
1449.00,94.58
1448.00,94.40
1447.00,94.24
1446.00,94.10
1445.00,93.94
1444.00,93.77
1443.00,93.61
1442.00,93.45
1441.00,93.32
1440.00,93.22
1439.00,93.15
1438.00,93.13
1437.00,93.14
1436.00,93.21
1435.00,93.32
1434.00,93.43
1433.00,93.56
1432.00,93.71
1431.00,93.89
1430.00,94.08
1429.00,94.26
1428.00,94.44
1427.00,94.61
1426.00,94.77
1425.00,94.94
1424.00,95.12
1423.00,95.29
1422.00,95.44
1421.00,95.57
1420.00,95.71
1419.00,95.86
1418.00,96.00
1417.00,96.12
1416.00,96.21
1415.00,96.29
1414.00,96.37
1413.00,96.45
1412.00,96.53
1411.00,96.61
1410.00,96.68
1409.00,96.75
1408.00,96.80
1407.00,96.85
1406.00,96.90
1405.00,96.93
1404.00,96.97
1403.00,96.99
1402.00,97.02
1401.00,97.03
1400.00,97.04
1399.00,97.05
1398.00,97.05
1397.00,97.06
1396.00,97.06
1395.00,97.04
1394.00,97.01
1393.00,96.98
1392.00,96.95
1391.00,96.93
1390.00,96.90
1389.00,96.87
1388.00,96.83
1387.00,96.79
1386.00,96.76
1385.00,96.74
1384.00,96.72
1383.00,96.69
1382.00,96.66
1381.00,96.62
1380.00,96.59
1379.00,96.55
1378.00,96.52
1377.00,96.50
1376.00,96.48
1375.00,96.45
1374.00,96.41
1373.00,96.35
1372.00,96.30
1371.00,96.24
1370.00,96.19
1369.00,96.13
1368.00,96.07
1367.00,96.00
1366.00,95.95
1365.00,95.90
1364.00,95.85
1363.00,95.79
1362.00,95.74
1361.00,95.69
1360.00,95.65
1359.00,95.62
1358.00,95.60
1357.00,95.59
1356.00,95.59
1355.00,95.59
1354.00,95.60
1353.00,95.60
1352.00,95.61
1351.00,95.63
1350.00,95.66
1349.00,95.70
1348.00,95.73
1347.00,95.75
1346.00,95.78
1345.00,95.80
1344.00,95.84
1343.00,95.87
1342.00,95.91
1341.00,95.95
1340.00,95.98
1339.00,96.00
1338.00,96.01
1337.00,96.02
1336.00,96.02
1335.00,96.03
1334.00,96.03
1333.00,96.03
1332.00,96.01
1331.00,96.00
1330.00,96.00
1329.00,95.99
1328.00,95.99
1327.00,95.99
1326.00,96.00
1325.00,96.01
1324.00,96.01
1323.00,96.00
1322.00,96.00
1321.00,95.99
1320.00,95.99
1319.00,95.98
1318.00,95.97
1317.00,95.96
1316.00,95.95
1315.00,95.94
1314.00,95.93
1313.00,95.91
1312.00,95.89
1311.00,95.87
1310.00,95.86
1309.00,95.86
1308.00,95.85
1307.00,95.85
1306.00,95.84
1305.00,95.82
1304.00,95.81
1303.00,95.79
1302.00,95.78
1301.00,95.77
1300.00,95.75
1299.00,95.72
1298.00,95.68
1297.00,95.66
1296.00,95.64
1295.00,95.63
1294.00,95.60
1293.00,95.57
1292.00,95.55
1291.00,95.54
1290.00,95.54
1289.00,95.53
1288.00,95.51
1287.00,95.50
1286.00,95.50
1285.00,95.50
1284.00,95.50
1283.00,95.50
1282.00,95.50
1281.00,95.49
1280.00,95.47
1279.00,95.46
1278.00,95.44
1277.00,95.42
1276.00,95.39
1275.00,95.37
1274.00,95.34
1273.00,95.30
1272.00,95.26
1271.00,95.20
1270.00,95.14
1269.00,95.08
1268.00,95.02
1267.00,94.96
1266.00,94.92
1265.00,94.87
1264.00,94.81
1263.00,94.75
1262.00,94.69
1261.00,94.63
1260.00,94.58
1259.00,94.53
1258.00,94.50
1257.00,94.48
1256.00,94.47
1255.00,94.46
1254.00,94.44
1253.00,94.42
1252.00,94.39
1251.00,94.37
1250.00,94.35
1249.00,94.34
1248.00,94.33
1247.00,94.32
1246.00,94.32
1245.00,94.31
1244.00,94.29
1243.00,94.27
1242.00,94.24
1241.00,94.24
1240.00,94.24
1239.00,94.26
1238.00,94.28
1237.00,94.30
1236.00,94.31
1235.00,94.32
1234.00,94.32
1233.00,94.32
1232.00,94.33
1231.00,94.36
1230.00,94.39
1229.00,94.42
1228.00,94.44
1227.00,94.45
1226.00,94.46
1225.00,94.45
1224.00,94.45
1223.00,94.44
1222.00,94.44
1221.00,94.44
1220.00,94.46
1219.00,94.47
1218.00,94.49
1217.00,94.48
1216.00,94.47
1215.00,94.45
1214.00,94.45
1213.00,94.45
1212.00,94.46
1211.00,94.46
1210.00,94.48
1209.00,94.50
1208.00,94.51
1207.00,94.52
1206.00,94.53
1205.00,94.55
1204.00,94.58
1203.00,94.62
1202.00,94.65
1201.00,94.66
1200.00,94.67
1199.00,94.67
1198.00,94.68
1197.00,94.69
1196.00,94.71
1195.00,94.72
1194.00,94.74
1193.00,94.75
1192.00,94.77
1191.00,94.78
1190.00,94.79
1189.00,94.80
1188.00,94.80
1187.00,94.81
1186.00,94.80
1185.00,94.79
1184.00,94.77
1183.00,94.77
1182.00,94.77
1181.00,94.76
1180.00,94.76
1179.00,94.76
1178.00,94.78
1177.00,94.84
1176.00,94.90
1175.00,94.96
1174.00,95.01
1173.00,95.05
1172.00,95.09
1171.00,95.13
1170.00,95.19
1169.00,95.25
1168.00,95.31
1167.00,95.35
1166.00,95.40
1165.00,95.45
1164.00,95.52
1163.00,95.58
1162.00,95.63
1161.00,95.67
1160.00,95.70
1159.00,95.74
1158.00,95.77
1157.00,95.78
1156.00,95.79
1155.00,95.78
1154.00,95.75
1153.00,95.72
1152.00,95.69
1151.00,95.68
1150.00,95.69
1149.00,95.72
1148.00,95.75
1147.00,95.76
1146.00,95.76
1145.00,95.76
1144.00,95.78
1143.00,95.81
1142.00,95.84
1141.00,95.87
1140.00,95.89
1139.00,95.90
1138.00,95.90
1137.00,95.87
1136.00,95.83
1135.00,95.79
1134.00,95.74
1133.00,95.69
1132.00,95.64
1131.00,95.61
1130.00,95.59
1129.00,95.57
1128.00,95.55
1127.00,95.53
1126.00,95.51
1125.00,95.47
1124.00,95.43
1123.00,95.37
1122.00,95.32
1121.00,95.28
1120.00,95.24
1119.00,95.19
1118.00,95.14
1117.00,95.08
1116.00,95.04
1115.00,95.01
1114.00,94.98
1113.00,94.93
1112.00,94.86
1111.00,94.79
1110.00,94.73
1109.00,94.68
1108.00,94.63
1107.00,94.57
1106.00,94.52
1105.00,94.48
1104.00,94.45
1103.00,94.42
1102.00,94.39
1101.00,94.37
1100.00,94.35
1099.00,94.31
1098.00,94.27
1097.00,94.23
1096.00,94.19
1095.00,94.16
1094.00,94.14
1093.00,94.12
1092.00,94.10
1091.00,94.08
1090.00,94.05
1089.00,94.02
1088.00,94.00
1087.00,94.00
1086.00,94.01
1085.00,94.01
1084.00,93.98
1083.00,93.94
1082.00,93.89
1081.00,93.84
1080.00,93.81
1079.00,93.79
1078.00,93.77
1077.00,93.75
1076.00,93.71
1075.00,93.66
1074.00,93.62
1073.00,93.58
1072.00,93.55
1071.00,93.53
1070.00,93.52
1069.00,93.50
1068.00,93.49
1067.00,93.48
1066.00,93.48
1065.00,93.47
1064.00,93.44
1063.00,93.40
1062.00,93.36
1061.00,93.33
1060.00,93.32
1059.00,93.30
1058.00,93.28
1057.00,93.24
1056.00,93.22
1055.00,93.20
1054.00,93.20
1053.00,93.19
1052.00,93.19
1051.00,93.18
1050.00,93.18
1049.00,93.18
1048.00,93.17
1047.00,93.15
1046.00,93.12
1045.00,93.08
1044.00,93.05
1043.00,93.04
1042.00,93.04
1041.00,93.06
1040.00,93.07
1039.00,93.08
1038.00,93.09
1037.00,93.10
1036.00,93.14
1035.00,93.19
1034.00,93.25
1033.00,93.31
1032.00,93.35
1031.00,93.39
1030.00,93.44
1029.00,93.49
1028.00,93.56
1027.00,93.64
1026.00,93.74
1025.00,93.82
1024.00,93.87
1023.00,93.88
1022.00,93.87
1021.00,93.87
1020.00,93.88
1019.00,93.91
1018.00,93.94
1017.00,93.96
1016.00,93.95
1015.00,93.92
1014.00,93.88
1013.00,93.83
1012.00,93.78
1011.00,93.74
1010.00,93.73
1009.00,93.75
1008.00,93.78
1007.00,93.81
1006.00,93.85
1005.00,93.89
1004.00,93.91
1003.00,93.92
1002.00,93.92
1001.00,93.92
1000.00,93.90
999.00,93.90
998.00,93.90
997.00,93.93
996.00,93.96
995.00,93.98
994.00,93.98
993.00,93.97
992.00,93.98
991.00,94.00
990.00,94.02
989.00,94.04
988.00,94.06
987.00,94.07
986.00,94.09
985.00,94.10
984.00,94.12
983.00,94.14
982.00,94.15
981.00,94.16
980.00,94.18
979.00,94.20
978.00,94.22
977.00,94.25
976.00,94.28
975.00,94.31
974.00,94.32
973.00,94.33
972.00,94.33
971.00,94.34
970.00,94.35
969.00,94.35
968.00,94.35
967.00,94.36
966.00,94.37
965.00,94.39
964.00,94.39
963.00,94.40
962.00,94.41
961.00,94.41
960.00,94.42
959.00,94.43
958.00,94.43
957.00,94.43
956.00,94.43
955.00,94.43
954.00,94.45
953.00,94.47
952.00,94.51
951.00,94.55
950.00,94.57
949.00,94.56
948.00,94.55
947.00,94.56
946.00,94.59
945.00,94.62
944.00,94.64
943.00,94.64
942.00,94.63
941.00,94.62
940.00,94.62
939.00,94.63
938.00,94.65
937.00,94.66
936.00,94.68
935.00,94.69
934.00,94.70
933.00,94.72
932.00,94.74
931.00,94.77
930.00,94.79
929.00,94.79
928.00,94.78
927.00,94.79
926.00,94.82
925.00,94.84
924.00,94.85
923.00,94.85
922.00,94.84
921.00,94.82
920.00,94.81
919.00,94.82
918.00,94.84
917.00,94.86
916.00,94.85
915.00,94.85
914.00,94.85
913.00,94.85
912.00,94.86
911.00,94.85
910.00,94.84
909.00,94.83
908.00,94.82
907.00,94.82
906.00,94.84
905.00,94.86
904.00,94.88
903.00,94.89
902.00,94.92
901.00,94.95
900.00,94.98
899.00,95.00
898.00,95.03
897.00,95.05
896.00,95.06
895.00,95.05
894.00,95.05
893.00,95.06
892.00,95.07
891.00,95.09
890.00,95.10
889.00,95.11
888.00,95.12
887.00,95.13
886.00,95.15
